tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,player_id_winner,player_id_loser,tournament_name,tournament_title,year,indoor/outdoor,playerida_raw,playeridb_raw,PlayerIDA,PlayerIDB,winner_player_name,loser_player_name,winner_bracket_number,loser_bracket_number,home_player,away_player,home_country,away_country,home_seed,away_seed,winner_player_id,loser_player_id,winner_aces,loser_aces,winner_backhand_errors,loser_backhand_errors,winner_backhand_unforced_errors,loser_backhand_unforced_errors,winner_backhand_winners,loser_backhand_winners,winner_breakpoints_won,loser_breakpoints_won,winner_double_faults,loser_double_faults,winner_drop_shot_unforced_errors,loser_drop_shot_unforced_errors,winner_drop_shot_winners,loser_drop_shot_winners,winner_first_serve_points_won,loser_first_serve_points_won,winner_first_serve_successful,loser_first_serve_successful,winner_forehand_errors,loser_forehand_errors,winner_forehand_unforced_errors,loser_forehand_unforced_errors,winner_forehand_winners,loser_forehand_winners,winner_games_won,loser_games_won,winner_groundstroke_errors,loser_groundstroke_errors,winner_groundstroke_unforced_errors,loser_groundstroke_unforced_errors,winner_groundstroke_winners,loser_groundstroke_winners,winner_lob_unforced_errors,loser_lob_unforced_errors,winner_lob_winners,loser_lob_winners,winner_max_games_in_a_row,loser_max_games_in_a_row,winner_max_points_in_a_row,loser_max_points_in_a_row,winner_overhead_stroke_errors,loser_overhead_stroke_errors,winner_overhead_stroke_unforced_errors,loser_overhead_stroke_unforced_errors,winner_overhead_stroke_winners,loser_overhead_stroke_winners,winner_points_won,loser_points_won,winner_points_won_from_last_10,loser_points_won_from_last_10,winner_return_errors,loser_return_errors,winner_return_winners,loser_return_winners,winner_second_serve_points_won,loser_second_serve_points_won,winner_second_serve_successful,loser_second_serve_successful,winner_service_games_won,loser_service_games_won,winner_service_points_lost,loser_service_points_lost,winner_service_points_won,loser_service_points_won,winner_tiebreaks_won,loser_tiebreaks_won,winner_total_breakpoints,loser_total_breakpoints,winner_volley_unforced_errors,loser_volley_unforced_errors,winner_volley_winners,loser_volley_winners,Set 1 Score,Set 2 Score,Set 3 Score,ScoreString,event_id,event_year,match_time_total,match_message,match_status,set4_score,set5_score,num_sets,match_date,winner_flag_raw,winner_flag,doublefaults_tot_winner,doublefaults_tot_loser,aces_tot_winner,aces_tot_loser,firstserve_dividend_tot_winner,firstserve_dividend_tot_loser,firstserve_divisor_tot_winner,firstserve_divisor_tot_loser,firstserve_percent_tot_winner,firstserve_percent_tot_loser,firstservepointswon_dividend_tot_winner,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_winner,firstservepointswon_divisor_tot_loser,firstservepointswon_percent_tot_winner,firstservepointswon_percent_tot_loser,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,breakpointssaved_percent_tot_winner,servicegamesplayed_tot_winner,servicegamesplayed_tot_loser,serverating_tot_winner,serverating_tot_loser,totalservicepointswon_dividend_tot_winner,totalservicepointswon_percent_tot_winner,totalreturnpointswon_percent_tot_winner,totalpointswon_percent_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,score_string,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serveratinglink_tot_winner,serveratinglink_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,player_a,player_b,country_a,country_b,seed_a,seed_b,match_timestamp,liveScoringId,venue_id,venue_name,PlayerIDA2,PlayerIDB2,settime_set1,winner_score_set1,loser_score_set1,winner_scoret_set1,loser_scoret_set1,winner_aces_set1,loser_aces_set1,winner_dblflt_set1,loser_dblflt_set1,winner_ptswon1stserv_set1,loser_ptswon1stserv_set1,winner_ptsplayed1stserv_set1,loser_ptsplayed1stserv_set1,winner_ptstotwonserv_set1,loser_ptstotwonserv_set1,winner_totservplayed_set1,loser_totservplayed_set1,winner_breakptsconv_set1,loser_breakptsconv_set1,winner_breakptsplayed_set1,loser_breakptsplayed_set1,winner_servgamesplayed_set1,loser_servgamesplayed_set1,winner_pts1stservlost_set1,loser_pts1stservlost_set1,winner_totptswon_set1,loser_totptswon_set1,winner_acesss_set1,loser_acesss_set1,settime_set2,winner_score_set2,loser_score_set2,winner_scoret_set2,loser_scoret_set2,winner_aces_set2,loser_aces_set2,winner_dblflt_set2,loser_dblflt_set2,winner_ptswon1stserv_set2,loser_ptswon1stserv_set2,winner_ptsplayed1stserv_set2,loser_ptsplayed1stserv_set2,winner_ptstotwonserv_set2,loser_ptstotwonserv_set2,winner_totservplayed_set2,loser_totservplayed_set2,winner_breakptsconv_set2,loser_breakptsconv_set2,winner_breakptsplayed_set2,loser_breakptsplayed_set2,winner_servgamesplayed_set2,loser_servgamesplayed_set2,winner_pts1stservlost_set2,loser_pts1stservlost_set2,winner_totptswon_set2,loser_totptswon_set2,winner_acesss_set2,loser_acesss_set2,settime_set3,winner_score_set3,loser_score_set3,winner_scoret_set3,loser_scoret_set3,winner_aces_set3,loser_aces_set3,winner_dblflt_set3,loser_dblflt_set3,winner_ptswon1stserv_set3,loser_ptswon1stserv_set3,winner_ptsplayed1stserv_set3,loser_ptsplayed1stserv_set3,winner_ptstotwonserv_set3,loser_ptstotwonserv_set3,winner_totservplayed_set3,loser_totservplayed_set3,winner_breakptsconv_set3,loser_breakptsconv_set3,winner_breakptsplayed_set3,loser_breakptsplayed_set3,winner_servgamesplayed_set3,loser_servgamesplayed_set3,winner_pts1stservlost_set3,loser_pts1stservlost_set3,winner_totptswon_set3,loser_totptswon_set3,winner_acesss_set3,loser_acesss_set3,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690877,2025-06-02,4,Mirra Andreeva,Daria Kasatkina,,AUS,6.0,17.0,6-3,7-5,,,331809,322082,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,331809,322082,331809,322082,Mirra Andreeva,Daria Kasatkina,,,Mirra Andreeva,Daria Kasatkina,,AUS,6,17,331809,322082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-3,7-5,,"6-3,7-5",903,2025,,,,,,2,2025-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"6-3,7-5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690869,2025-06-01,4,Aryna Sabalenka,Amanda Anisimova,,USA,1.0,16.0,7-5,6-3,,,320760,326384,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,320760,326384,320760,326384,Aryna Sabalenka,Amanda Anisimova,,,Aryna Sabalenka,Amanda Anisimova,,USA,1,16,320760,326384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7-5,6-3,,"7-5,6-3",903,2025,,,,,,2,2025-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"7-5,6-3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690875,2025-06-01,4,Iga Swiatek,Elena Rybakina,POL,KAZ,5.0,12.0,1-6,6-3,7-5,,326408,324166,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,324166,326408,324166,326408,Iga Swiatek,Elena Rybakina,,,Elena Rybakina,Iga Swiatek,KAZ,POL,12,5,326408,324166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-1,3-6,5-7,"6-1,3-6,5-7",903,2025,,,,,,3,2025-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"6-1,3-6,5-7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690863,2025-06-01,4,Qinwen Zheng,Liudmila Samsonova,CHN,,8.0,19.0,7-6(5),1-6,6-3,,328120,322222,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,322222,328120,322222,328120,Qinwen Zheng,Liudmila Samsonova,,,Liudmila Samsonova,Qinwen Zheng,,CHN,19,8,328120,322222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-7(5),6-1,3-6,"6(7)-7,6-1,3-6",903,2025,,,,,,3,2025-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,7.0,5.0,,,,,"6(7)-7,6-1,3-6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690865,2025-06-01,4,Elina Svitolina,Jasmine Paolini,UKR,ITA,13.0,4.0,4-6,7-6(6),6-1,,316738,319280,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,319280,316738,319280,316738,Elina Svitolina,Jasmine Paolini,,,Jasmine Paolini,Elina Svitolina,ITA,UKR,4,13,316738,319280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-4,6-7(6),1-6,"6-4,6(8)-7,1-6",903,2025,,,,,,3,2025-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.0,6.0,,,"6-4,6(8)-7,1-6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690867,2025-05-31,3,Coco Gauff,Marie Bouzkova,USA,CZE,2.0,,6-1,7-6(3),,,328560,320983,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,320983,328560,320983,328560,Coco Gauff,Marie Bouzkova,,,Marie Bouzkova,Coco Gauff,CZE,USA,,2,328560,320983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-6,6-7(3),,"1-6,6(7)-7",903,2025,,,,,,2,2025-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,7.0,3.0,,,"1-6,6(7)-7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690861,2025-05-31,3,Madison Keys,Sofia Kenin,USA,USA,7.0,31.0,4-6,6-3,7-5,,316959,320942,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,316959,320942,316959,320942,Madison Keys,Sofia Kenin,,,Madison Keys,Sofia Kenin,USA,USA,7,31,316959,320942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-6,6-3,7-5,"4-6,6-3,7-5",903,2025,,,,,,3,2025-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"4-6,6-3,7-5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690855,2025-05-31,3,Hailey Baptiste,Jessica Bouzas Maneiro,USA,ESP,,,7-6(4),6-1,,,327101,328139,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,327101,328139,327101,328139,Hailey Baptiste,Jessica Bouzas Maneiro,,,Hailey Baptiste,Jessica Bouzas Maneiro,USA,ESP,,,327101,328139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7-6(4),6-1,,"7-6(7),6-1",903,2025,,,,,,2,2025-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,7.0,4.0,,,,,"7-6(7),6-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690857,2025-05-31,3,Ekaterina Alexandrova,Veronika Kudermetova,,,20.0,,6-2,6-2,,,319007,319526,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,319526,319007,319526,319007,Ekaterina Alexandrova,Veronika Kudermetova,,,Veronika Kudermetova,Ekaterina Alexandrova,,,,20,319007,319526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-6,2-6,,"2-6,2-6",903,2025,,,,,,2,2025-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"2-6,2-6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690849,2025-05-31,3,Lois Boisson,Elsa Jacquemot,FRA,FRA,,,6-3,0-6,7-5,,328884,328142,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,328142,328884,328142,328884,Lois Boisson,Elsa Jacquemot,,,Elsa Jacquemot,Lois Boisson,FRA,FRA,,,328884,328142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-6,6-0,5-7,"3-6,6-0,5-7",903,2025,,,,,,3,2025-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"3-6,6-0,5-7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690859,2025-05-31,3,Jessica Pegula,Marketa Vondrousova,USA,CZE,3.0,,3-6,6-4,6-2,,316956,323027,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,323027,316956,323027,316956,Jessica Pegula,Marketa Vondrousova,,,Marketa Vondrousova,Jessica Pegula,CZE,USA,,3,316956,323027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-3,4-6,2-6,"6-3,4-6,2-6",903,2025,,,,,,3,2025-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"6-3,4-6,2-6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690847,2025-05-31,3,Daria Kasatkina,Paula Badosa,AUS,ESP,17.0,10.0,6-1,7-5,,,322082,320124,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,322082,320124,322082,320124,Daria Kasatkina,Paula Badosa,,,Daria Kasatkina,Paula Badosa,AUS,ESP,17,10,322082,320124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-1,7-5,,"6-1,7-5",903,2025,,,,,,2,2025-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"6-1,7-5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690853,2025-05-31,3,Mirra Andreeva,Yulia Putintseva,,KAZ,6.0,32.0,6-3,6-1,,,331809,317683,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,331809,317683,331809,317683,Mirra Andreeva,Yulia Putintseva,,,Mirra Andreeva,Yulia Putintseva,,KAZ,6,32,331809,317683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-3,6-1,,"6-3,6-1",903,2025,,,,,,2,2025-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"6-3,6-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690903,2025-05-30,3,Elina Svitolina,Bernarda Pera,UKR,USA,13.0,,7-6(4),7-6(5),,,316738,317708,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,317708,316738,317708,316738,Elina Svitolina,Bernarda Pera,,,Bernarda Pera,Elina Svitolina,USA,UKR,,13,316738,317708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-7(4),6-7(5),,"6(7)-7,6(7)-7",903,2025,,,,,,2,2025-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,7.0,4.0,7.0,5.0,,,"6(7)-7,6(7)-7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690909,2025-05-30,3,Jasmine Paolini,Yuliia Starodubtseva,ITA,UKR,4.0,,6-4,6-1,,,319280,325338,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,319280,325338,319280,325338,Jasmine Paolini,Yuliia Starodubtseva,,,Jasmine Paolini,Yuliia Starodubtseva,ITA,UKR,4,,319280,325338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-4,6-1,,"6-4,6-1",903,2025,,,,,,2,2025-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"6-4,6-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690905,2025-05-30,3,Elena Rybakina,Jelena Ostapenko,KAZ,LVA,12.0,21.0,6-2,6-2,,,324166,319939,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,324166,319939,324166,319939,Elena Rybakina,Jelena Ostapenko,,,Elena Rybakina,Jelena Ostapenko,KAZ,LVA,12,21,324166,319939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-2,6-2,,"6-2,6-2",903,2025,,,,,,2,2025-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"6-2,6-2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690851,2025-05-30,3,Iga Swiatek,Jaqueline Cristian,POL,ROU,5.0,,6-2,7-5,,,326408,320319,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,320319,326408,320319,326408,Iga Swiatek,Jaqueline Cristian,,,Jaqueline Cristian,Iga Swiatek,ROU,POL,,5,326408,320319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-6,5-7,,"2-6,5-7",903,2025,,,,,,2,2025-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"2-6,5-7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690897,2025-05-30,3,Liudmila Samsonova,Dayana Yastremska,,UKR,19.0,,6-2,6-3,,,322222,324261,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,324261,322222,324261,322222,Liudmila Samsonova,Dayana Yastremska,,,Dayana Yastremska,Liudmila Samsonova,UKR,,,19,322222,324261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-6,3-6,,"2-6,3-6",903,2025,,,,,,2,2025-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"2-6,3-6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690901,2025-05-30,3,Aryna Sabalenka,Olga Danilovic,,SRB,1.0,,6-2,6-3,,,320760,324934,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,320760,324934,320760,324934,Aryna Sabalenka,Olga Danilovic,,,Aryna Sabalenka,Olga Danilovic,,SRB,1,,320760,324934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-2,6-3,,"6-2,6-3",903,2025,,,,,,2,2025-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"6-2,6-3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690895,2025-05-30,3,Amanda Anisimova,Clara Tauson,USA,DNK,16.0,22.0,7-6(4),6-4,,,326384,327793,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,327793,326384,327793,326384,Amanda Anisimova,Clara Tauson,,,Clara Tauson,Amanda Anisimova,DNK,USA,22,16,326384,327793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-7(4),4-6,,"6(7)-7,4-6",903,2025,,,,,,2,2025-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,7.0,4.0,,,,,"6(7)-7,4-6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025,ROLAND GARROS,Grand Slam,2025-05-25,2025-06-08,Clay,PARIS,FRANCE,128.0,26334000.0,USD,LS60690907,2025-05-30,3,Qinwen Zheng,Victoria Mboko,CHN,CAN,8.0,,6-3,6-4,,,328120,331006,ROLAND GARROS,"Roland Garros - Paris, France",2025.0,,331006,328120,331006,328120,Qinwen Zheng,Victoria Mboko,,,Victoria Mboko,Qinwen Zheng,CAN,CHN,,8,328120,331006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-6,4-6,,"3-6,4-6",903,2025,,,,,,2,2025-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"3-6,4-6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
