tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,event_id,event_year,player_a,player_b,country_a,country_b,seed_a,seed_b,winner_flag_raw,winner_player_name,loser_player_name,num_sets,score_string,match_timestamp,match_date,match_time_total,tournament_name,tournament_title,liveScoringId,venue_id,venue_name,settime_set1,scorea_set1,scoreb_set1,scoretb_set1,acesa_set1,acesb_set1,dblflta_set1,dblfltb_set1,ptswon1stserva_set1,ptswon1stservb_set1,ptsplayed1stserva_set1,ptsplayed1stservb_set1,ptstotwonserva_set1,ptstotwonservb_set1,totservplayeda_set1,totservplayedb_set1,breakptsconva_set1,breakptsconvb_set1,breakptsplayeda_set1,breakptsplayedb_set1,servgamesplayeda_set1,servgamesplayedb_set1,pts1stservlosta_set1,pts1stservlostb_set1,totptswona_set1,totptswonb_set1,acesssa_set1,acesssb_set1,settime_set2,scorea_set2,scoreb_set2,scoretb_set2,acesa_set2,acesb_set2,dblflta_set2,dblfltb_set2,ptswon1stserva_set2,ptswon1stservb_set2,ptsplayed1stserva_set2,ptsplayed1stservb_set2,ptstotwonserva_set2,ptstotwonservb_set2,totservplayeda_set2,totservplayedb_set2,breakptsconva_set2,breakptsconvb_set2,breakptsplayeda_set2,breakptsplayedb_set2,servgamesplayeda_set2,servgamesplayedb_set2,pts1stservlosta_set2,pts1stservlostb_set2,totptswona_set2,totptswonb_set2,acesssa_set2,acesssb_set2,settime_set3,scorea_set3,scoreb_set3,scoretb_set3,acesa_set3,acesb_set3,dblflta_set3,dblfltb_set3,ptswon1stserva_set3,ptswon1stservb_set3,ptsplayed1stserva_set3,ptsplayed1stservb_set3,ptstotwonserva_set3,ptstotwonservb_set3,totservplayeda_set3,totservplayedb_set3,breakptsconva_set3,breakptsconvb_set3,breakptsplayeda_set3,breakptsplayedb_set3,servgamesplayeda_set3,servgamesplayedb_set3,pts1stservlosta_set3,pts1stservlostb_set3,totptswona_set3,totptswonb_set3,acesssa_set3,acesssb_set3,settime_set4,scorea_set4,scoreb_set4,scoretb_set4,acesa_set4,acesb_set4,dblflta_set4,dblfltb_set4,ptswon1stserva_set4,ptswon1stservb_set4,ptsplayed1stserva_set4,ptsplayed1stservb_set4,ptstotwonserva_set4,ptstotwonservb_set4,totservplayeda_set4,totservplayedb_set4,breakptsconva_set4,breakptsconvb_set4,breakptsplayeda_set4,breakptsplayedb_set4,servgamesplayeda_set4,servgamesplayedb_set4,pts1stservlosta_set4,pts1stservlostb_set4,totptswona_set4,totptswonb_set4,acesssa_set4,acesssb_set4,aces_set1,aces_set2,aces_set3,dblflt_set1,dblflt_set2,dblflt_set3
466,2021,PALERMO,WTA 250,2021-07-19,2021-07-25,Clay,PALERMO,ITALY,32,235238,USD,LS011,2021-07-22,2,Olga Danilovic,Katarina Zavatska,SRB,UKR,,,7-6(4),7-5,,O,466,2021.0,Katarina Zavatska,Olga Danilovic,UKR,SRB,,,3,Olga Danilovic,Katarina Zavatska,2.0,"7-6(4),7-5",2021-07-22T16:09:45+00:00,2021-07-22,02:27:45,PALERMO,"32nd Palermo Ladies Open - Palermo, Italy",466.0,,,01:24:28,6.0,7.0,4.0,1.0,3.0,1.0,2.0,18.0,20.0,35.0,30.0,27.0,33.0,47.0,58.0,2.0,2.0,6.0,6.0,6.0,6.0,17.0,10.0,52.0,53.0,0.0,0.0,01:03:29,5.0,7.0,0.0,0.0,2.0,3.0,2.0,20.0,15.0,31.0,18.0,25.0,24.0,44.0,36.0,1.0,2.0,3.0,6.0,6.0,6.0,11.0,3.0,37.0,43.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2021,PALERMO,WTA 250,2021-07-19,2021-07-25,Clay,PALERMO,ITALY,32,235238,USD,LS012,2021-07-21,2,Lucia Bronzetti,Grace Min,ITA,USA,,,6-3,6-1,,O,466,2021.0,Lucia Bronzetti,Grace Min,ITA,USA,,,2,Lucia Bronzetti,Grace Min,2.0,"6-3,6-1",2021-07-21T18:07:08+00:00,2021-07-21,02:02:00,PALERMO,"32nd Palermo Ladies Open - Palermo, Italy",466.0,,,00:54:17,6.0,3.0,0.0,2.0,0.0,0.0,0.0,13.0,12.0,15.0,25.0,18.0,18.0,27.0,36.0,2.0,1.0,7.0,1.0,5.0,4.0,2.0,13.0,36.0,27.0,0.0,0.0,01:07:46,6.0,1.0,0.0,2.0,0.0,3.0,0.0,13.0,28.0,16.0,55.0,17.0,32.0,32.0,74.0,4.0,1.0,13.0,10.0,3.0,4.0,3.0,27.0,59.0,47.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2021,PALERMO,WTA 250,2021-07-19,2021-07-25,Clay,PALERMO,ITALY,32,235238,USD,LS013,2021-07-21,2,Elena-Gabriela Ruse,Jil Teichmann,ROU,SUI,,3.0,0-0,,,O,466,2021.0,Elena-Gabriela Ruse,Jil Teichmann,ROU,SUI,,3.0,6,Elena-Gabriela Ruse,Jil Teichmann,1.0, W/O,2021-07-21T14:05:15+00:00,2021-07-21,00:00:00,PALERMO,"32nd Palermo Ladies Open - Palermo, Italy",466.0,,,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2021,PALERMO,WTA 250,2021-07-19,2021-07-25,Clay,PALERMO,ITALY,32,235238,USD,LS014,2021-07-21,2,Oceane Dodin,Vitalia Diatchenko,FRA,RUS,6.0,,7-6(7),6-4,,O,466,2021.0,Oceane Dodin,Vitalia Diatchenko,FRA,RUS,6.0,,2,Oceane Dodin,Vitalia Diatchenko,2.0,"7-6(7),6-4",2021-07-21T15:07:06+00:00,2021-07-21,01:54:14,PALERMO,"32nd Palermo Ladies Open - Palermo, Italy",466.0,,,01:11:45,7.0,6.0,7.0,1.0,1.0,11.0,12.0,13.0,15.0,19.0,21.0,21.0,20.0,44.0,45.0,4.0,4.0,6.0,8.0,6.0,6.0,6.0,6.0,46.0,43.0,0.0,0.0,00:42:20,6.0,4.0,0.0,3.0,3.0,3.0,4.0,12.0,9.0,21.0,17.0,16.0,15.0,31.0,31.0,3.0,2.0,4.0,5.0,5.0,5.0,9.0,8.0,32.0,30.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2021,PALERMO,WTA 250,2021-07-19,2021-07-25,Clay,PALERMO,ITALY,32,235238,USD,LS015,2021-07-21,2,Jaqueline Cristian,Qinwen Zheng,ROU,CHN,,,6-1,6-4,,O,466,2021.0,Jaqueline Cristian,Qinwen Zheng,ROU,CHN,,,2,Jaqueline Cristian,Qinwen Zheng,2.0,"6-1,6-4",2021-07-21T20:22:18+00:00,2021-07-21,01:26:45,PALERMO,"32nd Palermo Ladies Open - Palermo, Italy",466.0,,,00:40:26,6.0,1.0,0.0,1.0,1.0,1.0,6.0,8.0,10.0,9.0,14.0,19.0,13.0,26.0,28.0,2.0,0.0,6.0,3.0,4.0,3.0,1.0,4.0,34.0,20.0,0.0,0.0,00:46:12,6.0,4.0,0.0,1.0,0.0,0.0,3.0,15.0,8.0,22.0,13.0,20.0,18.0,33.0,31.0,2.0,1.0,2.0,1.0,5.0,5.0,7.0,5.0,33.0,31.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2021,PALERMO,WTA 250,2021-07-19,2021-07-25,Clay,PALERMO,ITALY,32,235238,USD,LS016,2021-07-20,1,Danielle Collins,Katharina Gerlach,USA,GER,1.0,,7-5,6-3,,O,466,2021.0,Danielle Collins,Katharina Gerlach,USA,GER,1.0,,2,Danielle Collins,Katharina Gerlach,2.0,"7-5,6-3",2021-07-20T18:07:54+00:00,2021-07-20,01:30:15,PALERMO,"32nd Palermo Ladies Open - Palermo, Italy",466.0,,,00:57:58,7.0,5.0,0.0,1.0,2.0,0.0,4.0,13.0,17.0,18.0,27.0,23.0,23.0,35.0,41.0,2.0,1.0,4.0,4.0,6.0,6.0,5.0,10.0,41.0,35.0,0.0,0.0,00:32:20,6.0,3.0,0.0,1.0,3.0,2.0,1.0,10.0,7.0,13.0,17.0,12.0,13.0,18.0,29.0,3.0,1.0,6.0,1.0,4.0,5.0,3.0,10.0,28.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2021,PALERMO,WTA 250,2021-07-19,2021-07-25,Clay,PALERMO,ITALY,32,235238,USD,LS017,2021-07-19,1,Maddison Inglis,Giulia Gatto-Monticone,AUS,ITA,,,6-2,6-3,,O,466,2021.0,Giulia Gatto-Monticone,Maddison Inglis,ITA,AUS,,,3,Maddison Inglis,Giulia Gatto-Monticone,2.0,"6-2,6-3",2021-07-19T19:37:07+00:00,2021-07-19,01:43:45,PALERMO,"32nd Palermo Ladies Open - Palermo, Italy",466.0,,,01:00:36,2.0,6.0,0.0,0.0,0.0,2.0,2.0,11.0,15.0,29.0,30.0,18.0,22.0,40.0,40.0,1.0,3.0,9.0,7.0,4.0,4.0,18.0,15.0,36.0,44.0,0.0,0.0,00:42:58,3.0,6.0,0.0,1.0,1.0,2.0,1.0,8.0,9.0,20.0,16.0,12.0,17.0,28.0,29.0,2.0,3.0,5.0,6.0,4.0,5.0,12.0,7.0,24.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2021,PALERMO,WTA 250,2021-07-19,2021-07-25,Clay,PALERMO,ITALY,32,235238,USD,LS018,2021-07-19,1,Natalia Vikhlyantseva,Leonie Kung,RUS,SUI,,,6-3,6-2,,O,466,2021.0,Leonie Kung,Natalia Vikhlyantseva,SUI,RUS,,,3,Natalia Vikhlyantseva,Leonie Kung,2.0,"6-3,6-2",2021-07-19T17:51:00+00:00,2021-07-19,01:19:00,PALERMO,"32nd Palermo Ladies Open - Palermo, Italy",466.0,,,00:40:34,3.0,6.0,0.0,0.0,0.0,2.0,5.0,9.0,17.0,15.0,23.0,12.0,22.0,24.0,35.0,1.0,2.0,5.0,2.0,4.0,5.0,6.0,6.0,25.0,34.0,0.0,0.0,00:38:23,2.0,6.0,0.0,2.0,1.0,3.0,3.0,12.0,15.0,24.0,19.0,18.0,18.0,35.0,26.0,0.0,2.0,2.0,9.0,4.0,4.0,12.0,4.0,26.0,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2021,PALERMO,WTA 250,2021-07-19,2021-07-25,Clay,PALERMO,ITALY,32,235238,USD,LS019,2021-07-20,1,Astra Sharma,Lucrezia Stefanini,AUS,ITA,7.0,7.0,6-4,1-6,6-3,O,466,2021.0,Lucrezia Stefanini,Astra Sharma,ITA,AUS,,7.0,3,Astra Sharma,Lucrezia Stefanini,3.0,"6-4,1-6,6-3",2021-07-20T19:54:27+00:00,2021-07-20,02:04:00,PALERMO,"32nd Palermo Ladies Open - Palermo, Italy",466.0,,,00:42:36,4.0,6.0,0.0,0.0,0.0,1.0,1.0,18.0,10.0,27.0,15.0,18.0,16.0,31.0,25.0,1.0,2.0,1.0,2.0,5.0,5.0,9.0,5.0,27.0,29.0,0.0,0.0,00:36:15,6.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,22.0,8.0,19.0,5.0,28.0,14.0,2.0,0.0,3.0,2.0,4.0,3.0,6.0,6.0,28.0,14.0,0.0,0.0,00:45:06,3.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,31.0,21.0,15.0,17.0,33.0,32.0,2.0,3.0,5.0,7.0,4.0,5.0,17.0,11.0,30.0,35.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2021,PALERMO,WTA 250,2021-07-19,2021-07-25,Clay,PALERMO,ITALY,32,235238,USD,LS020,2021-07-20,1,Shuai Zhang,Cristina Bucsa,CHN,ESP,4.0,,7-5,6-3,,O,466,2021.0,Shuai Zhang,Cristina Bucsa,CHN,ESP,4.0,,2,Shuai Zhang,Cristina Bucsa,2.0,"7-5,6-3",2021-07-20T16:09:56+00:00,2021-07-20,01:24:22,PALERMO,"32nd Palermo Ladies Open - Palermo, Italy",466.0,,,00:55:59,7.0,5.0,0.0,0.0,1.0,1.0,5.0,12.0,22.0,20.0,38.0,15.0,24.0,31.0,54.0,4.0,3.0,10.0,4.0,6.0,6.0,8.0,16.0,45.0,40.0,0.0,0.0,00:28:33,6.0,3.0,0.0,0.0,0.0,2.0,5.0,15.0,7.0,23.0,11.0,20.0,9.0,31.0,19.0,2.0,1.0,2.0,3.0,5.0,4.0,8.0,4.0,30.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
