tourney_id,tourney_year,tourney_name,level,start_date,end_date,surface,city,country,singles_draw_size,prize_money,prize_money_currency,match_id,date,round,winner,loser,winner_country,loser_country,winner_seed,loser_seed,set1_score,set2_score,set3_score,indoor_outdoor,player_id_winner,player_id_loser,tournament_name,tournament_title,year,indoor/outdoor,playerida_raw,playeridb_raw,PlayerIDA,PlayerIDB,winner_player_name,loser_player_name,winner_bracket_number,loser_bracket_number,home_player,away_player,home_country,away_country,home_seed,away_seed,winner_player_id,loser_player_id,winner_aces,loser_aces,winner_backhand_errors,loser_backhand_errors,winner_backhand_unforced_errors,loser_backhand_unforced_errors,winner_backhand_winners,loser_backhand_winners,winner_breakpoints_won,loser_breakpoints_won,winner_double_faults,loser_double_faults,winner_drop_shot_unforced_errors,loser_drop_shot_unforced_errors,winner_drop_shot_winners,loser_drop_shot_winners,winner_first_serve_points_won,loser_first_serve_points_won,winner_first_serve_successful,loser_first_serve_successful,winner_forehand_errors,loser_forehand_errors,winner_forehand_unforced_errors,loser_forehand_unforced_errors,winner_forehand_winners,loser_forehand_winners,winner_games_won,loser_games_won,winner_groundstroke_errors,loser_groundstroke_errors,winner_groundstroke_unforced_errors,loser_groundstroke_unforced_errors,winner_groundstroke_winners,loser_groundstroke_winners,winner_lob_unforced_errors,loser_lob_unforced_errors,winner_lob_winners,loser_lob_winners,winner_max_games_in_a_row,loser_max_games_in_a_row,winner_max_points_in_a_row,loser_max_points_in_a_row,winner_overhead_stroke_errors,loser_overhead_stroke_errors,winner_overhead_stroke_unforced_errors,loser_overhead_stroke_unforced_errors,winner_overhead_stroke_winners,loser_overhead_stroke_winners,winner_points_won,loser_points_won,winner_points_won_from_last_10,loser_points_won_from_last_10,winner_return_errors,loser_return_errors,winner_return_winners,loser_return_winners,winner_second_serve_points_won,loser_second_serve_points_won,winner_second_serve_successful,loser_second_serve_successful,winner_service_games_won,loser_service_games_won,winner_service_points_lost,loser_service_points_lost,winner_service_points_won,loser_service_points_won,winner_tiebreaks_won,loser_tiebreaks_won,winner_total_breakpoints,loser_total_breakpoints,winner_volley_unforced_errors,loser_volley_unforced_errors,winner_volley_winners,loser_volley_winners,Set 1 Score,Set 2 Score,Set 3 Score,ScoreString,event_id,event_year,match_time_total,match_message,match_status,set4_score,set5_score,num_sets,match_date,winner_flag_raw,winner_flag,doublefaults_tot_winner,doublefaults_tot_loser,aces_tot_winner,aces_tot_loser,firstserve_dividend_tot_winner,firstserve_dividend_tot_loser,firstserve_divisor_tot_winner,firstserve_divisor_tot_loser,firstserve_percent_tot_winner,firstserve_percent_tot_loser,firstservepointswon_dividend_tot_winner,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_winner,firstservepointswon_divisor_tot_loser,firstservepointswon_percent_tot_winner,firstservepointswon_percent_tot_loser,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,breakpointssaved_percent_tot_winner,servicegamesplayed_tot_winner,servicegamesplayed_tot_loser,serverating_tot_winner,serverating_tot_loser,totalservicepointswon_dividend_tot_winner,totalservicepointswon_percent_tot_winner,totalreturnpointswon_percent_tot_winner,totalpointswon_percent_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,score_string,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serveratinglink_tot_winner,serveratinglink_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser
901,2025,AUSTRALIAN OPEN,Grand Slam,2025-01-12,2025-01-26,Hard,MELBOURNE,AUSTRALIA,128.0,43608375.0,USD,LS56920089,2025-01-20,4,Elina Svitolina,Veronika Kudermetova,UKR,,28.0,,6-4,6-1,,,316738,319526,AUSTRALIAN OPEN,"Australian Open - Melbourne, AUS",2025.0,,319526,316738,319526,316738,Elina Svitolina,Veronika Kudermetova,,,Veronika Kudermetova,Elina Svitolina,,UKR,,28,316738,319526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-6,1-6,,"4-6,1-6",901,2025,,,,,,2,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4-6,1-6",,,,,,,,,,,
901,2025,AUSTRALIAN OPEN,Grand Slam,2025-01-12,2025-01-26,Hard,MELBOURNE,AUSTRALIA,128.0,43608375.0,USD,LS56920085,2025-01-19,4,Paula Badosa,Olga Danilovic,ESP,SRB,11.0,,6-1,7-6(2),,,320124,324934,AUSTRALIAN OPEN,"Australian Open - Melbourne, AUS",2025.0,,320124,324934,320124,324934,Paula Badosa,Olga Danilovic,,,Paula Badosa,Olga Danilovic,ESP,SRB,11,,320124,324934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-1,7-6(2),,"6-1,7-6(7)",901,2025,,,,,,2,2025-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,,,"6-1,7-6(7)",,,,,,,,,,,
901,2025,AUSTRALIAN OPEN,Grand Slam,2025-01-12,2025-01-26,Hard,MELBOURNE,AUSTRALIA,128.0,43608375.0,USD,LS56920081,2025-01-19,4,Anastasia Pavlyuchenkova,Donna Vekic,,HRV,27.0,18.0,7-6(0),6-0,,,313796,318516,AUSTRALIAN OPEN,"Australian Open - Melbourne, AUS",2025.0,,318516,313796,318516,313796,Anastasia Pavlyuchenkova,Donna Vekic,,,Donna Vekic,Anastasia Pavlyuchenkova,HRV,,18,27,313796,318516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-7(0),0-6,,"6(7)-7,0-6",901,2025,,,,,,2,2025-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,"6(7)-7,0-6",,,,,,,,,,,
901,2025,AUSTRALIAN OPEN,Grand Slam,2025-01-12,2025-01-26,Hard,MELBOURNE,AUSTRALIA,128.0,43608375.0,USD,LS56920079,2025-01-19,4,Coco Gauff,Belinda Bencic,USA,CHE,3.0,,5-7,6-2,6-1,,328560,319001,AUSTRALIAN OPEN,"Australian Open - Melbourne, AUS",2025.0,,328560,319001,328560,319001,Coco Gauff,Belinda Bencic,,,Coco Gauff,Belinda Bencic,USA,CHE,3,,328560,319001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-7,6-2,6-1,"5-7,6-2,6-1",901,2025,,,,,,3,2025-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5-7,6-2,6-1",,,,,,,,,,,
901,2025,AUSTRALIAN OPEN,Grand Slam,2025-01-12,2025-01-26,Hard,MELBOURNE,AUSTRALIA,128.0,43608375.0,USD,LS56920075,2025-01-19,4,Aryna Sabalenka,Mirra Andreeva,,,1.0,14.0,6-1,6-2,,,320760,331809,AUSTRALIAN OPEN,"Australian Open - Melbourne, AUS",2025.0,,320760,331809,320760,331809,Aryna Sabalenka,Mirra Andreeva,,,Aryna Sabalenka,Mirra Andreeva,,,1,14,320760,331809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-1,6-2,,"6-1,6-2",901,2025,,,,,,2,2025-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6-1,6-2",,,,,,,,,,,
901,2025,AUSTRALIAN OPEN,Grand Slam,2025-01-12,2025-01-26,Hard,MELBOURNE,AUSTRALIA,128.0,43608375.0,USD,LS56920129,2025-01-18,3,Madison Keys,Danielle Collins,USA,USA,19.0,10.0,6-4,6-4,,,316959,316925,AUSTRALIAN OPEN,"Australian Open - Melbourne, AUS",2025.0,,316959,316925,316959,316925,Madison Keys,Danielle Collins,,,Madison Keys,Danielle Collins,USA,USA,19,10,316959,316925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-4,6-4,,"6-4,6-4",901,2025,,,,,,2,2025-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6-4,6-4",,,,,,,,,,,
901,2025,AUSTRALIAN OPEN,Grand Slam,2025-01-12,2025-01-26,Hard,MELBOURNE,AUSTRALIA,128.0,43608375.0,USD,LS56920209,2025-01-18,3,Elina Svitolina,Jasmine Paolini,UKR,ITA,28.0,4.0,2-6,6-4,6-0,,316738,319280,AUSTRALIAN OPEN,"Australian Open - Melbourne, AUS",2025.0,,316738,319280,316738,319280,Elina Svitolina,Jasmine Paolini,,,Elina Svitolina,Jasmine Paolini,UKR,ITA,28,4,316738,319280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-6,6-4,6-0,"2-6,6-4,6-0",901,2025,,,,,,3,2025-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2-6,6-4,6-0",,,,,,,,,,,
901,2025,AUSTRALIAN OPEN,Grand Slam,2025-01-12,2025-01-26,Hard,MELBOURNE,AUSTRALIA,128.0,43608375.0,USD,LS56920127,2025-01-18,3,Veronika Kudermetova,Beatriz Haddad Maia,,BRA,,15.0,6-4,6-2,,,319526,318176,AUSTRALIAN OPEN,"Australian Open - Melbourne, AUS",2025.0,,318176,319526,318176,319526,Veronika Kudermetova,Beatriz Haddad Maia,,,Beatriz Haddad Maia,Veronika Kudermetova,BRA,,15,,319526,318176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-6,2-6,,"4-6,2-6",901,2025,,,,,,2,2025-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4-6,2-6",,,,,,,,,,,
901,2025,AUSTRALIAN OPEN,Grand Slam,2025-01-12,2025-01-26,Hard,MELBOURNE,AUSTRALIA,128.0,43608375.0,USD,LS56920123,2025-01-18,3,Elena Rybakina,Dayana Yastremska,KAZ,UKR,6.0,32.0,6-3,6-4,,,324166,324261,AUSTRALIAN OPEN,"Australian Open - Melbourne, AUS",2025.0,,324166,324261,324166,324261,Elena Rybakina,Dayana Yastremska,,,Elena Rybakina,Dayana Yastremska,KAZ,UKR,6,32,324166,324261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-3,6-4,,"6-3,6-4",901,2025,,,,,,2,2025-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6-3,6-4",,,,,,,,,,,
901,2025,AUSTRALIAN OPEN,Grand Slam,2025-01-12,2025-01-26,Hard,MELBOURNE,AUSTRALIA,128.0,43608375.0,USD,LS56920213,2025-01-18,3,Daria Kasatkina,Yulia Putintseva,AUS,KAZ,9.0,24.0,7-5,6-1,,,322082,317683,AUSTRALIAN OPEN,"Australian Open - Melbourne, AUS",2025.0,,317683,322082,317683,322082,Daria Kasatkina,Yulia Putintseva,,,Yulia Putintseva,Daria Kasatkina,KAZ,AUS,24,9,322082,317683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-7,1-6,,"5-7,1-6",901,2025,,,,,,2,2025-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5-7,1-6",,,,,,,,,,,
901,2025,AUSTRALIAN OPEN,Grand Slam,2025-01-12,2025-01-26,Hard,MELBOURNE,AUSTRALIA,128.0,43608375.0,USD,LS56920211,2025-01-18,3,Eva Lys,Jaqueline Cristian,DEU,ROU,,,4-6,6-3,6-3,,325826,320319,AUSTRALIAN OPEN,"Australian Open - Melbourne, AUS",2025.0,,325826,320319,325826,320319,Eva Lys,Jaqueline Cristian,,,Eva Lys,Jaqueline Cristian,DEU,ROU,,,325826,320319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-6,6-3,6-3,"4-6,6-3,6-3",901,2025,,,,,,3,2025-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4-6,6-3,6-3",,,,,,,,,,,
901,2025,AUSTRALIAN OPEN,Grand Slam,2025-01-12,2025-01-26,Hard,MELBOURNE,AUSTRALIA,128.0,43608375.0,USD,LS56920077,2025-01-18,3,Iga Swiatek,Emma Raducanu,POL,GBR,2.0,,6-1,6-0,,,326408,328366,AUSTRALIAN OPEN,"Australian Open - Melbourne, AUS",2025.0,,328366,326408,328366,326408,Iga Swiatek,Emma Raducanu,,,Emma Raducanu,Iga Swiatek,GBR,POL,,2,326408,328366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-6,0-6,,"1-6,0-6",901,2025,,,,,,2,2025-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1-6,0-6",,,,,,,,,,,
901,2025,AUSTRALIAN OPEN,Grand Slam,2025-01-12,2025-01-26,Hard,MELBOURNE,AUSTRALIA,128.0,43608375.0,USD,LS56920131,2025-01-18,3,Emma Navarro,Ons Jabeur,USA,TUN,8.0,,6-4,3-6,6-4,,325410,316847,AUSTRALIAN OPEN,"Australian Open - Melbourne, AUS",2025.0,,325410,316847,325410,316847,Emma Navarro,Ons Jabeur,,,Emma Navarro,Ons Jabeur,USA,TUN,8,,325410,316847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-4,3-6,6-4,"6-4,3-6,6-4",901,2025,,,,,,3,2025-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6-4,3-6,6-4",,,,,,,,,,,
901,2025,AUSTRALIAN OPEN,Grand Slam,2025-01-12,2025-01-26,Hard,MELBOURNE,AUSTRALIA,128.0,43608375.0,USD,LS56920125,2025-01-17,3,Olga Danilovic,Jessica Pegula,SRB,USA,,7.0,7-6(3),6-1,,,324934,316956,AUSTRALIAN OPEN,"Australian Open - Melbourne, AUS",2025.0,,324934,316956,324934,316956,Olga Danilovic,Jessica Pegula,,,Olga Danilovic,Jessica Pegula,SRB,USA,,7,324934,316956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7-6(3),6-1,,"7-6(7),6-1",901,2025,,,,,,2,2025-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.0,,,,,"7-6(7),6-1",,,,,,,,,,,
