event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,doublefaults_isstatbetter_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS043,R64,02:29:00,,F,3,C243,"6-7(1),7-5,6-4",J. Courier,D. Hrbaty,,,USA,SVK,6-7(1),7-5,6-4,,,02:29:00,238,/en/stats/leaderboard?page=serve,9,9,63,64,102,61,39,64,50,19,38,40,4,10,17,201,/en/stats/leaderboard?page=serve,12,3,57,75,132,64,48,75,37,21,57,38,5,13,17,57,58,102,48,63,132,52,121,234,52,69,132,43,44,102,48,113,234,A,,,,1,7,,,,J. Courier,D. Hrbaty,C243,H377,USA,SVK,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS044,R64,00:36:00,,F,2,M535,"6-1,6-1",F. Mantilla,M. Damm,,,ESP,CZE,6-1,6-1,,,,00:36:00,290,/en/stats/leaderboard?page=serve,1,4,80,28,35,93,26,28,43,3,7,,0,,7,152,/en/stats/leaderboard?page=serve,6,3,44,19,43,58,11,19,25,6,24,29,2,7,7,83,29,35,60,26,43,71,55,78,40,17,43,17,6,35,29,23,78,A,,,,,,,,,F. Mantilla,M. Damm,M535,D214,ESP,CZE,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS045,R64,01:39:00,,F,3,M475,"4-6,6-2,6-3",A. Medvedev,N. Kulti,,,UKR,SWE,4-6,6-2,6-3,,,01:39:00,261,/en/stats/leaderboard?page=serve,2,17,56,45,80,76,34,45,43,15,35,50,4,8,14,197,/en/stats/leaderboard?page=serve,8,4,43,34,80,62,21,34,43,20,46,54,7,13,13,61,49,80,49,39,80,55,88,160,51,41,80,39,31,80,45,72,160,A,,,,,,,,,A. Medvedev,N. Kulti,M475,K181,UKR,SWE,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS046,R64,00:41:00,,F,2,C252,"6-1,6-2",F. Clavet,T. Johansson,,,ESP,SWE,6-1,6-2,,,,00:41:00,228,/en/stats/leaderboard?page=serve,,0,61,20,33,90,18,20,77,10,13,0,0,,7,175,/en/stats/leaderboard?page=serve,5,2,55,22,40,64,14,22,22,4,18,29,2,7,8,85,28,33,55,22,40,68,50,73,45,18,40,15,5,33,32,23,73,A,,,False,,,,,,F. Clavet,T. Johansson,C252,J129,ESP,SWE,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS049,R64,01:16:00,,F,2,U032,"7-6(7),6-2",B. Ulihrach,M. Gustafsson,,,CZE,SWE,7-6(7),6-2,,,,01:16:00,283,/en/stats/leaderboard?page=serve,3,0,60,41,68,73,30,41,63,17,27,80,4,5,10,237,/en/stats/leaderboard?page=serve,3,3,47,27,57,63,17,27,57,17,30,0,0,3,10,69,47,68,40,23,57,56,70,125,60,34,57,31,21,68,44,55,125,A,,,,7,2,,,,B. Ulihrach,M. Gustafsson,U032,G182,CZE,SWE,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS050,R64,01:25:00,,F,2,P226,"6-3,6-4",C. Pioline,O. Camporese,,,FRA,ITA,6-3,6-4,,,,01:25:00,270,/en/stats/leaderboard?page=serve,3,4,79,55,70,67,37,55,73,11,15,,0,,10,249,/en/stats/leaderboard?page=serve,2,6,52,34,65,71,24,34,45,14,31,50,2,4,9,69,48,70,42,27,65,56,75,135,58,38,65,31,22,70,44,60,135,A,,,,,,,,,C. Pioline,O. Camporese,P226,C009,FRA,ITA,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS051,R64,00:43:00,,F,2,C344,"6-0,6-0",A. Corretja,N. Marques,,,ESP,POR,6-0,6-0,,,,00:43:00,240,/en/stats/leaderboard?page=serve,,0,78,25,32,76,19,25,86,6,7,0,0,,6,112,/en/stats/leaderboard?page=serve,2,1,59,19,32,16,3,19,38,5,13,0,0,6,6,78,25,32,75,24,32,77,49,64,25,8,32,22,7,32,23,15,64,A,,,False,,,,,,A. Corretja,N. Marques,C344,M197,ESP,POR,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS052,R64,01:17:00,,F,2,B428,"6-3,7-5",A. Berasategui,P. Haarhuis,,,ESP,NED,6-3,7-5,,,,01:17:00,240,/en/stats/leaderboard?page=serve,2,1,76,48,63,58,28,48,47,7,15,60,6,10,10,178,/en/stats/leaderboard?page=serve,2,3,49,42,85,55,23,42,37,16,43,53,8,15,11,56,35,63,54,46,85,55,81,148,46,39,85,44,28,63,45,67,148,A,,,,,,,,,A. Berasategui,P. Haarhuis,B428,H223,ESP,NED,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS053,R64,01:38:00,,F,3,A190,"6-3,3-6,6-0",E. Benfele Alvarez,K. Alami,,,ESP,MAR,6-3,3-6,6-0,,,01:38:00,251,/en/stats/leaderboard?page=serve,5,0,64,52,81,69,36,52,48,14,29,67,6,9,12,214,/en/stats/leaderboard?page=serve,1,1,73,54,74,56,30,54,35,7,20,45,5,11,12,62,50,81,50,37,74,56,87,155,50,37,74,38,31,81,44,68,155,A,,,,,,,,,E. Benfele Alvarez,K. Alami,A190,A203,ESP,MAR,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS054,R64,01:14:00,,F,2,R219,"6-4,6-2",C. Ruud,S. Schalken,,,NOR,NED,6-4,6-2,,,,01:14:00,283,/en/stats/leaderboard?page=serve,,0,69,38,55,55,21,38,82,14,17,0,0,2,9,179,/en/stats/leaderboard?page=serve,5,1,46,25,54,52,13,25,41,12,29,44,4,9,9,64,35,55,54,29,54,59,64,109,46,25,54,36,20,55,41,45,109,A,,,False,,,,,,C. Ruud,S. Schalken,R219,S572,NOR,NED,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS057,R64,01:54:00,,F,3,C179,"6-3,5-7,6-3",C. Costa,K. Kucera,,,ESP,SVK,6-3,5-7,6-3,,,01:54:00,247,/en/stats/leaderboard?page=serve,,0,80,67,84,66,44,67,35,6,17,38,3,8,15,189,/en/stats/leaderboard?page=serve,10,0,45,45,101,58,26,45,43,24,56,30,3,10,15,60,50,84,50,51,101,55,101,185,50,50,101,40,34,84,45,84,185,A,,,False,,,,,,C. Costa,K. Kucera,C179,K237,ESP,SVK,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS058,R64,02:34:00,,F,3,B053,"6-2,6-7(6),6-4",A. Boetsch,D. Sanguinetti,,,FRA,ITA,6-2,6-7(6),6-4,,,02:34:00,273,/en/stats/leaderboard?page=serve,1,0,60,70,116,71,50,70,50,23,46,91,10,11,15,251,/en/stats/leaderboard?page=serve,1,9,48,47,97,72,34,47,50,25,50,50,4,8,15,63,73,116,39,38,97,52,111,213,61,59,97,37,43,116,48,102,213,A,6,8,,,,,,,A. Boetsch,D. Sanguinetti,B053,S480,FRA,ITA,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS059,R64,02:04:00,,F,3,F192,"1-6,6-3,7-6(7)",R. Furlan,B. Becker,,,ITA,GER,1-6,6-3,7-6(7),,,02:04:00,235,/en/stats/leaderboard?page=serve,1,3,43,35,81,80,28,35,46,21,46,38,3,8,14,234,/en/stats/leaderboard?page=serve,9,8,38,33,86,88,29,33,38,20,53,33,2,6,14,60,49,81,43,37,86,51,86,167,57,49,86,40,32,81,49,81,167,A,,,,,,,7,4,R. Furlan,B. Becker,F192,B028,ITA,GER,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS060,R64,01:12:00,,F,2,B350,"6-4,6-1",S. Bruguera,J. Sanchez,,,ESP,ESP,6-4,6-1,,,,01:12:00,264,/en/stats/leaderboard?page=serve,2,4,52,35,67,69,24,35,53,17,32,80,4,5,9,206,/en/stats/leaderboard?page=serve,2,0,63,27,43,70,19,27,25,4,16,50,4,8,8,61,41,67,47,20,43,55,61,110,53,23,43,39,26,67,45,49,110,A,,,,,,,,,S. Bruguera,J. Sanchez,B350,S015,ESP,ESP,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS061,R64,01:12:00,,F,2,S381,"7-6(7),6-3",J. Siemerink,A. Merinov,,,NED,RUS,7-6(7),6-3,,,,01:12:00,276,/en/stats/leaderboard?page=serve,4,7,56,39,70,69,27,39,58,18,31,75,3,4,10,256,/en/stats/leaderboard?page=serve,1,0,66,39,59,59,23,39,60,12,20,0,0,3,11,64,45,70,41,24,59,53,69,129,59,35,59,36,25,70,47,60,129,A,,,,7,2,,,,J. Siemerink,A. Merinov,S381,M440,NED,RUS,,
410,1997,ATP Masters 1000 Monte-Carlo,1000,1997-04-21T00:00:00,1997-04-27T00:00:00,Clay,56,2050000,$,MS062,R64,01:18:00,,F,2,S424,"6-4,6-1",F. Santoro,F. Roig,,,FRA,ESP,6-4,6-1,,,,01:18:00,276,/en/stats/leaderboard?page=serve,2,1,55,26,47,73,19,26,62,13,21,75,3,4,8,198,/en/stats/leaderboard?page=serve,,0,60,42,70,55,23,42,39,11,28,62,8,13,9,68,32,47,51,36,70,58,68,117,49,34,70,32,15,47,42,49,117,A,,,,,,False,,,F. Santoro,F. Roig,S424,R177,FRA,ESP,,
