event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,player_a,player_b,player_a_id,player_b_id,country_a,country_b,seed_a,seed_b,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_a,serveratinglink_tot_a,doublefaults_tot_a,aces_tot_a,firstserve_percent_tot_a,firstserve_dividend_tot_a,firstserve_divisor_tot_a,firstservepointswon_percent_tot_a,firstservepointswon_dividend_tot_a,firstservepointswon_divisor_tot_a,secondservepointswon_percent_tot_a,secondservepointswon_dividend_tot_a,secondservepointswon_divisor_tot_a,breakpointssaved_percent_tot_a,breakpointssaved_dividend_tot_a,breakpointssaved_divisor_tot_a,servicegamesplayed_tot_a,serverating_tot_b,serveratinglink_tot_b,doublefaults_tot_b,aces_tot_b,firstserve_percent_tot_b,firstserve_dividend_tot_b,firstserve_divisor_tot_b,firstservepointswon_percent_tot_b,firstservepointswon_dividend_tot_b,firstservepointswon_divisor_tot_b,secondservepointswon_percent_tot_b,secondservepointswon_dividend_tot_b,secondservepointswon_divisor_tot_b,breakpointssaved_percent_tot_b,breakpointssaved_dividend_tot_b,breakpointssaved_divisor_tot_b,servicegamesplayed_tot_b,totalservicepointswon_percent_tot_a,totalservicepointswon_dividend_tot_a,totalservicepointswon_divisor_tot_a,totalreturnpointswon_percent_tot_a,totalreturnpointswon_dividend_tot_a,totalreturnpointswon_divisor_tot_a,totalpointswon_percent_tot_a,totalpointswon_dividend_tot_a,totalpointswon_divisor_tot_a,totalservicepointswon_percent_tot_b,totalservicepointswon_dividend_tot_b,totalservicepointswon_divisor_tot_b,totalreturnpointswon_percent_tot_b,totalreturnpointswon_dividend_tot_b,totalreturnpointswon_divisor_tot_b,totalpointswon_percent_tot_b,totalpointswon_dividend_tot_b,totalpointswon_divisor_tot_b,winner_flag,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS052,Round of 64,,,F,5,RH16,C. Ruud,H. Medjedovic,RH16,M0JF,NOR,SRB,15,,,C. Ruud,H. Medjedovic,15,,NOR,SRB,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,210.0,/en/stats/leaderboard?page=serve,1.0,6.0,96.0,88.0,92.0,59.0,52.0,88.0,50.0,2.0,4.0,56.0,5.0,9.0,0.0,217.0,/en/stats/leaderboard?page=serve,2.0,13.0,92.0,83.0,90.0,71.0,59.0,83.0,43.0,3.0,7.0,100.0,7.0,7.0,0.0,59.0,54.0,92.0,31.0,28.0,90.0,45.0,82.0,182.0,69.0,62.0,90.0,41.0,38.0,92.0,55.0,100.0,182.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS053,Round of 64,,,F,5,PL56,L. Sonego,T. Paul,SU87,PL56,ITA,USA,,24,,T. Paul,L. Sonego,24,,USA,ITA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,170.0,/en/stats/leaderboard?page=serve,2.0,7.0,75.0,58.0,77.0,69.0,40.0,58.0,21.0,4.0,19.0,38.0,3.0,8.0,0.0,185.0,/en/stats/leaderboard?page=serve,2.0,2.0,58.0,51.0,88.0,78.0,40.0,51.0,49.0,18.0,37.0,83.0,5.0,6.0,0.0,57.0,44.0,77.0,34.0,30.0,88.0,45.0,74.0,165.0,66.0,58.0,88.0,43.0,33.0,77.0,55.0,91.0,165.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS054,Round of 64,,,F,5,F0FV,J. Fonseca,D. Prizmic,F0FV,P0HW,BRA,CRO,28,,,J. Fonseca,D. Prizmic,28,,BRA,CRO,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,199.0,/en/stats/leaderboard?page=serve,5.0,13.0,94.0,122.0,130.0,59.0,72.0,122.0,38.0,3.0,8.0,14.0,1.0,7.0,0.0,201.0,/en/stats/leaderboard?page=serve,2.0,5.0,95.0,126.0,132.0,70.0,88.0,126.0,33.0,2.0,6.0,67.0,4.0,6.0,0.0,58.0,75.0,130.0,32.0,42.0,132.0,45.0,117.0,262.0,68.0,90.0,132.0,42.0,55.0,130.0,55.0,145.0,262.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS055,Round of 64,,,F,5,D643,V. Royer,N. Djokovic,R0EB,D643,FRA,SRB,,3,,N. Djokovic,V. Royer,3,,SRB,FRA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,189.0,/en/stats/leaderboard?page=serve,4.0,10.0,64.0,70.0,110.0,66.0,46.0,70.0,53.0,21.0,40.0,33.0,3.0,9.0,0.0,192.0,/en/stats/leaderboard?page=serve,9.0,10.0,66.0,89.0,134.0,78.0,69.0,89.0,47.0,21.0,45.0,71.0,5.0,7.0,0.0,61.0,67.0,110.0,33.0,44.0,134.0,45.0,111.0,244.0,67.0,90.0,134.0,39.0,43.0,110.0,55.0,133.0,244.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS056,Round of 64,,,F,5,M0QI,N. Basavareddy,A. Michelsen,B0NN,M0QI,USA,USA,,,,A. Michelsen,N. Basavareddy,,,USA,USA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,186.0,/en/stats/leaderboard?page=serve,7.0,7.0,65.0,83.0,128.0,72.0,60.0,83.0,49.0,22.0,45.0,71.0,10.0,14.0,0.0,196.0,/en/stats/leaderboard?page=serve,6.0,10.0,68.0,85.0,125.0,69.0,59.0,85.0,55.0,22.0,40.0,63.0,5.0,8.0,0.0,64.0,82.0,128.0,35.0,44.0,125.0,50.0,126.0,253.0,65.0,81.0,125.0,36.0,46.0,128.0,50.0,127.0,253.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS057,Round of 64,,,F,5,J0DZ,J. Duckworth,R. Jodar,D994,J0DZ,AUS,ESP,,27,,R. Jodar,J. Duckworth,27,,ESP,AUS,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,174.0,/en/stats/leaderboard?page=serve,7.0,8.0,55.0,77.0,141.0,70.0,54.0,77.0,48.0,31.0,64.0,71.0,15.0,21.0,0.0,198.0,/en/stats/leaderboard?page=serve,6.0,7.0,66.0,84.0,128.0,79.0,66.0,84.0,52.0,23.0,44.0,33.0,1.0,3.0,0.0,60.0,85.0,141.0,30.0,39.0,128.0,46.0,124.0,269.0,70.0,89.0,128.0,40.0,56.0,141.0,54.0,145.0,269.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS058,Round of 64,,,F,5,T0A1,A. Davidovich Fokina,T. Tirante,DH50,T0A1,ESP,ARG,21,,,T. Tirante,A. Davidovich Fokina,,21,ARG,ESP,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,156.0,/en/stats/leaderboard?page=serve,2.0,1.0,96.0,109.0,113.0,61.0,67.0,109.0,0.0,0.0,4.0,54.0,7.0,13.0,0.0,204.0,/en/stats/leaderboard?page=serve,3.0,12.0,92.0,103.0,112.0,70.0,72.0,103.0,33.0,3.0,9.0,25.0,1.0,4.0,0.0,59.0,67.0,113.0,33.0,37.0,112.0,46.0,104.0,225.0,67.0,75.0,112.0,41.0,46.0,113.0,54.0,121.0,225.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS059,Round of 64,,,F,5,CD85,T. Kokkinakis,P. Carreno Busta,KD46,CD85,AUS,ESP,,,,P. Carreno Busta,T. Kokkinakis,,,ESP,AUS,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,194.0,/en/stats/leaderboard?page=serve,4.0,8.0,63.0,50.0,80.0,70.0,35.0,50.0,57.0,17.0,30.0,75.0,3.0,4.0,0.0,209.0,/en/stats/leaderboard?page=serve,1.0,3.0,65.0,44.0,68.0,75.0,33.0,44.0,67.0,16.0,24.0,67.0,2.0,3.0,0.0,65.0,52.0,80.0,28.0,19.0,68.0,48.0,71.0,148.0,72.0,49.0,68.0,35.0,28.0,80.0,52.0,77.0,148.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS060,Round of 64,,,F,5,KE29,K. Khachanov,M. Trungelliti,KE29,TA29,RUS,ARG,13,,,K. Khachanov,M. Trungelliti,13,,RUS,ARG,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,172.0,/en/stats/leaderboard?page=serve,8.0,5.0,56.0,76.0,136.0,62.0,47.0,76.0,57.0,34.0,60.0,50.0,6.0,12.0,0.0,223.0,/en/stats/leaderboard?page=serve,0.0,10.0,69.0,88.0,127.0,72.0,63.0,88.0,72.0,28.0,39.0,58.0,7.0,12.0,0.0,60.0,81.0,136.0,28.0,36.0,127.0,44.0,117.0,263.0,72.0,91.0,127.0,40.0,55.0,136.0,56.0,146.0,263.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS061,Round of 64,,,F,5,D0C1,F. Cina,J. de Jong,C0NB,D0C1,ITA,NED,,,,J. de Jong,F. Cina,,,NED,ITA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,165.0,/en/stats/leaderboard?page=serve,2.0,3.0,62.0,41.0,66.0,54.0,22.0,41.0,48.0,12.0,25.0,33.0,3.0,9.0,0.0,213.0,/en/stats/leaderboard?page=serve,3.0,11.0,67.0,50.0,75.0,70.0,35.0,50.0,68.0,17.0,25.0,83.0,5.0,6.0,0.0,52.0,34.0,66.0,31.0,23.0,75.0,40.0,57.0,141.0,69.0,52.0,75.0,48.0,32.0,66.0,60.0,84.0,141.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS062,Round of 64,,,F,5,HB64,U. Humbert,Q. Halys,HH26,HB64,FRA,FRA,32,,,Q. Halys,U. Humbert,,32,FRA,FRA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,183.0,/en/stats/leaderboard?page=serve,13.0,12.0,57.0,67.0,118.0,78.0,52.0,67.0,49.0,25.0,51.0,63.0,5.0,8.0,0.0,209.0,/en/stats/leaderboard?page=serve,3.0,16.0,65.0,75.0,116.0,80.0,60.0,75.0,51.0,21.0,41.0,67.0,4.0,6.0,0.0,65.0,77.0,118.0,30.0,35.0,116.0,48.0,112.0,234.0,70.0,81.0,116.0,35.0,41.0,118.0,52.0,122.0,234.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS063,Round of 64,,,F,5,Z355,T. Machac,A. Zverev,M0FH,Z355,CZE,GER,,2,,A. Zverev,T. Machac,2,,GER,CZE,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,182.0,/en/stats/leaderboard?page=serve,1.0,1.0,75.0,67.0,89.0,57.0,38.0,67.0,50.0,11.0,22.0,55.0,6.0,11.0,0.0,245.0,/en/stats/leaderboard?page=serve,2.0,19.0,69.0,45.0,65.0,84.0,38.0,45.0,75.0,15.0,20.0,100.0,1.0,1.0,0.0,55.0,49.0,89.0,18.0,12.0,65.0,40.0,61.0,154.0,82.0,53.0,65.0,45.0,40.0,89.0,60.0,93.0,154.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS065,Round of 128,,,F,5,C0C8,J. Fearnley,J. Cerundolo,F0BY,C0C8,GBR,ARG,,,,J. Cerundolo,J. Fearnley,,,ARG,GBR,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,167.0,/en/stats/leaderboard?page=serve,9.0,6.0,89.0,104.0,117.0,58.0,60.0,104.0,23.0,3.0,13.0,64.0,7.0,11.0,0.0,169.0,/en/stats/leaderboard?page=serve,4.0,6.0,96.0,109.0,113.0,71.0,77.0,109.0,0.0,0.0,4.0,75.0,6.0,8.0,0.0,54.0,63.0,117.0,32.0,36.0,113.0,43.0,99.0,230.0,68.0,77.0,113.0,46.0,54.0,117.0,57.0,131.0,230.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS066,Round of 128,,,F,5,L0IL,M. Landaluce,J. Prado Angelo,L0IL,P0IY,ESP,BOL,,,,M. Landaluce,J. Prado Angelo,,,ESP,BOL,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,165.0,/en/stats/leaderboard?page=serve,4.0,0.0,57.0,55.0,96.0,56.0,31.0,55.0,56.0,23.0,41.0,50.0,5.0,10.0,0.0,195.0,/en/stats/leaderboard?page=serve,1.0,4.0,70.0,55.0,79.0,76.0,42.0,55.0,46.0,11.0,24.0,75.0,6.0,8.0,0.0,56.0,54.0,96.0,33.0,26.0,79.0,46.0,80.0,175.0,67.0,53.0,79.0,44.0,42.0,96.0,54.0,95.0,175.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS067,Round of 128,,,F,5,KI82,V. Kopriva,C. Moutet,KI82,MW02,CZE,FRA,,30,,V. Kopriva,C. Moutet,,30,CZE,FRA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,165.0,/en/stats/leaderboard?page=serve,2.0,2.0,68.0,43.0,63.0,67.0,29.0,43.0,30.0,6.0,20.0,50.0,4.0,8.0,0.0,169.0,/en/stats/leaderboard?page=serve,4.0,2.0,79.0,57.0,72.0,65.0,37.0,57.0,27.0,4.0,15.0,56.0,5.0,9.0,0.0,56.0,35.0,63.0,43.0,31.0,72.0,49.0,66.0,135.0,57.0,41.0,72.0,44.0,28.0,63.0,51.0,69.0,135.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS068,Round of 128,,,F,5,RC91,A. Rinderknech,J. Rodionov,RC91,R09X,FRA,AUT,22,,,A. Rinderknech,J. Rodionov,22,,FRA,AUT,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,167.0,/en/stats/leaderboard?page=serve,4.0,5.0,54.0,53.0,98.0,70.0,37.0,53.0,42.0,19.0,45.0,63.0,10.0,16.0,0.0,197.0,/en/stats/leaderboard?page=serve,2.0,9.0,64.0,54.0,85.0,78.0,42.0,54.0,48.0,15.0,31.0,71.0,5.0,7.0,0.0,57.0,56.0,98.0,33.0,28.0,85.0,46.0,84.0,183.0,67.0,57.0,85.0,43.0,42.0,98.0,54.0,99.0,183.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS069,Round of 128,,,F,5,BK40,M. Fucsovics,M. Berrettini,F724,BK40,HUN,ITA,,,,M. Berrettini,M. Fucsovics,,,ITA,HUN,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,162.0,/en/stats/leaderboard?page=serve,13.0,4.0,58.0,78.0,135.0,67.0,52.0,78.0,46.0,26.0,57.0,50.0,6.0,12.0,0.0,216.0,/en/stats/leaderboard?page=serve,3.0,14.0,62.0,72.0,117.0,79.0,57.0,72.0,64.0,29.0,45.0,86.0,6.0,7.0,0.0,58.0,78.0,135.0,26.0,31.0,117.0,43.0,109.0,252.0,74.0,86.0,117.0,42.0,57.0,135.0,57.0,143.0,252.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS070,Round of 128,,,F,5,C0DF,E. Quinn,F. Comesana,Q02l,C0DF,USA,ARG,,,,F. Comesana,E. Quinn,,,ARG,USA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,196.0,/en/stats/leaderboard?page=serve,3.0,5.0,74.0,82.0,111.0,72.0,59.0,82.0,48.0,14.0,29.0,75.0,6.0,8.0,0.0,207.0,/en/stats/leaderboard?page=serve,3.0,13.0,74.0,89.0,121.0,73.0,65.0,89.0,50.0,16.0,32.0,75.0,3.0,4.0,0.0,66.0,73.0,111.0,33.0,40.0,121.0,49.0,113.0,232.0,67.0,81.0,121.0,34.0,38.0,111.0,51.0,119.0,232.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS071,Round of 128,,,F,5,D0FJ,S. Ofner,L. Darderi,O513,D0FJ,AUT,ITA,,14,,L. Darderi,S. Ofner,14,,ITA,AUT,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,176.0,/en/stats/leaderboard?page=serve,2.0,10.0,49.0,40.0,81.0,63.0,25.0,40.0,56.0,23.0,41.0,29.0,2.0,7.0,0.0,188.0,/en/stats/leaderboard?page=serve,4.0,10.0,62.0,72.0,117.0,67.0,48.0,72.0,53.0,24.0,45.0,82.0,9.0,11.0,0.0,59.0,48.0,81.0,38.0,45.0,117.0,47.0,93.0,198.0,62.0,72.0,117.0,41.0,33.0,81.0,53.0,105.0,198.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS072,Round of 128,,,F,5,SL28,A. Bublik,J. Struff,BK92,SL28,KAZ,GER,9,,,J. Struff,A. Bublik,,9,GER,KAZ,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,193.0,/en/stats/leaderboard?page=serve,8.0,25.0,65.0,98.0,150.0,69.0,68.0,98.0,42.0,22.0,52.0,63.0,12.0,19.0,0.0,191.0,/en/stats/leaderboard?page=serve,6.0,13.0,61.0,89.0,147.0,70.0,62.0,89.0,53.0,31.0,58.0,64.0,7.0,11.0,0.0,60.0,90.0,150.0,37.0,54.0,147.0,48.0,144.0,297.0,63.0,93.0,147.0,40.0,60.0,150.0,52.0,153.0,297.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS073,Round of 128,,,F,5,F0F2,J. Faria,D. Shapovalov,F0F2,SU55,POR,CAN,,,,J. Faria,D. Shapovalov,,,POR,CAN,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,175.0,/en/stats/leaderboard?page=serve,8.0,10.0,54.0,57.0,106.0,70.0,40.0,57.0,49.0,24.0,49.0,50.0,4.0,8.0,0.0,195.0,/en/stats/leaderboard?page=serve,4.0,2.0,68.0,65.0,95.0,72.0,47.0,65.0,57.0,17.0,30.0,83.0,5.0,6.0,0.0,60.0,64.0,106.0,33.0,31.0,95.0,47.0,95.0,201.0,67.0,64.0,95.0,40.0,42.0,106.0,53.0,106.0,201.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS074,Round of 128,,,F,5,HB71,J. Munar,H. Hurkacz,MU94,HB71,ESP,POL,,,,H. Hurkacz,J. Munar,,,POL,ESP,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,177.0,/en/stats/leaderboard?page=serve,5.0,6.0,63.0,78.0,124.0,63.0,49.0,78.0,50.0,23.0,46.0,64.0,9.0,14.0,0.0,194.0,/en/stats/leaderboard?page=serve,2.0,16.0,61.0,68.0,111.0,79.0,54.0,68.0,40.0,17.0,43.0,67.0,6.0,9.0,0.0,58.0,72.0,124.0,36.0,40.0,111.0,48.0,112.0,235.0,64.0,71.0,111.0,42.0,52.0,124.0,52.0,123.0,235.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS075,Round of 128,,,F,5,TD51,E. Spizzirri,F. Tiafoe,S0JA,TD51,USA,USA,,19,,F. Tiafoe,E. Spizzirri,19,,USA,USA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,208.0,/en/stats/leaderboard?page=serve,1.0,13.0,70.0,84.0,120.0,65.0,55.0,84.0,61.0,22.0,36.0,33.0,2.0,6.0,0.0,203.0,/en/stats/leaderboard?page=serve,6.0,12.0,52.0,62.0,119.0,89.0,55.0,62.0,56.0,32.0,57.0,67.0,2.0,3.0,0.0,64.0,77.0,120.0,27.0,32.0,119.0,46.0,109.0,239.0,73.0,87.0,119.0,36.0,43.0,120.0,54.0,130.0,239.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS076,Round of 128,,,F,5,A0FC,T. Griekspoor,M. Arnaldi,GJ37,A0FC,NED,ITA,29,,,M. Arnaldi,T. Griekspoor,,29,ITA,NED,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,178.0,/en/stats/leaderboard?page=serve,9.0,9.0,55.0,91.0,166.0,66.0,60.0,91.0,57.0,43.0,75.0,67.0,8.0,12.0,0.0,214.0,/en/stats/leaderboard?page=serve,2.0,7.0,67.0,89.0,133.0,78.0,69.0,89.0,64.0,28.0,44.0,100.0,5.0,5.0,0.0,62.0,103.0,166.0,27.0,36.0,133.0,46.0,139.0,299.0,73.0,97.0,133.0,38.0,63.0,166.0,54.0,160.0,299.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS077,Round of 128,,,F,5,TE51,A. Muller,S. Tsitsipas,MP20,TE51,FRA,GRE,,,,S. Tsitsipas,A. Muller,,,GRE,FRA,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,119.0,/en/stats/leaderboard?page=serve,2.0,2.0,56.0,20.0,36.0,50.0,10.0,20.0,13.0,2.0,16.0,55.0,6.0,11.0,0.0,165.0,/en/stats/leaderboard?page=serve,0.0,1.0,68.0,19.0,28.0,74.0,14.0,19.0,22.0,2.0,9.0,0.0,0.0,1.0,0.0,33.0,12.0,36.0,43.0,12.0,28.0,38.0,24.0,64.0,57.0,16.0,28.0,67.0,24.0,36.0,63.0,40.0,64.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS078,Round of 128,,,F,5,C0JP,R. Collignon,A. Vukic,C0JP,V832,BEL,AUS,,,,R. Collignon,A. Vukic,,,BEL,AUS,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,152.0,/en/stats/leaderboard?page=serve,6.0,3.0,47.0,49.0,105.0,63.0,31.0,49.0,45.0,25.0,56.0,40.0,4.0,10.0,0.0,190.0,/en/stats/leaderboard?page=serve,5.0,10.0,62.0,58.0,94.0,76.0,44.0,58.0,47.0,17.0,36.0,63.0,5.0,8.0,0.0,53.0,56.0,105.0,35.0,33.0,94.0,45.0,89.0,199.0,65.0,61.0,94.0,47.0,49.0,105.0,55.0,110.0,199.0
520,2026,Roland Garros,GS,2026-05-24T00:00:00,2026-06-07T00:00:00,Clay,128,28900000,€,MS079,Round of 128,,,F,5,S0S1,D. Merida,B. Shelton,M0N7,S0S1,ESP,USA,,5,,B. Shelton,D. Merida,5,,USA,ESP,,,,,,2026-05-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,176.0,/en/stats/leaderboard?page=serve,6.0,4.0,70.0,56.0,80.0,75.0,42.0,56.0,33.0,8.0,24.0,50.0,4.0,8.0,0.0,199.0,/en/stats/leaderboard?page=serve,8.0,6.0,76.0,58.0,76.0,86.0,50.0,58.0,39.0,7.0,18.0,100.0,1.0,1.0,0.0,63.0,50.0,80.0,25.0,19.0,76.0,44.0,69.0,156.0,75.0,57.0,76.0,38.0,30.0,80.0,56.0,87.0,156.0
