event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS012,R16,01:44:00,,F,3,A226,"6-7(2),6-3,6-2",H. Arazi,J. Eltingh,,,MAR,NED,6-7(2),6-3,6-2,,,01:44:00,285,/en/stats/leaderboard?page=serve,4,8,66,68,103,76,52,68,46,16,35,89,8,9,15,251,/en/stats/leaderboard?page=serve,8,13,60,58,96,76,44,58,39,15,38,33,2,6,14,66,68,103,39,37,96,53,105,199,61,59,96,34,35,103,47,94,199,A,,,,,2,7,,,H. Arazi,J. Eltingh,A226,E106,MAR,NED,,
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS013,R16,02:27:00,,F,3,P338,"7-6(7),6-7(2),6-4",M. Philippoussis,G. Raoux,,,AUS,FRA,7-6(7),6-7(2),6-4,,,02:27:00,289,/en/stats/leaderboard?page=serve,11,23,61,74,121,86,64,74,36,17,47,89,8,9,17,286,/en/stats/leaderboard?page=serve,3,10,57,62,109,74,46,62,60,28,47,33,1,3,17,67,81,121,32,35,109,50,116,230,68,74,109,33,40,121,50,114,230,A,2,7,,,7,2,,,M. Philippoussis,G. Raoux,P338,R186,AUS,FRA,,
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS014,R16,01:28:00,,F,2,W035,"6-3,7-6(7)",M. Woodforde,T. Johansson,,,AUS,SWE,6-3,7-6(7),,,,01:28:00,285,/en/stats/leaderboard?page=serve,4,5,64,52,81,71,37,52,59,17,29,80,4,5,11,269,/en/stats/leaderboard?page=serve,2,7,49,30,61,90,27,30,45,14,31,33,1,3,10,67,54,81,33,20,61,52,74,142,67,41,61,33,27,81,48,68,142,A,7,3,,,,,,,M. Woodforde,T. Johansson,W035,J129,AUS,SWE,,
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS015,R16,01:23:00,,F,2,P226,"6-4,6-4",C. Pioline,S. Bruguera,,,FRA,ESP,6-4,6-4,,,,01:23:00,309,/en/stats/leaderboard?page=serve,1,2,63,30,48,77,23,30,78,14,18,50,1,2,10,237,/en/stats/leaderboard?page=serve,,5,50,35,70,66,23,35,46,16,35,63,5,8,10,77,37,48,44,31,70,58,68,118,56,39,70,23,11,48,42,50,118,A,,,,,,,,False,C. Pioline,S. Bruguera,P226,B350,FRA,ESP,,
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS016,R32,00:27:00,,F,1,R286,5-2,M. Rios,F. Vitoux,,,CHI,FRA,5-2,,,,,00:27:00,267,/en/stats/leaderboard?page=serve,1,1,59,16,27,69,11,16,64,7,11,,0,,4,245,/en/stats/leaderboard?page=serve,1,0,53,8,15,75,6,8,43,3,7,0,0,1,4,67,18,27,40,6,15,57,24,42,60,9,15,33,9,27,43,18,42,A,,,,,,,,,M. Rios,F. Vitoux,R286,V147,CHI,FRA,,
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS017,R32,01:23:00,,F,2,R280,"6-2,6-3",L. Roux,A. Gaudenzi,,,FRA,ITA,6-2,6-3,,,,01:23:00,267,/en/stats/leaderboard?page=serve,2,2,40,19,48,95,18,19,66,19,29,,0,,9,220,/en/stats/leaderboard?page=serve,3,2,56,42,75,64,27,42,39,13,33,73,8,11,8,77,37,48,47,35,75,59,72,123,53,40,75,23,11,48,41,51,123,A,,,,,,,,,L. Roux,A. Gaudenzi,R280,G254,FRA,ITA,,
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS018,R32,01:53:00,,F,3,S519,"6-2,4-6,7-6(7)",O. Stanoytchev,A. O'Brien,,,BUL,USA,6-2,4-6,7-6(7),,,01:53:00,278,/en/stats/leaderboard?page=serve,8,12,67,60,89,75,45,60,52,15,29,57,4,7,15,278,/en/stats/leaderboard?page=serve,1,4,71,58,82,64,37,58,67,16,24,33,2,6,15,67,60,89,35,29,82,52,89,171,65,53,82,33,29,89,48,82,171,A,,,7,5,,,,,O. Stanoytchev,A. O'Brien,S519,O099,BUL,USA,,
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS019,R32,01:33:00,,F,3,G231,"6-1,4-6,6-4",T. Guardiola,O. Mutis,,,FRA,FRA,6-1,4-6,6-4,,,01:33:00,281,/en/stats/leaderboard?page=serve,1,1,54,39,72,69,27,39,73,24,33,33,1,3,14,231,/en/stats/leaderboard?page=serve,6,1,55,45,82,71,32,45,41,15,37,43,3,7,13,71,51,72,43,35,82,56,86,154,57,47,82,29,21,72,44,68,154,A,,,,,,,,,T. Guardiola,O. Mutis,G231,M640,FRA,FRA,,
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS020,R32,01:45:00,,F,3,K190,"2-6,6-2,6-3",B. Karbacher,A. Boetsch,,,GER,FRA,2-6,6-2,6-3,,,01:45:00,263,/en/stats/leaderboard?page=serve,2,2,49,41,83,73,30,41,57,24,42,71,5,7,13,253,/en/stats/leaderboard?page=serve,4,4,46,29,63,76,22,29,56,19,34,0,0,3,12,65,54,83,35,22,63,52,76,146,65,41,63,35,29,83,48,70,146,A,,,,,,,,,B. Karbacher,A. Boetsch,K190,B053,GER,FRA,,
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS021,R32,01:26:00,,F,3,D228,"3-6,6-4,6-3",F. Dewulf,E. Benfele Alvarez,,,BEL,ESP,3-6,6-4,6-3,,,01:26:00,268,/en/stats/leaderboard?page=serve,4,5,49,38,77,74,28,38,59,23,39,71,5,7,14,268,/en/stats/leaderboard?page=serve,4,6,63,52,82,75,39,52,50,15,30,70,7,10,14,66,51,77,34,28,82,50,79,159,66,54,82,34,26,77,50,80,159,A,,,,,,,,,F. Dewulf,E. Benfele Alvarez,D228,A190,BEL,ESP,,
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS022,R32,00:41:00,,F,2,L206,"6-1,6-0",M. Larsson,T. Champion,,,SWE,FRA,6-1,6-0,,,,00:41:00,225,/en/stats/leaderboard?page=serve,1,6,64,23,36,87,20,23,69,9,13,0,0,,7,139,/en/stats/leaderboard?page=serve,1,0,56,22,39,50,11,22,18,3,17,38,3,8,6,81,29,36,64,25,39,72,54,75,36,14,39,19,7,36,28,21,75,A,,,,,,,,,M. Larsson,T. Champion,L206,C028,SWE,FRA,,
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS023,R32,00:46:00,,F,2,R214,"6-2,6-2",M. Rosset,J. Viloca-Puig,,,SUI,ESP,6-2,6-2,,,,00:46:00,210,/en/stats/leaderboard?page=serve,4,6,54,22,41,86,19,22,68,13,19,0,0,,8,208,/en/stats/leaderboard?page=serve,2,1,71,30,42,63,19,30,25,3,12,43,3,7,8,78,32,41,48,20,42,63,52,83,52,22,42,22,9,41,37,31,83,A,,,,,,,,,M. Rosset,J. Viloca-Puig,R214,V161,SUI,ESP,,
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS024,R32,01:39:00,,F,3,E106,"4-6,6-3,6-3",J. Eltingh,P. Haarhuis,,,NED,NED,4-6,6-3,6-3,,,01:39:00,289,/en/stats/leaderboard?page=serve,2,8,55,41,74,88,36,41,55,18,33,50,2,4,14,243,/en/stats/leaderboard?page=serve,5,9,56,54,97,72,39,54,40,17,43,67,8,12,14,73,54,74,42,41,97,56,95,171,58,56,97,27,20,74,44,76,171,A,,,,,,,,,J. Eltingh,P. Haarhuis,E106,H223,NED,NED,,
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS025,R32,01:01:00,,F,2,A226,"6-3,6-4",H. Arazi,J. Burillo,,,MAR,ESP,6-3,6-4,,,,01:01:00,216,/en/stats/leaderboard?page=serve,2,3,56,28,50,86,24,28,73,16,22,0,0,,10,257,/en/stats/leaderboard?page=serve,2,7,50,32,64,75,24,32,50,16,32,33,1,3,9,80,40,50,38,24,64,56,64,114,63,40,64,20,10,50,44,50,114,A,,,,,,,,,H. Arazi,J. Burillo,A226,B429,MAR,ESP,,
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS026,R32,02:07:00,,F,3,R186,"7-6(8),3-6,6-1",G. Raoux,G. Forget,,,FRA,FRA,7-6(8),3-6,6-1,,,02:07:00,263,/en/stats/leaderboard?page=serve,4,9,56,51,91,84,43,51,40,16,40,40,2,5,14,253,/en/stats/leaderboard?page=serve,5,14,59,61,103,69,42,61,45,19,42,73,11,15,14,65,59,91,41,42,103,52,101,194,59,61,103,35,32,91,48,93,194,A,,,,,8,6,,,G. Raoux,G. Forget,R186,F035,FRA,FRA,,
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS027,R32,02:04:00,,F,3,P338,"6-3,3-6,7-6(7)",M. Philippoussis,F. Santoro,,,AUS,FRA,6-3,3-6,7-6(7),,,02:04:00,288,/en/stats/leaderboard?page=serve,5,14,54,48,89,83,40,48,56,23,41,33,1,3,15,267,/en/stats/leaderboard?page=serve,2,5,48,44,92,70,31,44,60,29,48,33,1,3,15,71,63,89,35,32,92,52,95,181,65,60,92,29,26,89,48,86,181,A,,,7,1,,,,,M. Philippoussis,F. Santoro,P338,S424,AUS,FRA,,
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS028,R32,01:42:00,,F,3,W035,"6-3,3-6,6-3",M. Woodforde,Y. El Aynaoui,,,AUS,MAR,6-3,3-6,6-3,,,01:42:00,270,/en/stats/leaderboard?page=serve,4,3,65,58,89,69,40,58,52,16,31,67,4,6,14,259,/en/stats/leaderboard?page=serve,5,7,66,57,86,67,38,57,48,14,29,75,9,12,13,63,56,89,40,34,86,51,90,175,60,52,86,37,33,89,49,85,175,A,,,,,,,,,M. Woodforde,Y. El Aynaoui,W035,E121,AUS,MAR,,
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS029,R32,01:08:00,,F,2,J129,"6-4,6-2",T. Johansson,A. Chesnokov,,,SWE,RUS,6-4,6-2,,,,01:08:00,265,/en/stats/leaderboard?page=serve,3,3,55,34,62,79,27,34,43,12,28,75,3,4,9,210,/en/stats/leaderboard?page=serve,5,2,48,29,61,69,20,29,41,13,32,60,6,10,9,63,39,62,46,28,61,54,67,123,54,33,61,37,23,62,46,56,123,A,,,,,,,,,T. Johansson,A. Chesnokov,J129,C031,SWE,RUS,,
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS030,R32,02:28:00,,F,3,B350,"4-6,7-6(7),7-6(7)",S. Bruguera,S. Schalken,,,ESP,NED,4-6,7-6(7),7-6(7),,,02:28:00,269,/en/stats/leaderboard?page=serve,2,7,50,59,117,68,40,59,64,37,58,70,7,10,17,273,/en/stats/leaderboard?page=serve,4,9,57,74,129,68,50,74,55,30,55,85,11,13,17,66,77,117,38,49,129,51,126,246,62,80,129,34,40,117,49,120,246,A,7,3,7,3,,,,,S. Bruguera,S. Schalken,B350,S572,ESP,NED,,
327,1996,Toulouse,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,375000,$,MS031,R32,02:08:00,,F,3,P226,"4-6,6-3,6-2",C. Pioline,O. Delaitre,,,FRA,FRA,4-6,6-3,6-2,,,02:08:00,283,/en/stats/leaderboard?page=serve,1,10,52,51,98,73,37,51,57,27,47,92,11,12,14,248,/en/stats/leaderboard?page=serve,1,0,52,47,90,74,35,47,47,20,43,67,6,9,13,65,64,98,39,35,90,53,99,188,61,55,90,35,34,98,47,89,188,A,,,,,,,,,C. Pioline,O. Delaitre,P226,D015,FRA,FRA,,
