event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS012,R16,04:07:00,,F,5,MC65,"6-4,2-6,7-5,1-6,8-6",G. Monfils,D. Ferrer,,,FRA,ESP,6-4,2-6,7-5,1-6,8-6,04:07:00,A,G. Monfils,D. Ferrer,FRA,ESP,,,,,249,/en/stats/leaderboard?page=serve,5,11,59,86,147,72,62,86,44,27,61,20,2,10,25,244,/en/stats/leaderboard?page=serve,5,5,59,107,182,69,74,107,43,32,75,68,15,22,26,61,89,147,42,76,182,50,165,329,58,106,182,39,58,147,50,164,329,,,,,,,MC65,F401
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS013,R16,01:46:00,,F,3,F324,"6-3,6-2,7-5",R. Federer,S. Wawrinka,,,SUI,SUI,6-3,6-2,7-5,,,01:46:00,A,R. Federer,S. Wawrinka,SUI,SUI,,,,,309,/en/stats/leaderboard?page=serve,2,8,64,49,77,82,40,49,64,18,28,50,1,2,15,249,/en/stats/leaderboard?page=serve,1,5,71,59,83,64,38,59,46,11,24,17,1,6,14,75,58,77,41,34,83,58,92,160,59,49,83,25,19,77,43,68,160,,,,,,,F324,W367
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS014,R16,04:22:00,,F,5,F510,"4-6,6-4,3-6,6-3,11-9",F. Fognini,A. Montanes,,,ITA,ESP,4-6,6-4,3-6,6-3,11-9,04:22:00,A,F. Fognini,A. Montanes,ITA,ESP,,,,,261,/en/stats/leaderboard?page=serve,9,7,56,112,201,71,79,112,54,48,89,74,14,19,29,259,/en/stats/leaderboard?page=serve,7,7,51,90,176,70,63,90,59,51,86,63,10,16,29,63,127,201,35,62,176,50,189,377,65,114,176,37,74,201,50,188,377,,,,,,,F510,M824
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS015,R16,01:47:00,,F,3,D643,"6-4,6-4,6-2",N. Djokovic,R. Gasquet,,,SRB,FRA,6-4,6-4,6-2,,,01:47:00,A,N. Djokovic,R. Gasquet,SRB,FRA,,,,,335,/en/stats/leaderboard?page=serve,0,8,70,49,70,90,44,49,67,14,21,100,3,3,14,248,/en/stats/leaderboard?page=serve,2,6,62,53,86,66,35,53,45,15,33,50,4,8,14,83,58,70,42,36,86,60,94,156,58,50,86,17,12,70,40,62,156,,,,,,,D643,G628
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS016,R32,01:41:00,,F,3,N409,"6-1,6-3,6-0",R. Nadal,A. Veic,,,ESP,CRO,6-1,6-3,6-0,,,01:41:00,A,R. Nadal,A. Veic,ESP,CRO,,,,,296,/en/stats/leaderboard?page=serve,0,1,73,48,66,63,30,48,78,14,18,60,3,5,11,131,/en/stats/leaderboard?page=serve,1,0,59,33,56,33,11,33,22,5,23,10,1,10,11,67,44,66,71,40,56,69,84,122,29,16,56,33,22,66,31,38,122,,,,,,,N409,V564
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS017,R32,02:14:00,,F,3,L360,"6-3,7-6(8),6-4",I. Ljubicic,F. Verdasco,,,CRO,ESP,6-3,7-6(8),6-4,,,02:14:00,A,I. Ljubicic,F. Verdasco,CRO,ESP,,,8.0,6.0,293,/en/stats/leaderboard?page=serve,2,11,66,63,95,87,55,63,44,14,32,0,0,2,16,269,/en/stats/leaderboard?page=serve,4,3,73,69,95,59,41,69,65,17,26,43,3,7,15,73,69,95,39,37,95,56,106,190,61,58,95,27,26,95,44,84,190,,,,,,,L360,V306
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS018,R32,02:00:00,,F,3,SD32,"6-3,6-4,6-2",G. Simon,M. Fish,,,FRA,USA,6-3,6-4,6-2,,,02:00:00,A,G. Simon,M. Fish,FRA,USA,,,,,279,/en/stats/leaderboard?page=serve,1,2,56,48,86,75,36,48,55,21,38,83,5,6,14,230,/en/stats/leaderboard?page=serve,2,3,55,40,73,65,26,40,48,16,33,44,4,9,13,66,57,86,42,31,73,55,88,159,58,42,73,34,29,86,45,71,159,,,,,,,SD32,F339
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS019,R32,01:49:00,,F,3,SA49,"6-1,6-4,6-3",R. Soderling,L. Mayer,,,SWE,ARG,6-1,6-4,6-3,,,01:49:00,A,R. Soderling,L. Mayer,SWE,ARG,,,,,279,/en/stats/leaderboard?page=serve,0,6,62,50,81,72,36,50,55,17,31,33,1,3,13,217,/en/stats/leaderboard?page=serve,1,6,70,57,81,54,31,57,42,10,24,36,4,11,13,65,53,81,49,40,81,57,93,162,51,41,81,35,28,81,43,69,162,,,,,,,SA49,MD56
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS020,R32,02:07:00,,F,3,MC10,"6-2,6-3,6-2",A. Murray,M. Berrer,,,GBR,GER,6-2,6-3,6-2,,,02:07:00,A,A. Murray,M. Berrer,GBR,GER,,,,,285,/en/stats/leaderboard?page=serve,0,7,67,53,79,77,41,53,42,11,26,50,1,2,13,209,/en/stats/leaderboard?page=serve,5,1,63,57,91,56,32,57,44,15,34,70,14,20,12,66,52,79,48,44,91,56,96,170,52,47,91,34,27,79,44,74,170,,,,,,,MC10,B678
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS021,R32,02:46:00,,F,4,T840,"6-4,3-6,6-3,6-4",V. Troicki,A. Dolgopolov,,,SRB,UKR,6-4,3-6,6-3,6-4,,02:46:00,A,V. Troicki,A. Dolgopolov,SRB,UKR,,,,,289,/en/stats/leaderboard?page=serve,2,12,61,65,107,77,50,65,57,24,42,57,4,7,19,254,/en/stats/leaderboard?page=serve,3,12,55,82,148,67,55,82,50,33,66,72,13,18,19,69,74,107,41,60,148,53,134,255,59,88,148,31,33,107,47,121,255,,,,,,,T840,D801
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS022,R32,03:47:00,,F,4,F444,"6-7(4),6-4,7-5,6-4",A. Falla,L. Kubot,,,COL,POL,6-7(4),6-4,7-5,6-4,,03:47:00,A,A. Falla,L. Kubot,COL,POL,,,,,272,/en/stats/leaderboard?page=serve,1,5,60,79,131,67,53,79,60,31,52,43,3,7,22,241,/en/stats/leaderboard?page=serve,7,8,64,104,162,68,71,104,40,23,58,61,11,18,22,64,84,131,42,68,162,52,152,293,58,94,162,36,47,131,48,141,293,4.0,7.0,,,,,F444,K540
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS023,R32,02:35:00,,F,4,C514,"6-2,6-4,3-6,7-6(7)",J. Chela,L. Rosol,,,ARG,CZE,6-2,6-4,3-6,7-6(7),,02:35:00,A,J. Chela,L. Rosol,ARG,CZE,,,,,272,/en/stats/leaderboard?page=serve,1,5,73,88,120,63,55,88,59,19,32,64,9,14,19,244,/en/stats/leaderboard?page=serve,2,11,58,78,134,62,48,78,50,28,56,59,10,17,20,62,74,120,43,58,134,52,132,254,57,76,134,38,46,120,48,122,254,,,7.0,5.0,,,C514,R685
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS024,R32,01:36:00,,F,3,F401,"6-1,6-1,6-3",D. Ferrer,S. Stakhovsky,,,ESP,UKR,6-1,6-1,6-3,,,01:36:00,A,D. Ferrer,S. Stakhovsky,ESP,UKR,,,,,317,/en/stats/leaderboard?page=serve,0,2,67,45,67,80,36,45,68,15,22,100,2,2,12,194,/en/stats/leaderboard?page=serve,3,2,56,40,72,63,25,40,31,10,32,14,1,7,11,76,51,67,51,37,72,63,88,139,49,35,72,24,16,67,37,51,139,,,,,,,F401,SC77
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS025,R32,02:02:00,,F,3,MC65,"6-3,6-4,7-5",G. Monfils,S. Darcis,,,FRA,BEL,6-3,6-4,7-5,,,02:02:00,A,G. Monfils,S. Darcis,FRA,BEL,,,,,281,/en/stats/leaderboard?page=serve,2,7,64,68,106,72,49,68,53,20,38,78,7,9,16,236,/en/stats/leaderboard?page=serve,1,1,65,58,89,66,38,58,39,12,31,44,4,9,15,65,69,106,44,39,89,55,108,195,56,50,89,35,37,106,45,87,195,,,,,,,MC65,D632
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS026,R32,04:03:00,,F,5,W367,"4-6,6-7(3),7-6(7),6-2,6-3",S. Wawrinka,J. Tsonga,,,SUI,FRA,4-6,6-7(3),7-6(7),6-2,6-3,04:03:00,A,S. Wawrinka,J. Tsonga,SUI,FRA,,,3.0,7.0,281,/en/stats/leaderboard?page=serve,2,7,64,113,177,70,79,113,58,37,64,67,8,12,26,281,/en/stats/leaderboard?page=serve,0,10,71,106,149,73,77,106,51,22,43,45,5,11,25,66,116,177,34,50,149,51,166,326,66,99,149,34,61,177,49,160,326,,,,,7.0,5.0,W367,T786
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS027,R32,01:30:00,,F,3,F324,"6-1,6-4,6-3",R. Federer,J. Tipsarevic,,,SUI,SRB,6-1,6-4,6-3,,,01:30:00,A,R. Federer,J. Tipsarevic,SUI,SRB,,,,,315,/en/stats/leaderboard?page=serve,2,10,67,51,76,84,43,51,56,14,25,100,1,1,13,227,/en/stats/leaderboard?page=serve,1,1,51,36,71,78,28,36,37,13,35,17,1,6,13,75,57,76,42,30,71,59,87,147,58,41,71,25,19,76,41,60,147,,,,,,,F324,T742
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS028,R32,02:24:00,,F,4,F510,"4-6,6-3,6-3,6-1",F. Fognini,G. Garcia-Lopez,,,ITA,ESP,4-6,6-3,6-3,6-1,,02:24:00,A,F. Fognini,G. Garcia-Lopez,ITA,ESP,,,,,266,/en/stats/leaderboard?page=serve,7,11,60,62,103,76,47,62,49,20,41,33,2,6,18,218,/en/stats/leaderboard?page=serve,5,3,63,69,109,55,38,69,50,20,40,43,6,14,17,65,67,103,47,51,109,56,118,212,53,58,109,35,36,103,44,94,212,,,,,,,F510,G476
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS029,R32,02:18:00,,F,3,M824,"6-1,7-6(7),6-1",A. Montanes,M. Youzhny,,,ESP,RUS,6-1,7-6(7),6-1,,,02:18:00,A,A. Montanes,M. Youzhny,ESP,RUS,,,7.0,,269,/en/stats/leaderboard?page=serve,3,5,52,51,99,67,34,51,63,30,48,82,9,11,14,197,/en/stats/leaderboard?page=serve,6,2,57,45,79,56,25,45,38,13,34,14,1,7,12,65,64,99,52,41,79,59,105,178,48,38,79,35,35,99,41,73,178,,,,,,,M824,Y061
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS030,R32,02:44:00,,F,4,G628,"6-2,6-3,3-6,6-3",R. Gasquet,T. Bellucci,,,FRA,BRA,6-2,6-3,3-6,6-3,,02:44:00,A,R. Gasquet,T. Bellucci,FRA,BRA,,,,,285,/en/stats/leaderboard?page=serve,1,10,65,70,107,71,50,70,57,21,37,40,2,5,18,228,/en/stats/leaderboard?page=serve,3,3,59,66,112,62,41,66,43,20,46,63,10,16,17,66,71,107,46,51,112,56,122,219,54,61,112,34,36,107,44,97,219,,,,,,,G628,BD20
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS031,R32,02:56:00,,F,4,D643,"6-3,3-6,6-3,6-2",N. Djokovic,J. del Potro,,,SRB,ARG,6-3,3-6,6-3,6-2,,02:56:00,A,N. Djokovic,J. del Potro,SRB,ARG,,,,,292,/en/stats/leaderboard?page=serve,2,6,59,57,96,77,44,57,64,25,39,60,3,5,18,240,/en/stats/leaderboard?page=serve,3,5,58,66,113,65,43,66,45,21,47,58,7,12,17,72,69,96,43,49,113,56,118,209,57,64,113,28,27,96,44,91,209,,,,,,,D643,D683
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS032,R64,03:18:00,,F,3,N409,"7-5,6-3,7-6(7)",R. Nadal,P. Andujar,,,ESP,ESP,7-5,6-3,7-6(7),,,03:18:00,A,R. Nadal,P. Andujar,ESP,ESP,,,,,251,/en/stats/leaderboard?page=serve,4,6,68,86,126,66,57,86,45,18,40,69,11,16,17,214,/en/stats/leaderboard?page=serve,2,1,65,72,110,60,43,72,34,13,38,36,4,11,16,60,75,126,49,54,110,55,129,236,51,56,110,40,51,126,45,107,236,,,,,7.0,4.0,N409,A596
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS033,R64,03:19:00,,F,5,V564,"3-6,6-2,7-5,3-6,6-1",A. Veic,N. Davydenko,,,CRO,RUS,3-6,6-2,7-5,3-6,6-1,03:19:00,A,A. Veic,N. Davydenko,CRO,RUS,,,,,237,/en/stats/leaderboard?page=serve,3,5,54,76,140,63,48,76,50,32,64,63,12,19,22,234,/en/stats/leaderboard?page=serve,5,2,77,110,143,56,62,110,48,16,33,38,6,16,23,57,80,140,45,65,143,51,145,283,55,78,143,43,60,140,49,138,283,,,,,,,V564,D402
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS034,R64,02:05:00,,F,3,L360,"7-6(7),6-4,6-4",I. Ljubicic,S. Querrey,,,CRO,USA,7-6(7),6-4,6-4,,,02:05:00,A,I. Ljubicic,S. Querrey,CRO,USA,,,,,311,/en/stats/leaderboard?page=serve,0,11,53,50,94,90,45,50,57,25,44,100,1,1,16,283,/en/stats/leaderboard?page=serve,2,8,52,47,90,66,31,47,72,31,43,33,1,3,16,74,70,94,31,28,90,53,98,184,69,62,90,26,24,94,47,86,184,7.0,2.0,,,,,L360,Q927
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS035,R64,02:39:00,,F,4,V306,"4-6,6-3,7-6(7),6-1",F. Verdasco,X. Malisse,,,ESP,BEL,4-6,6-3,7-6(7),6-1,,02:39:00,A,F. Verdasco,X. Malisse,ESP,BEL,,,,,300,/en/stats/leaderboard?page=serve,1,7,75,104,138,63,65,104,71,24,34,73,8,11,20,252,/en/stats/leaderboard?page=serve,2,4,64,77,121,69,53,77,45,20,44,55,6,11,18,64,89,138,40,48,121,53,137,259,60,73,121,36,49,138,47,122,259,,,,,7.0,5.0,V306,M680
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS036,R64,02:12:00,,F,3,F339,"7-6(7),6-2,6-1",M. Fish,R. Haase,,,USA,NED,7-6(7),6-2,6-1,,,02:12:00,A,M. Fish,R. Haase,USA,NED,,,,,300,/en/stats/leaderboard?page=serve,2,2,52,42,81,81,34,42,67,26,39,100,1,1,13,236,/en/stats/leaderboard?page=serve,1,3,62,70,113,59,41,70,49,21,43,71,12,17,14,74,60,81,45,51,113,57,111,194,55,62,113,26,21,81,43,83,194,7.0,1.0,,,,,F339,H756
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS037,R64,02:38:00,,F,4,SD32,"4-6,6-4,6-1,6-4",G. Simon,J. Chardy,,,FRA,FRA,4-6,6-4,6-1,6-4,,02:38:00,A,G. Simon,J. Chardy,FRA,FRA,,,,,256,/en/stats/leaderboard?page=serve,5,3,62,79,128,67,53,79,51,25,49,69,9,13,19,228,/en/stats/leaderboard?page=serve,5,3,58,60,104,63,38,60,48,21,44,36,4,11,18,61,78,128,43,45,104,53,123,232,57,59,104,39,50,128,47,109,232,,,,,,,SD32,CA12
520,2011,Roland Garros,GS,2011-05-22T00:00:00,2011-06-05T00:00:00,Clay,128,7884000,€,MS038,R64,02:32:00,,F,3,MD56,"7-5,6-4,7-6(8)",L. Mayer,M. Baghdatis,,,ARG,CYP,7-5,6-4,7-6(8),,,02:32:00,A,L. Mayer,M. Baghdatis,ARG,CYP,,,,,296,/en/stats/leaderboard?page=serve,4,1,49,44,89,80,35,44,76,34,45,0,0,1,17,270,/en/stats/leaderboard?page=serve,1,6,59,68,116,66,45,68,58,28,48,50,3,6,17,78,69,89,37,43,116,55,112,205,63,73,116,22,20,89,45,93,205,,,,,8.0,6.0,MD56,B837
