event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_dividend_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,breakpointssaved_percent_tot_winner,breakpointssaved_divisor_tot_winner,doublefaults_isstatbetter_tot_loser,doublefaults_isstatbetter_tot_winner,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS098,R128,01:47:00,,F,3,M443,"4-6,6-2,6-3",F. Meligeni,M. Goellner,,,BRA,GER,4-6,6-2,6-3,,,01:47:00,,,275,/en/stats/leaderboard?page=serve,5,5,58,48,83,81,39,48,51,18,35,4,14,236,/en/stats/leaderboard?page=serve,12,14,41,45,110,73,33,45,49,32,65,71,10,14,14,69,57,83,41,45,110,53,102,193,59,65,110,31,26,83,47,91,193,A,,,67,6,,,,,F. Meligeni,M. Goellner,M443,G252,BRA,GER,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS101,R128,01:39:00,,F,3,S443,"6-0,6-7(0),7-5",S. Stolle,M. Gorriz,,,AUS,ESP,6-0,6-7(0),7-5,,,01:39:00,,,273,/en/stats/leaderboard?page=serve,6,9,53,48,91,88,42,48,56,24,43,0,15,267,/en/stats/leaderboard?page=serve,,7,56,53,94,70,37,53,61,25,41,20,1,5,15,73,66,91,34,32,94,53,98,185,66,62,94,27,25,91,47,87,185,A,0,7,,,False,,,,S. Stolle,M. Gorriz,S443,G028,AUS,ESP,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS102,R128,01:23:00,,F,2,D270,"6-3,7-6(7)",S. Draper,S. Schalken,,,AUS,NED,6-3,7-6(7),,,,01:23:00,,,282,/en/stats/leaderboard?page=serve,1,8,57,44,77,86,38,44,42,14,33,5,11,264,/en/stats/leaderboard?page=serve,3,5,61,43,70,65,28,43,56,15,27,67,4,6,10,68,52,77,39,27,70,54,79,147,61,43,70,32,25,77,46,68,147,A,7,5,83,6,,,,,S. Draper,S. Schalken,D270,S572,AUS,NED,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS105,R128,02:20:00,,F,3,H377,"6-7(3),7-5,6-3",D. Hrbaty,T. Champion,,,SVK,FRA,6-7(3),7-5,6-3,,,02:20:00,3,7,229,/en/stats/leaderboard?page=serve,3,4,60,61,101,61,37,61,45,18,40,6,16,213,/en/stats/leaderboard?page=serve,3,9,63,76,120,61,46,76,36,16,44,47,8,17,17,54,55,101,48,58,120,51,113,221,52,62,120,46,46,101,49,108,221,A,,,50,12,,,,,D. Hrbaty,T. Champion,H377,C028,SVK,FRA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS106,R128,01:14:00,,F,2,W212,"6-4,6-4",C. Woodruff,A. Radulescu,,,USA,GER,6-4,6-4,,,,01:14:00,,,281,/en/stats/leaderboard?page=serve,3,6,52,30,58,90,27,30,46,13,28,1,10,236,/en/stats/leaderboard?page=serve,5,8,47,36,77,75,27,36,41,17,41,77,10,13,10,69,40,58,43,33,77,54,73,135,57,44,77,31,18,58,46,62,135,A,,,50,2,,,,,C. Woodruff,A. Radulescu,W212,R284,USA,GER,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS109,R128,01:48:00,,F,3,S544,"4-6,6-3,6-4",V. Spadea,J. Frana,,,USA,ARG,4-6,6-3,6-4,,,01:48:00,,,271,/en/stats/leaderboard?page=serve,5,6,48,42,87,74,31,42,62,28,45,1,15,258,/en/stats/leaderboard?page=serve,3,7,53,44,83,77,34,44,46,18,39,50,3,6,14,68,59,87,37,31,83,53,90,170,63,52,83,32,28,87,47,80,170,A,,,33,3,,,,,V. Spadea,J. Frana,S544,F041,USA,ARG,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS110,R128,01:10:00,,F,2,B397,"6-2,6-3",B. Black,A. Gaudenzi,,,ZIM,ITA,6-2,6-3,,,,01:10:00,,,256,/en/stats/leaderboard?page=serve,,7,52,31,60,65,20,31,55,16,29,3,9,174,/en/stats/leaderboard?page=serve,5,0,49,31,63,55,17,31,38,12,32,44,4,9,8,60,36,60,54,34,63,57,70,123,46,29,63,40,24,60,43,53,123,A,,,60,5,,False,,,B. Black,A. Gaudenzi,B397,G254,ZIM,ITA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS113,R128,01:21:00,,F,2,T136,"6-2,7-5",J. Tarango,S. Sargsian,,,USA,ARM,6-2,7-5,,,,01:21:00,,,279,/en/stats/leaderboard?page=serve,1,2,67,41,61,76,31,41,45,9,20,0,10,220,/en/stats/leaderboard?page=serve,3,4,56,38,68,63,24,38,40,12,30,50,4,8,10,66,40,61,47,32,68,56,72,129,53,36,68,34,21,61,44,57,129,A,,,0,1,,,,,J. Tarango,S. Sargsian,T136,S545,USA,ARM,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS114,R128,01:53:00,,F,3,S564,"6-7(5),6-3,6-4",J. Salzenstein,J. Van Herck,,,USA,BEL,6-7(5),6-3,6-4,,,01:53:00,5,7,287,/en/stats/leaderboard?page=serve,1,15,64,63,98,84,53,63,63,22,35,0,16,277,/en/stats/leaderboard?page=serve,1,2,68,76,111,68,52,76,54,19,35,82,9,11,15,77,75,98,36,40,111,55,115,209,64,71,111,23,23,98,45,94,209,A,,,,,,,,,J. Salzenstein,J. Van Herck,S564,V167,USA,BEL,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS117,R128,01:46:00,,F,3,D214,"6-1,5-7,6-4",M. Damm,C. Costa,,,CZE,ESP,6-1,5-7,6-4,,,01:46:00,,,279,/en/stats/leaderboard?page=serve,3,8,44,34,77,91,31,34,53,23,43,1,15,240,/en/stats/leaderboard?page=serve,6,4,62,63,101,59,37,63,50,19,38,73,11,15,14,70,54,77,45,45,101,56,99,178,55,56,101,30,23,77,44,79,178,A,,,33,3,,,,,M. Damm,C. Costa,D214,C179,CZE,ESP,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS118,R128,00:51:00,,F,2,N254,"6-0,6-3",J. Novak,J. Viloca-Puig,,,CZE,ESP,6-0,6-3,,,,00:51:00,,,262,/en/stats/leaderboard?page=serve,3,2,63,31,49,71,22,31,44,8,18,5,7,154,/en/stats/leaderboard?page=serve,,1,51,21,41,67,14,21,10,2,20,0,0,6,8,61,30,49,61,25,41,61,55,90,39,16,41,39,19,49,39,35,90,A,,,83,6,False,,,,J. Novak,J. Viloca-Puig,N254,V161,CZE,ESP,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS121,R128,01:20:00,,F,2,L226,"6-2,6-4",S. Lareau,M. Woodforde,,,CAN,AUS,6-2,6-4,,,,01:20:00,,,264,/en/stats/leaderboard?page=serve,5,2,55,32,58,78,25,32,46,12,26,4,9,205,/en/stats/leaderboard?page=serve,5,0,52,32,62,56,18,32,47,14,30,56,5,9,9,64,37,58,48,30,62,56,67,120,52,32,62,36,21,58,44,53,120,A,,,80,5,,,,,S. Lareau,M. Woodforde,L226,W035,CAN,AUS,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS122,R128,01:07:00,,F,2,G319,"6-2,6-3",J. Golmard,G. Raoux,,,FRA,FRA,6-2,6-3,,,,01:07:00,,,237,/en/stats/leaderboard?page=serve,5,3,55,31,56,84,26,31,56,14,25,0,9,216,/en/stats/leaderboard?page=serve,6,3,53,28,53,64,18,28,40,10,25,63,5,8,8,71,40,56,47,25,53,60,65,109,53,28,53,29,16,56,40,44,109,A,,,,,,,,,J. Golmard,G. Raoux,G319,R186,FRA,FRA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS125,R128,01:24:00,,F,2,H355,"7-6(7),7-5",T. Haas,G. Forget,,,GER,FRA,7-6(7),7-5,,,,01:24:00,7,3,274,/en/stats/leaderboard?page=serve,2,1,54,42,78,69,29,42,69,25,36,4,12,256,/en/stats/leaderboard?page=serve,4,6,57,40,70,75,30,40,47,14,30,25,1,4,12,69,54,78,37,26,70,54,80,148,63,44,70,31,24,78,46,68,148,A,,,67,6,,,,,T. Haas,G. Forget,H355,F035,GER,FRA,,
403,1997,ATP Masters 1000 Miami,1000,1997-03-17T00:00:00,1997-03-30T00:00:00,Hard,96,2450000,$,MS126,R128,01:40:00,,F,2,S406,"7-6(7),7-6(7)",G. Stafford,L. Paes,,,RSA,IND,7-6(7),7-6(7),,,,01:40:00,7,4,261,/en/stats/leaderboard?page=serve,4,1,61,45,74,73,33,45,55,16,29,2,12,248,/en/stats/leaderboard?page=serve,4,0,59,48,82,65,31,48,53,18,34,40,2,5,12,66,49,74,40,33,82,53,82,156,60,49,82,34,25,74,47,74,156,A,7,5,40,5,,,,,G. Stafford,L. Paes,S406,P269,RSA,IND,,
