event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set5_winner,tiebreak_set5_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS038,R64,01:46:00,,F,3,V306,"6-4,2-6,6-1",F. Verdasco,S. Bolelli,,,ESP,ITA,6-4,2-6,6-1,,,01:46:00,,,,,,,234,/en/stats/leaderboard?page=serve,2,2,69,46,67,50,23,46,57,12,21,38,3,8,12,204,/en/stats/leaderboard?page=serve,1,1,63,45,72,51,23,45,44,12,27,30,3,10,13,52,35,67,51,37,72,52,72,139,49,35,72,48,32,67,48,67,139,A,,,F. Verdasco,S. Bolelli,V306,BA98,ESP,ITA,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS039,R64,01:23:00,,F,2,D402,"6-1,6-4",N. Davydenko,B. Pashanski,,,RUS,SRB,6-1,6-4,,,,01:23:00,,,,,,,251,/en/stats/leaderboard?page=serve,4,3,68,43,63,67,29,43,40,8,20,82,9,11,9,176,/en/stats/leaderboard?page=serve,4,0,59,27,46,63,17,27,21,4,19,44,4,9,8,59,37,63,54,25,46,57,62,109,46,21,46,41,26,63,43,47,109,A,,,N. Davydenko,B. Pashanski,D402,P642,RUS,SRB,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS040,R64,01:57:00,,F,3,N301,"6-2,3-6,6-3",D. Nalbandian,F. Vicente,,,ARG,ESP,6-2,3-6,6-3,,,01:57:00,,,,,,,280,/en/stats/leaderboard?page=serve,4,1,59,48,82,79,38,48,53,18,34,88,7,8,13,270,/en/stats/leaderboard?page=serve,1,7,64,55,86,69,38,55,55,17,31,67,6,9,13,68,56,82,36,31,86,52,87,168,64,55,86,32,26,82,48,81,168,A,,,D. Nalbandian,F. Vicente,N301,V195,ARG,ESP,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS041,R64,01:08:00,,F,2,M850,"6-1,6-3",P. Mathieu,J. Ferrero,,,FRA,ESP,6-1,6-3,,,,01:08:00,,,,,,,301,/en/stats/leaderboard?page=serve,3,5,64,32,50,91,29,32,44,8,18,100,2,2,8,228,/en/stats/leaderboard?page=serve,1,1,85,40,47,50,20,40,43,3,7,33,2,6,8,74,37,50,51,24,47,63,61,97,49,23,47,26,13,50,37,36,97,A,,,P. Mathieu,J. Ferrero,M850,F316,FRA,ESP,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS042,R64,01:17:00,,F,2,M590,"6-4,6-2",A. Martin,D. Sanguinetti,,,ESP,ITA,6-4,6-2,,,,01:17:00,,,,,,,278,/en/stats/leaderboard?page=serve,0,0,54,31,57,71,22,31,65,17,26,83,5,6,9,221,/en/stats/leaderboard?page=serve,2,1,56,29,52,59,17,29,52,12,23,43,3,7,9,68,39,57,44,23,52,57,62,109,56,29,52,32,18,57,43,47,109,A,,,A. Martin,D. Sanguinetti,M590,S480,ESP,ITA,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS043,R64,02:07:00,,F,3,K316,"4-6,6-2,6-4",N. Kiefer,D. Bracciali,,,GER,ITA,4-6,6-2,6-4,,,02:07:00,,,,,,,246,/en/stats/leaderboard?page=serve,7,4,45,41,91,76,31,41,50,25,50,70,7,10,14,223,/en/stats/leaderboard?page=serve,3,4,45,34,75,62,21,34,51,21,41,38,3,8,14,62,56,91,44,33,75,54,89,166,56,42,75,38,35,91,46,77,166,A,,,N. Kiefer,D. Bracciali,K316,B570,GER,ITA,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS044,R64,01:28:00,,F,2,R383,"6-3,6-2",R. Ramirez Hidalgo,G. Coria,,,ESP,ARG,6-3,6-2,,,,01:28:00,,,,,,,229,/en/stats/leaderboard?page=serve,1,2,47,26,55,81,21,26,34,10,29,50,3,6,9,156,/en/stats/leaderboard?page=serve,10,0,65,36,55,50,18,36,26,5,19,54,7,13,8,56,31,55,58,32,55,57,63,110,42,23,55,44,24,55,43,47,110,A,,,R. Ramirez Hidalgo,G. Coria,R383,C524,ESP,ARG,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS045,R64,02:30:00,,F,3,S741,"7-5,3-6,6-1",M. Safin,T. Gabashvili,,,RUS,RUS,7-5,3-6,6-1,,,02:30:00,,,,,,,266,/en/stats/leaderboard?page=serve,4,5,50,59,119,71,42,59,52,31,60,91,10,11,14,250,/en/stats/leaderboard?page=serve,3,5,49,45,91,67,30,45,54,25,46,67,6,9,14,61,73,119,40,36,91,52,109,210,60,55,91,39,46,119,48,101,210,A,,,M. Safin,T. Gabashvili,S741,G681,RUS,RUS,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS046,R64,01:26:00,,F,2,A385,"6-4,6-4",M. Ancic,L. Horna,,,CRO,PER,6-4,6-4,,,,01:26:00,,,,,,,305,/en/stats/leaderboard?page=serve,1,7,71,37,52,78,29,37,60,9,15,67,2,3,10,244,/en/stats/leaderboard?page=serve,2,1,73,53,73,62,33,53,40,8,20,63,5,8,10,73,38,52,44,32,73,56,70,125,56,41,73,27,14,52,44,55,125,A,,,M. Ancic,L. Horna,A385,H390,CRO,PER,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS047,R64,01:41:00,,F,2,S963,"6-4,7-6(7)",F. Serra,J. Blake,,,FRA,USA,6-4,7-6(7),,,,01:41:00,,,7.0,3.0,,,252,/en/stats/leaderboard?page=serve,2,1,63,57,90,63,36,57,55,18,33,70,7,10,11,237,/en/stats/leaderboard?page=serve,2,4,59,39,66,69,27,39,44,12,27,33,2,6,11,60,54,90,41,27,66,52,81,156,59,39,66,40,36,90,48,75,156,A,,,F. Serra,J. Blake,S963,B676,FRA,USA,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS048,R64,00:51:00,,F,2,R485,"6-1,6-0",A. Roddick,V. Hanescu,,,USA,ROU,6-1,6-0,,,,00:51:00,,,,,,,299,/en/stats/leaderboard?page=serve,2,3,36,12,33,100,12,12,62,13,21,100,2,2,6,150,/en/stats/leaderboard?page=serve,3,1,60,33,55,33,11,33,45,10,22,33,3,9,7,76,25,33,62,34,55,67,59,88,38,21,55,24,8,33,33,29,88,A,,,A. Roddick,V. Hanescu,R485,H528,USA,ROU,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS049,R64,01:56:00,,F,2,B837,"7-5,6-4",M. Baghdatis,O. Rochus,,,CYP,BEL,7-5,6-4,,,,01:56:00,,,,,,,260,/en/stats/leaderboard?page=serve,1,15,51,43,85,74,32,43,40,17,42,80,8,10,11,220,/en/stats/leaderboard?page=serve,2,1,57,50,88,54,27,50,47,18,38,56,5,9,11,58,49,85,49,43,88,53,92,173,51,45,88,42,36,85,47,81,173,A,,,M. Baghdatis,O. Rochus,B837,R397,CYP,BEL,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS050,R64,01:40:00,,F,2,G372,"6-3,6-4",S. Galvani,J. Novak,,,ITA,CZE,6-3,6-4,,,,01:40:00,,,,,,,220,/en/stats/leaderboard?page=serve,6,0,58,49,84,51,25,49,57,20,35,75,12,16,10,173,/en/stats/leaderboard?page=serve,3,1,60,38,63,42,16,38,40,10,25,50,6,12,9,54,45,84,59,37,63,56,82,147,41,26,63,46,39,84,44,65,147,A,,,S. Galvani,J. Novak,G372,N254,ITA,CZE,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS051,R64,02:13:00,,F,3,R237,"5-7,6-3,6-4",G. Rusedski,T. Robredo,,,GBR,ESP,5-7,6-3,6-4,,,02:13:00,,,,,,,244,/en/stats/leaderboard?page=serve,4,7,62,73,117,74,54,73,30,13,44,73,11,15,16,254,/en/stats/leaderboard?page=serve,1,1,68,53,78,64,34,53,56,14,25,44,4,9,15,57,67,117,38,30,78,50,97,195,62,48,78,43,50,117,50,98,195,A,,,G. Rusedski,T. Robredo,R237,R419,GBR,ESP,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS052,R64,01:58:00,,F,3,G569,"3-6,6-2,6-3",R. Ginepri,M. Mirnyi,,,USA,BLR,3-6,6-2,6-3,,,01:58:00,,,,,,,274,/en/stats/leaderboard?page=serve,3,7,61,54,88,72,39,54,53,18,34,75,6,8,13,239,/en/stats/leaderboard?page=serve,5,7,50,49,98,69,34,49,49,24,49,67,8,12,13,65,57,88,41,40,98,52,97,186,59,58,98,35,31,88,48,89,186,A,,,R. Ginepri,M. Mirnyi,G569,M595,USA,BLR,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS053,R64,02:06:00,,F,3,MC65,"6-2,3-6,6-4",G. Monfils,T. Haas,,,FRA,GER,6-2,3-6,6-4,,,02:06:00,,,,,,,223,/en/stats/leaderboard?page=serve,6,4,45,44,97,66,29,44,45,24,53,56,5,9,13,218,/en/stats/leaderboard?page=serve,4,0,56,50,89,58,29,50,51,20,39,60,9,15,14,55,53,97,45,40,89,50,93,186,55,49,89,45,44,97,50,93,186,A,,,G. Monfils,T. Haas,MC65,H355,FRA,GER,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS054,R64,02:17:00,,F,3,S424,"4-6,6-2,6-3",F. Santoro,J. Monaco,,,FRA,ARG,4-6,6-2,6-3,,,02:17:00,,,,,,,232,/en/stats/leaderboard?page=serve,3,1,54,52,97,69,36,52,40,18,45,60,6,10,14,216,/en/stats/leaderboard?page=serve,0,1,75,62,83,63,39,62,24,5,21,50,6,12,13,56,54,97,47,39,83,52,93,180,53,44,83,44,43,97,48,87,180,A,,,F. Santoro,J. Monaco,S424,MA21,FRA,ARG,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS055,R64,02:49:00,,F,3,H377,"5-7,7-6(7),6-4",D. Hrbaty,I. Ljubicic,,,SVK,CRO,5-7,7-6(7),6-4,,,02:49:00,,,7.0,4.0,,,271,/en/stats/leaderboard?page=serve,7,4,55,64,116,77,49,64,54,28,52,83,10,12,17,267,/en/stats/leaderboard?page=serve,5,13,45,53,119,70,37,53,56,37,66,78,7,9,17,66,77,116,38,45,119,52,122,235,62,74,119,34,39,116,48,113,235,A,,,D. Hrbaty,I. Ljubicic,H377,L360,SVK,CRO,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS056,R64,02:11:00,,F,3,M680,"4-6,6-3,6-3",X. Malisse,G. Gaudio,,,BEL,ARG,4-6,6-3,6-3,,,02:11:00,,,,,,,247,/en/stats/leaderboard?page=serve,0,3,50,39,78,72,28,39,51,20,39,64,7,11,14,214,/en/stats/leaderboard?page=serve,6,2,56,56,100,64,36,56,41,18,44,45,5,11,14,62,48,78,46,46,100,53,94,178,54,54,100,38,30,78,47,84,178,A,,,X. Malisse,G. Gaudio,M680,G374,BEL,ARG,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS057,R64,00:59:00,,F,2,BA47,"6-1,6-3",T. Berdych,P. Srichaphan,,,CZE,THA,6-1,6-3,,,,00:59:00,,,,,,,330,/en/stats/leaderboard?page=serve,1,5,66,27,41,89,24,27,71,10,14,100,3,3,8,205,/en/stats/leaderboard?page=serve,2,2,67,34,51,53,18,34,35,6,17,50,4,8,8,83,34,41,53,27,51,66,61,92,47,24,51,17,7,41,34,31,92,A,,,T. Berdych,P. Srichaphan,BA47,S675,CZE,THA,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS058,R64,01:40:00,,F,2,Y061,"6-2,7-6(9)",M. Youzhny,A. Seppi,,,RUS,ITA,6-2,7-6(9),,,,01:40:00,,,9.0,7.0,,,278,/en/stats/leaderboard?page=serve,1,3,58,38,65,76,29,38,52,14,27,75,3,4,10,243,/en/stats/leaderboard?page=serve,3,2,51,33,65,67,22,33,56,18,32,40,2,5,10,66,43,65,38,25,65,52,68,130,62,40,65,34,22,65,48,62,130,A,,,M. Youzhny,A. Seppi,Y061,SA93,RUS,ITA,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS059,R64,01:34:00,,F,2,G415,"6-4,6-4",F. Gonzalez,S. Wawrinka,,,CHI,SUI,6-4,6-4,,,,01:34:00,,,,,,,238,/en/stats/leaderboard?page=serve,4,3,64,45,70,69,31,45,36,9,25,63,5,8,10,194,/en/stats/leaderboard?page=serve,2,1,53,30,57,70,21,30,22,6,27,29,2,7,10,57,40,70,53,30,57,55,70,127,47,27,57,43,30,70,45,57,127,A,,,F. Gonzalez,S. Wawrinka,G415,W367,CHI,SUI,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS060,R64,01:52:00,,F,2,J129,"7-6(7),6-3",T. Johansson,F. Fognini,,,SWE,ITA,7-6(7),6-3,,,,01:52:00,7.0,3.0,,,,,268,/en/stats/leaderboard?page=serve,3,3,57,42,74,83,35,42,47,15,32,60,3,5,11,235,/en/stats/leaderboard?page=serve,2,4,49,47,95,66,31,47,48,23,48,63,5,8,10,68,50,74,43,41,95,54,91,169,57,54,95,32,24,74,46,78,169,A,,,T. Johansson,F. Fognini,J129,F510,SWE,ITA,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS061,R64,01:57:00,,F,2,H336,"7-5,7-6(7)",T. Henman,A. Di Mauro,,,GBR,ITA,7-5,7-6(7),,,,01:57:00,,,7.0,2.0,,,291,/en/stats/leaderboard?page=serve,0,6,59,47,79,72,34,47,63,20,32,88,7,8,12,269,/en/stats/leaderboard?page=serve,1,2,56,40,72,70,28,40,59,19,32,33,1,3,12,68,54,79,35,25,72,52,79,151,65,47,72,32,25,79,48,72,151,A,,,T. Henman,A. Di Mauro,H336,D330,GBR,ITA,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS062,R64,01:35:00,,F,2,V254,"6-4,6-4",F. Volandri,A. Murray,,,ITA,GBR,6-4,6-4,,,,01:35:00,,,,,,,235,/en/stats/leaderboard?page=serve,1,0,52,33,63,64,21,33,50,15,30,0,0,3,10,198,/en/stats/leaderboard?page=serve,4,1,49,36,73,56,20,36,46,17,37,58,7,12,10,57,36,63,49,36,73,53,72,136,51,37,73,43,27,63,47,64,136,A,,,F. Volandri,A. Murray,V254,MC10,ITA,GBR,,
416,2006,ATP Masters 1000 Rome,1000,2006-05-08T00:00:00,2006-05-14T00:00:00,Clay,64,2200000,$,MS063,R64,01:54:00,,F,3,N409,"6-1,2-6,6-2",R. Nadal,C. Moya,,,ESP,ESP,6-1,2-6,6-2,,,01:54:00,,,,,,,280,/en/stats/leaderboard?page=serve,2,1,81,57,70,65,37,57,54,7,13,50,2,4,11,225,/en/stats/leaderboard?page=serve,2,0,66,48,73,67,32,48,36,9,25,50,5,10,12,63,44,70,44,32,73,53,76,143,56,41,73,37,26,70,47,67,143,A,,,R. Nadal,C. Moya,N409,M605,ESP,ESP,,
