event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set4_winner,tiebreak_set4_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set5_winner,tiebreak_set5_loser,player_id_winner,player_id_loser
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS039,R64,01:28:00,,F,3,D402,"6-4,6-1,6-2",N. Davydenko,J. Hernych,,,RUS,CZE,6-4,6-1,6-2,,,01:28:00,A,N. Davydenko,J. Hernych,RUS,CZE,,,,,,,305,/en/stats/leaderboard?page=serve,3,2,75,51,68,80,41,51,59,10,17,50,1,2,13,210,/en/stats/leaderboard?page=serve,1,1,65,44,68,57,25,44,38,9,24,33,3,9,12,75,51,68,50,34,68,63,85,136,50,34,68,25,17,68,38,51,136,,,,,,,D402,H442
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS040,R64,01:49:00,,F,3,D643,"6-3,6-4,6-4",N. Djokovic,C. Ball,,,SRB,AUS,6-3,6-4,6-4,,,01:49:00,A,N. Djokovic,C. Ball,SRB,AUS,,,,,,,312,/en/stats/leaderboard?page=serve,0,3,61,46,75,76,35,46,79,23,29,50,1,2,15,244,/en/stats/leaderboard?page=serve,7,8,57,53,93,70,37,53,45,18,40,78,14,18,14,77,58,75,41,38,93,57,96,168,59,55,93,23,17,75,43,72,168,,,,,,,D643,BD59
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS041,R64,03:35:00,,F,4,W387,"6-7(3),6-4,7-5,6-2",J. Witten,M. Gonzalez,,,USA,ARG,6-7(3),6-4,7-5,6-2,,03:35:00,A,J. Witten,M. Gonzalez,USA,ARG,,,,,,,241,/en/stats/leaderboard?page=serve,6,10,48,63,130,75,47,63,43,29,67,60,9,15,21,216,/en/stats/leaderboard?page=serve,7,0,65,107,164,55,59,107,46,26,57,63,15,24,21,58,76,130,48,79,164,53,155,294,52,85,164,42,54,130,47,139,294,3.0,7.0,,,,,W387,G585
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS042,R64,02:48:00,,F,4,K435,"6-3,6-4,0-6,6-2",P. Kohlschreiber,S. Devvarman,,,GER,IND,6-3,6-4,0-6,6-2,,02:48:00,A,P. Kohlschreiber,S. Devvarman,GER,IND,,,,,,,249,/en/stats/leaderboard?page=serve,4,5,58,74,127,69,51,74,45,24,53,80,16,20,17,245,/en/stats/leaderboard?page=serve,2,3,63,63,100,67,42,63,46,17,37,62,8,13,16,59,75,127,41,41,100,51,116,227,59,59,100,41,52,127,49,111,227,,,,,,,K435,D616
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS043,R64,02:14:00,,F,3,S694,"7-6(7),6-3,6-4",R. Stepanek,L. Mayer,,,CZE,ARG,7-6(7),6-3,6-4,,,02:14:00,A,R. Stepanek,L. Mayer,CZE,ARG,,,,,,,265,/en/stats/leaderboard?page=serve,9,4,61,66,108,82,54,66,40,17,42,60,3,5,16,261,/en/stats/leaderboard?page=serve,2,6,59,53,90,66,35,53,59,22,37,43,3,7,15,66,71,108,37,33,90,53,104,198,63,57,90,34,37,108,47,94,198,7.0,5.0,,,,,S694,MD56
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS044,R64,01:29:00,,F,3,V306,"6-3,6-0,6-3",F. Verdasco,F. Serra,,,ESP,FRA,6-3,6-0,6-3,,,01:29:00,A,F. Verdasco,F. Serra,ESP,FRA,,,,,,,288,/en/stats/leaderboard?page=serve,7,9,52,33,64,82,27,33,61,19,31,50,1,2,12,191,/en/stats/leaderboard?page=serve,2,4,57,52,91,65,34,52,26,10,39,50,7,14,12,72,46,64,52,47,91,60,93,155,48,44,91,28,18,64,40,62,155,,,,,,,V306,S963
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS045,R64,02:24:00,,F,3,H355,"6-4,6-4,7-6(7)",T. Haas,R. Kendrick,,,GER,USA,6-4,6-4,7-6(7),,,02:24:00,A,T. Haas,R. Kendrick,GER,USA,,,,,,,324,/en/stats/leaderboard?page=serve,2,11,63,60,96,85,51,60,67,24,36,100,4,4,16,266,/en/stats/leaderboard?page=serve,2,8,50,66,132,73,48,66,50,33,66,89,16,18,16,78,75,96,39,51,132,55,126,228,61,81,132,22,21,96,45,102,228,,,7.0,3.0,,,H355,K448
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS046,R64,01:59:00,,F,3,I186,"6-3,6-4,7-6(7)",J. Isner,M. Ilhan,,,USA,TUR,6-3,6-4,7-6(7),,,01:59:00,A,J. Isner,M. Ilhan,USA,TUR,,,,,,,311,/en/stats/leaderboard?page=serve,4,16,61,55,90,82,45,55,63,22,35,67,2,3,16,278,/en/stats/leaderboard?page=serve,1,2,70,64,92,63,40,64,64,18,28,50,3,6,15,74,67,90,37,34,92,55,101,182,63,58,92,26,23,90,45,81,182,,,7.0,1.0,,,I186,K771
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS047,R64,01:53:00,,F,3,R485,"6-1,6-4,6-4",A. Roddick,M. Gicquel,,,USA,FRA,6-1,6-4,6-4,,,01:53:00,A,A. Roddick,M. Gicquel,USA,FRA,,,,,,,330,/en/stats/leaderboard?page=serve,0,13,68,55,81,76,42,55,73,19,26,100,1,1,14,243,/en/stats/leaderboard?page=serve,3,5,57,49,86,61,30,49,54,20,37,20,1,5,13,75,61,81,42,36,86,58,97,167,58,50,86,25,20,81,42,70,167,,,,,,,R485,G436
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS048,R64,01:49:00,,F,3,T786,"7-5,6-3,6-4",J. Tsonga,J. Nieminen,,,FRA,FIN,7-5,6-3,6-4,,,01:49:00,A,J. Tsonga,J. Nieminen,FRA,FIN,,,,,,,326,/en/stats/leaderboard?page=serve,4,11,58,48,83,92,44,48,69,24,35,100,1,1,16,269,/en/stats/leaderboard?page=serve,2,5,54,45,84,73,33,45,59,23,39,0,0,3,15,82,68,83,33,28,84,57,96,167,67,56,84,18,15,83,43,71,167,,,,,,,T786,N289
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS049,R64,02:20:00,,F,4,B747,"6-1,3-6,6-1,6-0",J. Benneteau,V. Troicki,,,FRA,SRB,6-1,3-6,6-1,6-0,,02:20:00,A,J. Benneteau,V. Troicki,FRA,SRB,,,,,,,294,/en/stats/leaderboard?page=serve,2,4,67,56,84,75,42,56,64,18,28,50,2,4,15,198,/en/stats/leaderboard?page=serve,5,6,49,51,105,65,33,51,33,18,54,59,10,17,14,71,60,84,51,54,105,60,114,189,49,51,105,29,24,84,40,75,189,,,,,,,B747,T840
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS050,R64,03:00:00,,F,4,BA47,"6-3,6-7(3),7-6(7),6-2",T. Berdych,H. Zeballos,,,CZE,ARG,6-3,6-7(3),7-6(7),6-2,,03:00:00,A,T. Berdych,H. Zeballos,CZE,ARG,,,3.0,7.0,,,307,/en/stats/leaderboard?page=serve,7,17,59,74,125,84,62,74,59,30,51,0,0,1,21,279,/en/stats/leaderboard?page=serve,4,11,68,95,140,64,61,95,60,27,45,64,7,11,20,74,92,125,37,52,140,54,144,265,63,88,140,26,33,125,46,121,265,,,7.0,2.0,,,BA47,Z184
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS051,R64,02:17:00,,F,4,G415,"6-4,6-7(5),6-3,6-4",F. Gonzalez,J. Ouanna,,,CHI,FRA,6-4,6-7(5),6-3,6-4,,02:17:00,A,F. Gonzalez,J. Ouanna,CHI,FRA,,,5.0,7.0,,,327,/en/stats/leaderboard?page=serve,5,26,62,77,124,84,65,77,60,28,47,100,3,3,21,284,/en/stats/leaderboard?page=serve,3,11,65,74,114,76,56,74,60,24,40,38,3,8,20,75,93,124,30,34,114,53,127,238,70,80,114,25,31,124,47,111,238,,,,,,,G415,O264
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS052,R64,01:58:00,,F,3,MC65,"6-3,7-5,6-3",G. Monfils,A. Beck,,,FRA,GER,6-3,7-5,6-3,,,01:58:00,A,G. Monfils,A. Beck,FRA,GER,,,,,,,296,/en/stats/leaderboard?page=serve,3,17,62,61,99,77,47,61,50,19,38,67,2,3,15,229,/en/stats/leaderboard?page=serve,7,1,58,60,103,67,40,60,44,19,43,62,8,13,15,67,66,99,43,44,103,54,110,202,57,59,103,33,33,99,46,92,202,,,,,,,MC65,BA86
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS053,R64,03:12:00,,F,5,A389,"6-3,3-6,1-6,6-3,6-2",J. Acasuso,D. Ferrer,,,ARG,ESP,6-3,3-6,1-6,6-3,6-2,03:12:00,A,J. Acasuso,D. Ferrer,ARG,ESP,,,,,,,248,/en/stats/leaderboard?page=serve,9,12,47,63,133,76,48,63,46,32,70,71,12,17,21,243,/en/stats/leaderboard?page=serve,10,10,60,84,140,74,62,84,38,21,56,68,13,19,21,60,80,133,41,57,140,50,137,273,59,83,140,40,53,133,50,136,273,,,,,,,A389,F401
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS054,R64,03:35:00,,F,5,A479,"6-7(7),6-2,6-3,4-6,6-4",N. Almagro,R. Ginepri,,,ESP,USA,6-7(7),6-2,6-3,4-6,6-4,03:35:00,A,N. Almagro,R. Ginepri,ESP,USA,,,,,,,250,/en/stats/leaderboard?page=serve,9,18,60,113,189,66,75,113,47,36,76,72,21,29,25,242,/en/stats/leaderboard?page=serve,1,11,66,100,151,55,55,100,53,27,51,47,9,19,24,59,111,189,46,69,151,53,180,340,54,82,151,41,78,189,47,160,340,7.0,9.0,,,,,A479,G569
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS055,R64,02:59:00,,F,4,N409,"6-0,3-6,6-3,6-4",R. Nadal,N. Kiefer,,,ESP,GER,6-0,3-6,6-3,6-4,,02:59:00,A,R. Nadal,N. Kiefer,ESP,GER,,,,,,,309,/en/stats/leaderboard?page=serve,1,3,62,51,82,73,37,51,84,26,31,33,1,3,17,219,/en/stats/leaderboard?page=serve,5,7,41,54,133,70,38,54,42,33,79,60,9,15,17,77,63,82,47,62,133,58,125,215,53,71,133,23,19,82,42,90,215,,,,,,,N409,K316
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS056,R64,02:21:00,,F,3,D683,"7-6(8),6-3,6-3",J. del Potro,J. Melzer,,,ARG,AUT,7-6(8),6-3,6-3,,,02:21:00,A,J. del Potro,J. Melzer,ARG,AUT,,,,,,,309,/en/stats/leaderboard?page=serve,4,13,58,49,85,88,43,49,61,22,36,80,4,5,15,258,/en/stats/leaderboard?page=serve,2,8,55,57,104,77,44,57,47,22,47,67,8,12,15,76,65,85,37,38,104,54,103,189,63,66,104,24,20,85,46,86,189,8.0,6.0,,,,,D683,M762
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS057,R64,02:47:00,,F,4,K551,"3-6,6-2,6-1,6-4",D. Koellerer,P. Cuevas,,,AUT,URU,3-6,6-2,6-1,6-4,,02:47:00,A,D. Koellerer,P. Cuevas,AUT,URU,,,,,,,280,/en/stats/leaderboard?page=serve,2,3,62,78,125,74,58,78,49,23,47,91,10,11,17,257,/en/stats/leaderboard?page=serve,6,16,63,68,108,71,48,68,43,17,40,44,4,9,17,65,81,125,40,43,108,53,124,233,60,65,108,35,44,125,47,109,233,,,,,,,K551,C882
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS058,R64,03:00:00,,F,5,F316,"1-6,3-6,6-4,6-2,6-4",J. Ferrero,P. Petzschner,,,ESP,GER,1-6,3-6,6-4,6-2,6-4,03:00:00,A,J. Ferrero,P. Petzschner,ESP,GER,,,,,,,262,/en/stats/leaderboard?page=serve,2,1,69,98,143,66,65,98,56,25,45,63,10,16,22,253,/en/stats/leaderboard?page=serve,6,17,51,72,142,78,56,72,41,29,70,57,8,14,22,63,90,143,40,57,142,52,147,285,60,85,142,37,53,143,48,138,285,,,,,,,F316,P624
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS059,R64,02:02:00,,F,3,SD32,"6-3,6-2,6-4",G. Simon,T. Bellucci,,,FRA,BRA,6-3,6-2,6-4,,,02:02:00,A,G. Simon,T. Bellucci,FRA,BRA,,,,,,,300,/en/stats/leaderboard?page=serve,0,8,51,38,75,79,30,38,70,26,37,50,1,2,14,244,/en/stats/leaderboard?page=serve,3,8,63,64,101,56,36,64,51,19,37,67,8,12,13,75,56,75,46,46,101,58,102,176,54,55,101,25,19,75,42,74,176,,,,,,,SD32,BD20
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS060,R64,02:46:00,,F,5,C977,"4-6,2-6,6-0,6-3,6-0",M. Cilic,J. Levine,,,CRO,CAN,4-6,2-6,6-0,6-3,6-0,02:46:00,A,M. Cilic,J. Levine,CRO,CAN,,,,,,,253,/en/stats/leaderboard?page=serve,9,14,52,65,126,75,49,65,46,28,61,58,7,12,20,200,/en/stats/leaderboard?page=serve,10,3,54,58,107,60,35,58,41,20,49,40,6,15,19,61,77,126,49,52,107,55,129,233,51,55,107,39,49,126,45,104,233,,,,,,,C977,L799
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS061,R64,04:48:00,,F,5,I165,"2-6,6-4,4-6,7-5,7-6(7)",D. Istomin,N. Lapentti,,,UZB,ECU,2-6,6-4,4-6,7-5,7-6(7),04:48:00,A,D. Istomin,N. Lapentti,UZB,ECU,,,,,,,260,/en/stats/leaderboard?page=serve,5,12,62,108,174,70,76,108,48,32,66,59,10,17,26,256,/en/stats/leaderboard?page=serve,6,9,61,120,198,71,85,120,45,35,78,67,12,18,26,62,108,174,39,78,198,50,186,372,61,120,198,38,66,174,50,186,372,,,,,7.0,4.0,I165,L290
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS062,R64,04:12:00,,F,5,D362,"6-4,5-7,6-7(1),7-5,7-6(11)",T. Dent,I. Navarro,,,USA,ESP,6-4,5-7,6-7(1),7-5,7-6(11),04:12:00,A,T. Dent,I. Navarro,USA,ESP,,,,,,,301,/en/stats/leaderboard?page=serve,7,19,70,130,186,78,101,130,52,29,56,40,2,5,29,300,/en/stats/leaderboard?page=serve,4,12,82,156,190,71,111,156,53,18,34,64,7,11,29,70,130,186,32,61,190,51,191,376,68,129,190,30,56,186,49,185,376,,,1.0,7.0,11.0,9.0,D362,N309
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS063,R64,02:07:00,,F,4,MC10,"6-2,3-6,6-0,6-2",A. Murray,P. Capdeville,,,GBR,CHI,6-2,3-6,6-0,6-2,,02:07:00,A,A. Murray,P. Capdeville,GBR,CHI,,,,,,,289,/en/stats/leaderboard?page=serve,2,15,53,52,99,75,39,52,55,26,47,67,2,3,15,229,/en/stats/leaderboard?page=serve,2,6,62,60,97,58,35,60,49,18,37,56,9,16,16,66,65,99,45,44,97,56,109,196,55,53,97,34,34,99,44,87,196,,,,,,,MC10,C634
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS064,R128,01:28:00,,F,3,F324,"6-1,6-3,7-5",R. Federer,D. Britton,,,SUI,USA,6-1,6-3,7-5,,,01:28:00,A,R. Federer,D. Britton,SUI,USA,,,,,,,289,/en/stats/leaderboard?page=serve,3,6,65,45,69,82,37,45,54,13,24,33,1,3,14,200,/en/stats/leaderboard?page=serve,9,6,58,58,100,59,34,58,36,15,42,22,2,9,14,72,50,69,51,51,100,60,101,169,49,49,100,28,19,69,40,68,169,,,,,,,F324,BF17
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS065,R128,03:37:00,,F,5,G511,"6-3,4-6,3-6,6-0,7-6(11)",S. Greul,G. Lapentti,,,GER,ECU,6-3,4-6,3-6,6-0,7-6(11),03:37:00,A,S. Greul,G. Lapentti,GER,ECU,,,,,,,268,/en/stats/leaderboard?page=serve,9,15,51,73,142,81,59,73,48,33,69,69,9,13,23,247,/en/stats/leaderboard?page=serve,5,5,52,80,153,70,56,80,52,38,73,65,11,17,23,65,92,142,39,59,153,51,151,295,61,94,153,35,50,142,49,144,295,,,,,11.0,9.0,G511,L430
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS066,R128,02:01:00,,F,3,C514,"6-4,6-4,6-2",J. Chela,O. Hernandez,,,ARG,ESP,6-4,6-4,6-2,,,02:01:00,A,J. Chela,O. Hernandez,ARG,ESP,,,,,,,304,/en/stats/leaderboard?page=serve,1,4,63,56,89,86,48,56,52,17,33,100,3,3,14,242,/en/stats/leaderboard?page=serve,3,1,73,69,94,68,47,69,32,8,25,50,4,8,14,73,65,89,41,39,94,57,104,183,59,55,94,27,24,89,43,79,183,,,,,,,C514,H472
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS067,R128,01:50:00,,F,3,H432,"6-0,6-3,6-4",L. Hewitt,T. Alves,,,AUS,BRA,6-0,6-3,6-4,,,01:50:00,A,L. Hewitt,T. Alves,AUS,BRA,,,,,,,271,/en/stats/leaderboard?page=serve,4,6,46,36,79,81,29,36,58,25,43,33,1,3,13,196,/en/stats/leaderboard?page=serve,5,5,62,53,85,49,26,53,44,14,32,59,10,17,12,68,54,79,53,45,85,60,99,164,47,40,85,32,25,79,40,65,164,,,,,,,H432,A410
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS068,R128,01:56:00,,F,3,B676,"6-1,6-4,7-5",J. Blake,R. Ramirez Hidalgo,,,USA,ESP,6-1,6-4,7-5,,,01:56:00,A,J. Blake,R. Ramirez Hidalgo,USA,ESP,,,,,,,291,/en/stats/leaderboard?page=serve,2,11,63,60,95,70,42,60,63,22,35,60,3,5,15,213,/en/stats/leaderboard?page=serve,7,1,55,52,95,56,29,52,51,22,43,57,8,14,14,67,64,95,46,44,95,57,108,190,54,51,95,33,31,95,43,82,190,,,,,,,B676,R383
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS069,R128,01:47:00,,F,3,R397,"6-3,6-0,6-2",O. Rochus,I. Kunitsyn,,,BEL,RUS,6-3,6-0,6-2,,,01:47:00,A,O. Rochus,I. Kunitsyn,BEL,RUS,,,,,,,296,/en/stats/leaderboard?page=serve,2,2,62,51,82,76,39,51,58,18,31,100,10,10,12,195,/en/stats/leaderboard?page=serve,3,3,60,47,78,55,26,47,35,11,31,45,5,11,11,70,57,82,53,41,78,61,98,160,47,37,78,30,25,82,39,62,160,,,,,,,R397,K403
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS070,R128,03:24:00,,F,5,G476,"6-4,6-4,5-7,3-6,6-1",G. Garcia-Lopez,P. Polansky,,,ESP,CAN,6-4,6-4,5-7,3-6,6-1,03:24:00,A,G. Garcia-Lopez,P. Polansky,ESP,CAN,,,,,,,234,/en/stats/leaderboard?page=serve,18,5,50,76,153,75,57,76,47,36,77,73,16,22,24,230,/en/stats/leaderboard?page=serve,8,7,56,80,144,70,56,80,39,25,64,58,11,19,24,61,93,153,44,63,144,53,156,297,56,81,144,39,60,153,47,141,297,,,,,,,G476,PB22
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS071,R128,02:17:00,,F,4,R419,"6-4,3-6,6-2,6-3",T. Robredo,D. Young,,,ESP,USA,6-4,3-6,6-2,6-3,,02:17:00,A,T. Robredo,D. Young,ESP,USA,,,,,,,303,/en/stats/leaderboard?page=serve,2,7,57,55,97,85,47,55,62,26,42,50,1,2,18,254,/en/stats/leaderboard?page=serve,5,2,61,66,108,74,49,66,45,19,42,50,4,8,18,75,73,97,37,40,108,55,113,205,63,68,108,25,24,97,45,92,205,,,,,,,R419,Y124
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS072,R128,01:54:00,,F,4,SA49,"6-1,3-6,6-1,6-4",R. Soderling,A. Montanes,,,SWE,ESP,6-1,3-6,6-1,6-4,,01:54:00,A,R. Soderling,A. Montanes,SWE,ESP,,,,,,,295,/en/stats/leaderboard?page=serve,5,18,61,56,92,86,48,56,47,17,36,0,0,2,17,225,/en/stats/leaderboard?page=serve,4,7,50,53,105,79,42,53,31,16,52,40,4,10,16,71,65,92,45,47,105,57,112,197,55,58,105,29,27,92,43,85,197,,,,,,,SA49,M824
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS073,R128,02:55:00,,F,5,G710,"2-6,7-5,3-6,6-4,6-0",M. Granollers,M. Zverev,,,ESP,GER,2-6,7-5,3-6,6-4,6-0,02:55:00,A,M. Granollers,M. Zverev,ESP,GER,,,,,,,262,/en/stats/leaderboard?page=serve,5,7,58,80,138,74,59,80,50,29,58,62,8,13,23,261,/en/stats/leaderboard?page=serve,1,7,62,78,125,64,50,78,57,27,47,40,4,10,22,64,88,138,38,48,125,52,136,263,62,77,125,36,50,138,48,127,263,,,,,,,G710,Z168
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS074,R128,01:50:00,,F,4,K358,"6-3,0-6,6-2,6-2",K. Kim,D. Sela,,,USA,ISR,6-3,0-6,6-2,6-2,,01:50:00,A,K. Kim,D. Sela,USA,ISR,,,,,,,233,/en/stats/leaderboard?page=serve,7,4,50,45,90,71,32,45,47,21,45,38,3,8,16,209,/en/stats/leaderboard?page=serve,5,1,57,52,91,62,32,52,41,16,39,46,6,13,15,59,53,90,47,43,91,53,96,181,53,48,91,41,37,90,47,85,181,,,,,,,K358,SC56
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS075,R128,02:00:00,,F,3,Q927,"6-3,7-5,6-4",S. Querrey,M. Yani,,,USA,USA,6-3,7-5,6-4,,,02:00:00,A,S. Querrey,M. Yani,USA,USA,,,,,,,303,/en/stats/leaderboard?page=serve,5,10,54,53,99,83,44,53,61,28,46,100,4,4,16,258,/en/stats/leaderboard?page=serve,6,6,56,61,109,57,35,61,65,31,48,75,9,12,15,73,72,99,39,43,109,55,115,208,61,66,109,27,27,99,45,93,208,,,,,,,Q927,Y070
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS076,R128,02:56:00,,F,4,Y061,"2-6,7-5,6-0,6-2",M. Youzhny,P. Mathieu,,,RUS,FRA,2-6,7-5,6-0,6-2,,02:56:00,A,M. Youzhny,P. Mathieu,RUS,FRA,,,,,,,260,/en/stats/leaderboard?page=serve,8,11,56,62,111,84,52,62,35,17,49,57,4,7,17,216,/en/stats/leaderboard?page=serve,5,6,52,62,119,68,42,62,37,21,57,36,4,11,17,62,69,111,47,56,119,54,125,230,53,63,119,38,42,111,46,105,230,,,,,,,Y061,M850
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS077,R128,02:08:00,,F,3,C582,"7-6(7),7-6(7),6-0",M. Chiudinelli,P. Starace,,,SUI,ITA,7-6(7),7-6(7),6-0,,,02:08:00,A,M. Chiudinelli,P. Starace,SUI,ITA,,,7.0,2.0,,,291,/en/stats/leaderboard?page=serve,1,6,63,58,92,84,49,58,53,18,34,71,5,7,15,247,/en/stats/leaderboard?page=serve,3,6,74,78,105,60,47,78,44,12,27,38,3,8,15,73,67,92,44,46,105,57,113,197,56,59,105,27,25,92,43,84,197,7.0,3.0,,,,,C582,S843
560,2009,US Open,GS,2009-08-31T00:00:00,2009-09-13T00:00:00,Hard,128,9756000,$,MS078,R128,03:20:00,,F,5,H442,"1-6,7-6(7),6-4,2-6,6-3",J. Hernych,R. Schuettler,,,CZE,GER,1-6,7-6(7),6-4,2-6,6-3,03:20:00,A,J. Hernych,R. Schuettler,CZE,GER,,,7.0,5.0,,,238,/en/stats/leaderboard?page=serve,6,4,59,79,134,71,56,79,42,23,55,30,3,10,22,240,/en/stats/leaderboard?page=serve,9,5,58,99,172,66,65,99,45,33,73,70,14,20,24,59,79,134,43,74,172,50,153,306,57,98,172,41,55,134,50,153,306,,,,,,,H442,S636
