event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_isstatbetter_tot_winner,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
410,1996,ATP Masters 1000 Monte-Carlo,1000,1996-04-22T00:00:00,1996-04-28T00:00:00,Clay,56,1950000,$,MS042,R64,01:06:00,,F,2,U032,"6-4,6-2",B. Ulihrach,M. Larsson,,,CZE,SWE,6-4,6-2,,,,01:06:00,239,/en/stats/leaderboard?page=serve,3,3,41,20,49,70,14,20,62,18,29,50,3,6,9,173,/en/stats/leaderboard?page=serve,2,4,46,25,54,68,17,25,24,7,29,33,3,9,9,65,32,49,56,30,54,60,62,103,44,24,54,35,17,49,40,41,103,A,,,,,,,,,B. Ulihrach,M. Larsson,U032,L206,CZE,SWE,,
410,1996,ATP Masters 1000 Monte-Carlo,1000,1996-04-22T00:00:00,1996-04-28T00:00:00,Clay,56,1950000,$,MS043,R64,01:11:00,,F,2,K148,"6-4,6-3",P. Korda,T. Martin,,,CZE,USA,6-4,6-3,,,,01:11:00,255,/en/stats/leaderboard?page=serve,5,2,53,32,60,75,24,32,50,14,28,33,1,3,10,219,/en/stats/leaderboard?page=serve,2,1,59,30,51,63,19,30,43,9,21,33,2,6,9,63,38,60,45,23,51,55,61,111,55,28,51,37,22,60,45,50,111,A,,,,,,,,,P. Korda,T. Martin,K148,M442,CZE,USA,,
410,1996,ATP Masters 1000 Monte-Carlo,1000,1996-04-22T00:00:00,1996-04-28T00:00:00,Clay,56,1950000,$,MS044,R64,01:20:00,,F,2,M475,"6-4,6-4",A. Medvedev,A. Berasategui,,,UKR,ESP,6-4,6-4,,,,01:20:00,277,/en/stats/leaderboard?page=serve,4,4,60,38,63,79,30,38,48,12,25,80,4,5,10,246,/en/stats/leaderboard?page=serve,2,0,76,50,66,64,32,50,38,6,16,67,6,9,10,67,42,63,42,28,66,54,70,129,58,38,66,33,21,63,46,59,129,A,,,,,,,,,A. Medvedev,A. Berasategui,M475,B428,UKR,ESP,,
410,1996,ATP Masters 1000 Monte-Carlo,1000,1996-04-22T00:00:00,1996-04-28T00:00:00,Clay,56,1950000,$,MS045,R64,02:21:00,,F,3,P338,"2-6,7-6(7),7-6(7)",M. Philippoussis,G. Schaller,,,AUS,AUT,2-6,7-6(7),7-6(7),,,02:21:00,256,/en/stats/leaderboard?page=serve,6,8,54,57,105,77,44,57,48,23,48,56,5,9,16,304,/en/stats/leaderboard?page=serve,,2,88,100,114,63,63,100,64,9,14,71,5,7,16,64,67,105,37,42,114,50,109,219,63,72,114,36,38,105,50,110,219,A,,7,5,,,False,7,2,M. Philippoussis,G. Schaller,P338,S315,AUS,AUT,,
410,1996,ATP Masters 1000 Monte-Carlo,1000,1996-04-22T00:00:00,1996-04-28T00:00:00,Clay,56,1950000,$,MS046,R64,01:12:00,,F,2,P226,"6-3,6-3",C. Pioline,H. Dreekmann,,,FRA,GER,6-3,6-3,,,,01:12:00,269,/en/stats/leaderboard?page=serve,5,1,54,32,59,72,23,32,59,16,27,67,2,3,9,202,/en/stats/leaderboard?page=serve,3,0,50,31,62,61,19,31,39,12,31,50,4,8,9,66,39,59,50,31,62,58,70,121,50,31,62,34,20,59,42,51,121,A,,,,,,,,,C. Pioline,H. Dreekmann,P226,D249,FRA,GER,,
410,1996,ATP Masters 1000 Monte-Carlo,1000,1996-04-22T00:00:00,1996-04-28T00:00:00,Clay,56,1950000,$,MS049,R64,01:36:00,,F,2,G182,"6-4,6-2",M. Gustafsson,O. Martinez,,,SWE,ESP,6-4,6-2,,,,01:36:00,195,/en/stats/leaderboard?page=serve,2,0,57,41,72,68,28,41,61,19,31,,0,,9,234,/en/stats/leaderboard?page=serve,2,1,65,57,88,56,32,57,48,15,31,77,10,13,9,65,47,72,47,41,88,55,88,160,53,47,88,35,25,72,45,72,160,A,,,,,,,,,M. Gustafsson,O. Martinez,G182,M513,SWE,ESP,,
410,1996,ATP Masters 1000 Monte-Carlo,1000,1996-04-22T00:00:00,1996-04-28T00:00:00,Clay,56,1950000,$,MS050,R64,01:31:00,,F,2,S424,"7-6(7),6-3",F. Santoro,E. Sanchez,,,FRA,ESP,7-6(7),6-3,,,,01:31:00,271,/en/stats/leaderboard?page=serve,4,1,73,53,73,75,40,53,45,9,20,60,3,5,11,232,/en/stats/leaderboard?page=serve,,1,61,44,72,68,30,44,32,9,28,40,2,5,10,67,49,73,46,33,72,57,82,145,54,39,72,33,24,73,43,63,145,A,,,,7,2,False,,,F. Santoro,E. Sanchez,S424,S014,FRA,ESP,,
410,1996,ATP Masters 1000 Monte-Carlo,1000,1996-04-22T00:00:00,1996-04-28T00:00:00,Clay,56,1950000,$,MS051,R64,01:05:00,,F,2,B053,"6-2,6-4",A. Boetsch,M. Goellner,,,FRA,GER,6-2,6-4,,,,01:05:00,271,/en/stats/leaderboard?page=serve,4,1,43,20,47,80,16,20,63,17,27,0,0,1,9,197,/en/stats/leaderboard?page=serve,4,2,32,18,56,67,12,18,45,17,38,50,4,8,9,70,33,47,48,27,56,58,60,103,52,29,56,30,14,47,42,43,103,A,,,,,,,,,A. Boetsch,M. Goellner,B053,G252,FRA,GER,,
410,1996,ATP Masters 1000 Monte-Carlo,1000,1996-04-22T00:00:00,1996-04-28T00:00:00,Clay,56,1950000,$,MS052,R64,03:01:00,,F,3,R286,"6-4,5-7,6-4",M. Rios,F. Clavet,,,CHI,ESP,6-4,5-7,6-4,,,03:01:00,236,/en/stats/leaderboard?page=serve,3,6,51,55,108,69,38,55,45,24,53,44,4,9,16,230,/en/stats/leaderboard?page=serve,6,3,63,90,144,58,52,90,50,27,54,71,15,21,16,57,62,108,45,65,144,50,127,252,55,79,144,43,46,108,50,125,252,A,,,,,,,,,M. Rios,F. Clavet,R286,C252,CHI,ESP,,
410,1996,ATP Masters 1000 Monte-Carlo,1000,1996-04-22T00:00:00,1996-04-28T00:00:00,Clay,56,1950000,$,MS053,R64,02:05:00,,F,3,N254,"2-6,7-5,6-3",J. Novak,J. Bjorkman,,,CZE,SWE,2-6,7-5,6-3,,,02:05:00,268,/en/stats/leaderboard?page=serve,6,1,68,64,94,70,45,64,50,15,30,82,9,11,14,245,/en/stats/leaderboard?page=serve,7,3,57,64,113,75,48,64,37,18,49,63,5,8,15,64,60,94,42,47,113,52,107,207,58,66,113,36,34,94,48,100,207,A,,,,,,,,,J. Novak,J. Bjorkman,N254,B446,CZE,SWE,,
410,1996,ATP Masters 1000 Monte-Carlo,1000,1996-04-22T00:00:00,1996-04-28T00:00:00,Clay,56,1950000,$,MS054,R64,01:53:00,,F,3,R203,"6-2,6-7(6),6-1",D. Rikl,H. Leconte,,,CZE,FRA,6-2,6-7(6),6-1,,,01:53:00,264,/en/stats/leaderboard?page=serve,7,1,63,60,96,65,39,60,58,21,36,75,6,8,13,187,/en/stats/leaderboard?page=serve,7,3,37,34,92,68,23,34,36,21,58,30,3,10,14,63,60,96,52,48,92,57,108,188,48,44,92,38,36,96,43,80,188,A,,6,8,,,,,,D. Rikl,H. Leconte,R203,L014,CZE,FRA,,
410,1996,ATP Masters 1000 Monte-Carlo,1000,1996-04-22T00:00:00,1996-04-28T00:00:00,Clay,56,1950000,$,MS057,R64,01:12:00,,F,2,S015,"6-2,6-3",J. Sanchez,P. Haarhuis,,,ESP,NED,6-2,6-3,,,,01:12:00,254,/en/stats/leaderboard?page=serve,,2,76,45,59,69,31,45,57,8,14,,0,,8,223,/en/stats/leaderboard?page=serve,1,2,64,38,59,55,21,38,48,10,21,43,3,7,9,66,39,59,47,28,59,57,67,118,53,31,59,34,20,59,43,51,118,A,False,,,,,,,,J. Sanchez,P. Haarhuis,S015,H223,ESP,NED,,
410,1996,ATP Masters 1000 Monte-Carlo,1000,1996-04-22T00:00:00,1996-04-28T00:00:00,Clay,56,1950000,$,MS058,R64,01:38:00,,F,3,M535,"3-6,6-0,6-2",F. Mantilla,D. Nargiso,,,ESP,ITA,3-6,6-0,6-2,,,01:38:00,261,/en/stats/leaderboard?page=serve,,0,81,65,80,65,42,65,40,6,15,63,5,8,12,185,/en/stats/leaderboard?page=serve,9,4,43,32,75,69,22,32,33,14,43,45,5,11,11,60,48,80,52,39,75,56,87,155,48,36,75,40,32,80,44,68,155,A,False,,,,,,,,F. Mantilla,D. Nargiso,M535,N109,ESP,ITA,,
410,1996,ATP Masters 1000 Monte-Carlo,1000,1996-04-22T00:00:00,1996-04-28T00:00:00,Clay,56,1950000,$,MS059,R64,01:23:00,,F,2,B350,"6-2,7-6(7)",S. Bruguera,A. Gaudenzi,,,ESP,ITA,6-2,7-6(7),,,,01:23:00,274,/en/stats/leaderboard?page=serve,1,3,62,37,60,73,27,37,57,13,23,50,2,4,10,240,/en/stats/leaderboard?page=serve,1,0,65,39,60,49,19,39,67,14,21,20,1,5,10,67,40,60,45,27,60,56,67,120,55,33,60,33,20,60,44,53,120,A,,7,3,,,,,,S. Bruguera,A. Gaudenzi,B350,G254,ESP,ITA,,
410,1996,ATP Masters 1000 Monte-Carlo,1000,1996-04-22T00:00:00,1996-04-28T00:00:00,Clay,56,1950000,$,MS060,R64,00:49:00,,F,2,C378,"6-2,6-0",A. Costa,J. Arrese,,,ESP,ESP,6-2,6-0,,,,00:49:00,290,/en/stats/leaderboard?page=serve,,0,74,28,38,71,20,28,60,6,10,50,1,2,7,142,/en/stats/leaderboard?page=serve,1,0,60,25,42,40,10,25,29,5,17,0,0,6,7,68,26,38,64,27,42,66,53,80,36,15,42,32,12,38,34,27,80,A,False,,,,,,,,A. Costa,J. Arrese,C378,A034,ESP,ESP,,
410,1996,ATP Masters 1000 Monte-Carlo,1000,1996-04-22T00:00:00,1996-04-28T00:00:00,Clay,56,1950000,$,MS061,R64,01:05:00,,F,2,G247,"6-3,6-3",H. Gumy,J. Burillo,,,ARG,ESP,6-3,6-3,,,,01:05:00,242,/en/stats/leaderboard?page=serve,5,1,62,31,50,65,20,31,53,10,19,0,0,3,9,159,/en/stats/leaderboard?page=serve,2,0,49,26,53,42,11,26,37,10,27,25,2,8,9,60,30,50,60,32,53,60,62,103,40,21,53,40,20,50,40,41,103,A,,,,,,,,,H. Gumy,J. Burillo,G247,B429,ARG,ESP,,
410,1996,ATP Masters 1000 Monte-Carlo,1000,1996-04-22T00:00:00,1996-04-28T00:00:00,Clay,56,1950000,$,MS062,R64,01:14:00,,F,2,S381,"6-3,6-2",J. Siemerink,B. Karbacher,,,NED,GER,6-3,6-2,,,,01:14:00,227,/en/stats/leaderboard?page=serve,8,5,51,33,65,79,26,33,50,16,32,,0,,8,206,/en/stats/leaderboard?page=serve,4,2,44,23,52,57,13,23,52,15,29,43,3,7,9,65,42,65,46,24,52,56,66,117,54,28,52,35,23,65,44,51,117,A,,,,,,,,,J. Siemerink,B. Karbacher,S381,K190,NED,GER,,
