event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_id_winner,player_id_loser
580,2007,Australian Open,GS,2007-01-15T00:00:00,2007-01-28T00:00:00,Hard,128,7297052,$,MS023,R32,03:12:00,,F,4,R485,"7-6(7),2-6,6-4,7-6(7)",A. Roddick,M. Safin,,,USA,RUS,7-6(7),2-6,6-4,7-6(7),,03:12:00,A,A. Roddick,M. Safin,USA,RUS,,,7.0,2.0,288,/en/stats/leaderboard?page=serve,2,14,65,81,124,73,59,81,58,25,43,43,3,7,21,286,/en/stats/leaderboard?page=serve,2,22,61,85,139,74,63,85,46,25,54,75,9,12,21,68,84,124,37,51,139,51,135,263,63,88,139,32,40,124,49,128,263,,,7.0,2.0,,,R485,S741
580,2007,Australian Open,GS,2007-01-15T00:00:00,2007-01-28T00:00:00,Hard,128,7297052,$,MS024,R32,03:56:00,,F,5,N301,"5-7,4-6,7-6(7),6-4,6-1",D. Nalbandian,S. Grosjean,,,ARG,FRA,5-7,4-6,7-6(7),6-4,6-1,03:56:00,A,D. Nalbandian,S. Grosjean,ARG,FRA,,,,,261,/en/stats/leaderboard?page=serve,6,14,63,113,180,68,77,113,49,33,67,65,13,20,26,245,/en/stats/leaderboard?page=serve,2,15,53,88,167,74,65,88,37,29,79,64,14,22,25,61,110,180,44,73,167,53,183,347,56,94,167,39,70,180,47,164,347,,,,,7.0,4.0,N301,G379
580,2007,Australian Open,GS,2007-01-15T00:00:00,2007-01-28T00:00:00,Hard,128,7297052,$,MS025,R32,02:05:00,,F,3,H355,"7-6(7),6-3,6-3",T. Haas,F. Mayer,,,GER,GER,7-6(7),6-3,6-3,,,02:05:00,A,T. Haas,F. Mayer,GER,GER,,,7.0,3.0,283,/en/stats/leaderboard?page=serve,2,6,66,64,97,75,48,64,52,17,33,67,4,6,15,241,/en/stats/leaderboard?page=serve,2,10,60,71,118,58,41,71,49,23,47,50,5,10,15,67,65,97,46,54,118,55,119,215,54,64,118,33,32,97,45,96,215,,,,,,,H355,MB02
580,2007,Australian Open,GS,2007-01-15T00:00:00,2007-01-28T00:00:00,Hard,128,7297052,$,MS026,R32,01:23:00,,F,3,BA47,"6-2,6-1,6-1",T. Berdych,D. Tursunov,,,CZE,RUS,6-2,6-1,6-1,,,01:23:00,A,T. Berdych,D. Tursunov,CZE,RUS,,,,,311,/en/stats/leaderboard?page=serve,2,8,59,34,58,88,30,34,58,14,24,0,0,0,11,175,/en/stats/leaderboard?page=serve,6,5,52,40,77,50,20,40,38,14,37,46,6,13,11,76,44,58,56,43,77,64,87,135,44,34,77,24,14,58,36,48,135,,,,,,,BA47,T315
580,2007,Australian Open,GS,2007-01-15T00:00:00,2007-01-28T00:00:00,Hard,128,7297052,$,MS027,R32,02:04:00,,F,3,D402,"7-6(7),6-2,6-2",N. Davydenko,F. Santoro,,,RUS,FRA,7-6(7),6-2,6-2,,,02:04:00,A,N. Davydenko,F. Santoro,RUS,FRA,,,7.0,1.0,296,/en/stats/leaderboard?page=serve,2,6,62,57,92,75,43,57,63,22,35,50,1,2,14,231,/en/stats/leaderboard?page=serve,1,4,50,44,88,64,28,44,50,22,44,38,3,8,14,71,65,92,43,38,88,57,103,180,57,50,88,29,27,92,43,77,180,,,,,,,D402,S424
580,2007,Australian Open,GS,2007-01-15T00:00:00,2007-01-28T00:00:00,Hard,128,7297052,$,MS028,R32,01:53:00,,F,3,B676,"7-6(9),7-5,6-2",J. Blake,R. Ginepri,,,USA,USA,7-6(9),7-5,6-2,,,01:53:00,A,J. Blake,R. Ginepri,USA,USA,,,9.0,7.0,297,/en/stats/leaderboard?page=serve,3,10,63,55,87,80,44,55,66,21,32,25,1,4,16,242,/en/stats/leaderboard?page=serve,0,5,58,66,113,62,41,66,55,26,47,54,7,13,16,75,65,87,41,46,113,56,111,200,59,67,113,25,22,87,45,89,200,,,,,,,B676,G569
580,2007,Australian Open,GS,2007-01-15T00:00:00,2007-01-28T00:00:00,Hard,128,7297052,$,MS029,R32,02:40:00,,F,4,G415,"6-2,6-2,5-7,6-4",F. Gonzalez,L. Hewitt,,,CHI,AUS,6-2,6-2,5-7,6-4,,02:40:00,A,F. Gonzalez,L. Hewitt,CHI,AUS,,,,,310,/en/stats/leaderboard?page=serve,3,19,66,67,102,73,49,67,66,23,35,33,1,3,19,246,/en/stats/leaderboard?page=serve,7,17,58,75,129,77,58,75,33,18,54,68,13,19,19,71,72,102,41,53,129,54,125,231,59,76,129,29,30,102,46,106,231,,,,,,,G415,H432
580,2007,Australian Open,GS,2007-01-15T00:00:00,2007-01-28T00:00:00,Hard,128,7297052,$,MS030,R32,01:50:00,,F,3,MC10,"6-3,6-2,6-4",A. Murray,J. Chela,,,GBR,ARG,6-3,6-2,6-4,,,01:50:00,A,A. Murray,J. Chela,GBR,ARG,,,,,280,/en/stats/leaderboard?page=serve,2,9,71,61,86,69,42,61,48,12,25,50,2,4,14,209,/en/stats/leaderboard?page=serve,4,3,67,64,95,61,39,64,29,9,31,60,9,15,13,63,54,86,49,47,95,56,101,181,51,48,95,37,32,86,44,80,181,,,,,,,MC10,C514
580,2007,Australian Open,GS,2007-01-15T00:00:00,2007-01-28T00:00:00,Hard,128,7297052,$,MS031,R32,02:03:00,,F,3,N409,"6-2,6-2,6-2",R. Nadal,S. Wawrinka,,,ESP,SUI,6-2,6-2,6-2,,,02:03:00,A,R. Nadal,S. Wawrinka,ESP,SUI,,,,,286,/en/stats/leaderboard?page=serve,3,1,74,51,69,84,43,51,39,7,18,0,0,1,12,191,/en/stats/leaderboard?page=serve,2,4,57,52,92,58,30,52,33,13,40,36,4,11,12,72,50,69,53,49,92,61,99,161,47,43,92,28,19,69,39,62,161,,,,,,,N409,W367
580,2007,Australian Open,GS,2007-01-15T00:00:00,2007-01-28T00:00:00,Hard,128,7297052,$,MS032,R64,01:35:00,,F,3,F324,"6-2,6-3,6-2",R. Federer,J. Bjorkman,,,SUI,SWE,6-2,6-3,6-2,,,01:35:00,A,R. Federer,J. Bjorkman,SUI,SWE,,,,,295,/en/stats/leaderboard?page=serve,1,7,64,42,66,74,31,42,67,16,24,0,0,2,13,190,/en/stats/leaderboard?page=serve,3,2,60,52,86,52,27,52,38,13,34,42,5,12,12,71,47,66,53,46,86,61,93,152,47,40,86,29,19,66,39,59,152,,,,,,,F324,B446
580,2007,Australian Open,GS,2007-01-15T00:00:00,2007-01-28T00:00:00,Hard,128,7297052,$,MS033,R64,02:37:00,,F,3,Y061,"7-5,6-4,6-4",M. Youzhny,Y. Lu,,,RUS,TPE,7-5,6-4,6-4,,,02:37:00,A,M. Youzhny,Y. Lu,RUS,TPE,,,,,248,/en/stats/leaderboard?page=serve,6,8,47,49,105,78,38,49,46,26,56,67,8,12,16,209,/en/stats/leaderboard?page=serve,6,4,51,53,103,58,31,53,46,23,50,53,8,15,16,61,64,105,48,49,103,54,113,208,52,54,103,39,41,105,46,95,208,,,,,,,Y061,L575
580,2007,Australian Open,GS,2007-01-15T00:00:00,2007-01-28T00:00:00,Hard,128,7297052,$,MS034,R64,03:23:00,,F,4,U043,"7-6(7),7-5,4-6,6-1",D. Udomchoke,J. Ferrero,,,THA,ESP,7-6(7),7-5,4-6,6-1,,03:23:00,A,D. Udomchoke,J. Ferrero,THA,ESP,,,7.0,0.0,256,/en/stats/leaderboard?page=serve,11,7,58,95,163,73,69,95,49,33,68,69,9,13,21,244,/en/stats/leaderboard?page=serve,3,6,66,96,145,64,61,96,41,20,49,70,14,20,20,63,102,163,44,64,145,54,166,308,56,81,145,37,61,163,46,142,308,,,,,,,U043,F316
580,2007,Australian Open,GS,2007-01-15T00:00:00,2007-01-28T00:00:00,Hard,128,7297052,$,MS035,R64,02:01:00,,F,3,D643,"6-2,7-5,6-1",N. Djokovic,F. Lopez,,,SRB,ESP,6-2,7-5,6-1,,,02:01:00,A,N. Djokovic,F. Lopez,SRB,ESP,,,,,304,/en/stats/leaderboard?page=serve,1,8,69,59,86,69,41,59,67,18,27,80,4,5,14,207,/en/stats/leaderboard?page=serve,6,5,59,53,90,64,34,53,32,12,37,60,9,15,13,69,59,86,49,44,90,59,103,176,51,46,90,31,27,86,41,73,176,,,,,,,D643,L397
580,2007,Australian Open,GS,2007-01-15T00:00:00,2007-01-28T00:00:00,Hard,128,7297052,$,MS036,R64,02:37:00,,F,4,MC65,"7-6(7),6-2,2-6,6-0",G. Monfils,M. Baghdatis,,,FRA,CYP,7-6(7),6-2,2-6,6-0,,02:37:00,A,G. Monfils,M. Baghdatis,FRA,CYP,,,7.0,5.0,269,/en/stats/leaderboard?page=serve,4,11,57,65,115,69,45,65,54,27,50,67,6,9,17,240,/en/stats/leaderboard?page=serve,2,6,54,59,110,73,43,59,45,23,51,65,11,17,17,63,72,115,40,44,110,52,116,225,60,66,110,37,43,115,48,109,225,,,,,,,MC65,B837
580,2007,Australian Open,GS,2007-01-15T00:00:00,2007-01-28T00:00:00,Hard,128,7297052,$,MS037,R64,01:22:00,,F,3,G628,"6-1,6-2,6-4",R. Gasquet,A. Delic,,,FRA,BIH,6-1,6-2,6-4,,,01:22:00,A,R. Gasquet,A. Delic,FRA,BIH,,,,,319,/en/stats/leaderboard?page=serve,1,5,66,48,73,85,41,48,64,16,25,100,4,4,13,214,/en/stats/leaderboard?page=serve,3,6,51,35,68,60,21,35,42,14,33,29,2,7,12,78,57,73,49,33,68,64,90,141,51,35,68,22,16,73,36,51,141,,,,,,,G628,D438
