event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS012,R16,01:40:00,,F,2,G247,"6-4,7-5",H. Gumy,R. Fromberg,,,ARG,AUS,6-4,7-5,,,,01:40:00,270,/en/stats/leaderboard?page=serve,7,5,59,44,75,68,30,44,55,17,31,75,3,4,11,243,/en/stats/leaderboard?page=serve,3,4,66,43,65,77,33,43,27,6,22,25,1,4,11,63,47,75,40,26,65,52,73,140,60,39,65,37,28,75,48,67,140,A,,,,,,,,,H. Gumy,R. Fromberg,G247,F164,ARG,AUS,,
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS013,R16,01:42:00,,F,2,O098,"7-5,6-4",M. Ondruska,F. Mantilla,,,RSA,ESP,7-5,6-4,,,,01:42:00,221,/en/stats/leaderboard?page=serve,5,3,58,46,80,70,32,46,32,11,34,20,1,5,11,197,/en/stats/leaderboard?page=serve,5,3,55,45,82,53,24,45,46,17,37,60,9,15,11,54,43,80,50,41,82,52,84,162,50,41,82,46,37,80,48,78,162,A,,,,,,,,,M. Ondruska,F. Mantilla,O098,M535,RSA,ESP,,
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS014,R16,01:43:00,,F,3,D270,"6-3,4-6,7-5",S. Draper,N. Pereira,,,AUS,VEN,6-3,4-6,7-5,,,01:43:00,277,/en/stats/leaderboard?page=serve,4,9,58,61,105,77,47,61,50,22,44,67,4,6,16,271,/en/stats/leaderboard?page=serve,3,6,66,57,86,70,40,57,52,15,29,40,2,5,15,66,69,105,36,31,86,52,100,191,64,55,86,34,36,105,48,91,191,A,,,,,,,,,S. Draper,N. Pereira,D270,P218,AUS,VEN,,
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS015,R16,01:35:00,,F,3,C378,"3-6,6-4,6-2",A. Costa,J. Van Herck,,,ESP,BEL,3-6,6-4,6-2,,,01:35:00,275,/en/stats/leaderboard?page=serve,2,8,74,64,86,67,43,64,50,11,22,40,2,5,14,225,/en/stats/leaderboard?page=serve,6,5,32,24,74,71,17,24,54,27,50,33,2,6,13,63,54,86,41,30,74,53,84,160,59,44,74,37,32,86,48,76,160,A,,,,,,,,,A. Costa,J. Van Herck,C378,V167,ESP,BEL,,
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS016,R32,01:12:00,,F,2,W124,"6-1,6-4",M. Washington,S. Simian,,,USA,FRA,6-1,6-4,,,,01:12:00,275,/en/stats/leaderboard?page=serve,3,7,55,32,58,81,26,32,58,15,26,,0,,9,229,/en/stats/leaderboard?page=serve,6,2,63,40,63,65,26,40,43,10,23,70,7,10,8,71,41,58,43,27,63,56,68,121,57,36,63,29,17,58,44,53,121,A,,,,,,,,,M. Washington,S. Simian,W124,S454,USA,FRA,,
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS017,R32,01:09:00,,F,2,S367,"6-4,6-3",M. Sinner,N. Behr,,,GER,ISR,6-4,6-3,,,,01:09:00,263,/en/stats/leaderboard?page=serve,5,8,48,30,63,77,23,30,55,18,33,50,2,4,10,202,/en/stats/leaderboard?page=serve,6,3,53,31,59,58,18,31,39,11,28,50,4,8,9,65,41,63,51,30,59,58,71,122,49,29,59,35,22,63,42,51,122,A,,,,,,,,,M. Sinner,N. Behr,S367,B440,GER,ISR,,
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS018,R32,01:32:00,,F,2,K293,"6-3,7-5",G. Kuerten,S. Pescosolido,,,BRA,ITA,6-3,7-5,,,,01:32:00,294,/en/stats/leaderboard?page=serve,1,5,57,36,63,69,25,36,74,20,27,67,2,3,11,233,/en/stats/leaderboard?page=serve,10,7,49,36,74,78,28,36,39,15,38,67,6,9,10,71,45,63,42,31,74,55,76,137,58,43,74,29,18,63,45,61,137,A,,,,,,,,,G. Kuerten,S. Pescosolido,K293,P235,BRA,ITA,,
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS019,R32,01:08:00,,F,2,S406,"6-2,7-6(7)",G. Stafford,D. Nainkin,,,RSA,RSA,6-2,7-6(7),,,,01:08:00,264,/en/stats/leaderboard?page=serve,2,2,54,31,57,84,26,31,46,12,26,0,0,2,10,228,/en/stats/leaderboard?page=serve,1,2,62,39,63,59,23,39,46,11,24,33,2,6,10,67,38,57,46,29,63,56,67,120,54,34,63,33,19,57,44,53,120,A,,,7,3,,,,,G. Stafford,D. Nainkin,S406,N101,RSA,RSA,,
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS020,R32,01:08:00,,F,2,S015,"6-4,6-3",J. Sanchez,N. Welgreen,,,ESP,ISR,6-4,6-3,,,,01:08:00,273,/en/stats/leaderboard?page=serve,5,5,55,37,67,78,29,37,50,15,30,83,5,6,10,250,/en/stats/leaderboard?page=serve,5,1,71,42,59,64,27,42,53,9,17,25,1,4,9,66,44,67,39,23,59,53,67,126,61,36,59,34,23,67,47,59,126,A,,,,,,,,,J. Sanchez,N. Welgreen,S015,W208,ESP,ISR,,
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS021,R32,00:55:00,,F,2,S545,"6-3,6-1",S. Sargsian,J. Gimelstob,,,ARM,USA,6-3,6-1,,,,00:55:00,279,/en/stats/leaderboard?page=serve,1,0,53,24,45,88,21,24,52,11,21,50,1,2,8,184,/en/stats/leaderboard?page=serve,2,3,60,26,43,62,16,26,24,4,17,29,2,7,8,71,32,45,53,23,43,63,55,88,47,20,43,29,13,45,38,33,88,A,,,,,,,,,S. Sargsian,J. Gimelstob,S545,G354,ARM,USA,,
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS022,R32,02:21:00,,F,3,F165,"7-6(7),4-6,7-6(13)",M. Filippini,D. Nestor,,,URU,CAN,7-6(7),4-6,7-6(13),,,02:21:00,292,/en/stats/leaderboard?page=serve,3,11,62,69,112,83,57,69,51,22,43,67,4,6,17,285,/en/stats/leaderboard?page=serve,7,13,70,98,141,71,70,98,44,19,43,91,10,11,17,71,79,112,37,52,141,52,131,253,63,89,141,29,33,112,48,122,253,A,13,11,,,,,7,4,M. Filippini,D. Nestor,F165,N210,URU,CAN,,
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS023,R32,01:34:00,,F,3,F041,"1-6,7-5,6-4",J. Frana,G. Blanco,,,ARG,ESP,1-6,7-5,6-4,,,01:34:00,262,/en/stats/leaderboard?page=serve,2,10,55,51,92,80,41,51,41,17,41,70,7,10,14,270,/en/stats/leaderboard?page=serve,5,10,62,56,90,73,41,56,50,17,34,57,4,7,15,63,58,92,36,32,90,49,90,182,64,58,90,37,34,92,51,92,182,A,,,,,,,,,J. Frana,G. Blanco,F041,B518,ARG,ESP,,
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS024,R32,01:10:00,,F,2,G247,"6-3,6-3",H. Gumy,L. Morejon,,,ARG,ECU,6-3,6-3,,,,01:10:00,291,/en/stats/leaderboard?page=serve,1,8,69,34,49,82,28,34,67,10,15,,0,,9,240,/en/stats/leaderboard?page=serve,1,1,61,33,54,61,20,33,52,11,21,25,1,4,9,78,38,49,43,23,54,59,61,103,57,31,54,22,11,49,41,42,103,A,,,,,,,,,H. Gumy,L. Morejon,G247,M506,ARG,ECU,,
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS025,R32,01:37:00,,F,3,F164,"6-4,1-6,7-6(7)",R. Fromberg,L. Jonsson,,,AUS,SWE,6-4,1-6,7-6(7),,,01:37:00,284,/en/stats/leaderboard?page=serve,2,13,78,73,94,77,56,73,33,7,21,75,6,8,14,311,/en/stats/leaderboard?page=serve,3,5,71,58,82,78,45,58,67,16,24,80,4,5,15,67,63,94,26,21,82,48,84,176,74,61,82,33,31,94,52,92,176,A,7,3,,,,,,,R. Fromberg,L. Jonsson,F164,J084,AUS,SWE,,
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS026,R32,02:30:00,,F,3,O098,"3-6,7-6(7),7-6(7)",M. Ondruska,M. Tebbutt,,,RSA,AUS,3-6,7-6(7),7-6(7),,,02:30:00,269,/en/stats/leaderboard?page=serve,5,7,70,88,126,61,54,88,61,23,38,43,3,7,16,257,/en/stats/leaderboard?page=serve,7,8,48,50,104,74,37,50,52,28,54,67,6,9,17,61,77,126,38,39,104,50,116,230,63,65,104,39,49,126,50,114,230,A,7,1,7,2,,,,,M. Ondruska,M. Tebbutt,O098,T195,RSA,AUS,,
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS027,R32,01:10:00,,F,2,M535,"6-3,6-4",F. Mantilla,I. Truyol,,,ESP,ESP,6-3,6-4,,,,01:10:00,289,/en/stats/leaderboard?page=serve,2,5,70,45,64,73,33,45,63,12,19,,0,,10,270,/en/stats/leaderboard?page=serve,1,1,68,39,57,64,25,39,61,11,18,60,3,5,9,70,45,64,37,21,57,55,66,121,63,36,57,30,19,64,45,55,121,A,,,,,,,,,F. Mantilla,I. Truyol,M535,T206,ESP,ESP,,
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS028,R32,01:07:00,,F,2,D270,"6-4,6-4",S. Draper,J. Fleurian,,,AUS,FRA,6-4,6-4,,,,01:07:00,285,/en/stats/leaderboard?page=serve,,7,51,29,57,86,25,29,61,17,28,,0,,10,271,/en/stats/leaderboard?page=serve,2,4,51,28,55,82,23,28,56,15,27,67,4,6,10,74,42,57,31,17,55,53,59,112,69,38,55,26,15,57,47,53,112,A,,,,,False,,,,S. Draper,J. Fleurian,D270,F031,AUS,FRA,,
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS029,R32,01:00:00,,F,2,P218,"6-2,6-3",N. Pereira,M. Gorriz,,,VEN,ESP,6-2,6-3,,,,01:00:00,307,/en/stats/leaderboard?page=serve,1,3,72,33,46,91,30,33,54,7,13,,0,,9,222,/en/stats/leaderboard?page=serve,2,1,54,33,61,64,21,33,43,12,28,63,5,8,8,80,37,46,46,28,61,61,65,107,54,33,61,20,9,46,39,42,107,A,,,,,,,,,N. Pereira,M. Gorriz,P218,G028,VEN,ESP,,
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS030,R32,01:11:00,,F,2,V167,"6-4,6-4",J. Van Herck,O. Ogorodov,,,BEL,UZB,6-4,6-4,,,,01:11:00,269,/en/stats/leaderboard?page=serve,7,6,55,41,74,80,33,41,45,15,33,80,4,5,10,247,/en/stats/leaderboard?page=serve,,6,49,25,51,76,19,25,46,12,26,25,1,4,10,65,48,74,39,20,51,54,68,125,61,31,51,35,26,74,46,57,125,A,,,,,,False,,,J. Van Herck,O. Ogorodov,V167,O127,BEL,UZB,,
330,1996,Tel Aviv,GP,1996-10-14T00:00:00,1996-10-20T00:00:00,Hard,32,303000,$,MS031,R32,01:14:00,,F,2,C378,"6-4,6-2",A. Costa,E. Ran,,,ESP,ISR,6-4,6-2,,,,01:14:00,301,/en/stats/leaderboard?page=serve,4,6,77,47,61,70,33,47,64,9,14,,0,,9,229,/en/stats/leaderboard?page=serve,1,2,49,27,55,70,19,27,43,12,28,50,3,6,9,69,42,61,44,24,55,57,66,116,56,31,55,31,19,61,43,50,116,A,,,,,,,,,A. Costa,E. Ran,C378,R243,ESP,ISR,,
