event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS012,R16,01:10:00,,F,2,R186,"6-4,6-2",G. Raoux,A. Boetsch,,,FRA,FRA,6-4,6-2,,,,01:10:00,277,/en/stats/leaderboard?page=serve,2,6,45,26,58,77,20,26,63,20,32,75,3,4,9,218,/en/stats/leaderboard?page=serve,4,7,45,25,55,72,18,25,43,13,30,50,4,8,9,69,40,58,44,24,55,57,64,113,56,31,55,31,18,58,43,49,113,A,,,,,,,,G. Raoux,A. Boetsch,R186,B053,FRA,FRA,,
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS013,R16,01:43:00,,F,3,R214,"7-5,6-7(5),6-1",M. Rosset,D. Prinosil,,,SUI,GER,7-5,6-7(5),6-1,,,01:43:00,294,/en/stats/leaderboard?page=serve,4,22,59,56,95,91,51,56,51,20,39,,0,,16,274,/en/stats/leaderboard?page=serve,4,10,67,63,94,73,46,63,48,15,31,50,3,6,15,75,71,95,35,33,94,55,104,189,65,61,94,25,24,95,45,85,189,A,,,5,7,,,,M. Rosset,D. Prinosil,R214,P273,SUI,GER,,
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS014,R16,02:14:00,,F,3,D214,"6-7(3),6-4,7-6(8)",M. Damm,C. Steeb,,,CZE,GER,6-7(3),6-4,7-6(8),,,02:14:00,217,/en/stats/leaderboard?page=serve,4,22,54,55,101,84,46,55,61,28,46,0,0,,17,293,/en/stats/leaderboard?page=serve,2,7,55,56,102,80,45,56,59,27,46,50,1,2,17,73,74,101,29,30,102,51,104,203,71,72,102,27,27,101,49,99,203,A,3,7,,,8,6,,M. Damm,C. Steeb,D214,S080,CZE,GER,,
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS015,R16,00:50:00,,F,2,I034,"6-3,6-1",G. Ivanisevic,O. Camporese,,,CRO,ITA,6-3,6-1,,,,00:50:00,287,/en/stats/leaderboard?page=serve,3,21,55,30,55,87,26,30,40,10,25,86,6,7,8,183,/en/stats/leaderboard?page=serve,2,4,53,23,43,61,14,23,30,6,20,0,0,5,8,65,36,55,53,23,43,60,59,98,47,20,43,35,19,55,40,39,98,A,,,,,,,,G. Ivanisevic,O. Camporese,I034,C009,CRO,ITA,,
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS016,R32,01:34:00,,F,3,S402,"6-1,3-6,7-5",P. Sampras,T. Carbonell,,,USA,ESP,6-1,3-6,7-5,,,01:34:00,317,/en/stats/leaderboard?page=serve,2,15,62,44,71,91,40,44,59,16,27,0,0,1,14,287,/en/stats/leaderboard?page=serve,3,25,58,54,93,78,42,54,51,20,39,73,8,11,14,79,56,71,33,31,93,53,87,164,67,62,93,21,15,71,47,77,164,A,,,,,,,,P. Sampras,T. Carbonell,S402,C216,USA,ESP,,
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS017,R32,01:18:00,,F,2,H025,"7-6(7),6-4",J. Hlasek,D. Vacek,,,SUI,CZE,7-6(7),6-4,,,,01:18:00,203,/en/stats/leaderboard?page=serve,3,5,56,39,70,87,34,39,58,18,31,0,0,,11,305,/en/stats/leaderboard?page=serve,2,13,64,41,64,83,34,41,57,13,23,75,3,4,11,74,52,70,27,17,64,51,69,134,73,47,64,26,18,70,49,65,134,A,7,5,,,,,,J. Hlasek,D. Vacek,H025,V141,SUI,CZE,,
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS018,R32,01:12:00,,F,2,M605,"6-3,7-6(7)",C. Moya,M. Sinner,,,ESP,GER,6-3,7-6(7),,,,01:12:00,331,/en/stats/leaderboard?page=serve,1,10,81,51,63,76,39,51,75,9,12,50,1,2,11,251,/en/stats/leaderboard?page=serve,8,1,62,39,63,74,29,39,42,10,24,33,1,3,10,76,48,63,38,24,63,57,72,126,62,39,63,24,15,63,43,54,126,A,,,7,4,,,,C. Moya,M. Sinner,M605,S367,ESP,GER,,
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS019,R32,01:59:00,,F,2,H336,"7-6(8),7-6(11)",T. Henman,J. Siemerink,,,GBR,NED,7-6(8),7-6(11),,,,01:59:00,277,/en/stats/leaderboard?page=serve,5,11,51,50,99,76,38,50,53,26,49,80,4,5,12,269,/en/stats/leaderboard?page=serve,3,4,55,51,92,76,39,51,46,19,41,88,7,8,12,65,64,99,37,34,92,51,98,191,63,58,92,35,35,99,49,93,191,A,8,6,11,9,,,,T. Henman,J. Siemerink,H336,S381,GBR,NED,,
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS020,R32,01:20:00,,F,2,K267,"6-3,7-6(7)",Y. Kafelnikov,G. Forget,,,RUS,FRA,6-3,7-6(7),,,,01:20:00,303,/en/stats/leaderboard?page=serve,1,9,62,41,66,83,34,41,60,15,25,,0,,11,275,/en/stats/leaderboard?page=serve,3,9,50,34,68,85,29,34,44,15,34,50,1,2,10,74,49,66,35,24,68,54,73,134,65,44,68,26,17,66,46,61,134,A,,,7,5,,,,Y. Kafelnikov,G. Forget,K267,F035,RUS,FRA,,
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS021,R32,01:29:00,,F,2,E106,"7-6(7),7-6(7)",J. Eltingh,A. Olhovskiy,,,NED,RUS,7-6(7),7-6(7),,,,01:29:00,271,/en/stats/leaderboard?page=serve,6,5,43,32,75,81,26,32,65,28,43,50,2,4,12,278,/en/stats/leaderboard?page=serve,3,12,54,43,79,79,34,43,53,19,36,50,2,4,12,72,54,75,33,26,79,52,80,154,67,53,79,28,21,75,48,74,154,A,7,5,7,4,,,,J. Eltingh,A. Olhovskiy,E106,O009,NED,RUS,,
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS022,R32,01:05:00,,F,2,P226,"6-3,6-4",C. Pioline,K. Alami,,,FRA,MAR,6-3,6-4,,,,01:05:00,284,/en/stats/leaderboard?page=serve,3,6,53,31,58,81,25,31,67,18,27,,0,,10,272,/en/stats/leaderboard?page=serve,,7,60,30,50,73,22,30,55,11,20,33,1,3,9,74,43,58,34,17,50,56,60,108,66,33,50,26,15,58,44,48,108,A,,,,,,,False,C. Pioline,K. Alami,P226,A203,FRA,MAR,,
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS023,R32,01:09:00,,F,2,K214,"6-3,7-6(9)",R. Krajicek,P. Haarhuis,,,NED,NED,6-3,7-6(9),,,,01:09:00,297,/en/stats/leaderboard?page=serve,5,18,58,40,69,90,36,40,55,16,29,,0,,11,293,/en/stats/leaderboard?page=serve,1,2,59,33,56,82,27,33,61,14,23,0,0,1,10,75,52,69,27,15,56,54,67,125,73,41,56,25,17,69,46,58,125,A,,,9,7,,,,R. Krajicek,P. Haarhuis,K214,H223,NED,NED,,
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS024,R32,01:26:00,,F,2,B053,"7-6(9),7-5",A. Boetsch,D. van Scheppingen,,,FRA,NED,7-6(9),7-5,,,,01:26:00,286,/en/stats/leaderboard?page=serve,5,6,59,44,75,80,35,44,55,17,31,0,0,1,12,273,/en/stats/leaderboard?page=serve,4,13,52,40,77,75,30,40,54,20,37,50,2,4,12,69,52,75,35,27,77,52,79,152,65,50,77,31,23,75,48,73,152,A,9,7,,,,,,A. Boetsch,D. van Scheppingen,B053,S559,FRA,NED,,
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS025,R32,01:10:00,,F,2,R186,"6-3,6-3",G. Raoux,S. Dosedel,,,FRA,CZE,6-3,6-3,,,,01:10:00,285,/en/stats/leaderboard?page=serve,2,7,45,25,55,84,21,25,63,19,30,,0,,9,225,/en/stats/leaderboard?page=serve,2,1,57,35,61,57,20,35,46,12,26,40,2,5,9,73,40,55,48,29,61,59,69,116,52,32,61,27,15,55,41,47,116,A,,,,,,,,G. Raoux,S. Dosedel,R186,D198,FRA,CZE,,
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS026,R32,02:03:00,,F,3,P273,"6-7(7),6-3,6-3",D. Prinosil,H. Davids,,,GER,NED,6-7(7),6-3,6-3,,,02:03:00,283,/en/stats/leaderboard?page=serve,4,5,54,56,103,73,41,56,62,29,47,88,7,8,15,237,/en/stats/leaderboard?page=serve,8,5,52,56,108,73,41,56,42,22,52,50,4,8,15,68,70,103,42,45,108,55,115,211,58,63,108,32,33,103,45,96,211,A,7,9,,,,,,D. Prinosil,H. Davids,P273,D170,GER,NED,,
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS027,R32,00:52:00,,F,2,R214,"6-2,6-3",M. Rosset,J. van Lottum,,,SUI,NED,6-2,6-3,,,,00:52:00,230,/en/stats/leaderboard?page=serve,2,12,64,29,45,93,27,29,63,10,16,0,0,,9,241,/en/stats/leaderboard?page=serve,,5,60,27,45,70,19,27,44,8,18,50,3,6,8,82,37,45,40,18,45,61,55,90,60,27,45,18,8,45,39,35,90,A,,,,,,,False,M. Rosset,J. van Lottum,R214,V201,SUI,NED,,
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS028,R32,01:33:00,,F,2,D214,"7-6(7),7-6(7)",M. Damm,B. Ulihrach,,,CZE,CZE,7-6(7),7-6(7),,,,01:33:00,298,/en/stats/leaderboard?page=serve,2,12,55,44,80,84,37,44,58,21,36,75,3,4,12,273,/en/stats/leaderboard?page=serve,8,6,55,45,82,78,35,45,51,19,37,75,3,4,12,73,58,80,34,28,82,53,86,162,66,54,82,28,22,80,47,76,162,A,7,5,7,3,,,,M. Damm,B. Ulihrach,D214,U032,CZE,CZE,,
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS029,R32,01:38:00,,F,2,S080,"7-5,7-6(7)",C. Steeb,P. Baur,,,GER,GER,7-5,7-6(7),,,,01:38:00,282,/en/stats/leaderboard?page=serve,4,5,58,43,74,72,31,43,68,21,31,0,0,2,12,237,/en/stats/leaderboard?page=serve,5,4,43,35,81,66,23,35,54,25,46,67,6,9,12,70,52,74,41,33,81,55,85,155,59,48,81,30,22,74,45,70,155,A,,,7,4,,,,C. Steeb,P. Baur,S080,B293,GER,GER,,
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS030,R32,01:15:00,,F,2,C009,"7-6(7),6-3",O. Camporese,J. Tarango,,,ITA,USA,7-6(7),6-3,,,,01:15:00,302,/en/stats/leaderboard?page=serve,1,17,46,32,69,88,28,32,62,23,37,,0,,11,312,/en/stats/leaderboard?page=serve,,9,65,37,57,73,27,37,75,15,20,67,2,3,10,74,51,69,26,15,57,52,66,126,74,42,57,26,18,69,48,60,126,A,7,4,,,,,False,O. Camporese,J. Tarango,C009,T136,ITA,USA,,
407,1996,Rotterdam,GP,1996-03-04T00:00:00,1996-03-10T00:00:00,Carpet,32,725000,$,MS031,R32,01:17:00,,F,2,I034,"7-6(7),7-5",G. Ivanisevic,F. Dewulf,,,CRO,BEL,7-6(7),7-5,,,,01:17:00,294,/en/stats/leaderboard?page=serve,8,20,44,35,80,91,32,35,56,25,45,,0,,12,274,/en/stats/leaderboard?page=serve,7,9,47,36,77,83,30,36,51,21,41,67,2,3,12,71,57,80,34,26,77,53,83,157,66,51,77,29,23,80,47,74,157,A,7,2,,,,,,G. Ivanisevic,F. Dewulf,I034,D228,CRO,BEL,,
