event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_winner,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS012,R16,02:05:00,,F,3,N210,"7-5,3-6,7-6(10)",D. Nestor,P. Rafter,,,CAN,AUS,7-5,3-6,7-6(10),,,02:05:00,294,/en/stats/leaderboard?page=serve,6,5,63,64,102,78,50,64,61,23,38,83,5,6,16,316,/en/stats/leaderboard?page=serve,4,12,70,73,104,73,53,73,71,22,31,0,0,1,17,72,73,102,28,29,104,50,102,206,72,75,104,28,29,102,50,104,206,A,,,10,8,,,,D. Nestor,P. Rafter,N210,R255,CAN,AUS,,
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS013,R16,01:12:00,,F,2,O098,"6-2,6-3",M. Ondruska,S. Stolle,,,RSA,AUS,6-2,6-3,,,,01:12:00,261,/en/stats/leaderboard?page=serve,2,3,50,31,62,71,22,31,52,16,31,88,7,8,8,173,/en/stats/leaderboard?page=serve,9,1,42,23,55,70,16,23,25,8,32,29,2,7,9,61,38,62,56,31,55,59,69,117,44,24,55,39,24,62,41,48,117,A,,,,,,,,M. Ondruska,S. Stolle,O098,S443,RSA,AUS,,
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS014,R16,01:21:00,,F,2,S406,"7-6(7),6-2",G. Stafford,L. Tieleman,,,RSA,ITA,7-6(7),6-2,,,,01:21:00,279,/en/stats/leaderboard?page=serve,3,3,52,34,65,79,27,34,58,18,31,67,2,3,10,223,/en/stats/leaderboard?page=serve,11,4,52,39,75,69,27,39,39,14,36,57,4,7,10,69,45,65,45,34,75,56,79,140,55,41,75,31,20,65,44,61,140,A,,,,,7,4,,G. Stafford,L. Tieleman,S406,T168,RSA,ITA,,
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS015,R16,01:25:00,,F,2,N101,"6-2,7-6(7)",D. Nainkin,D. Dilucia,,,RSA,USA,6-2,7-6(7),,,,01:25:00,282,/en/stats/leaderboard?page=serve,4,3,63,42,67,74,31,42,56,14,25,83,5,6,10,244,/en/stats/leaderboard?page=serve,4,8,62,46,74,72,33,46,36,10,28,63,5,8,10,67,45,67,42,31,74,54,76,141,58,43,74,33,22,67,46,65,141,A,7,5,,,,,,D. Nainkin,D. Dilucia,N101,D191,RSA,USA,,
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS016,R32,01:32:00,,F,3,B397,"6-4,3-6,6-3",B. Black,J. Eltingh,,,ZIM,NED,6-4,3-6,6-3,,,01:32:00,282,/en/stats/leaderboard?page=serve,5,8,49,46,93,76,35,46,62,29,47,89,8,9,14,273,/en/stats/leaderboard?page=serve,6,8,58,45,78,76,34,45,52,17,33,0,0,2,14,69,64,93,35,27,78,53,91,171,65,51,78,31,29,93,47,80,171,A,,,,,,,,B. Black,J. Eltingh,B397,E106,ZIM,NED,,
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS017,R32,01:52:00,,F,3,K219,"6-4,4-6,7-5",R. Koenig,D. Rostagno,,,RSA,USA,6-4,4-6,7-5,,,01:52:00,253,/en/stats/leaderboard?page=serve,7,9,51,48,94,79,38,48,46,21,46,50,4,8,16,234,/en/stats/leaderboard?page=serve,8,2,53,51,97,71,36,51,48,22,46,50,5,10,16,63,59,94,40,39,97,51,98,191,60,58,97,37,35,94,49,93,191,A,,,,,,,,R. Koenig,D. Rostagno,K219,R043,RSA,USA,,
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS018,R32,01:03:00,,F,2,P269,"6-2,6-2",L. Paes,P. Cash,,,IND,AUS,6-2,6-2,,,,01:03:00,284,/en/stats/leaderboard?page=serve,2,3,60,26,43,85,22,26,76,13,17,,0,,8,204,/en/stats/leaderboard?page=serve,6,3,64,34,53,56,19,34,37,7,19,56,5,9,8,81,35,43,51,27,53,65,62,96,49,26,53,19,8,43,35,34,96,A,,,,,,,,L. Paes,P. Cash,P269,C023,IND,AUS,,
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS019,R32,01:03:00,,F,2,K171,"6-1,6-3",M. Knowles,C. Wilkinson,,,BAH,GBR,6-1,6-3,,,,01:03:00,195,/en/stats/leaderboard?page=serve,4,4,64,29,45,93,27,29,38,6,16,0,0,,8,187,/en/stats/leaderboard?page=serve,5,2,40,21,52,52,11,21,48,15,31,43,3,7,8,73,33,45,50,26,52,61,59,97,50,26,52,27,12,45,39,38,97,A,,,,,,,,M. Knowles,C. Wilkinson,K171,W150,BAH,GBR,,
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS020,R32,02:14:00,,F,3,J100,"7-6(10),3-6,6-3",M. Joyce,W. Black,,,USA,ZIM,7-6(10),3-6,6-3,,,02:14:00,222,/en/stats/leaderboard?page=serve,11,5,53,65,123,71,46,65,38,22,58,55,6,11,15,222,/en/stats/leaderboard?page=serve,5,6,39,40,103,70,28,40,46,29,63,58,7,12,15,55,68,123,45,46,103,50,114,226,55,57,103,45,55,123,50,112,226,A,,,,,10,8,,M. Joyce,W. Black,J100,B499,USA,ZIM,,
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS021,R32,01:12:00,,F,2,P218,"7-5,6-3",N. Pereira,J. Stark,,,VEN,USA,7-5,6-3,,,,01:12:00,300,/en/stats/leaderboard?page=serve,1,2,59,29,49,90,26,29,60,12,20,50,1,2,10,228,/en/stats/leaderboard?page=serve,8,9,55,45,82,71,32,45,38,14,37,67,8,12,11,78,38,49,44,36,82,56,74,131,56,46,82,22,11,49,44,57,131,A,,,,,,,,N. Pereira,J. Stark,P218,S403,VEN,USA,,
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS022,R32,01:29:00,,F,3,O009,"4-6,6-2,6-1",A. Olhovskiy,S. Campbell,,,RUS,USA,4-6,6-2,6-1,,,01:29:00,280,/en/stats/leaderboard?page=serve,7,11,62,45,73,91,41,45,39,11,28,0,0,2,13,233,/en/stats/leaderboard?page=serve,4,8,67,63,94,56,35,63,48,15,31,71,12,17,12,71,52,73,47,44,94,57,96,167,53,50,94,29,21,73,43,71,167,A,,,,,,,,A. Olhovskiy,S. Campbell,O009,C355,RUS,USA,,
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS023,R32,01:27:00,,F,2,D214,"6-3,7-6(7)",M. Damm,K. Thorne,,,CZE,USA,6-3,7-6(7),,,,01:27:00,292,/en/stats/leaderboard?page=serve,3,7,49,35,71,91,32,35,58,21,36,,0,,11,279,/en/stats/leaderboard?page=serve,6,4,64,43,67,77,33,43,50,12,24,0,0,1,10,75,53,71,33,22,67,54,75,138,67,45,67,25,18,71,46,63,138,A,7,4,,,,,,M. Damm,K. Thorne,D214,T125,CZE,USA,,
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS024,R32,01:33:00,,F,2,R255,"7-6(7),6-4",P. Rafter,J. Gimelstob,,,AUS,USA,7-6(7),6-4,,,,01:33:00,241,/en/stats/leaderboard?page=serve,2,6,64,48,75,79,38,48,67,18,27,,0,,11,298,/en/stats/leaderboard?page=serve,5,4,65,40,62,80,32,40,64,14,22,0,0,1,11,75,56,75,26,16,62,53,72,137,74,46,62,25,19,75,47,65,137,A,,,,,7,4,,P. Rafter,J. Gimelstob,R255,G354,AUS,USA,,
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS025,R32,01:36:00,,F,3,N210,"6-3,3-6,6-3",D. Nestor,D. Wheaton,,,CAN,USA,6-3,3-6,6-3,,,01:36:00,268,/en/stats/leaderboard?page=serve,9,9,44,35,80,83,29,35,56,25,45,60,3,5,14,259,/en/stats/leaderboard?page=serve,6,8,54,40,74,80,32,40,47,16,34,40,2,5,13,68,54,80,35,26,74,52,80,154,65,48,74,33,26,80,48,74,154,A,,,,,,,,D. Nestor,D. Wheaton,N210,W123,CAN,USA,,
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS026,R32,01:05:00,,F,2,O098,"6-4,6-1",M. Ondruska,G. Pozzi,,,RSA,ITA,6-4,6-1,,,,01:05:00,270,/en/stats/leaderboard?page=serve,5,4,51,26,51,85,22,26,48,12,25,83,5,6,8,182,/en/stats/leaderboard?page=serve,7,3,48,30,62,63,19,30,31,10,32,44,4,9,9,67,34,51,53,33,62,59,67,113,47,29,62,33,17,51,41,46,113,A,,,,,,,,M. Ondruska,G. Pozzi,O098,P045,RSA,ITA,,
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS027,R32,01:02:00,,F,2,S443,"6-4,6-4",S. Stolle,B. Shelton,,,AUS,USA,6-4,6-4,,,,01:02:00,206,/en/stats/leaderboard?page=serve,3,5,58,32,55,81,26,32,65,15,23,0,0,,10,277,/en/stats/leaderboard?page=serve,3,11,58,33,57,73,24,33,58,14,24,50,2,4,10,75,41,55,33,19,57,54,60,112,67,38,57,25,14,55,46,52,112,A,,,,,,,,S. Stolle,B. Shelton,S443,S380,AUS,USA,,
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS028,R32,01:14:00,,F,2,T168,"6-2,7-5",L. Tieleman,S. Simian,,,ITA,FRA,6-2,7-5,,,,01:14:00,271,/en/stats/leaderboard?page=serve,6,3,44,27,61,81,22,27,59,20,34,67,2,3,10,212,/en/stats/leaderboard?page=serve,8,2,56,40,71,63,25,40,39,12,31,64,7,11,10,69,42,61,48,34,71,58,76,132,52,37,71,31,19,61,42,56,132,A,,,,,,,,L. Tieleman,S. Simian,T168,S454,ITA,FRA,,
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS029,R32,01:04:00,,F,2,S406,"6-2,6-4",G. Stafford,O. Ogorodov,,,RSA,UZB,6-2,6-4,,,,01:04:00,205,/en/stats/leaderboard?page=serve,,3,58,30,52,67,20,30,77,17,22,0,0,,9,234,/en/stats/leaderboard?page=serve,4,5,55,39,71,62,24,39,50,16,32,70,7,10,9,71,37,52,44,31,71,55,68,123,56,40,71,29,15,52,45,55,123,A,,,,,,,False,G. Stafford,O. Ogorodov,S406,O127,RSA,UZB,,
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS030,R32,01:00:00,,F,2,N101,"6-4,6-1",D. Nainkin,P. Norval,,,RSA,RSA,6-4,6-1,,,,01:00:00,213,/en/stats/leaderboard?page=serve,2,2,58,23,40,96,22,23,59,10,17,0,0,,8,213,/en/stats/leaderboard?page=serve,7,4,47,26,55,62,16,26,52,15,29,43,3,7,9,80,32,40,44,24,55,59,56,95,56,31,55,20,8,40,41,39,95,A,,,,,,,,D. Nainkin,P. Norval,N101,N100,RSA,RSA,,
315,1996,Newport,GP,1996-07-08T00:00:00,1996-07-14T00:00:00,Grass,32,230000,$,MS031,R32,02:27:00,,F,3,D191,"5-7,7-6(7),6-4",D. Dilucia,S. Matsuoka,,,USA,JPN,5-7,7-6(7),6-4,,,02:27:00,269,/en/stats/leaderboard?page=serve,5,2,50,57,113,77,44,57,57,32,56,75,6,8,17,288,/en/stats/leaderboard?page=serve,8,15,70,66,94,77,51,66,46,13,28,33,1,3,17,67,76,113,32,30,94,51,106,207,68,64,94,33,37,113,49,101,207,A,7,0,,,,,,D. Dilucia,S. Matsuoka,D191,M338,USA,JPN,,
