event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS011,R16,01:29:00,,F,2,V161,"6-3,6-3",J. Viloca-Puig,L. Morejon,,,ESP,ECU,6-3,6-3,,,,01:29:00,217,/en/stats/leaderboard?page=serve,1,2,52,33,63,79,26,33,63,19,30,,0,,9,225,/en/stats/leaderboard?page=serve,1,3,45,29,64,69,20,29,43,15,35,50,3,6,9,71,45,63,45,29,64,58,74,127,55,35,64,29,18,63,42,53,127,A,,,,,,,,,J. Viloca-Puig,L. Morejon,V161,M506,ESP,ECU,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS012,R16,02:47:00,,F,3,Z073,"5-7,7-6(12),6-4",M. Zabaleta,F. Vicente,,,ARG,ESP,5-7,7-6(12),6-4,,,02:47:00,250,/en/stats/leaderboard?page=serve,7,5,54,64,118,72,46,64,50,27,54,64,7,11,17,251,/en/stats/leaderboard?page=serve,6,3,56,70,125,66,46,70,56,31,55,64,7,11,17,62,73,118,38,48,125,50,121,243,62,77,125,38,45,118,50,122,243,A,,,,,12,10,,,M. Zabaleta,F. Vicente,Z073,V195,ARG,ESP,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS013,R16,01:53:00,,F,3,P372,"4-6,6-3,6-1",M. Puerta,G. Blanco,,,ARG,ESP,4-6,6-3,6-1,,,01:53:00,284,/en/stats/leaderboard?page=serve,5,3,64,51,80,71,36,51,59,17,29,50,1,2,13,233,/en/stats/leaderboard?page=serve,5,8,47,38,81,63,24,38,51,22,43,43,3,7,13,66,53,80,43,35,81,55,88,161,57,46,81,34,27,80,45,73,161,A,,,,,,,,,M. Puerta,G. Blanco,P372,B518,ARG,ESP,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS014,R16,01:22:00,,F,2,S413,"7-6(7),6-2",V. Santopadre,D. Sanguinetti,,,ITA,ITA,7-6(7),6-2,,,,01:22:00,281,/en/stats/leaderboard?page=serve,2,6,43,26,61,81,21,26,63,22,35,67,2,3,10,245,/en/stats/leaderboard?page=serve,1,9,60,41,68,63,26,41,44,12,27,63,5,8,10,70,43,61,44,30,68,57,73,129,56,38,68,30,18,61,43,56,129,A,,,7,4,,,,,V. Santopadre,D. Sanguinetti,S413,S480,ITA,ITA,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS015,R16,01:01:00,,F,2,F164,"6-2,6-3",R. Fromberg,J. Sanchez,,,AUS,ESP,6-2,6-3,,,,01:01:00,251,/en/stats/leaderboard?page=serve,5,8,56,31,55,87,27,31,50,12,24,,0,,9,235,/en/stats/leaderboard?page=serve,2,1,68,32,47,59,19,32,47,7,15,25,1,4,8,71,39,55,45,21,47,59,60,102,55,26,47,29,16,55,41,42,102,A,,,,,,,,,R. Fromberg,J. Sanchez,F164,S015,AUS,ESP,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS016,R32,01:28:00,,F,2,G254,"6-2,7-6(7)",A. Gaudenzi,J. Marin,,,ITA,CRC,6-2,7-6(7),,,,01:28:00,290,/en/stats/leaderboard?page=serve,4,1,67,42,63,74,31,42,62,13,21,50,1,2,10,226,/en/stats/leaderboard?page=serve,6,0,59,44,75,61,27,44,42,13,31,57,4,7,10,70,44,63,47,35,75,57,79,138,53,40,75,30,19,63,43,59,138,A,,,,,7,4,,,A. Gaudenzi,J. Marin,G254,M578,ITA,CRC,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS017,R32,00:54:00,,F,2,D291,"6-2,6-2",J. Diaz,A. Portas,,,ESP,ESP,6-2,6-2,,,,00:54:00,285,/en/stats/leaderboard?page=serve,2,4,75,36,48,83,30,36,50,6,12,,0,,8,221,/en/stats/leaderboard?page=serve,2,2,76,34,45,59,20,34,36,4,11,43,3,7,8,75,36,48,47,21,45,61,57,93,53,24,45,25,12,48,39,36,93,A,,,,,,,,,J. Diaz,A. Portas,D291,P305,ESP,ESP,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS018,R32,01:01:00,,F,2,H322,"6-1,6-2",M. Hood,A. Pavel,,,ARG,ROU,6-1,6-2,,,,01:01:00,253,/en/stats/leaderboard?page=serve,,4,64,36,56,75,27,36,60,12,20,,0,,8,194,/en/stats/leaderboard?page=serve,,3,74,34,46,50,17,34,25,3,12,43,3,7,7,70,39,56,57,26,46,64,65,102,43,20,46,30,17,56,36,37,102,A,,,,,,,False,False,M. Hood,A. Pavel,H322,P280,ARG,ROU,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS019,R32,01:17:00,,F,2,C179,"6-4,6-2",C. Costa,A. Calatrava,,,ESP,ESP,6-4,6-2,,,,01:17:00,245,/en/stats/leaderboard?page=serve,,4,43,25,58,64,16,25,79,26,33,,0,,9,225,/en/stats/leaderboard?page=serve,3,1,41,20,49,75,15,20,45,13,29,0,0,3,9,72,42,58,43,21,49,59,63,107,57,28,49,28,16,58,41,44,107,A,,,,,,,False,,C. Costa,A. Calatrava,C179,C361,ESP,ESP,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS020,R32,01:12:00,,F,2,H377,"6-3,6-4",D. Hrbaty,D. Scala,,,SVK,ITA,6-3,6-4,,,,01:12:00,265,/en/stats/leaderboard?page=serve,5,6,36,20,56,80,16,20,58,21,36,50,1,2,10,229,/en/stats/leaderboard?page=serve,3,4,39,22,56,82,18,22,41,14,34,57,4,7,9,66,37,56,43,24,56,54,61,112,57,32,56,34,19,56,46,51,112,A,,,,,,,,,D. Hrbaty,D. Scala,H377,S465,SVK,ITA,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS021,R32,02:22:00,,F,3,N254,"7-5,5-7,7-5",J. Novak,S. Bruguera,,,CZE,ESP,7-5,5-7,7-5,,,02:22:00,253,/en/stats/leaderboard?page=serve,4,6,58,68,118,65,44,68,56,28,50,55,6,11,18,228,/en/stats/leaderboard?page=serve,5,4,45,51,114,67,34,51,51,32,63,50,6,12,18,61,72,118,42,48,114,52,120,232,58,66,114,39,46,118,48,112,232,A,,,,,,,,,J. Novak,S. Bruguera,N254,B350,CZE,ESP,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS022,R32,01:28:00,,F,2,M506,"6-4,6-4",L. Morejon,O. Camporese,,,ECU,ITA,6-4,6-4,,,,01:28:00,267,/en/stats/leaderboard?page=serve,4,4,58,32,55,81,26,32,48,11,23,50,2,4,10,214,/en/stats/leaderboard?page=serve,3,4,44,30,68,70,21,30,39,15,38,50,4,8,10,67,37,55,47,32,68,56,69,123,53,36,68,33,18,55,44,54,123,A,,,,,,,,,L. Morejon,O. Camporese,M506,C009,ECU,ITA,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS023,R32,02:18:00,,F,3,V161,"4-6,6-4,7-6(7)",J. Viloca-Puig,J. Alonso,,,ESP,ESP,4-6,6-4,7-6(7),,,02:18:00,269,/en/stats/leaderboard?page=serve,5,6,59,61,104,77,47,61,51,22,43,50,3,6,16,257,/en/stats/leaderboard?page=serve,4,1,58,68,117,66,45,68,55,27,49,73,8,11,16,66,69,104,38,45,117,52,114,221,62,72,117,34,35,104,48,107,221,A,7,5,,,,,,,J. Viloca-Puig,J. Alonso,V161,A272,ESP,ESP,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS024,R32,01:36:00,,F,3,V195,"0-6,6-4,6-2",F. Vicente,F. Meligeni,,,ESP,BRA,0-6,6-4,6-2,,,01:36:00,252,/en/stats/leaderboard?page=serve,1,1,71,56,79,71,40,56,35,8,23,57,4,7,12,249,/en/stats/leaderboard?page=serve,4,4,63,47,75,72,34,47,39,11,28,50,3,6,12,61,48,79,40,30,75,51,78,154,60,45,75,39,31,79,49,76,154,A,,,,,,,,,F. Vicente,F. Meligeni,V195,M443,ESP,BRA,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS025,R32,01:14:00,,F,2,Z073,"6-3,6-3",M. Zabaleta,R. Furlan,,,ARG,ITA,6-3,6-3,,,,01:14:00,270,/en/stats/leaderboard?page=serve,2,2,45,24,53,75,18,24,62,18,29,50,1,2,9,210,/en/stats/leaderboard?page=serve,2,2,51,30,59,63,19,30,41,12,29,50,4,8,9,68,36,53,47,28,59,57,64,112,53,31,59,32,17,53,43,48,112,A,,,,,,,,,M. Zabaleta,R. Furlan,Z073,F192,ARG,ITA,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS026,R32,02:33:00,,F,3,P372,"6-4,4-6,6-3",M. Puerta,L. Arnold Ker,,,ARG,ARG,6-4,4-6,6-3,,,02:33:00,266,/en/stats/leaderboard?page=serve,,2,56,54,97,65,35,54,58,25,43,83,10,12,14,251,/en/stats/leaderboard?page=serve,2,4,61,60,98,70,42,60,45,17,38,60,6,10,15,62,60,97,40,39,98,51,99,195,60,59,98,38,37,97,49,96,195,A,,,,,,,False,,M. Puerta,L. Arnold Ker,P372,A228,ARG,ARG,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS027,R32,01:01:00,,F,2,B518,"6-3,6-0",G. Blanco,M. Norman,,,ESP,SWE,6-3,6-0,,,,01:01:00,264,/en/stats/leaderboard?page=serve,4,3,41,17,41,76,13,17,63,15,24,67,2,3,7,164,/en/stats/leaderboard?page=serve,3,4,44,29,66,59,17,29,35,13,37,40,4,10,8,68,28,41,55,36,66,60,64,107,45,30,66,32,13,41,40,43,107,A,,,,,,,,,G. Blanco,M. Norman,B518,N250,ESP,SWE,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS028,R32,01:53:00,,F,3,S480,"6-1,3-6,6-4",D. Sanguinetti,M. Martelli,,,ITA,ITA,6-1,3-6,6-4,,,01:53:00,256,/en/stats/leaderboard?page=serve,1,5,53,46,86,65,30,46,58,23,40,57,4,7,13,217,/en/stats/leaderboard?page=serve,9,6,41,42,102,76,32,42,42,25,60,62,8,13,13,62,53,86,44,45,102,52,98,188,56,57,102,38,33,86,48,90,188,A,,,,,,,,,D. Sanguinetti,M. Martelli,S480,M543,ITA,ITA,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS029,R32,00:49:00,,F,2,S413,"6-2,6-0",V. Santopadre,M. Safin,,,ITA,RUS,6-2,6-0,,,,00:49:00,215,/en/stats/leaderboard?page=serve,1,5,61,22,36,86,19,22,64,9,14,0,0,,7,159,/en/stats/leaderboard?page=serve,5,2,43,21,49,62,13,21,29,8,28,44,4,9,7,78,28,36,57,28,49,66,56,85,43,21,49,22,8,36,34,29,85,A,,,,,,,,,V. Santopadre,M. Safin,S413,S741,ITA,RUS,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS030,R32,01:06:00,,F,2,S015,"6-4,6-2",J. Sanchez,P. Angelini,,,ESP,ITA,6-4,6-2,,,,01:06:00,293,/en/stats/leaderboard?page=serve,3,9,67,37,55,76,28,37,56,10,18,75,3,4,9,191,/en/stats/leaderboard?page=serve,5,0,42,23,55,43,10,23,56,18,32,33,2,6,9,69,38,55,49,27,55,59,65,110,51,28,55,31,17,55,41,45,110,A,,,,,,,,,J. Sanchez,P. Angelini,S015,A234,ESP,ITA,,
475,1998,San Marino,WS,1998-08-10T00:00:00,1998-08-16T00:00:00,Clay,32,275000,$,MS031,R32,00:53:00,,F,2,F164,"6-4,6-0",R. Fromberg,D. Pescariu,,,AUS,ROU,6-4,6-0,,,,00:53:00,280,/en/stats/leaderboard?page=serve,2,6,63,29,46,79,23,29,47,8,17,50,1,2,8,189,/en/stats/leaderboard?page=serve,1,0,83,48,58,50,24,48,20,2,10,44,4,9,8,67,31,46,55,32,58,61,63,104,45,26,58,33,15,46,39,41,104,A,,,,,,,,,R. Fromberg,D. Pescariu,F164,P254,AUS,ROU,,
