event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set4_winner,tiebreak_set4_loser,doublefaults_isstatbetter_tot_loser,doublefaults_isstatbetter_tot_winner,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS088,R128,03:59:00,,F,5,C243,"5-7(4),6-3,4-6,6-1,8-6",J. Courier,S. Schalken,,,USA,NED,5-7(4),6-3,4-6,6-1,8-6,03:59:00,262,/en/stats/leaderboard?page=serve,9,14,59,104,175,83,86,104,39,28,71,45,5,11,26,224,/en/stats/leaderboard?page=serve,12,11,60,125,208,68,85,125,36,30,83,63,17,27,26,65,114,175,45,93,208,54,207,383,55,115,208,35,61,175,46,176,383,A,,,,,4,7,,,,,J. Courier,S. Schalken,C243,S572,USA,NED,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS089,R128,02:21:00,,F,4,D198,"6-2,3-6,6-3,6-4",S. Dosedel,G. Forget,,,CZE,FRA,6-2,3-6,6-3,6-4,,02:21:00,299,/en/stats/leaderboard?page=serve,4,13,60,81,135,80,65,81,56,30,54,83,5,6,18,268,/en/stats/leaderboard?page=serve,3,10,57,69,121,75,52,69,52,27,52,67,8,12,18,70,95,135,35,42,121,54,137,256,65,79,121,30,40,135,46,119,256,A,,,,,,,,,,,S. Dosedel,G. Forget,D198,F035,CZE,FRA,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS090,R128,02:00:00,,F,3,R214,"6-4,7-6(9),6-1",M. Rosset,J. Sanchez,,,SUI,ESP,6-4,7-6(9),6-1,,,02:00:00,253,/en/stats/leaderboard?page=serve,5,0,65,67,103,85,57,67,42,15,36,,0,,15,248,/en/stats/leaderboard?page=serve,7,1,60,59,98,80,47,59,36,14,39,50,3,6,14,70,72,103,38,37,98,54,109,201,62,61,98,30,31,103,46,92,201,A,9,7,,,,,,,,,M. Rosset,J. Sanchez,R214,S015,SUI,ESP,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS091,R128,02:41:00,,F,4,T136,"2-6,7-6(7),7-6(7),6-2",J. Tarango,B. Shelton,,,USA,USA,2-6,7-6(7),7-6(7),6-2,,02:41:00,252,/en/stats/leaderboard?page=serve,6,7,68,108,158,70,76,108,38,19,50,74,14,19,20,249,/en/stats/leaderboard?page=serve,9,16,64,102,160,75,76,102,28,16,58,69,11,16,20,60,95,158,43,68,160,51,163,318,58,92,160,40,63,158,49,155,318,A,7,1,7,2,,,,,,,J. Tarango,B. Shelton,T136,S380,USA,USA,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS092,R128,01:45:00,,F,3,F031,"7-5,6-0,6-3",J. Fleurian,H. Arazi,,,FRA,MAR,7-5,6-0,6-3,,,01:45:00,297,/en/stats/leaderboard?page=serve,1,1,86,83,97,69,57,83,71,10,14,,0,,14,237,/en/stats/leaderboard?page=serve,5,9,68,73,107,63,46,73,41,14,34,64,9,14,13,69,67,97,44,47,107,56,114,204,56,60,107,31,30,97,44,90,204,A,,,,,,,,,,,J. Fleurian,H. Arazi,F031,A226,FRA,MAR,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS093,R128,02:49:00,,F,4,K260,"6-2,6-7(2),7-6(7),6-3",J. Knippschild,S. Lareau,,,GER,CAN,6-2,6-7(2),7-6(7),6-3,,02:49:00,295,/en/stats/leaderboard?page=serve,3,12,61,94,154,83,78,94,47,28,60,91,10,11,20,227,/en/stats/leaderboard?page=serve,20,10,52,99,192,77,76,99,32,30,93,67,10,15,21,69,106,154,45,86,192,55,192,346,55,106,192,31,48,154,45,154,346,A,2,7,7,5,,,,,,,J. Knippschild,S. Lareau,K260,L226,GER,CAN,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS094,R128,00:45:00,,F,3,S406,"6-0,6-1,3-0",G. Stafford,J. Burillo,,,RSA,ESP,6-0,6-1,3-0,,,00:45:00,219,/en/stats/leaderboard?page=serve,1,3,57,25,44,92,23,25,68,13,19,0,0,,8,133,/en/stats/leaderboard?page=serve,5,1,53,33,62,48,16,33,14,4,29,22,2,9,9,82,36,44,68,42,62,74,78,106,32,20,62,18,8,44,26,28,106,A,,,,,,,,,,,G. Stafford,J. Burillo,S406,B429,RSA,ESP,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS095,R128,01:17:00,,F,3,M099,"6-3,6-4,6-2",T. Muster,G. Grant,,,AUT,USA,6-3,6-4,6-2,,,01:17:00,214,/en/stats/leaderboard?page=serve,2,0,65,46,71,87,40,46,64,16,25,0,0,,14,262,/en/stats/leaderboard?page=serve,1,10,82,67,82,75,50,67,27,4,15,33,2,6,13,79,56,71,34,28,82,55,84,153,66,54,82,21,15,71,45,69,153,A,,,,,,,,,,,T. Muster,G. Grant,M099,G300,AUT,USA,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS096,R128,03:30:00,,F,5,M605,"5-7,7-6(7),2-6,6-1,6-4",C. Moya,B. Becker,,,ESP,GER,5-7,7-6(7),2-6,6-1,6-4,03:30:00,265,/en/stats/leaderboard?page=serve,5,5,70,131,188,69,90,131,46,26,57,72,13,18,25,248,/en/stats/leaderboard?page=serve,16,19,58,117,202,85,99,117,26,22,85,63,10,16,25,62,116,188,40,81,202,51,197,390,60,121,202,38,72,188,49,193,390,A,7,4,,,,,,,,,C. Moya,B. Becker,M605,B028,ESP,GER,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS097,R128,01:47:00,,F,3,M048,"7-6(7),6-2,6-4",P. McEnroe,A. Olhovskiy,,,USA,RUS,7-6(7),6-2,6-4,,,01:47:00,265,/en/stats/leaderboard?page=serve,4,2,63,55,88,76,42,55,48,16,33,25,1,4,15,249,/en/stats/leaderboard?page=serve,1,12,62,67,108,72,48,67,44,18,41,50,6,12,15,66,58,88,39,42,108,51,100,196,61,66,108,34,30,88,49,96,196,A,,,,,7,4,,,,,P. McEnroe,A. Olhovskiy,M048,O009,USA,RUS,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS098,R128,03:05:00,,F,5,J129,"6-4,6-2,1-6,6-7(2),6-2",T. Johansson,M. Damm,,,SWE,CZE,6-4,6-2,1-6,6-7(2),6-2,03:05:00,276,/en/stats/leaderboard?page=serve,3,7,57,89,157,69,61,89,60,41,68,75,9,12,23,240,/en/stats/leaderboard?page=serve,7,8,52,92,176,77,71,92,40,34,84,59,10,17,24,65,102,157,40,71,176,52,173,333,60,105,176,35,55,157,48,160,333,A,,,,,,,2,7,,,T. Johansson,M. Damm,J129,D214,SWE,CZE,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS099,R128,02:42:00,,F,4,K190,"6-4,7-6(7),1-6,6-3",B. Karbacher,M. Gorriz,,,GER,ESP,6-4,7-6(7),1-6,6-3,,02:42:00,269,/en/stats/leaderboard?page=serve,5,7,55,68,124,78,53,68,50,28,56,63,5,8,19,267,/en/stats/leaderboard?page=serve,3,6,66,101,152,69,70,101,45,23,51,82,14,17,19,65,81,124,39,59,152,51,140,276,61,93,152,35,43,124,49,136,276,A,7,4,,,,,,,,,B. Karbacher,M. Gorriz,K190,G028,GER,ESP,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS100,R128,02:29:00,,F,4,G252,"6-4,6-1,5-7(2),6-4",M. Goellner,K. Carlsen,,,GER,DEN,6-4,6-1,5-7(2),6-4,,02:29:00,298,/en/stats/leaderboard?page=serve,5,26,56,89,159,91,81,89,50,35,70,,0,,20,271,/en/stats/leaderboard?page=serve,3,10,55,72,132,71,51,72,60,36,60,33,2,6,19,73,116,159,34,45,132,55,161,291,66,87,132,27,43,159,45,130,291,A,,,2,7,,,,,,,M. Goellner,K. Carlsen,G252,C328,GER,DEN,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS101,R128,02:23:00,,F,4,B446,"1-6,6-1,6-4,6-2",J. Bjorkman,B. Ulihrach,,,SWE,CZE,1-6,6-1,6-4,6-2,,02:23:00,245,/en/stats/leaderboard?page=serve,7,3,69,90,130,62,56,90,43,17,40,75,12,16,16,198,/en/stats/leaderboard?page=serve,10,3,67,78,117,67,52,78,15,6,39,46,6,13,16,56,73,130,50,59,117,53,132,247,50,58,117,44,57,130,47,115,247,A,,,,,,,,,,,J. Bjorkman,B. Ulihrach,B446,U032,SWE,CZE,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS102,R128,02:29:00,,F,4,B305,"3-6,6-3,6-4,7-5",K. Braasch,A. O'Brien,,,GER,USA,3-6,6-3,6-4,7-5,,02:29:00,305,/en/stats/leaderboard?page=serve,2,18,76,109,143,86,94,109,32,11,34,88,7,8,20,289,/en/stats/leaderboard?page=serve,2,5,70,86,123,69,59,86,62,23,37,70,7,10,20,73,105,143,33,41,123,55,146,266,67,82,123,27,38,143,45,120,266,A,,,,,,,,,,,K. Braasch,A. O'Brien,B305,O099,GER,USA,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS103,R128,02:53:00,,F,4,G182,"6-7(2),6-3,7-5,6-1",M. Gustafsson,G. Doyle,,,SWE,AUS,6-7(2),6-3,7-5,6-1,,02:53:00,259,/en/stats/leaderboard?page=serve,7,5,74,101,137,65,66,101,47,17,36,55,6,11,20,219,/en/stats/leaderboard?page=serve,4,1,80,113,142,54,61,113,38,11,29,50,10,20,20,61,83,137,49,70,142,55,153,279,51,72,142,39,54,137,45,126,279,A,,,,,2,7,,,,,M. Gustafsson,G. Doyle,G182,D227,SWE,AUS,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS104,R128,02:25:00,,F,4,M535,"6-4,5-7,7-5,6-2",F. Mantilla,G. Rusedski,,,ESP,GBR,6-4,5-7,7-5,6-2,,02:25:00,275,/en/stats/leaderboard?page=serve,2,0,84,112,133,74,83,112,29,6,21,78,7,9,21,239,/en/stats/leaderboard?page=serve,7,3,62,89,144,80,71,89,25,14,55,62,8,13,21,67,89,133,41,59,144,53,148,277,59,85,144,33,44,133,47,129,277,A,,,,,,,,,,,F. Mantilla,G. Rusedski,M535,R237,ESP,GBR,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS105,R128,03:00:00,,F,5,M443,"5-7,1-6,6-1,7-5,9-7",F. Meligeni,D. Prinosil,,,BRA,GER,5-7,1-6,6-1,7-5,9-7,03:00:00,218,/en/stats/leaderboard?page=serve,3,3,68,76,111,64,49,76,29,10,35,43,6,14,19,221,/en/stats/leaderboard?page=serve,3,7,53,65,122,65,42,65,42,24,57,47,7,15,19,53,59,111,46,56,122,49,115,233,54,66,122,47,52,111,51,118,233,A,,,,,,,,,,,F. Meligeni,D. Prinosil,M443,P273,BRA,GER,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS106,R128,01:17:00,,F,3,B053,"6-0,6-0,6-2",A. Boetsch,D. Caldwell,,,FRA,USA,6-0,6-0,6-2,,,01:17:00,262,/en/stats/leaderboard?page=serve,5,3,54,41,76,71,29,41,49,17,35,89,8,9,10,134,/en/stats/leaderboard?page=serve,3,0,69,43,62,37,16,43,21,4,19,36,5,14,10,61,46,76,68,42,62,64,88,138,32,20,62,39,30,76,36,50,138,A,,,,,,,,,,,A. Boetsch,D. Caldwell,B053,C407,FRA,USA,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS107,R128,04:33:00,,F,5,R280,"1-6,4-6,7-6(7),6-2,13-11",L. Roux,J. Stark,,,FRA,USA,1-6,4-6,7-6(7),6-2,13-11,04:33:00,266,/en/stats/leaderboard?page=serve,1,7,66,100,152,61,61,100,56,29,52,79,15,19,18,283,/en/stats/leaderboard?page=serve,7,21,57,86,152,84,72,86,44,29,66,57,4,7,19,59,90,152,34,51,152,46,141,304,66,101,152,41,62,152,54,163,304,A,,,7,4,,,,,,,L. Roux,J. Stark,R280,S403,FRA,USA,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS108,R128,01:39:00,,F,3,W136,"6-4,6-2,6-1",T. Woodbridge,M. Knowles,,,AUS,BAH,6-4,6-2,6-1,,,01:39:00,260,/en/stats/leaderboard?page=serve,2,4,66,53,80,68,36,53,48,13,27,57,4,7,13,167,/en/stats/leaderboard?page=serve,2,0,53,44,83,50,22,44,33,13,39,38,5,13,12,61,49,80,58,48,83,60,97,163,42,35,83,39,31,80,40,66,163,A,,,,,,,,,,,T. Woodbridge,M. Knowles,W136,K171,AUS,BAH,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS109,R128,01:30:00,,F,3,S454,"6-4,6-2,6-4",S. Simian,G. Blanco,,,FRA,ESP,6-4,6-2,6-4,,,01:30:00,203,/en/stats/leaderboard?page=serve,4,4,52,41,79,88,36,41,63,24,38,0,0,,14,223,/en/stats/leaderboard?page=serve,8,0,60,55,91,67,37,55,33,12,36,56,5,9,14,76,60,79,46,42,91,60,102,170,54,49,91,24,19,79,40,68,170,A,,,,,,,,,,,S. Simian,G. Blanco,S454,B518,FRA,ESP,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS110,R128,02:44:00,,F,4,S545,"7-6(8),7-5,4-6,6-2",S. Sargsian,M. Ondruska,,,ARM,RSA,7-6(8),7-5,4-6,6-2,,02:44:00,232,/en/stats/leaderboard?page=serve,14,4,61,97,158,74,72,97,31,19,61,69,11,16,21,227,/en/stats/leaderboard?page=serve,11,4,72,114,159,63,72,114,33,15,45,53,8,15,21,58,91,158,45,72,159,51,163,317,55,87,159,42,67,158,49,154,317,A,,,,,8,6,,,,,S. Sargsian,M. Ondruska,S545,O098,ARM,RSA,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS111,R128,02:20:00,,F,4,W124,"6-3,6-7(6),6-3,6-2",M. Washington,J. Eltingh,,,USA,NED,6-3,6-7(6),6-3,6-2,,02:20:00,313,/en/stats/leaderboard?page=serve,2,16,65,87,134,84,73,87,55,26,47,50,1,2,20,252,/en/stats/leaderboard?page=serve,8,17,64,95,149,79,75,95,28,15,54,64,9,14,18,74,99,134,40,59,149,56,158,283,60,90,149,26,35,134,44,125,283,A,6,8,,,,,,,,,M. Washington,J. Eltingh,W124,E106,USA,NED,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS112,R128,01:27:00,,F,3,E113,"6-1,6-2,6-4",T. Enqvist,N. Pereira,,,SWE,VEN,6-1,6-2,6-4,,,01:27:00,283,/en/stats/leaderboard?page=serve,4,3,65,48,74,77,37,48,58,15,26,50,2,4,13,186,/en/stats/leaderboard?page=serve,5,5,57,50,87,72,36,50,16,6,37,42,5,12,12,70,52,74,52,45,87,60,97,161,48,42,87,30,22,74,40,64,161,A,,,,,,,,,,,T. Enqvist,N. Pereira,E113,P218,SWE,VEN,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS113,R128,02:52:00,,F,5,F164,"4-6,2-6,7-5,6-3,6-1",R. Fromberg,B. Steven,,,AUS,NZL,4-6,2-6,7-5,6-3,6-1,02:52:00,264,/en/stats/leaderboard?page=serve,5,13,69,110,160,70,77,110,44,22,50,45,5,11,23,235,/en/stats/leaderboard?page=serve,6,3,68,110,161,60,66,110,45,23,51,53,9,17,23,62,99,160,45,72,161,53,171,321,55,89,161,38,61,160,47,150,321,A,,,,,,,,,,,R. Fromberg,B. Steven,F164,S321,AUS,NZL,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS114,R128,01:52:00,,F,3,B350,"6-3,6-4,6-3",S. Bruguera,L. Hewitt,,,ESP,AUS,6-3,6-4,6-3,,,01:52:00,291,/en/stats/leaderboard?page=serve,,9,69,63,91,71,45,63,64,18,28,50,3,6,14,208,/en/stats/leaderboard?page=serve,3,4,56,60,108,57,34,60,44,21,48,59,10,17,14,69,63,91,49,53,108,58,116,199,51,55,108,31,28,91,42,83,199,A,,,,,,,,,,False,S. Bruguera,L. Hewitt,B350,H432,ESP,AUS,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS115,R128,02:03:00,,F,3,L206,"6-3,6-3,7-6(7)",M. Larsson,J. Viloca-Puig,,,SWE,ESP,6-3,6-3,7-6(7),,,02:03:00,303,/en/stats/leaderboard?page=serve,3,10,66,74,112,76,56,74,61,23,38,86,6,7,15,254,/en/stats/leaderboard?page=serve,4,4,60,63,105,73,46,63,48,20,42,33,2,6,15,71,79,112,37,39,105,54,118,217,63,66,105,29,33,112,46,99,217,A,,,7,3,,,,,,,M. Larsson,J. Viloca-Puig,L206,V161,SWE,ESP,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS116,R128,01:48:00,,F,3,S315,"6-4,6-3,6-2",G. Schaller,A. Reichel,,,AUT,USA,6-4,6-3,6-2,,,01:48:00,256,/en/stats/leaderboard?page=serve,3,1,76,69,91,65,45,69,41,9,22,63,5,8,13,187,/en/stats/leaderboard?page=serve,8,3,68,68,100,57,39,68,25,8,32,38,5,13,14,59,54,91,53,53,100,56,107,191,47,47,100,41,37,91,44,84,191,A,,,,,,,,,,,G. Schaller,A. Reichel,S315,R254,AUT,USA,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS117,R128,01:45:00,,F,3,C344,"7-6(7),6-0,6-2",A. Corretja,T. Mitchell,,,ESP,AUS,7-6(7),6-0,6-2,,,01:45:00,284,/en/stats/leaderboard?page=serve,1,5,56,45,80,69,31,45,71,25,35,0,0,2,13,193,/en/stats/leaderboard?page=serve,4,0,66,63,96,49,31,63,36,12,33,53,8,15,13,70,56,80,55,53,96,62,109,176,45,43,96,30,24,80,38,67,176,A,,,,,7,2,,,,,A. Corretja,T. Mitchell,C344,M632,ESP,AUS,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS118,R128,01:28:00,,F,3,J100,"6-1,7-5(7),6-1",M. Joyce,R. Carretero,,,USA,ESP,6-1,7-5(7),6-1,,,01:28:00,262,/en/stats/leaderboard?page=serve,5,11,70,77,110,78,60,77,30,10,33,63,5,8,14,210,/en/stats/leaderboard?page=serve,,0,73,54,74,46,25,54,50,10,20,30,3,10,12,64,70,110,53,39,74,59,109,184,47,35,74,36,40,110,41,75,184,A,7,4,,,,,,,False,,M. Joyce,R. Carretero,J100,C383,USA,ESP,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS119,R128,01:43:00,,F,3,R286,"7-6(7),6-3,6-3",M. Rios,P. Korda,,,CHI,CZE,7-6(7),6-3,6-3,,,01:43:00,296,/en/stats/leaderboard?page=serve,3,5,62,63,101,78,49,63,61,23,38,80,4,5,15,260,/en/stats/leaderboard?page=serve,5,11,63,65,104,82,53,65,36,14,39,50,4,8,15,71,72,101,36,37,104,53,109,205,64,67,104,29,29,101,47,96,205,A,,,,,7,4,,,,,M. Rios,P. Korda,R286,K148,CHI,CZE,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS120,R128,01:37:00,,F,3,S351,"6-3,6-2,6-2",M. Stich,P. Fredriksson,,,GER,SWE,6-3,6-2,6-2,,,01:37:00,310,/en/stats/leaderboard?page=serve,3,17,65,61,94,79,48,61,61,20,33,88,7,8,12,180,/en/stats/leaderboard?page=serve,4,1,45,42,93,45,19,42,47,24,51,46,6,13,13,72,68,94,54,50,93,63,118,187,46,43,93,28,26,94,37,69,187,A,,,,,,,,,,,M. Stich,P. Fredriksson,S351,F278,GER,SWE,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS121,R128,01:37:00,,F,3,M475,"7-5,6-2,6-2",A. Medvedev,T. Champion,,,UKR,FRA,7-5,6-2,6-2,,,01:37:00,290,/en/stats/leaderboard?page=serve,1,3,73,62,85,69,43,62,61,14,23,0,0,2,14,199,/en/stats/leaderboard?page=serve,4,1,70,62,89,60,37,62,22,6,27,30,3,10,14,67,57,85,52,46,89,59,103,174,48,43,89,33,28,85,41,71,174,A,,,,,,,,,,,A. Medvedev,T. Champion,M475,C028,UKR,FRA,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS122,R128,02:55:00,,F,4,R243,"6-3,7-6(7),3-6,6-4",E. Ran,J. Gimelstob,,,ISR,USA,6-3,7-6(7),3-6,6-4,,02:55:00,259,/en/stats/leaderboard?page=serve,6,5,55,77,140,68,52,77,57,36,63,56,5,9,21,261,/en/stats/leaderboard?page=serve,5,9,66,100,151,70,70,100,43,22,51,64,7,11,19,63,88,140,39,59,151,51,147,291,61,92,151,37,52,140,49,144,291,A,7,4,,,,,,,,,E. Ran,J. Gimelstob,R243,G354,ISR,USA,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS123,R128,01:35:00,,F,3,S559,"7-6(7),7-6(7),6-4",D. van Scheppingen,B. Black,,,NED,ZIM,7-6(7),7-6(7),6-4,,,01:35:00,257,/en/stats/leaderboard?page=serve,7,9,61,105,172,70,74,105,42,28,67,80,12,15,17,251,/en/stats/leaderboard?page=serve,5,4,63,86,136,59,51,86,54,27,50,67,8,12,17,59,102,172,43,58,136,52,160,308,57,78,136,41,70,172,48,148,308,A,7,3,,,7,5,,,,,D. van Scheppingen,B. Black,S559,B397,NED,ZIM,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS124,R128,01:37:00,,F,3,R186,"7-6(7),6-2,6-2",G. Raoux,D. Nestor,,,FRA,CAN,7-6(7),6-2,6-2,,,01:37:00,305,/en/stats/leaderboard?page=serve,,8,63,51,81,86,44,51,63,19,30,0,0,2,14,197,/en/stats/leaderboard?page=serve,10,4,50,50,100,74,37,50,22,11,50,40,4,10,14,78,63,81,52,52,100,64,115,181,48,48,100,22,18,81,36,66,181,A,,,,,7,3,,,,False,G. Raoux,D. Nestor,R186,N210,FRA,CAN,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS125,R128,01:40:00,,F,3,H336,"7-5,6-4,6-2",T. Henman,A. Pavel,,,GBR,ROU,7-5,6-4,6-2,,,01:40:00,266,/en/stats/leaderboard?page=serve,4,8,49,50,103,86,43,50,47,25,53,67,6,9,15,213,/en/stats/leaderboard?page=serve,4,3,57,54,95,67,36,54,37,15,41,13,1,8,15,66,68,103,46,44,95,57,112,198,54,51,95,34,35,103,43,86,198,A,,,,,,,,,,,T. Henman,A. Pavel,H336,P280,GBR,ROU,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS126,R128,00:25:00,,F,1,R016,2-2,R. Reneberg,O. Burrieza-Lopez,,,USA,ESP,2-2,,,,,00:25:00,116,/en/stats/leaderboard?page=serve,1,0,64,9,14,33,3,9,20,1,5,0,0,2,2,153,/en/stats/leaderboard?page=serve,1,0,45,13,29,38,5,13,38,6,16,60,3,5,3,29,4,14,62,18,29,51,22,43,38,11,29,71,10,14,49,21,43,A,,,,,,,,,,,R. Reneberg,O. Burrieza-Lopez,R016,B517,USA,ESP,,
580,1997,Australian Open,GS,1997-01-13T00:00:00,1997-01-26T00:00:00,Hard,128,3538866,$,MS127,R128,01:38:00,,F,3,C274,"6-0,6-3,6-1",M. Chang,K. Goossens,,,USA,BEL,6-0,6-3,6-1,,,01:38:00,276,/en/stats/leaderboard?page=serve,2,2,50,34,68,62,21,34,74,25,34,83,5,6,11,135,/en/stats/leaderboard?page=serve,13,1,39,37,96,59,22,37,22,13,59,43,6,14,11,68,46,68,64,61,96,65,107,164,36,35,96,32,22,68,35,57,164,A,,,,,,,,,,,M. Chang,K. Goossens,C274,G285,USA,BEL,,
