event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_winner,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS089,R128,02:57:00,,F,5,T166,"7-6(7),3-6,6-3,3-6,12-10",M. Tillstrom,M. Goellner,,,SWE,GER,7-6(7),3-6,6-3,3-6,12-10,02:57:00,297,/en/stats/leaderboard?page=serve,3,14,67,94,140,80,75,94,50,23,46,60,3,5,19,312,/en/stats/leaderboard?page=serve,8,23,67,94,140,87,82,94,48,22,46,50,1,2,20,70,98,140,26,36,140,48,134,280,74,104,140,30,42,140,52,146,280,A,,,,,,,7,5,,M. Tillstrom,M. Goellner,T166,G252,SWE,GER,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS090,R128,02:15:00,,F,4,C344,"3-6,7-6(7),6-4,6-4",A. Corretja,M. Tebbutt,,,ESP,AUS,3-6,7-6(7),6-4,6-4,,02:15:00,298,/en/stats/leaderboard?page=serve,6,12,54,68,126,81,55,68,67,39,58,71,5,7,20,279,/en/stats/leaderboard?page=serve,9,16,56,85,151,81,69,85,50,33,66,57,4,7,21,75,94,126,32,49,151,52,143,277,68,102,151,25,32,126,48,134,277,A,,,7,4,,,,,,A. Corretja,M. Tebbutt,C344,T195,ESP,AUS,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS091,R128,01:25:00,,F,3,H025,"6-3,6-2,6-3",J. Hlasek,A. Chesnokov,,,SUI,RUS,6-3,6-2,6-3,,,01:25:00,266,/en/stats/leaderboard?page=serve,1,5,61,53,87,72,38,53,53,18,34,25,1,4,13,174,/en/stats/leaderboard?page=serve,5,3,56,49,88,59,29,49,23,9,39,33,4,12,13,64,56,87,57,50,88,61,106,175,43,38,88,36,31,87,39,69,175,A,,,,,,,,,,J. Hlasek,A. Chesnokov,H025,C031,SUI,RUS,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS092,R128,01:44:00,,F,3,N254,"7-6(7),6-2,6-4",J. Novak,J. Renzenbrink,,,CZE,GER,7-6(7),6-2,6-4,,,01:44:00,296,/en/stats/leaderboard?page=serve,4,9,65,73,112,79,58,73,54,21,39,80,4,5,15,233,/en/stats/leaderboard?page=serve,9,8,56,73,130,73,53,73,32,18,57,71,10,14,15,71,79,112,45,59,130,57,138,242,55,71,130,29,33,112,43,104,242,A,,,,,,,7,5,,J. Novak,J. Renzenbrink,N254,R273,CZE,GER,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS093,R128,02:55:00,,F,5,S331,"4-6,6-4,5-7,6-2,6-0",J. Stoltenberg,A. Voinea,,,AUS,ROU,4-6,6-4,5-7,6-2,6-0,02:55:00,259,/en/stats/leaderboard?page=serve,11,14,50,89,179,83,74,89,41,37,90,69,9,13,23,230,/en/stats/leaderboard?page=serve,8,4,66,113,170,61,69,113,42,24,57,62,13,21,23,62,111,179,45,77,170,54,188,349,55,93,170,38,68,179,46,161,349,A,,,,,,,,,,J. Stoltenberg,A. Voinea,S331,V166,AUS,ROU,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS094,R128,02:10:00,,F,4,N230,"4-6,6-2,6-2,6-2",M. Navarra,D. Rikl,,,ITA,CZE,4-6,6-2,6-2,6-2,,02:10:00,252,/en/stats/leaderboard?page=serve,5,5,62,82,132,66,54,82,48,24,50,73,11,15,17,203,/en/stats/leaderboard?page=serve,6,5,69,96,140,58,56,96,30,13,44,50,9,18,17,59,78,132,51,71,140,55,149,272,49,69,140,41,54,132,45,123,272,A,,,,,,,,,,M. Navarra,D. Rikl,N230,R203,ITA,CZE,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS095,R128,02:47:00,,F,4,C378,"3-6,7-6(7),7-6(7),6-4",A. Costa,M. Chang,,,ESP,USA,3-6,7-6(7),7-6(7),6-4,,02:47:00,253,/en/stats/leaderboard?page=serve,7,8,69,118,172,70,83,118,37,20,54,67,10,15,21,257,/en/stats/leaderboard?page=serve,7,10,48,70,147,80,56,70,49,38,77,0,0,5,22,60,103,172,36,53,147,49,156,319,64,94,147,40,69,172,51,163,319,A,7,1,7,5,,,,,,A. Costa,M. Chang,C378,C274,ESP,USA,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS096,R128,03:38:00,,F,5,H336,"7-6(8),6-3,6-7(2),4-6,7-5",T. Henman,Y. Kafelnikov,,,GBR,RUS,7-6(8),6-3,6-7(2),4-6,7-5,03:38:00,280,/en/stats/leaderboard?page=serve,7,23,78,166,214,75,125,166,29,14,48,62,8,13,28,265,/en/stats/leaderboard?page=serve,9,11,76,159,210,69,110,159,41,21,51,70,14,20,27,65,139,214,38,79,210,51,218,424,62,131,210,35,75,214,49,206,424,A,2,7,,,,,8,6,,T. Henman,Y. Kafelnikov,H336,K267,GBR,RUS,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS097,R128,02:13:00,,F,3,S404,"7-5,6-4,6-3",D. Sapsford,P. Tramacchi,,,GBR,AUS,7-5,6-4,6-3,,,02:13:00,259,/en/stats/leaderboard?page=serve,1,3,62,73,117,70,51,73,45,20,44,73,8,11,15,205,/en/stats/leaderboard?page=serve,8,3,52,58,112,76,44,58,26,14,54,50,7,14,16,61,71,117,48,54,112,55,125,229,52,58,112,39,46,117,45,104,229,A,,,,,,,,,,D. Sapsford,P. Tramacchi,S404,T156,GBR,AUS,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS098,R128,02:51:00,,F,5,M607,"4-6,6-1,2-6,7-5,6-4",L. Milligan,J. Bjorkman,,,GBR,SWE,4-6,6-1,2-6,7-5,6-4,02:51:00,259,/en/stats/leaderboard?page=serve,9,14,70,136,195,73,99,136,32,19,59,75,15,20,24,239,/en/stats/leaderboard?page=serve,9,4,61,92,150,70,64,92,40,23,58,25,2,8,23,61,118,195,42,63,150,52,181,345,58,87,150,39,77,195,48,164,345,A,,,,,,,,,,L. Milligan,J. Bjorkman,M607,B446,GBR,SWE,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS099,R128,03:43:00,,F,5,L290,"7-6(7),3-6,6-7(6),6-4,6-4",N. Lapentti,K. Carlsen,,,ECU,DEN,7-6(7),3-6,6-7(6),6-4,6-4,03:43:00,259,/en/stats/leaderboard?page=serve,8,6,57,112,196,68,76,112,52,44,84,78,14,18,26,269,/en/stats/leaderboard?page=serve,8,14,61,122,201,75,92,122,46,36,79,71,12,17,27,61,120,196,36,73,201,49,193,397,64,128,201,39,76,196,51,204,397,A,6,8,,,,,7,3,,N. Lapentti,K. Carlsen,L290,C328,ECU,DEN,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS100,R128,01:45:00,,F,4,W136,"6-4,6-2,3-6,6-0",T. Woodbridge,S. Huet,,,AUS,FRA,6-4,6-2,3-6,6-0,,01:45:00,286,/en/stats/leaderboard?page=serve,3,11,58,68,118,82,56,68,50,25,50,67,4,6,17,225,/en/stats/leaderboard?page=serve,3,3,47,42,89,69,29,42,47,22,47,33,3,9,16,69,81,118,43,38,89,57,119,207,57,51,89,31,37,118,43,88,207,A,,,,,,,,,,T. Woodbridge,S. Huet,W136,H284,AUS,FRA,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS101,R128,01:42:00,,F,3,G182,"7-6(7),6-3,6-2",M. Gustafsson,A. Ilie,,,SWE,AUS,7-6(7),6-3,6-2,,,01:42:00,256,/en/stats/leaderboard?page=serve,5,6,71,80,113,71,57,80,33,11,33,73,8,11,15,201,/en/stats/leaderboard?page=serve,9,2,52,58,112,64,37,58,35,19,54,67,12,18,14,60,68,113,50,56,112,55,124,225,50,56,112,40,45,113,45,101,225,A,,,,,,,7,4,,M. Gustafsson,A. Ilie,G182,I052,SWE,AUS,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS102,R128,02:30:00,,F,5,G254,"1-6,6-2,5-7,6-1,6-3",A. Gaudenzi,M. Joyce,,,ITA,USA,1-6,6-2,5-7,6-1,6-3,02:30:00,260,/en/stats/leaderboard?page=serve,4,7,64,93,145,73,68,93,44,23,52,38,3,8,21,241,/en/stats/leaderboard?page=serve,3,10,60,84,141,71,60,84,40,23,57,47,7,15,22,63,91,145,41,58,141,52,149,286,59,83,141,37,54,145,48,137,286,A,,,,,,,,,,A. Gaudenzi,M. Joyce,G254,J100,ITA,USA,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS103,R128,01:43:00,,F,3,F196,"7-6(8),6-3,6-3",W. Ferreira,D. Prinosil,,,RSA,GER,7-6(8),6-3,6-3,,,01:43:00,281,/en/stats/leaderboard?page=serve,9,9,53,59,112,88,52,59,47,25,53,83,5,6,15,238,/en/stats/leaderboard?page=serve,15,12,47,61,131,85,52,61,36,25,70,73,11,15,15,69,77,112,41,54,131,54,131,243,59,77,131,31,35,112,46,112,243,A,,,,,,,8,6,,W. Ferreira,D. Prinosil,F196,P273,RSA,GER,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS104,R128,01:52:00,,F,3,M442,"6-3,6-4,6-3",T. Martin,M. Ondruska,,,USA,RSA,6-3,6-4,6-3,,,01:52:00,291,/en/stats/leaderboard?page=serve,3,15,72,75,104,81,61,75,41,12,29,75,6,8,14,219,/en/stats/leaderboard?page=serve,5,5,60,64,107,69,44,64,33,14,43,54,7,13,14,70,73,104,46,49,107,58,122,211,54,58,107,30,31,104,42,89,211,A,,,,,,,,,,T. Martin,M. Ondruska,M442,O098,USA,RSA,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS105,R128,01:29:00,,F,3,G039,"6-1,6-3,6-3",J. Grabb,E. Sanchez,,,USA,ESP,6-1,6-3,6-3,,,01:29:00,233,/en/stats/leaderboard?page=serve,2,10,72,54,75,91,49,54,62,13,21,0,0,,13,213,/en/stats/leaderboard?page=serve,4,1,67,60,89,60,36,60,31,9,29,55,6,11,12,83,62,75,49,44,89,65,106,164,51,45,89,17,13,75,35,58,164,A,,,,,,,,,,J. Grabb,E. Sanchez,G039,S014,USA,ESP,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS106,R128,02:54:00,,F,5,F192,"6-4,3-6,6-4,6-2,6-2",R. Furlan,A. Medvedev,,,ITA,UKR,6-4,3-6,6-4,6-2,6-2,02:54:00,276,/en/stats/leaderboard?page=serve,2,6,75,116,155,72,83,116,44,17,39,75,12,16,22,244,/en/stats/leaderboard?page=serve,7,10,71,137,194,66,90,137,35,20,57,70,16,23,23,65,100,155,43,84,194,53,184,349,57,110,194,35,55,155,47,165,349,A,,,,,,,,,,R. Furlan,A. Medvedev,F192,M475,ITA,UKR,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS107,R128,01:40:00,,F,3,B347,"6-4,6-4,7-5",C. Beecher,N. Gould,,,GBR,GBR,6-4,6-4,7-5,,,01:40:00,292,/en/stats/leaderboard?page=serve,7,6,59,55,93,91,50,55,50,19,38,50,1,2,16,248,/en/stats/leaderboard?page=serve,6,4,52,50,96,82,41,50,41,19,46,20,1,5,16,74,69,93,38,36,96,56,105,189,63,60,96,26,24,93,44,84,189,A,,,,,,,,,,C. Beecher,N. Gould,B347,G267,GBR,GBR,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS108,R128,02:54:00,,F,5,A226,"4-6,6-7(4),6-4,6-2,6-3",H. Arazi,N. Kulti,,,MAR,SWE,4-6,6-7(4),6-4,6-2,6-3,02:54:00,272,/en/stats/leaderboard?page=serve,6,12,65,115,178,80,92,115,37,23,63,56,5,9,25,221,/en/stats/leaderboard?page=serve,19,7,51,104,202,72,75,104,38,37,98,56,9,16,25,65,115,178,45,90,202,54,205,380,55,112,202,35,63,178,46,175,380,A,,,4,7,,,,,,H. Arazi,N. Kulti,A226,K181,MAR,SWE,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS109,R128,02:43:00,,F,5,J129,"4-6,7-6(7),6-3,3-6,6-1",T. Johansson,J. Eltingh,,,SWE,NED,4-6,7-6(7),6-3,3-6,6-1,02:43:00,275,/en/stats/leaderboard?page=serve,5,19,60,109,182,75,82,109,51,37,73,50,6,12,24,245,/en/stats/leaderboard?page=serve,10,10,70,112,161,67,75,112,39,19,49,53,8,15,23,65,119,182,42,67,161,54,186,343,58,94,161,35,63,182,46,157,343,A,,,7,0,,,,,,T. Johansson,J. Eltingh,J129,E106,SWE,NED,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS110,R128,02:21:00,,F,4,P233,"6-2,6-4,6-7(5),6-3",J. Palmer,T. Champion,,,USA,FRA,6-2,6-4,6-7(5),6-3,,02:21:00,273,/en/stats/leaderboard?page=serve,9,18,61,95,157,84,80,95,53,33,62,,0,,21,283,/en/stats/leaderboard?page=serve,2,1,78,98,126,65,64,98,57,16,28,70,7,10,19,72,113,157,37,46,126,56,159,283,63,80,126,28,44,157,44,124,283,A,5,7,,,,,,,,J. Palmer,T. Champion,P233,C028,USA,FRA,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS111,R128,02:32:00,,F,4,F191,"2-6,7-6(7),6-4,7-6(8)",D. Flach,A. Agassi,,,USA,USA,2-6,7-6(7),6-4,7-6(8),,02:32:00,275,/en/stats/leaderboard?page=serve,8,22,60,96,160,80,77,96,45,29,64,50,5,10,21,246,/en/stats/leaderboard?page=serve,9,6,52,92,176,72,66,92,45,38,84,76,13,17,21,66,106,160,41,72,176,53,178,336,59,104,176,34,54,160,47,158,336,A,,,7,1,8,6,,,,D. Flach,A. Agassi,F191,A092,USA,USA,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS112,R128,02:25:00,,F,4,S403,"6-2,6-4,3-6,6-4",J. Stark,J. Courier,,,USA,USA,6-2,6-4,3-6,6-4,,02:25:00,294,/en/stats/leaderboard?page=serve,3,17,65,83,127,80,66,83,52,23,44,57,4,7,18,244,/en/stats/leaderboard?page=serve,7,7,67,90,134,64,58,90,41,18,44,64,9,14,18,70,89,127,43,58,134,56,147,261,57,76,134,30,38,127,44,114,261,A,,,,,,,,,,J. Stark,J. Courier,S403,C243,USA,USA,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS113,R128,01:40:00,,F,4,K171,"6-2,6-4,3-6,6-4",M. Knowles,J. Golmard,,,BAH,FRA,6-2,6-4,3-6,6-4,,01:40:00,291,/en/stats/leaderboard?page=serve,2,1,61,46,75,80,37,46,59,17,29,75,3,4,13,191,/en/stats/leaderboard?page=serve,5,0,73,74,101,58,43,74,15,4,27,67,12,18,12,72,54,75,53,54,101,61,108,176,47,47,101,28,21,75,39,68,176,A,,,,,,,,,,M. Knowles,J. Golmard,K171,G319,BAH,FRA,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS114,R128,01:54:00,,F,4,H223,"5-7,6-2,6-2,6-2",P. Haarhuis,F. Mantilla,,,NED,ESP,5-7,6-2,6-2,6-2,,01:54:00,300,/en/stats/leaderboard?page=serve,2,9,70,80,114,76,61,80,59,20,34,67,4,6,18,225,/en/stats/leaderboard?page=serve,4,5,55,68,123,66,45,68,42,23,55,46,6,13,18,71,81,114,45,55,123,57,136,237,55,68,123,29,33,114,43,101,237,A,,,,,,,,,,P. Haarhuis,F. Mantilla,H223,M535,NED,ESP,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS115,R128,01:43:00,,F,3,P218,"6-2,6-3,6-4",N. Pereira,J. Bates,,,VEN,GBR,6-2,6-3,6-4,,,01:43:00,280,/en/stats/leaderboard?page=serve,2,11,76,81,106,79,64,81,52,13,25,,0,,14,242,/en/stats/leaderboard?page=serve,3,3,66,59,89,64,38,59,43,13,30,56,5,9,13,73,77,106,43,38,89,59,115,195,57,51,89,27,29,106,41,80,195,A,,,,,,,,,,N. Pereira,J. Bates,P218,B021,VEN,GBR,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS116,R128,01:54:00,,F,4,U032,"1-6,6-3,6-2,6-3",B. Ulihrach,C. Costa,,,CZE,ESP,1-6,6-3,6-2,6-3,,01:54:00,271,/en/stats/leaderboard?page=serve,2,2,68,68,100,69,47,68,53,17,32,25,1,4,16,219,/en/stats/leaderboard?page=serve,10,6,53,72,137,72,52,72,34,22,65,54,7,13,17,64,64,100,46,63,137,54,127,237,54,74,137,36,36,100,46,110,237,A,,,,,,,,,,B. Ulihrach,C. Costa,U032,C179,CZE,ESP,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS117,R128,02:24:00,,F,4,D228,"3-6,6-3,7-5,6-4",F. Dewulf,V. Spadea,,,BEL,USA,3-6,6-3,7-5,6-4,,02:24:00,242,/en/stats/leaderboard?page=serve,13,7,43,61,141,84,51,61,41,33,80,56,5,9,20,250,/en/stats/leaderboard?page=serve,3,7,67,93,139,70,65,93,39,18,46,45,5,11,20,60,84,141,40,56,139,50,140,280,60,83,139,40,57,141,50,140,280,A,,,,,,,,,,F. Dewulf,V. Spadea,D228,S544,BEL,USA,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS118,R128,03:03:00,,F,4,W124,"6-3,7-6(8),6-7(3),7-5",M. Washington,R. Fromberg,,,USA,AUS,6-3,7-6(8),6-7(3),7-5,,03:03:00,280,/en/stats/leaderboard?page=serve,8,12,54,86,160,86,74,86,50,37,74,25,1,4,23,271,/en/stats/leaderboard?page=serve,7,21,61,118,194,76,90,118,43,33,76,69,11,16,22,69,111,160,37,71,194,51,182,354,63,123,194,31,49,160,49,172,354,A,3,7,8,6,,,,,,M. Washington,R. Fromberg,W124,F164,USA,AUS,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS119,R128,01:31:00,,F,3,E113,"6-4,6-2,6-1",T. Enqvist,A. Chang,,,SWE,CAN,6-4,6-2,6-1,,,01:31:00,257,/en/stats/leaderboard?page=serve,7,12,59,58,99,91,53,58,41,17,41,,0,,13,209,/en/stats/leaderboard?page=serve,10,7,52,48,93,71,34,48,31,14,45,50,5,10,12,71,70,99,48,45,93,60,115,192,52,48,93,29,29,99,40,77,192,A,,,,,,,,,,T. Enqvist,A. Chang,E113,C308,SWE,CAN,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS120,R128,03:09:00,,F,5,R284,"6-3,6-4,6-7(2),5-7,9-7",A. Radulescu,A. Boetsch,,,GER,FRA,6-3,6-4,6-7(2),5-7,9-7,03:09:00,322,/en/stats/leaderboard?page=serve,6,27,61,93,152,87,81,93,58,34,59,0,0,1,22,277,/en/stats/leaderboard?page=serve,7,5,53,72,137,81,58,72,55,36,65,71,5,7,21,76,115,152,31,43,137,55,158,289,69,94,137,24,37,152,45,131,289,A,2,7,,,,,,,,A. Radulescu,A. Boetsch,R284,B053,GER,FRA,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS121,R128,03:15:00,,F,4,P235,"6-3,3-6,6-2,7-6",S. Pescosolido,C. Woodruff,,,ITA,USA,6-3,3-6,6-2,7-6,,03:15:00,256,/en/stats/leaderboard?page=serve,8,11,53,92,175,76,70,92,45,37,83,62,8,13,24,262,/en/stats/leaderboard?page=serve,6,11,60,96,160,77,74,96,45,29,64,65,11,17,24,61,107,175,36,57,160,49,164,335,64,103,160,39,68,175,51,171,335,A,,,,,,,,,,S. Pescosolido,C. Woodruff,P235,W212,ITA,USA,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS122,R128,01:45:00,,F,3,W123,"6-1,6-4,6-4",D. Wheaton,F. Fetterlein,,,USA,DEN,6-1,6-4,6-4,,,01:45:00,289,/en/stats/leaderboard?page=serve,3,8,64,61,95,84,51,61,44,15,34,83,5,6,14,207,/en/stats/leaderboard?page=serve,11,6,42,43,103,79,34,43,30,18,60,17,1,6,13,69,66,95,50,51,103,59,117,198,50,52,103,31,29,95,41,81,198,A,,,,,,,,,,D. Wheaton,F. Fetterlein,W123,F206,USA,DEN,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS123,R128,01:18:00,,F,3,R186,"6-3,6-1,6-3",G. Raoux,Y. El Aynaoui,,,FRA,MAR,6-3,6-1,6-3,,,01:18:00,279,/en/stats/leaderboard?page=serve,3,2,63,48,76,77,37,48,71,20,28,,0,,13,225,/en/stats/leaderboard?page=serve,4,3,65,49,75,65,32,49,38,10,26,38,3,8,12,75,57,76,44,33,75,60,90,151,56,42,75,25,19,76,40,61,151,A,,,,,,,,,,G. Raoux,Y. El Aynaoui,R186,E121,FRA,MAR,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS124,R128,01:45:00,,F,3,S406,"7-5,6-1,6-2",G. Stafford,S. Noszaly,,,RSA,HUN,7-5,6-1,6-2,,,01:45:00,261,/en/stats/leaderboard?page=serve,3,8,64,65,102,82,53,65,46,17,37,,0,,14,242,/en/stats/leaderboard?page=serve,5,11,67,64,96,70,45,64,38,12,32,58,7,12,13,69,70,102,41,39,96,55,109,198,59,57,96,31,32,102,45,89,198,A,,,,,,,,,,G. Stafford,S. Noszaly,S406,N112,RSA,HUN,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS125,R128,01:55:00,,F,3,G288,"6-2,7-6(7),6-1",N. Godwin,C. Caratti,,,RSA,ITA,6-2,7-6(7),6-1,,,01:55:00,245,/en/stats/leaderboard?page=serve,15,9,53,73,139,74,54,73,39,26,66,85,11,13,14,210,/en/stats/leaderboard?page=serve,2,2,56,52,93,69,36,52,32,13,41,50,6,12,13,58,80,139,47,44,93,53,124,232,53,49,93,42,59,139,47,108,232,A,,,7,4,,,,,,N. Godwin,C. Caratti,G288,C270,RSA,ITA,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS126,R128,02:58:00,,F,5,C216,"7-6(7),4-6,1-6,6-4,6-3",T. Carbonell,F. Clavet,,,ESP,ESP,7-6(7),4-6,1-6,6-4,6-3,02:58:00,219,/en/stats/leaderboard?page=serve,11,11,68,131,194,67,88,131,22,14,63,57,12,21,24,234,/en/stats/leaderboard?page=serve,3,4,66,111,168,66,73,111,35,20,57,58,11,19,24,53,102,194,45,75,168,49,177,362,55,93,168,47,92,194,51,185,362,A,,,,,,,7,5,,T. Carbonell,F. Clavet,C216,C252,ESP,ESP,,
540,1996,Wimbledon,GS,1996-06-24T00:00:00,1996-07-07T00:00:00,Grass,128,4736161,$,MS127,R128,01:25:00,,F,3,B028,"6-0,6-2,6-3",B. Becker,J. Fleurian,,,GER,FRA,6-0,6-2,6-3,,,01:25:00,285,/en/stats/leaderboard?page=serve,5,15,66,59,90,92,54,59,42,13,31,,0,,12,197,/en/stats/leaderboard?page=serve,4,4,51,38,75,63,24,38,38,14,37,45,5,11,11,74,67,90,49,37,75,63,104,165,51,38,75,26,23,90,37,61,165,A,,,,,,,,,,B. Becker,J. Fleurian,B028,F031,GER,FRA,,
