event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_id_winner,player_id_loser
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS038,R64,02:41:00,,F,5,T742,"6-3,6-2,6-7(3),3-6,6-2",J. Tipsarevic,F. Serra,,,SRB,FRA,6-3,6-2,6-7(3),3-6,6-2,02:41:00,A,J. Tipsarevic,F. Serra,SRB,FRA,,,,,3.0,7.0,291,/en/stats/leaderboard?page=serve,4,17,57,79,138,84,66,79,47,28,59,75,6,8,22,266,/en/stats/leaderboard?page=serve,4,18,70,110,157,69,76,110,43,20,47,50,7,14,24,68,94,138,39,61,157,53,155,295,61,96,157,32,44,138,47,140,295,,,,,T742,S963
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS039,R64,02:36:00,,F,4,G415,"4-6,6-3,6-4,7-6(7)",F. Gonzalez,A. Falla,,,CHI,COL,4-6,6-3,6-4,7-6(7),,02:36:00,A,F. Gonzalez,A. Falla,CHI,COL,,,,,,,286,/en/stats/leaderboard?page=serve,4,9,64,82,128,73,60,82,59,27,46,50,3,6,21,269,/en/stats/leaderboard?page=serve,0,4,72,91,127,71,65,91,42,15,36,67,8,12,20,68,87,128,37,47,127,53,134,255,63,80,127,32,41,128,47,121,255,7.0,1.0,,,G415,F444
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS040,R64,01:44:00,,F,3,R485,"6-3,6-4,7-6(7)",A. Roddick,D. Udomchoke,,,USA,THA,6-3,6-4,7-6(7),,,01:44:00,A,A. Roddick,D. Udomchoke,USA,THA,,,,,7.0,3.0,319,/en/stats/leaderboard?page=serve,2,15,70,66,94,82,54,66,61,17,28,89,8,9,16,278,/en/stats/leaderboard?page=serve,4,1,65,61,94,66,40,61,70,23,33,63,5,8,15,76,71,94,33,31,94,54,102,188,67,63,94,24,23,94,46,86,188,,,,,R485,U043
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS041,R64,01:37:00,,F,3,V306,"6-3,6-2,6-4",F. Verdasco,A. Seppi,,,ESP,ITA,6-3,6-2,6-4,,,01:37:00,A,F. Verdasco,A. Seppi,ESP,ITA,,,,,,,311,/en/stats/leaderboard?page=serve,3,7,76,59,78,76,45,59,63,12,19,75,3,4,14,231,/en/stats/leaderboard?page=serve,4,7,60,51,85,63,32,51,44,15,34,64,9,14,13,73,57,78,45,38,85,58,95,163,55,47,85,27,21,78,42,68,163,,,,,V306,SA93
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS042,R64,01:57:00,,F,3,M850,"6-3,6-4,6-3",P. Mathieu,D. Ferrer,,,FRA,ESP,6-3,6-4,6-3,,,01:57:00,A,P. Mathieu,D. Ferrer,FRA,ESP,,,,,,,291,/en/stats/leaderboard?page=serve,1,6,64,51,80,82,42,51,48,14,29,80,4,5,14,245,/en/stats/leaderboard?page=serve,0,1,76,76,100,58,44,76,46,11,24,50,5,10,14,70,56,80,45,45,100,56,101,180,55,55,100,30,24,80,44,79,180,,,,,M850,F401
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS043,R64,01:33:00,,F,3,L360,"6-4,6-3,6-4",I. Ljubicic,J. Hernych,,,CRO,CZE,6-4,6-3,6-4,,,01:33:00,A,I. Ljubicic,J. Hernych,CRO,CZE,,,,,,,337,/en/stats/leaderboard?page=serve,2,19,77,58,75,90,52,58,53,9,17,100,1,1,15,270,/en/stats/leaderboard?page=serve,2,4,71,66,93,67,44,66,52,14,27,73,8,11,14,81,61,75,38,35,93,57,96,168,62,58,93,19,14,75,43,72,168,,,,,L360,H442
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS044,R64,01:38:00,,F,3,G628,"6-4,6-3,6-4",R. Gasquet,N. Mahut,,,FRA,FRA,6-4,6-3,6-4,,,01:38:00,A,R. Gasquet,N. Mahut,FRA,FRA,,,,,,,325,/en/stats/leaderboard?page=serve,3,6,58,43,74,93,40,43,71,22,31,100,2,2,15,258,/en/stats/leaderboard?page=serve,6,5,64,52,81,69,36,52,48,14,29,50,3,6,14,84,62,74,38,31,81,60,93,155,62,50,81,16,12,74,40,62,155,,,,,G628,M873
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS045,R64,01:53:00,,F,3,R613,"7-6(7),6-4,7-5",E. Roger-Vasselin,J. Chela,,,FRA,ARG,7-6(7),6-4,7-5,,,01:53:00,A,E. Roger-Vasselin,J. Chela,FRA,ARG,,,7.0,3.0,,,309,/en/stats/leaderboard?page=serve,2,2,71,72,102,81,58,72,63,19,30,67,2,3,17,281,/en/stats/leaderboard?page=serve,4,7,63,60,95,70,42,60,63,22,35,25,1,4,17,75,77,102,33,31,95,55,108,197,67,64,95,25,25,102,45,89,197,,,,,R613,C514
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS046,R64,03:17:00,,F,5,L397,"7-6(7),7-6(7),3-6,2-6,6-1",F. Lopez,T. Henman,,,ESP,GBR,7-6(7),7-6(7),3-6,2-6,6-1,03:17:00,A,F. Lopez,T. Henman,ESP,GBR,,,7.0,3.0,,,285,/en/stats/leaderboard?page=serve,8,13,64,94,148,79,74,94,54,29,54,50,4,8,24,295,/en/stats/leaderboard?page=serve,6,16,73,115,158,76,87,115,49,21,43,67,6,9,24,70,103,148,32,50,158,50,153,306,68,108,158,30,45,148,50,153,306,,,7.0,5.0,L397,H336
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS047,R64,01:52:00,,F,3,T786,"6-4,6-2,6-3",J. Tsonga,N. Lapentti,,,FRA,ECU,6-4,6-2,6-3,,,01:52:00,A,J. Tsonga,N. Lapentti,FRA,ECU,,,,,,,322,/en/stats/leaderboard?page=serve,1,12,59,45,76,87,39,45,65,20,31,100,1,1,14,245,/en/stats/leaderboard?page=serve,3,7,67,66,98,67,44,66,38,12,32,73,11,15,13,78,59,76,43,42,98,58,101,174,57,56,98,22,17,76,42,73,174,,,,,T786,L290
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS048,R64,02:48:00,,F,5,D402,"3-6,5-7,7-6(7),6-4,6-2",N. Davydenko,C. Guccione,,,RUS,AUS,3-6,5-7,7-6(7),6-4,6-2,02:48:00,A,N. Davydenko,C. Guccione,RUS,AUS,,,,,7.0,5.0,296,/en/stats/leaderboard?page=serve,4,7,67,96,143,76,73,96,62,29,47,63,5,8,25,312,/en/stats/leaderboard?page=serve,5,23,67,89,132,83,74,89,60,26,43,56,5,9,26,71,102,143,24,32,132,49,134,275,76,100,132,29,41,143,51,141,275,,,,,D402,G621
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS049,R64,02:25:00,,F,3,MC65,"7-5,7-6(7),7-6(7)",G. Monfils,K. Vliegen,,,FRA,BEL,7-5,7-6(7),7-6(7),,,02:25:00,A,G. Monfils,K. Vliegen,FRA,BEL,,,,,7.0,1.0,296,/en/stats/leaderboard?page=serve,8,18,60,65,108,85,55,65,53,23,43,67,4,6,18,258,/en/stats/leaderboard?page=serve,4,5,59,89,150,64,57,89,51,31,61,77,10,13,18,72,78,108,41,62,150,54,140,258,59,88,150,28,30,108,46,118,258,,,7.0,4.0,MC65,V309
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS050,R64,02:27:00,,F,4,N301,"6-2,6-3,5-7,6-3",D. Nalbandian,F. Dancevic,,,ARG,CAN,6-2,6-3,5-7,6-3,,02:27:00,A,D. Nalbandian,F. Dancevic,ARG,CAN,,,,,,,279,/en/stats/leaderboard?page=serve,5,4,66,86,130,70,60,86,55,24,44,85,11,13,19,252,/en/stats/leaderboard?page=serve,5,17,58,65,113,74,48,65,40,19,48,63,10,16,19,65,84,130,41,46,113,53,130,243,59,67,113,35,46,130,47,113,243,,,,,N301,D499
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS051,R64,02:49:00,,F,4,B837,"6-0,7-6(7),6-7(4),6-2",M. Baghdatis,N. Devilder,,,CYP,FRA,6-0,7-6(7),6-7(4),6-2,,02:49:00,A,M. Baghdatis,N. Devilder,CYP,FRA,,,,,4.0,7.0,291,/en/stats/leaderboard?page=serve,2,10,61,71,117,79,56,71,54,25,46,50,2,4,19,241,/en/stats/leaderboard?page=serve,5,13,62,92,149,66,61,92,42,24,57,68,15,22,19,69,81,117,43,64,149,55,145,266,57,85,149,31,36,117,45,121,266,,,7.0,5.0,B837,D469
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS052,R64,01:38:00,,F,3,H432,"6-2,6-2,6-1",L. Hewitt,S. Bolelli,,,AUS,ITA,6-2,6-2,6-1,,,01:38:00,A,L. Hewitt,S. Bolelli,AUS,ITA,,,,,,,327,/en/stats/leaderboard?page=serve,1,14,62,41,66,68,28,41,84,21,25,100,4,4,11,199,/en/stats/leaderboard?page=serve,2,4,65,52,80,52,27,52,39,11,28,42,5,12,12,74,49,66,53,42,80,62,91,146,48,38,80,26,17,66,38,55,146,,,,,H432,BA98
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS053,R64,03:25:00,,F,4,C433,"6-7(4),6-1,7-6(7),7-6(7)",G. Canas,M. Mirnyi,,,ARG,BLR,6-7(4),6-1,7-6(7),7-6(7),,03:25:00,A,G. Canas,M. Mirnyi,ARG,BLR,,,4.0,7.0,7.0,4.0,277,/en/stats/leaderboard?page=serve,4,9,62,91,146,73,66,91,56,31,55,73,11,15,22,260,/en/stats/leaderboard?page=serve,2,14,61,93,153,71,66,93,45,27,60,45,5,11,21,66,97,146,39,60,153,53,157,299,61,93,153,34,49,146,47,142,299,7.0,4.0,,,C433,M595
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS054,R64,01:55:00,,F,3,K316,"6-4,6-3,6-4",N. Kiefer,F. Santoro,,,GER,FRA,6-4,6-3,6-4,,,01:55:00,A,N. Kiefer,F. Santoro,GER,FRA,,,,,,,322,/en/stats/leaderboard?page=serve,0,9,56,42,75,90,38,42,67,22,33,0,0,0,15,258,/en/stats/leaderboard?page=serve,3,4,66,65,99,63,41,65,50,17,34,75,9,12,14,80,60,75,41,41,99,58,101,174,59,58,99,20,15,75,42,73,174,,,,,K316,S424
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS055,R64,02:19:00,,F,4,D643,"6-3,3-6,6-3,7-6(7)",N. Djokovic,A. Delic,,,SRB,BIH,6-3,3-6,6-3,7-6(7),,02:19:00,A,N. Djokovic,A. Delic,SRB,BIH,,,,,,,300,/en/stats/leaderboard?page=serve,2,8,70,76,108,76,58,76,63,20,32,50,3,6,20,271,/en/stats/leaderboard?page=serve,4,19,62,76,123,78,59,76,38,18,47,64,7,11,19,72,78,108,37,46,123,54,124,231,63,77,123,28,30,108,46,107,231,7.0,4.0,,,D643,D438
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS056,R64,03:18:00,,F,4,BA47,"7-6(7),7-6(7),3-6,7-6(7)",T. Berdych,M. Llodra,,,CZE,FRA,7-6(7),7-6(7),3-6,7-6(7),,03:18:00,A,T. Berdych,M. Llodra,CZE,FRA,,,7.0,4.0,,,305,/en/stats/leaderboard?page=serve,4,24,59,94,160,81,76,94,55,36,66,80,8,10,22,301,/en/stats/leaderboard?page=serve,7,21,62,100,161,81,81,100,49,30,61,83,5,6,23,70,112,160,31,50,161,50,162,321,69,111,161,30,48,160,50,159,321,7.0,4.0,7.0,2.0,BA47,L428
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS057,R64,02:34:00,,F,4,L311,"7-6(8),6-4,6-7(3),6-3",H. Lee,A. Calleri,,,KOR,ARG,7-6(8),6-4,6-7(3),6-3,,02:34:00,A,H. Lee,A. Calleri,KOR,ARG,,,8.0,6.0,3.0,7.0,313,/en/stats/leaderboard?page=serve,1,5,76,111,146,72,80,111,66,23,35,89,8,9,22,279,/en/stats/leaderboard?page=serve,5,9,64,91,143,68,62,91,58,30,52,77,10,13,21,71,103,146,36,51,143,53,154,289,64,92,143,29,43,146,47,135,289,,,,,L311,C478
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS058,R64,02:50:00,,F,4,B446,"6-0,6-3,6-7(8),6-4",J. Bjorkman,J. Wang,,,SWE,TPE,6-0,6-3,6-7(8),6-4,,02:50:00,A,J. Bjorkman,J. Wang,SWE,TPE,,,,,8.0,10.0,280,/en/stats/leaderboard?page=serve,2,8,68,92,135,68,63,92,53,23,43,70,7,10,20,230,/en/stats/leaderboard?page=serve,2,1,71,86,121,56,48,86,46,16,35,56,9,16,17,64,86,135,47,57,121,56,143,256,53,64,121,36,49,135,44,113,256,,,,,B446,W373
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS059,R64,01:50:00,,F,3,A202,"6-3,7-6(7),6-3",W. Arthurs,T. Robredo,,,AUS,ESP,6-3,7-6(7),6-3,,,01:50:00,A,W. Arthurs,T. Robredo,AUS,ESP,,,,,,,313,/en/stats/leaderboard?page=serve,3,14,63,64,101,80,51,64,59,22,37,100,3,3,16,290,/en/stats/leaderboard?page=serve,0,5,69,63,91,70,44,63,61,17,28,78,7,9,14,72,73,101,33,30,91,54,103,192,67,61,91,28,28,101,46,89,192,,,7.0,5.0,A202,R419
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS060,R64,03:46:00,,F,5,Y061,"6-4,4-6,3-6,7-5,6-4",M. Youzhny,G. Simon,,,RUS,FRA,6-4,4-6,3-6,7-5,6-4,03:46:00,A,M. Youzhny,G. Simon,RUS,FRA,,,,,,,249,/en/stats/leaderboard?page=serve,3,4,68,115,169,62,71,115,50,27,54,33,4,12,25,236,/en/stats/leaderboard?page=serve,2,4,60,101,169,65,66,101,44,30,68,50,9,18,26,58,98,169,43,73,169,51,171,338,57,96,169,42,71,169,49,167,338,,,,,Y061,SD32
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS061,R64,02:40:00,,F,5,N289,"3-6,6-3,7-6(7),2-6,6-3",J. Nieminen,F. Mayer,,,FIN,GER,3-6,6-3,7-6(7),2-6,6-3,02:40:00,A,J. Nieminen,F. Mayer,FIN,GER,,,,,7.0,2.0,260,/en/stats/leaderboard?page=serve,6,7,68,101,148,69,70,101,47,22,47,54,7,13,24,266,/en/stats/leaderboard?page=serve,3,6,70,108,154,69,74,108,46,21,46,38,3,8,23,62,92,148,38,59,154,50,151,302,62,95,154,38,56,148,50,151,302,,,,,N289,MB02
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS062,R64,02:22:00,,F,4,SA49,"6-3,3-6,6-3,6-2",R. Soderling,S. Grosjean,,,SWE,FRA,6-3,3-6,6-3,6-2,,02:22:00,A,R. Soderling,S. Grosjean,SWE,FRA,,,,,,,301,/en/stats/leaderboard?page=serve,2,10,62,64,104,84,54,64,53,21,40,67,2,3,18,267,/en/stats/leaderboard?page=serve,2,14,60,65,108,75,49,65,44,19,43,60,6,10,17,72,75,104,37,40,108,54,115,212,63,68,108,28,29,104,46,97,212,,,,,SA49,G379
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS063,R64,01:36:00,,F,3,N409,"6-2,6-4,6-1",R. Nadal,W. Eschauer,,,ESP,AUT,6-2,6-4,6-1,,,01:36:00,A,R. Nadal,W. Eschauer,ESP,AUT,,,,,,,299,/en/stats/leaderboard?page=serve,2,4,60,37,62,78,29,37,68,17,25,67,2,3,12,205,/en/stats/leaderboard?page=serve,2,8,72,54,75,52,28,54,29,6,21,30,3,10,13,74,46,62,55,41,75,64,87,137,45,34,75,26,16,62,36,50,137,,,,,N409,E141
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS065,R128,02:26:00,,F,4,D683,"3-6,6-3,6-4,6-4",J. del Potro,D. Sanguinetti,,,ARG,ITA,3-6,6-3,6-4,6-4,,02:26:00,A,J. del Potro,D. Sanguinetti,ARG,ITA,,,,,,,290,/en/stats/leaderboard?page=serve,2,15,65,66,101,71,47,66,63,22,35,60,6,10,19,245,/en/stats/leaderboard?page=serve,3,8,60,76,126,68,52,76,44,22,50,63,10,16,19,68,69,101,41,52,126,53,121,227,59,74,126,32,32,101,47,106,227,,,,,D683,S480
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS066,R128,02:16:00,,F,3,Q019,"6-3,6-4,7-6(8)",A. Qureshi,L. Childs,,,PAK,GBR,6-3,6-4,7-6(8),,,02:16:00,A,A. Qureshi,L. Childs,PAK,GBR,,,,,8.0,6.0,299,/en/stats/leaderboard?page=serve,7,16,60,67,111,87,58,67,43,19,44,100,3,3,16,269,/en/stats/leaderboard?page=serve,4,9,54,65,121,69,45,65,55,31,56,80,8,10,15,69,77,111,37,45,121,53,122,232,63,76,121,31,34,111,47,110,232,,,,,Q019,C627
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS067,R128,02:17:00,,F,3,S741,"7-6(7),6-4,7-5",M. Safin,R. De Voest,,,RUS,RSA,7-6(7),6-4,7-5,,,02:17:00,A,M. Safin,R. De Voest,RUS,RSA,,,7.0,5.0,,,286,/en/stats/leaderboard?page=serve,2,7,63,71,112,69,49,71,61,25,41,80,8,10,17,262,/en/stats/leaderboard?page=serve,2,2,65,73,112,70,51,73,51,20,39,67,8,12,17,66,74,112,37,41,112,51,115,224,63,71,112,34,38,112,49,109,224,,,,,S741,D424
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS068,R128,02:36:00,,F,4,T315,"7-6(7),6-4,6-7(7),6-3",D. Tursunov,N. Almagro,,,RUS,ESP,7-6(7),6-4,6-7(7),6-3,,02:36:00,A,D. Tursunov,N. Almagro,RUS,ESP,,,7.0,2.0,7.0,9.0,299,/en/stats/leaderboard?page=serve,4,15,60,84,139,82,69,84,56,31,55,80,8,10,22,276,/en/stats/leaderboard?page=serve,5,14,62,85,138,76,65,85,49,26,53,50,4,8,21,72,100,139,34,47,138,53,147,277,66,91,138,28,39,139,47,130,277,,,,,T315,A479
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS069,R128,01:20:00,,F,3,B678,"6-3,6-3,6-2",M. Berrer,A. Montanes,,,GER,ESP,6-3,6-3,6-2,,,01:20:00,A,M. Berrer,A. Montanes,GER,ESP,,,,,,,312,/en/stats/leaderboard?page=serve,2,9,55,39,71,87,34,39,63,20,32,100,3,3,13,234,/en/stats/leaderboard?page=serve,4,7,66,53,80,60,32,53,44,12,27,38,3,8,13,76,54,71,45,36,80,60,90,151,55,44,80,24,17,71,40,61,151,,,,,B678,M824
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS070,R128,03:03:00,,F,5,Z074,"4-6,7-6(7),3-6,6-3,6-4",T. Zib,D. Hartfield,,,CZE,ARG,4-6,7-6(7),3-6,6-3,6-4,03:03:00,A,T. Zib,D. Hartfield,CZE,ARG,,,,,,,281,/en/stats/leaderboard?page=serve,3,5,70,104,148,77,80,104,48,21,44,64,7,11,25,300,/en/stats/leaderboard?page=serve,5,28,65,95,146,73,69,95,55,28,51,60,6,10,25,68,101,148,34,49,146,51,150,294,66,97,146,32,47,148,49,144,294,,,7.0,4.0,Z074,H502
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS071,R128,01:16:00,,F,3,H355,"6-3,6-4,6-2",T. Haas,Z. Fleishman,,,GER,USA,6-3,6-4,6-2,,,01:16:00,A,T. Haas,Z. Fleishman,GER,USA,,,,,,,323,/en/stats/leaderboard?page=serve,3,8,56,38,68,92,35,38,70,21,30,0,0,0,14,241,/en/stats/leaderboard?page=serve,4,7,53,41,77,66,27,41,50,18,36,56,5,9,13,82,56,68,42,32,77,61,88,145,58,45,77,18,12,68,39,57,145,,,,,H355,F337
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS072,R128,01:34:00,,F,3,B676,"6-3,6-4,6-4",J. Blake,I. Andreev,,,USA,RUS,6-3,6-4,6-4,,,01:34:00,A,J. Blake,I. Andreev,USA,RUS,,,,,,,275,/en/stats/leaderboard?page=serve,4,5,63,55,88,73,40,55,58,19,33,40,2,5,15,226,/en/stats/leaderboard?page=serve,3,3,62,47,76,66,31,47,41,12,29,25,2,8,14,67,59,88,43,33,76,56,92,164,57,43,76,33,29,88,44,72,164,,,,,B676,A511
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS073,R128,01:16:00,,F,3,P280,"6-4,6-4,6-1",A. Pavel,J. Guzman,,,ROU,ARG,6-4,6-4,6-1,,,01:16:00,A,A. Pavel,J. Guzman,ROU,ARG,,,,,,,301,/en/stats/leaderboard?page=serve,1,8,72,50,69,84,42,50,53,10,19,33,1,3,14,207,/en/stats/leaderboard?page=serve,5,8,72,59,82,66,39,59,13,3,23,40,4,10,13,75,52,69,49,40,82,61,92,151,51,42,82,25,17,69,39,59,151,,,,,P280,G483
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS074,R128,01:41:00,,F,3,MA30,"6-2,6-7(6),4-3",G. Muller,O. Hernandez,,,LUX,ESP,6-2,6-7(6),4-3,,,01:41:00,A,G. Muller,O. Hernandez,LUX,ESP,,,,,,,302,/en/stats/leaderboard?page=serve,3,8,67,51,76,78,40,51,60,15,25,50,1,2,13,254,/en/stats/leaderboard?page=serve,4,4,66,63,96,59,37,63,58,19,33,60,6,10,14,72,55,76,42,40,96,55,95,172,58,56,96,28,21,76,45,77,172,,,6.0,8.0,MA30,H472
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS075,R128,03:07:00,,F,5,F316,"6-7(5),4-6,6-3,6-2,7-5",J. Ferrero,J. Hajek,,,ESP,CZE,6-7(5),4-6,6-3,6-2,7-5,03:07:00,A,J. Ferrero,J. Hajek,ESP,CZE,,,5.0,7.0,,,286,/en/stats/leaderboard?page=serve,8,27,68,116,171,72,83,116,47,26,55,74,14,19,26,253,/en/stats/leaderboard?page=serve,7,17,60,96,161,67,64,96,48,31,65,47,7,15,25,64,109,171,41,66,161,53,175,332,59,95,161,36,62,171,47,157,332,,,,,F316,H571
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS076,R128,01:43:00,,F,3,S963,"7-6(7),6-4,6-4",F. Serra,P. Kohlschreiber,,,FRA,GER,7-6(7),6-4,6-4,,,01:43:00,A,F. Serra,P. Kohlschreiber,FRA,GER,,,7.0,4.0,,,325,/en/stats/leaderboard?page=serve,0,8,68,60,88,88,53,60,61,17,28,100,2,2,16,283,/en/stats/leaderboard?page=serve,6,19,54,53,98,89,47,53,40,18,45,71,5,7,16,80,70,88,34,33,98,55,103,186,66,65,98,20,18,88,45,83,186,,,,,S963,K435
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS077,R128,03:03:00,,F,5,T742,"4-6,3-6,6-3,6-4,6-3",J. Tipsarevic,A. Peya,,,SRB,AUT,4-6,3-6,6-3,6-4,6-3,03:03:00,A,J. Tipsarevic,A. Peya,SRB,AUT,,,,,,,268,/en/stats/leaderboard?page=serve,5,6,52,67,129,73,49,67,60,37,62,43,3,7,23,264,/en/stats/leaderboard?page=serve,5,10,63,97,153,71,69,97,50,28,56,33,3,9,24,67,86,129,37,56,153,50,142,282,63,97,153,33,43,129,50,140,282,,,,,T742,P467
540,2007,Wimbledon,GS,2007-06-25T00:00:00,2007-07-08T00:00:00,Grass,128,10039193,$,MS078,R128,01:29:00,,F,3,F444,"7-6(7),6-1,6-4",A. Falla,S. Querrey,,,COL,USA,7-6(7),6-1,6-4,,,01:29:00,A,A. Falla,S. Querrey,COL,USA,,,7.0,5.0,,,332,/en/stats/leaderboard?page=serve,1,3,80,67,84,79,53,67,71,12,17,100,3,3,15,275,/en/stats/leaderboard?page=serve,2,14,58,48,83,73,35,48,54,19,35,57,4,7,14,77,65,84,35,29,83,56,94,167,65,54,83,23,19,84,44,73,167,,,,,F444,Q927
