event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set5_winner,tiebreak_set5_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS071,R128,03:18:00,,F,5,HH26,"6-7(6),3-6,6-4,7-5,3-0",U. Humbert,G. Monfils,,,FRA,FRA,6-7(6),3-6,6-4,7-5,3-0,03:18:00,6,8,,,,,262,/en/stats/leaderboard?page=serve,9,8,58,89,153,70,62,89,53,34,64,73,11,15,23,252,/en/stats/leaderboard?page=serve,8,11,66,109,164,68,74,109,42,23,55,63,10,16,23,63,96,153,41,67,164,51,163,317,59,97,164,37,57,153,49,154,317,A,,,,,U. Humbert,G. Monfils,HH26,MC65,FRA,FRA,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS072,R128,02:08:00,,F,3,MM58,"6-3,7-6(7),7-6(7)",D. Medvedev,P. Lorenzi,,,RUS,ITA,6-3,7-6(7),7-6(7),,,02:08:00,,,7,2,,,327,/en/stats/leaderboard?page=serve,3,15,66,60,91,90,54,60,65,20,31,0,0,1,17,271,/en/stats/leaderboard?page=serve,4,3,61,69,113,74,51,69,50,22,44,85,11,13,16,81,74,91,35,40,113,56,114,204,65,73,113,19,17,91,44,90,204,A,,,7,2,D. Medvedev,P. Lorenzi,MM58,L503,RUS,ITA,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS073,R128,01:52:00,,F,3,P09Z,"7-6(7),7-5,6-2",A. Popyrin,P. Carreno Busta,,,AUS,ESP,7-6(7),7-5,6-2,,,01:52:00,7,2,,,,,305,/en/stats/leaderboard?page=serve,3,15,61,52,85,87,45,52,58,19,33,33,1,3,16,229,/en/stats/leaderboard?page=serve,6,1,60,67,111,67,45,67,39,17,44,71,12,17,16,75,64,85,44,49,111,58,113,196,56,62,111,25,21,85,42,83,196,A,,,,,A. Popyrin,P. Carreno Busta,P09Z,CD85,AUS,ESP,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS074,R128,02:19:00,,F,4,CA12,"3-6,6-0,6-3,6-4",J. Chardy,M. Klizan,,,FRA,SVK,3-6,6-0,6-3,6-4,,02:19:00,,,,,,,296,/en/stats/leaderboard?page=serve,4,12,65,61,94,87,53,61,48,16,33,71,5,7,17,228,/en/stats/leaderboard?page=serve,10,9,62,78,125,67,52,78,36,17,47,67,12,18,17,73,69,94,45,56,125,57,125,219,55,69,125,27,25,94,43,94,219,A,,,,,J. Chardy,M. Klizan,CA12,K966,FRA,SVK,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS075,R128,01:50:00,,F,3,GB88,"6-4,6-4,6-4",D. Goffin,B. Klahn,,,BEL,USA,6-4,6-4,6-4,,,01:50:00,,,,,,,308,/en/stats/leaderboard?page=serve,4,7,53,41,78,90,37,41,62,23,37,0,0,0,15,268,/en/stats/leaderboard?page=serve,3,6,55,51,92,71,36,51,59,24,41,63,5,8,15,77,60,78,35,32,92,54,92,170,65,60,92,23,18,78,46,78,170,A,,,,,D. Goffin,B. Klahn,GB88,KA98,BEL,USA,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS076,R128,02:15:00,,F,3,E831,"6-4,6-4,6-4",K. Edmund,J. Munar,,,GBR,ESP,6-4,6-4,6-4,,,02:15:00,,,,,,,292,/en/stats/leaderboard?page=serve,2,4,70,72,103,69,50,72,65,20,31,75,6,8,15,240,/en/stats/leaderboard?page=serve,3,7,64,61,96,69,42,61,37,13,35,67,10,15,15,68,70,103,43,41,96,56,111,199,57,55,96,32,33,103,44,88,199,A,,,,,K. Edmund,J. Munar,E831,MU94,GBR,ESP,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS077,R128,01:48:00,,F,3,V306,"6-4,6-4,6-4",F. Verdasco,K. Majchrzak,,,ESP,POL,6-4,6-4,6-4,,,01:48:00,,,,,,,303,/en/stats/leaderboard?page=serve,4,12,51,41,81,88,36,41,63,25,40,67,2,3,15,260,/en/stats/leaderboard?page=serve,3,5,60,53,89,72,38,53,53,19,36,69,9,13,15,75,61,81,36,32,89,55,93,170,64,57,89,25,20,81,45,77,170,A,,,,,F. Verdasco,K. Majchrzak,V306,MQ75,ESP,POL,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS078,R128,01:41:00,,F,3,K336,"6-4,6-4,7-6(7)",I. Karlovic,A. Arnaboldi,,,CRO,ITA,6-4,6-4,7-6(7),,,01:41:00,,,7,4,,,340,/en/stats/leaderboard?page=serve,3,20,70,58,83,93,54,58,60,15,25,0,0,0,16,285,/en/stats/leaderboard?page=serve,4,8,54,48,89,79,38,48,61,25,41,50,2,4,16,83,69,83,29,26,89,55,95,172,71,63,89,17,14,83,45,77,172,A,,,,,I. Karlovic,A. Arnaboldi,K336,A622,CRO,ITA,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS079,R128,03:23:00,,F,5,F586,"6-4,3-6,6-4,6-7(8),6-3",T. Fabbiano,S. Tsitsipas,,,ITA,GRE,6-4,3-6,6-4,6-7(8),6-3,03:23:00,,,,,,,288,/en/stats/leaderboard?page=serve,4,1,68,104,152,80,83,104,52,25,48,80,8,10,24,274,/en/stats/leaderboard?page=serve,7,11,58,95,164,75,71,95,57,39,69,55,6,11,26,71,108,152,33,54,164,51,162,316,67,110,164,29,44,152,49,154,316,A,8,10,,,T. Fabbiano,S. Tsitsipas,F586,TE51,ITA,GRE,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS080,R128,01:46:00,,F,3,A678,"6-3,6-4,6-2",K. Anderson,P. Herbert,,,RSA,FRA,6-3,6-4,6-2,,,01:46:00,,,,,,,326,/en/stats/leaderboard?page=serve,1,16,58,46,79,80,37,46,73,24,33,100,7,7,14,249,/en/stats/leaderboard?page=serve,3,4,67,55,82,60,33,55,52,14,27,43,3,7,13,77,61,79,43,35,82,60,96,161,57,47,82,23,18,79,40,65,161,A,,,,,K. Anderson,P. Herbert,A678,H996,RSA,FRA,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS081,R128,03:56:00,,F,5,T742,"6-4,6-7(2),6-2,5-7,6-2",J. Tipsarevic,Y. Nishioka,,,SRB,JPN,6-4,6-7(2),6-2,5-7,6-2,03:56:00,,,,,,,286,/en/stats/leaderboard?page=serve,5,17,65,113,174,73,83,113,48,29,61,81,13,16,25,259,/en/stats/leaderboard?page=serve,2,4,64,100,156,64,64,100,57,32,56,50,7,14,25,64,112,174,38,60,156,52,172,330,62,96,156,36,62,174,48,158,330,A,,,2,7,J. Tipsarevic,Y. Nishioka,T742,N732,SRB,JPN,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS082,R128,02:23:00,,F,4,SA93,"6-3,6-7(8),6-1,6-2",A. Seppi,N. Jarry,,,ITA,CHI,6-3,6-7(8),6-1,6-2,,02:23:00,,,,,,,301,/en/stats/leaderboard?page=serve,5,6,59,66,111,85,56,66,62,28,45,50,1,2,19,253,/en/stats/leaderboard?page=serve,4,22,61,74,121,74,55,74,36,17,47,54,7,13,17,76,84,111,40,49,121,57,133,232,60,72,121,24,27,111,43,99,232,A,,,8,10,A. Seppi,N. Jarry,SA93,J551,ITA,CHI,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS083,R128,02:54:00,,F,4,PC11,"7-6(13),5-7,6-3,6-4",G. Pella,M. Copil,,,ARG,ROU,7-6(13),5-7,6-3,6-4,,02:54:00,13,11,,,,,299,/en/stats/leaderboard?page=serve,1,2,74,99,133,73,72,99,65,22,34,50,3,6,22,280,/en/stats/leaderboard?page=serve,7,19,65,83,127,80,66,83,43,19,44,50,4,8,21,71,94,133,33,42,127,52,136,260,67,85,127,29,39,133,48,124,260,A,,,,,G. Pella,M. Copil,PC11,CA99,ARG,ROU,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS084,R128,01:27:00,,F,3,W367,"6-3,6-2,6-2",S. Wawrinka,R. Bemelmans,,,SUI,BEL,6-3,6-2,6-2,,,01:27:00,,,,,,,314,/en/stats/leaderboard?page=serve,4,7,58,42,73,76,32,42,77,24,31,0,0,0,13,224,/en/stats/leaderboard?page=serve,2,1,61,51,83,59,30,51,47,15,32,55,6,11,12,77,56,73,46,38,83,60,94,156,54,45,83,23,17,73,40,62,156,A,,,,,S. Wawrinka,R. Bemelmans,W367,BE54,SUI,BEL,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS085,R128,01:48:00,,F,3,O522,"6-3,7-6(7),6-1",R. Opelka,C. Stebe,,,USA,GER,6-3,7-6(7),6-1,,,01:48:00,,,,,,,300,/en/stats/leaderboard?page=serve,3,11,64,55,86,78,43,55,58,18,31,83,5,6,13,234,/en/stats/leaderboard?page=serve,5,2,62,58,94,59,34,58,56,20,36,63,10,16,15,71,61,86,43,40,94,56,101,180,57,54,94,29,25,86,44,79,180,A,,,7,4,R. Opelka,C. Stebe,O522,SK94,USA,GER,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS086,R128,01:21:00,,F,3,H756,"6-1,6-3,6-1",R. Haase,J. Kovalik,,,NED,SVK,6-1,6-3,6-1,,,01:21:00,,,,,,,311,/en/stats/leaderboard?page=serve,1,7,57,35,61,83,29,35,65,17,26,100,2,2,11,184,/en/stats/leaderboard?page=serve,9,2,65,48,74,58,28,48,27,7,26,30,3,10,12,75,46,61,53,39,74,63,85,135,47,35,74,25,15,61,37,50,135,A,,,,,R. Haase,J. Kovalik,H756,KC04,NED,SVK,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS087,R128,01:48:00,,F,3,R975,"7-6(7),6-4,6-2",M. Raonic,P. Gunneswaran,,,CAN,IND,7-6(7),6-4,6-2,,,01:48:00,7,1,,,,,327,/en/stats/leaderboard?page=serve,4,14,67,57,85,82,47,57,68,19,28,100,2,2,15,266,/en/stats/leaderboard?page=serve,2,5,67,62,93,68,42,62,48,15,31,57,4,7,15,78,66,85,39,36,93,57,102,178,61,57,93,22,19,85,43,76,178,A,,,,,M. Raonic,P. Gunneswaran,R975,GA94,CAN,IND,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS088,R128,03:07:00,,F,4,KE29,"7-6(8),6-4,4-6,7-5",K. Khachanov,S. Kwon,,,RUS,KOR,7-6(8),6-4,4-6,7-5,,03:07:00,8,6,,,,,280,/en/stats/leaderboard?page=serve,6,18,65,95,147,76,72,95,46,24,52,67,8,12,22,260,/en/stats/leaderboard?page=serve,5,6,64,92,144,72,66,92,46,24,52,67,10,15,22,65,96,147,38,54,144,52,150,291,63,90,144,35,51,147,48,141,291,A,,,,,K. Khachanov,S. Kwon,KE29,KF17,RUS,KOR,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS089,R128,01:34:00,,F,3,L397,"6-4,6-2,6-4",F. Lopez,M. Giron,,,ESP,USA,6-4,6-2,6-4,,,01:34:00,,,,,,,328,/en/stats/leaderboard?page=serve,3,16,64,44,69,95,42,44,56,14,25,0,0,0,14,261,/en/stats/leaderboard?page=serve,2,3,65,53,82,62,33,53,62,18,29,43,3,7,14,81,56,69,38,31,82,58,87,151,62,51,82,19,13,69,42,64,151,A,,,,,F. Lopez,M. Giron,L397,GC88,ESP,USA,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS090,R128,01:50:00,,F,3,D632,"6-2,6-4,6-4",S. Darcis,M. Zverev,,,BEL,GER,6-2,6-4,6-4,,,01:50:00,,,,,,,287,/en/stats/leaderboard?page=serve,1,4,67,67,100,73,49,67,52,17,33,92,11,12,14,232,/en/stats/leaderboard?page=serve,4,7,59,55,93,67,37,55,39,15,38,55,6,11,14,66,66,100,44,41,93,55,107,193,56,52,93,34,34,100,45,86,193,A,,,,,S. Darcis,M. Zverev,D632,Z168,BEL,GER,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS091,R128,01:30:00,,F,3,BD06,"6-3,6-2,6-3",R. Bautista Agut,P. Gojowczyk,,,ESP,GER,6-3,6-2,6-3,,,01:30:00,,,,,,,306,/en/stats/leaderboard?page=serve,1,5,69,51,74,76,39,51,65,15,23,83,5,6,13,214,/en/stats/leaderboard?page=serve,3,10,54,46,85,72,33,46,28,11,39,50,6,12,13,73,54,74,48,41,85,60,95,159,52,44,85,27,20,74,40,64,159,A,,,,,R. Bautista Agut,P. Gojowczyk,BD06,G967,ESP,GER,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS092,R128,02:48:00,,F,4,PD31,"4-6,6-4,6-4,7-6(7)",B. Paire,J. Londero,,,FRA,ARG,4-6,6-4,6-4,7-6(7),,02:48:00,,,,,,,276,/en/stats/leaderboard?page=serve,10,18,58,85,146,73,62,85,52,32,61,70,7,10,21,263,/en/stats/leaderboard?page=serve,5,5,69,91,132,68,62,91,46,19,41,56,5,9,21,64,94,146,39,51,132,52,145,278,61,81,132,36,52,146,48,133,278,A,7,4,,,B. Paire,J. Londero,PD31,LB84,FRA,ARG,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS093,R128,02:04:00,,F,4,KI95,"2-6,6-3,6-3,6-1",M. Kecmanovic,R. Carballes Baena,,,SRB,ESP,2-6,6-3,6-3,6-1,,02:04:00,,,,,,,279,/en/stats/leaderboard?page=serve,3,6,62,64,103,77,49,64,49,19,39,67,4,6,17,237,/en/stats/leaderboard?page=serve,1,2,61,61,100,69,42,61,38,15,39,64,9,14,16,66,68,103,43,43,100,55,111,203,57,57,100,34,35,103,45,92,203,A,,,,,M. Kecmanovic,R. Carballes Baena,KI95,CF59,SRB,ESP,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS094,R128,03:06:00,,F,5,C882,"4-6,7-6(10),2-6,6-4,6-2",P. Cuevas,D. Dzumhur,,,URU,BIH,4-6,7-6(10),2-6,6-4,6-2,03:06:00,,,,,,,252,/en/stats/leaderboard?page=serve,11,11,51,82,160,73,60,82,53,41,78,50,6,12,24,273,/en/stats/leaderboard?page=serve,3,7,71,109,153,64,70,109,59,26,44,63,10,16,24,63,101,160,37,57,153,50,158,313,63,96,153,37,59,160,50,155,313,A,,,10,8,P. Cuevas,D. Dzumhur,C882,D923,URU,BIH,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS095,R128,02:31:00,,F,4,V708,"4-6,6-3,6-2,7-5",J. Vesely,A. Zverev,,,CZE,GER,4-6,6-3,6-2,7-5,,02:31:00,,,,,,,292,/en/stats/leaderboard?page=serve,7,7,67,79,118,80,63,79,51,20,39,86,6,7,19,276,/en/stats/leaderboard?page=serve,4,24,68,77,113,74,57,77,39,14,36,38,3,8,20,70,83,118,37,42,113,54,125,231,63,71,113,30,35,118,46,106,231,A,,,,,J. Vesely,A. Zverev,V708,Z355,CZE,GER,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS096,R128,02:29:00,,F,4,Q927,"6-7(4),7-6(7),6-3,6-0",S. Querrey,D. Thiem,,,USA,AUT,6-7(4),7-6(7),6-3,6-0,,02:29:00,4,7,,,,,315,/en/stats/leaderboard?page=serve,4,22,51,69,135,90,62,69,56,37,66,100,6,6,20,277,/en/stats/leaderboard?page=serve,3,15,61,68,111,75,51,68,51,22,43,0,0,4,19,73,99,135,34,38,111,56,137,246,66,73,111,27,36,135,44,109,246,A,,,7,1,S. Querrey,D. Thiem,Q927,TB69,USA,AUT,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS097,R128,02:54:00,,F,4,RE44,"4-6,6-4,7-5,6-4",A. Rublev,C. Garin,,,RUS,CHI,4-6,6-4,7-5,6-4,,02:54:00,,,,,,,279,/en/stats/leaderboard?page=serve,4,12,61,72,118,76,55,72,54,25,46,56,5,9,21,238,/en/stats/leaderboard?page=serve,5,8,58,100,171,64,64,100,42,30,71,77,20,26,21,68,80,118,45,77,171,54,157,289,55,94,171,32,38,118,46,132,289,A,,,,,A. Rublev,C. Garin,RE44,GD64,RUS,CHI,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS098,R128,01:39:00,,F,3,MH30,"6-2,6-3,6-4",J. Millman,H. Dellien,,,AUS,BOL,6-2,6-3,6-4,,,01:39:00,,,,,,,304,/en/stats/leaderboard?page=serve,0,5,56,50,90,80,40,50,63,25,40,100,6,6,14,254,/en/stats/leaderboard?page=serve,1,2,68,50,74,66,33,50,50,12,24,33,2,6,13,72,65,90,39,29,74,57,94,164,61,45,74,28,25,90,43,70,164,A,,,,,J. Millman,H. Dellien,MH30,DA31,AUS,BOL,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS099,R128,03:04:00,,F,4,DB63,"3-6,7-6(7),7-6(7),6-3",L. Djere,G. Andreozzi,,,SRB,ARG,3-6,7-6(7),7-6(7),6-3,,03:04:00,,,7,3,,,288,/en/stats/leaderboard?page=serve,4,12,60,77,129,79,61,77,56,29,52,57,4,7,21,268,/en/stats/leaderboard?page=serve,6,5,66,94,142,72,68,94,46,22,48,57,4,7,21,70,90,129,37,52,142,52,142,271,63,90,142,30,39,129,48,129,271,A,,,7,3,L. Djere,G. Andreozzi,DB63,A887,SRB,ARG,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS100,R128,02:32:00,,F,3,SD32,"7-6(9),6-3,6-2",G. Simon,S. Caruso,,,FRA,ITA,7-6(9),6-3,6-2,,,02:32:00,9,7,,,,,252,/en/stats/leaderboard?page=serve,5,3,61,67,110,64,43,67,51,22,43,77,10,13,14,207,/en/stats/leaderboard?page=serve,3,1,62,66,107,53,35,66,41,17,41,36,4,11,15,59,65,110,51,55,107,55,120,217,49,52,107,41,45,110,45,97,217,A,,,,,G. Simon,S. Caruso,SD32,CE25,FRA,ITA,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS101,R128,02:11:00,,F,4,SL08,"3-6,6-2,6-4,6-3",T. Sandgren,Y. Uchiyama,,,USA,JPN,3-6,6-2,6-4,6-3,,02:11:00,,,,,,,288,/en/stats/leaderboard?page=serve,2,7,72,69,96,72,50,69,56,15,27,25,1,4,18,239,/en/stats/leaderboard?page=serve,1,5,57,59,103,64,38,59,48,21,44,50,6,12,18,68,65,96,43,44,103,55,109,199,57,59,103,32,31,96,45,90,199,A,,,,,T. Sandgren,Y. Uchiyama,SL08,U134,USA,JPN,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS102,R128,02:34:00,,F,4,F724,"3-6,6-4,7-6(7),6-2",M. Fucsovics,D. Novak,,,HUN,AUT,3-6,6-4,7-6(7),6-2,,02:34:00,,,7,2,,,256,/en/stats/leaderboard?page=serve,5,3,68,69,102,74,51,69,48,16,33,14,1,7,19,227,/en/stats/leaderboard?page=serve,3,1,63,85,136,59,50,85,47,24,51,58,11,19,20,66,67,102,46,62,136,54,129,238,54,74,136,34,35,102,46,109,238,A,,,,,M. Fucsovics,D. Novak,F724,DB59,HUN,AUT,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS103,R128,03:23:00,,F,5,F510,"5-7,6-4,6-3,4-6,6-4",F. Fognini,F. Tiafoe,,,ITA,USA,5-7,6-4,6-3,4-6,6-4,03:23:00,,,,,,,278,/en/stats/leaderboard?page=serve,3,12,64,103,162,69,71,103,56,33,59,38,3,8,26,275,/en/stats/leaderboard?page=serve,3,13,67,102,152,66,67,102,56,28,50,33,3,9,25,64,104,162,38,57,152,51,161,314,63,95,152,36,58,162,49,153,314,A,,,,,F. Fognini,F. Tiafoe,F510,TD51,ITA,USA,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS104,R128,02:48:00,,F,3,C977,"7-6(8),7-6(7),6-3",M. Cilic,A. Mannarino,,,CRO,FRA,7-6(8),7-6(7),6-3,,,02:48:00,8,6,,,,,302,/en/stats/leaderboard?page=serve,6,16,65,77,119,83,64,77,50,21,42,80,4,5,17,283,/en/stats/leaderboard?page=serve,4,13,60,68,113,76,52,68,51,23,45,75,6,8,16,71,85,119,34,38,113,53,123,232,66,75,113,29,34,119,47,109,232,A,,,7,4,M. Cilic,A. Mannarino,C977,ME82,CRO,FRA,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS105,R128,02:16:00,,F,4,SH90,"6-0,6-3,6-7(8),6-1",J. Sousa,P. Jubb,,,POR,GBR,6-0,6-3,6-7(8),6-1,,02:16:00,,,8,10,,,290,/en/stats/leaderboard?page=serve,2,12,57,64,112,75,48,64,60,29,48,33,1,3,18,209,/en/stats/leaderboard?page=serve,3,2,58,68,117,65,44,68,37,18,49,43,6,14,16,69,77,112,47,55,117,58,132,229,53,62,117,31,35,112,42,97,229,A,,,,,J. Sousa,P. Jubb,SH90,J0A4,POR,GBR,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS106,R128,02:14:00,,F,3,E687,"6-3,7-6(7),6-3",D. Evans,F. Delbonis,,,GBR,ARG,6-3,7-6(7),6-3,,,02:14:00,,,,,,,315,/en/stats/leaderboard?page=serve,2,5,70,68,97,76,52,68,66,19,29,100,2,2,16,261,/en/stats/leaderboard?page=serve,6,6,52,56,107,77,43,56,47,24,51,85,11,13,14,73,71,97,37,40,107,54,111,204,63,67,107,27,26,97,46,93,204,A,,,7,5,D. Evans,F. Delbonis,E687,D874,GBR,ARG,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS107,R128,03:28:00,,F,5,BG23,"2-6,4-6,6-4,6-4,8-6",N. Basilashvili,J. Ward,,,GEO,GBR,2-6,4-6,6-4,6-4,8-6,03:28:00,,,,,,,267,/en/stats/leaderboard?page=serve,7,7,62,96,155,72,69,96,53,31,59,55,6,11,26,274,/en/stats/leaderboard?page=serve,5,19,63,113,180,66,75,113,51,34,67,69,11,16,26,65,100,155,39,71,180,51,171,335,61,109,180,35,55,155,49,164,335,A,,,,,N. Basilashvili,J. Ward,BG23,W503,GEO,GBR,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS108,R128,02:08:00,,F,3,BE90,"7-6(7),6-4,6-3",R. Berankis,D. Shapovalov,,,LTU,CAN,7-6(7),6-4,6-3,,,02:08:00,7,0,,,,,293,/en/stats/leaderboard?page=serve,4,2,60,69,115,74,51,69,61,28,46,100,5,5,16,276,/en/stats/leaderboard?page=serve,6,10,56,49,88,71,35,49,59,23,39,60,3,5,15,69,79,115,34,30,88,54,109,203,66,58,88,31,36,115,46,94,203,A,,,,,R. Berankis,D. Shapovalov,BE90,SU55,LTU,CAN,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS109,R128,00:58:00,,F,3,T786,"6-2,6-1,6-4",J. Tsonga,B. Tomic,,,FRA,AUS,6-2,6-1,6-4,,,00:58:00,,,,,,,358,/en/stats/leaderboard?page=serve,1,21,72,41,57,85,35,41,81,13,16,0,0,0,12,235,/en/stats/leaderboard?page=serve,1,1,72,49,68,57,28,49,53,10,19,33,3,9,13,84,48,57,44,30,68,62,78,125,56,38,68,16,9,57,38,47,125,A,,,,,J. Tsonga,B. Tomic,T786,TA46,FRA,AUS,,
540,2019,Wimbledon,GS,2019-07-01T00:00:00,2019-07-14T00:00:00,Grass,128,17769000,£,MS110,R128,03:26:00,,F,5,KE17,"7-6(7),3-6,7-6(12),0-6,6-1",N. Kyrgios,J. Thompson,,,AUS,AUS,7-6(7),3-6,7-6(12),0-6,6-1,03:26:00,7,4,12,10,,,265,/en/stats/leaderboard?page=serve,6,23,67,110,165,69,76,110,42,23,55,50,7,14,24,282,/en/stats/leaderboard?page=serve,3,12,65,95,146,66,63,95,61,31,51,50,4,8,22,60,99,165,36,52,146,49,151,311,64,94,146,40,66,165,51,160,311,A,,,,,N. Kyrgios,J. Thompson,KE17,TC61,AUS,AUS,,
