event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS041,R64,02:31:00,,F,3,P235,"6-7(8),6-4,7-6(7)",S. Pescosolido,G. Forget,,,ITA,FRA,6-7(8),6-4,7-6(7),,,02:31:00,267,/en/stats/leaderboard?page=serve,7,9,55,63,115,76,48,63,52,27,52,70,7,10,17,259,/en/stats/leaderboard?page=serve,2,12,59,71,120,69,49,71,45,22,49,69,9,13,17,65,75,115,41,49,120,53,124,235,59,71,120,35,40,115,47,111,235,A,,,,,7,0,8,10,S. Pescosolido,G. Forget,P235,F035,ITA,FRA,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS042,R64,01:18:00,,F,2,M605,"6-3,6-4",C. Moya,S. Schalken,,,ESP,NED,6-3,6-4,,,,01:18:00,286,/en/stats/leaderboard?page=serve,3,2,67,41,61,80,33,41,60,12,20,,0,,10,247,/en/stats/leaderboard?page=serve,2,1,51,36,71,69,25,36,51,18,35,82,9,11,9,74,45,61,39,28,71,55,73,132,61,43,71,26,16,61,45,59,132,A,,,,,,,,,C. Moya,S. Schalken,M605,S572,ESP,NED,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS043,R64,02:18:00,,F,3,G247,"6-4,6-7(5),6-3",H. Gumy,J. Siemerink,,,ARG,NED,6-4,6-7(5),6-3,,,02:18:00,247,/en/stats/leaderboard?page=serve,7,4,56,61,108,64,39,61,57,27,47,67,8,12,15,215,/en/stats/leaderboard?page=serve,8,3,58,59,101,68,40,59,38,16,42,36,4,11,16,61,66,108,45,45,101,53,111,209,55,56,101,39,42,108,47,98,209,A,,,5,7,,,,,H. Gumy,J. Siemerink,G247,S381,ARG,NED,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS044,R64,01:15:00,,F,2,M475,"6-2,7-5",A. Medvedev,T. Carbonell,,,UKR,ESP,6-2,7-5,,,,01:15:00,284,/en/stats/leaderboard?page=serve,1,2,60,34,57,76,26,34,57,13,23,50,1,2,10,230,/en/stats/leaderboard?page=serve,2,0,64,48,75,56,27,48,52,14,27,67,8,12,10,68,39,57,45,34,75,55,73,132,55,41,75,32,18,57,45,59,132,A,,,,,,,,,A. Medvedev,T. Carbonell,M475,C216,UKR,ESP,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS045,R64,02:01:00,,F,3,B429,"3-6,6-4,7-6(7)",J. Burillo,P. Haarhuis,,,ESP,NED,3-6,6-4,7-6(7),,,02:01:00,256,/en/stats/leaderboard?page=serve,2,2,52,52,100,67,35,52,56,27,48,25,1,4,16,270,/en/stats/leaderboard?page=serve,5,11,59,69,117,67,46,69,52,25,48,88,14,16,15,62,62,100,39,46,117,50,108,217,61,71,117,38,38,100,50,109,217,A,,,,,7,4,,,J. Burillo,P. Haarhuis,B429,H223,ESP,NED,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS046,R64,01:24:00,,F,2,R177,"6-1,7-5",F. Roig,S. Matsuoka,,,ESP,JPN,6-1,7-5,,,,01:24:00,267,/en/stats/leaderboard?page=serve,1,1,46,27,59,70,19,27,63,20,32,75,3,4,9,200,/en/stats/leaderboard?page=serve,1,2,52,34,66,56,19,34,41,13,32,50,5,10,10,66,39,59,52,34,66,58,73,125,48,32,66,34,20,59,42,52,125,A,,,,,,,,,F. Roig,S. Matsuoka,R177,M338,ESP,JPN,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS049,R64,01:26:00,,F,2,V166,"6-4,6-3",A. Voinea,D. Prinosil,,,ROU,GER,6-4,6-3,,,,01:26:00,230,/en/stats/leaderboard?page=serve,2,1,48,32,66,66,21,32,47,16,34,67,6,9,10,197,/en/stats/leaderboard?page=serve,3,5,57,43,76,58,25,43,36,12,33,67,10,15,9,56,37,66,51,39,76,54,76,142,49,37,76,44,29,66,46,66,142,A,,,,,,,,,A. Voinea,D. Prinosil,V166,P273,ROU,GER,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS050,R64,01:30:00,,F,2,D198,"6-4,6-4",S. Dosedel,K. Kucera,,,CZE,SVK,6-4,6-4,,,,01:30:00,278,/en/stats/leaderboard?page=serve,,0,81,57,70,68,39,57,69,9,13,,0,,10,260,/en/stats/leaderboard?page=serve,,2,64,42,66,64,27,42,50,12,24,60,3,5,10,69,48,70,41,27,66,55,75,136,59,39,66,31,22,70,45,61,136,A,False,False,,,,,,,S. Dosedel,K. Kucera,D198,K237,CZE,SVK,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS051,R64,01:15:00,,F,2,P226,"6-4,6-1",C. Pioline,J. Sanchez,,,FRA,ESP,6-4,6-1,,,,01:15:00,279,/en/stats/leaderboard?page=serve,3,6,58,34,59,82,28,34,48,12,25,75,3,4,9,214,/en/stats/leaderboard?page=serve,1,0,67,35,52,57,20,35,41,7,17,60,6,10,8,68,40,59,48,25,52,59,65,111,52,27,52,32,19,59,41,46,111,A,,,,,,,,,C. Pioline,J. Sanchez,P226,S015,FRA,ESP,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS052,R64,01:36:00,,F,3,K214,"7-6(7),2-6,6-1",R. Krajicek,M. Zillner,,,NED,GER,7-6(7),2-6,6-1,,,01:36:00,262,/en/stats/leaderboard?page=serve,3,15,52,49,94,71,35,49,49,22,45,50,3,6,14,257,/en/stats/leaderboard?page=serve,1,0,87,77,89,62,48,77,33,4,12,25,1,4,13,61,57,94,42,37,89,51,94,183,58,52,89,39,37,94,49,89,183,A,,,,,,,7,4,R. Krajicek,M. Zillner,K214,Z039,NED,GER,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS053,R64,02:01:00,,F,3,G252,"6-7(7),6-4,6-0",M. Goellner,D. Rikl,,,GER,CZE,6-7(7),6-4,6-0,,,02:01:00,293,/en/stats/leaderboard?page=serve,1,13,59,63,107,73,46,63,57,25,44,91,10,11,14,224,/en/stats/leaderboard?page=serve,4,2,52,55,105,64,35,55,46,23,50,55,6,11,14,66,71,107,45,47,105,56,118,212,55,58,105,34,36,107,44,94,212,A,,,,,,,7,9,M. Goellner,D. Rikl,G252,R203,GER,CZE,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS054,R64,01:00:00,,F,2,V141,"6-3,6-2",D. Vacek,H. Dreekmann,,,CZE,GER,6-3,6-2,,,,01:00:00,290,/en/stats/leaderboard?page=serve,,2,63,31,49,81,25,31,67,12,18,,0,,9,223,/en/stats/leaderboard?page=serve,3,4,55,29,53,72,21,29,33,8,24,57,4,7,8,76,37,49,45,24,53,60,61,102,55,29,53,24,12,49,40,41,102,A,False,,,,,,,,D. Vacek,H. Dreekmann,V141,D249,CZE,GER,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS057,R64,01:11:00,,F,2,G297,"6-3,6-4",O. Gross,J. Hlasek,,,GER,SUI,6-3,6-4,,,,01:11:00,279,/en/stats/leaderboard?page=serve,2,2,53,26,49,85,22,26,61,14,23,0,0,2,10,210,/en/stats/leaderboard?page=serve,3,1,55,37,67,62,23,37,40,12,30,56,5,9,9,73,36,49,48,32,67,59,68,116,52,35,67,27,13,49,41,48,116,A,,,,,,,,,O. Gross,J. Hlasek,G297,H025,GER,SUI,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS058,R64,01:24:00,,F,2,C344,"6-4,7-5",A. Corretja,A. Volkov,,,ESP,RUS,6-4,7-5,,,,01:24:00,265,/en/stats/leaderboard?page=serve,2,3,51,30,59,73,22,30,59,17,29,33,1,3,11,217,/en/stats/leaderboard?page=serve,3,1,40,28,70,64,18,28,52,22,42,50,4,8,11,66,39,59,43,30,70,53,69,129,57,40,70,34,20,59,47,60,129,A,,,,,,,,,A. Corretja,A. Volkov,C344,V037,ESP,RUS,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS059,R64,00:51:00,,F,2,C378,"6-3,6-0",A. Costa,P. Kuhnen,,,ESP,GER,6-3,6-0,,,,00:51:00,292,/en/stats/leaderboard?page=serve,,1,83,35,42,66,23,35,57,4,7,50,1,2,7,154,/en/stats/leaderboard?page=serve,4,1,51,24,47,46,11,24,35,8,23,14,1,7,8,64,27,42,60,28,47,62,55,89,40,19,47,36,15,42,38,34,89,A,False,,,,,,,,A. Costa,P. Kuhnen,C378,K030,ESP,GER,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS060,R64,00:56:00,,F,2,B428,"6-3,4-1",A. Berasategui,C. Costa,,,ESP,ESP,6-3,4-1,,,,00:56:00,262,/en/stats/leaderboard?page=serve,,2,76,37,49,59,22,37,50,6,12,60,3,5,8,150,/en/stats/leaderboard?page=serve,4,2,38,14,37,64,9,14,22,5,23,0,0,5,7,57,28,49,62,23,37,59,51,86,38,14,37,43,21,49,41,35,86,A,False,,,,,,,,A. Berasategui,C. Costa,B428,C179,ESP,ESP,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS061,R64,01:06:00,,F,2,L206,"6-4,6-2",M. Larsson,J. Renzenbrink,,,SWE,GER,6-4,6-2,,,,01:06:00,210,/en/stats/leaderboard?page=serve,2,3,57,28,49,71,20,28,81,17,21,0,0,,9,232,/en/stats/leaderboard?page=serve,3,6,49,32,65,66,21,32,48,16,33,50,3,6,9,76,37,49,43,28,65,57,65,114,57,37,65,24,12,49,43,49,114,A,,,,,,,,,M. Larsson,J. Renzenbrink,L206,R273,SWE,GER,,
414,1996,ATP Masters 1000 Hamburg,1000,1996-05-06T00:00:00,1996-05-12T00:00:00,Clay,56,1950000,$,MS062,R64,01:15:00,,F,2,S080,"6-4,6-3",C. Steeb,K. Tiilikainen,,,GER,FIN,6-4,6-3,,,,01:15:00,237,/en/stats/leaderboard?page=serve,,0,56,33,59,61,20,33,50,13,26,0,0,3,10,209,/en/stats/leaderboard?page=serve,2,0,75,41,55,49,20,41,43,6,14,50,5,10,9,56,33,59,53,29,55,54,62,114,47,26,55,44,26,59,46,52,114,A,False,,,,,,,,C. Steeb,K. Tiilikainen,S080,T207,GER,FIN,,
