event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set5_winner,tiebreak_set5_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS037,R64,02:13:00,,F,3,FB98,"6-3,3-6,6-3",T. Fritz,J. Kubler,,,USA,AUS,6-3,3-6,6-3,,,02:13:00,,,256,/en/stats/leaderboard?page=serve,4,10,61,53,87,62,33,53,56,19,34,71,10,14,14,226,/en/stats/leaderboard?page=serve,3,4,66,59,90,66,39,59,32,10,31,62,8,13,13,60,52,87,46,41,90,53,93,177,54,49,90,40,35,87,47,84,177,A,,,,,,,,,T. Fritz,J. Kubler,FB98,KB95,USA,AUS,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS038,R64,03:47:00,,F,5,SU55,"6-4,4-6,5-7,7-6(7),6-4",D. Shapovalov,A. Seppi,,,CAN,ITA,6-4,4-6,5-7,7-6(7),6-4,03:47:00,,,271,/en/stats/leaderboard?page=serve,12,18,55,96,173,76,73,96,53,41,77,74,14,19,27,256,/en/stats/leaderboard?page=serve,8,6,52,95,181,76,72,95,49,42,86,72,13,18,27,66,114,173,37,67,181,51,181,354,63,114,181,34,59,173,49,173,354,A,,,7,2,,,,,D. Shapovalov,A. Seppi,SU55,SA93,CAN,ITA,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS039,R64,01:58:00,,F,3,A678,"6-2,6-4,6-4",K. Anderson,J. Chardy,,,RSA,FRA,6-2,6-4,6-4,,,01:58:00,,,307,/en/stats/leaderboard?page=serve,5,18,59,51,86,84,43,51,51,18,35,0,0,0,14,268,/en/stats/leaderboard?page=serve,3,9,55,41,75,71,29,41,65,22,34,56,5,9,14,71,61,86,32,24,75,53,85,161,68,51,75,29,25,86,47,76,161,A,,,,,,,,,K. Anderson,J. Chardy,A678,CA12,RSA,FRA,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS040,R64,01:57:00,,F,3,D683,"6-3,6-1,7-6(7)",J. del Potro,D. Kudla,,,ARG,USA,6-3,6-1,7-6(7),,,01:57:00,,,341,/en/stats/leaderboard?page=serve,1,19,73,55,75,85,47,55,65,13,20,0,0,0,14,245,/en/stats/leaderboard?page=serve,6,11,51,44,86,73,32,44,45,19,42,56,5,9,14,80,60,75,41,35,86,59,95,161,59,51,86,20,15,75,41,66,161,A,,,,,,,7,4,J. del Potro,D. Kudla,D683,KB09,ARG,USA,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS041,R64,03:24:00,,F,4,V306,"7-5,2-6,6-4,6-4",F. Verdasco,A. Murray,,,ESP,GBR,7-5,2-6,6-4,6-4,,03:24:00,,,243,/en/stats/leaderboard?page=serve,9,9,62,83,133,65,54,83,46,23,50,60,9,15,20,230,/en/stats/leaderboard?page=serve,6,5,55,62,112,69,43,62,42,21,50,30,3,10,20,58,77,133,43,48,112,51,125,245,57,64,112,42,56,133,49,120,245,A,,,,,,,,,F. Verdasco,A. Murray,V306,MC10,ESP,GBR,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS042,R64,02:30:00,,F,3,CG80,"7-6(7),6-2,6-3",B. Coric,R. Carballes Baena,,,CRO,ESP,7-6(7),6-2,6-3,,,02:30:00,,,283,/en/stats/leaderboard?page=serve,1,5,48,48,99,77,37,48,61,31,51,67,2,3,15,250,/en/stats/leaderboard?page=serve,5,4,61,46,76,76,35,46,43,13,30,20,1,5,14,69,68,99,37,28,76,55,96,175,63,48,76,31,31,99,45,79,175,A,7,4,,,,,,,B. Coric,R. Carballes Baena,CG80,CF59,CRO,ESP,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS043,R64,02:49:00,,F,4,MM58,"6-4,6-3,4-6,6-3",D. Medvedev,S. Tsitsipas,,,RUS,GRE,6-4,6-3,4-6,6-3,,02:49:00,,,291,/en/stats/leaderboard?page=serve,3,8,56,53,94,85,45,53,61,25,41,63,5,8,19,234,/en/stats/leaderboard?page=serve,6,4,47,53,112,72,38,53,49,29,59,50,6,12,19,74,70,94,40,45,112,56,115,206,60,67,112,26,24,94,44,91,206,A,,,,,,,,,D. Medvedev,S. Tsitsipas,MM58,TE51,RUS,GRE,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS044,R64,03:39:00,,F,5,I186,"6-7(7),6-4,3-6,7-6(7),6-4",J. Isner,N. Jarry,,,USA,CHI,6-7(7),6-4,3-6,7-6(7),6-4,03:39:00,,,355,/en/stats/leaderboard?page=serve,1,38,73,106,146,84,89,106,65,26,40,80,4,5,26,315,/en/stats/leaderboard?page=serve,2,20,64,101,157,84,85,101,57,32,56,82,9,11,27,79,115,146,25,40,157,51,155,303,75,117,157,21,31,146,49,148,303,A,7,9,7,2,,,,,J. Isner,N. Jarry,I186,J551,USA,CHI,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS045,R64,02:59:00,,F,4,L987,"6-2,2-6,6-4,6-4",D. Lajovic,C. Norrie,,,SRB,GBR,6-2,2-6,6-4,6-4,,02:59:00,,,261,/en/stats/leaderboard?page=serve,4,3,57,70,123,73,51,70,49,26,53,79,11,14,18,253,/en/stats/leaderboard?page=serve,5,8,61,71,116,68,48,71,49,22,45,58,7,12,18,63,77,123,40,46,116,51,123,239,60,70,116,37,46,123,49,116,239,A,,,,,,,,,D. Lajovic,C. Norrie,L987,N771,SRB,GBR,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS046,R64,02:06:00,,F,3,R975,"6-3,6-4,6-4",M. Raonic,G. Simon,,,CAN,FRA,6-3,6-4,6-4,,,02:06:00,,,316,/en/stats/leaderboard?page=serve,5,17,58,49,85,82,40,49,64,23,36,100,2,2,15,281,/en/stats/leaderboard?page=serve,2,0,79,68,86,65,44,68,61,11,18,50,3,6,14,74,63,85,36,31,86,55,94,171,64,55,86,26,22,85,45,77,171,A,,,,,,,,,M. Raonic,G. Simon,R975,SD32,CAN,FRA,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS047,R64,03:21:00,,F,4,W367,"7-6(7),4-6,6-3,7-5",S. Wawrinka,U. Humbert,,,SUI,FRA,7-6(7),4-6,6-3,7-5,,03:21:00,,,264,/en/stats/leaderboard?page=serve,4,7,51,69,136,72,50,69,57,38,67,64,7,11,22,255,/en/stats/leaderboard?page=serve,7,11,53,70,133,66,46,70,56,35,63,58,7,12,21,65,88,136,39,52,133,52,140,269,61,81,133,35,48,136,48,129,269,A,7,5,,,,,,,S. Wawrinka,U. Humbert,W367,HH26,SUI,FRA,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS048,R64,01:19:00,,F,3,C977,"6-2,6-0,6-0",M. Cilic,H. Hurkacz,,,CRO,POL,6-2,6-0,6-0,,,01:19:00,,,319,/en/stats/leaderboard?page=serve,1,13,67,38,57,82,31,38,58,11,19,100,2,2,10,153,/en/stats/leaderboard?page=serve,6,3,53,37,70,41,15,37,42,14,33,43,6,14,10,74,42,57,59,41,70,65,83,127,41,29,70,26,15,57,35,44,127,A,,,,,,,,,M. Cilic,H. Hurkacz,C977,HB71,CRO,POL,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS049,R64,02:40:00,,F,4,DH58,"6-4,6-0,5-7,6-2",A. de Minaur,F. Tiafoe,,,AUS,USA,6-4,6-0,5-7,6-2,,02:40:00,,,271,/en/stats/leaderboard?page=serve,4,9,54,59,109,75,44,59,54,27,50,67,6,9,18,215,/en/stats/leaderboard?page=serve,9,10,62,68,110,68,46,68,29,12,42,43,6,14,18,65,71,109,47,52,110,56,123,219,53,58,110,35,38,109,44,96,219,A,,,,,,,,,A. de Minaur,F. Tiafoe,DH58,TD51,AUS,USA,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS050,R64,02:58:00,,F,5,SL28,"6-2,4-6,6-1,3-6,6-3",J. Struff,J. Benneteau,,,GER,FRA,6-2,4-6,6-1,3-6,6-3,02:58:00,,,268,/en/stats/leaderboard?page=serve,15,22,51,75,147,83,62,75,46,33,72,50,4,8,22,234,/en/stats/leaderboard?page=serve,15,12,54,66,122,76,50,66,41,23,56,36,4,11,21,65,95,147,40,49,122,54,144,269,60,73,122,35,52,147,46,125,269,A,,,,,,,,,J. Struff,J. Benneteau,SL28,B747,GER,FRA,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS051,R64,02:55:00,,F,4,GB88,"6-2,6-7(1),6-3,6-2",D. Goffin,R. Haase,,,BEL,NED,6-2,6-7(1),6-3,6-2,,02:55:00,1,7,269,/en/stats/leaderboard?page=serve,6,6,51,65,128,77,50,65,52,33,63,85,11,13,19,220,/en/stats/leaderboard?page=serve,9,6,51,58,113,62,36,58,49,27,55,50,7,14,18,65,83,128,44,50,113,55,133,241,56,63,113,35,45,128,45,108,241,A,,,,,,,,,D. Goffin,R. Haase,GB88,H756,BEL,NED,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS052,R64,02:52:00,,F,4,SM37,"6-2,6-0,5-7,6-2",D. Schwartzman,J. Munar,,,ARG,ESP,6-2,6-0,5-7,6-2,,02:52:00,,,258,/en/stats/leaderboard?page=serve,10,3,65,74,114,70,52,74,48,19,40,73,8,11,17,189,/en/stats/leaderboard?page=serve,11,2,56,66,118,62,41,66,33,17,52,61,14,23,17,62,71,114,51,60,118,56,131,232,49,58,118,38,43,114,44,101,232,A,,,,,,,,,D. Schwartzman,J. Munar,SM37,MU94,ARG,ESP,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS053,R64,01:18:00,,F,2,N552,"6-2,5-4",K. Nishikori,G. Monfils,,,JPN,FRA,6-2,5-4,,,,01:18:00,,,272,/en/stats/leaderboard?page=serve,1,1,58,33,57,64,21,33,63,15,24,83,5,6,8,232,/en/stats/leaderboard?page=serve,4,3,72,36,50,56,20,36,50,7,14,20,1,5,9,63,36,57,46,23,50,55,59,107,54,27,50,37,21,57,45,48,107,A,,,,,,,,,K. Nishikori,G. Monfils,N552,MC65,JPN,FRA,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS054,R64,02:29:00,,F,4,K435,"6-7(1),6-3,6-2,6-0",P. Kohlschreiber,M. Ebden,,,GER,AUS,6-7(1),6-3,6-2,6-0,,02:29:00,,,297,/en/stats/leaderboard?page=serve,3,12,54,50,93,74,37,50,72,31,43,0,0,2,18,200,/en/stats/leaderboard?page=serve,16,8,51,66,129,59,39,66,46,29,63,53,9,17,17,73,68,93,47,61,129,58,129,222,53,68,129,27,25,93,42,93,222,A,1,7,,,,,,,P. Kohlschreiber,M. Ebden,K435,E690,GER,AUS,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS055,R64,01:49:00,,F,3,Z355,"6-4,6-4,6-2",A. Zverev,N. Mahut,,,GER,FRA,6-4,6-4,6-2,,,01:49:00,,,304,/en/stats/leaderboard?page=serve,3,10,56,41,73,80,33,41,69,22,32,50,1,2,14,236,/en/stats/leaderboard?page=serve,2,5,59,47,79,72,34,47,38,12,32,0,0,5,14,75,55,73,42,33,79,58,88,152,58,46,79,25,18,73,42,64,152,A,,,,,,,,,A. Zverev,N. Mahut,Z355,M873,GER,FRA,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS056,R64,02:46:00,,F,4,D643,"6-1,6-3,6-7(2),6-2",N. Djokovic,T. Sandgren,,,SRB,USA,6-1,6-3,6-7(2),6-2,,02:46:00,,,296,/en/stats/leaderboard?page=serve,3,6,71,81,114,70,57,81,58,19,33,67,2,3,18,236,/en/stats/leaderboard?page=serve,4,11,62,80,129,65,52,80,41,20,49,56,9,16,18,67,76,114,44,57,129,55,133,243,56,72,129,33,38,114,45,110,243,A,,,,,,,2,7,N. Djokovic,T. Sandgren,D643,SL08,SRB,USA,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS057,R64,02:28:00,,F,3,G628,"6-3,7-6(7),6-3",R. Gasquet,L. Djere,,,FRA,SRB,6-3,7-6(7),6-3,,,02:28:00,7,5,299,/en/stats/leaderboard?page=serve,5,8,69,87,127,77,67,87,50,20,40,100,12,12,16,284,/en/stats/leaderboard?page=serve,1,4,64,56,88,73,41,56,59,19,32,60,3,5,14,69,87,127,32,28,88,53,115,215,68,60,88,31,40,127,47,100,215,A,,,,,,,,,R. Gasquet,L. Djere,G628,DB63,FRA,SRB,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS058,R64,03:18:00,,F,4,PF39,"6-7(4),6-4,6-4,6-3",L. Pouille,M. Baghdatis,,,FRA,CYP,6-7(4),6-4,6-4,6-3,,03:18:00,,,264,/en/stats/leaderboard?page=serve,8,9,52,68,132,76,52,68,50,32,64,67,6,9,20,252,/en/stats/leaderboard?page=serve,6,23,54,77,143,79,61,77,36,24,66,53,8,15,21,64,84,132,41,58,143,52,142,275,59,85,143,36,48,132,48,133,275,A,4,7,,,,,,,L. Pouille,M. Baghdatis,PF39,B837,FRA,CYP,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS059,R64,03:07:00,,F,5,SH90,"4-6,6-3,5-7,6-2,2-0",J. Sousa,P. Carreno Busta,,,POR,ESP,4-6,6-3,5-7,6-2,2-0,03:07:00,,,263,/en/stats/leaderboard?page=serve,6,7,58,68,118,76,52,68,52,26,50,44,4,9,21,249,/en/stats/leaderboard?page=serve,3,8,67,92,138,53,49,92,59,27,46,68,15,22,20,66,78,118,45,62,138,55,140,256,55,76,138,34,40,118,45,116,256,A,,,,,,,,,J. Sousa,P. Carreno Busta,SH90,CD85,POR,ESP,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS060,R64,02:40:00,,F,4,MH30,"6-1,4-6,6-4,6-1",J. Millman,F. Fognini,,,AUS,ITA,6-1,4-6,6-4,6-1,,02:40:00,,,266,/en/stats/leaderboard?page=serve,5,3,63,64,101,67,43,64,62,23,37,20,1,5,17,201,/en/stats/leaderboard?page=serve,6,5,57,55,97,62,34,55,36,15,42,18,2,11,17,65,66,101,49,48,97,58,114,198,51,49,97,35,35,101,42,84,198,A,,,,,,,,,J. Millman,F. Fognini,MH30,F510,AUS,ITA,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS061,R64,02:46:00,,F,3,K926,"7-6(7),6-2,6-3",M. Kukushkin,H. Chung,,,KAZ,KOR,7-6(7),6-2,6-3,,,02:46:00,,,230,/en/stats/leaderboard?page=serve,4,4,60,64,107,61,39,64,49,21,43,50,6,12,15,185,/en/stats/leaderboard?page=serve,4,2,59,60,102,57,34,60,36,15,42,40,6,15,14,56,60,107,52,53,102,54,113,209,48,49,102,44,47,107,46,96,209,A,7,5,,,,,,,M. Kukushkin,H. Chung,K926,CH27,KAZ,KOR,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS062,R64,02:47:00,,F,4,KE17,"4-6,7-6(8),6-3,6-0",N. Kyrgios,P. Herbert,,,AUS,FRA,4-6,7-6(8),6-3,6-0,,02:47:00,8,6,287,/en/stats/leaderboard?page=serve,12,15,57,70,122,80,56,70,58,30,52,67,4,6,19,258,/en/stats/leaderboard?page=serve,8,16,61,77,126,66,51,77,51,25,49,64,9,14,18,70,86,122,40,50,126,55,136,248,60,76,126,30,36,122,45,112,248,A,,,,,,,,,N. Kyrgios,P. Herbert,KE17,H996,AUS,FRA,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS063,R64,01:57:00,,F,3,F324,"7-5,6-4,6-4",R. Federer,B. Paire,,,SUI,FRA,7-5,6-4,6-4,,,01:57:00,,,283,/en/stats/leaderboard?page=serve,5,5,58,55,95,75,41,55,63,25,40,67,4,6,16,232,/en/stats/leaderboard?page=serve,11,6,57,58,102,64,37,58,48,21,44,44,4,9,16,69,66,95,43,44,102,56,110,197,57,58,102,31,29,95,44,87,197,A,,,,,,,,,R. Federer,B. Paire,F324,PD31,SUI,FRA,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS064,R128,01:23:00,,F,2,N409,"6-3,3-4",R. Nadal,D. Ferrer,,,ESP,ESP,6-3,3-4,,,,01:23:00,,,254,/en/stats/leaderboard?page=serve,3,2,62,28,45,71,20,28,47,8,17,33,1,3,8,232,/en/stats/leaderboard?page=serve,4,1,67,38,57,53,20,38,53,10,19,50,3,6,8,62,28,45,47,27,57,54,55,102,53,30,57,38,17,45,46,47,102,A,,,,,,,,,R. Nadal,D. Ferrer,N409,F401,ESP,ESP,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS065,R128,02:03:00,,F,3,PD07,"7-5,6-3,6-2",V. Pospisil,L. Lacko,,,CAN,SVK,7-5,6-3,6-2,,,02:03:00,,,280,/en/stats/leaderboard?page=serve,3,13,61,54,89,81,44,54,43,15,35,67,4,6,14,212,/en/stats/leaderboard?page=serve,4,4,59,54,92,63,34,54,37,14,38,30,3,10,15,66,59,89,48,44,92,57,103,181,52,48,92,34,30,89,43,78,181,A,,,,,,,,,V. Pospisil,L. Lacko,PD07,L797,CAN,SVK,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS066,R128,04:16:00,,F,5,SU87,"7-6(7),6-7(9),5-7,7-6(8),6-2",L. Sonego,G. Muller,,,ITA,LUX,7-6(7),6-7(9),5-7,7-6(8),6-2,04:16:00,9,11,312,/en/stats/leaderboard?page=serve,4,27,62,106,171,81,86,106,57,37,65,57,4,7,28,270,/en/stats/leaderboard?page=serve,18,18,53,96,181,80,77,96,52,44,85,60,6,10,28,72,123,171,33,60,181,52,183,352,67,121,181,28,48,171,48,169,352,A,7,2,8,6,,,,,L. Sonego,G. Muller,SU87,MA30,ITA,LUX,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS067,R128,01:46:00,,F,3,KE29,"6-3,6-2,6-3",K. Khachanov,A. Ramos-Vinolas,,,RUS,ESP,6-3,6-2,6-3,,,01:46:00,,,321,/en/stats/leaderboard?page=serve,1,7,64,42,66,88,37,42,63,15,24,0,0,0,13,223,/en/stats/leaderboard?page=serve,2,4,59,51,87,57,29,51,44,16,36,58,7,12,13,79,52,66,48,42,87,61,94,153,52,45,87,21,14,66,39,59,153,A,,,,,,,,,K. Khachanov,A. Ramos-Vinolas,KE29,R772,RUS,ESP,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS068,R128,01:58:00,,F,3,SM25,"6-0,7-6(7),6-2",J. Sock,G. Andreozzi,,,USA,ARG,6-0,7-6(7),6-2,,,01:58:00,7,4,313,/en/stats/leaderboard?page=serve,2,10,71,54,76,78,42,54,64,14,22,50,1,2,13,219,/en/stats/leaderboard?page=serve,3,7,62,54,87,61,33,54,39,13,33,57,8,14,13,74,56,76,47,41,87,60,97,163,53,46,87,26,20,76,40,66,163,A,,,,,,,,,J. Sock,G. Andreozzi,SM25,A887,USA,ARG,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS069,R128,03:15:00,,F,5,BG23,"6-2,4-6,6-2,2-6,6-4",N. Basilashvili,A. Bedene,,,GEO,SLO,6-2,4-6,6-2,2-6,6-4,03:15:00,,,251,/en/stats/leaderboard?page=serve,7,4,61,85,140,67,57,85,49,27,55,64,9,14,22,250,/en/stats/leaderboard?page=serve,8,22,50,74,148,76,56,74,42,31,74,59,10,17,22,60,84,140,41,61,148,50,145,288,59,87,148,40,56,140,50,143,288,A,,,,,,,,,N. Basilashvili,A. Bedene,BG23,BH09,GEO,SLO,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS070,R128,02:08:00,,F,3,PC11,"6-4,6-4,6-1",G. Pella,C. Ruud,,,ARG,NOR,6-4,6-4,6-1,,,02:08:00,,,317,/en/stats/leaderboard?page=serve,2,9,69,51,74,84,43,51,57,13,23,100,1,1,13,231,/en/stats/leaderboard?page=serve,5,7,57,56,98,70,39,56,38,16,42,38,3,8,14,76,56,74,44,43,98,58,99,172,56,55,98,24,18,74,42,73,172,A,,,,,,,,,G. Pella,C. Ruud,PC11,RH16,ARG,NOR,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS071,R128,03:12:00,,F,4,L503,"4-6,6-4,7-5,6-1",P. Lorenzi,K. Edmund,,,ITA,GBR,4-6,6-4,7-5,6-1,,03:12:00,,,283,/en/stats/leaderboard?page=serve,6,21,60,78,131,78,61,78,45,24,53,75,9,12,20,238,/en/stats/leaderboard?page=serve,4,10,51,68,134,68,46,68,45,30,66,60,9,15,19,65,85,131,43,58,134,54,143,265,57,76,134,35,46,131,46,122,265,A,,,,,,,,,P. Lorenzi,K. Edmund,L503,E831,ITA,GBR,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS072,R128,01:30:00,,F,3,TB69,"6-3,6-1,6-4",D. Thiem,M. Basic,,,AUT,BIH,6-3,6-1,6-4,,,01:30:00,,,328,/en/stats/leaderboard?page=serve,2,13,69,45,65,93,42,45,55,11,20,100,1,1,13,230,/en/stats/leaderboard?page=serve,1,5,60,50,83,60,30,50,45,15,33,50,5,10,13,82,53,65,46,38,83,61,91,148,54,45,83,18,12,65,39,57,148,A,,,,,,,,,D. Thiem,M. Basic,TB69,BE67,AUT,BIH,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS073,R128,02:10:00,,F,3,J386,"6-3,7-6(8),6-3",S. Johnson,D. Istomin,,,USA,UZB,6-3,7-6(8),6-3,,,02:10:00,8,6,323,/en/stats/leaderboard?page=serve,2,16,60,54,90,91,49,54,58,21,36,100,1,1,16,281,/en/stats/leaderboard?page=serve,2,11,59,52,88,81,42,52,47,17,36,71,5,7,14,78,70,90,33,29,88,56,99,178,67,59,88,22,20,90,44,79,178,A,,,,,,,,,S. Johnson,D. Istomin,J386,I165,USA,UZB,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS074,R128,03:49:00,,F,5,FB98,"4-6,2-6,6-4,7-6(7),6-2",T. Fritz,M. Zverev,,,USA,GER,4-6,2-6,6-4,7-6(7),6-2,03:49:00,,,239,/en/stats/leaderboard?page=serve,13,17,56,98,176,68,67,98,45,35,78,64,14,22,24,240,/en/stats/leaderboard?page=serve,8,16,49,72,147,74,53,72,43,32,75,43,6,14,24,58,102,176,42,62,147,51,164,323,58,85,147,42,74,176,49,159,323,A,,,7,2,,,,,T. Fritz,M. Zverev,FB98,Z168,USA,GER,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS075,R128,02:07:00,,F,3,KB95,"6-3,6-3,6-4",J. Kubler,R. Bautista Agut,,,AUS,ESP,6-3,6-3,6-4,,,02:07:00,,,275,/en/stats/leaderboard?page=serve,3,6,63,52,82,71,37,52,53,16,30,50,2,4,14,219,/en/stats/leaderboard?page=serve,4,2,53,48,91,58,28,48,53,23,43,57,8,14,14,65,53,82,44,40,91,54,93,173,56,51,91,35,29,82,46,80,173,A,,,,,,,,,J. Kubler,R. Bautista Agut,KB95,BD06,AUS,ESP,,
560,2018,US Open,GS,2018-08-27T00:00:00,2018-09-09T00:00:00,Hard,128,25282400,$,MS076,R128,02:39:00,,F,3,SU55,"7-5,5-7,4-1",D. Shapovalov,F. Auger-Aliassime,,,CAN,CAN,7-5,5-7,4-1,,,02:39:00,,,221,/en/stats/leaderboard?page=serve,9,3,54,53,99,72,38,53,37,17,46,62,8,13,14,216,/en/stats/leaderboard?page=serve,8,3,62,53,85,53,28,53,53,17,32,50,7,14,15,56,55,99,47,40,85,52,95,184,53,45,85,44,44,99,48,89,184,A,,,,,,,,,D. Shapovalov,F. Auger-Aliassime,SU55,AG37,CAN,CAN,,
