event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set5_winner,tiebreak_set5_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS079,R128,03:59:00,,F,5,M442,"6-4,6-3,6-7(2),6-7(5),7-6(7)",T. Martin,S. Huet,,,USA,FRA,6-4,6-3,6-7(2),6-7(5),7-6(7),03:59:00,,,2,7,301,/en/stats/leaderboard?page=serve,8,26,58,107,183,79,84,107,54,41,76,60,3,5,28,262,/en/stats/leaderboard?page=serve,11,18,42,94,224,77,72,94,51,66,130,78,14,18,27,68,125,183,38,86,224,52,211,407,62,138,224,32,58,183,48,196,407,A,5,7,,,7,3,T. Martin,S. Huet,M442,H284,USA,FRA,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS080,R128,02:38:00,,F,5,P226,"4-6,4-6,6-3,7-5,1-0",C. Pioline,P. Rafter,,,FRA,AUS,4-6,4-6,6-3,7-5,1-0,02:38:00,,,,,274,/en/stats/leaderboard?page=serve,6,5,61,75,123,81,61,75,48,23,48,63,5,8,21,263,/en/stats/leaderboard?page=serve,5,5,63,83,132,71,59,83,49,24,49,67,8,12,21,68,84,123,37,49,132,52,133,255,63,83,132,32,39,123,48,122,255,A,,,,,,,C. Pioline,P. Rafter,P226,R255,FRA,AUS,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS081,R128,03:26:00,,F,5,B484,"6-1,6-7(8),3-6,6-3,6-2",L. Burgsmuller,J. Siemerink,,,GER,NED,6-1,6-7(8),3-6,6-3,6-2,03:26:00,8,10,,,263,/en/stats/leaderboard?page=serve,12,4,62,97,157,68,66,97,55,33,60,75,9,12,22,232,/en/stats/leaderboard?page=serve,16,16,48,65,136,71,46,65,48,34,71,27,3,11,23,63,99,157,41,56,136,53,155,293,59,80,136,37,58,157,47,138,293,A,,,,,,,L. Burgsmuller,J. Siemerink,B484,S381,GER,NED,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS082,R128,02:34:00,,F,4,W035,"3-6,7-6(7),6-4,6-4",M. Woodforde,A. Portas,,,AUS,ESP,3-6,7-6(7),6-4,6-4,,02:34:00,7,1,,,294,/en/stats/leaderboard?page=serve,6,12,67,85,126,75,64,85,56,23,41,71,5,7,20,273,/en/stats/leaderboard?page=serve,7,3,65,90,138,69,62,90,58,28,48,67,6,9,21,69,87,126,35,48,138,51,135,264,65,90,138,31,39,126,49,129,264,A,,,,,,,M. Woodforde,A. Portas,W035,P305,AUS,ESP,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS083,R128,02:59:00,,F,5,W254,"4-6,6-3,3-6,7-6(7),6-2",P. Wessels,M. Zabaleta,,,NED,ARG,4-6,6-3,3-6,7-6(7),6-2,02:59:00,,,,,288,/en/stats/leaderboard?page=serve,3,9,59,81,137,73,59,81,63,35,56,40,2,5,24,260,/en/stats/leaderboard?page=serve,10,14,45,73,161,75,55,73,53,47,88,60,6,10,24,69,94,137,37,59,161,51,153,298,63,102,161,31,43,137,49,145,298,A,7,3,,,,,P. Wessels,M. Zabaleta,W254,Z073,NED,ARG,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS084,R128,02:20:00,,F,4,A226,"6-2,7-6(7),1-6,6-4",H. Arazi,K. Alami,,,MAR,MAR,6-2,7-6(7),1-6,6-4,,02:20:00,7,4,,,249,/en/stats/leaderboard?page=serve,4,4,63,85,135,71,60,85,42,21,50,58,7,12,19,252,/en/stats/leaderboard?page=serve,5,8,60,67,112,64,43,67,53,24,45,17,1,6,18,60,81,135,40,45,112,51,126,247,60,67,112,40,54,135,49,121,247,A,,,,,,,H. Arazi,K. Alami,A226,A203,MAR,MAR,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS085,R128,02:12:00,,F,4,V195,"6-3,6-2,4-6,7-6(12)",F. Vicente,G. Puentes,,,ESP,ESP,6-3,6-2,4-6,7-6(12),,02:12:00,,,,,284,/en/stats/leaderboard?page=serve,4,4,63,80,126,73,58,80,63,29,46,40,2,5,20,257,/en/stats/leaderboard?page=serve,3,3,68,83,122,67,56,83,49,19,39,44,4,9,19,69,87,126,39,47,122,54,134,248,61,75,122,31,39,126,46,114,248,A,12,10,,,,,F. Vicente,G. Puentes,V195,P272,ESP,ESP,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS086,R128,01:57:00,,F,3,P372,"7-6(7),6-4,6-2",M. Puerta,B. Karbacher,,,ARG,GER,7-6(7),6-4,6-2,,,01:57:00,,,,,315,/en/stats/leaderboard?page=serve,0,6,64,58,90,79,46,58,66,21,32,100,1,1,15,257,/en/stats/leaderboard?page=serve,3,12,50,53,105,74,39,53,44,23,52,70,7,10,15,74,67,90,41,43,105,56,110,195,59,62,105,26,23,90,44,85,195,A,,,7,4,,,M. Puerta,B. Karbacher,P372,K190,ARG,GER,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS087,R128,01:47:00,,F,3,H355,"6-2,6-4,7-6(8)",T. Haas,T. Enqvist,,,GER,SWE,6-2,6-4,7-6(8),,,01:47:00,,,8,6,283,/en/stats/leaderboard?page=serve,9,14,60,55,91,76,42,55,56,20,36,33,1,3,15,238,/en/stats/leaderboard?page=serve,2,6,53,52,99,60,31,52,55,26,47,50,5,10,15,68,62,91,42,42,99,55,104,190,58,57,99,32,29,91,45,86,190,A,,,,,,,T. Haas,T. Enqvist,H355,E113,GER,SWE,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS088,R128,02:12:00,,F,4,N250,"1-6,6-1,6-2,6-4",M. Norman,F. Mantilla,,,SWE,ESP,1-6,6-1,6-2,6-4,,02:12:00,,,,,261,/en/stats/leaderboard?page=serve,3,8,58,57,98,72,41,57,51,21,41,56,5,9,16,219,/en/stats/leaderboard?page=serve,2,5,56,56,100,59,33,56,45,20,44,50,7,14,16,63,62,98,47,47,100,55,109,198,53,53,100,37,36,98,45,89,198,A,,,,,,,M. Norman,F. Mantilla,N250,M535,SWE,ESP,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS089,R128,02:20:00,,F,4,P045,"5-7,7-6(7),6-1,6-2",G. Pozzi,D. Nestor,,,ITA,CAN,5-7,7-6(7),6-1,6-2,,02:20:00,7,4,,,295,/en/stats/leaderboard?page=serve,4,13,50,60,119,80,48,60,66,39,59,71,5,7,20,253,/en/stats/leaderboard?page=serve,5,6,56,65,116,72,47,65,51,26,51,55,6,11,19,73,87,119,37,43,116,55,130,235,63,73,116,27,32,119,45,105,235,A,,,,,,,G. Pozzi,D. Nestor,P045,N210,ITA,CAN,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS090,R128,01:27:00,,F,3,H364,"6-4,6-1,6-2",M. Hipfl,A. Ilie,,,AUT,AUS,6-4,6-1,6-2,,,01:27:00,,,,,304,/en/stats/leaderboard?page=serve,2,2,70,44,63,80,35,44,63,12,19,67,2,3,12,198,/en/stats/leaderboard?page=serve,5,6,51,45,88,49,22,45,51,22,43,50,7,14,13,75,47,63,50,44,88,60,91,151,50,44,88,25,16,63,40,60,151,A,,,,,,,M. Hipfl,A. Ilie,H364,I052,AUT,AUS,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS091,R128,03:29:00,,F,5,F164,"7-6(7),4-6,4-6,6-3,7-6(7)",R. Fromberg,W. Ferreira,,,AUS,RSA,7-6(7),4-6,4-6,6-3,7-6(7),03:29:00,,,,,277,/en/stats/leaderboard?page=serve,5,13,66,122,185,74,90,122,48,30,63,67,10,15,27,287,/en/stats/leaderboard?page=serve,3,15,60,97,162,79,77,97,52,34,65,67,8,12,26,65,120,185,31,51,162,49,171,347,69,111,162,35,65,185,51,176,347,A,,,7,4,7,5,R. Fromberg,W. Ferreira,F164,F196,AUS,RSA,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS092,R128,02:43:00,,F,5,C270,"3-6,6-3,2-6,6-2,6-2",C. Caratti,J. Diaz,,,ITA,ESP,3-6,6-3,2-6,6-2,6-2,02:43:00,,,,,261,/en/stats/leaderboard?page=serve,7,2,61,83,137,69,57,83,56,30,54,69,9,13,21,247,/en/stats/leaderboard?page=serve,8,5,61,84,137,69,58,84,49,26,53,65,11,17,21,64,87,137,39,53,137,51,140,274,61,84,137,36,50,137,49,134,274,A,,,,,,,C. Caratti,J. Diaz,C270,D291,ITA,ESP,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS093,R128,02:36:00,,F,4,I034,"7-5,7-6(7),4-6,6-2",G. Ivanisevic,V. Liukko,,,CRO,FIN,7-5,7-6(7),4-6,6-2,,02:36:00,7,5,,,267,/en/stats/leaderboard?page=serve,15,27,50,74,148,91,67,74,34,25,74,67,8,12,21,244,/en/stats/leaderboard?page=serve,4,9,43,55,129,67,37,55,58,43,74,33,3,9,21,62,92,148,38,49,129,51,141,277,62,80,129,38,56,148,49,136,277,A,,,,,,,G. Ivanisevic,V. Liukko,I034,L292,CRO,FIN,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS094,R128,01:51:00,,F,3,H223,"6-4,6-1,6-4",P. Haarhuis,H. Dreekmann,,,NED,GER,6-4,6-1,6-4,,,01:51:00,,,,,279,/en/stats/leaderboard?page=serve,3,5,54,53,99,77,41,53,54,25,46,88,7,8,14,220,/en/stats/leaderboard?page=serve,4,5,51,45,89,64,29,45,43,19,44,58,7,12,13,67,66,99,46,41,89,57,107,188,54,48,89,33,33,99,43,81,188,A,,,,,,,P. Haarhuis,H. Dreekmann,H223,D249,NED,GER,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS095,R128,01:40:00,,F,3,K293,"6-4,6-4,6-3",G. Kuerten,B. Ulihrach,,,BRA,CZE,6-4,6-4,6-3,,,01:40:00,,,,,306,/en/stats/leaderboard?page=serve,2,17,55,52,95,83,43,52,53,23,43,100,3,3,14,238,/en/stats/leaderboard?page=serve,7,6,47,46,98,65,30,46,54,28,52,33,2,6,15,69,66,95,41,40,98,55,106,193,59,58,98,31,29,95,45,87,193,A,,,,,,,G. Kuerten,B. Ulihrach,K293,U032,BRA,CZE,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS096,R128,02:12:00,,F,3,C433,"7-6(7),6-4,6-3",G. Canas,T. Henman,,,ARG,GBR,7-6(7),6-4,6-3,,,02:12:00,,,,,254,/en/stats/leaderboard?page=serve,7,0,63,57,91,70,40,57,53,18,34,60,6,10,16,223,/en/stats/leaderboard?page=serve,5,3,67,60,90,58,35,60,40,12,30,50,6,12,15,64,58,91,48,43,90,56,101,181,52,47,90,36,33,91,44,80,181,A,,,7,1,,,G. Canas,T. Henman,C433,H336,ARG,GBR,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS097,R128,02:23:00,,F,4,S544,"6-3,6-7(3),7-5,6-3",V. Spadea,J. Knippschild,,,USA,GER,6-3,6-7(3),7-5,6-3,,02:23:00,3,7,,,313,/en/stats/leaderboard?page=serve,1,8,56,72,129,85,61,72,65,37,57,100,6,6,22,275,/en/stats/leaderboard?page=serve,12,21,57,76,133,82,62,76,42,24,57,67,6,9,20,76,98,129,35,47,133,55,145,262,65,86,133,24,31,129,45,117,262,A,,,,,,,V. Spadea,J. Knippschild,S544,K260,USA,GER,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS098,R128,01:07:00,,F,2,B518,"7-5,5-1",G. Blanco,J. Boutter,,,ESP,FRA,7-5,5-1,,,,01:07:00,,,,,270,/en/stats/leaderboard?page=serve,2,4,45,23,51,74,17,23,61,17,28,0,0,1,9,202,/en/stats/leaderboard?page=serve,4,0,49,28,57,61,17,28,41,12,29,56,5,9,9,67,34,51,49,28,57,57,62,108,51,29,57,33,17,51,43,46,108,A,,,,,,,G. Blanco,J. Boutter,B518,B599,ESP,FRA,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS099,R128,01:29:00,,F,3,T168,"6-4,7-5,6-2",L. Tieleman,T. Dent,,,ITA,USA,6-4,7-5,6-2,,,01:29:00,,,,,316,/en/stats/leaderboard?page=serve,4,12,56,41,73,93,38,41,66,21,32,50,1,2,15,234,/en/stats/leaderboard?page=serve,5,8,51,57,112,65,37,57,49,27,55,77,17,22,15,81,59,73,43,48,112,58,107,185,57,64,112,19,14,73,42,78,185,A,,,,,,,L. Tieleman,T. Dent,T168,D362,ITA,USA,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS100,R128,03:23:00,,F,4,V201,"6-2,7-6(7),4-6,7-6(13)",J. van Lottum,T. Suzuki,,,NED,JPN,6-2,7-6(7),4-6,7-6(13),,03:23:00,7,4,,,275,/en/stats/leaderboard?page=serve,4,2,58,83,142,76,63,83,58,34,59,73,8,11,21,275,/en/stats/leaderboard?page=serve,3,10,69,110,160,65,72,110,54,27,50,60,6,10,20,68,97,142,38,61,160,52,158,302,62,99,160,32,45,142,48,144,302,A,13,11,,,,,J. van Lottum,T. Suzuki,V201,S550,NED,JPN,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS101,R128,01:25:00,,F,3,L360,"6-1,6-2,6-4",I. Ljubicic,J. Morrison,,,CRO,USA,6-1,6-2,6-4,,,01:25:00,,,,,300,/en/stats/leaderboard?page=serve,3,2,63,55,88,80,44,55,58,19,33,100,6,6,14,220,/en/stats/leaderboard?page=serve,11,3,54,43,80,81,35,43,30,11,37,60,6,10,11,72,63,88,43,34,80,58,97,168,58,46,80,28,25,88,42,71,168,A,,,,,,,I. Ljubicic,J. Morrison,L360,M805,CRO,USA,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS102,R128,01:35:00,,F,3,M551,"6-3,6-4,6-3",L. Manta,S. Schalken,,,SUI,NED,6-3,6-4,6-3,,,01:35:00,,,,,283,/en/stats/leaderboard?page=serve,1,8,62,50,81,74,37,50,55,17,31,71,5,7,14,219,/en/stats/leaderboard?page=serve,6,2,63,57,90,70,40,57,33,11,33,45,5,11,14,67,54,81,43,39,90,54,93,171,57,51,90,33,27,81,46,78,171,A,,,,,,,L. Manta,S. Schalken,M551,S572,SUI,NED,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS103,R128,01:29:00,,F,3,K214,"6-1,6-4,6-0",R. Krajicek,P. King,,,NED,USA,6-1,6-4,6-0,,,01:29:00,,,,,292,/en/stats/leaderboard?page=serve,3,12,53,33,62,85,28,33,55,16,29,80,4,5,11,173,/en/stats/leaderboard?page=serve,5,3,51,46,90,52,24,46,39,17,44,53,9,17,12,71,44,62,54,49,90,61,93,152,46,41,90,29,18,62,39,59,152,A,,,,,,,R. Krajicek,P. King,K214,K409,NED,USA,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS104,R128,02:58:00,,F,5,A202,"6-3,6-4,1-6,4-6,7-6(8)",W. Arthurs,A. Corretja,,,AUS,ESP,6-3,6-4,1-6,4-6,7-6(8),02:58:00,,,,,308,/en/stats/leaderboard?page=serve,7,38,59,84,142,83,70,84,48,28,58,63,5,8,24,303,/en/stats/leaderboard?page=serve,2,6,65,95,146,76,72,95,67,34,51,67,4,6,24,69,98,142,27,40,146,48,138,288,73,106,146,31,44,142,52,150,288,A,,,,,8,6,W. Arthurs,A. Corretja,A202,C344,AUS,ESP,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS105,R128,01:16:00,,F,3,H432,"6-2,6-2,6-0",L. Hewitt,M. Rosset,,,AUS,SUI,6-2,6-2,6-0,,,01:16:00,,,,,331,/en/stats/leaderboard?page=serve,0,10,69,41,59,85,35,41,67,12,18,100,4,4,11,160,/en/stats/leaderboard?page=serve,14,5,49,33,68,55,18,33,29,10,35,42,5,12,11,80,47,59,59,40,68,69,87,127,41,28,68,20,12,59,31,40,127,A,,,,,,,L. Hewitt,M. Rosset,H432,R214,AUS,SUI,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS106,R128,01:36:00,,F,3,M475,"6-3,6-2,6-3",A. Medvedev,M. Rodriguez,,,UKR,ARG,6-3,6-2,6-3,,,01:36:00,,,,,261,/en/stats/leaderboard?page=serve,8,1,49,46,93,74,34,46,53,25,47,80,4,5,13,199,/en/stats/leaderboard?page=serve,8,4,48,40,83,65,26,40,37,16,43,45,5,11,13,63,59,93,49,41,83,57,100,176,51,42,83,37,34,93,43,76,176,A,,,,,,,A. Medvedev,M. Rodriguez,M475,R251,UKR,ARG,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS107,R128,02:47:00,,F,5,L226,"3-6,6-4,4-6,6-1,6-4",S. Lareau,G. Gaudio,,,CAN,ARG,3-6,6-4,4-6,6-1,6-4,02:47:00,,,,,249,/en/stats/leaderboard?page=serve,7,10,52,74,142,78,58,74,43,29,68,63,10,16,23,233,/en/stats/leaderboard?page=serve,10,7,57,80,141,68,54,80,46,28,61,33,4,12,23,61,87,142,42,59,141,52,146,283,58,82,141,39,55,142,48,137,283,A,,,,,,,S. Lareau,G. Gaudio,L226,G374,CAN,ARG,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS108,R128,02:20:00,,F,4,B446,"6-4,6-4,1-6,6-2",J. Bjorkman,J. Tarango,,,SWE,USA,6-4,6-4,1-6,6-2,,02:20:00,,,,,265,/en/stats/leaderboard?page=serve,4,9,65,71,110,68,48,71,51,20,39,60,6,10,17,235,/en/stats/leaderboard?page=serve,6,6,63,77,122,64,49,77,42,19,45,45,5,11,18,62,68,110,44,54,122,53,122,232,56,68,122,38,42,110,47,110,232,A,,,,,,,J. Bjorkman,J. Tarango,B446,T136,SWE,USA,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS109,R128,02:38:00,,F,3,C328,"6-4,7-6(7),6-4",K. Carlsen,H. Gumy,,,DEN,ARG,6-4,7-6(7),6-4,,,02:38:00,7,4,,,275,/en/stats/leaderboard?page=serve,2,4,62,63,101,75,47,63,55,21,38,67,6,9,16,248,/en/stats/leaderboard?page=serve,2,3,68,77,113,58,45,77,53,19,36,67,10,15,16,67,68,101,43,49,113,55,117,214,57,64,113,33,33,101,45,97,214,A,,,,,,,K. Carlsen,H. Gumy,C328,G247,DEN,ARG,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS110,R128,03:21:00,,F,5,M595,"3-6,2-6,7-6(8),7-6(7),6-3",M. Mirnyi,T. Zib,,,BLR,CZE,3-6,2-6,7-6(8),7-6(7),6-3,03:21:00,,,8,6,267,/en/stats/leaderboard?page=serve,7,20,60,115,193,68,78,115,50,39,78,68,13,19,25,286,/en/stats/leaderboard?page=serve,3,4,74,117,158,73,85,117,54,22,41,69,9,13,25,61,117,193,32,51,158,48,168,351,68,107,158,39,76,193,52,183,351,A,7,4,,,,,M. Mirnyi,T. Zib,M595,Z074,BLR,CZE,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS111,R128,02:14:00,,F,4,K267,"6-1,3-6,6-3,6-4",Y. Kafelnikov,A. Martin,,,RUS,ESP,6-1,3-6,6-3,6-4,,02:14:00,,,,,242,/en/stats/leaderboard?page=serve,4,2,61,70,114,69,48,70,48,21,44,33,3,9,18,196,/en/stats/leaderboard?page=serve,6,3,62,69,111,59,41,69,31,13,42,55,11,20,17,61,69,114,51,57,111,56,126,225,49,54,111,39,45,114,44,99,225,A,,,,,,,Y. Kafelnikov,A. Martin,K267,M590,RUS,ESP,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS112,R128,02:06:00,,F,3,M605,"7-6(7),6-3,6-4",C. Moya,D. Hrbaty,,,ESP,SVK,7-6(7),6-3,6-4,,,02:06:00,,,,,265,/en/stats/leaderboard?page=serve,5,13,44,52,117,83,43,52,49,32,65,79,11,14,16,227,/en/stats/leaderboard?page=serve,8,6,45,53,119,74,39,53,44,29,66,58,7,12,15,64,75,117,43,51,119,53,126,236,57,68,119,36,42,117,47,110,236,A,,,7,4,,,C. Moya,D. Hrbaty,M605,H377,ESP,SVK,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS113,R128,03:11:00,,F,5,E140,"4-6,4-6,7-6(8),6-2,6-4",N. Escude,M. Gustafsson,,,FRA,SWE,4-6,4-6,7-6(8),6-2,6-4,03:11:00,,,8,6,273,/en/stats/leaderboard?page=serve,5,5,72,125,174,70,88,125,47,23,49,76,13,17,25,256,/en/stats/leaderboard?page=serve,10,6,77,126,163,71,90,126,32,12,37,62,8,13,25,64,111,174,37,61,163,51,172,337,63,102,163,36,63,174,49,165,337,A,,,,,,,N. Escude,M. Gustafsson,E140,G182,FRA,SWE,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS114,R128,03:10:00,,F,5,M614,"6-4,6-3,3-6,3-6,6-3",C. Mamiit,I. Heuberger,,,PHI,SUI,6-4,6-3,3-6,3-6,6-3,03:10:00,,,,,253,/en/stats/leaderboard?page=serve,2,0,66,90,137,71,64,90,45,21,47,33,3,9,23,237,/en/stats/leaderboard?page=serve,8,11,41,60,147,77,46,60,47,41,87,63,12,19,23,62,85,137,41,60,147,51,145,284,59,87,147,38,52,137,49,139,284,A,,,,,,,C. Mamiit,I. Heuberger,M614,H380,PHI,SUI,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS115,R128,02:17:00,,F,4,M680,"3-6,7-6(7),6-2,6-2",X. Malisse,G. Raoux,,,BEL,FRA,3-6,7-6(7),6-2,6-2,,02:17:00,7,3,,,283,/en/stats/leaderboard?page=serve,0,7,44,44,99,80,35,44,64,35,55,60,3,5,18,241,/en/stats/leaderboard?page=serve,5,1,59,70,118,69,48,70,44,21,48,50,5,10,19,71,70,99,42,49,118,55,119,217,58,69,118,29,29,99,45,98,217,A,,,,,,,X. Malisse,G. Raoux,M680,R186,BEL,FRA,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS116,R128,01:21:00,,F,3,G333,"6-3,6-1,6-0",P. Goldstein,S. Draper,,,USA,AUS,6-3,6-1,6-0,,,01:21:00,,,,,294,/en/stats/leaderboard?page=serve,1,1,65,53,82,77,41,53,52,15,29,100,8,8,11,186,/en/stats/leaderboard?page=serve,2,3,68,54,80,54,29,54,27,7,26,59,10,17,11,68,56,82,55,44,80,62,100,162,45,36,80,32,26,82,38,62,162,A,,,,,,,P. Goldstein,S. Draper,G333,D270,USA,AUS,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS117,R128,02:48:00,,F,4,K296,"6-1,2-6,7-6(7),7-5",J. Kroslak,M. Washington,,,SVK,USA,6-1,2-6,7-6(7),7-5,,02:48:00,,,7,3,247,/en/stats/leaderboard?page=serve,13,3,65,99,152,72,71,99,40,21,53,64,7,11,20,265,/en/stats/leaderboard?page=serve,3,0,76,99,130,61,60,99,58,18,31,64,9,14,19,61,92,152,40,52,130,51,144,282,60,78,130,39,60,152,49,138,282,A,,,,,,,J. Kroslak,M. Washington,K296,W214,SVK,USA,,
560,1999,US Open,GS,1999-08-30T00:00:00,1999-09-12T00:00:00,Hard,128,6235000,$,MS118,R128,03:02:00,,F,4,B503,"7-6(7),4-6,6-4,6-4",G. Bastl,F. Squillari,,,SUI,ARG,7-6(7),4-6,6-4,6-4,,03:02:00,,,,,265,/en/stats/leaderboard?page=serve,8,10,64,101,159,66,67,101,53,31,58,79,15,19,21,244,/en/stats/leaderboard?page=serve,11,8,50,67,134,66,44,67,55,37,67,50,5,10,21,62,98,159,40,53,134,52,151,293,60,81,134,38,61,159,48,142,293,A,,,7,4,,,G. Bastl,F. Squillari,B503,S568,SUI,ARG,,
