event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set5_winner,tiebreak_set5_loser,player_id_winner,player_id_loser
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS078,R128,01:31:00,,F,3,G806,"6-4,6-3,6-2",A. Golubev,B. Evans,,,KAZ,USA,6-4,6-3,6-2,,,01:31:00,A,A. Golubev,B. Evans,KAZ,USA,,,306,/en/stats/leaderboard?page=serve,3,7,44,31,70,81,25,31,77,30,39,100,1,1,13,238,/en/stats/leaderboard?page=serve,3,9,65,56,86,70,39,56,33,10,30,55,6,11,14,79,55,70,43,37,86,59,92,156,57,49,86,21,15,70,41,64,156,,,,,,,,,,,G806,E254
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS079,R128,01:40:00,,F,3,N301,"6-1,6-2,6-4",D. Nalbandian,M. Daniel,,,ARG,BRA,6-1,6-2,6-4,,,01:40:00,A,D. Nalbandian,M. Daniel,ARG,BRA,,,316,/en/stats/leaderboard?page=serve,6,14,54,39,72,90,35,39,64,21,33,100,2,2,13,221,/en/stats/leaderboard?page=serve,2,7,51,41,80,63,26,41,44,17,39,44,4,9,12,78,56,72,46,37,80,61,93,152,54,43,80,22,16,72,39,59,152,,,,,,,,,,,N301,D339
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS080,R128,02:11:00,,F,3,F401,"7-6(7),6-2,6-2",D. Ferrer,M. Vassallo Arguello,,,ESP,ARG,7-6(7),6-2,6-2,,,02:11:00,A,D. Ferrer,M. Vassallo Arguello,ESP,ARG,,,305,/en/stats/leaderboard?page=serve,2,2,59,44,75,77,34,44,77,24,31,0,0,1,14,228,/en/stats/leaderboard?page=serve,5,2,63,54,86,63,34,54,41,13,32,38,3,8,14,77,58,75,45,39,86,60,97,161,55,47,86,23,17,75,40,64,161,7.0,1.0,,,,,,,,,F401,V258
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS081,R128,02:17:00,,F,3,BA86,"7-6(7),6-4,7-6(7)",A. Beck,J. Isner,,,GER,USA,7-6(7),6-4,7-6(7),,,02:17:00,A,A. Beck,J. Isner,GER,USA,,,308,/en/stats/leaderboard?page=serve,5,9,61,70,115,81,57,70,62,28,45,100,5,5,17,312,/en/stats/leaderboard?page=serve,3,26,70,71,101,82,58,71,43,13,30,50,1,2,17,74,85,115,30,30,101,53,115,216,70,71,101,26,30,115,47,101,216,7.0,5.0,,,,,7.0,3.0,,,BA86,I186
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS082,R128,02:29:00,,F,4,K371,"7-5,7-5,3-6,6-2",R. Karanusic,R. Sweeting,,,CRO,USA,7-5,7-5,3-6,6-2,,02:29:00,A,R. Karanusic,R. Sweeting,CRO,USA,,,299,/en/stats/leaderboard?page=serve,2,12,68,77,114,74,57,77,57,21,37,50,2,4,20,264,/en/stats/leaderboard?page=serve,4,6,75,111,148,62,69,111,49,18,37,71,12,17,21,68,78,114,41,61,148,53,139,262,59,87,148,32,36,114,47,123,262,,,,,,,,,,,K371,SG87
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS083,R128,02:53:00,,F,4,N552,"6-2,6-2,5-7,6-2",K. Nishikori,J. Monaco,,,JPN,ARG,6-2,6-2,5-7,6-2,,02:53:00,A,K. Nishikori,J. Monaco,JPN,ARG,,,257,/en/stats/leaderboard?page=serve,9,3,52,71,136,77,55,71,46,30,65,82,9,11,18,243,/en/stats/leaderboard?page=serve,4,3,72,83,115,55,46,83,56,18,32,50,7,14,18,63,85,136,44,51,115,54,136,251,56,64,115,38,51,136,46,115,251,,,,,,,,,,,N552,MA21
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS084,R128,03:24:00,,F,4,D683,"4-6,7-6(7),6-4,6-1",J. del Potro,G. Canas,,,ARG,ARG,4-6,7-6(7),6-4,6-1,,03:24:00,A,J. del Potro,G. Canas,ARG,ARG,,,256,/en/stats/leaderboard?page=serve,4,3,62,73,118,73,53,73,49,22,45,62,8,13,19,208,/en/stats/leaderboard?page=serve,9,7,46,65,140,60,39,65,44,33,75,60,12,20,20,64,75,118,49,68,140,55,143,258,51,72,140,36,43,118,45,115,258,,,7.0,,,,,,,,D683,C433
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS085,R128,03:12:00,,F,4,BD20,"6-3,6-7(5),6-4,7-5",T. Bellucci,O. Hernandez,,,BRA,ESP,6-3,6-7(5),6-4,7-5,,03:12:00,A,T. Bellucci,O. Hernandez,BRA,ESP,,,247,/en/stats/leaderboard?page=serve,6,7,53,77,144,71,55,77,46,31,67,64,9,14,21,224,/en/stats/leaderboard?page=serve,5,3,61,93,153,59,55,93,47,28,60,57,12,21,22,60,86,144,46,70,153,53,156,297,54,83,153,40,58,144,47,141,297,,,5.0,7.0,,,,,,,BD20,H472
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS086,R128,01:56:00,,F,3,A389,"6-4,6-2,6-2",J. Acasuso,M. Berrer,,,ARG,GER,6-4,6-2,6-2,,,01:56:00,A,J. Acasuso,M. Berrer,ARG,GER,,,305,/en/stats/leaderboard?page=serve,4,8,66,52,79,83,43,52,52,14,27,100,1,1,13,217,/en/stats/leaderboard?page=serve,10,7,44,37,85,73,27,37,42,20,48,62,8,13,13,72,57,79,45,38,85,58,95,164,55,47,85,28,22,79,42,69,164,,,,,,,,,,,A389,B678
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS087,R128,02:34:00,,F,4,SD32,"6-4,6-3,5-7,6-2",G. Simon,M. Granollers,,,FRA,ESP,6-4,6-3,5-7,6-2,,02:34:00,A,G. Simon,M. Granollers,FRA,ESP,,,299,/en/stats/leaderboard?page=serve,1,6,55,56,102,73,41,56,76,35,46,33,1,3,20,248,/en/stats/leaderboard?page=serve,5,7,55,67,121,75,50,67,43,23,54,58,7,12,19,75,76,102,40,48,121,56,124,223,60,73,121,25,26,102,44,99,223,,,,,,,,,,,SD32,G710
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS088,R128,02:11:00,,F,3,W367,"7-6(7),6-3,6-3",S. Wawrinka,S. Bolelli,,,SUI,ITA,7-6(7),6-3,6-3,,,02:11:00,A,S. Wawrinka,S. Bolelli,SUI,ITA,,,291,/en/stats/leaderboard?page=serve,4,8,65,72,110,76,55,72,53,20,38,88,7,8,15,262,/en/stats/leaderboard?page=serve,2,3,65,56,86,70,39,56,53,16,30,43,3,7,15,68,75,110,36,31,86,54,106,196,64,55,86,32,35,110,46,90,196,7.0,5.0,,,,,,,,,W367,BA98
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS089,R128,03:00:00,,F,5,O234,"2-6,6-0,4-6,6-3,6-4",W. Odesnik,F. Fognini,,,USA,ITA,2-6,6-0,4-6,6-3,6-4,03:00:00,A,W. Odesnik,F. Fognini,USA,ITA,,,258,/en/stats/leaderboard?page=serve,6,7,63,87,139,69,60,87,48,25,52,71,12,17,22,228,/en/stats/leaderboard?page=serve,12,5,55,76,139,74,56,76,40,25,63,56,9,16,21,61,85,139,42,58,139,51,143,278,58,81,139,39,54,139,49,135,278,,,,,,,,,,,O234,F510
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS090,R128,03:56:00,,F,5,L575,"6-4,1-6,4-6,6-4,6-3",Y. Lu,N. Lapentti,,,TPE,ECU,6-4,1-6,4-6,6-4,6-3,03:56:00,A,Y. Lu,N. Lapentti,TPE,ECU,,,235,/en/stats/leaderboard?page=serve,11,4,61,99,163,62,61,99,50,32,64,74,20,27,23,249,/en/stats/leaderboard?page=serve,4,13,65,104,159,68,71,104,38,21,55,65,13,20,23,57,93,163,42,67,159,50,160,322,58,92,159,43,70,163,50,162,322,,,,,,,,,,,L575,L290
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS091,R128,04:05:00,,F,5,C723,"6-7(2),6-4,2-6,7-6(7),7-6(7)",F. Cipolla,J. Hernych,,,ITA,CZE,6-7(2),6-4,2-6,7-6(7),7-6(7),04:05:00,A,F. Cipolla,J. Hernych,ITA,CZE,,,224,/en/stats/leaderboard?page=serve,14,2,67,124,186,63,78,124,40,25,62,44,7,16,27,235,/en/stats/leaderboard?page=serve,9,4,56,108,192,57,62,108,57,48,84,67,16,24,27,55,103,186,43,82,192,49,185,378,57,110,192,45,83,186,51,193,378,2.0,7.0,,,7.0,0.0,,,7.0,4.0,C723,H442
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS092,R128,03:05:00,,F,5,M762,"4-6,7-6(7),6-2,2-6,6-4",J. Melzer,F. Lopez,,,AUT,ESP,4-6,7-6(7),6-2,2-6,6-4,03:05:00,A,J. Melzer,F. Lopez,AUT,ESP,,,267,/en/stats/leaderboard?page=serve,5,9,61,91,150,69,63,91,54,32,59,58,7,12,24,267,/en/stats/leaderboard?page=serve,9,15,56,78,140,76,59,78,50,31,62,44,4,9,24,63,95,150,36,50,140,50,145,290,64,90,140,37,55,150,50,145,290,,,7.0,5.0,,,,,,,M762,L397
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS093,R128,02:25:00,,F,4,V207,"3-6,6-3,6-2,7-5",J. Vanek,S. Bohli,,,CZE,SUI,3-6,6-3,6-2,7-5,,02:25:00,A,J. Vanek,S. Bohli,CZE,SUI,,,299,/en/stats/leaderboard?page=serve,3,18,60,66,110,80,53,66,55,24,44,50,2,4,19,257,/en/stats/leaderboard?page=serve,3,15,47,52,110,75,39,52,50,29,58,55,6,11,19,70,77,110,38,42,110,54,119,220,62,68,110,30,33,110,46,101,220,,,,,,,,,,,V207,B752
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS094,R128,03:24:00,,F,4,L428,"6-3,5-7,7-6(7),7-6(7)",M. Llodra,T. Gabashvili,,,FRA,RUS,6-3,5-7,7-6(7),7-6(7),,03:24:00,A,M. Llodra,T. Gabashvili,FRA,RUS,,,300,/en/stats/leaderboard?page=serve,6,17,56,81,145,75,61,81,67,43,64,67,4,6,23,272,/en/stats/leaderboard?page=serve,12,13,55,91,164,70,64,91,56,41,73,88,15,17,22,72,104,145,36,59,164,53,163,309,64,105,164,28,41,145,47,146,309,,,,,7.0,4.0,7.0,5.0,,,L428,G681
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS095,R128,01:34:00,,F,3,MC10,"6-3,6-4,6-0",A. Murray,S. Roitman,,,GBR,ARG,6-3,6-4,6-0,,,01:34:00,A,A. Murray,S. Roitman,GBR,ARG,,,293,/en/stats/leaderboard?page=serve,3,9,48,41,85,80,33,41,59,26,44,100,2,2,13,231,/en/stats/leaderboard?page=serve,2,3,67,49,73,59,29,49,46,11,24,58,7,12,12,69,59,85,45,33,73,58,92,158,55,40,73,31,26,85,42,66,158,,,,,,,,,,,MC10,R388
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS096,R128,01:27:00,,F,3,R485,"6-2,6-2,6-2",A. Roddick,F. Santoro,,,USA,FRA,6-2,6-2,6-2,,,01:27:00,A,A. Roddick,F. Santoro,USA,FRA,,,332,/en/stats/leaderboard?page=serve,2,15,62,37,60,92,34,37,65,15,23,0,0,0,12,215,/en/stats/leaderboard?page=serve,2,7,54,40,74,65,26,40,41,14,34,33,3,9,12,82,49,60,46,34,74,62,83,134,54,40,74,18,11,60,38,51,134,,,,,,,,,,,R485,S424
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS097,R128,02:10:00,,F,3,G858,"7-5,6-1,7-6(7)",E. Gulbis,T. Johansson,,,LAT,SWE,7-5,6-1,7-6(7),,,02:10:00,A,E. Gulbis,T. Johansson,LAT,SWE,,,300,/en/stats/leaderboard?page=serve,8,18,65,75,116,76,57,75,56,23,41,89,8,9,16,246,/en/stats/leaderboard?page=serve,4,8,49,46,94,74,34,46,46,22,48,60,6,10,15,69,80,116,40,38,94,56,118,210,60,56,94,31,36,116,44,92,210,,,,,,,7.0,3.0,,,G858,J129
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS098,R128,02:49:00,,F,4,G476,"4-6,6-3,6-4,6-4",G. Garcia-Lopez,D. Hrbaty,,,ESP,SVK,4-6,6-3,6-4,6-4,,02:49:00,A,G. Garcia-Lopez,D. Hrbaty,ESP,SVK,,,209,/en/stats/leaderboard?page=serve,12,2,51,62,122,68,42,62,40,24,60,33,4,12,20,197,/en/stats/leaderboard?page=serve,10,3,58,80,137,64,51,80,35,20,57,50,10,20,19,54,66,122,48,66,137,51,132,259,52,71,137,46,56,122,49,127,259,,,,,,,,,,,G476,H377
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS099,R128,02:57:00,,F,5,SA93,"6-3,7-5,3-6,3-6,6-3",A. Seppi,H. Lee,,,ITA,KOR,6-3,7-5,3-6,3-6,6-3,02:57:00,A,A. Seppi,H. Lee,ITA,KOR,,,240,/en/stats/leaderboard?page=serve,9,11,56,81,145,69,56,81,47,30,64,38,5,13,24,231,/en/stats/leaderboard?page=serve,7,6,65,94,145,62,58,94,43,22,51,40,6,15,24,59,86,145,45,65,145,52,151,290,55,80,145,41,59,145,48,139,290,,,,,,,,,,,SA93,L311
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS100,R128,02:24:00,,F,4,MA41,"4-6,6-1,6-4,4-1",I. Minar,N. Kiefer,,,CZE,GER,4-6,6-1,6-4,4-1,,02:24:00,A,I. Minar,N. Kiefer,CZE,GER,,,285,/en/stats/leaderboard?page=serve,2,9,54,48,89,81,39,48,56,23,41,78,7,9,16,216,/en/stats/leaderboard?page=serve,6,6,46,51,111,65,33,51,43,26,60,50,6,12,16,70,62,89,47,52,111,57,114,200,53,59,111,30,27,89,43,86,200,,,,,,,,,,,MA41,K316
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS101,R128,02:05:00,,F,3,N289,"6-3,6-3,7-5",J. Nieminen,S. Jenkins,,,FIN,USA,6-3,6-3,7-5,,,02:05:00,A,J. Nieminen,S. Jenkins,FIN,USA,,,286,/en/stats/leaderboard?page=serve,2,5,65,59,91,76,45,59,56,18,32,80,8,10,15,223,/en/stats/leaderboard?page=serve,6,9,57,58,102,67,39,58,36,16,44,57,8,14,15,69,63,91,46,47,102,57,110,193,54,55,102,31,28,91,43,83,193,,,,,,,,,,,N289,J290
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS102,R128,04:17:00,,F,5,R483,"6-4,6-7(3),2-6,6-4,7-6(7)",B. Reynolds,T. Zib,,,USA,CZE,6-4,6-7(3),2-6,6-4,7-6(7),04:17:00,A,B. Reynolds,T. Zib,USA,CZE,,,278,/en/stats/leaderboard?page=serve,7,33,50,84,169,73,61,84,53,45,85,68,13,19,26,262,/en/stats/leaderboard?page=serve,5,12,63,129,206,64,82,129,52,40,77,77,20,26,26,63,106,169,41,84,206,51,190,375,59,122,206,37,63,169,49,185,375,,,3.0,7.0,,,,,7.0,4.0,R483,Z074
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS103,R128,02:56:00,,F,4,G415,"7-6(7),6-3,4-6,7-6(7)",F. Gonzalez,I. Navarro,,,CHI,ESP,7-6(7),6-3,4-6,7-6(7),,02:56:00,A,F. Gonzalez,I. Navarro,CHI,ESP,,,308,/en/stats/leaderboard?page=serve,4,14,64,88,138,81,71,88,58,29,50,67,2,3,22,310,/en/stats/leaderboard?page=serve,5,21,65,92,141,77,71,92,57,28,49,86,6,7,21,72,100,138,30,42,141,51,142,279,70,99,141,28,38,138,49,137,279,7.0,3.0,,,7.0,5.0,,,,,G415,N309
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS104,R128,01:43:00,,F,3,R419,"7-6(7),6-2,6-1",T. Robredo,M. Zverev,,,ESP,GER,7-6(7),6-2,6-1,,,01:43:00,A,T. Robredo,M. Zverev,ESP,GER,,,293,/en/stats/leaderboard?page=serve,2,2,62,51,82,78,40,51,61,19,31,83,5,6,13,216,/en/stats/leaderboard?page=serve,5,3,52,47,90,62,29,47,47,20,43,45,5,11,14,72,59,82,46,41,90,58,100,172,54,49,90,28,23,82,42,72,172,7.0,4.0,,,,,,,,,R419,Z168
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS105,R128,02:35:00,,F,5,S741,"3-6,6-2,6-3,4-6,6-4",M. Safin,V. Spadea,,,RUS,USA,3-6,6-2,6-3,4-6,6-4,02:35:00,A,M. Safin,V. Spadea,RUS,USA,,,259,/en/stats/leaderboard?page=serve,10,7,55,75,136,76,57,75,49,30,61,33,2,6,23,253,/en/stats/leaderboard?page=serve,6,6,57,74,129,70,52,74,53,29,55,45,5,11,23,64,87,136,37,48,129,51,135,265,63,81,129,36,49,136,49,130,265,,,,,,,,,,,S741,S544
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS106,R128,02:45:00,,F,4,M605,"6-4,6-7(5),7-6(7),6-2",C. Moya,A. Qureshi,,,ESP,PAK,6-4,6-7(5),7-6(7),6-2,,02:45:00,A,C. Moya,A. Qureshi,ESP,PAK,,,341,/en/stats/leaderboard?page=serve,8,18,70,78,111,91,71,78,70,23,33,0,0,0,21,299,/en/stats/leaderboard?page=serve,4,33,61,83,137,81,67,83,43,23,54,50,3,6,21,85,94,111,34,47,137,57,141,248,66,90,137,15,17,111,43,107,248,,,5.0,7.0,,,7.0,2.0,,,M605,Q019
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS107,R128,02:39:00,,F,4,T786,"6-7(3),6-4,6-2,6-3",J. Tsonga,S. Ventura,,,FRA,ESP,6-7(3),6-4,6-2,6-3,,02:39:00,A,J. Tsonga,S. Ventura,FRA,ESP,,,287,/en/stats/leaderboard?page=serve,6,11,59,69,117,78,54,69,56,27,48,67,4,6,19,229,/en/stats/leaderboard?page=serve,11,9,51,66,130,73,48,66,42,27,64,22,2,9,20,69,81,117,42,55,130,55,136,247,58,75,130,31,36,117,45,111,247,3.0,7.0,,,,,,,,,T786,V251
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS108,R128,04:20:00,,F,5,C977,"4-6,7-5,6-3,6-7(7),6-2",M. Cilic,J. Benneteau,,,CRO,FRA,4-6,7-5,6-3,6-7(7),6-2,04:20:00,A,M. Cilic,J. Benneteau,CRO,FRA,,,281,/en/stats/leaderboard?page=serve,7,28,58,94,161,77,72,94,45,30,67,55,6,11,26,236,/en/stats/leaderboard?page=serve,9,3,67,122,182,62,76,122,45,27,60,69,18,26,25,63,102,161,43,79,182,53,181,343,57,103,182,37,59,161,47,162,343,,,,,7.0,9.0,,,,,C977,B747
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS109,R128,01:50:00,,F,3,G569,"6-1,6-2,7-6(7)",R. Ginepri,A. Delic,,,USA,BIH,6-1,6-2,7-6(7),,,01:50:00,A,R. Ginepri,A. Delic,USA,BIH,,,304,/en/stats/leaderboard?page=serve,2,8,57,55,96,75,41,55,66,27,41,100,1,1,14,247,/en/stats/leaderboard?page=serve,6,13,51,45,88,73,33,45,47,20,43,43,3,7,13,71,68,96,40,35,88,56,103,184,60,53,88,29,28,96,44,81,184,,,,,,,7.0,5.0,,,G569,D438
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS110,R128,02:44:00,,F,4,K448,"7-6(7),6-4,5-7,7-5",R. Kendrick,N. Mahut,,,USA,FRA,7-6(7),6-4,5-7,7-5,,02:44:00,A,R. Kendrick,N. Mahut,USA,FRA,,,325,/en/stats/leaderboard?page=serve,7,28,60,77,129,82,63,77,67,35,52,75,3,4,23,291,/en/stats/leaderboard?page=serve,11,19,59,85,145,81,69,85,52,31,60,60,3,5,23,76,98,129,31,45,145,52,143,274,69,100,145,24,31,129,48,131,274,7.0,3.0,,,,,,,,,K448,M873
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS111,R128,02:00:00,,F,3,D643,"6-3,6-3,6-4",N. Djokovic,A. Clement,,,SRB,FRA,6-3,6-3,6-4,,,02:00:00,A,N. Djokovic,A. Clement,SRB,FRA,,,321,/en/stats/leaderboard?page=serve,2,15,65,55,85,80,44,55,63,19,30,100,4,4,14,252,/en/stats/leaderboard?page=serve,3,6,57,48,84,65,31,48,56,20,36,43,3,7,14,74,63,85,39,33,84,57,96,169,61,51,84,26,22,85,43,73,169,,,,,,,,,,,D643,C487
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS112,R128,02:02:00,,F,3,D402,"6-3,6-3,6-3",N. Davydenko,D. Sela,,,RUS,ISR,6-3,6-3,6-3,,,02:02:00,A,N. Davydenko,D. Sela,RUS,ISR,,,290,/en/stats/leaderboard?page=serve,3,3,59,47,80,66,31,47,73,24,33,83,5,6,13,215,/en/stats/leaderboard?page=serve,4,1,64,55,86,62,34,55,35,11,31,40,4,10,14,69,55,80,48,41,86,58,96,166,52,45,86,31,25,80,42,70,166,,,,,,,,,,,D402,SC56
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS113,R128,01:18:00,,F,3,C478,"6-2,6-2,6-1",A. Calleri,A. Krajicek,,,ARG,USA,6-2,6-2,6-1,,,01:18:00,A,A. Calleri,A. Krajicek,ARG,USA,,,321,/en/stats/leaderboard?page=serve,2,17,61,34,56,100,34,34,45,10,22,0,0,0,11,181,/en/stats/leaderboard?page=serve,9,5,63,49,78,53,26,49,28,8,29,22,2,9,12,79,44,56,56,44,78,66,88,134,44,34,78,21,12,56,34,46,134,,,,,,,,,,,C478,KA00
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS114,R128,02:08:00,,F,4,H528,"7-6(7),6-3,2-6,6-3",V. Hanescu,A. Montanes,,,ROU,ESP,7-6(7),6-3,2-6,6-3,,02:08:00,A,V. Hanescu,A. Montanes,ROU,ESP,,,307,/en/stats/leaderboard?page=serve,3,13,71,76,107,74,56,76,68,21,31,67,6,9,19,263,/en/stats/leaderboard?page=serve,2,3,57,63,110,70,44,63,57,27,47,20,1,5,19,72,77,107,35,39,110,53,116,217,65,71,110,28,30,107,47,101,217,7.0,5.0,,,,,,,,,H528,M824
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS115,R128,03:06:00,,F,4,T315,"7-5,4-6,7-5,7-6(7)",D. Tursunov,E. Schwank,,,RUS,ARG,7-5,4-6,7-5,7-6(7),,03:06:00,A,D. Tursunov,E. Schwank,RUS,ARG,,,277,/en/stats/leaderboard?page=serve,11,13,51,69,135,86,59,69,52,34,66,50,3,6,23,274,/en/stats/leaderboard?page=serve,3,13,64,104,163,71,74,104,47,28,59,71,10,14,23,69,93,135,37,61,163,52,154,298,63,102,163,31,42,135,48,144,298,,,,,7.0,5.0,,,,,T315,SE66
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS116,R128,01:44:00,,F,3,A479,"6-3,6-4,7-5",N. Almagro,F. Dancevic,,,ESP,CAN,6-3,6-4,7-5,,,01:44:00,A,N. Almagro,F. Dancevic,ESP,CAN,,,320,/en/stats/leaderboard?page=serve,3,20,61,59,97,81,48,59,61,23,38,100,2,2,16,268,/en/stats/leaderboard?page=serve,2,10,56,53,95,79,42,53,45,19,42,50,3,6,15,73,71,97,36,34,95,55,105,192,64,61,95,27,26,97,45,87,192,,,,,,,,,,,A479,D499
560,2008,US Open,GS,2008-08-25T00:00:00,2008-09-07T00:00:00,Hard,128,9350000,$,MS117,R128,00:32:00,,F,2,W361,"6-2,1-0",S. Warburg,J. Tipsarevic,,,USA,SRB,6-2,1-0,,,,00:32:00,A,S. Warburg,J. Tipsarevic,USA,SRB,,,329,/en/stats/leaderboard?page=serve,0,6,70,14,20,86,12,14,67,4,6,0,0,0,4,181,/en/stats/leaderboard?page=serve,3,2,63,17,27,59,10,17,20,2,10,25,1,4,5,80,16,20,56,15,27,66,31,47,44,12,27,20,4,20,34,16,47,,,,,,,,,,,W361,T742
