event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set5_winner,tiebreak_set5_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_id_winner,player_id_loser
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS037,R64,02:09:00,,F,4,G676,"4-6,6-2,6-0,7-6(7)",D. Gimeno-Traver,J. Chardy,,,ESP,FRA,4-6,6-2,6-0,7-6(7),,02:09:00,A,D. Gimeno-Traver,J. Chardy,ESP,FRA,,,318,/en/stats/leaderboard?page=serve,2,8,59,56,95,82,46,56,77,30,39,50,1,2,18,253,/en/stats/leaderboard?page=serve,6,10,54,64,118,69,44,64,54,29,54,50,5,10,18,80,76,95,38,45,118,57,121,213,62,73,118,20,19,95,43,92,213,,,,,,,,,7.0,2.0,G676,CA12
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS038,R64,01:52:00,,F,3,N301,"7-5,6-4,6-2",D. Nalbandian,F. Serra,,,ARG,FRA,7-5,6-4,6-2,,,01:52:00,A,D. Nalbandian,F. Serra,ARG,FRA,,,296,/en/stats/leaderboard?page=serve,3,11,51,42,83,83,35,42,61,25,41,67,2,3,15,240,/en/stats/leaderboard?page=serve,2,5,63,63,100,59,37,63,49,18,37,64,9,14,15,72,60,83,45,45,100,57,105,183,55,55,100,28,23,83,43,78,183,,,,,,,,,,,N301,S963
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS039,R64,01:52:00,,F,3,V306,"6-1,6-2,6-2",F. Verdasco,A. Mannarino,,,ESP,FRA,6-1,6-2,6-2,,,01:52:00,A,F. Verdasco,A. Mannarino,ESP,FRA,,,306,/en/stats/leaderboard?page=serve,4,7,68,50,73,78,39,50,57,13,23,100,2,2,12,193,/en/stats/leaderboard?page=serve,5,0,56,51,91,57,29,51,40,16,40,63,10,16,11,71,52,73,51,46,91,60,98,164,49,45,91,29,21,73,40,66,164,,,,,,,,,,,V306,ME82
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS040,R64,01:25:00,,F,3,MC10,"7-5,6-3,6-0",A. Murray,D. Brown,,,GBR,JAM,7-5,6-3,6-0,,,01:25:00,A,A. Murray,D. Brown,GBR,JAM,,,312,/en/stats/leaderboard?page=serve,3,13,61,43,71,88,38,43,61,17,28,0,0,1,14,208,/en/stats/leaderboard?page=serve,6,6,52,41,79,66,27,41,37,14,38,40,4,10,13,77,55,71,48,38,79,62,93,150,52,41,79,23,16,71,38,57,150,,,,,,,,,,,MC10,BA65
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS041,R64,02:16:00,,F,3,W367,"7-5,6-3,6-4",S. Wawrinka,J. Chela,,,SUI,ARG,7-5,6-3,6-4,,,02:16:00,A,S. Wawrinka,J. Chela,SUI,ARG,,,291,/en/stats/leaderboard?page=serve,2,13,46,47,103,89,42,47,52,29,56,88,7,8,16,245,/en/stats/leaderboard?page=serve,2,3,65,62,96,65,40,62,41,14,34,56,5,9,15,69,71,103,44,42,96,57,113,199,56,54,96,31,32,103,43,86,199,,,,,,,,,,,W367,C514
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS042,R64,01:40:00,,F,3,Q927,"6-2,6-3,6-4",S. Querrey,M. Granollers,,,USA,ESP,6-2,6-3,6-4,,,01:40:00,A,S. Querrey,M. Granollers,USA,ESP,,,299,/en/stats/leaderboard?page=serve,3,11,60,49,82,84,41,49,55,18,33,75,3,4,14,229,/en/stats/leaderboard?page=serve,2,3,56,45,80,62,28,45,49,17,35,58,7,12,13,72,59,82,44,35,80,58,94,162,56,45,80,28,23,82,42,68,162,,,,,,,,,,,Q927,G710
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS043,R64,03:06:00,,F,4,A479,"6-3,7-6(7),4-6,7-6(7)",N. Almagro,G. Garcia-Lopez,,,ESP,ESP,6-3,7-6(7),4-6,7-6(7),,03:06:00,A,N. Almagro,G. Garcia-Lopez,ESP,ESP,,,272,/en/stats/leaderboard?page=serve,2,12,52,76,146,78,59,76,51,36,70,50,4,8,22,262,/en/stats/leaderboard?page=serve,4,6,52,68,131,71,48,68,57,36,63,33,2,6,21,65,95,146,36,47,131,51,142,277,64,84,131,35,51,146,49,135,277,7.0,5.0,,,,,,,7.0,4.0,A479,G476
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS044,R64,02:36:00,,F,4,Y061,"6-1,6-3,4-6,6-3",M. Youzhny,D. Sela,,,RUS,ISR,6-1,6-3,4-6,6-3,,02:36:00,A,M. Youzhny,D. Sela,RUS,ISR,,,267,/en/stats/leaderboard?page=serve,7,9,52,54,104,70,38,54,60,30,50,67,6,9,18,226,/en/stats/leaderboard?page=serve,3,4,49,51,104,69,35,51,43,23,53,40,4,10,17,65,68,104,44,46,104,55,114,208,56,58,104,35,36,104,45,94,208,,,,,,,,,,,Y061,SC56
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS045,R64,02:57:00,,F,4,I186,"6-3,3-6,7-6(9),6-4",J. Isner,M. Chiudinelli,,,USA,SUI,6-3,3-6,7-6(9),6-4,,02:57:00,A,J. Isner,M. Chiudinelli,USA,SUI,,,328,/en/stats/leaderboard?page=serve,1,24,64,76,118,84,64,76,62,26,42,50,1,2,20,303,/en/stats/leaderboard?page=serve,5,13,69,83,121,73,61,83,63,24,38,60,3,5,20,76,90,118,30,36,121,53,126,239,70,85,121,24,28,118,47,113,239,,,,,,,9.0,7.0,,,I186,C582
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS046,R64,01:44:00,,F,2,R419,"6-4,6-6",T. Robredo,J. Benneteau,,,ESP,FRA,6-4,6-6,,,,01:44:00,A,T. Robredo,J. Benneteau,ESP,FRA,,,285,/en/stats/leaderboard?page=serve,3,5,64,46,72,67,31,46,62,16,26,67,2,3,11,288,/en/stats/leaderboard?page=serve,1,6,73,44,60,73,32,44,56,9,16,33,1,3,11,65,47,72,32,19,60,50,66,132,68,41,60,35,25,72,50,66,132,,,,,,,,,,,R419,B747
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS047,R64,02:10:00,,F,3,L428,"7-6(7),6-4,6-2",M. Llodra,V. Hanescu,,,FRA,ROU,7-6(7),6-4,6-2,,,02:10:00,A,M. Llodra,V. Hanescu,FRA,ROU,,,303,/en/stats/leaderboard?page=serve,6,13,68,66,97,83,55,66,52,16,31,80,4,5,15,277,/en/stats/leaderboard?page=serve,4,12,68,67,98,66,44,67,55,17,31,50,3,6,15,73,71,97,38,37,98,55,108,195,62,61,98,27,26,97,45,87,195,,,7.0,2.0,,,,,,,L428,H528
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS048,R64,01:53:00,,F,3,G628,"6-3,6-4,6-2",R. Gasquet,N. Davydenko,,,FRA,RUS,6-3,6-4,6-2,,,01:53:00,A,R. Gasquet,N. Davydenko,FRA,RUS,,,298,/en/stats/leaderboard?page=serve,5,8,56,52,93,83,43,52,56,23,41,100,8,8,14,243,/en/stats/leaderboard?page=serve,3,4,65,51,79,69,35,51,39,11,28,43,3,7,13,71,66,93,42,33,79,58,99,172,58,46,79,29,27,93,42,73,172,,,,,,,,,,,G628,D402
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS049,R64,03:51:00,,F,5,A678,"6-7(4),6-4,5-7,6-4,7-6(7)",K. Anderson,T. Bellucci,,,RSA,BRA,6-7(4),6-4,5-7,6-4,7-6(7),03:51:00,A,K. Anderson,T. Bellucci,RSA,BRA,,,337,/en/stats/leaderboard?page=serve,1,14,74,110,149,82,90,110,72,28,39,75,3,4,28,301,/en/stats/leaderboard?page=serve,6,20,56,92,165,80,74,92,59,43,73,0,0,2,28,79,118,149,29,48,165,53,166,314,71,117,165,21,31,149,47,148,314,,,4.0,7.0,7.0,2.0,,,,,A678,BD20
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS050,R64,01:52:00,,F,3,MC65,"6-3,6-4,6-3",G. Monfils,I. Andreev,,,FRA,RUS,6-3,6-4,6-3,,,01:52:00,A,G. Monfils,I. Andreev,FRA,RUS,,,307,/en/stats/leaderboard?page=serve,1,11,61,54,88,80,43,54,56,19,34,100,3,3,14,238,/en/stats/leaderboard?page=serve,4,2,59,61,103,62,38,61,48,20,42,43,3,7,14,70,62,88,44,45,103,56,107,191,56,58,103,30,26,88,44,84,191,,,,,,,,,,,MC65,A511
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS051,R64,03:18:00,,F,4,T742,"3-6,7-5,6-3,7-6(7)",J. Tipsarevic,A. Roddick,,,SRB,USA,3-6,7-5,6-3,7-6(7),,03:18:00,A,J. Tipsarevic,A. Roddick,SRB,USA,,,308,/en/stats/leaderboard?page=serve,1,16,59,72,123,81,58,72,63,32,51,60,3,5,21,298,/en/stats/leaderboard?page=serve,3,18,66,78,119,78,61,78,54,22,41,73,8,11,21,73,90,123,30,36,119,52,126,242,70,83,119,27,33,123,48,116,242,,,,,,,,,7.0,4.0,T742,R485
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS052,R64,01:36:00,,F,2,C487,"6-3,5-5",A. Clement,E. Schwank,,,FRA,ARG,6-3,5-5,,,,01:36:00,A,A. Clement,E. Schwank,FRA,ARG,,,250,/en/stats/leaderboard?page=serve,6,3,54,34,63,71,24,34,48,14,29,50,2,4,10,249,/en/stats/leaderboard?page=serve,2,5,68,39,57,62,24,39,50,9,18,50,3,6,9,60,38,63,42,24,57,52,62,120,58,33,57,40,25,63,48,58,120,,,,,,,,,,,C487,SE66
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS053,R64,02:00:00,,F,3,F339,"7-5,6-0,6-2",M. Fish,P. Cuevas,,,USA,URU,7-5,6-0,6-2,,,02:00:00,A,M. Fish,P. Cuevas,USA,URU,,,280,/en/stats/leaderboard?page=serve,5,14,49,48,97,85,41,48,45,22,49,93,14,15,13,201,/en/stats/leaderboard?page=serve,2,3,64,49,76,57,28,49,33,9,27,36,4,11,13,65,63,97,51,39,76,59,102,173,49,37,76,35,34,97,41,71,173,,,,,,,,,,,F339,C882
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS054,R64,02:29:00,,F,4,B676,"6-7(1),6-3,6-2,6-4",J. Blake,P. Polansky,,,USA,CAN,6-7(1),6-3,6-2,6-4,,02:29:00,A,J. Blake,P. Polansky,USA,CAN,,,286,/en/stats/leaderboard?page=serve,3,12,54,68,125,72,49,68,61,35,57,75,6,8,20,252,/en/stats/leaderboard?page=serve,4,8,62,82,133,65,53,82,53,27,51,57,8,14,19,67,84,125,40,53,133,53,137,258,60,80,133,33,41,125,47,121,258,,,1.0,7.0,,,,,,,B676,PB22
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS055,R64,02:23:00,,F,3,D643,"7-5,6-3,7-6(8)",N. Djokovic,P. Petzschner,,,SRB,GER,7-5,6-3,7-6(8),,,02:23:00,A,N. Djokovic,P. Petzschner,SRB,GER,,,296,/en/stats/leaderboard?page=serve,8,4,69,70,101,76,53,70,61,19,31,80,4,5,17,256,/en/stats/leaderboard?page=serve,3,6,59,66,111,68,45,66,51,23,45,67,8,12,16,71,72,101,39,43,111,54,115,212,61,68,111,29,29,101,46,97,212,,,,,,,8.0,6.0,,,D643,P624
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS056,R64,01:32:00,,F,3,SA49,"6-2,6-2,6-4",R. Soderling,T. Dent,,,SWE,USA,6-2,6-2,6-4,,,01:32:00,A,R. Soderling,T. Dent,SWE,USA,,,322,/en/stats/leaderboard?page=serve,4,14,68,48,71,83,40,48,61,14,23,100,3,3,13,246,/en/stats/leaderboard?page=serve,7,9,70,57,82,65,37,57,40,10,25,56,5,9,13,76,54,71,43,35,82,58,89,153,57,47,82,24,17,71,42,64,153,,,,,,,,,,,SA49,D362
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS057,R64,02:52:00,,F,4,D776,"6-7(4),6-2,6-3,3-2",T. de Bakker,I. Dodig,,,NED,CRO,6-7(4),6-2,6-3,3-2,,02:52:00,A,T. de Bakker,I. Dodig,NED,CRO,,,295,/en/stats/leaderboard?page=serve,2,11,58,56,96,75,42,56,65,26,40,33,1,3,17,241,/en/stats/leaderboard?page=serve,4,7,66,78,118,68,53,78,40,16,40,65,11,17,17,71,68,96,42,49,118,55,117,214,58,69,118,29,28,96,45,97,214,,,4.0,7.0,,,,,,,D776,D646
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS058,R64,01:46:00,,F,3,M824,"6-4,6-3,6-1",A. Montanes,C. Ball,,,ESP,AUS,6-4,6-3,6-1,,,01:46:00,A,A. Montanes,C. Ball,ESP,AUS,,,297,/en/stats/leaderboard?page=serve,6,7,66,57,86,75,43,57,55,16,29,100,2,2,13,227,/en/stats/leaderboard?page=serve,7,13,55,50,91,64,32,50,41,17,41,64,9,14,13,69,59,86,46,42,91,57,101,177,54,49,91,31,27,86,43,76,177,,,,,,,,,,,M824,BD59
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS059,R64,04:59:00,,F,5,N552,"5-7,7-6(8),3-6,7-6(7),6-1",K. Nishikori,M. Cilic,,,JPN,CRO,5-7,7-6(8),3-6,7-6(7),6-1,04:59:00,A,K. Nishikori,M. Cilic,JPN,CRO,,,255,/en/stats/leaderboard?page=serve,11,13,58,108,185,76,82,108,39,30,77,58,7,12,25,254,/en/stats/leaderboard?page=serve,12,13,52,100,194,67,67,100,53,50,94,74,14,19,27,61,112,185,40,77,194,50,189,379,60,117,194,39,73,185,50,190,379,8.0,6.0,,,,,,,7.0,3.0,N552,C977
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS060,R64,03:35:00,,F,5,M762,"6-4,6-7(4),6-3,1-6,7-5",J. Melzer,R. Berankis,,,AUT,LTU,6-4,6-7(4),6-3,1-6,7-5,03:35:00,A,J. Melzer,R. Berankis,AUT,LTU,,,250,/en/stats/leaderboard?page=serve,9,9,55,86,156,72,62,86,47,33,70,50,6,12,25,229,/en/stats/leaderboard?page=serve,20,11,51,92,182,72,66,92,43,39,90,67,14,21,25,61,95,156,42,77,182,51,172,338,58,105,182,39,61,156,49,166,338,4.0,7.0,,,,,,,,,M762,BE90
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS061,R64,01:58:00,,F,3,F316,"6-1,6-4,6-4",J. Ferrero,R. Mello,,,ESP,BRA,6-1,6-4,6-4,,,01:58:00,A,J. Ferrero,R. Mello,ESP,BRA,,,289,/en/stats/leaderboard?page=serve,4,10,60,61,101,66,40,61,65,26,40,88,7,8,14,231,/en/stats/leaderboard?page=serve,3,4,56,45,80,67,30,45,46,16,35,38,3,8,13,65,66,101,43,34,80,55,100,181,58,46,80,35,35,101,45,81,181,,,,,,,,,,,F316,M708
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS062,R64,02:27:00,,F,3,M850,"7-6(7),6-4,6-3",P. Mathieu,G. Rufin,,,FRA,FRA,7-6(7),6-4,6-3,,,02:27:00,A,P. Mathieu,G. Rufin,FRA,FRA,,,298,/en/stats/leaderboard?page=serve,6,17,57,52,92,77,40,52,60,24,40,80,4,5,15,250,/en/stats/leaderboard?page=serve,10,15,49,50,103,72,36,50,49,26,53,56,5,9,16,70,64,92,40,41,103,54,105,195,60,62,103,30,28,92,46,90,195,,,7.0,3.0,,,,,,,M850,RA17
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS063,R64,01:41:00,,F,3,F324,"6-3,6-4,6-3",R. Federer,A. Beck,,,SUI,GER,6-3,6-4,6-3,,,01:41:00,A,R. Federer,A. Beck,SUI,GER,,,306,/en/stats/leaderboard?page=serve,0,15,54,40,74,80,32,40,65,22,34,50,1,2,14,226,/en/stats/leaderboard?page=serve,11,8,58,50,86,68,34,50,39,14,36,50,5,10,14,73,54,74,44,38,86,58,92,160,56,48,86,27,20,74,43,68,160,,,,,,,,,,,F324,BA86
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS064,R128,02:57:00,,F,3,N409,"7-6(7),7-6(7),6-3",R. Nadal,T. Gabashvili,,,ESP,RUS,7-6(7),7-6(7),6-3,,,02:57:00,A,R. Nadal,T. Gabashvili,ESP,RUS,,,320,/en/stats/leaderboard?page=serve,3,7,67,69,103,78,54,69,71,24,34,100,1,1,16,283,/en/stats/leaderboard?page=serve,2,7,69,83,121,71,59,83,50,19,38,80,8,10,17,76,78,103,36,43,121,54,121,224,64,78,121,24,25,103,46,103,224,7.0,4.0,7.0,4.0,,,,,,,N409,G681
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS065,R128,02:19:00,,F,3,I165,"7-5,7-5,6-1",D. Istomin,M. Gonzalez,,,UZB,ARG,7-5,7-5,6-1,,,02:19:00,A,D. Istomin,M. Gonzalez,UZB,ARG,,,262,/en/stats/leaderboard?page=serve,2,6,49,47,96,79,37,47,49,24,49,57,4,7,16,207,/en/stats/leaderboard?page=serve,3,0,65,63,97,51,32,63,41,14,34,50,7,14,15,64,61,96,53,51,97,58,112,193,47,46,97,36,35,96,42,81,193,,,,,,,,,,,I165,G585
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS066,R128,01:21:00,,F,3,SD32,"6-1,6-4,6-2",G. Simon,D. Young,,,FRA,USA,6-1,6-4,6-2,,,01:21:00,A,G. Simon,D. Young,FRA,USA,,,310,/en/stats/leaderboard?page=serve,1,9,45,32,71,88,28,32,69,27,39,100,2,2,13,216,/en/stats/leaderboard?page=serve,5,4,55,36,66,61,22,36,43,13,30,29,2,7,12,77,55,71,47,31,66,63,86,137,53,35,66,23,16,71,37,51,137,,,,,,,,,,,SD32,Y124
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS067,R128,02:32:00,,F,4,K435,"6-2,4-6,6-2,6-4",P. Kohlschreiber,T. Kamke,,,GER,GER,6-2,4-6,6-2,6-4,,02:32:00,A,P. Kohlschreiber,T. Kamke,GER,GER,,,280,/en/stats/leaderboard?page=serve,3,11,59,61,103,75,46,61,55,23,42,70,7,10,18,208,/en/stats/leaderboard?page=serve,15,0,54,68,126,65,44,68,43,25,58,67,14,21,18,67,69,103,45,57,126,55,126,229,55,69,126,33,34,103,45,103,229,,,,,,,,,,,K435,K839
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS068,R128,02:05:00,,F,3,L397,"6-4,6-4,6-4",F. Lopez,S. Giraldo,,,ESP,COL,6-4,6-4,6-4,,,02:05:00,A,F. Lopez,S. Giraldo,ESP,COL,,,312,/en/stats/leaderboard?page=serve,5,16,53,47,88,89,42,47,59,24,41,100,6,6,15,277,/en/stats/leaderboard?page=serve,0,3,58,46,80,65,30,46,71,24,34,40,2,5,15,75,66,88,33,26,80,55,92,168,68,54,80,25,22,88,45,76,168,,,,,,,,,,,L397,G725
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS069,R128,03:32:00,,F,5,PD31,"6-3,6-3,4-6,3-6,7-6(7)",B. Paire,R. Schuettler,,,FRA,GER,6-3,6-3,4-6,3-6,7-6(7),03:32:00,A,B. Paire,R. Schuettler,FRA,GER,,,248,/en/stats/leaderboard?page=serve,9,13,48,80,167,73,58,80,48,42,87,54,7,13,24,241,/en/stats/leaderboard?page=serve,9,5,58,96,165,66,63,96,49,34,69,50,7,14,25,60,100,167,41,68,165,51,168,332,59,97,165,40,67,167,49,164,332,,,,,7.0,2.0,,,,,PD31,S636
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS070,R128,03:43:00,,F,4,SC77,"6-7(8),7-5,6-4,6-2",S. Stakhovsky,P. Luczak,,,UKR,AUS,6-7(8),7-5,6-4,6-2,,03:43:00,A,S. Stakhovsky,P. Luczak,UKR,AUS,,,305,/en/stats/leaderboard?page=serve,3,29,58,82,141,80,66,82,51,30,59,75,6,8,21,256,/en/stats/leaderboard?page=serve,2,2,65,87,133,68,59,87,52,24,46,63,10,16,21,68,96,141,38,50,133,53,146,274,62,83,133,32,45,141,47,128,274,,,8.0,10.0,,,,,,,SC77,L515
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS071,R128,03:07:00,,F,4,H940,"6-3,6-7(4),6-3,6-4",R. Harrison,I. Ljubicic,,,USA,CRO,6-3,6-7(4),6-3,6-4,,03:07:00,A,R. Harrison,I. Ljubicic,USA,CRO,,,311,/en/stats/leaderboard?page=serve,3,13,62,79,128,66,52,79,78,38,49,75,3,4,21,253,/en/stats/leaderboard?page=serve,8,16,47,65,138,72,47,65,48,35,73,73,11,15,19,70,90,128,41,56,138,55,146,266,59,82,138,30,38,128,45,120,266,4.0,7.0,,,,,,,,,H940,L360
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS072,R128,01:26:00,,F,3,F401,"6-2,6-2,6-3",D. Ferrer,A. Dolgopolov,,,ESP,UKR,6-2,6-2,6-3,,,01:26:00,A,D. Ferrer,A. Dolgopolov,ESP,UKR,,,291,/en/stats/leaderboard?page=serve,3,6,59,46,78,72,33,46,66,21,32,88,7,8,12,191,/en/stats/leaderboard?page=serve,10,8,42,31,73,65,20,31,40,17,42,13,1,8,13,69,54,78,49,36,73,60,90,151,51,37,73,31,24,78,40,61,151,,,,,,,,,,,F401,D801
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS073,R128,02:18:00,,F,3,B896,"7-6(7),7-6(7),6-4",B. Becker,D. Brands,,,GER,GER,7-6(7),7-6(7),6-4,,,02:18:00,A,B. Becker,D. Brands,GER,GER,,,285,/en/stats/leaderboard?page=serve,7,17,56,61,109,77,47,61,54,26,48,60,3,5,17,260,/en/stats/leaderboard?page=serve,9,12,54,63,116,78,49,63,43,23,53,67,6,9,17,67,73,109,38,44,116,52,117,225,62,72,116,33,36,109,48,108,225,7.0,5.0,7.0,1.0,,,,,,,B896,BC72
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS074,R128,02:06:00,,F,3,G676,"7-6(7),6-4,6-3",D. Gimeno-Traver,J. Nieminen,,,ESP,FIN,7-6(7),6-4,6-3,,,02:06:00,A,D. Gimeno-Traver,J. Nieminen,ESP,FIN,,,284,/en/stats/leaderboard?page=serve,6,6,56,59,106,75,44,59,60,28,47,90,9,10,16,267,/en/stats/leaderboard?page=serve,3,8,62,55,89,76,42,55,44,15,34,63,5,8,15,68,72,106,36,32,89,53,104,195,64,57,89,32,34,106,47,91,195,,,7.0,1.0,,,,,,,G676,N289
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS075,R128,02:07:00,,F,3,CA12,"6-2,7-6(7),6-4",J. Chardy,E. Gulbis,,,FRA,LAT,6-2,7-6(7),6-4,,,02:07:00,A,J. Chardy,E. Gulbis,FRA,LAT,,,312,/en/stats/leaderboard?page=serve,5,18,58,58,100,84,49,58,57,24,42,100,8,8,15,263,/en/stats/leaderboard?page=serve,9,10,60,52,86,75,39,52,47,16,34,40,2,5,15,73,73,100,36,31,86,56,104,186,64,55,86,27,27,100,44,82,186,7.0,1.0,,,,,,,,,CA12,G858
560,2010,US Open,GS,2010-08-30T00:00:00,2010-09-12T00:00:00,Hard,128,10508000,$,MS076,R128,03:59:00,,F,5,N301,"7-6(7),3-6,6-4,6-7(6),6-4",D. Nalbandian,R. De Voest,,,ARG,RSA,7-6(7),3-6,6-4,6-7(6),6-4,03:59:00,A,D. Nalbandian,R. De Voest,ARG,RSA,,,269,/en/stats/leaderboard?page=serve,8,7,54,93,171,77,72,93,54,42,78,60,6,10,27,273,/en/stats/leaderboard?page=serve,3,8,65,117,179,69,81,117,50,31,62,56,5,9,26,67,114,171,37,67,179,52,181,350,63,112,179,33,57,171,48,169,350,,,7.0,4.0,,,,,6.0,8.0,N301,D424
