event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,player_id_winner,player_id_loser
6242,2016,Winston-Salem,250,2016-08-21T00:00:00,2016-08-27T00:00:00,Hard,48,639255,$,MS019,R32,02:20:00,,F,3,MH30,"4-6,7-5,6-3",J. Millman,A. Ramos-Vinolas,,,AUS,ESP,4-6,7-5,6-3,,,02:20:00,A,J. Millman,A. Ramos-Vinolas,AUS,ESP,,,261,/en/stats/leaderboard?page=serve,2,3,51,53,103,70,37,53,58,29,50,63,5,8,16,259,/en/stats/leaderboard?page=serve,3,10,58,53,92,62,33,53,59,23,39,43,3,7,15,64,66,103,39,36,92,52,102,195,61,56,92,36,37,103,48,93,195,,,,,02:20:00,02:20:00,MH30,R772
6242,2016,Winston-Salem,250,2016-08-21T00:00:00,2016-08-27T00:00:00,Hard,48,639255,$,MS020,R32,01:11:00,,F,2,C882,"7-5,6-1",P. Cuevas,M. Jaziri,,,URU,TUN,7-5,6-1,,,,01:11:00,A,P. Cuevas,M. Jaziri,URU,TUN,,,284,/en/stats/leaderboard?page=serve,5,4,57,34,60,88,30,34,50,13,26,67,2,3,10,198,/en/stats/leaderboard?page=serve,4,2,32,20,62,65,13,20,48,20,42,56,5,9,9,72,43,60,47,29,62,59,72,122,53,33,62,28,17,60,41,50,122,,,,,01:11:00,01:11:00,C882,J267
6242,2016,Winston-Salem,250,2016-08-21T00:00:00,2016-08-27T00:00:00,Hard,48,639255,$,MS021,R32,01:20:00,,F,2,CD85,"6-4,7-5",P. Carreno Busta,J. Struff,,,ESP,GER,6-4,7-5,,,,01:20:00,A,P. Carreno Busta,J. Struff,ESP,GER,,,301,/en/stats/leaderboard?page=serve,1,4,57,32,56,88,28,32,63,15,24,50,1,2,11,233,/en/stats/leaderboard?page=serve,5,6,44,31,71,61,19,31,55,22,40,57,4,7,11,77,43,56,42,30,71,57,73,127,58,41,71,23,13,56,43,54,127,,,,,01:20:00,01:20:00,CD85,SL28
6242,2016,Winston-Salem,250,2016-08-21T00:00:00,2016-08-27T00:00:00,Hard,48,639255,$,MS023,R32,01:44:00,,F,2,V708,"7-6(7),6-4",J. Vesely,K. Anderson,,,CZE,RSA,7-6(7),6-4,,,,01:44:00,A,J. Vesely,K. Anderson,CZE,RSA,,,319,/en/stats/leaderboard?page=serve,3,7,69,44,64,86,38,44,60,12,20,100,1,1,11,287,/en/stats/leaderboard?page=serve,6,16,60,50,84,74,37,50,53,18,34,83,5,6,11,78,50,64,35,29,84,53,79,148,65,55,84,22,14,64,47,69,148,7,5,,,01:44:00,01:44:00,V708,A678
6242,2016,Winston-Salem,250,2016-08-21T00:00:00,2016-08-27T00:00:00,Hard,48,639255,$,MS024,R32,02:09:00,,F,3,Q927,"6-3,6-7(5),7-5",S. Querrey,G. Garcia-Lopez,,,USA,ESP,6-3,6-7(5),7-5,,,02:09:00,A,S. Querrey,G. Garcia-Lopez,USA,ESP,,,300,/en/stats/leaderboard?page=serve,5,24,58,66,113,86,57,66,43,20,47,90,9,10,17,255,/en/stats/leaderboard?page=serve,10,7,46,43,93,81,35,43,50,25,50,25,1,4,16,68,77,113,35,33,93,53,110,206,65,60,93,32,36,113,47,96,206,,,5,7,02:09:00,02:09:00,Q927,G476
6242,2016,Winston-Salem,250,2016-08-21T00:00:00,2016-08-27T00:00:00,Hard,48,639255,$,MS025,R32,01:10:00,,F,2,T840,"6-3,7-5",V. Troicki,K. Edmund,,,SRB,GBR,6-3,7-5,,,,01:10:00,A,V. Troicki,K. Edmund,SRB,GBR,,,294,/en/stats/leaderboard?page=serve,2,11,56,31,55,81,25,31,58,14,24,50,1,2,10,237,/en/stats/leaderboard?page=serve,3,2,64,37,58,59,22,37,52,11,21,43,3,7,11,71,39,55,43,25,58,57,64,113,57,33,58,29,16,55,43,49,113,,,,,01:10:00,01:10:00,T840,E831
6242,2016,Winston-Salem,250,2016-08-21T00:00:00,2016-08-27T00:00:00,Hard,48,639255,$,MS026,R32,01:34:00,,F,3,V306,"3-6,6-3,6-2",F. Verdasco,T. Fritz,,,ESP,USA,3-6,6-3,6-2,,,01:34:00,A,F. Verdasco,T. Fritz,ESP,USA,,,244,/en/stats/leaderboard?page=serve,9,8,46,38,82,68,26,38,55,24,44,63,5,8,13,227,/en/stats/leaderboard?page=serve,1,7,58,45,78,60,27,45,42,14,33,29,2,7,13,61,50,82,47,37,78,54,87,160,53,41,78,39,32,82,46,73,160,,,,,01:34:00,01:34:00,V306,FB98
6242,2016,Winston-Salem,250,2016-08-21T00:00:00,2016-08-27T00:00:00,Hard,48,639255,$,MS027,R32,00:57:00,,F,2,J386,"6-3,6-2",S. Johnson,L. Rosol,,,USA,CZE,6-3,6-2,,,,00:57:00,A,S. Johnson,L. Rosol,USA,CZE,,,300,/en/stats/leaderboard?page=serve,2,2,53,28,53,75,21,28,72,18,25,0,0,0,9,231,/en/stats/leaderboard?page=serve,4,6,62,29,47,66,19,29,39,7,18,25,1,4,8,74,39,53,45,21,47,60,60,100,55,26,47,26,14,53,40,40,100,,,,,00:57:00,00:57:00,J386,R685
6242,2016,Winston-Salem,250,2016-08-21T00:00:00,2016-08-27T00:00:00,Hard,48,639255,$,MS028,R32,01:36:00,,F,2,SM37,"7-6(7),6-1",D. Schwartzman,G. Simon,,,ARG,FRA,7-6(7),6-1,,,,01:36:00,A,D. Schwartzman,G. Simon,ARG,FRA,,,263,/en/stats/leaderboard?page=serve,2,0,44,32,72,66,21,32,65,26,40,75,3,4,10,219,/en/stats/leaderboard?page=serve,2,0,43,26,60,77,20,26,35,12,34,25,1,4,9,65,47,72,47,28,60,57,75,132,53,32,60,35,25,72,43,57,132,7,2,,,01:36:00,01:36:00,SM37,SD32
6242,2016,Winston-Salem,250,2016-08-21T00:00:00,2016-08-27T00:00:00,Hard,48,639255,$,MS029,R32,01:03:00,,F,2,L575,"6-2,6-4",Y. Lu,J. Sousa,,,TPE,POR,6-2,6-4,,,,01:03:00,A,Y. Lu,J. Sousa,TPE,POR,,,294,/en/stats/leaderboard?page=serve,1,8,51,22,43,86,19,22,62,13,21,0,0,1,9,208,/en/stats/leaderboard?page=serve,3,3,54,28,52,57,16,28,42,10,24,33,2,6,9,74,32,43,50,26,52,61,58,95,50,26,52,26,11,43,39,37,95,,,,,01:03:00,01:03:00,L575,SH90
6242,2016,Winston-Salem,250,2016-08-21T00:00:00,2016-08-27T00:00:00,Hard,48,639255,$,MS030,R32,02:20:00,,F,3,B837,"6-4,4-6,6-4",M. Baghdatis,D. Young,,,CYP,USA,6-4,4-6,6-4,,,02:20:00,A,M. Baghdatis,D. Young,CYP,USA,,,250,/en/stats/leaderboard?page=serve,4,4,41,37,90,76,28,37,53,28,53,67,6,9,15,243,/en/stats/leaderboard?page=serve,3,2,61,66,108,70,46,66,40,17,42,60,6,10,15,62,56,90,42,45,108,51,101,198,58,63,108,38,34,90,49,97,198,,,,,02:20:00,02:20:00,B837,Y124
6242,2016,Winston-Salem,250,2016-08-21T00:00:00,2016-08-27T00:00:00,Hard,48,639255,$,MS031,R32,02:09:00,,F,3,BD06,"4-6,6-3,6-3",R. Bautista Agut,A. Bedene,,,ESP,SLO,4-6,6-3,6-3,,,02:09:00,A,R. Bautista Agut,A. Bedene,ESP,SLO,,,284,/en/stats/leaderboard?page=serve,2,2,50,43,86,77,33,43,65,28,43,88,7,8,14,266,/en/stats/leaderboard?page=serve,2,15,54,51,95,71,36,51,50,22,44,70,7,10,14,71,61,86,39,37,95,54,98,181,61,58,95,29,25,86,46,83,181,,,,,02:09:00,02:09:00,BD06,BH09
