ranking,mean,std,n,ci_low,ci_high,min,max
498,-0.03475484615799433,0.30379007825644844,2191,-0.04747547169668331,-0.02203422061930535,-1.885088032035761,0.31096012902566617
499,-0.036735107468092956,0.3043803895777575,2191,-0.049480451158581754,-0.02398976377760416,-1.885088032035761,0.3104345175271785
500,-0.038495066344593085,0.30455633574643914,2191,-0.05124777744266679,-0.025742355246519376,-1.885088032035761,0.3048171756013649
501,-0.040182320042506325,0.3047799302304307,2191,-0.05294439372977221,-0.027420246355240444,-1.885088032035761,0.30430231073303643
502,-0.041970974253482396,0.3057505089617477,2191,-0.05477368905933832,-0.029168259447626473,-1.885088032035761,0.30404196842203124
503,-0.04405547438342929,0.30642014530241435,2191,-0.056886228923780854,-0.031224719843077734,-1.885088032035761,0.2975608480598659
504,-0.045909578921416054,0.30766090027732773,2191,-0.05879228769118723,-0.03302687015164488,-1.885088032035761,0.2975608480598659
505,-0.047949346568503824,0.309218807057549,2191,-0.06089728968986778,-0.03500140344713987,-1.885088032035761,0.2975608480598659
506,-0.050350040785164,0.31124522579177544,2191,-0.06338283629555469,-0.037317245274773314,-1.9035979384208732,0.2975608480598659
507,-0.05220412195814303,0.3119370573328259,2191,-0.06526588658437867,-0.03914235733190739,-1.9317441903334707,0.2975608480598659
508,-0.05400859129213143,0.3125359849350305,2191,-0.06709543486036595,-0.04092174772389691,-1.9317441903334707,0.29098883488241567
509,-0.055924734510270815,0.31323526724833417,2191,-0.06904085918111547,-0.04280860983942617,-1.9703826658704067,0.29098883488241567
510,-0.05783355771112194,0.3138412102659583,2191,-0.07097505508100013,-0.04469206034124375,-1.9703826658704067,0.29098883488241567
511,-0.05959869735672988,0.31420043407397674,2191,-0.07275523653301799,-0.04644215818044178,-1.9703826658704067,0.2843235173464599
512,-0.0614899416541812,0.31429004359396023,2191,-0.0746502330568585,-0.048329650251503896,-1.9703826658704067,0.2843235173464599
513,-0.06329220804084257,0.31483248866992686,2191,-0.07647521328831125,-0.050109202793373886,-1.9703826658704067,0.28092862431700794
514,-0.06531223501873076,0.3160689063081084,2191,-0.07854701287798126,-0.05207745715948027,-1.9703826658704067,0.2775623892832427
515,-0.0669712401739644,0.31656361689029106,2191,-0.08022673308784108,-0.05371574726008773,-1.9703826658704067,0.2775623892832427
516,-0.06877215647927584,0.31740476333203715,2191,-0.08206287078342984,-0.05548144217512183,-1.9703826658704067,0.2775623892832427
517,-0.07064383221587912,0.3184123425233818,2191,-0.08397673696175931,-0.05731092746999894,-1.9703826658704067,0.2775623892832427
518,-0.07254173713260796,0.31936290657071437,2191,-0.0859144449206614,-0.05916902934455452,-1.9703826658704067,0.2775623892832427
519,-0.07459913571352879,0.32085460487706113,2191,-0.08803430550060681,-0.06116396592645076,-1.9703826658704067,0.2707028449577946
520,-0.0764050561453394,0.32186672481681794,2191,-0.0898826065092545,-0.06292750578142431,-1.9703826658704067,0.2707028449577946
521,-0.07841190898600395,0.32260040195108797,2191,-0.09192018066953854,-0.06490363730246936,-1.9703826658704067,0.26471974257750025
522,-0.0801920340358142,0.32321527146316453,2191,-0.09372605219817777,-0.06665801587345062,-2.038260638910437,0.2637421738047005
523,-0.08219015536990812,0.3243450782008038,2191,-0.09577148201753587,-0.06860882872228037,-2.038260638910437,0.2575736653473858
524,-0.08422609183426844,0.32611420266278707,2191,-0.09788149716788021,-0.07057068650065666,-2.066355969535712,0.2566775548147535
525,-0.08669134981004381,0.3284810894742767,2191,-0.10044586397892177,-0.07293683564116585,-2.066355969535712,0.2566775548147535
526,-0.08857143794607816,0.32995885010154513,2191,-0.1023878305004623,-0.07475504539169403,-2.066355969535712,0.2566775548147535
527,-0.09059814534027266,0.33126016728155466,2191,-0.10446902804999356,-0.07672726263055177,-2.066355969535712,0.2566775548147535
528,-0.09269825876571781,0.33222886422193687,2191,-0.1066097037976508,-0.07878681373378482,-2.0819804307975573,0.2566775548147535
529,-0.09466593583645694,0.3334024018451615,2191,-0.10862652050042229,-0.08070535117249159,-2.0976048920594033,0.2566775548147535
530,-0.09693850478477621,0.3346680464535272,2191,-0.11095208588371562,-0.0829249236858368,-2.1132293533212487,0.24950605054450856
531,-0.09885031899797,0.33543269307875134,2191,-0.11289591820442867,-0.08480471979151134,-2.1288538145830946,0.24950605054450856
532,-0.10097106001639919,0.3365847691872333,2191,-0.11506490019521673,-0.08687721983758165,-2.14447827584494,0.2422246007181622
533,-0.10298311535513675,0.3377051776127424,2191,-0.11712387048296477,-0.08884236022730874,-2.160102737106786,0.2422246007181622
534,-0.10505722735568271,0.33884640605960575,2191,-0.11924576923089224,-0.09086868548047318,-2.1757271983686315,0.2422246007181622
535,-0.10694596609985657,0.33960996885241007,2191,-0.12116648069918627,-0.09272545150052687,-2.1757271983686315,0.2422246007181622
536,-0.10885718082684719,0.3416204699611259,2191,-0.12316188129523448,-0.0945524803584599,-2.1757271983686315,0.23483001538821643
537,-0.11073468484609249,0.3420939401691699,2191,-0.12505921096927017,-0.09641015872291482,-2.1757271983686315,0.23483001538821643
538,-0.11263610008732731,0.343078854605604,2191,-0.1270018676091887,-0.09827033256546594,-2.1757271983686315,0.23483001538821643
539,-0.11477280095667865,0.3439934374415575,2191,-0.12917686487665495,-0.10036873703670234,-2.1757271983686315,0.22731896761817844
540,-0.11693694575446581,0.34510569640188793,2191,-0.1313875833802643,-0.10248630812866731,-2.1757271983686315,0.22731896761817844
541,-0.11889980588481192,0.3460247185631086,2191,-0.133388925796937,-0.10441068597268682,-2.1757271983686315,0.22731896761817844
542,-0.12064272016975458,0.34759575100001133,2191,-0.13519762404511398,-0.10608781629439516,-2.1757271983686315,0.22731896761817844
543,-0.1226588387484552,0.3489314709933401,2191,-0.13726967333082518,-0.10804800416608523,-2.3023443390074756,0.22731896761817844
544,-0.1244214321817438,0.3498565208107216,2191,-0.1390710014469549,-0.10977186291653271,-2.3023443390074756,0.21997569488143834
545,-0.12667105513945937,0.35199900065537715,2191,-0.1414103366295873,-0.11193177364933142,-2.3023443390074756,0.21968798564692812
546,-0.12900018397050675,0.35403156451749346,2191,-0.1438245751650788,-0.11417579277593472,-2.3023443390074756,0.21968798564692812
547,-0.13093761647243052,0.35473706043623043,2191,-0.14579154895239552,-0.11608368399246552,-2.3023443390074756,0.21684729066952507
548,-0.13289579657103232,0.3555107341225818,2191,-0.1477821251493482,-0.11800946799271644,-2.3023443390074756,0.21684729066952507
549,-0.13484306445614067,0.35583279496732834,2191,-0.14974287871321934,-0.11994325019906199,-2.3023443390074756,0.20916699349333973
550,-0.1366528559982331,0.35629928563145047,2191,-0.15157220365511748,-0.1217335083413487,-2.3023443390074756,0.20916699349333973
551,-0.1384850716437542,0.3566112511477203,2191,-0.1534174822569281,-0.1235526610305803,-2.3023443390074756,0.20916699349333973
552,-0.1403671090069598,0.3570518050280953,2191,-0.1553179669669794,-0.12541625104694024,-2.3023443390074756,0.20405155693149948
553,-0.14236602183612213,0.3581008246725751,2191,-0.1573608054771802,-0.12737123819506405,-2.3023443390074756,0.20405155693149948
554,-0.14446479963419656,0.35967686494908274,2191,-0.15952557693214564,-0.12940402233624748,-2.3023443390074756,0.19661107141484785
555,-0.14647119743573553,0.3605477380180458,2191,-0.16156844086933192,-0.13137395400213914,-2.3023443390074756,0.19603836384511542
556,-0.14834813113232687,0.36171408450038584,2191,-0.16349421308275489,-0.13320204918189885,-2.3023443390074756,0.19603836384511542
557,-0.1503944188334327,0.363938997755179,2191,-0.16563366474936195,-0.13515517291750348,-2.304649834440637,0.19603836384511542
558,-0.15252235912632386,0.3652873138150476,2191,-0.16781806318533607,-0.13722665506731166,-2.304649834440637,0.19342951439023373
559,-0.1545430126895325,0.36634651250671024,2191,-0.16988306865761638,-0.1392029567214486,-2.451885205622583,0.19342951439023373
560,-0.15683177230095302,0.3680798346873857,2191,-0.17224440780331537,-0.14141913679859067,-2.451885205622583,0.19342951439023373
561,-0.15916783343865257,0.3697187877076463,2191,-0.1746490969481108,-0.14368656992919435,-2.451885205622583,0.19342951439023373
562,-0.16107776663016135,0.37116099049265155,2191,-0.1766194196088353,-0.14553611365148741,-2.451885205622583,0.18961001601072963
563,-0.16298871805840096,0.3721004351679696,2191,-0.17856970847692027,-0.14740772763988164,-2.451885205622583,0.18788972379760477
564,-0.1651229044683347,0.37373401140981777,2191,-0.18077229775168988,-0.1494735111849795,-2.451885205622583,0.18536453606038716
565,-0.1671329852574578,0.3748001281171566,2191,-0.1828270201284923,-0.15143895038642327,-2.451885205622583,0.18536453606038716
566,-0.1689769018581434,0.3753624329009315,2191,-0.1846944821610566,-0.1532593215552302,-2.451885205622583,0.18536453606038716
567,-0.1708076885451259,0.37609166326735377,2191,-0.1865558039678032,-0.1550595731224486,-2.451885205622583,0.18170429037692945
568,-0.1760085376812661,0.40904168853547346,2191,-0.19313637207084217,-0.15888070329169002,-7.667790012280299,0.18170429037692945
569,-0.17668991357508138,0.39318083863946307,2191,-0.19315360536523332,-0.16022622178492943,-5.372045509519665,0.18170429037692945
570,-0.1776680318504373,0.3832255834462846,2191,-0.19371486646677594,-0.16162119723409868,-3.0763010067590306,0.17716323544371268
571,-0.1787119193844306,0.3798727743225665,2191,-0.19461836156395793,-0.16280547720490327,-2.451885205622583,0.17366493430379562
572,-0.18115948339226637,0.38162216155796913,2191,-0.19713917779935636,-0.16517978898517638,-2.451885205622583,0.16831337859192938
573,-0.1833774413425647,0.38355472846490024,2191,-0.19943805827382868,-0.16731682441130072,-2.451885205622583,0.16591510227293843
574,-0.1854035562496076,0.3857495629109986,2191,-0.20155607765408046,-0.16925103484513476,-2.4972106678525052,0.16591510227293843
575,-0.18744459098988075,0.38772627717859603,2191,-0.2036798835043892,-0.1712092984753723,-2.5425361300824276,0.16591510227293843
576,-0.1896214014758029,0.38961349703967396,2191,-0.20593571769411276,-0.17330708525749303,-2.5878615923123505,0.16591510227293843
577,-0.19167541184959125,0.39153474408146594,2191,-0.20807017659448307,-0.17528064710469943,-2.633187054542273,0.16591510227293843
578,-0.1938777860604158,0.3933522885715328,2191,-0.21034865698688784,-0.17740691513394377,-2.633187054542273,0.16591510227293843
579,-0.19588677441182367,0.3950858819345956,2191,-0.21243023622781534,-0.179343312595832,-2.633187054542273,0.16591510227293843
580,-0.19789932351210185,0.3964253504291953,2191,-0.2144988729963889,-0.1812997740278148,-2.633187054542273,0.16591510227293843
581,-0.19999075588416504,0.3975708466802585,2191,-0.21663827082193027,-0.1833432409463998,-2.633187054542273,0.15697715976584986
582,-0.20192883350109436,0.3986890294695113,2191,-0.2186231701936303,-0.1852344968085584,-2.633187054542273,0.15697715976584986
583,-0.20387734489363138,0.3996004176117819,2191,-0.22060984421262558,-0.18714484557463718,-2.633187054542273,0.15697715976584986
584,-0.20766913762912836,0.4098855508507747,2191,-0.22483230713096608,-0.19050596812729065,-4.067234882982901,0.1478787507142517
585,-0.21127630811770842,0.4308007505255714,2191,-0.2293152613997702,-0.19323735483564664,-7.156713451411527,0.1478787507142517
586,-0.21048948712843976,0.4054713989855371,2191,-0.22746782250642833,-0.1935111517504512,-2.717118495914828,0.1478787507142517
587,-0.21262801865388414,0.4061857944275985,2191,-0.22963626796769696,-0.19561976934007133,-2.717118495914828,0.1478787507142517
588,-0.21522131443721712,0.4103180664434221,2191,-0.23240259469805424,-0.19804003417638,-2.795312746480856,0.1478787507142517
589,-0.21732127831952738,0.41240890983799416,2191,-0.23459010862819699,-0.20005244801085778,-2.8134363755641876,0.1478787507142517
590,-0.21953533705713563,0.4161310045526365,2191,-0.23696002292684346,-0.2021106511874278,-2.8134363755641876,0.13861441833876778
591,-0.2217356459090839,0.41851937412024626,2191,-0.23926034016317324,-0.20421095165499456,-2.8134363755641876,0.13861441833876778
592,-0.22420597161642838,0.4217972837948935,2191,-0.2418679220368815,-0.20654402119597526,-2.8134363755641876,0.13861441833876778
593,-0.2264259325074633,0.4241068937640979,2191,-0.24418459340551757,-0.208667271609409,-2.861011754812129,0.13861441833876778
594,-0.22872926995917442,0.42504860125247745,2191,-0.24652736304802114,-0.2109311768703277,-2.861011754812129,0.13861441833876778
595,-0.2310942381816162,0.42687028156597384,2191,-0.24896861063169876,-0.21321986573153365,-3.111962385344689,0.1291784307462684
596,-0.23311983327088898,0.42816706775729946,2191,-0.2510485061498673,-0.2151911603919107,-3.111962385344689,0.1291784307462684
597,-0.2354254596098747,0.4301861927308504,2191,-0.25343867946567256,-0.21741223975407686,-3.111962385344689,0.1291784307462684
598,-0.23795384411675144,0.43218295891163944,2191,-0.25605067471790316,-0.21985701351559972,-3.111962385344689,0.1291784307462684
599,-0.23993723587849794,0.4332754218073975,2191,-0.2580798112633227,-0.2217946604936732,-3.111962385344689,0.11956476241845429
600,-0.24203719719352984,0.4347974608784727,2191,-0.26024350503857685,-0.22383088934848283,-3.111962385344689,0.11956476241845429
601,-0.24440425620094,0.4374510781951966,2191,-0.2627216791699659,-0.22608683323191409,-3.111962385344689,0.11956476241845429
602,-0.2474951053895291,0.4428147989708024,2191,-0.26603712385513,-0.22895308692392818,-3.113239237324197,0.11725764989796236
603,-0.25059782627111626,0.4528312897617944,2191,-0.26955926603347324,-0.2316363865087593,-5.1681530612376685,0.11326128132151861
604,-0.253578598131053,0.4660687913662539,2191,-0.2730943328260969,-0.23406286343600907,-7.223066885151141,0.11326128132151861
605,-0.2529531748224143,0.443272563658294,2191,-0.2715143613043238,-0.23439198834050476,-3.111962385344689,0.10976707413319473
606,-0.2550425180268285,0.4443057591189317,2191,-0.2736469675824976,-0.23643806847115934,-3.111962385344689,0.10976707413319473
607,-0.2570984784750663,0.44540631212286813,2191,-0.2757490115721365,-0.2384479453779961,-3.111962385344689,0.1076672366658039
608,-0.25942498359032257,0.44675775539562534,2191,-0.2781321057765039,-0.24071786140414128,-3.111962385344689,0.1076672366658039
609,-0.26181766025962144,0.4483877100317286,2191,-0.28059303366286,-0.2430422868563829,-3.111962385344689,0.1076672366658039
610,-0.2638577669267145,0.4497120873238342,2191,-0.2826885960831544,-0.24502693777027457,-3.111962385344689,0.1076672366658039
611,-0.2657043115802523,0.4507855514380605,2191,-0.28458008998291073,-0.24682853317759387,-3.111962385344689,0.09977869115784452
612,-0.2678412786007521,0.45183055493089225,2191,-0.2867608145158192,-0.24892174268568495,-3.111962385344689,0.0978869729394411
613,-0.2699619923670904,0.45305259021431976,2191,-0.28893269866048177,-0.250991286073699,-3.111962385344689,0.0978869729394411
614,-0.27184720883095137,0.45416711741056104,2191,-0.2908645838081834,-0.2528298338537193,-3.111962385344689,0.0978869729394411
615,-0.2738500310112758,0.45523642761902194,2191,-0.29291218129790764,-0.254787880724644,-3.1232307928115395,0.0978869729394411
616,-0.27588761376585436,0.4563500353480174,2191,-0.29499639423540347,-0.25677883329630524,-3.13634174471151,0.0978869729394411
617,-0.2779797523977625,0.45772431188456314,2191,-0.2971460780554505,-0.2588134267400745,-3.1494526966114806,0.0978869729394411
618,-0.2799398834184793,0.45889347337407616,2191,-0.29915516546601295,-0.26072460137094566,-3.162563648511451,0.0945183361764225
619,-0.2821855186153648,0.46013240416132184,2191,-0.30145267850796614,-0.2629183587227634,-3.162563648511451,0.0945183361764225
620,-0.28420890653682285,0.461449572701125,2191,-0.3035312203299806,-0.2648865927436651,-3.162563648511451,0.08790973530712427
621,-0.286287523275978,0.4626460438834722,2191,-0.30565993699987026,-0.26691510955208575,-3.162563648511451,0.08790973530712427
622,-0.2882242707727178,0.46412789993133985,2191,-0.307658734369981,-0.2687898071754546,-3.162563648511451,0.08790973530712427
623,-0.2906103800411912,0.46567393693537656,2191,-0.31010958096598723,-0.2711111791163952,-3.162563648511451,0.08790973530712427
624,-0.292832666120284,0.4668756908571721,2191,-0.31238218818037367,-0.2732831440601944,-3.162563648511451,0.08790973530712427
625,-0.29476759684808385,0.4678014659913568,2191,-0.31435588396226144,-0.27517930973390625,-3.162563648511451,0.08790973530712427
626,-0.29686660474321375,0.4686062219697611,2191,-0.31648858946697117,-0.2772446200194563,-3.162563648511451,0.07920132025324601
627,-0.2989185936075811,0.4696789736916587,2191,-0.3185854977474977,-0.2792516894676645,-3.162563648511451,0.07920132025324601
628,-0.30047821212025483,0.47037625091145624,2191,-0.3201743134033455,-0.28078211083716414,-3.162563648511451,0.07772800360559862
629,-0.3024158377144869,0.47131673784312283,2191,-0.32215132007990394,-0.2826803553490698,-3.162563648511451,0.07772800360559862
630,-0.3042690021770052,0.4719060838312686,2191,-0.3240291622727516,-0.2845088420812588,-3.162563648511451,0.07772800360559862
631,-0.3059833199204021,0.47247712239761297,2191,-0.325767391158383,-0.28619924868242125,-3.162563648511451,0.07772800360559862
632,-0.3081936122960344,0.47549803366084314,2191,-0.3281041783859397,-0.28828304620612916,-3.296155630679301,0.07772800360559862
633,-0.3108415547218242,0.4798117720808118,2191,-0.3309327503155869,-0.29075035912806146,-3.4284570664997434,0.06733383138608157
634,-0.3128526389252562,0.4809214447166689,2191,-0.33299029992747564,-0.2927149779230368,-3.4284570664997434,0.06733383138608157
635,-0.3153985112521544,0.48604298629599996,2191,-0.33575062696265595,-0.29504639554165285,-3.9761208218559627,0.06733383138608157
636,-0.31744093425504755,0.48895534531530865,2191,-0.3379149994009338,-0.2969668691091613,-4.06274799447272,0.06733383138608157
637,-0.3200430968673441,0.4923788985258376,2191,-0.34066051672268255,-0.2994256770120057,-4.06274799447272,0.06733383138608157
638,-0.32276020262965693,0.4958273251056298,2191,-0.34352201871897037,-0.3019983865403435,-4.06274799447272,0.06733383138608157
639,-0.32531215630266563,0.5011918814346449,2191,-0.3462986028757469,-0.3043257097295844,-4.06274799447272,0.06733383138608157
640,-0.32906562942012935,0.5130249823586617,2191,-0.35054756434714185,-0.30758369449311684,-4.06274799447272,0.056718813609626495
641,-0.3321170122754018,0.519729108809942,2191,-0.3538796696099406,-0.310354354940863,-4.06274799447272,0.056718813609626495
642,-0.3356876642218753,0.5305634961589397,2191,-0.35790399069926004,-0.31347133774449054,-4.076770907152241,0.056718813609626495
643,-0.338249009266124,0.5355206165274375,2191,-0.360672905629661,-0.315825112902587,-4.076770907152241,0.056718813609626495
644,-0.34052215461821095,0.5388087406842668,2191,-0.36308373485991735,-0.31796057437650455,-4.076770907152241,0.056718813609626495
645,-0.34590893995410044,0.5603554285610653,2191,-0.3693727463305537,-0.32244513357764715,-7.380088644673187,0.056718813609626495
646,-0.34734073279927563,0.554986937454672,2191,-0.3705797439307224,-0.32410172166782886,-6.150478907843123,0.045874051256421695
647,-0.34928113455297244,0.5536868423031099,2191,-0.3724657066991745,-0.3260965624067704,-4.920869171013059,0.045874051256421695
648,-0.3569005636277398,0.592853483670513,2191,-0.3817251635895385,-0.3320759636659411,-7.340988149369766,0.045874051256421695
649,-0.3527291504762702,0.5531342700441213,2191,-0.3758905847213597,-0.32956771623118064,-4.076770907152241,0.045874051256421695
650,-0.3551741163594051,0.5558716720119509,2190,-0.37845548761159653,-0.33189274510721367,-4.076770907152241,0.045874051256421695
651,-0.35838033650945883,0.5621427146332908,2190,-0.38192435556105564,-0.334836317457862,-4.076770907152241,0.045874051256421695
652,-0.3604651956061902,0.5636893054058905,2190,-0.38407398995713227,-0.3368564012552482,-4.076770907152241,0.045874051256421695
653,-0.3624753679907096,0.5650861729716404,2190,-0.3861426668383292,-0.33880806914309003,-4.076770907152241,0.034790112491095475
654,-0.3644615678875257,0.5666612959965605,2190,-0.3881948370404467,-0.3407282987346047,-4.076770907152241,0.034790112491095475
655,-0.36666952763302557,0.5682264580165177,2190,-0.3904683498980967,-0.34287070536795444,-4.076770907152241,0.034790112491095475
656,-0.3689280393574816,0.5696070779998488,2190,-0.3927846856276397,-0.3450713930873235,-4.076770907152241,0.0234569899769873
657,-0.37113375666845216,0.5710438655557906,2190,-0.3950505793897313,-0.347216933947173,-4.076770907152241,0.0234569899769873
658,-0.3733135950427911,0.572174139947928,2190,-0.3972777566357292,-0.34934943344985303,-4.076770907152241,0.0234569899769873
659,-0.3756037110826659,0.5735739028559685,2190,-0.39962649843685055,-0.3515809237284812,-4.076770907152241,0.0234569899769873
660,-0.3782275390953955,0.5751907379801807,2188,-0.4023290515381663,-0.35412602665262477,-4.076770907152241,0.0234569899769873
661,-0.38034574323229503,0.5766859686459133,2188,-0.40450990849284496,-0.3561815779717451,-4.076770907152241,0.011864053875438964
662,-0.3825781116182521,0.5781605228543005,2187,-0.40680960130970767,-0.35834662192679656,-4.076770907152241,0.011864053875438964
663,-0.3851190175126889,0.5797341035297315,2186,-0.40942201497524483,-0.36081602005013297,-4.076770907152241,0.011864053875438964
664,-0.38704707354173346,0.5810179088718483,2186,-0.4114038893285555,-0.3626902577549114,-4.085825040381708,0.011864053875438964
665,-0.3889256457215778,0.5822634376385711,2186,-0.41333467524271855,-0.364516616200437,-4.107125314714274,0.011864053875438964
666,-0.39114857991119245,0.583675111004257,2186,-0.415616788104099,-0.3666803717182859,-4.1284255890468415,0.011864053875438964
667,-0.3930550818150738,0.5849589162856352,2186,-0.41757710832970024,-0.3685330553004474,-4.149725863379408,0.011864053875438964
668,-0.3952507851788469,0.5861785021644322,2186,-0.4198239378775934,-0.3706776324801003,-4.171026137711975,0.011864053875438964
669,-0.3976782729357816,0.5875235144386923,2186,-0.4223078098108073,-0.37304873606075595,-4.192326412044542,0.011864053875438964
670,-0.39992002660737336,0.5888997256069791,2185,-0.42461290415083686,-0.37522714906390986,-4.213626686377109,0.0
671,-0.4017655642673165,0.5901768440940848,2185,-0.4265119920656695,-0.37701913646896357,-4.234926960709675,0.0
672,-0.40404698905922437,0.5917057956717213,2185,-0.4288575266073952,-0.37923645151105356,-4.256227235042242,0.0
673,-0.4062143792519552,0.5927119767205058,2185,-0.4310671065046612,-0.3813616519992492,-4.277527509374808,0.0
674,-0.40555828599142224,0.5839198940195202,2181,-0.43006479842359735,-0.38105177355924713,-4.298827783707376,0.0
675,-0.40751635511812573,0.5847724190019327,2181,-0.43205864713975173,-0.38297406309649973,-4.320128058039942,0.0
676,-0.4061843380483856,0.575125332340621,2179,-0.4303328265956079,-0.3820358495011633,-4.320128058039942,0.0
677,-0.4030494427443256,0.5608730641460241,2176,-0.4266157322959943,-0.37948315319265685,-4.320128058039942,0.0
678,-0.4052440662637926,0.5618738984636525,2175,-0.4288578346058022,-0.38163029792178305,-4.320128058039942,0.0
679,-0.4038773280206932,0.5526311839004548,2173,-0.4271133402222929,-0.3806413158190935,-4.320128058039942,0.0
680,-0.40584101048910237,0.5536780449329646,2173,-0.4291210391639548,-0.38256098181424997,-4.320128058039942,0.0
681,-0.4011514376853893,0.5332504997776393,2169,-0.42359323142565963,-0.37870964394511897,-4.320128058039942,0.0
682,-0.4000501610733845,0.5241907735516184,2167,-0.42212085500773366,-0.3779794671390353,-4.320128058039942,0.0
683,-0.39582317949884627,0.5018369841348648,2163,-0.41697221061689077,-0.37467414838080176,-4.320128058039942,0.0
684,-0.39763199207946737,0.5026764062258227,2163,-0.41881639915521146,-0.3764475850037233,-4.320128058039942,0.0
685,-0.39137893361212195,0.4735675313039284,2158,-0.41135970587641657,-0.3713981613478273,-4.2579113628199385,0.0
686,-0.38799219697131004,0.45361385563874257,2155,-0.4071444003866575,-0.3688399935559626,-4.076770907152241,0.0
687,-0.3851876994519089,0.4353497551081223,2152,-0.403581574941106,-0.36679382396271176,-4.014452163346424,0.0
688,-0.3841959533059867,0.4237754699509355,2150,-0.4021091318890234,-0.36628277472295,-1.5851736818450712,0.0
689,-0.3862399212834616,0.4251772241144342,2150,-0.4042123526417077,-0.36826748992521546,-1.6003278349511314,0.0
690,-0.38873145977334633,0.42720454700728394,2150,-0.40678958697668066,-0.370673332570012,-1.6154819880571913,0.0
691,-0.3908429086937398,0.4288177126650561,2150,-0.40896922513066764,-0.3727165922568119,-1.6154819880571913,0.0
692,-0.3928764848882223,0.4301315686944973,2150,-0.4110583386069341,-0.3746946311695105,-1.6154819880571913,0.0
693,-0.39493084144430923,0.4310949432905017,2150,-0.4131534174379148,-0.3767082654507037,-1.626486484663087,0.0
694,-0.3972543569015307,0.432934417975059,2150,-0.41555468831247383,-0.3789540254905876,-1.626486484663087,0.0
695,-0.3993255663458522,0.4340413477086616,2150,-0.4176726881715383,-0.3809784445201661,-1.626486484663087,0.0
696,-0.4011707549403682,0.4349805150359321,2150,-0.4195575757888757,-0.3827839340918607,-1.626486484663087,0.0
697,-0.40303365198231844,0.43623980965861564,2150,-0.42147370377755206,-0.3845936001870848,-1.626486484663087,0.0
698,-0.4052332086182183,0.4376452884115084,2150,-0.4237326706287203,-0.38673374660771637,-1.626486484663087,0.0
699,-0.4075014350440429,0.4393328768759261,2150,-0.42607223217344947,-0.38893063791463633,-1.626486484663087,0.0
700,-0.4097850446232391,0.44129271194228636,2150,-0.42843868485713466,-0.3911314043893436,-1.626486484663087,0.0
701,-0.4117892873670106,0.4424011577563079,2150,-0.4304897821010462,-0.39308879263297497,-1.626486484663087,0.0
702,-0.41372801342229676,0.44335684085486693,2150,-0.4324689053081903,-0.3949871215364032,-1.626486484663087,0.0
703,-0.41654684003537396,0.4444704850616066,2148,-0.43534355085010695,-0.39775012922064096,-1.626486484663087,0.0
704,-0.4183999462545759,0.4457585788157688,2148,-0.4372511307106709,-0.39954876179848087,-1.626486484663087,0.0
705,-0.4203269139955775,0.4470819096720068,2148,-0.43923406227436246,-0.4014197657167925,-1.6878323135765232,0.0
706,-0.42235849371045775,0.4479105082086563,2148,-0.4413006835220292,-0.4034163038988863,-1.6878323135765232,0.0
707,-0.42397652547650866,0.4488063008648734,2148,-0.442956598468347,-0.4049964524846703,-1.6908812341279382,0.0
708,-0.42571188364526535,0.4498739786314279,2148,-0.4447371088595701,-0.40668665843096063,-1.6908812341279382,0.0
709,-0.4275969621338262,0.4510542937597475,2148,-0.44667210301831134,-0.40852182124934106,-1.6908812341279382,0.0
710,-0.42977368038318137,0.45198987592834255,2148,-0.44888838715124607,-0.41065897361511666,-1.6908812341279382,0.0
711,-0.43182291350599855,0.45349845665120314,2148,-0.4510014183361199,-0.4126444086758772,-1.6908812341279382,0.0
712,-0.4337419174815903,0.4546297280397889,2148,-0.4529682639161801,-0.4145155710470005,-1.6908812341279382,0.0
713,-0.43579191370256876,0.4558992263753708,2148,-0.45507194737600953,-0.416511880029128,-1.6908812341279382,0.0
714,-0.4379655604170874,0.45712504317305364,2148,-0.4572974340318343,-0.4186336868023405,-1.6908812341279382,0.0
715,-0.44028794046480907,0.45838662926586393,2148,-0.45967316670869884,-0.4209027142209193,-1.6908812341279382,0.0
716,-0.4423100688453019,0.4597105975034413,2148,-0.4617512858668159,-0.42286885182378786,-1.6908812341279382,0.0
717,-0.44438228632471294,0.4611873037971002,2148,-0.4638859534348,-0.4248786192146259,-1.6908812341279382,0.0
718,-0.4462783113012445,0.46224080463739575,2148,-0.46582653108986405,-0.426730091512625,-1.6908812341279382,0.0
719,-0.4485224551264804,0.46350588367936224,2148,-0.46812417526148703,-0.4289207349914738,-1.6908812341279382,0.0
720,-0.45050554234871326,0.4648014100302388,2148,-0.47016205045049997,-0.43084903424692655,-1.6908812341279382,0.0
721,-0.45297873576181513,0.4657851250419372,2147,-0.4726814321135969,-0.43327603941003334,-1.6908812341279382,0.0
722,-0.45470526076037826,0.46680694834115727,2147,-0.4744511802060446,-0.4349593413147119,-1.6908812341279382,0.0
723,-0.456741749725028,0.4678880925194171,2147,-0.47653340153592355,-0.4369500979141325,-1.6908812341279382,0.0
724,-0.45859986387968565,0.4688150722601684,2147,-0.47843072690488225,-0.43876900085448906,-1.6908812341279382,0.0
725,-0.4606604278594251,0.469812624985295,2146,-0.48053811705086297,-0.4407827386679873,-1.6908812341279382,0.0
726,-0.4634934998199497,0.47142243096763975,2143,-0.4834532558646637,-0.4435337437752357,-1.6908812341279382,0.0
