id,player_name,circuit
328123,Zara Brankovic,WTA
328438,Yasmin Ezzat,WTA
330526,Tilwith Di Girolami,WTA
329337,Merna Refaat,WTA
329307,Sofia Rocchetti,WTA
329362,Wiem Boubaker,WTA
330437,Nikol Palecek,WTA
326629,Mariia Bergen,WTA
322060,Tea Jandric,WTA
321427,Noelly Nsimba,WTA
328304,Oceane Babel,WTA
330451,Sofia Costoulas,WTA
328725,Simona Ogescu,WTA
322990,Vaidehi Chaudhari,WTA
321064,Valeria Koussenkova,WTA
327503,Oana Corneanu,WTA
327330,Zoe Howard,WTA
329994,Michaela Kadleckova,WTA
329367,Ozlem Uslu,WTA
327932,Sarah-Maude Fortin,WTA
329898,Nina Radovanovic,WTA
327011,Marine Szostak,WTA
326604,Saki Imamura,WTA
330466,Polina Iatcenko,WTA
328153,Radka Zelnickova,WTA
331720,Talia Neilson Gatenby,WTA
331259,Zongyu Li,WTA
331253,Tatum Evans,WTA
330637,Nikola Daubnerova,WTA
330831,Mika Buchnik,WTA
330932,Sofia Da Cruz Mendonca,WTA
327723,Milana Zhabrailova,WTA
332505,Valerie Glozman,WTA
330213,Mihaela Tsoneva,WTA
324433,Zoe Hitt,WTA
328513,Vanessa Ersoz,WTA
324266,Paris Corley,WTA
329728,Mia Mack,WTA
329104,Vladlena Bokova,WTA
331257,Na Dong,WTA
328470,Mika Dagan Fruchtman,WTA
327672,Nicole Rivkin,WTA
329125,Sonya Macavei,WTA
322967,Natsuho Arakawa,WTA
331153,Miho Kuramochi,WTA
331077,Rebecca Munk Mortensen,WTA
330949,Patricija Paukstyte,WTA
324988,Mercedes Aristegui,WTA
331696,Rinko Matsuda,WTA
330393,Victoria Gomez,WTA
331248,Panna Bartha,WTA
328455,María Marchesini,WTA
331491,Samira De Stefano,WTA
330636,Nina Vargova,WTA
328150,Mavie Osterreicher,WTA
330959,Virginia Ferrara,WTA
328642,Nanari Katsumi,WTA
331258,Yujiao Che,WTA
332210,Suana Tucakovic,WTA
330187,Mia Repac,WTA
330990,Rinon Okuwaki,WTA
330305,Zijun Jiang,WTA
328990,Sravya Chilakalapudi,WTA
331432,Mia Yamakita,WTA
333728,Natsuki Yoshimoto,WTA
330494,Smriti Bhasin,WTA
326386,Sabina Dadaciu,WTA
330349,Paola Ueno Dalmonico,WTA
320986,Naima Karamoko,WTA
328175,Milan Krish,WTA
331900,Tijana Sretenovic,WTA
328122,Sara Nayar,WTA
327059,Selina Dal,WTA
331736,Stefania Bojica,WTA
330162,Mio Mushika,WTA
329700,Mia Kupres,WTA
331018,Tamara Kostic,WTA
333664,Yujia Huang,WTA
330163,Martyna Ostrzygalo,WTA
330719,Salma Drugdova,WTA
327962,Savanna Ly-Nguyen,WTA
326710,Roopa Bains,WTA
330324,Samantha Imbo Nloga,WTA
329729,Natasha Sengphrachanh,WTA
331345,Rikke De Koning,WTA
329867,Martina Marusinova,WTA
333637,Olivia Bergler,WTA
332888,Rada Zolotareva,WTA
332599,Sarah Van Emst,WTA
329401,Meng-Yi Chen,WTA
328782,Zixuan Zeng,WTA
323170,Mila Masic,WTA
329428,Sara Seivane Torres,WTA
328658,Veronika Bokor,WTA
328516,Shachf Lieberman,WTA
330857,Natali Jaiani,WTA
330389,Raquel Gonzalez Vilar,WTA
327819,Melis Uyar,WTA
331093,Zuzanna  Kolonus,WTA
332297,Sonja Zhiyenbayeva,WTA
326298,Nina Rudiukova,WTA
329513,Shria Atturu,WTA
329988,Paloma Goldsmith Weinreich,WTA
330844,Olga Golas,WTA
326269,Pauline Courcoux,WTA
323672,Soha Sadiq,WTA
332768,Natalia Krockova,WTA
332713,Rio Tsuda,WTA
330621,Suzanie Pretorius,WTA
330838,Valentina Vargas,WTA
330374,Petja Drame,WTA
324751,Nagomi Higashitani,WTA
331376,Marina Bulbarella,WTA
327015,Selina Atay,WTA
330810,Valeska San Martin Ramirez,WTA
333019,Yanan Hou,WTA
332127,Pimmada Thongkum,WTA
331637,Zara Larke,WTA
324336,Yu Chen,WTA
331525,Vittoria Modesti,WTA
325489,Tenika Mcgiffin,WTA
325679,Rhea Verma,WTA
332782,Shannon Lam,WTA
328452,Noka Juric,WTA
327049,Matilde Mariani,WTA
327975,Marie Weckerle,WTA
320943,Mia Horvit,WTA
331783,Sandeepti Singh Rao,WTA
330429,Xenia Bandurowska,WTA
321407,Mary Lewis,WTA
321381,Naia Mercadier,WTA
331645,Stefani Webb,WTA
332125,Yu-Yun Li,WTA
331486,Valery Gynina,WTA
332353,Tanisha Kashyap,WTA
330718,Mia Chudejova,WTA
329924,Tiziana Rossini,WTA
330017,Valentina Mutilba,WTA
331743,Serena Pereyra Giubbani,WTA
333138,Victoria Bervid,WTA
332208,Paula Cembranos,WTA
332543,Yuyun Chen,WTA
329482,Nino Natsvlishvili,WTA
331251,Teja Tirunelveli,WTA
328571,Tara Malik,WTA
332748,Rositsa Dencheva,WTA
330813,Tania Andrade Sabando,WTA
330700,Sarah Tatu,WTA
329152,Polina Pavlova,WTA
321930,Rocio Merlo,WTA
331136,Yelyzaveta Kotliar,WTA
331218,Yoana Radulova,WTA
331420,Tilde Stromquist,WTA
325783,Taylor Johnson,WTA
329559,Mua Shigeta,WTA
331813,Sanjana Sirimalla,WTA
331447,Versace Gatti,WTA
330729,Martina Roldan Santander,WTA
331608,Meisha Kendall-Woseley,WTA
327927,Mei Hasegawa,WTA
330197,Qavia Lopez,WTA
331261,Xin Tong  Wang,WTA
331984,Wozuko Mdluwa,WTA
330974,Sara Milanese,WTA
331891,Salakthip Ounmuang,WTA
332346,Teah Chavez,WTA
332693,Mayu Crossley,WTA
333587,Yingqun Sun,WTA
331474,Mia  Popovic,WTA
331820,Victoria Osuigwe,WTA
330265,Mary Stoiana,WTA
330995,Natalija Senic,WTA
332512,Tianmi Mi,WTA
331619,Marta Soriano Santiago,WTA
331260,Xichen Zhao,WTA
334183,Mia Pohankova,WTA
329671,Yiming Dang,WTA
331078,Sarafina Hansen,WTA
330233,Marie Vogt,WTA
331299,Scarlett Nicholson,WTA
315741,Hao-Ching Chan,WTA
320144,Leticia Garcia Vidal,WTA
322345,Khrystyna Vozniak,WTA
322983,Mouna Bouzgarrou,WTA
323439,Evelyne Tiron,WTA
323509,Luisa Hrda,WTA
324276,Jennifer Dourado,WTA
324793,Malkia Menguene,WTA
324849,Taylor Gruber,WTA
325221,Eunji Lee,WTA
325309,Prathyusha Rachapudi,WTA
325596,Jacquline Nylander Altelius,WTA
325722,Csilla Fodor,WTA
325780,Maika Adair,WTA
325831,Lilian Poling,WTA
325832,Marcella Cruz,WTA
326030,Eunji Oh,WTA
326039,Federica Sacco,WTA
326074,Maria Teixido Garcia,WTA
326119,Vlada Zvereva,WTA
326248,Yasmine Wagner,WTA
326660,Summer Yardley,WTA
326663,Bronte Murgett,WTA
326798,Julia Rennert,WTA
326937,Jizel Matos Sequeira Fernandes,WTA
326997,Carolyn Campana,WTA
327137,Sofia Rojas,WTA
327273,Teresa Franco Dias,WTA
327340,Laura Boehner,WTA
327357,Vanshita Pathania,WTA
327423,Pia Praefke,WTA
327611,Venla Ahti,WTA
327643,Maddalena Giordano,WTA
327719,Sera Nishimoto,WTA
327759,Melina Maruca,WTA
327779,Kianah Motosono,WTA
327787,Mariya Poduraeva,WTA
327807,Bianca Compuesto,WTA
327835,Ava Hrastar,WTA
327946,Katherine Barnes,WTA
328015,Anastasia Mozgaleva,WTA
328108,Cristina Tiglea,WTA
328203,Camille Kiss,WTA
328212,Giulia Paterno,WTA
328261,Mathilde Lollia,WTA
328316,Camilla Bossi,WTA
328369,Jiayu Xu,WTA
328371,Shuoran Wang,WTA
328590,Jenna Dean,WTA
328632,Melissa Boyden,WTA
328698,Phillippa Preugschat,WTA
328724,Stefana Lazar,WTA
328805,Krystyna Pochtovyk,WTA
328840,Alexandra Vasilyeva,WTA
329020,Maria Andrienko,WTA
329058,Katerina Mandelikova,WTA
329108,Anastasiya Zaparyniuk,WTA
329129,Klara Kosan,WTA
329131,Emma Charney,WTA
329138,Maria Penalver Aguilo,WTA
329191,Fanny Norin,WTA
329220,Carlotta Moccia,WTA
329264,Maria Martinez Vaquero,WTA
329391,Zhanel Rustemova,WTA
329444,Esther Adeshina,WTA
329503,Jin Zhang,WTA
329519,Matylda Burylo,WTA
329580,Na Kang,WTA
329590,Sara Mikaca,WTA
329595,Gabriella Broadfoot,WTA
329635,Jamilah Snells,WTA
329646,Darja Suvirdjonkova,WTA
329649,Elena Giessler,WTA
329683,Dana Guzman,WTA
329698,Jana Vanik,WTA
329807,Stefanie Auer,WTA
329872,Yuxuan Luo,WTA
329895,Caterina Odorizzi,WTA
329927,Judith Hernandez Miranda,WTA
329930,Tatyana Nikolenko,WTA
330018,Sol Rabin,WTA
330065,Vanessa Popa Teiusanu,WTA
330086,Sofia Cabezas Dominguez,WTA
330101,Marija Semenistaja,WTA
330103,Liisa Varul,WTA
330125,Noemi La Cagnina,WTA
330152,Viera Deeperm,WTA
330154,Pooja Ingale,WTA
330249,Maria Mikhailova,WTA
330258,Sara Dols,WTA
330379,Coco Bosman,WTA
330385,Klara Veldman,WTA
330391,Didi Bredberg Canizares,WTA
330458,Emily De Oliveira,WTA
330470,Eva Alvarez Sande,WTA
330498,Duru Soke,WTA
330524,Dilara Okur,WTA
330531,Elena Grekul,WTA
330550,Viola Turini,WTA
330574,Noemi Basiletti,WTA
330613,Karolina Mrazikova,WTA
330626,Marilouise Van Zyl,WTA
330638,Michelle Dzjachangirova,WTA
330654,Priyanshi Bhandari,WTA
330659,Laalitya Kalluri,WTA
330667,Paavanii Paathak,WTA
330677,Isabelle Cherny,WTA
330694,Thessy Ntondele Zinga,WTA
330706,Carolin Raschdorf,WTA
330736,Vanja Gudelj,WTA
330753,Sara Borkop,WTA
330763,Dana Baidaulet,WTA
330764,Asylzhan Arystanbekova,WTA
330786,Chiara Fornasieri,WTA
330825,Alian Zack,WTA
330840,Camilia Samel Druz,WTA
330862,Emma Slavikova,WTA
330865,Mckenna Schaefbauer,WTA
330874,Daria Zelinskaya,WTA
330895,Sandugash Kenzhibayeva,WTA
330912,Ana Zamburek,WTA
330986,Daria Gorska,WTA
330991,Lucie Pawlak,WTA
331033,Victoria Chramcova,WTA
331041,Anastasia Golubkova,WTA
331043,Ekaterina Khayrutdinova,WTA
331063,Clarissa Blomqvist,WTA
331092,Sofia Avataneo,WTA
331097,Elina Zakharova,WTA
331104,Anna Lena Ebster,WTA
331123,Carolann Delaunay,WTA
331147,Liel Marlies Rothensteiner,WTA
331158,Romane  Longueville,WTA
331174,Ranim Rassil,WTA
331263,Iva Ivanova,WTA
331280,Luciana Perry,WTA
331329,Maria Kalyakina,WTA
331339,Maria Eduarda Lages,WTA
331388,Irem Kurt,WTA
331413,Eliska Tichackova,WTA
331414,Greta Greco Lucchina,WTA
331419,Ida Johansson,WTA
331458,Arina Varaksina,WTA
331504,Natalia Kowalczyk,WTA
331512,Lena Couto,WTA
331513,Analu Freitas,WTA
331531,Francesca Pace,WTA
331543,Magdalena Smekalova,WTA
331554,Sofia Cohen Perovani,WTA
331583,Kate Mansfield,WTA
331597,On Yu Choi,WTA
331634,Sarah Rokusek,WTA
331652,Mariam Atia,WTA
331656,Alessia Popescu,WTA
331664,Brooke Black,WTA
331680,Gabriela Kawano Cho,WTA
331712,Ximena Senties,WTA
331723,Ava Williamson,WTA
331726,Daniela Piani,WTA
331746,Katja Markus,WTA
331758,Hephzibah Oluwadare,WTA
331770,Pilar Beveraggi Lespiau,WTA
331790,Anjali Rathi,WTA
331828,Ariana  Anazagasty-Pursoo,WTA
331847,Vendula Valdmannova,WTA
331852,Jeline Vandromme,WTA
331886,Margot Phanthala,WTA
331895,Kamonwan Yodpetch,WTA
331897,Lara Smejkal,WTA
331923,Vladislava Andreevskaya,WTA
331931,Lidia Podgorichani,WTA
331945,Barbora Michalkova,WTA
331958,Linea Bajraliu,WTA
331967,Jaquelyn Ogunwale,WTA
331997,Daria Yesypchuk,WTA
332039,Claudia Ferrer Perez,WTA
332046,Carla Tomai,WTA
332086,Claudia Gasparovic,WTA
332098,Elena Ruxandra Bertea,WTA
332112,Jordyn Mcbride,WTA
332117,Lan Mi,WTA
332152,Alicia Dudeney,WTA
332156,Cayetana Gay,WTA
332194,Vlada Mincheva,WTA
332202,Rose Marie Nijkamp,WTA
332204,Joy De Zeeuw,WTA
332213,Petra Konjikusic,WTA
332229,Maayan Laron,WTA
332243,Patricia Goina,WTA
332253,Anamaria Oana,WTA
332258,Abhilasha Bista,WTA
332270,Valentina  Steiner,WTA
332271,Ann Akasha Ceuca,WTA
332274,Victoria Pohle,WTA
332306,Gloriana Goreti Nahum,WTA
332309,Amelie Justine Hejtmanek,WTA
332313,Beatrise Zeltina,WTA
332316,Maya Drozd,WTA
332347,Naomi Xu,WTA
332380,Cara Korhonen,WTA
332402,Alexa Volkov,WTA
332420,Jana Otzipka,WTA
332423,Tamila Gadamauri,WTA
332444,Ekaterina Ivanova,WTA
332446,Zimmer Alexandra,WTA
332473,Tiana Tian Deng,WTA
332480,Ioana Teodora Sava,WTA
332504,Kayla Brianne Moore,WTA
332518,Lidia Encheva,WTA
332540,Josy Daems,WTA
332568,Saoirse Breen,WTA
332577,Anastasiia Firman,WTA
332588,Kira Bataikina,WTA
332603,Alexia Lavinia Puiac,WTA
332605,Mara Gae,WTA
332609,Ke Ren,WTA
332634,Gaeul Jang,WTA
332661,Tahlia Kokkinis,WTA
332665,Love-Star Alexis,WTA
332667,Mia Slama,WTA
332669,Gabriella Lindgren,WTA
332709,Alice Pesci,WTA
332710,Honori Koyama,WTA
332718,Alisa Oktiabreva,WTA
332741,Alexis Nguyen,WTA
332749,Melis Rasim,WTA
332753,Lorena Schaedel,WTA
332762,Alice Soulie,WTA
332769,Adela Polakovicova,WTA
332792,Charlotte Keitel,WTA
332816,Aoi Ide,WTA
332842,Amalia Suciu,WTA
332843,Lorena Solar Donoso,WTA
332857,Karolina Krajmer,WTA
332861,Martina Genis Salas,WTA
332865,Sarah Mildren,WTA
332906,Valerija Kargina,WTA
332921,Berta Passola,WTA
332948,Remika Ohashi,WTA
332949,Rea Nakashima,WTA
332950,Eleejah Inisan,WTA
332956,Michela Castro Zunino,WTA
332969,Natalie Gaft,WTA
332974,Maria Golovina,WTA
332978,Mirjana Jovanovic,WTA
333011,Alana Subasic,WTA
333022,Anastasiia Sergienko,WTA
333055,Tamara Sramkova,WTA
333071,Ekaterina Perelygina,WTA
333074,Ustiniya Lekomtseva,WTA
333080,Cristiana  Todoni,WTA
333108,Madhurima Sawant,WTA
333109,Sonal Patil,WTA
333135,Monika  Ekstrand,WTA
333144,Yifan Sun,WTA
333151,Marine Le Bozec,WTA
333154,Kira Matushkina,WTA
333157,Riko Kikawada,WTA
333164,Laima Vladson,WTA
333184,Isabel Skoog,WTA
333185,Polina Kuharenko,WTA
333192,Shihomi Li Xuan Leong,WTA
333200,I Wen Wan,WTA
333213,Sophia Ksandinov,WTA
333231,Amelia Zylberman,WTA
333243,Tianmei Wang,WTA
333262,Nadia Lagaev,WTA
333335,Ela Plosnik,WTA
333337,Alja Senica,WTA
333354,Shiho Tsujioka,WTA
333357,Moeka Miyata,WTA
333383,Dora Miskovic,WTA
333415,Ruien Zhang,WTA
333439,Gabia Paskauskas,WTA
333457,Yuno Kitahara,WTA
333462,Polina Kaibekova,WTA
333464,Julia Adams,WTA
333465,Miroslava Medvedeva,WTA
333485,Kanon Sawashiro,WTA
333490,Anna Linn Puls,WTA
333497,Cheuk Ying Shek,WTA
333499,Daphnee Mpetshi Perricard,WTA
333523,Carina Syrtveit,WTA
333526,Lea Nilsson,WTA
333555,Anna Snigireva,WTA
333645,Anastasia Bertacchi,WTA
333669,Duanrui Gao,WTA
333676,Shiyu Ye,WTA
333678,Chenting Zhu,WTA
333682,Matilde Parreira,WTA
333699,Kallista Liu,WTA
333703,Anna Frey,WTA
333704,Elizabeth Ionescu,WTA
333712,Zi Ye Zhang,WTA
333724,Anastasija Cvetkovic,WTA
333753,Zuzanna Pawlikowska,WTA
333758,Amelia Honer,WTA
333767,Camila Rodero Contreras,WTA
333774,Diana-Ioana Simionescu,WTA
333781,Mathilde Ngijol Carre,WTA
333784,Britt Du Pree,WTA
333794,Meshkatolzahra Safi,WTA
333795,Feier Hu,WTA
333796,Ruirui Zou,WTA
333797,Anna Yang,WTA
333845,Emma Si Yu Dong,WTA
333851,Julie Pastikova,WTA
333855,Emma Ottavia Ghirardato,WTA
333879,Leilany Ipunesso,WTA
333893,Laura Brunkel,WTA
333898,Yujin Kim,WTA
333913,Daria Shubina,WTA
333917,India Houghton,WTA
333926,Friederike Nolte,WTA
333927,Eva Bennemann,WTA
333945,Tereza Krejcova,WTA
333949,Sonja Zhenikhova,WTA
334045,Zhirui Liu,WTA
334052,Isabella Maria Serban,WTA
334057,Milena Ciocan,WTA
334059,Cindy Langlais,WTA
334090,Nao Nishino,WTA
334137,Jiayi Wang,WTA
334141,Mariella Thamm,WTA
334158,Sophie Llewellyn,WTA
334159,Kaede Usui,WTA
334169,Paola Lopez,WTA
334180,Kali Supova,WTA
334193,Annika Penickova,WTA
334194,Kristina Penickova,WTA
334204,Gaia  Maduzzi,WTA
334206,Karolina Lincer,WTA
334210,Rachael Smith,WTA
334216,Micol Salvadori,WTA
334219,Vlada Guryleva,WTA
334232,Kaat Coppez,WTA
334233,Yelyzaveta Chainykova,WTA
334234,Scarlet Kavanagh,WTA
334238,Juliette Trunet,WTA
334239,Tian Jialin,WTA
334243,Sofia Meabe,WTA
334245,Natalia Sousa Salazar,WTA
334294,Sarah Melany Fajmonova,WTA
334322,Yuliya Perapekhina,WTA
334395,Tegan Bush,WTA
334420,Christasha Mcneil,WTA
334446,Abigayel Vosloo,WTA
334448,Kaitlyn Leigh Ramduth,WTA
334454,Eva Zabolotnaia,WTA
334466,Yuzuha Negishi,WTA
334485,Anna Maria Fedotova,WTA
334494,Nathalie Gerald Marinovitch Zegarra,WTA
334504,Lavinia Luciano,WTA
334537,Lucrezia Musetti,WTA
334546,Sabrina Olimjanova,WTA
334549,Jana Hossam Salah,WTA
334551,Yui Ohwaki,WTA
334557,Alena Kovackova,WTA
334588,Monika Stankiewicz,WTA
334602,Nauhany Vitoria Leme Da Silva,WTA
334622,Varvara Panshina,WTA
334629,Luna Vujovic,WTA
334630,Ekaterina Agureeva,WTA
334636,Angelica Sara,WTA
334641,Daria Egorova,WTA
334654,Loes Ebeling Koning,WTA
334658,Zi Ying Ruan,WTA
334734,Claire An,WTA
334735,Noemi Maines,WTA
334762,Valeriia Artemeva,WTA
334825,Yichen Zhao,WTA
334828,Dominika Podhajecka,WTA
334863,Dusica Popovski,WTA
334870,Maya Iyengar,WTA
334883,Giulia Safina Popa,WTA
334894,Kaili Demi Teso,WTA
334897,Margaux Maquet,WTA
334931,Jahnie Van Zyl,WTA
334943,Maia Ilinca Burcescu,WTA
334971,Antonia Stoyanov,WTA
334992,Naomi Mckenzie,WTA
335013,Lexue Xiao,WTA
335016,Maria Shmakova,WTA
335062,Francisca Laundes,WTA
335078,Ellie Schoppe,WTA
335188,Barbara Straszewska,WTA
335221,Meritxell Teixido Garcia,WTA
335246,Victoria Luiza Barros,WTA
335303,Kristina Liutova,WTA
335315,Neus Torner Sensano,WTA
335320,Dominika Pirohova,WTA
335348,Sae Noguchi,WTA
335375,Kristina Kroitor,WTA
335456,Zaire Clarke,WTA
335461,Juliana Giaccio,WTA
335478,Victoria Milovanova,WTA
335755,Jana Kovackova,WTA
335909,Ida Wobker,WTA
335920,Bella Payne,WTA
336018,Nadia Kulbiej,WTA
336025,Lani Chang,WTA
336113,Jo-Yee Chan,WTA
336142,Xinle Geng,WTA
336267,Petra Sedlackova,WTA
324040,Alana Tuayeva,WTA
325076,Lucia Natal Gomez,WTA
325586,Diae El Jardi,WTA
326753,Ingrid Millan,WTA
326782,Ayaka Ozeki,WTA
328479,Jeong Moon,WTA
329744,Indianna Spink,WTA
330427,Ria Dernikovic,WTA
330624,Heike Janse Van Vuuren,WTA
331402,Emily Sartz-Lunde,WTA
331957,Isabella Svahn,WTA
331969,Lois Newberry,WTA
332464,Lola Giza,WTA
332559,Charlotte Van Zonneveld,WTA
332767,Kiara Zabkova,WTA
332823,Mutsumi Uemura,WTA
332990,Alice  Ferlito,WTA
333131,Mia Wainwright,WTA
333413,Celia Anson Sanchez,WTA
333646,Louna Zoppas,WTA
333680,Xi Luo,WTA
333972,Diana Yakovleva,WTA
334215,Amy Sucha,WTA
334267,Anna Kartseva,WTA
334453,Paulina Montiel,WTA
335046,Ophelie Boullay,WTA
335238,Barbara Kostecka,WTA
335405,Sydney Jara,WTA
335673,Gabriella Mikaul,WTA
335688,Ava Rodriguez,WTA
331082,Emma Malmkjaer,WTA
332126,Francesca Mattioli,WTA
333434,Maddy  Zampardo,WTA
334018,Yuyao Li,WTA
334350,Laura Badia,WTA
334451,Elda Lara Cruz,WTA
334786,Sara Victoria Balan,WTA
334968,Jade Groen,WTA
336158,Alesia Breaz,WTA
322605,Francesca Dell'Edera,WTA
332574,Giulia Alessia Monteleone,WTA
332711,Reina Goto,WTA
333107,Aishi Das,WTA
333836,Alexandra Irina Anghel,WTA
334526,Anna Tabunshchyk,WTA
335175,Katarina Kujovic,WTA
335219,Yushan Shao,WTA
335550,Giselle Isabell Guillen,WTA
326250,Georgina Groth,WTA
329185,Amy Stevens,WTA
332188,Claire Hill,WTA
335764,Tina Manescu,WTA
334781,Ilinca Sagmar,WTA
335151,Magdalena Baniak,WTA
335166,Sofia Martianova,WTA
325212,Vivien Sandberg,WTA
329187,Yuhan Liu,WTA
329640,Sana Garakani,WTA
331030,Aliesia Reva,WTA
333237,Adriana Tkachenko,WTA
333266,Aleksandra Pozarenko,WTA
333756,Inka Wawrzkiewicz,WTA
334388,Dune Vaissaud,WTA
334783,Iulia Maria Buculei,WTA
335041,Anna Kmiecik,WTA
335173,Anna Pircher,WTA
335374,Mandegar Farzami,WTA
335910,Polina Skliar,WTA
324805,Eunyeong Park,WTA
327469,Marianne Argyrokastriti,WTA
330450,Darya Velikova,WTA
330500,Viktoria Veleva,WTA
331310,Helena Bueno,WTA
331774,Lisa Claeys,WTA
332131,Soo Ha Jang,WTA
332409,Ines Leon,WTA
332944,Megan Heuser,WTA
332987,Francesca Gandolfi,WTA
333498,Ciara Moore,WTA
334003,Stefaniya Pushkar,WTA
334029,Suha Lee,WTA
334583,Seda Baslilar,WTA
335106,Marta Lombardini,WTA
335720,Amelia Paszun,WTA
335853,Mariia Nozdrachova,WTA
336093,Gala Ivanovic,WTA
335866,Ekaterina Tupitsyna,WTA
325731,Marie Mattel,WTA
325802,Isabella Harvison,WTA
328604,Carmen Gallardo Guevara,WTA
328978,Yuna Ohashi,WTA
329417,Midori Castillo Meza,WTA
329481,Nada Fouad,WTA
331217,Gabriela Maria  Vancea,WTA
331293,Alisa Vasileva,WTA
331340,Sofia Suslova,WTA
331789,Shruti Ahlawat,WTA
332576,Marcella Dessolis,WTA
332915,Allegra Korpanec Davies,WTA
333060,Eva Marie Desvignes,WTA
333463,Elena Michel,WTA
334900,Anna Dvorackova,WTA
334966,Charlotte Pikkaart,WTA
335018,Polina Isakova,WTA
335306,Kim Chiarello,WTA
335444,Chukwumelije Clarke,WTA
335473,Jizelle Sibai,WTA
335945,Ru Xi Wu,WTA
329007,Miyu Nakashima,WTA
330413,Milla Sequeira,WTA
332330,Krisha Mahendran,WTA
333580,Pietra Rivoli,WTA
333885,Ava Monet Sycamore,WTA
334334,Ariadna Garcia Patron Canals,WTA
327868,Carson Tanguilig,WTA
328135,Kailey Evans,WTA
330769,Danique Havermans,WTA
330804,Piper Charney,WTA
331661,Amelie Brooks,WTA
331970,Ruby Cooling,WTA
332164,Liv Boulard,WTA
332773,Ellie Daniels,WTA
333487,Valeriia Shvestova,WTA
333634,Karla Bartel,WTA
333757,Oriana Gniewkowska,WTA
334296,Maria Lazarenko,WTA
335310,Margaret Sohns,WTA
335958,Xinran Sun,WTA
336365,Avery Alexander,WTA
336729,Kennedy Drenser-Hagmann,WTA
327224,Hania Abouelsaad,WTA
331490,Mariia Masiianskaia,WTA
332179,Julie Myatovic,WTA
332350,Isabella Marton,WTA
332645,Gurmanat Kaur Sandhu,WTA
332727,Luna Maria Cinalli,WTA
333272,Julia Khramtsova,WTA
333291,Massiva Boukirat,WTA
333641,Thea Frodin,WTA
334277,Cristina Ramos Sierra,WTA
335621,Welles Newman,WTA
336606,Kseniia Ruchkina,WTA
336728,Janae Preston,WTA
336783,Anna Pushkareva,WTA
317341,Alisa Danilova,WTA
326491,Aurora Urso,WTA
332852,Ulyana Hrabavets,WTA
332985,Brandelyn Fulgenzi,WTA
333973,Yleymi  Muelle Valdez,WTA
334184,Rianna Alame,WTA
334320,Olga Danilova,WTA
334774,Felitsata Dorofeeva-Rybas,WTA
335387,Daria Belyaeva,WTA
335471,Ava Beck,WTA
332426,Marjorie Souza,WTA
334568,Giovana Schincariol Delatorre Barbosa,WTA
335164,Nina Sozaonova,WTA
335696,Camila Markus,WTA
336666,Maria Eduarda Carbone Dos Santos,WTA
331167,Alexa  Karatancheva,WTA
334805,Heidi Bulger,WTA
325918,Najah Dawson,WTA
329491,Benedetta Ortenzi,WTA
336135,Camille Allegre,WTA
329815,Misa Malkin,WTA
333882,Audrey Aulia,WTA
334668,Ran Wakana,WTA
330478,Anastasiya Kuparev,WTA
334172,Yiru Chen,WTA
335672,Nehira Sanon,WTA
336189,Nahjime Dho,WTA
S0AG,S0AG,ATP
A0E2,A0E2,ATP
Z355,Z355,ATP
FB98,FB98,ATP
D0CO,D0CO,ATP
D643,D643,ATP
M0EJ,M0EJ,ATP
S0S1,S0S1,ATP
R0DG,R0DG,ATP
RE44,RE44,ATP
TD51,TD51,ATP
RH16,RH16,ATP
DH58,DH58,ATP
MM58,MM58,ATP
PL56,PL56,ATP
KE29,KE29,ATP
M0NI,M0NI,ATP
C0E9,C0E9,ATP
C0AU,C0AU,ATP
D875,D875,ATP
F0F1,F0F1,ATP
M0FH,M0FH,ATP
HH26,HH26,ATP
P09Z,P09Z,ATP
L0BV,L0BV,ATP
DH50,DH50,ATP
AG37,AG37,ATP
SU55,SU55,ATP
TE51,TE51,ATP
BK92,BK92,ATP
GJ37,GJ37,ATP
N0AE,N0AE,ATP
K0AH,K0AH,ATP
M0QI,M0QI,ATP
D0F6,D0F6,ATP
TC61,TC61,ATP
SU87,SU87,ATP
HB71,HB71,ATP
MP20,MP20,ATP
BT72,BT72,ATP
N771,N771,ATP
BK40,BK40,ATP
B0BI,B0BI,ATP
A0FC,A0FC,ATP
M0GZ,M0GZ,ATP
D0FJ,D0FJ,ATP
F0FV,F0FV,ATP
MC65,MC65,ATP
KI95,KI95,ATP
MU94,MU94,ATP
U182,U182,ATP
BU13,BU13,ATP
BD06,BD06,ATP
M0CI,M0CI,ATP
F0BY,F0BY,ATP
AE14,AE14,ATP
GC88,GC88,ATP
EA24,EA24,ATP
MW02,MW02,ATP
GB88,GB88,ATP
D923,D923,ATP
MO44,MO44,ATP
B0GG,B0GG,ATP
C977,C977,ATP
RC91,RC91,ATP
K0AZ,K0AZ,ATP
T0HA,T0HA,ATP
DB63,DB63,ATP
BM95,BM95,ATP
N552,N552,ATP
HB64,HB64,ATP
M0JF,M0JF,ATP
C0DF,C0DF,ATP
O522,O522,ATP
Y09V,Y09V,ATP
N0BS,N0BS,ATP
O483,O483,ATP
MQ75,MQ75,ATP
KI82,KI82,ATP
SX50,SX50,ATP
C0C8,C0C8,ATP
H0BH,H0BH,ATP
D0C1,D0C1,ATP
W09E,W09E,ATP
CF59,CF59,ATP
Q02L,Q02L,ATP
S0RE,S0RE,ATP
C0JP,C0JP,ATP
