event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
421,1998,ATP Masters 1000 Canada,1000,1998-08-03T00:00:00,1998-08-09T00:00:00,Hard,56,2200000,$,MS041,R64,01:17:00,,F,2,M442,"6-3,6-4",T. Martin,M. Russell,,,USA,USA,6-3,6-4,,,,01:17:00,,,272,/en/stats/leaderboard?page=serve,2,8,63,40,63,78,31,40,65,15,23,,0,,10,252,/en/stats/leaderboard?page=serve,4,5,63,44,70,73,32,44,38,10,26,50,2,4.0,9,73,46,63,40,28,70,56,74,133,60,42,70,27,17,63,44,59,133,A,,,,,,,T. Martin,M. Russell,M442,R368,USA,USA,,
421,1998,ATP Masters 1000 Canada,1000,1998-08-03T00:00:00,1998-08-09T00:00:00,Hard,56,2200000,$,MS042,R64,01:01:00,,F,2,K290,"6-1,6-2",B. Kokavec,S. Campbell,,,CAN,USA,6-1,6-2,,,,01:01:00,,,279,/en/stats/leaderboard?page=serve,3,9,75,36,48,86,31,36,25,3,12,,0,,8,195,/en/stats/leaderboard?page=serve,2,1,55,30,55,47,14,30,52,13,25,67,8,12.0,7,71,34,48,51,28,55,60,62,103,49,27,55,29,14,48,40,41,103,A,,,,,,,B. Kokavec,S. Campbell,K290,C355,CAN,USA,,
421,1998,ATP Masters 1000 Canada,1000,1998-08-03T00:00:00,1998-08-09T00:00:00,Hard,56,2200000,$,MS043,R64,01:21:00,,F,2,W124,"7-6(7),6-3",M. Washington,J. Siemerink,,,USA,NED,7-6(7),6-3,,,,01:21:00,7,2,276,/en/stats/leaderboard?page=serve,3,2,68,45,66,82,37,45,67,14,21,,0,,10,263,/en/stats/leaderboard?page=serve,4,4,54,37,68,70,26,37,58,18,31,33,1,3.0,11,77,51,66,35,24,68,56,75,134,65,44,68,23,15,66,44,59,134,A,,,,,,,M. Washington,J. Siemerink,W124,S381,USA,NED,,
421,1998,ATP Masters 1000 Canada,1000,1998-08-03T00:00:00,1998-08-09T00:00:00,Hard,56,2200000,$,MS044,R64,01:24:00,,F,2,O099,"6-3,7-6(7)",A. O'Brien,G. Kuerten,,,USA,BRA,6-3,7-6(7),,,,01:24:00,,,314,/en/stats/leaderboard?page=serve,1,9,65,42,65,81,34,42,70,16,23,,0,,11,265,/en/stats/leaderboard?page=serve,3,5,47,34,72,76,26,34,50,19,38,75,3,4.0,10,77,50,65,38,27,72,56,77,137,63,45,72,23,15,65,44,60,137,A,,,7,2,,,A. O'Brien,G. Kuerten,O099,K293,USA,BRA,,
421,1998,ATP Masters 1000 Canada,1000,1998-08-03T00:00:00,1998-08-09T00:00:00,Hard,56,2200000,$,MS045,R64,01:58:00,,F,3,D316,"7-6(7),6-7(2),6-1",R. Delgado,B. MacPhie,,,PAR,USA,7-6(7),6-7(2),6-1,,,01:58:00,7,4,294,/en/stats/leaderboard?page=serve,7,13,58,57,98,81,46,57,56,23,41,,0,,15,264,/en/stats/leaderboard?page=serve,8,14,55,65,119,72,47,65,50,27,54,81,13,16.0,16,70,69,98,38,45,119,53,114,217,62,74,119,30,29,98,47,103,217,A,,,2,7,,,R. Delgado,B. MacPhie,D316,M448,PAR,USA,,
421,1998,ATP Masters 1000 Canada,1000,1998-08-03T00:00:00,1998-08-09T00:00:00,Hard,56,2200000,$,MS046,R64,01:36:00,,F,3,N101,"6-1,3-6,7-5",D. Nainkin,L. Tieleman,,,RSA,ITA,6-1,3-6,7-5,,,01:36:00,,,265,/en/stats/leaderboard?page=serve,8,5,69,61,89,75,46,61,39,11,28,71,5,7,14,249,/en/stats/leaderboard?page=serve,6,7,49,36,74,75,27,36,53,20,38,33,2,6.0,14,64,57,89,36,27,74,52,84,163,64,47,74,36,32,89,48,79,163,A,,,,,,,D. Nainkin,L. Tieleman,N101,T168,RSA,ITA,,
421,1998,ATP Masters 1000 Canada,1000,1998-08-03T00:00:00,1998-08-09T00:00:00,Hard,56,2200000,$,MS049,R64,02:14:00,,F,3,D270,"7-5,5-7,6-4",S. Draper,J. Courier,,,AUS,USA,7-5,5-7,6-4,,,02:14:00,,,283,/en/stats/leaderboard?page=serve,4,10,53,54,102,80,43,54,56,27,48,71,5,7,17,278,/en/stats/leaderboard?page=serve,4,5,71,70,98,74,52,70,50,14,28,57,4,7.0,17,69,70,102,33,32,98,51,102,200,67,66,98,31,32,102,49,98,200,A,,,,,,,S. Draper,J. Courier,D270,C243,AUS,USA,,
421,1998,ATP Masters 1000 Canada,1000,1998-08-03T00:00:00,1998-08-09T00:00:00,Hard,56,2200000,$,MS051,R64,01:28:00,,F,2,K316,"6-2,7-6(7)",N. Kiefer,D. Nestor,,,GER,CAN,6-2,7-6(7),,,,01:28:00,,,274,/en/stats/leaderboard?page=serve,4,6,44,33,75,88,29,33,50,21,42,88,7,8,10,237,/en/stats/leaderboard?page=serve,6,5,44,27,62,78,21,27,46,16,35,57,4,7.0,10,67,50,75,40,25,62,55,75,137,60,37,62,33,25,75,45,62,137,A,,,7,1,,,N. Kiefer,D. Nestor,K316,N210,GER,CAN,,
421,1998,ATP Masters 1000 Canada,1000,1998-08-03T00:00:00,1998-08-09T00:00:00,Hard,56,2200000,$,MS052,R64,01:02:00,,F,2,P338,"6-4,6-3",M. Philippoussis,D. Flach,,,AUS,USA,6-4,6-3,,,,01:02:00,,,252,/en/stats/leaderboard?page=serve,5,5,46,27,59,67,18,27,59,19,32,60,3,5,10,212,/en/stats/leaderboard?page=serve,2,2,50,26,52,65,17,26,42,11,26,20,1,5.0,9,63,37,59,46,24,52,55,61,111,54,28,52,37,22,59,45,50,111,A,,,,,,,M. Philippoussis,D. Flach,P338,F191,AUS,USA,,
421,1998,ATP Masters 1000 Canada,1000,1998-08-03T00:00:00,1998-08-09T00:00:00,Hard,56,2200000,$,MS053,R64,00:54:00,,F,2,B499,"6-4,6-0",W. Black,B. Black,,,ZIM,ZIM,6-4,6-0,,,,00:54:00,,,204,/en/stats/leaderboard?page=serve,1,2,49,23,47,91,21,23,63,15,24,0,0,,8,204,/en/stats/leaderboard?page=serve,2,1,50,20,40,60,12,20,45,9,20,33,2,6.0,8,77,36,47,48,19,40,63,55,87,53,21,40,23,11,47,37,32,87,A,,,,,,,W. Black,B. Black,B499,B397,ZIM,ZIM,,
421,1998,ATP Masters 1000 Canada,1000,1998-08-03T00:00:00,1998-08-09T00:00:00,Hard,56,2200000,$,MS054,R64,01:47:00,,F,3,G288,"6-4,1-6,6-4",N. Godwin,C. Mamiit,,,RSA,PHI,6-4,1-6,6-4,,,01:47:00,,,227,/en/stats/leaderboard?page=serve,5,2,45,38,84,66,25,38,50,23,46,20,1,5,13,262,/en/stats/leaderboard?page=serve,2,3,62,48,78,71,34,48,57,17,30,43,3,7.0,14,57,48,84,35,27,78,46,75,162,65,51,78,43,36,84,54,87,162,A,,,,,,,N. Godwin,C. Mamiit,G288,M614,RSA,PHI,,
421,1998,ATP Masters 1000 Canada,1000,1998-08-03T00:00:00,1998-08-09T00:00:00,Hard,56,2200000,$,MS057,R64,01:56:00,,F,3,C433,"2-6,7-6(15),6-2",G. Canas,G. Stafford,,,ARG,RSA,2-6,7-6(15),6-2,,,01:56:00,,,244,/en/stats/leaderboard?page=serve,5,8,53,50,95,66,33,50,51,23,45,50,4,8,14,235,/en/stats/leaderboard?page=serve,7,4,54,55,102,75,41,55,38,18,47,73,11,15.0,14,59,56,95,42,43,102,50,99,197,58,59,102,41,39,95,50,98,197,A,,,15,13,,,G. Canas,G. Stafford,C433,S406,ARG,RSA,,
421,1998,ATP Masters 1000 Canada,1000,1998-08-03T00:00:00,1998-08-09T00:00:00,Hard,56,2200000,$,MS058,R64,01:03:00,,F,2,G352,"6-3,6-2",J. Gambill,N. Escude,,,USA,FRA,6-3,6-2,,,,01:03:00,,,288,/en/stats/leaderboard?page=serve,3,8,49,25,51,88,22,25,69,18,26,,0,,9,213,/en/stats/leaderboard?page=serve,3,3,45,29,65,59,17,29,47,17,36,67,6,9.0,8,78,40,51,48,31,65,61,71,116,52,34,65,22,11,51,39,45,116,A,,,,,,,J. Gambill,N. Escude,G352,E140,USA,FRA,,
421,1998,ATP Masters 1000 Canada,1000,1998-08-03T00:00:00,1998-08-09T00:00:00,Hard,56,2200000,$,MS059,R64,01:26:00,,F,2,C378,"7-5,6-4",A. Costa,J. Stoltenberg,,,ESP,AUS,7-5,6-4,,,,01:26:00,,,275,/en/stats/leaderboard?page=serve,2,3,74,54,73,61,33,54,58,11,19,60,3,5,11,232,/en/stats/leaderboard?page=serve,2,4,49,34,70,74,25,34,44,16,36,20,1,5.0,11,60,44,73,41,29,70,51,73,143,59,41,70,40,29,73,49,70,143,A,,,,,,,A. Costa,J. Stoltenberg,C378,S331,ESP,AUS,,
421,1998,ATP Masters 1000 Canada,1000,1998-08-03T00:00:00,1998-08-09T00:00:00,Hard,56,2200000,$,MS060,R64,00:26:00,,F,1,T195,3-2,M. Tebbutt,W. Ferreira,,,AUS,RSA,3-2,,,,,00:26:00,,,194,/en/stats/leaderboard?page=serve,2,1,31,5,16,100,5,5,64,7,11,0,0,,3,225,/en/stats/leaderboard?page=serve,,2,70,7,10,86,6,7,67,2,3,0,0,,3,75,12,16,20,2,10,54,14,26,80,8,10,,0,,,0,,A,,False,,,,,M. Tebbutt,W. Ferreira,T195,F196,AUS,RSA,,
421,1998,ATP Masters 1000 Canada,1000,1998-08-03T00:00:00,1998-08-09T00:00:00,Hard,56,2200000,$,MS061,R64,01:39:00,,F,3,V141,"4-6,6-3,6-4",D. Vacek,S. Schalken,,,CZE,NED,4-6,6-3,6-4,,,01:39:00,,,276,/en/stats/leaderboard?page=serve,3,9,51,45,89,76,34,45,57,25,44,82,9,11,15,272,/en/stats/leaderboard?page=serve,5,5,64,50,78,76,38,50,54,15,28,63,5,8.0,14,66,59,89,32,25,78,50,84,167,68,53,78,34,30,89,50,83,167,A,,,,,,,D. Vacek,S. Schalken,V141,S572,CZE,NED,,
421,1998,ATP Masters 1000 Canada,1000,1998-08-03T00:00:00,1998-08-09T00:00:00,Hard,56,2200000,$,MS062,R64,00:49:00,,F,2,S544,"6-3,6-0",V. Spadea,A. Ilie,,,USA,AUS,6-3,6-0,,,,00:49:00,,,221,/en/stats/leaderboard?page=serve,,2,77,34,44,82,28,34,60,6,10,0,0,,8,191,/en/stats/leaderboard?page=serve,6,7,36,18,50,78,14,18,34,11,32,50,4,8.0,7,77,34,44,50,25,50,63,59,94,50,25,50,23,10,44,37,35,94,A,False,,,,,,V. Spadea,A. Ilie,S544,I052,USA,AUS,,
