event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_loser,doublefaults_isstatbetter_tot_winner,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS077,R128,03:20:00,,F,5,B570,"4-6,6-7(6),7-6(8),6-2,6-2",D. Bracciali,M. Lee,,,ITA,GBR,4-6,6-7(6),7-6(8),6-2,6-2,03:20:00,,,6,8,264,/en/stats/leaderboard?page=serve,9,8,63,119,190,73,87,119,45,32,71,64,7,11,25,256,/en/stats/leaderboard?page=serve,1,8,56,101,179,70,71,101,51,40,78,56,9,16,25,63,119,190,38,68,179,51,187,369,62,111,179,37,71,190,49,182,369,A,,,8,6,,,D. Bracciali,M. Lee,B570,L333,ITA,GBR,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS078,R128,03:01:00,,F,5,O099,"4-6,4-6,6-4,6-3,6-4",A. O'Brien,K. Carlsen,,,USA,DEN,4-6,4-6,6-4,6-3,6-4,03:01:00,,,,,294,/en/stats/leaderboard?page=serve,3,7,67,97,145,81,79,97,54,26,48,57,4,7,25,273,/en/stats/leaderboard?page=serve,10,20,49,89,181,79,70,89,52,48,92,71,10,14,24,72,105,145,35,63,181,52,168,326,65,118,181,28,40,145,48,158,326,A,,,,,,,A. O'Brien,K. Carlsen,O099,C328,USA,DEN,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS079,R128,02:40:00,,F,4,P338,"6-7(5),7-6(7),6-4,6-2",M. Philippoussis,Y. Kafelnikov,,,AUS,RUS,6-7(5),7-6(7),6-4,6-2,,02:40:00,5,7,7,1,265,/en/stats/leaderboard?page=serve,14,20,56,92,163,85,78,92,38,27,71,50,4,8,21,199,/en/stats/leaderboard?page=serve,21,4,43,80,187,70,56,80,37,40,107,70,16,23,21,64,105,163,49,91,187,56,196,350,51,96,187,36,58,163,44,154,350,A,,,,,,,M. Philippoussis,Y. Kafelnikov,P338,K267,AUS,RUS,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS080,R128,01:28:00,,F,3,K148,"6-3,6-4,6-3",P. Korda,J. Sanchez,,,CZE,ESP,6-3,6-4,6-3,,,01:28:00,,,,,285,/en/stats/leaderboard?page=serve,8,16,57,60,106,92,55,60,43,20,46,,0,,14,243,/en/stats/leaderboard?page=serve,2,1,70,62,88,68,42,62,35,9,26,60,6,10,14,71,75,106,42,37,88,58,112,194,58,51,88,29,31,106,42,82,194,A,,,,,,,P. Korda,J. Sanchez,K148,S015,CZE,ESP,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS081,R128,01:35:00,,F,4,D228,"6-3,2-6,6-1,6-0",F. Dewulf,S. Campbell,,,BEL,USA,6-3,2-6,6-1,6-0,,01:35:00,,,,,259,/en/stats/leaderboard?page=serve,9,12,50,59,117,86,51,59,40,23,58,77,10,13,15,203,/en/stats/leaderboard?page=serve,5,6,59,55,94,71,39,55,26,10,39,38,5,13,15,63,74,117,48,45,94,56,119,211,52,49,94,37,43,117,44,92,211,A,,,,,,,F. Dewulf,S. Campbell,D228,C355,BEL,USA,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS082,R128,01:46:00,,F,3,G319,"7-6(8),6-2,6-3",J. Golmard,D. Sapsford,,,FRA,GBR,7-6(8),6-2,6-3,,,01:46:00,8,6,,,311,/en/stats/leaderboard?page=serve,2,8,63,62,99,84,52,62,65,24,37,,0,,15,261,/en/stats/leaderboard?page=serve,3,7,50,48,96,81,39,48,48,23,48,50,3,6,14,77,76,99,35,34,96,56,110,195,65,62,96,23,23,99,44,85,195,A,,,,,,,J. Golmard,D. Sapsford,G319,S404,FRA,GBR,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS083,R128,01:58:00,,F,3,E140,"6-1,7-6(7),6-4",N. Escude,D. Wheaton,,,FRA,USA,6-1,7-6(7),6-4,,,01:58:00,,,7,3,227,/en/stats/leaderboard?page=serve,9,8,58,66,113,79,52,66,49,23,47,,0,,14,265,/en/stats/leaderboard?page=serve,3,7,68,72,106,64,46,72,56,19,34,67,8,12,15,66,75,113,39,41,106,53,116,219,61,65,106,34,38,113,47,103,219,A,,,,,,,N. Escude,D. Wheaton,E140,W123,FRA,USA,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS084,R128,01:39:00,,F,3,L226,"6-4,6-3,6-3",S. Lareau,R. Reneberg,,,CAN,USA,6-4,6-3,6-3,,,01:39:00,,,,,280,/en/stats/leaderboard?page=serve,3,15,66,69,104,87,60,69,51,18,35,,0,,14,250,/en/stats/leaderboard?page=serve,5,6,64,68,107,68,46,68,46,18,39,75,12,16,14,75,78,104,40,43,107,57,121,211,60,64,107,25,26,104,43,90,211,A,,,,,,,S. Lareau,R. Reneberg,L226,R016,CAN,USA,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS085,R128,03:10:00,,F,4,V201,"7-6(7),6-3,4-6,7-6(7)",J. van Lottum,G. Raoux,,,NED,FRA,7-6(7),6-3,4-6,7-6(7),,03:10:00,7,1,,,280,/en/stats/leaderboard?page=serve,4,11,57,93,164,76,71,93,54,38,71,73,8,11,22,255,/en/stats/leaderboard?page=serve,11,12,53,95,179,71,67,95,45,38,84,63,5,8,21,66,109,164,41,74,179,53,183,343,59,105,179,34,55,164,47,160,343,A,7,3,,,,,J. van Lottum,G. Raoux,V201,R186,NED,FRA,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS086,R128,02:06:00,,F,4,H355,"6-7(4),6-3,6-3,6-3",T. Haas,R. Delgado,,,GER,PAR,6-7(4),6-3,6-3,6-3,,02:06:00,4,7,,,272,/en/stats/leaderboard?page=serve,9,13,61,99,163,75,74,99,42,27,64,71,5,7,20,244,/en/stats/leaderboard?page=serve,5,10,58,79,136,73,58,79,40,23,57,63,10,16,19,62,101,163,40,55,136,52,156,299,60,81,136,38,62,163,48,143,299,A,,,,,,,T. Haas,R. Delgado,H355,D316,GER,PAR,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS087,R128,01:20:00,,F,3,A092,"6-2,6-4,6-3",A. Agassi,A. Calatrava,,,USA,ESP,6-2,6-4,6-3,,,01:20:00,,,,,271,/en/stats/leaderboard?page=serve,7,7,51,47,93,87,41,47,41,19,46,75,3,4,13,228,/en/stats/leaderboard?page=serve,5,12,53,56,105,70,39,56,41,20,49,65,11,17,14,65,60,93,44,46,105,54,106,198,56,59,105,35,33,93,46,92,198,A,,,,,,,A. Agassi,A. Calatrava,A092,C361,USA,ESP,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS088,R128,03:10:00,,F,5,H336,"7-6(7),7-5,5-7,4-6,6-2",T. Henman,J. Novak,,,GBR,CZE,7-6(7),7-5,5-7,4-6,6-2,03:10:00,7,4,,,279,/en/stats/leaderboard?page=serve,9,16,60,104,172,81,84,104,50,34,68,29,2,7,27,246,/en/stats/leaderboard?page=serve,9,5,65,147,227,63,93,147,45,36,80,77,20,26,27,69,118,172,43,98,227,54,216,399,57,129,227,31,54,172,46,183,399,A,,,,,,,T. Henman,J. Novak,H336,N254,GBR,CZE,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS089,R128,01:29:00,,F,3,N101,"6-1,7-6(7),6-4",D. Nainkin,T. Ketola,,,RSA,FIN,6-1,7-6(7),6-4,,,01:29:00,,,7,4,302,/en/stats/leaderboard?page=serve,4,5,64,53,83,85,45,53,60,18,30,0,0,1,14,237,/en/stats/leaderboard?page=serve,6,6,66,75,113,71,53,75,34,13,38,62,8,13,15,76,63,83,42,47,113,56,110,196,58,66,113,24,20,83,44,86,196,A,,,,,,,D. Nainkin,T. Ketola,N101,K297,RSA,FIN,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS090,R128,03:45:00,,F,5,G352,"7-6(8),6-4,6-7(5),4-6,8-6",J. Gambill,S. Schalken,,,USA,NED,7-6(8),6-4,6-7(5),4-6,8-6,03:45:00,8,6,,,284,/en/stats/leaderboard?page=serve,8,19,57,117,206,76,89,117,54,48,89,56,5,9,29,266,/en/stats/leaderboard?page=serve,4,8,63,148,234,70,103,148,47,40,86,83,25,30,29,67,137,206,39,91,234,52,228,440,61,143,234,33,69,206,48,212,440,A,,,5,7,,,J. Gambill,S. Schalken,G352,S572,USA,NED,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS091,R128,03:11:00,,F,5,B397,"7-5,3-6,3-6,7-6(9),6-2",B. Black,R. Fromberg,,,ZIM,AUS,7-5,3-6,3-6,7-6(9),6-2,03:11:00,,,,,270,/en/stats/leaderboard?page=serve,6,7,62,106,170,74,78,106,50,32,64,56,5,9,24,274,/en/stats/leaderboard?page=serve,8,23,64,122,190,81,99,122,34,23,68,67,10,15,25,65,110,170,36,68,190,49,178,360,64,122,190,35,60,170,51,182,360,A,9,7,,,,,B. Black,R. Fromberg,B397,F164,ZIM,AUS,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS092,R128,01:56:00,,F,4,G182,"6-2,1-6,6-3,6-2",M. Gustafsson,M. Petchey,,,SWE,GBR,6-2,1-6,6-3,6-2,,01:56:00,,,,,280,/en/stats/leaderboard?page=serve,3,2,72,79,109,61,48,79,67,20,30,50,3,6,16,224,/en/stats/leaderboard?page=serve,9,8,66,76,116,72,55,76,25,10,40,50,6,12,16,62,68,109,44,51,116,53,119,225,56,65,116,38,41,109,47,106,225,A,,,,,,,M. Gustafsson,M. Petchey,G182,P222,SWE,GBR,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS093,R128,02:42:00,,F,5,C274,"6-4,6-3,3-6,3-6,6-2",M. Chang,J. Viloca-Puig,,,USA,ESP,6-4,6-3,3-6,3-6,6-2,02:42:00,,,,,227,/en/stats/leaderboard?page=serve,11,10,53,78,146,81,63,78,31,21,68,50,8,16,22,208,/en/stats/leaderboard?page=serve,6,4,59,95,160,60,57,95,35,23,65,50,10,20,23,58,84,146,50,80,160,54,164,306,50,80,160,42,62,146,46,142,306,A,,,,,,,M. Chang,J. Viloca-Puig,C274,V161,USA,ESP,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS094,R128,02:12:00,,F,3,N099,"7-5,6-2,7-6(7)",T. Nydahl,H. Gumy,,,SWE,ARG,7-5,6-2,7-6(7),,,02:12:00,,,,,290,/en/stats/leaderboard?page=serve,5,5,63,70,111,80,56,70,54,22,41,80,4,5,16,243,/en/stats/leaderboard?page=serve,8,7,68,95,139,69,66,95,32,14,44,71,10,14,16,70,78,111,42,59,139,55,137,250,58,80,139,30,33,111,45,113,250,A,,,7,4,,,T. Nydahl,H. Gumy,N099,G247,SWE,ARG,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS095,R128,02:07:00,,F,4,R255,"6-1,6-2,4-6,6-1",P. Rafter,I. Heuberger,,,AUS,SUI,6-1,6-2,4-6,6-1,,02:07:00,,,,,303,/en/stats/leaderboard?page=serve,,2,74,70,95,74,52,70,60,15,25,67,2,3,16,211,/en/stats/leaderboard?page=serve,8,7,54,72,134,78,56,72,24,15,62,67,14,21,16,71,67,95,47,63,134,57,130,229,53,71,134,29,28,95,43,99,229,A,,,,,,False,P. Rafter,I. Heuberger,R255,H380,AUS,SUI,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS096,R128,02:41:00,,F,5,M605,"6-4,4-6,6-4,2-6,6-3",C. Moya,M. Bhupathi,,,ESP,IND,6-4,4-6,6-4,2-6,6-3,02:41:00,,,,,258,/en/stats/leaderboard?page=serve,9,14,55,99,179,75,74,99,45,36,80,75,15,20,23,233,/en/stats/leaderboard?page=serve,14,8,54,93,173,74,69,93,36,29,80,54,7,13,24,61,110,179,43,75,173,53,185,352,57,98,173,39,69,179,47,167,352,A,,,,,,,C. Moya,M. Bhupathi,M605,B471,ESP,IND,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS097,R128,01:44:00,,F,4,A226,"6-4,2-6,6-3,6-2",H. Arazi,A. Richardson,,,MAR,GBR,6-4,2-6,6-3,6-2,,01:44:00,,,,,295,/en/stats/leaderboard?page=serve,1,7,63,65,103,80,52,65,58,22,38,71,5,7,17,240,/en/stats/leaderboard?page=serve,12,12,55,74,134,81,60,74,32,19,60,58,7,12,18,72,74,103,41,55,134,54,129,237,59,79,134,28,29,103,46,108,237,A,,,,,,,H. Arazi,A. Richardson,A226,R266,MAR,GBR,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS098,R128,01:32:00,,F,3,S545,"6-0,7-5,6-2",S. Sargsian,A. Portas,,,ARM,ESP,6-0,7-5,6-2,,,01:32:00,,,,,272,/en/stats/leaderboard?page=serve,4,5,60,48,80,83,40,48,44,14,32,50,2,4,13,177,/en/stats/leaderboard?page=serve,8,4,55,56,101,64,36,56,24,11,45,62,13,21,13,68,54,80,53,54,101,60,108,181,47,47,101,33,26,80,40,73,181,A,,,,,,,S. Sargsian,A. Portas,S545,P305,ARM,ESP,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS099,R128,01:36:00,,F,3,L206,"7-5,6-1,6-4",M. Larsson,M. Filippini,,,SWE,URU,7-5,6-1,6-4,,,01:36:00,,,,,284,/en/stats/leaderboard?page=serve,3,17,74,84,113,85,71,84,45,13,29,,0,,15,235,/en/stats/leaderboard?page=serve,8,5,54,52,97,73,38,52,40,18,45,56,5,9,14,74,84,113,42,41,97,60,125,210,58,56,97,26,29,113,40,85,210,A,,,,,,,M. Larsson,M. Filippini,L206,F165,SWE,URU,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS100,R128,02:01:00,,F,4,P273,"4-6,6-3,6-4,6-3",D. Prinosil,N. Lapentti,,,GER,ECU,4-6,6-3,6-4,6-3,,02:01:00,,,,,249,/en/stats/leaderboard?page=serve,13,10,50,66,133,85,56,66,39,26,67,50,4,8,19,231,/en/stats/leaderboard?page=serve,5,7,62,75,121,71,53,75,33,15,46,30,3,10,19,62,82,133,44,53,121,53,135,254,56,68,121,38,51,133,47,119,254,A,,,,,,,D. Prinosil,N. Lapentti,P273,L290,GER,ECU,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS101,R128,01:40:00,,F,3,S381,"6-1,6-4,7-6(7)",J. Siemerink,S. Dosedel,,,NED,CZE,6-1,6-4,7-6(7),,,01:40:00,,,,,273,/en/stats/leaderboard?page=serve,5,12,60,68,113,82,56,68,58,26,45,,0,,15,246,/en/stats/leaderboard?page=serve,9,6,59,63,107,78,49,63,34,15,44,50,3,6,14,73,82,113,40,43,107,57,125,220,60,64,107,27,31,113,43,95,220,A,,,7,3,,,J. Siemerink,S. Dosedel,S381,D198,NED,CZE,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS102,R128,00:56:00,,F,3,P235,"6-2,6-1,6-1",S. Pescosolido,J. Marin,,,ITA,CRC,6-2,6-1,6-1,,,00:56:00,,,,,280,/en/stats/leaderboard?page=serve,3,5,55,42,76,86,36,42,47,16,34,,0,,11,170,/en/stats/leaderboard?page=serve,5,0,47,37,79,59,22,37,33,14,42,67,14,21,11,68,52,76,54,43,79,61,95,155,46,36,79,32,24,76,39,60,155,A,,,,,,,S. Pescosolido,J. Marin,P235,M578,ITA,CRC,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS103,R128,02:13:00,,F,4,B446,"6-4,3-6,6-3,6-2",J. Bjorkman,D. Dilucia,,,SWE,USA,6-4,3-6,6-3,6-2,,02:13:00,,,,,282,/en/stats/leaderboard?page=serve,2,5,64,67,104,81,54,67,51,19,37,40,2,5,18,228,/en/stats/leaderboard?page=serve,7,5,60,77,129,64,49,77,40,21,52,54,7,13,18,70,73,104,46,59,129,57,132,233,54,70,129,30,31,104,43,101,233,A,,,,,,,J. Bjorkman,D. Dilucia,B446,D191,SWE,USA,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS104,R128,01:20:00,,F,3,I034,"6-3,6-3,6-2",G. Ivanisevic,G. Stafford,,,CRO,RSA,6-3,6-3,6-2,,,01:20:00,,,,,306,/en/stats/leaderboard?page=serve,4,17,61,56,92,93,52,56,47,17,36,50,1,2,13,222,/en/stats/leaderboard?page=serve,3,7,57,56,99,68,38,56,40,17,43,70,14,20,13,75,69,92,44,44,99,59,113,191,56,55,99,25,23,92,41,78,191,A,,,,,,,G. Ivanisevic,G. Stafford,I034,S406,CRO,RSA,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS105,R128,03:10:00,,F,4,M475,"6-3,6-4,3-6,6-4",A. Medvedev,M. Safin,,,UKR,RUS,6-3,6-4,3-6,6-4,,03:10:00,,,,,301,/en/stats/leaderboard?page=serve,4,20,65,92,142,83,76,92,48,24,50,82,9,11,19,249,/en/stats/leaderboard?page=serve,7,8,51,73,142,71,52,73,48,33,69,64,7,11,19,70,100,142,40,57,142,55,157,284,60,85,142,30,42,142,45,127,284,A,,,,,,,A. Medvedev,M. Safin,M475,S741,UKR,RUS,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS106,R128,02:08:00,,F,3,V141,"7-6(7),7-6(7),6-3",D. Vacek,G. Pozzi,,,CZE,ITA,7-6(7),7-6(7),6-3,,,02:08:00,7,1,7,4,306,/en/stats/leaderboard?page=serve,2,7,60,66,110,83,55,66,70,31,44,,0,,17,264,/en/stats/leaderboard?page=serve,11,8,46,61,133,82,50,61,46,33,72,80,4,5,16,78,86,110,38,50,133,56,136,243,62,83,133,22,24,110,44,107,243,A,,,,,,,D. Vacek,G. Pozzi,V141,P045,CZE,ITA,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS107,R128,02:35:00,,F,5,G252,"4-6,5-7,6-3,6-1,6-2",M. Goellner,J. Burillo,,,GER,ESP,4-6,5-7,6-3,6-1,6-2,02:35:00,,,,,267,/en/stats/leaderboard?page=serve,22,35,48,108,226,89,96,108,35,41,118,80,16,20,23,246,/en/stats/leaderboard?page=serve,10,22,51,88,172,76,67,88,42,35,84,50,8,16,23,61,137,226,41,70,172,52,207,398,59,102,172,39,89,226,48,191,398,A,,,,,,,M. Goellner,J. Burillo,G252,B429,GER,ESP,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS108,R128,01:20:00,,F,3,W136,"6-1,6-2,6-1",T. Woodbridge,G. Blanco,,,AUS,ESP,6-1,6-2,6-1,,,01:20:00,,,,,286,/en/stats/leaderboard?page=serve,1,7,64,47,74,81,38,47,63,17,27,,0,,11,174,/en/stats/leaderboard?page=serve,5,2,49,44,90,66,29,44,26,12,46,56,9,16,11,74,55,74,54,49,90,63,104,164,46,41,90,26,19,74,37,60,164,A,,,,,,,T. Woodbridge,G. Blanco,W136,B518,AUS,ESP,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS109,R128,01:56:00,,F,3,B499,"6-4,7-5,6-4",W. Black,L. Paes,,,ZIM,IND,6-4,7-5,6-4,,,01:56:00,,,,,285,/en/stats/leaderboard?page=serve,2,5,56,57,102,84,48,57,49,22,45,67,2,3,16,246,/en/stats/leaderboard?page=serve,5,5,56,66,118,73,48,66,42,22,52,60,6,10,16,69,70,102,41,48,118,54,118,220,59,70,118,31,32,102,46,102,220,A,,,,,,,W. Black,L. Paes,B499,P269,ZIM,IND,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS110,R128,01:32:00,,F,3,M442,"6-3,6-4,6-4",T. Martin,A. Sa,,,USA,BRA,6-3,6-4,6-4,,,01:32:00,,,,,302,/en/stats/leaderboard?page=serve,3,13,67,61,91,95,58,61,57,17,30,,0,,15,251,/en/stats/leaderboard?page=serve,8,9,55,57,104,79,45,57,38,18,47,70,7,10,14,82,75,91,39,41,104,59,116,195,61,63,104,18,16,91,41,79,195,A,,,,,,,T. Martin,A. Sa,M442,S604,USA,BRA,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS111,R128,01:26:00,,F,3,D206,"4-6,6-2,5-4",M. Draper,G. Rusedski,,,AUS,GBR,4-6,6-2,5-4,,,01:26:00,,,,,331,/en/stats/leaderboard?page=serve,2,16,74,61,82,84,51,61,67,14,21,0,0,1,14,232,/en/stats/leaderboard?page=serve,17,12,50,65,129,78,51,65,31,20,64,77,10,13,14,79,65,82,45,58,129,58,123,211,55,71,129,21,17,82,42,88,211,A,,,,,,,M. Draper,G. Rusedski,D206,R237,AUS,GBR,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS112,R128,03:54:00,,F,5,R214,"6-4,3-6,4-6,7-6(7),13-11",M. Rosset,C. Pioline,,,SUI,FRA,6-4,3-6,4-6,7-6(7),13-11,03:54:00,,,,,265,/en/stats/leaderboard?page=serve,14,17,53,84,160,81,68,84,43,33,76,40,2,5,20,296,/en/stats/leaderboard?page=serve,4,12,61,87,143,83,72,87,54,30,56,71,5,7,21,63,101,160,29,41,143,47,142,303,71,102,143,37,59,160,53,161,303,A,7,5,,,,,M. Rosset,C. Pioline,R214,P226,SUI,FRA,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS113,R128,01:42:00,,F,3,W150,"7-5,6-0,6-1",C. Wilkinson,M. Knowles,,,GBR,BAH,7-5,6-0,6-1,,,01:42:00,,,,,266,/en/stats/leaderboard?page=serve,2,3,66,59,89,75,44,59,40,12,30,75,6,8,13,149,/en/stats/leaderboard?page=serve,10,2,42,38,90,53,20,38,29,15,52,50,8,16,12,63,56,89,61,55,90,62,111,179,39,35,90,37,33,89,38,68,179,A,,,,,,,C. Wilkinson,M. Knowles,W150,K171,GBR,BAH,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS114,R128,02:16:00,,F,3,C378,"7-5,7-5,7-6(7)",A. Costa,M. Norman,,,ESP,SWE,7-5,7-5,7-6(7),,,02:16:00,,,,,298,/en/stats/leaderboard?page=serve,3,4,64,79,124,77,61,79,62,28,45,86,6,7,18,246,/en/stats/leaderboard?page=serve,14,9,46,66,142,77,51,66,45,34,76,63,5,8,18,72,89,124,40,57,142,55,146,266,60,85,142,28,35,124,45,120,266,A,,,7,5,,,A. Costa,M. Norman,C378,N250,ESP,SWE,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS115,R128,02:00:00,,F,4,F196,"4-6,6-3,6-4,6-2",W. Ferreira,A. Clement,,,RSA,FRA,4-6,6-3,6-4,6-2,,02:00:00,,,,,264,/en/stats/leaderboard?page=serve,17,11,53,69,130,90,62,69,33,20,61,67,2,3,18,244,/en/stats/leaderboard?page=serve,6,7,48,65,135,66,43,65,56,39,70,58,7,12,19,63,82,130,39,53,135,51,135,265,61,82,135,37,48,130,49,130,265,A,,,,,,,W. Ferreira,A. Clement,F196,C487,RSA,FRA,,
540,1998,Wimbledon,GS,1998-06-22T00:00:00,1998-07-05T00:00:00,Grass,128,5638006,$,MS116,R128,01:15:00,,F,3,K316,"6-2,6-2,6-3",N. Kiefer,J. Alonso,,,GER,ESP,6-2,6-2,6-3,,,01:15:00,,,,,291,/en/stats/leaderboard?page=serve,4,6,63,50,79,90,45,50,52,15,29,,0,,13,241,/en/stats/leaderboard?page=serve,2,8,62,55,89,62,34,55,53,18,34,58,7,12,12,76,60,79,42,37,89,58,97,168,58,52,89,24,19,79,42,71,168,A,,,,,,,N. Kiefer,J. Alonso,K316,A272,GER,ESP,,
