event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_isstatbetter_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_tot_winner,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS077,R128,01:12:00,,F,3,V170,"6-1,6-1,6-1",C. Van Garsse,M. Craca,,,BEL,GER,6-1,6-1,6-1,,,01:12:00,219,/en/stats/leaderboard?page=serve,,5,69,41,59,85,35,41,61,11,18,0,0,,10,173,/en/stats/leaderboard?page=serve,4,3,73,59,81,47,28,59,27,6,22,38,5,13,11,78,46,59,58,47,81,66,93,140,42,34,81,22,13,59,34,47,140,A,1,,,,,,,,,,C. Van Garsse,M. Craca,V170,C439,BEL,GER,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS078,R128,01:45:00,,F,3,K316,"6-1,6-2,7-6(7)",N. Kiefer,T. Haas,,,GER,GER,6-1,6-2,7-6(7),,,01:45:00,291,/en/stats/leaderboard?page=serve,,6,68,63,92,79,50,63,48,14,29,83,5,6,13,212,/en/stats/leaderboard?page=serve,4,0,57,45,79,67,30,45,35,12,34,45,5,11,14,70,64,92,47,37,79,59,101,171,53,42,79,30,28,92,41,70,171,A,2,7,3,,,,,,,,N. Kiefer,T. Haas,K316,H355,GER,GER,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS079,R128,01:35:00,,F,3,M099,"6-3,6-3,6-3",T. Muster,J. Bjorkman,,,AUT,SWE,6-3,6-3,6-3,,,01:35:00,282,/en/stats/leaderboard?page=serve,,3,58,54,93,72,39,54,72,28,39,,0,,14,251,/en/stats/leaderboard?page=serve,2,2,73,61,83,64,39,61,45,10,22,33,2,6,13,72,67,93,41,34,83,57,101,176,59,49,83,28,26,93,43,75,176,A,1,,,,,,,,,,T. Muster,J. Bjorkman,M099,B446,AUT,SWE,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS080,R128,02:30:00,,F,4,R286,"7-5,6-2,3-6,6-3",M. Rios,B. Steven,,,CHI,NZL,7-5,6-2,3-6,6-3,,02:30:00,275,/en/stats/leaderboard?page=serve,,5,71,93,131,70,65,93,47,18,38,70,7,10,19,248,/en/stats/leaderboard?page=serve,3,5,73,106,145,64,68,106,41,16,39,60,9,15,19,63,83,131,42,61,145,52,144,276,58,84,145,37,48,131,48,132,276,A,2,,,,,,,,,,M. Rios,B. Steven,R286,S321,CHI,NZL,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS081,R128,04:05:00,,F,5,A190,"5-7,7-5,6-7(12),6-4,6-3",E. Benfele Alvarez,M. Tebbutt,,,ESP,AUS,5-7,7-5,6-7(12),6-4,6-3,04:05:00,285,/en/stats/leaderboard?page=serve,,4,72,138,193,66,91,138,60,33,55,67,8,12,27,255,/en/stats/leaderboard?page=serve,11,17,57,129,228,74,96,129,43,43,99,53,8,15,28,64,124,193,39,89,228,51,213,421,61,139,228,36,69,193,49,208,421,A,2,12,14,,,,,,,,E. Benfele Alvarez,M. Tebbutt,A190,T195,ESP,AUS,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS082,R128,02:22:00,,F,4,N250,"6-2,1-6,6-3,6-1",M. Norman,B. Karbacher,,,SWE,GER,6-2,1-6,6-3,6-1,,02:22:00,284,/en/stats/leaderboard?page=serve,,6,71,74,104,72,53,74,50,15,30,75,6,8,15,235,/en/stats/leaderboard?page=serve,4,5,72,83,115,59,49,83,41,13,32,54,7,13,16,65,68,104,46,53,115,55,121,219,54,62,115,35,36,104,45,98,219,A,1,,,,,,,,,,M. Norman,B. Karbacher,N250,K190,SWE,GER,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS083,R128,02:13:00,,F,3,F196,"7-6(7),6-4,7-5",W. Ferreira,M. Sinner,,,RSA,GER,7-6(7),6-4,7-5,,,02:13:00,302,/en/stats/leaderboard?page=serve,False,9,56,64,114,83,53,64,60,30,50,75,3,4,17,253,/en/stats/leaderboard?page=serve,6,2,56,66,118,65,43,66,54,28,52,63,5,8,17,73,83,114,40,47,118,56,130,232,60,71,118,27,31,114,44,102,232,A,,,,,,,,,7,4,W. Ferreira,M. Sinner,F196,S367,RSA,GER,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS084,R128,02:43:00,,F,4,U032,"6-1,6-7(7),6-2,6-3",B. Ulihrach,W. Black,,,CZE,ZIM,6-1,6-7(7),6-2,6-3,,02:43:00,248,/en/stats/leaderboard?page=serve,,3,60,87,144,70,61,87,40,23,57,64,7,11,19,223,/en/stats/leaderboard?page=serve,1,2,74,93,126,53,49,93,48,16,33,59,13,22,17,58,84,144,48,61,126,54,145,270,52,65,126,42,60,144,46,125,270,A,3,,,,7,9,,,,,B. Ulihrach,W. Black,U032,B499,CZE,ZIM,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS085,R128,01:37:00,,F,3,P338,"6-1,7-5,6-4",M. Philippoussis,O. Gross,,,AUS,GER,6-1,7-5,6-4,,,01:37:00,285,/en/stats/leaderboard?page=serve,,11,57,58,101,86,50,58,44,19,43,75,3,4,14,243,/en/stats/leaderboard?page=serve,1,6,68,64,94,70,45,64,40,12,30,40,4,10,15,68,69,101,39,37,94,54,106,195,61,57,94,32,32,101,46,89,195,A,5,,,,,,,,,,M. Philippoussis,O. Gross,P338,G297,AUS,GER,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS086,R128,02:22:00,,F,4,G252,"6-7(6),6-3,6-2,6-3",M. Goellner,J. Burillo,,,GER,ESP,6-7(6),6-3,6-2,6-3,,02:22:00,311,/en/stats/leaderboard?page=serve,,29,60,90,150,91,82,90,47,28,60,50,2,4,19,236,/en/stats/leaderboard?page=serve,5,11,61,93,152,70,65,93,36,21,59,50,7,14,19,73,110,150,43,66,152,58,176,302,57,86,152,27,40,150,42,126,302,A,5,,,,,,,,6,8,M. Goellner,J. Burillo,G252,B429,GER,ESP,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS087,R128,01:50:00,,F,3,C378,"6-3,6-2,6-2",A. Costa,K. Carlsen,,,ESP,DEN,6-3,6-2,6-2,,,01:50:00,307,/en/stats/leaderboard?page=serve,,1,81,62,77,74,46,62,60,9,15,50,1,2,13,210,/en/stats/leaderboard?page=serve,3,6,59,57,96,72,41,57,26,10,39,50,6,12,12,71,55,77,47,45,96,58,100,173,53,51,96,29,22,77,42,73,173,A,1,,,,,,,,,,A. Costa,K. Carlsen,C378,C328,ESP,DEN,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS088,R128,01:44:00,,F,3,M605,"7-5,6-1,6-4",C. Moya,S. Grosjean,,,ESP,FRA,7-5,6-1,6-4,,,01:44:00,294,/en/stats/leaderboard?page=serve,False,8,49,47,96,83,39,47,61,30,49,67,2,3,15,215,/en/stats/leaderboard?page=serve,4,1,60,55,91,69,38,55,25,9,36,50,5,10,14,72,69,96,48,44,91,60,113,187,52,47,91,28,27,96,40,74,187,A,,,,,,,,,,,C. Moya,S. Grosjean,M605,G379,ESP,FRA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS089,R128,03:12:00,,F,5,I047,"7-6(8),3-6,6-3,3-6,6-1",J. Imaz-Ruiz,J. Perlant,,,ESP,FRA,7-6(8),3-6,6-3,3-6,6-1,03:12:00,304,/en/stats/leaderboard?page=serve,,4,83,118,143,64,75,118,76,19,25,44,4,9,23,271,/en/stats/leaderboard?page=serve,1,16,60,93,155,76,71,93,47,29,62,45,5,11,23,66,94,143,35,55,155,50,149,298,65,100,155,34,49,143,50,149,298,A,1,,,,,,,,8,6,J. Imaz-Ruiz,J. Perlant,I047,P389,ESP,FRA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS090,R128,01:23:00,,F,3,T166,"7-5,6-1,6-2",M. Tillstrom,S. Dosedel,,,SWE,CZE,7-5,6-1,6-2,,,01:23:00,282,/en/stats/leaderboard?page=serve,,6,60,51,85,75,38,51,59,20,34,50,2,4,14,192,/en/stats/leaderboard?page=serve,4,2,59,55,93,47,26,55,42,16,38,42,5,12,13,68,58,85,55,51,93,61,109,178,45,42,93,32,27,85,39,69,178,A,3,,,,,,,,,,M. Tillstrom,S. Dosedel,T166,D198,SWE,CZE,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS091,R128,02:24:00,,F,4,I052,"4-6,6-3,6-3,6-2",A. Ilie,J. Alonso,,,AUS,ESP,4-6,6-3,6-3,6-2,,02:24:00,260,/en/stats/leaderboard?page=serve,,9,50,64,129,80,51,64,48,31,65,56,5,9,18,199,/en/stats/leaderboard?page=serve,9,4,54,79,145,59,47,79,36,24,66,62,13,21,18,64,82,129,51,74,145,57,156,274,49,71,145,36,47,129,43,118,274,A,4,,,,,,,,,,A. Ilie,J. Alonso,I052,A272,AUS,ESP,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS092,R128,02:35:00,,F,4,C243,"7-6(7),6-4,0-6,6-4",J. Courier,R. Fromberg,,,USA,AUS,7-6(7),6-4,0-6,6-4,,02:35:00,256,/en/stats/leaderboard?page=serve,,4,75,98,130,66,65,98,41,13,32,58,7,12,19,267,/en/stats/leaderboard?page=serve,4,14,52,75,143,77,58,75,50,34,68,20,1,5,19,60,78,130,36,51,143,47,129,273,64,92,143,40,52,130,53,144,273,A,3,,,,,,,,7,1,J. Courier,R. Fromberg,C243,F164,USA,AUS,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS093,R128,01:38:00,,F,3,K260,"6-4,6-2,6-4",J. Knippschild,C. Costa,,,GER,ESP,6-4,6-2,6-4,,,01:38:00,314,/en/stats/leaderboard?page=serve,False,6,55,41,74,85,35,41,76,25,33,67,2,3,14,214,/en/stats/leaderboard?page=serve,7,2,50,51,103,61,31,51,44,23,52,50,5,10,14,81,60,74,48,49,103,62,109,177,52,54,103,19,14,74,38,68,177,A,,,,,,,,,,,J. Knippschild,C. Costa,K260,C179,GER,ESP,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS094,R128,02:28:00,,F,4,M323,"0-6,6-4,6-2,7-6(7)",J. Mas,M. Sell,,,ESP,USA,0-6,6-4,6-2,7-6(7),,02:28:00,237,/en/stats/leaderboard?page=serve,,12,62,79,128,72,57,79,35,17,49,53,8,15,18,226,/en/stats/leaderboard?page=serve,1,2,56,69,123,58,40,69,50,27,54,30,3,10,18,58,74,128,46,56,123,52,130,251,54,67,123,42,54,128,48,121,251,A,5,,,,,,7,4,,,J. Mas,M. Sell,M323,S601,ESP,USA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS095,R128,02:00:00,,F,3,V167,"6-4,6-4,6-4",J. Van Herck,G. Rusedski,,,BEL,GBR,6-4,6-4,6-4,,,02:00:00,293,/en/stats/leaderboard?page=serve,,3,72,67,93,73,49,67,54,14,26,67,2,3,15,245,/en/stats/leaderboard?page=serve,5,7,55,66,121,70,46,66,45,25,55,75,12,16,15,68,63,93,41,50,121,53,113,214,59,71,121,32,30,93,47,101,214,A,2,,,,,,,,,,J. Van Herck,G. Rusedski,V167,R237,BEL,GBR,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS096,R128,02:04:00,,F,4,K267,"6-4,4-6,6-1,6-4",Y. Kafelnikov,M. Navarra,,,RUS,ITA,6-4,4-6,6-1,6-4,,02:04:00,275,/en/stats/leaderboard?page=serve,,9,59,79,134,81,64,79,45,25,55,63,5,8,19,246,/en/stats/leaderboard?page=serve,4,13,59,85,143,67,57,85,45,26,58,54,7,13,18,66,89,134,42,60,143,54,149,277,58,83,143,34,45,134,46,128,277,A,3,,,,,,,,,,Y. Kafelnikov,M. Navarra,K267,N230,RUS,ITA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS097,R128,01:54:00,,F,3,E113,"7-6(7),6-4,6-4",T. Enqvist,D. Pescariu,,,SWE,ROU,7-6(7),6-4,6-4,,,01:54:00,318,/en/stats/leaderboard?page=serve,False,14,82,97,118,73,71,97,62,13,21,60,3,5,16,281,/en/stats/leaderboard?page=serve,2,11,85,100,118,68,68,100,44,8,18,33,2,6,16,71,84,118,36,42,118,53,126,236,64,76,118,29,34,118,47,110,236,A,,,,,,,,,7,4,T. Enqvist,D. Pescariu,E113,P254,SWE,ROU,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS098,R128,02:15:00,,F,3,M543,"7-6(7),7-6(8),7-6(7)",M. Martelli,G. Ivanisevic,,,ITA,CRO,7-6(7),7-6(8),7-6(7),,,02:15:00,297,/en/stats/leaderboard?page=serve,,18,58,91,158,81,74,91,54,36,67,86,12,14,18,285,/en/stats/leaderboard?page=serve,3,14,65,84,129,81,68,84,40,18,45,33,1,3,18,70,110,158,33,43,129,53,153,287,67,86,129,30,48,158,47,134,287,A,2,7,2,,8,6,,,7,3,M. Martelli,G. Ivanisevic,M543,I034,ITA,CRO,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS099,R128,01:52:00,,F,3,D228,"7-6(7),7-5,7-6(7)",F. Dewulf,M. Larsson,,,BEL,SWE,7-6(7),7-5,7-6(7),,,01:52:00,288,/en/stats/leaderboard?page=serve,,13,62,85,137,79,67,85,52,27,52,78,7,9,18,275,/en/stats/leaderboard?page=serve,4,9,71,87,122,76,66,87,40,14,35,50,3,6,18,69,94,137,34,42,122,53,136,259,66,80,122,31,43,137,47,123,259,A,6,7,5,,,,,,7,0,F. Dewulf,M. Larsson,D228,L206,BEL,SWE,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS100,R128,03:23:00,,F,5,D015,"2-6,7-5,7-6(7),1-6,6-0",O. Delaitre,A. Di Pasquale,,,FRA,FRA,2-6,7-5,7-6(7),1-6,6-0,03:23:00,241,/en/stats/leaderboard?page=serve,,6,70,105,149,67,70,105,39,17,44,27,3,11,22,226,/en/stats/leaderboard?page=serve,8,4,77,159,206,60,96,159,28,13,47,75,24,32,23,58,87,149,47,97,206,52,184,355,53,109,206,42,62,149,48,171,355,A,4,7,3,,,,,,,,O. Delaitre,A. Di Pasquale,D015,D357,FRA,FRA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS101,R128,02:12:00,,F,3,C252,"6-1,6-4,6-1",F. Clavet,A. Chesnokov,,,ESP,RUS,6-1,6-4,6-1,,,02:12:00,298,/en/stats/leaderboard?page=serve,,7,76,68,90,76,52,68,50,11,22,83,5,6,12,184,/en/stats/leaderboard?page=serve,4,0,62,55,89,47,26,55,38,13,34,63,12,19,12,70,63,90,56,50,89,63,113,179,44,39,89,30,27,90,37,66,179,A,2,,,,,,,,,,F. Clavet,A. Chesnokov,C252,C031,ESP,RUS,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS102,R128,03:16:00,,F,5,V201,"6-7(5),6-3,6-2,3-6,6-2",J. van Lottum,J. Siemerink,,,NED,NED,6-7(5),6-3,6-2,3-6,6-2,03:16:00,279,/en/stats/leaderboard?page=serve,,3,58,95,163,78,74,95,53,36,68,93,13,14,23,254,/en/stats/leaderboard?page=serve,7,6,57,92,162,71,65,92,49,34,70,50,5,10,23,67,110,163,39,63,162,53,173,325,61,99,162,33,53,163,47,152,325,A,8,,,,,,,,5,7,J. van Lottum,J. Siemerink,V201,S381,NED,NED,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS103,R128,01:48:00,,F,3,C274,"7-5,6-3,6-2",M. Chang,A. Calatrava,,,USA,ESP,7-5,6-3,6-2,,,01:48:00,313,/en/stats/leaderboard?page=serve,False,7,59,50,85,88,44,50,66,23,35,0,0,1,15,243,/en/stats/leaderboard?page=serve,2,7,61,63,103,63,40,63,50,20,40,62,8,13,14,79,67,85,42,43,103,59,110,188,58,60,103,21,18,85,41,78,188,A,,,,,,,,,,,M. Chang,A. Calatrava,C274,C361,USA,ESP,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS104,R128,02:15:00,,F,4,C344,"6-3,6-2,0-6,6-4",A. Corretja,K. Alami,,,ESP,MAR,6-3,6-2,0-6,6-4,,02:15:00,247,/en/stats/leaderboard?page=serve,,4,55,58,106,71,41,58,50,24,48,0,0,5,17,225,/en/stats/leaderboard?page=serve,4,2,58,58,100,74,43,58,33,14,42,45,5,11,16,61,65,106,43,43,100,52,108,206,57,57,100,39,41,106,48,98,206,A,3,,,,,,,,,,A. Corretja,K. Alami,C344,A203,ESP,MAR,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS105,R128,02:10:00,,F,4,V195,"4-6,6-4,6-2,6-1",F. Vicente,M. Woodforde,,,ESP,AUS,4-6,6-4,6-2,6-1,,02:10:00,259,/en/stats/leaderboard?page=serve,,1,61,59,96,75,44,59,46,17,37,0,0,3,17,212,/en/stats/leaderboard?page=serve,3,0,59,71,120,58,41,71,43,21,49,53,9,17,18,64,61,96,48,58,120,55,119,216,52,62,120,36,35,96,45,97,216,A,6,,,,,,,,,,F. Vicente,M. Woodforde,V195,W035,ESP,AUS,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS106,R128,02:05:00,,F,4,P045,"6-2,6-1,4-6,6-4",G. Pozzi,M. Rosset,,,ITA,SUI,6-2,6-1,4-6,6-4,,02:05:00,269,/en/stats/leaderboard?page=serve,,2,45,47,105,79,37,47,57,33,58,33,1,3,18,223,/en/stats/leaderboard?page=serve,8,5,51,56,110,70,39,56,41,22,54,25,2,8,17,67,70,105,45,49,110,55,119,215,55,61,110,33,35,105,45,96,215,A,2,,,,,,,,,,G. Pozzi,M. Rosset,P045,R214,ITA,SUI,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS107,R128,02:03:00,,F,3,G247,"6-2,6-2,6-3",H. Gumy,S. Bruguera,,,ARG,ESP,6-2,6-2,6-3,,,02:03:00,275,/en/stats/leaderboard?page=serve,,0,63,47,75,74,35,47,50,14,28,75,3,4,12,199,/en/stats/leaderboard?page=serve,4,5,60,72,120,63,45,72,29,14,48,63,12,19,13,65,49,75,51,61,120,56,110,195,49,59,120,35,26,75,44,85,195,A,3,,,,,,,,,,H. Gumy,S. Bruguera,G247,B350,ARG,ESP,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS108,R128,02:45:00,,F,5,P273,"6-4,1-6,4-6,6-3,6-2",D. Prinosil,O. Mutis,,,GER,FRA,6-4,1-6,4-6,6-3,6-2,02:45:00,244,/en/stats/leaderboard?page=serve,,9,53,89,169,65,58,89,54,43,80,65,13,20,22,221,/en/stats/leaderboard?page=serve,6,8,55,91,165,74,67,91,27,20,74,47,7,15,22,60,101,169,47,78,165,54,179,334,53,87,165,40,68,169,46,155,334,A,5,,,,,,,,,,D. Prinosil,O. Mutis,P273,M640,GER,FRA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS109,R128,02:21:00,,F,4,G182,"6-2,4-6,6-2,6-2",M. Gustafsson,A. O'Brien,,,SWE,USA,6-2,4-6,6-2,6-2,,02:21:00,232,/en/stats/leaderboard?page=serve,,6,69,91,132,64,58,91,34,14,41,71,12,17,17,205,/en/stats/leaderboard?page=serve,1,3,78,89,114,52,46,89,32,8,25,41,7,17,17,55,72,132,53,60,114,54,132,246,47,54,114,45,60,132,46,114,246,A,11,,,,,,,,,,M. Gustafsson,A. O'Brien,G182,O099,SWE,USA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS110,R128,03:45:00,,F,5,S331,"6-2,4-6,6-0,4-6,10-8",J. Stoltenberg,G. Blanco,,,AUS,ESP,6-2,4-6,6-0,4-6,10-8,03:45:00,242,/en/stats/leaderboard?page=serve,,9,52,67,129,78,52,67,37,23,62,71,12,17,17,215,/en/stats/leaderboard?page=serve,3,2,66,74,112,59,44,74,39,15,38,43,6,14,17,58,75,129,47,53,112,53,128,241,53,59,112,42,54,129,47,113,241,A,4,,,,,,,,,,J. Stoltenberg,G. Blanco,S331,B518,AUS,ESP,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS111,R128,03:07:00,,F,5,R255,"6-7(5),3-6,6-1,6-3,6-2",P. Rafter,S. Lareau,,,AUS,CAN,6-7(5),3-6,6-1,6-3,6-2,03:07:00,307,/en/stats/leaderboard?page=serve,,19,68,110,161,76,84,110,59,30,51,83,10,12,22,237,/en/stats/leaderboard?page=serve,5,2,60,106,177,66,70,106,45,32,71,67,14,21,23,71,114,161,42,75,177,56,189,338,58,102,177,29,47,161,44,149,338,A,5,,,,,,,,5,7,P. Rafter,S. Lareau,R255,L226,AUS,CAN,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS112,R128,01:15:00,,F,3,K293,"6-0,6-2,6-2",G. Kuerten,C. Auffray,,,BRA,FRA,6-0,6-2,6-2,,,01:15:00,291,/en/stats/leaderboard?page=serve,False,4,59,42,71,86,36,42,52,15,29,50,1,2,11,167,/en/stats/leaderboard?page=serve,3,1,61,51,83,47,24,51,34,11,32,50,8,16,11,72,51,71,58,48,83,64,99,154,42,35,83,28,20,71,36,55,154,A,,,,,,,,,,,G. Kuerten,C. Auffray,K293,A270,BRA,FRA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS113,R128,03:12:00,,F,5,S741,"5-7,7-5,6-2,3-6,6-2",M. Safin,A. Agassi,,,RUS,USA,5-7,7-5,6-2,3-6,6-2,03:12:00,250,/en/stats/leaderboard?page=serve,,11,51,94,183,80,75,94,40,36,89,60,9,15,25,225,/en/stats/leaderboard?page=serve,8,1,66,121,184,63,76,121,37,23,63,65,15,23,24,61,111,183,46,85,184,53,196,367,54,99,184,39,72,183,47,171,367,A,8,,,,,,,,,,M. Safin,A. Agassi,S741,A092,RUS,USA,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS114,R128,02:26:00,,F,4,V141,"1-6,6-2,6-4,7-5",D. Vacek,S. Schalken,,,CZE,NED,1-6,6-2,6-4,7-5,,02:26:00,264,/en/stats/leaderboard?page=serve,,10,61,86,141,77,66,86,40,22,55,79,11,14,18,239,/en/stats/leaderboard?page=serve,9,7,53,71,135,68,48,71,47,30,64,44,4,9,19,62,88,141,42,57,135,53,145,276,58,78,135,38,53,141,47,131,276,A,7,,,,,,,,,,D. Vacek,S. Schalken,V141,S572,CZE,NED,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS115,R128,01:33:00,,F,3,G352,"6-3,6-2,6-4",J. Gambill,M. Rodriguez,,,USA,ARG,6-3,6-2,6-4,,,01:33:00,286,/en/stats/leaderboard?page=serve,,4,63,59,94,80,47,59,57,20,35,,0,,14,236,/en/stats/leaderboard?page=serve,7,7,56,51,91,73,37,51,38,15,40,20,1,5,13,71,67,94,43,39,91,57,106,185,57,52,91,29,27,94,43,79,185,A,3,,,,,,,,,,J. Gambill,M. Rodriguez,G352,R251,USA,ARG,,
520,1998,Roland Garros,GS,1998-05-25T00:00:00,1998-06-07T00:00:00,Clay,128,5026607,$,MS116,R128,03:51:00,,F,5,P226,"6-1,3-6,7-5,6-7(4),6-4",C. Pioline,M. Filippini,,,FRA,URU,6-1,3-6,7-5,6-7(4),6-4,03:51:00,277,/en/stats/leaderboard?page=serve,,10,62,109,176,72,78,109,54,36,67,73,11,15,25,266,/en/stats/leaderboard?page=serve,1,1,73,116,158,61,71,116,60,25,42,36,4,11,25,65,114,176,39,62,158,53,176,334,61,96,158,35,62,176,47,158,334,A,5,,,,,,4,7,,,C. Pioline,M. Filippini,P226,F165,FRA,URU,,
