event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_dividend_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set5_winner,tiebreak_set5_loser,breakpointssaved_percent_tot_winner,breakpointssaved_divisor_tot_winner,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set2_winner,tiebreak_set2_loser,doublefaults_isstatbetter_tot_loser,doublefaults_isstatbetter_tot_winner,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS084,R128,01:17:00,,F,3,M475,"6-2,6-0,6-1",A. Medvedev,J. Fleurian,,,UKR,FRA,6-2,6-0,6-1,,,01:17:00,,,273,/en/stats/leaderboard?page=serve,3,3,49,34,69,91,31,34,43,15,35,2,11,152,/en/stats/leaderboard?page=serve,1,0,54,34,63,38,13,34,41,12,29,38,5,13,10,67,46,69,60,38,63,64,84,132,40,25,63,33,23,69,36,48,132,A,,,,,67,3,,,,,,,A. Medvedev,J. Fleurian,M475,F031,UKR,FRA,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS085,R128,02:57:00,,F,5,K296,"2-6,6-4,3-6,6-2,7-6",J. Kroslak,C. Woodruff,,,SVK,USA,2-6,6-4,3-6,6-2,7-6,02:57:00,,,249,/en/stats/leaderboard?page=serve,11,15,58,104,179,79,82,104,36,27,75,9,25,232,/en/stats/leaderboard?page=serve,13,11,56,101,179,75,76,101,33,26,78,56,9,16,24,61,109,179,43,77,179,52,186,358,57,102,179,39,70,179,48,172,358,A,,,,,56,16,,,,,,,J. Kroslak,C. Woodruff,K296,W212,SVK,USA,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS086,R128,02:22:00,,F,4,K148,"6-3,3-6,6-3,7-5",P. Korda,D. Caldwell,,,CZE,USA,6-3,3-6,6-3,7-5,,02:22:00,,,234,/en/stats/leaderboard?page=serve,10,2,57,78,138,73,57,78,37,22,60,5,20,201,/en/stats/leaderboard?page=serve,11,0,55,72,132,56,40,72,38,23,60,53,8,15,19,57,79,138,52,69,132,55,148,270,48,63,132,43,59,138,45,122,270,A,,,,,50,10,,,,,,,P. Korda,D. Caldwell,K148,C407,CZE,USA,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS087,R128,02:25:00,,F,5,U032,"2-6,6-4,7-6(7),3-6,6-1",B. Ulihrach,A. Costa,,,CZE,ESP,2-6,6-4,7-6(7),3-6,6-1,02:25:00,7,2,267,/en/stats/leaderboard?page=serve,7,15,51,83,163,82,68,83,48,38,80,9,23,251,/en/stats/leaderboard?page=serve,5,3,61,98,160,72,71,98,42,26,62,71,12,17,23,65,106,163,39,63,160,52,169,323,61,97,160,35,57,163,48,154,323,A,,,,,64,14,,,,,,,B. Ulihrach,A. Costa,U032,C378,CZE,ESP,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS088,R128,02:17:00,,F,4,M442,"6-3,6-2,2-6,7-6",T. Martin,Y. El Aynaoui,,,USA,MAR,6-3,6-2,2-6,7-6,,02:17:00,,,294,/en/stats/leaderboard?page=serve,6,13,60,78,131,82,64,78,51,27,53,5,19,251,/en/stats/leaderboard?page=serve,7,6,58,77,133,74,57,77,43,24,56,60,6,10,18,69,91,131,39,52,133,54,143,264,61,81,133,31,40,131,46,121,264,A,,,,,83,6,,,,,,,T. Martin,Y. El Aynaoui,M442,E121,USA,MAR,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS089,R128,02:04:00,,F,3,G254,"7-6(7),6-2,6-3",A. Gaudenzi,S. Matsuoka,,,ITA,JPN,7-6(7),6-2,6-3,,,02:04:00,,,257,/en/stats/leaderboard?page=serve,1,1,65,74,114,74,55,74,58,23,40,0,15,265,/en/stats/leaderboard?page=serve,6,14,56,60,107,80,48,60,43,20,47,25,1,4,14,68,78,114,36,39,107,53,117,221,64,68,107,32,36,114,47,104,221,A,7,4,,,,,,,,,,,A. Gaudenzi,S. Matsuoka,G254,M338,ITA,JPN,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS090,R128,02:57:00,,F,4,F191,"7-5,7-6(7),2-6,7-6(8)",D. Flach,G. Pozzi,,,USA,ITA,7-5,7-6(7),2-6,7-6(8),,02:57:00,,,239,/en/stats/leaderboard?page=serve,5,3,50,77,154,68,52,77,51,39,77,7,22,263,/en/stats/leaderboard?page=serve,2,15,46,80,173,74,59,80,53,49,93,50,5,10,22,59,91,154,38,65,173,48,156,327,62,108,173,41,63,154,52,171,327,A,,,,,54,13,8,6,7,5,,,D. Flach,G. Pozzi,F191,P045,USA,ITA,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS091,R128,01:52:00,,F,3,H336,"6-2,6-3,6-4",T. Henman,R. Jabali,,,GBR,BRA,6-2,6-3,6-4,,,01:52:00,,,307,/en/stats/leaderboard?page=serve,2,12,58,52,90,81,42,52,66,25,38,0,14,208,/en/stats/leaderboard?page=serve,9,3,39,41,105,76,31,41,38,24,64,69,11,16,13,74,67,90,48,50,105,60,117,195,52,55,105,26,23,90,40,78,195,A,,,,,0,1,,,,,,,T. Henman,R. Jabali,H336,J085,GBR,BRA,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS092,R128,03:11:00,,F,5,H223,"6-7(5),7-6(8),1-6,6-2,6-2",P. Haarhuis,M. Joyce,,,NED,USA,6-7(5),7-6(8),1-6,6-2,6-2,03:11:00,,,244,/en/stats/leaderboard?page=serve,7,6,64,109,171,68,74,109,44,27,62,8,23,215,/en/stats/leaderboard?page=serve,11,4,54,102,190,70,71,102,36,32,88,47,8,17,24,59,101,171,46,87,190,52,188,361,54,103,190,41,70,171,48,173,361,A,5,7,,,53,15,,,8,6,,,P. Haarhuis,M. Joyce,H223,J100,NED,USA,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS093,R128,02:27:00,,F,5,T195,"3-6,6-1,3-6,7-5,6-3",M. Tebbutt,R. Reneberg,,,AUS,USA,3-6,6-1,3-6,7-5,6-3,02:27:00,,,297,/en/stats/leaderboard?page=serve,6,24,76,125,165,79,99,125,38,15,40,1,23,271,/en/stats/leaderboard?page=serve,3,7,63,83,132,71,59,83,55,27,49,17,1,6,23,69,114,165,35,46,132,54,160,297,65,86,132,31,51,165,46,137,297,A,,,,,25,4,,,,,,,M. Tebbutt,R. Reneberg,T195,R016,AUS,USA,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS094,R128,02:50:00,,F,4,K190,"7-5,6-3,5-7,7-5",B. Karbacher,J. Stark,,,GER,USA,7-5,6-3,5-7,7-5,,02:50:00,,,260,/en/stats/leaderboard?page=serve,5,10,61,91,149,69,63,91,52,30,58,7,23,244,/en/stats/leaderboard?page=serve,4,13,61,83,136,77,64,83,34,18,53,47,7,15,22,62,93,149,40,54,136,52,147,285,60,82,136,38,56,149,48,138,285,A,,,,,54,13,,,,,,,B. Karbacher,J. Stark,K190,S403,GER,USA,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS095,R128,01:44:00,,F,3,E004,"6-3,6-3,6-3",S. Edberg,R. Krajicek,,,SWE,NED,6-3,6-3,6-3,,,01:44:00,,,238,/en/stats/leaderboard?page=serve,7,1,60,60,100,78,47,60,45,18,40,0,13,242,/en/stats/leaderboard?page=serve,6,13,56,60,108,75,45,60,40,19,48,58,7,12,14,65,65,100,41,44,108,52,109,208,59,64,108,35,35,100,48,99,208,A,,,,,,,,,,,,,S. Edberg,R. Krajicek,E004,K214,SWE,NED,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS096,R128,01:32:00,,F,3,A092,"6-3,6-3,6-2",A. Agassi,M. Hadad,,,USA,COL,6-3,6-3,6-2,,,01:32:00,,,314,/en/stats/leaderboard?page=serve,1,3,66,44,67,84,37,44,70,16,23,0,13,217,/en/stats/leaderboard?page=serve,3,5,56,50,89,62,31,50,44,17,39,40,4,10,13,79,53,67,46,41,89,60,94,156,54,48,89,21,14,67,40,62,156,A,,,,,0,1,,,,,,,A. Agassi,M. Hadad,A092,H256,USA,COL,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS097,R128,02:22:00,,F,3,P269,"7-6(7),6-2,7-5",L. Paes,M. Ondruska,,,IND,RSA,7-6(7),6-2,7-5,,,02:22:00,,,254,/en/stats/leaderboard?page=serve,6,3,55,65,118,74,48,65,47,25,53,8,16,215,/en/stats/leaderboard?page=serve,8,4,50,60,120,75,45,60,32,19,60,57,8,14,16,62,73,118,47,56,120,54,129,238,53,64,120,38,45,118,46,109,238,A,7,3,,,73,11,,,,,,,L. Paes,M. Ondruska,P269,O098,IND,RSA,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS098,R128,02:58:00,,F,5,M605,"6-1,6-7(4),6-7(1),6-0,6-4",C. Moya,S. Humphries,,,ESP,USA,6-1,6-7(4),6-7(1),6-0,6-4,02:58:00,1,7,315,/en/stats/leaderboard?page=serve,8,26,57,94,165,91,86,94,54,38,71,1,24,228,/en/stats/leaderboard?page=serve,15,10,50,102,205,71,72,102,43,44,103,59,10,17,23,75,124,165,43,89,205,58,213,370,57,116,205,25,41,165,42,157,370,A,,,,,50,2,,,4,7,,,C. Moya,S. Humphries,M605,H344,ESP,USA,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS099,R128,02:18:00,,F,4,S381,"4-6,6-1,7-6(7),6-4",J. Siemerink,C. Steeb,,,NED,GER,4-6,6-1,7-6(7),6-4,,02:18:00,7,4,295,/en/stats/leaderboard?page=serve,4,9,68,88,129,81,71,88,51,21,41,2,20,250,/en/stats/leaderboard?page=serve,6,3,61,84,138,64,54,84,50,27,54,67,8,12,19,71,92,129,41,57,138,56,149,267,59,81,138,29,37,129,44,118,267,A,,,,,50,4,,,,,,,J. Siemerink,C. Steeb,S381,S080,NED,GER,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS100,R128,01:53:00,,F,3,V147,"6-4,6-4,7-6(7)",F. Vitoux,R. Delgado,,,FRA,PAR,6-4,6-4,7-6(7),,,01:53:00,7,3,282,/en/stats/leaderboard?page=serve,4,2,66,67,101,69,46,67,62,21,34,1,16,261,/en/stats/leaderboard?page=serve,2,5,65,73,112,67,49,73,51,20,39,56,5,9,16,66,67,101,38,43,112,52,110,213,62,69,112,34,34,101,48,103,213,A,,,,,33,3,,,,,,,F. Vitoux,R. Delgado,V147,D316,FRA,PAR,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS101,R128,01:34:00,,F,3,W123,"6-3,6-2,6-3",D. Wheaton,K. Kim,,,USA,USA,6-3,6-2,6-3,,,01:34:00,,,275,/en/stats/leaderboard?page=serve,5,8,56,50,89,78,39,50,62,24,39,0,13,228,/en/stats/leaderboard?page=serve,2,1,58,45,78,62,28,45,48,16,33,0,0,5,13,71,63,89,44,34,78,58,97,167,56,44,78,29,26,89,42,70,167,A,,,,,,,,,,,,,D. Wheaton,K. Kim,W123,K358,USA,USA,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS102,R128,02:16:00,,F,4,O099,"6-4,1-6,6-4,6-3",A. O'Brien,N. Lapentti,,,USA,ECU,6-4,1-6,6-4,6-3,,02:16:00,,,268,/en/stats/leaderboard?page=serve,5,5,62,75,121,71,53,75,52,24,46,1,18,261,/en/stats/leaderboard?page=serve,3,5,54,60,111,73,44,60,55,28,51,33,2,6,18,64,77,121,35,39,111,50,116,232,65,72,111,36,44,121,50,116,232,A,,,,,25,4,,,,,,,A. O'Brien,N. Lapentti,O099,L290,USA,ECU,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS103,R128,02:31:00,,F,4,W124,"6-2,2-6,7-6(7),6-1",M. Washington,K. Alami,,,USA,MAR,6-2,2-6,7-6(7),6-1,,02:31:00,7,5,227,/en/stats/leaderboard?page=serve,9,1,46,57,123,70,40,57,47,31,66,1,18,211,/en/stats/leaderboard?page=serve,17,10,42,71,169,79,56,71,34,33,98,56,9,16,19,58,71,123,47,80,169,52,151,292,53,89,169,42,52,123,48,141,292,A,,,,,17,6,,,,,,,M. Washington,K. Alami,W124,A203,USA,MAR,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS104,R128,01:33:00,,F,3,E113,"6-3,6-1,6-4",T. Enqvist,S. Simian,,,SWE,FRA,6-3,6-1,6-4,,,01:33:00,,,266,/en/stats/leaderboard?page=serve,5,7,52,48,93,88,42,48,40,18,45,5,13,180,/en/stats/leaderboard?page=serve,9,2,48,47,97,53,25,47,40,20,50,46,6,13,13,65,60,93,54,52,97,59,112,190,46,45,97,35,33,93,41,78,190,A,,,,,71,7,,,,,,,T. Enqvist,S. Simian,E113,S454,SWE,FRA,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS105,R128,03:05:00,,F,5,R186,"7-6(7),3-6,1-6,6-3,7-5",G. Raoux,F. Dewulf,,,FRA,BEL,7-6(7),3-6,1-6,6-3,7-5,03:05:00,,,245,/en/stats/leaderboard?page=serve,10,17,54,103,190,75,77,103,43,37,87,5,24,222,/en/stats/leaderboard?page=serve,17,7,46,87,191,76,66,87,38,40,104,68,15,22,25,60,114,190,45,85,191,52,199,381,55,106,191,40,76,190,48,182,381,A,7,5,,,38,13,,,,,,,G. Raoux,F. Dewulf,R186,D228,FRA,BEL,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS106,R128,01:44:00,,F,3,K171,"6-3,7-5,6-1",M. Knowles,M. Filippini,,,BAH,URU,6-3,7-5,6-1,,,01:44:00,,,249,/en/stats/leaderboard?page=serve,12,7,46,52,113,85,44,52,38,23,61,3,14,200,/en/stats/leaderboard?page=serve,5,2,56,48,86,65,31,48,32,12,38,22,2,9,14,59,67,113,50,43,86,55,110,199,50,43,86,41,46,113,45,89,199,A,,,,,60,5,,,,,,,M. Knowles,M. Filippini,K171,F165,BAH,URU,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS107,R128,02:08:00,,F,4,C329,"6-2,4-6,6-2,6-4",P. Campana,T. Woodbridge,,,ECU,AUS,6-2,4-6,6-2,6-4,,02:08:00,,,242,/en/stats/leaderboard?page=serve,2,9,50,58,116,64,37,58,55,32,58,8,18,182,/en/stats/leaderboard?page=serve,12,5,51,64,126,67,43,64,27,17,62,41,7,17,18,59,69,116,52,66,126,56,135,242,48,60,126,41,47,116,44,107,242,A,,,,,57,14,,,,,,,P. Campana,T. Woodbridge,C329,W136,ECU,AUS,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS108,R128,01:34:00,,F,4,B350,"6-2,4-6,6-2(7),6-4",S. Bruguera,K. Goossens,,,ESP,BEL,6-2,4-6,6-2(7),6-4,,01:34:00,7,1,270,/en/stats/leaderboard?page=serve,5,6,48,40,84,85,34,40,52,23,44,4,13,163,/en/stats/leaderboard?page=serve,21,4,26,30,114,83,25,30,25,21,84,46,6,13,13,68,57,84,60,68,114,63,125,198,40,46,114,32,27,84,37,73,198,A,,,,,67,6,,,,,,,S. Bruguera,K. Goossens,B350,G285,ESP,BEL,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS109,R128,02:08:00,,F,4,S351,"6-3,1-6,6-1,7-5",M. Stich,T. Haas,,,GER,GER,6-3,1-6,6-1,7-5,,02:08:00,,,233,/en/stats/leaderboard?page=serve,13,8,43,57,133,86,49,57,37,28,76,10,18,213,/en/stats/leaderboard?page=serve,7,4,51,59,116,58,34,59,49,28,57,50,7,14,17,58,77,133,47,54,116,53,131,249,53,62,116,42,56,133,47,118,249,A,,,,,67,15,,,,,,,M. Stich,T. Haas,S351,H355,GER,GER,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS110,R128,02:35:00,,F,4,D207,"6-4,2-6,6-4,6-4",D. Dier,C. Adams,,,GER,USA,6-4,2-6,6-4,6-4,,02:35:00,,,278,/en/stats/leaderboard?page=serve,7,12,62,92,149,73,67,92,49,28,57,6,19,261,/en/stats/leaderboard?page=serve,7,9,58,83,142,78,65,83,39,23,59,73,8,11,19,64,95,149,38,54,142,51,149,291,62,88,142,36,54,149,49,142,291,A,,,,,75,8,,,,,,,D. Dier,C. Adams,D207,A199,GER,USA,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS111,R128,01:45:00,,F,3,M099,"6-1,7-6(7),6-2",T. Muster,J. Frana,,,AUT,ARG,6-1,7-6(7),6-2,,,01:45:00,,,283,/en/stats/leaderboard?page=serve,1,4,52,44,85,82,36,44,61,25,41,4,14,214,/en/stats/leaderboard?page=serve,3,8,56,61,108,70,43,61,30,14,47,57,8,14,13,72,61,85,47,51,108,58,112,193,53,57,108,28,24,85,42,81,193,A,,,,,67,6,,,7,2,,,T. Muster,J. Frana,M099,F041,AUT,ARG,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS112,R128,01:38:00,,F,3,S015,"6-2,7-6(7),6-3",J. Sanchez,D. Skoch,,,ESP,CZE,6-2,7-6(7),6-3,,,01:38:00,,,295,/en/stats/leaderboard?page=serve,2,5,69,65,94,71,46,65,66,19,29,1,15,242,/en/stats/leaderboard?page=serve,1,1,67,66,99,56,37,66,55,18,33,62,8,13,14,69,65,94,44,44,99,56,109,193,56,55,99,31,29,94,44,84,193,A,,,,,33,3,,,7,0,,,J. Sanchez,D. Skoch,S015,S552,ESP,CZE,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS113,R128,02:10:00,,F,3,G039,"6-3,7-5,7-6(7)",J. Grabb,S. Stolle,,,USA,AUS,6-3,7-5,7-6(7),,,02:10:00,7,4,287,/en/stats/leaderboard?page=serve,6,11,65,75,116,79,59,75,51,21,41,5,16,242,/en/stats/leaderboard?page=serve,5,9,60,72,121,75,54,72,33,16,49,38,3,8,17,69,80,116,42,51,121,55,131,237,58,70,121,31,36,116,45,106,237,A,,,,,71,7,,,,,,,J. Grabb,S. Stolle,G039,S443,USA,AUS,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS114,R128,02:20:00,,F,3,C328,"7-6(9),6-3,7-6(8)",K. Carlsen,P. Rafter,,,DEN,AUS,7-6(9),6-3,7-6(8),,,02:20:00,8,6,287,/en/stats/leaderboard?page=serve,7,7,69,85,123,87,74,85,37,14,38,1,17,285,/en/stats/leaderboard?page=serve,5,8,65,76,117,74,56,76,56,23,41,50,2,4,16,72,88,123,32,38,117,53,126,240,68,79,117,28,35,123,48,114,240,A,9,7,,,50,2,,,,,,,K. Carlsen,P. Rafter,C328,R255,DEN,AUS,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS115,R128,01:57:00,,F,3,S331,"7-5,6-4,6-1",J. Stoltenberg,S. Pescosolido,,,AUS,ITA,7-5,6-4,6-1,,,01:57:00,,,268,/en/stats/leaderboard?page=serve,3,10,47,49,104,78,38,49,56,31,55,3,15,180,/en/stats/leaderboard?page=serve,7,2,37,36,98,61,22,36,37,23,62,50,7,14,14,66,69,104,54,53,98,60,122,202,46,45,98,34,35,104,40,80,202,A,,,,,50,6,,,,,,,J. Stoltenberg,S. Pescosolido,S331,P235,AUS,ITA,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS116,R128,02:00:00,,F,3,B053,"7-6(7),6-4,7-5",A. Boetsch,N. Pereira,,,FRA,VEN,7-6(7),6-4,7-5,,,02:00:00,,,298,/en/stats/leaderboard?page=serve,2,7,58,62,106,89,55,62,52,23,44,1,17,265,/en/stats/leaderboard?page=serve,8,11,51,61,119,79,48,61,50,29,58,63,5,8,17,74,78,106,35,42,119,53,120,225,65,77,119,26,28,106,47,105,225,A,7,4,,,50,2,,,,,,,A. Boetsch,N. Pereira,B053,P218,FRA,VEN,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS117,R128,03:01:00,,F,4,G182,"7-5,4-6,7-6(7),6-3",M. Gustafsson,C. Costa,,,SWE,ESP,7-5,4-6,7-6(7),6-3,,03:01:00,7,4,241,/en/stats/leaderboard?page=serve,13,8,55,81,146,83,67,81,32,21,65,2,21,222,/en/stats/leaderboard?page=serve,11,6,53,101,190,61,62,101,45,40,89,74,20,27,22,60,88,146,46,88,190,52,176,336,54,102,190,40,58,146,48,160,336,A,,,,,29,7,,,,,,,M. Gustafsson,C. Costa,G182,C179,SWE,ESP,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS118,R128,02:00:00,,F,4,T136,"6-7(5),6-4,6-1,3-1",J. Tarango,A. Radulescu,,,USA,GER,6-7(5),6-4,6-1,3-1,,02:00:00,,,284,/en/stats/leaderboard?page=serve,5,11,63,80,126,79,63,80,48,22,46,1,17,233,/en/stats/leaderboard?page=serve,7,12,47,54,115,81,44,54,36,22,61,50,6,12,17,67,85,126,43,49,115,56,134,241,57,66,115,33,41,126,44,107,241,A,5,7,,,33,3,,,,,,,J. Tarango,A. Radulescu,T136,R284,USA,GER,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS119,R128,01:43:00,,F,4,R286,"4-6,6-1,6-4,6-2",M. Rios,A. Pavel,,,CHI,ROU,4-6,6-1,6-4,6-2,,01:43:00,,,304,/en/stats/leaderboard?page=serve,3,12,63,75,120,85,64,75,53,24,45,3,18,254,/en/stats/leaderboard?page=serve,1,3,58,57,98,63,36,57,61,25,41,17,1,6,17,73,88,120,38,37,98,57,125,218,62,61,98,27,32,120,43,93,218,A,,,,,75,4,,,,,,,M. Rios,A. Pavel,R286,P280,CHI,ROU,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS120,R128,02:55:00,,F,4,P233,"6-7(7),6-4,6-4,6-3",J. Palmer,M. Rosset,,,USA,SUI,6-7(7),6-4,6-4,6-3,,02:55:00,,,257,/en/stats/leaderboard?page=serve,11,7,56,89,158,79,70,89,36,25,69,9,20,234,/en/stats/leaderboard?page=serve,10,10,47,70,148,79,55,70,37,29,78,45,5,11,21,60,95,158,43,64,148,52,159,306,57,84,148,40,63,158,48,147,306,A,7,9,,,82,11,,,,,,,J. Palmer,M. Rosset,P233,R214,USA,SUI,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS121,R128,01:56:00,,F,3,G247,"7-5,6-4,7-5",H. Gumy,M. Damm,,,ARG,CZE,7-5,6-4,7-5,,,01:56:00,,,274,/en/stats/leaderboard?page=serve,5,5,55,59,107,83,49,59,48,23,48,7,17,269,/en/stats/leaderboard?page=serve,2,7,65,62,96,76,47,62,53,18,34,17,1,6,17,67,72,107,32,31,96,51,103,203,68,65,96,33,35,107,49,100,203,A,,,,,78,9,,,,,,,H. Gumy,M. Damm,G247,D214,ARG,CZE,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS122,R128,02:05:00,,F,4,H025,"6-3,6-4,4-6,6-4",J. Hlasek,N. Kulti,,,SUI,SWE,6-3,6-4,4-6,6-4,,02:05:00,,,289,/en/stats/leaderboard?page=serve,7,21,64,93,145,84,78,93,42,22,52,5,20,264,/en/stats/leaderboard?page=serve,4,15,62,83,133,82,68,83,36,18,50,64,9,14,19,69,100,145,35,47,133,53,147,278,65,86,133,31,45,145,47,131,278,A,,,,,63,8,,,,,,,J. Hlasek,N. Kulti,H025,K181,SUI,SWE,,
560,1996,US Open,GS,1996-08-26T00:00:00,1996-09-08T00:00:00,Hard,128,4806000,$,MS123,R128,01:19:00,,F,3,B428,"6-1,6-4,6-0",A. Berasategui,C. Mamiit,,,ESP,PHI,6-1,6-4,6-0,,,01:19:00,,,312,/en/stats/leaderboard?page=serve,1,1,64,43,67,74,32,43,83,20,24,0,12,183,/en/stats/leaderboard?page=serve,6,4,42,33,79,61,20,33,37,17,46,25,2,8,11,78,52,67,53,42,79,64,94,146,47,37,79,22,15,67,36,52,146,A,,,,,,,,,,,,,A. Berasategui,C. Mamiit,B428,M614,ESP,PHI,,
