event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_winner,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS001,F,00:03:00,,F,4,B028,"6-2,6-4,2-6,6-2",B. Becker,M. Chang,,,GER,USA,6-2,6-4,2-6,6-2,,00:03:00,275,/en/stats/leaderboard?page=serve,6,11,52,64,123,84,54,64,46,27,59,78,7,9,17,245,/en/stats/leaderboard?page=serve,6,11,49,65,132,78,51,65,43,29,67,78,18,23,17,66,81,123,39,52,132,52,133,255,61,80,132,34,42,123,48,122,255,A,,,,,,,,,,,B. Becker,M. Chang,B028,C274,GER,USA,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS002,SF,00:02:00,,F,3,B028,"6-4,6-2,6-0",B. Becker,M. Woodforde,,,GER,AUS,6-4,6-2,6-0,,,00:02:00,297,/en/stats/leaderboard?page=serve,3,12,60,48,80,90,43,48,47,15,32,50,1,2,12,183,/en/stats/leaderboard?page=serve,9,5,57,57,100,61,35,57,28,12,43,63,12,19,12,73,58,80,53,53,100,62,111,180,47,47,100,28,22,80,38,69,180,A,,,,,,,,,,,B. Becker,M. Woodforde,B028,W035,GER,AUS,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS003,SF,00:03:00,,F,3,C274,"6-1,6-4,7-6(7)",M. Chang,A. Agassi,,,USA,USA,6-1,6-4,7-6(7),,,00:03:00,288,/en/stats/leaderboard?page=serve,2,13,55,54,98,81,44,54,61,27,44,50,3,6,15,213,/en/stats/leaderboard?page=serve,5,2,60,82,137,52,43,82,47,26,55,68,13,19,14,72,71,98,50,68,137,59,139,235,50,69,137,28,27,98,41,96,235,A,7,1,,,,,,,,,M. Chang,A. Agassi,C274,A092,USA,USA,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS004,QF,00:03:00,,F,3,W035,"6-4,6-4,6-4",M. Woodforde,T. Enqvist,,,AUS,SWE,6-4,6-4,6-4,,,00:03:00,312,/en/stats/leaderboard?page=serve,,16,69,73,106,89,65,73,58,19,33,,0,,15,259,/en/stats/leaderboard?page=serve,5,8,58,69,118,75,52,69,43,21,49,73,8,11,15,79,84,106,38,45,118,58,129,224,62,73,118,21,22,106,42,95,224,A,,,False,,,,,,,,M. Woodforde,T. Enqvist,W035,E113,AUS,SWE,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS005,QF,00:02:00,,F,3,B028,"6-4,7-6(11),6-1",B. Becker,Y. Kafelnikov,,,GER,RUS,6-4,7-6(11),6-1,,,00:02:00,231,/en/stats/leaderboard?page=serve,4,26,60,73,122,96,70,73,53,26,49,0,0,,15,255,/en/stats/leaderboard?page=serve,4,3,60,59,99,78,46,59,40,16,40,57,4,7,14,79,96,122,37,37,99,60,133,221,63,62,99,21,26,122,40,88,221,A,,,,11,9,,,,,,B. Becker,Y. Kafelnikov,B028,K267,GER,RUS,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS006,QF,00:01:00,,F,3,C274,"6-0,6-2,6-4",M. Chang,M. Tillstrom,,,USA,SWE,6-0,6-2,6-4,,,00:01:00,324,/en/stats/leaderboard?page=serve,,8,65,44,68,93,41,44,67,16,24,,0,,12,206,/en/stats/leaderboard?page=serve,2,1,67,50,75,62,31,50,28,7,25,25,2,8,12,84,57,68,49,37,75,66,94,143,51,38,75,16,11,68,34,49,143,A,,,False,,,,,,,,M. Chang,M. Tillstrom,C274,T166,USA,SWE,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS007,QF,00:04:00,,F,5,A092,"6-7(7),2-6,6-3,6-4,6-2",A. Agassi,J. Courier,,,USA,USA,6-7(7),2-6,6-3,6-4,6-2,00:04:00,284,/en/stats/leaderboard?page=serve,4,8,72,112,156,68,76,112,57,25,44,50,4,8,24,271,/en/stats/leaderboard?page=serve,5,13,67,108,162,69,74,108,54,29,54,63,10,16,23,65,101,156,36,59,162,50,160,318,64,103,162,35,55,156,50,158,318,A,,,,,,7,9,,,,A. Agassi,J. Courier,A092,C243,USA,USA,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS008,R16,00:02:00,,F,3,W035,"6-2,6-2,6-2",M. Woodforde,M. Philippoussis,,,AUS,AUS,6-2,6-2,6-2,,,00:02:00,292,/en/stats/leaderboard?page=serve,1,4,56,40,72,83,33,40,59,19,32,75,3,4,12,201,/en/stats/leaderboard?page=serve,8,12,62,69,112,61,42,69,33,14,43,46,6,13,12,72,52,72,50,56,112,59,108,184,50,56,112,28,20,72,41,76,184,A,,,,,,,,,,,M. Woodforde,M. Philippoussis,W035,P338,AUS,AUS,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS009,R16,00:01:00,,F,3,E113,"7-5,6-0,6-3",T. Enqvist,R. Furlan,,,SWE,ITA,7-5,6-0,6-3,,,00:01:00,263,/en/stats/leaderboard?page=serve,1,4,64,56,88,71,40,56,47,15,32,25,1,4,14,184,/en/stats/leaderboard?page=serve,2,3,58,45,77,53,24,45,34,11,32,43,6,14,13,63,55,88,55,42,77,59,97,165,45,35,77,38,33,88,41,68,165,A,,,,,,,,,,,T. Enqvist,R. Furlan,E113,F192,SWE,ITA,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS010,R16,00:02:00,,F,4,B028,"1-6,6-4,6-3,6-2",B. Becker,B. Steven,,,GER,NZL,1-6,6-4,6-3,6-2,,00:02:00,272,/en/stats/leaderboard?page=serve,3,6,65,76,117,78,59,76,44,18,41,75,9,12,17,265,/en/stats/leaderboard?page=serve,1,2,75,80,107,56,45,80,63,17,27,58,7,12,17,66,77,117,42,45,107,54,122,224,58,62,107,34,40,117,46,102,224,A,,,,,,,,,,,B. Becker,B. Steven,B028,S321,GER,NZL,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS011,R16,00:02:00,,F,3,K267,"6-3,6-2,6-4",Y. Kafelnikov,M. Washington,,,RUS,USA,6-3,6-2,6-4,,,00:02:00,294,/en/stats/leaderboard?page=serve,1,5,67,60,90,72,43,60,73,22,30,,0,,14,248,/en/stats/leaderboard?page=serve,3,10,62,69,111,67,46,69,43,18,42,67,8,12,13,72,65,90,42,47,111,56,112,201,58,64,111,28,25,90,44,89,201,A,,,,,,,,,,,Y. Kafelnikov,M. Washington,K267,W124,RUS,USA,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS012,R16,00:01:00,,F,3,C274,"6-2,6-3,6-4",M. Chang,J. Fleurian,,,USA,FRA,6-2,6-3,6-4,,,00:01:00,266,/en/stats/leaderboard?page=serve,4,6,54,53,98,79,42,53,60,27,45,,0,,14,240,/en/stats/leaderboard?page=serve,1,3,44,34,77,74,25,34,51,22,43,64,7,11,13,70,69,98,39,30,77,57,99,175,61,47,77,30,29,98,43,76,175,A,,,,,,,,,,,M. Chang,J. Fleurian,C274,F031,USA,FRA,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS013,R16,00:02:00,,F,4,T166,"7-5,4-6,6-3,6-2",M. Tillstrom,T. Muster,,,SWE,AUT,7-5,4-6,6-3,6-2,,00:02:00,282,/en/stats/leaderboard?page=serve,1,4,62,76,123,75,57,76,57,27,47,67,6,9,20,238,/en/stats/leaderboard?page=serve,4,2,58,63,108,67,42,63,47,21,45,25,2,8,19,68,84,123,42,45,108,56,129,231,58,63,108,32,39,123,44,102,231,A,,,,,,,,,,,M. Tillstrom,T. Muster,T166,M099,SWE,AUT,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS014,R16,00:03:00,,F,5,C243,"7-5,2-6,4-6,6-4,6-2",J. Courier,M. Ondruska,,,USA,RSA,7-5,2-6,4-6,6-4,6-2,00:03:00,264,/en/stats/leaderboard?page=serve,3,7,76,133,174,68,90,133,41,17,41,54,7,13,24,266,/en/stats/leaderboard?page=serve,3,11,84,124,148,71,88,124,33,8,24,42,5,12,24,61,107,174,35,52,148,49,159,322,65,96,148,39,67,174,51,163,322,A,,,,,,,,,,,J. Courier,M. Ondruska,C243,O098,USA,RSA,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS015,R16,00:02:00,,F,5,A092,"4-6,6-2,4-6,6-1,6-2",A. Agassi,J. Bjorkman,,,USA,SWE,4-6,6-2,4-6,6-1,6-2,00:02:00,261,/en/stats/leaderboard?page=serve,7,4,60,90,151,72,65,90,46,28,61,63,5,8,22,248,/en/stats/leaderboard?page=serve,5,11,66,109,166,63,69,109,47,27,57,71,17,24,21,62,93,151,42,70,166,51,163,317,58,96,166,38,58,151,49,154,317,A,,,,,,,,,,,A. Agassi,J. Bjorkman,A092,B446,USA,SWE,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS016,R32,00:03:00,,F,3,P338,"6-4,7-6(11),7-6(7)",M. Philippoussis,P. Sampras,,,AUS,USA,6-4,7-6(11),7-6(7),,,00:03:00,323,/en/stats/leaderboard?page=serve,6,29,68,102,151,81,83,102,63,31,49,,0,,17,291,/en/stats/leaderboard?page=serve,1,5,54,64,118,83,53,64,56,30,54,83,5,6,17,75,114,151,30,35,118,55,149,269,70,83,118,25,37,151,45,120,269,A,7,3,,11,9,,,,,,M. Philippoussis,P. Sampras,P338,S402,AUS,USA,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS017,R32,00:03:00,,F,4,W035,"4-6,7-6(8),6-2,6-4",M. Woodforde,F. Clavet,,,AUS,ESP,4-6,7-6(8),6-2,6-4,,00:03:00,265,/en/stats/leaderboard?page=serve,4,8,62,88,143,75,66,88,49,27,55,50,5,10,20,245,/en/stats/leaderboard?page=serve,2,6,72,98,136,65,64,98,39,15,38,46,6,13,20,65,93,143,42,57,136,54,150,279,58,79,136,35,50,143,46,129,279,A,,,,8,6,,,,,,M. Woodforde,F. Clavet,W035,C252,AUS,ESP,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS018,R32,00:03:00,,F,4,F192,"6-2,3-6,6-4,6-2",R. Furlan,G. Ivanisevic,,,ITA,CRO,6-2,3-6,6-4,6-2,,00:03:00,276,/en/stats/leaderboard?page=serve,,6,63,79,126,81,64,79,38,18,47,87,13,15,17,239,/en/stats/leaderboard?page=serve,7,12,52,66,126,73,48,66,43,26,60,45,5,11,18,65,82,126,41,52,126,53,134,252,59,74,126,35,44,126,47,118,252,A,,,False,,,,,,,,R. Furlan,G. Ivanisevic,F192,I034,ITA,CRO,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS019,R32,00:03:00,,F,4,E113,"6-2,7-6(7),3-6,6-1",T. Enqvist,H. Gumy,,,SWE,ARG,6-2,7-6(7),3-6,6-1,,00:03:00,243,/en/stats/leaderboard?page=serve,10,5,55,77,139,77,59,77,39,24,62,75,12,16,18,219,/en/stats/leaderboard?page=serve,5,3,62,83,134,63,52,83,35,18,51,42,5,12,18,60,83,139,48,64,134,54,147,273,52,70,134,40,56,139,46,126,273,A,,,,7,3,,,,,,T. Enqvist,H. Gumy,E113,G247,SWE,ARG,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS020,R32,00:02:00,,F,3,B028,"7-6(7),6-3,6-3",B. Becker,M. Larsson,,,GER,SWE,7-6(7),6-3,6-3,,,00:02:00,301,/en/stats/leaderboard?page=serve,3,8,55,53,97,89,47,53,59,26,44,,0,,15,264,/en/stats/leaderboard?page=serve,2,7,61,63,103,73,46,63,45,18,40,63,5,8,15,75,73,97,38,39,103,56,112,200,62,64,103,25,24,97,44,88,200,A,,,,,,7,5,,,,B. Becker,M. Larsson,B028,L206,GER,SWE,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS021,R32,00:03:00,,F,4,S321,"6-1,6-4,6-7(3),6-2",B. Steven,J. Siemerink,,,NZL,NED,6-1,6-4,6-7(3),6-2,,00:03:00,284,/en/stats/leaderboard?page=serve,4,2,78,101,129,69,70,101,50,14,28,67,4,6,19,220,/en/stats/leaderboard?page=serve,7,4,53,71,135,68,48,71,41,26,64,59,10,17,18,65,84,129,45,61,135,55,145,264,55,74,135,35,45,129,45,119,264,A,3,7,,,,,,,,,B. Steven,J. Siemerink,S321,S381,NZL,NED,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS022,R32,00:01:00,,F,3,W124,"6-4,6-2,6-3",M. Washington,M. Hadad,,,USA,COL,6-4,6-2,6-3,,,00:01:00,260,/en/stats/leaderboard?page=serve,3,2,59,47,80,74,35,47,52,17,33,25,1,4,13,192,/en/stats/leaderboard?page=serve,4,0,70,68,97,53,36,68,31,9,29,50,8,16,14,65,52,80,54,52,97,59,104,177,46,45,97,35,28,80,41,73,177,A,,,,,,,,,,,M. Washington,M. Hadad,W124,H256,USA,COL,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS023,R32,00:03:00,,F,4,K267,"7-5,5-7,6-4,6-2",Y. Kafelnikov,M. Tebbutt,,,RUS,AUS,7-5,5-7,6-4,6-2,,00:03:00,253,/en/stats/leaderboard?page=serve,7,2,73,107,147,67,72,107,38,15,40,75,12,16,21,239,/en/stats/leaderboard?page=serve,13,19,70,126,179,71,90,126,26,14,53,65,13,20,21,59,87,147,42,75,179,50,162,326,58,104,179,41,60,147,50,164,326,A,,,,,,,,,,,Y. Kafelnikov,M. Tebbutt,K267,T195,RUS,AUS,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS024,R32,00:02:00,,F,3,C274,"6-2,6-2,7-6(8)",M. Chang,G. Raoux,,,USA,FRA,6-2,6-2,7-6(8),,,00:02:00,291,/en/stats/leaderboard?page=serve,1,8,56,52,93,87,45,52,56,23,41,50,2,4,14,200,/en/stats/leaderboard?page=serve,6,2,48,55,114,62,34,55,37,22,59,57,8,14,14,73,68,93,51,58,114,61,126,207,49,56,114,27,25,93,39,81,207,A,8,6,,,,,,,,,M. Chang,G. Raoux,C274,R186,USA,FRA,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS026,R32,00:07:00,,F,4,T166,"1-6,6-1,7-6(7),6-3",M. Tillstrom,P. McEnroe,,,SWE,USA,1-6,6-1,7-6(7),6-3,,00:07:00,211,/en/stats/leaderboard?page=serve,6,5,58,81,139,58,47,81,41,24,58,53,9,17,18,222,/en/stats/leaderboard?page=serve,3,4,65,98,150,57,56,98,44,23,52,61,14,23,20,51,71,139,47,71,150,49,142,289,53,79,150,49,68,139,51,147,289,A,7,5,,,,,,,,,M. Tillstrom,P. McEnroe,T166,M048,SWE,USA,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS027,R32,00:04:00,,F,3,M099,"6-4,7-6(11),6-4",T. Muster,N. Kulti,,,AUT,SWE,6-4,7-6(11),6-4,,,00:04:00,274,/en/stats/leaderboard?page=serve,2,5,66,73,110,70,51,73,54,20,37,50,3,6,16,239,/en/stats/leaderboard?page=serve,6,12,61,82,134,71,58,82,33,17,52,44,4,9,16,65,71,110,44,59,134,53,130,244,56,75,134,35,39,110,47,114,244,A,,,,11,9,,,,,,T. Muster,N. Kulti,M099,K181,AUT,SWE,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS028,R32,00:05:00,,F,5,C243,"6-3,6-7(2),7-6(7),3-6,8-6",J. Courier,T. Woodbridge,,,USA,AUS,6-3,6-7(2),7-6(7),3-6,8-6,00:05:00,264,/en/stats/leaderboard?page=serve,4,5,61,125,206,66,82,125,58,47,81,67,12,18,28,252,/en/stats/leaderboard?page=serve,6,7,61,123,202,67,83,123,48,38,79,61,11,18,28,63,129,206,40,81,202,51,210,408,60,121,202,37,77,206,49,198,408,A,7,3,,2,7,,,,,,J. Courier,T. Woodbridge,C243,W136,USA,AUS,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS029,R32,00:07:00,,F,4,O098,"6-2,4-6,6-3,6-0",M. Ondruska,K. Kucera,,,RSA,SVK,6-2,4-6,6-3,6-0,,00:07:00,286,/en/stats/leaderboard?page=serve,1,3,81,85,105,62,53,85,60,12,20,73,8,11,16,199,/en/stats/leaderboard?page=serve,7,2,65,81,125,53,43,81,39,17,44,47,8,17,17,62,65,105,52,65,125,57,130,230,48,60,125,38,40,105,43,100,230,A,,,,,,,,,,,M. Ondruska,K. Kucera,O098,K237,RSA,SVK,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS030,R32,00:02:00,,F,5,B446,"6-3,3-6,6-3,2-6,6-1",J. Bjorkman,T. Martin,,,SWE,USA,6-3,3-6,6-3,2-6,6-1,00:02:00,239,/en/stats/leaderboard?page=serve,8,8,59,89,150,72,64,89,39,24,61,53,8,15,23,244,/en/stats/leaderboard?page=serve,8,11,66,115,173,67,77,115,40,23,58,61,11,18,22,59,88,150,42,73,173,50,161,323,58,100,173,41,62,150,50,162,323,A,,,,,,,,,,,J. Bjorkman,T. Martin,B446,M442,SWE,USA,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS031,R32,00:02:00,,F,4,A092,"4-6,6-0,6-2,6-1",A. Agassi,S. Bryan,,,USA,USA,4-6,6-0,6-2,6-1,,00:02:00,301,/en/stats/leaderboard?page=serve,1,17,64,74,116,80,59,74,55,23,42,80,8,10,15,195,/en/stats/leaderboard?page=serve,6,7,60,77,128,58,45,77,33,17,51,55,11,20,16,71,82,116,52,66,128,61,148,244,48,62,128,29,34,116,39,96,244,A,,,,,,,,,,,A. Agassi,S. Bryan,A092,B401,USA,USA,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS032,R64,00:03:00,,F,4,S402,"3-6,6-3,6-4,6-4",P. Sampras,M. Joyce,,,USA,USA,3-6,6-3,6-4,6-4,,00:03:00,314,/en/stats/leaderboard?page=serve,3,20,70,87,124,87,76,87,51,19,37,71,5,7,19,244,/en/stats/leaderboard?page=serve,8,4,64,82,128,71,58,82,35,16,46,50,4,8,19,77,95,124,42,54,128,59,149,252,58,74,128,23,29,124,41,103,252,A,,,,,,,,,,,P. Sampras,M. Joyce,S402,J100,USA,USA,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS033,R64,00:05:00,,F,4,P338,"2-6,6-4,6-4,6-2",M. Philippoussis,E. Ran,,,AUS,ISR,2-6,6-4,6-4,6-2,,00:05:00,270,/en/stats/leaderboard?page=serve,3,11,64,75,118,81,61,75,40,17,43,60,6,10,18,217,/en/stats/leaderboard?page=serve,6,3,46,66,143,61,40,66,47,36,77,71,15,21,18,66,78,118,47,67,143,56,145,261,53,76,143,34,40,118,44,116,261,A,,,,,,,,,,,M. Philippoussis,E. Ran,P338,R243,AUS,ISR,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS034,R64,00:03:00,,F,3,W035,"6-4,6-1,6-4",M. Woodforde,M. Sinner,,,AUS,GER,6-4,6-1,6-4,,,00:03:00,274,/en/stats/leaderboard?page=serve,3,2,65,62,96,71,44,62,47,16,34,91,10,11,13,228,/en/stats/leaderboard?page=serve,4,8,56,56,100,66,37,56,45,20,44,57,8,14,14,63,60,96,43,43,100,53,103,196,57,57,100,38,36,96,47,93,196,A,,,,,,,,,,,M. Woodforde,M. Sinner,W035,S367,AUS,GER,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS035,R64,00:05:00,,F,4,C252,"2-6,7-5,6-3,6-2",F. Clavet,F. Dewulf,,,ESP,BEL,2-6,7-5,6-3,6-2,,00:05:00,265,/en/stats/leaderboard?page=serve,5,0,68,77,114,75,58,77,43,16,37,63,5,8,19,243,/en/stats/leaderboard?page=serve,4,6,56,76,136,70,53,76,43,26,60,50,5,10,18,65,74,114,42,57,136,52,131,250,58,79,136,35,40,114,48,119,250,A,,,,,,,,,,,F. Clavet,F. Dewulf,C252,D228,ESP,BEL,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS036,R64,00:02:00,,F,3,I034,"6-4,6-4,6-4",G. Ivanisevic,S. Lareau,,,CRO,CAN,6-4,6-4,6-4,,,00:02:00,311,/en/stats/leaderboard?page=serve,2,20,59,66,112,80,53,66,61,28,46,75,3,4,15,238,/en/stats/leaderboard?page=serve,5,5,51,57,111,68,39,57,46,25,54,56,5,9,15,72,81,112,42,47,111,57,128,223,58,64,111,28,31,112,43,95,223,A,,,,,,,,,,,G. Ivanisevic,S. Lareau,I034,L226,CRO,CAN,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS037,R64,00:04:00,,F,4,F192,"1-6,7-6(7),6-1,6-3",R. Furlan,A. Costa,,,ITA,ESP,1-6,7-6(7),6-1,6-3,,00:04:00,292,/en/stats/leaderboard?page=serve,2,8,67,73,109,81,59,73,56,20,36,0,0,3,17,272,/en/stats/leaderboard?page=serve,,2,80,96,120,64,61,96,54,13,24,62,8,13,18,72,79,109,38,46,120,55,125,229,62,74,120,28,30,109,45,104,229,A,,,,7,4,,,False,,,R. Furlan,A. Costa,F192,C378,ITA,ESP,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS038,R64,00:06:00,,F,4,G247,"6-3,6-7(3),6-4,7-5",H. Gumy,D. Wheaton,,,ARG,USA,6-3,6-7(3),6-4,7-5,,00:06:00,269,/en/stats/leaderboard?page=serve,4,3,72,108,150,75,81,108,38,16,42,81,13,16,21,235,/en/stats/leaderboard?page=serve,5,3,67,110,163,68,75,110,34,18,53,46,6,13,22,65,97,150,43,70,163,53,167,313,57,93,163,35,53,150,47,146,313,A,,,,3,7,,,,,,H. Gumy,D. Wheaton,G247,W123,ARG,USA,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS039,R64,00:02:00,,F,3,E113,"6-4,6-4,6-1",T. Enqvist,A. Voinea,,,SWE,ROU,6-4,6-4,6-1,,,00:02:00,243,/en/stats/leaderboard?page=serve,7,4,48,43,89,81,35,43,41,19,46,50,3,6,13,194,/en/stats/leaderboard?page=serve,4,7,57,64,113,63,40,64,29,14,49,50,8,16,14,61,54,89,52,59,113,56,113,202,48,54,113,39,35,89,44,89,202,A,,,,,,,,,,,T. Enqvist,A. Voinea,E113,V166,SWE,ROU,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS040,R64,00:12:00,,F,5,B028,"4-6,3-6,6-2,6-1,6-4",B. Becker,T. Johansson,,,GER,SWE,4-6,3-6,6-2,6-1,6-4,00:12:00,289,/en/stats/leaderboard?page=serve,4,19,63,100,158,84,84,100,41,24,58,70,7,10,22,258,/en/stats/leaderboard?page=serve,4,6,60,80,134,70,56,80,54,29,54,45,5,11,22,68,108,158,37,49,134,54,157,292,63,85,134,32,50,158,46,135,292,A,,,,,,,,,,,B. Becker,T. Johansson,B028,J129,GER,SWE,,
580,1996,Australian Open,GS,1996-01-15T00:00:00,1996-01-28T00:00:00,Hard,128,3180318,$,MS041,R64,00:02:00,,F,4,L206,"6-3,3-6,6-4,6-4",M. Larsson,B. Black,,,SWE,ZIM,6-3,3-6,6-4,6-4,,00:02:00,306,/en/stats/leaderboard?page=serve,,8,65,73,113,71,52,73,73,29,40,33,1,3,19,269,/en/stats/leaderboard?page=serve,2,3,65,70,107,74,52,70,51,19,37,43,3,7,19,72,81,113,34,36,107,53,117,220,66,71,107,28,32,113,47,103,220,A,,,False,,,,,,,,M. Larsson,B. Black,L206,B397,SWE,ZIM,,
