event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_isstatbetter_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set4_winner,tiebreak_set4_loser,doublefaults_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_loser,servicegamesplayed_isstatbetter_tot_loser,servicegamesplayed_isstatbetter_tot_winner,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS073,R128,01:25:00,,F,3,P305,"7-5,6-1,6-3",A. Portas,G. Solves,,,ESP,FRA,7-5,6-1,6-3,,,01:25:00,286,/en/stats/leaderboard?page=serve,,4,77,67.0,87,73,49.0,67.0,50,10.0,20.0,50,2,4,14,210,/en/stats/leaderboard?page=serve,4,5,62,62.0,100,63,39.0,62.0,34,13.0,38.0,30,3,10.0,14,68,59,87,48,48,100,57,107,187,52,52,100,32,28,87,43,80,187,A,,,3,,,,,,,,,,A. Portas,G. Solves,P305,S523,ESP,FRA,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS074,R128,01:25:00,,F,3,D228,"6-3,6-3,6-1",F. Dewulf,C. Caratti,,,BEL,ITA,6-3,6-3,6-1,,,01:25:00,286,/en/stats/leaderboard?page=serve,,1,57,45.0,79,69,31.0,45.0,68,23.0,34.0,86,6,7,13,200,/en/stats/leaderboard?page=serve,2,0,57,47.0,82,55,26.0,47.0,40,14.0,35.0,60,9,15.0,12,68,54,79,51,42,82,60,96,161,49,40,82,32,25,79,40,65,161,A,,,1,,,,,,,,,,F. Dewulf,C. Caratti,D228,C270,BEL,ITA,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS075,R128,02:42:00,,F,4,M443,"6-4,6-7(3),6-4,7-5",F. Meligeni,J. Frana,,,BRA,ARG,6-4,6-7(3),6-4,7-5,,02:42:00,287,/en/stats/leaderboard?page=serve,,5,63,91.0,145,80,73.0,91.0,52,28.0,54.0,71,5,7,22,265,/en/stats/leaderboard?page=serve,4,11,60,93.0,156,77,72.0,93.0,44,28.0,63.0,55,6,11.0,22,70,101,145,36,56,156,52,157,301,64,100,156,30,44,145,48,144,301,A,,,3,,,3,7,,,,,,F. Meligeni,J. Frana,M443,F041,BRA,ARG,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS076,R128,03:47:00,,F,5,C028,"5-7,4-6,7-5,6-3,6-4",T. Champion,S. Huet,,,FRA,FRA,5-7,4-6,7-5,6-3,6-4,03:47:00,229,/en/stats/leaderboard?page=serve,,0,86,146.0,170,60,87.0,146.0,25,6.0,24.0,52,11,21,27,212,/en/stats/leaderboard?page=serve,5,3,85,150.0,176,57,85.0,150.0,15,4.0,26.0,65,20,31.0,26,55,93,170,49,87,176,52,180,346,51,89,176,45,77,170,48,166,346,A,,,4,,,,,,,,,,T. Champion,S. Huet,C028,H284,FRA,FRA,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS077,R128,02:32:00,,F,4,D316,"2-6,7-6(7),7-5,6-4",R. Delgado,S. Schalken,,,PAR,NED,2-6,7-6(7),7-5,6-4,,02:32:00,275,/en/stats/leaderboard?page=serve,,8,62,90.0,146,70,63.0,90.0,57,32.0,56.0,69,9,13,21,246,/en/stats/leaderboard?page=serve,12,7,57,89.0,155,79,70.0,89.0,35,23.0,66.0,71,10,14.0,21,65,95,146,40,62,155,52,157,301,60,93,155,35,51,146,48,144,301,A,,,2,,,7,2,,,,,,R. Delgado,S. Schalken,D316,S572,PAR,NED,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS078,R128,02:50:00,,F,5,K260,"6-4,6-4,3-6,4-6,6-4",J. Knippschild,D. Prinosil,,,GER,GER,6-4,6-4,3-6,4-6,6-4,02:50:00,260,/en/stats/leaderboard?page=serve,,10,49,71.0,145,82,58.0,71.0,49,36.0,74.0,57,8,14,24,238,/en/stats/leaderboard?page=serve,9,6,48,81.0,170,75,61.0,81.0,46,41.0,89.0,67,14,21.0,25,65,94,145,40,68,170,51,162,315,60,102,170,35,51,145,49,153,315,A,,,5,,,,,,,,,,J. Knippschild,D. Prinosil,K260,P273,GER,GER,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS079,R128,01:54:00,,F,3,C344,"6-3,6-4,6-1",A. Corretja,K. Alami,,,ESP,MAR,6-3,6-4,6-1,,,01:54:00,274,/en/stats/leaderboard?page=serve,,1,58,53.0,92,81,43.0,53.0,46,18.0,39.0,88,7,8,13,215,/en/stats/leaderboard?page=serve,4,6,51,46.0,91,76,35.0,46.0,33,15.0,45.0,40,4,10.0,13,66,61,92,45,41,91,56,102,183,55,50,91,34,31,92,44,81,183,A,,,4,,,,,,,,,,A. Corretja,K. Alami,C344,A203,ESP,MAR,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS080,R128,01:41:00,,F,3,K267,"6-2,6-4,6-4",Y. Kafelnikov,M. Damm,,,RUS,CZE,6-2,6-4,6-4,,,01:41:00,262,/en/stats/leaderboard?page=serve,,14,66,81.0,123,79,64.0,81.0,43,18.0,42.0,,0,,14,261,/en/stats/leaderboard?page=serve,1,7,59,53.0,90,79,42.0,53.0,46,17.0,37.0,60,6,10.0,14,67,82,123,34,31,90,53,113,213,66,59,90,33,41,123,47,100,213,A,,,4,,,,,,,,,,Y. Kafelnikov,M. Damm,K267,D214,RUS,CZE,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS081,R128,01:16:00,,F,3,R186,"6-2,6-0,6-1",G. Raoux,V. Spadea,,,FRA,USA,6-2,6-0,6-1,,,01:16:00,290,/en/stats/leaderboard?page=serve,False,4,48,29.0,60,90,26.0,29.0,68,21.0,31.0,,0,,10,147,/en/stats/leaderboard?page=serve,6,1,57,44.0,77,41,18.0,44.0,27,9.0,33.0,33,4,12.0,11,78,47,60,65,50,77,71,97,137,35,27,77,22,13,60,29,40,137,A,,,,,,,,,,,,,G. Raoux,V. Spadea,R186,S544,FRA,USA,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS082,R128,01:43:00,,F,3,E138,"6-4,6-2,6-3",G. Etlis,W. Schranz,,,ARG,AUT,6-4,6-2,6-3,,,01:43:00,282,/en/stats/leaderboard?page=serve,,7,61,67.0,109,67,45.0,67.0,64,27.0,42.0,87,13,15,14,207,/en/stats/leaderboard?page=serve,5,3,58,56.0,97,64,36.0,56.0,34,14.0,41.0,50,6,12.0,13,66,72,109,48,47,97,58,119,206,52,50,97,34,37,109,42,87,206,A,,,2,,,,,,,,,,G. Etlis,W. Schranz,E138,S649,ARG,AUT,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS083,R128,03:03:00,,F,4,P226,"6-4,6-4,3-6,7-5",C. Pioline,O. Gross,,,FRA,GER,6-4,6-4,3-6,7-5,,03:03:00,242,/en/stats/leaderboard?page=serve,,6,56,83.0,147,61,51.0,83.0,55,35.0,64.0,56,9,16,20,214,/en/stats/leaderboard?page=serve,4,3,60,87.0,146,66,57.0,87.0,32,19.0,59.0,40,6,15.0,21,59,86,147,48,70,146,53,156,293,52,76,146,41,61,147,47,137,293,A,,,1,,,,,,,,,,C. Pioline,O. Gross,P226,G297,FRA,GER,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS084,R128,02:57:00,,F,5,N259,"1-6,6-4,6-2,6-7(2),6-1",S. Navarro,M. Gorriz,,,ESP,ESP,1-6,6-4,6-2,6-7(2),6-1,02:57:00,274,/en/stats/leaderboard?page=serve,,5,68,102.0,151,65,66.0,102.0,59,29.0,49.0,64,7,11,23,254,/en/stats/leaderboard?page=serve,,3,64,95.0,148,65,62.0,95.0,51,27.0,53.0,60,9,15.0,21,63,95,151,40,59,148,52,154,299,60,89,148,37,56,151,48,145,299,A,2,7,5,,,,,,,False,,,S. Navarro,M. Gorriz,N259,G028,ESP,ESP,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS085,R128,02:15:00,,F,4,S381,"6-3,4-6,6-4,6-4",J. Siemerink,S. Grosjean,,,NED,FRA,6-3,4-6,6-4,6-4,,02:15:00,288,/en/stats/leaderboard?page=serve,,4,65,83.0,127,77,64.0,83.0,55,24.0,44.0,82,9,11,20,259,/en/stats/leaderboard?page=serve,2,4,65,88.0,135,65,57.0,88.0,49,23.0,47.0,56,5,9.0,19,69,88,127,41,55,135,55,143,262,59,80,135,31,39,127,45,119,262,A,,,3,,,,,,,,,,J. Siemerink,S. Grosjean,S381,G379,NED,FRA,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS087,R128,03:35:00,,F,5,D015,"6-2,2-6,1-6,6-2,6-4",O. Delaitre,T. Henman,,,FRA,GBR,6-2,2-6,1-6,6-2,6-4,03:35:00,252,/en/stats/leaderboard?page=serve,,1,70,106.0,152,62,66.0,106.0,50,23.0,46.0,68,13,19,21,253,/en/stats/leaderboard?page=serve,5,19,52,107.0,204,74,79.0,107.0,43,42.0,97.0,74,17,23.0,20,59,89,152,41,83,204,48,172,356,59,121,204,41,63,152,52,184,356,A,,,2,,,,,,,,,,O. Delaitre,T. Henman,D015,H336,FRA,GBR,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS088,R128,02:19:00,,F,5,M475,"6-4,4-6,2-6,6-2,2-1",A. Medvedev,A. Berasategui,,,UKR,ESP,6-4,4-6,2-6,6-2,2-1,02:19:00,230,/en/stats/leaderboard?page=serve,,5,55,64.0,117,73,47.0,64.0,38,20.0,53.0,42,5,12,19,209,/en/stats/leaderboard?page=serve,10,3,60,96.0,159,58,56.0,96.0,38,24.0,63.0,60,12,20.0,20,57,67,117,50,79,159,53,146,276,50,80,159,43,50,117,47,130,276,A,,,4,,,,,,,,,,A. Medvedev,A. Berasategui,M475,B428,UKR,ESP,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS089,R128,02:25:00,,F,4,V161,"5-7,6-4,6-1,4-1",J. Viloca-Puig,C. Ruud,,,ESP,NOR,5-7,6-4,6-1,4-1,,02:25:00,262,/en/stats/leaderboard?page=serve,,9,62,77.0,124,74,57.0,77.0,43,20.0,47.0,67,8,12,18,206,/en/stats/leaderboard?page=serve,5,3,69,80.0,116,59,47.0,80.0,28,10.0,36.0,56,10,18.0,17,62,77,124,51,59,116,57,136,240,49,57,116,38,47,124,43,104,240,A,,,3,,,,,,,,,,J. Viloca-Puig,C. Ruud,V161,R219,ESP,NOR,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS090,R128,02:30:00,,F,3,S403,"6-4,7-6(7),7-6(7)",J. Stark,M. Zabaleta,,,USA,ARG,6-4,7-6(7),7-6(7),,,02:30:00,297,/en/stats/leaderboard?page=serve,,17,68,95.0,140,80,76.0,95.0,49,22.0,45.0,80,8,10,17,247,/en/stats/leaderboard?page=serve,7,5,59,78.0,132,71,55.0,78.0,37,20.0,54.0,63,5,8.0,17,70,98,140,43,57,132,57,155,272,57,75,132,30,42,140,43,117,272,A,,,5,,,7,2,7,5,,,,J. Stark,M. Zabaleta,S403,Z073,USA,ARG,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS091,R128,03:09:00,,F,4,E140,"6-3,2-6,7-5,7-6(7)",N. Escude,T. Johansson,,,FRA,SWE,6-3,2-6,7-5,7-6(7),,03:09:00,227,/en/stats/leaderboard?page=serve,,7,54,74.0,138,69,51.0,74.0,42,27.0,64.0,38,5,13,20,213,/en/stats/leaderboard?page=serve,4,1,58,101.0,174,53,54.0,101.0,48,35.0,73.0,63,15,24.0,21,57,78,138,49,85,174,52,163,312,51,89,174,43,60,138,48,149,312,A,7,3,5,,,,,,,,,,N. Escude,T. Johansson,E140,J129,FRA,SWE,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS092,R128,01:35:00,,F,3,K293,"6-0,7-5,6-1",G. Kuerten,S. Dosedel,,,BRA,CZE,6-0,7-5,6-1,,,01:35:00,280,/en/stats/leaderboard?page=serve,,5,54,48.0,89,77,37.0,48.0,56,23.0,41.0,80,4,5,14,232,/en/stats/leaderboard?page=serve,2,1,64,58.0,90,53,31.0,58.0,59,19.0,32.0,50,6,12.0,14,67,60,89,44,40,90,56,100,179,56,50,90,33,29,89,44,79,179,A,,,4,,,,,,,,,,G. Kuerten,S. Dosedel,K293,D198,BRA,CZE,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS093,R128,02:00:00,,F,4,B446,"6-2,6-1,1-6,6-2",J. Bjorkman,R. Reneberg,,,SWE,USA,6-2,6-1,1-6,6-2,,02:00:00,267,/en/stats/leaderboard?page=serve,,8,51,55.0,107,78,43.0,55.0,52,27.0,52.0,50,3,6,16,207,/en/stats/leaderboard?page=serve,4,7,58,77.0,132,64,49.0,77.0,35,19.0,55.0,36,5,14.0,17,65,70,107,48,64,132,56,134,239,52,68,132,35,37,107,44,105,239,A,,,3,,,,,,,,,,J. Bjorkman,R. Reneberg,B446,R016,SWE,USA,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS094,R128,04:01:00,,F,5,T136,"4-6,6-2,5-7,7-6(9),6-4",J. Tarango,M. Filippini,,,USA,URU,4-6,6-2,5-7,7-6(9),6-4,04:01:00,237,/en/stats/leaderboard?page=serve,,1,57,120.0,210,69,83.0,120.0,41,37.0,90.0,75,15,20,26,276,/en/stats/leaderboard?page=serve,3,6,74,122.0,165,63,77.0,122.0,60,26.0,43.0,50,6,12.0,26,57,120,210,38,62,165,49,182,375,62,103,165,43,90,210,51,193,375,A,9,7,11,,,,,,,,,,J. Tarango,M. Filippini,T136,F165,USA,URU,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS095,R128,03:10:00,,F,5,M099,"4-6,7-6(7),6-2,6-7(2),6-4",T. Muster,M. Goellner,,,AUT,GER,4-6,7-6(7),6-2,6-7(2),6-4,03:10:00,280,/en/stats/leaderboard?page=serve,False,5,81,150.0,186,65,98.0,150.0,53,19.0,36.0,54,7,13,26,278,/en/stats/leaderboard?page=serve,5,25,66,128.0,194,73,93.0,128.0,50,33.0,66.0,38,5,13.0,26,63,117,186,35,68,194,49,185,380,65,126,194,37,69,186,51,195,380,A,2,7,,,,7,4,,,,,,T. Muster,M. Goellner,M099,G252,AUT,GER,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS096,R128,01:50:00,,F,3,K214,"7-6(7),6-2,6-1",R. Krajicek,S. Draper,,,NED,AUS,7-6(7),6-2,6-1,,,01:50:00,290,/en/stats/leaderboard?page=serve,,16,54,60.0,112,88,53.0,60.0,50,26.0,52.0,50,2,4,14,200,/en/stats/leaderboard?page=serve,6,3,51,53.0,104,64,34.0,53.0,35,18.0,51.0,57,8,14.0,13,71,79,112,50,52,104,61,131,216,50,52,104,29,33,112,39,85,216,A,,,3,7,3,,,,,,,,R. Krajicek,S. Draper,K214,D270,NED,AUS,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS097,R128,01:25:00,,F,3,U032,"6-3,6-3,6-3",B. Ulihrach,N. Kiefer,,,CZE,GER,6-3,6-3,6-3,,,01:25:00,291,/en/stats/leaderboard?page=serve,,3,55,36.0,65,81,29.0,36.0,69,20.0,29.0,0,0,2,13,214,/en/stats/leaderboard?page=serve,3,9,46,47.0,102,74,35.0,47.0,38,21.0,55.0,42,5,12.0,14,75,49,65,45,46,102,57,95,167,55,56,102,25,16,65,43,72,167,A,,,1,,,,,,,,,,B. Ulihrach,N. Kiefer,U032,K316,CZE,GER,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS098,R128,03:13:00,,F,5,F200,"6-3,6-7(6),6-0,4-6,6-2",F. Fontang,P. Fredriksson,,,FRA,SWE,6-3,6-7(6),6-0,4-6,6-2,03:13:00,268,/en/stats/leaderboard?page=serve,,8,58,97.0,167,79,77.0,97.0,41,29.0,70.0,63,5,8,23,213,/en/stats/leaderboard?page=serve,11,4,50,76.0,153,67,51.0,76.0,40,31.0,77.0,43,6,14.0,22,63,106,167,46,71,153,55,177,320,54,82,153,37,61,167,45,143,320,A,,,4,,,6,8,,,,,,F. Fontang,P. Fredriksson,F200,F278,FRA,SWE,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS099,R128,02:42:00,,F,4,R255,"3-6,7-6(7),6-3,6-4",P. Rafter,A. Gaudenzi,,,AUS,ITA,3-6,7-6(7),6-3,6-4,,02:42:00,293,/en/stats/leaderboard?page=serve,,13,66,102.0,155,77,79.0,102.0,51,27.0,53.0,75,6,8,21,277,/en/stats/leaderboard?page=serve,4,2,71,91.0,128,70,64.0,91.0,49,18.0,37.0,60,3,5.0,19,68,106,155,36,46,128,54,152,283,64,82,128,32,49,155,46,131,283,A,,,4,,,7,3,,,,,,P. Rafter,A. Gaudenzi,R255,G254,AUS,ITA,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS100,R128,04:20:00,,F,5,W035,"5-7,7-6(8),6-7(10),6-4,8-6",M. Woodforde,J. Sanchez,,,AUS,ESP,5-7,7-6(8),6-7(10),6-4,8-6,04:20:00,275,/en/stats/leaderboard?page=serve,,12,60,135.0,225,66,89.0,135.0,62,56.0,90.0,65,11,17,30,272,/en/stats/leaderboard?page=serve,2,8,72,154.0,214,71,110.0,154.0,47,28.0,60.0,59,10,17.0,30,64,145,225,36,76,214,50,221,439,64,138,214,36,80,225,50,218,439,A,,,5,,,8,6,10,12,,,,M. Woodforde,J. Sanchez,W035,S015,AUS,ESP,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS101,R128,01:40:00,,F,4,V037,"6-1,6-1,3-6,6-2",A. Volkov,D. Nestor,,,RUS,CAN,6-1,6-1,3-6,6-2,,01:40:00,293,/en/stats/leaderboard?page=serve,,2,58,52.0,89,77,40.0,52.0,65,24.0,37.0,80,4,5,15,212,/en/stats/leaderboard?page=serve,9,7,55,66.0,121,74,49.0,66.0,29,16.0,55.0,56,9,16.0,16,72,64,89,46,56,121,57,120,210,54,65,121,28,25,89,43,90,210,A,,,2,,,,,,,,,,A. Volkov,D. Nestor,V037,N210,RUS,CAN,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS102,R128,01:54:00,,F,3,P280,"6-4,7-5,6-0",A. Pavel,A. O'Brien,,,ROU,USA,6-4,7-5,6-0,,,01:54:00,289,/en/stats/leaderboard?page=serve,False,5,72,66.0,92,73,48.0,66.0,54,14.0,26.0,80,8,10,14,221,/en/stats/leaderboard?page=serve,1,9,63,73.0,115,64,47.0,73.0,36,15.0,42.0,56,9,16.0,14,67,62,92,46,53,115,56,115,207,54,62,115,33,30,92,44,92,207,A,,,,,,,,,,,,,A. Pavel,A. O'Brien,P280,O099,ROU,USA,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS103,R128,02:00:00,,F,3,C378,"6-4,7-5,6-4",A. Costa,A. Voinea,,,ESP,ROU,6-4,7-5,6-4,,,02:00:00,295,/en/stats/leaderboard?page=serve,,8,72,94.0,131,71,67.0,94.0,54,20.0,37.0,92,12,13,16,252,/en/stats/leaderboard?page=serve,2,4,59,74.0,126,54,40.0,74.0,62,32.0,52.0,64,7,11.0,16,66,87,131,43,54,126,55,141,257,57,72,126,34,44,131,45,116,257,A,,,3,,,,,,,,,,A. Costa,A. Voinea,C378,V166,ESP,ROU,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS104,R128,03:25:00,,F,5,F196,"6-7(1),7-6(7),6-7(1),6-3,6-1",W. Ferreira,M. Tillstrom,,,RSA,SWE,6-7(1),7-6(7),6-7(1),6-3,6-1,03:25:00,265,/en/stats/leaderboard?page=serve,,11,80,148.0,184,65,96.0,148.0,42,15.0,36.0,53,8,15,26,237,/en/stats/leaderboard?page=serve,5,6,79,163.0,207,57,93.0,163.0,43,19.0,44.0,50,11,22.0,26,60,111,184,46,95,207,53,206,391,54,112,207,40,73,184,47,185,391,A,,,6,1,7,7,3,1,7,,,,W. Ferreira,M. Tillstrom,F196,T166,RSA,SWE,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS105,R128,03:21:00,,F,4,C383,"5-7,7-6(7),6-3,7-5",R. Carretero,E. Benfele Alvarez,,,ESP,ESP,5-7,7-6(7),6-3,7-5,,03:21:00,248,/en/stats/leaderboard?page=serve,,4,62,96.0,155,75,72.0,96.0,39,23.0,59.0,56,5,9,23,262,/en/stats/leaderboard?page=serve,7,15,60,101.0,169,79,80.0,101.0,38,26.0,68.0,62,8,13.0,22,61,95,155,37,63,169,49,158,324,63,106,169,39,60,155,51,166,324,A,,,14,,,7,3,,,,,,R. Carretero,E. Benfele Alvarez,C383,A190,ESP,ESP,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS106,R128,01:20:00,,F,3,C179,"6-4,6-0,6-1",C. Costa,D. Flach,,,ESP,USA,6-4,6-0,6-1,,,01:20:00,267,/en/stats/leaderboard?page=serve,,4,61,51.0,83,73,37.0,51.0,47,15.0,32.0,60,3,5,12,163,/en/stats/leaderboard?page=serve,2,1,57,40.0,70,53,21.0,40.0,27,8.0,30.0,27,3,11.0,11,63,52,83,59,41,70,61,93,153,41,29,70,37,31,83,39,60,153,A,,,1,,,,,,,,,,C. Costa,D. Flach,C179,F191,ESP,USA,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS107,R128,01:42:00,,F,3,K148,"6-4,6-0,7-6(7)",P. Korda,J. Burillo,,,CZE,ESP,6-4,6-0,7-6(7),,,01:42:00,285,/en/stats/leaderboard?page=serve,,7,62,67.0,108,76,51.0,67.0,51,21.0,41.0,67,2,3,14,233,/en/stats/leaderboard?page=serve,5,7,54,55.0,102,64,35.0,55.0,49,23.0,47.0,58,7,12.0,14,67,72,108,43,44,102,55,116,210,57,58,102,33,36,108,45,94,210,A,,,3,,,,,7,4,,,,P. Korda,J. Burillo,K148,B429,CZE,ESP,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS108,R128,01:55:00,,F,3,W212,"6-4,6-2,6-3",C. Woodruff,D. Vacek,,,USA,CZE,6-4,6-2,6-3,,,01:55:00,270,/en/stats/leaderboard?page=serve,,6,57,56.0,99,77,43.0,56.0,49,21.0,43.0,78,7,9,13,210,/en/stats/leaderboard?page=serve,2,4,54,45.0,84,71,32.0,45.0,33,13.0,39.0,53,8,15.0,14,65,64,99,46,39,84,56,103,183,54,45,84,35,35,99,44,80,183,A,,,3,,,,,,,,,,C. Woodruff,D. Vacek,W212,V141,USA,CZE,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS109,R128,01:50:00,,F,3,L290,"6-4,6-1,6-2",N. Lapentti,F. Fetterlein,,,ECU,DEN,6-4,6-1,6-2,,,01:50:00,294,/en/stats/leaderboard?page=serve,,6,74,55.0,74,85,47.0,55.0,47,9.0,19.0,33,1,3,13,168,/en/stats/leaderboard?page=serve,9,1,41,41.0,99,56,23.0,41.0,38,22.0,58.0,56,9,16.0,12,76,56,74,55,54,99,64,110,173,45,45,99,24,18,74,36,63,173,A,,,2,,,,,,,,,,N. Lapentti,F. Fetterlein,L290,F206,ECU,DEN,,
520,1997,Roland Garros,GS,1997-05-26T00:00:00,1997-06-08T00:00:00,Clay,128,5544184,$,MS110,R128,01:57:00,,F,4,B518,"6-3,6-2,1-6,7-5",G. Blanco,N. Godwin,,,ESP,RSA,6-3,6-2,1-6,7-5,,01:57:00,293,/en/stats/leaderboard?page=serve,,4,73,81.0,111,73,59.0,81.0,57,17.0,30.0,75,6,8,18,245,/en/stats/leaderboard?page=serve,9,9,48,60.0,125,80,48.0,60.0,40,26.0,65.0,50,4,8.0,18,68,76,111,41,51,125,54,127,236,59,74,125,32,35,111,46,109,236,A,,,2,,,,,,,,,,G. Blanco,N. Godwin,B518,G288,ESP,RSA,,
