event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set4_winner,tiebreak_set4_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS038,R64,03:19:00,,F,5,A385,"6-1,6-4,6-7(1),4-6,6-3",M. Ancic,P. Petzschner,,,CRO,GER,6-1,6-4,6-7(1),4-6,6-3,03:19:00,A,M. Ancic,P. Petzschner,CRO,GER,,,1.0,7.0,,,306,/en/stats/leaderboard?page=serve,4,20,63,101,160,75,76,101,56,33,59,86,6,7,25,265,/en/stats/leaderboard?page=serve,8,12,49,74,151,82,61,74,48,37,77,71,10,14,23,68,109,160,35,53,151,52,162,311,65,98,151,32,51,160,48,149,311,,,,,A385,P624
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS039,R64,02:11:00,,F,4,F401,"3-6,6-3,6-4,6-2",D. Ferrer,I. Andreev,,,ESP,RUS,3-6,6-3,6-4,6-2,,02:11:00,A,D. Ferrer,I. Andreev,ESP,RUS,,,,,,,289,/en/stats/leaderboard?page=serve,1,0,61,58,95,76,44,58,65,24,37,33,1,3,18,250,/en/stats/leaderboard?page=serve,2,2,68,74,109,73,54,74,37,13,35,44,4,9,18,72,68,95,39,42,109,54,110,204,61,67,109,28,27,95,46,94,204,,,,,F401,A511
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS040,R64,02:02:00,,F,3,S741,"6-4,7-6(7),6-2",M. Safin,N. Djokovic,,,RUS,SRB,6-4,7-6(7),6-2,,,02:02:00,A,M. Safin,N. Djokovic,RUS,SRB,,,,,,,295,/en/stats/leaderboard?page=serve,3,7,57,54,95,80,43,54,61,25,41,0,0,1,15,240,/en/stats/leaderboard?page=serve,10,4,65,63,97,73,46,63,35,12,34,67,8,12,15,72,68,95,40,39,97,56,107,192,60,58,97,28,27,95,44,85,192,7.0,3.0,,,S741,D643
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS041,R64,03:02:00,,F,5,SA93,"6-3,6-7(4),6-2,6-7(5),6-4",A. Seppi,F. Serra,,,ITA,FRA,6-3,6-7(4),6-2,6-7(5),6-4,03:02:00,A,A. Seppi,F. Serra,ITA,FRA,,,,,5.0,7.0,310,/en/stats/leaderboard?page=serve,4,19,65,101,155,78,79,101,56,30,54,80,4,5,25,283,/en/stats/leaderboard?page=serve,2,9,74,120,162,71,85,120,55,23,42,70,14,20,26,70,109,155,33,54,162,51,163,317,67,108,162,30,46,155,49,154,317,4.0,7.0,,,SA93,S963
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS042,R64,01:22:00,,F,3,Z168,"6-4,6-4,2-1",M. Zverev,J. Ferrero,,,GER,ESP,6-4,6-4,2-1,,,01:22:00,A,M. Zverev,J. Ferrero,GER,ESP,,,,,,,304,/en/stats/leaderboard?page=serve,4,12,70,53,76,83,44,53,43,10,23,100,4,4,11,269,/en/stats/leaderboard?page=serve,2,4,73,51,70,61,31,51,58,11,19,50,3,6,12,71,54,76,40,28,70,56,82,146,60,42,70,29,22,76,44,64,146,,,,,Z168,F316
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS043,R64,02:30:00,,F,3,W367,"7-6(7),6-3,7-5",S. Wawrinka,J. del Potro,,,SUI,ARG,7-6(7),6-3,7-5,,,02:30:00,A,S. Wawrinka,J. del Potro,SUI,ARG,,,,,,,292,/en/stats/leaderboard?page=serve,2,14,59,58,98,76,44,58,58,23,40,60,3,5,16,256,/en/stats/leaderboard?page=serve,2,3,65,74,114,65,48,74,55,22,40,38,3,8,17,68,67,98,39,44,114,52,111,212,61,70,114,32,31,98,48,101,212,,,7.0,5.0,W367,D683
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS044,R64,01:45:00,,F,3,B837,"6-4,6-4,6-4",M. Baghdatis,T. Johansson,,,CYP,SWE,6-4,6-4,6-4,,,01:45:00,A,M. Baghdatis,T. Johansson,CYP,SWE,,,,,,,297,/en/stats/leaderboard?page=serve,0,9,49,39,80,85,33,39,61,25,41,67,2,3,15,245,/en/stats/leaderboard?page=serve,4,7,52,50,97,72,36,50,45,21,47,50,4,8,15,73,58,80,41,40,97,55,98,177,59,57,97,28,22,80,45,79,177,,,,,B837,J129
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS045,R64,03:42:00,,F,5,S944,"3-6,6-3,6-1,6-7(5),8-6",S. Stadler,T. Bellucci,,,GER,BRA,3-6,6-3,6-1,6-7(5),8-6,03:42:00,A,S. Stadler,T. Bellucci,GER,BRA,,,,,5.0,7.0,286,/en/stats/leaderboard?page=serve,4,3,74,113,153,75,85,113,50,20,40,63,5,8,25,235,/en/stats/leaderboard?page=serve,15,9,54,107,198,70,75,107,44,40,91,70,16,23,26,69,105,153,42,83,198,54,188,351,58,115,198,31,48,153,46,163,351,,,,,S944,BD20
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS046,R64,01:20:00,,F,3,L397,"6-3,6-3,6-4",F. Lopez,R. Karanusic,,,ESP,CRO,6-3,6-3,6-4,,,01:20:00,A,F. Lopez,R. Karanusic,ESP,CRO,,,,,,,343,/en/stats/leaderboard?page=serve,1,15,67,48,72,79,38,48,83,20,24,100,1,1,14,253,/en/stats/leaderboard?page=serve,1,7,61,52,85,67,35,52,48,16,33,33,2,6,14,81,58,72,40,34,85,59,92,157,60,51,85,19,14,72,41,65,157,,,,,L397,K371
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS047,R64,02:26:00,,F,4,R483,"4-6,7-6(12),6-4,6-4",B. Reynolds,F. Dancevic,,,USA,CAN,4-6,7-6(12),6-4,6-4,,02:26:00,A,B. Reynolds,F. Dancevic,USA,CAN,,,,,,,309,/en/stats/leaderboard?page=serve,7,27,65,78,120,87,68,78,52,22,42,25,1,4,21,283,/en/stats/leaderboard?page=serve,3,13,66,88,134,68,60,88,59,27,46,33,2,6,21,75,90,120,35,47,134,54,137,254,65,87,134,25,30,120,46,117,254,12.0,10.0,,,R483,D499
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS048,R64,03:07:00,,F,4,T742,"6-7(5),7-5,6-4,7-6(7)",J. Tipsarevic,A. Roddick,,,SRB,USA,6-7(5),7-5,6-4,7-6(7),,03:07:00,A,J. Tipsarevic,A. Roddick,SRB,USA,,,,,7.0,4.0,307,/en/stats/leaderboard?page=serve,3,14,56,91,162,78,71,91,62,44,71,100,8,8,23,322,/en/stats/leaderboard?page=serve,4,27,71,91,128,86,78,91,51,19,37,0,0,2,23,71,115,162,24,31,128,50,146,290,76,97,128,29,47,162,50,144,290,,,5.0,7.0,T742,R485
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS049,R64,01:56:00,,F,3,T315,"7-6(7),6-2,6-4",D. Tursunov,C. Eaton,,,RUS,GBR,7-6(7),6-2,6-4,,,01:56:00,A,D. Tursunov,C. Eaton,RUS,GBR,,,,,,,292,/en/stats/leaderboard?page=serve,7,5,58,59,102,80,47,59,56,24,43,100,2,2,15,265,/en/stats/leaderboard?page=serve,9,12,56,49,88,80,39,49,46,18,39,50,3,6,15,70,71,102,35,31,88,54,102,190,65,57,88,30,31,102,46,88,190,,,7.0,2.0,T315,E673
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS050,R64,02:41:00,,F,5,G476,"6-3,3-6,5-7,6-1,6-2",G. Garcia-Lopez,N. Almagro,,,ESP,ESP,6-3,3-6,5-7,6-1,6-2,02:41:00,A,G. Garcia-Lopez,N. Almagro,ESP,ESP,,,,,,,270,/en/stats/leaderboard?page=serve,9,12,63,83,131,82,68,83,40,19,48,43,3,7,23,247,/en/stats/leaderboard?page=serve,6,13,51,64,125,70,45,64,51,31,61,53,8,15,22,66,87,131,39,49,125,53,136,256,61,76,125,34,44,131,47,120,256,,,,,G476,A479
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS051,R64,03:20:00,,F,5,S636,"6-3,6-7(8),4-6,6-4,6-4",R. Schuettler,J. Blake,,,GER,USA,6-3,6-7(8),4-6,6-4,6-4,03:20:00,A,R. Schuettler,J. Blake,GER,USA,,,,,,,281,/en/stats/leaderboard?page=serve,6,9,58,96,165,77,74,96,55,38,69,77,10,13,26,274,/en/stats/leaderboard?page=serve,6,18,63,113,178,71,80,113,48,31,65,64,9,14,25,68,112,165,38,67,178,52,179,343,62,111,178,32,53,165,48,164,343,8.0,10.0,,,S636,B676
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS052,R64,02:05:00,,F,3,M850,"6-3,7-5,7-6(7)",P. Mathieu,J. Chardy,,,FRA,FRA,6-3,7-5,7-6(7),,,02:05:00,A,P. Mathieu,J. Chardy,FRA,FRA,,,7.0,1.0,,,286,/en/stats/leaderboard?page=serve,6,6,59,60,101,80,48,60,59,24,41,71,5,7,17,247,/en/stats/leaderboard?page=serve,9,13,50,51,101,76,39,51,42,21,50,33,2,6,16,71,72,101,41,41,101,56,113,202,59,60,101,29,29,101,44,89,202,,,,,M850,CA12
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS053,R64,03:17:00,,F,5,C977,"6-4,3-6,6-3,6-7(6),7-5",M. Cilic,J. Nieminen,,,CRO,FIN,6-4,3-6,6-3,6-7(6),7-5,03:17:00,A,M. Cilic,J. Nieminen,CRO,FIN,,,,,6.0,8.0,292,/en/stats/leaderboard?page=serve,5,19,57,90,157,80,72,90,57,38,67,71,10,14,26,266,/en/stats/leaderboard?page=serve,4,3,69,114,166,59,67,114,63,33,52,63,10,16,26,70,110,157,40,66,166,54,176,323,60,100,166,30,47,157,46,147,323,,,,,C977,N289
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS054,R64,02:32:00,,F,5,M762,"4-6,6-2,3-6,6-4,6-1",J. Melzer,J. Levine,,,AUT,CAN,4-6,6-2,3-6,6-4,6-1,02:32:00,A,J. Melzer,J. Levine,AUT,CAN,,,,,,,300,/en/stats/leaderboard?page=serve,2,14,66,74,112,78,58,74,58,22,38,25,1,4,22,245,/en/stats/leaderboard?page=serve,7,8,66,97,148,69,67,97,37,19,51,63,10,16,22,71,80,112,42,62,148,55,142,260,58,86,148,29,32,112,45,118,260,,,,,M762,L799
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS055,R64,02:31:00,,F,3,C487,"7-6(9),7-6(7),6-3",A. Clement,B. Becker,,,FRA,GER,7-6(9),7-6(7),6-3,,,02:31:00,A,A. Clement,B. Becker,FRA,GER,,,,,,,301,/en/stats/leaderboard?page=serve,1,5,49,52,107,85,44,52,69,38,55,67,2,3,17,287,/en/stats/leaderboard?page=serve,4,16,57,63,111,79,50,63,52,25,48,71,5,7,16,77,82,107,32,36,111,54,118,218,68,75,111,23,25,107,46,100,218,7.0,3.0,9.0,7.0,C487,B896
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS056,R64,00:56:00,,F,2,G628,"6-2,6-2",R. Gasquet,S. Grosjean,,,FRA,FRA,6-2,6-2,,,,00:56:00,A,R. Gasquet,S. Grosjean,FRA,FRA,,,,,,,310,/en/stats/leaderboard?page=serve,2,3,77,34,44,82,28,34,50,5,10,100,2,2,8,206,/en/stats/leaderboard?page=serve,0,3,60,30,50,53,16,30,40,8,20,33,2,6,8,75,33,44,52,26,50,63,59,94,48,24,50,25,11,44,37,35,94,,,,,G628,G379
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS057,R64,01:58:00,,F,4,SD32,"5-7,6-2,6-3,6-4",G. Simon,A. Calleri,,,FRA,ARG,5-7,6-2,6-3,6-4,,01:58:00,A,G. Simon,A. Calleri,FRA,ARG,,,,,,,301,/en/stats/leaderboard?page=serve,1,6,63,70,112,81,57,70,57,24,42,0,0,1,20,268,/en/stats/leaderboard?page=serve,4,10,58,67,115,72,48,67,54,26,48,50,4,8,19,72,81,112,36,41,115,54,122,227,64,74,115,28,31,112,46,105,227,,,,,SD32,C478
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS058,R64,02:04:00,,F,3,H355,"6-4,6-4,6-3",T. Haas,T. Robredo,,,GER,ESP,6-4,6-4,6-3,,,02:04:00,A,T. Haas,T. Robredo,GER,ESP,,,,,,,298,/en/stats/leaderboard?page=serve,6,7,72,55,76,89,49,55,43,9,21,0,0,1,15,240,/en/stats/leaderboard?page=serve,1,7,55,71,129,63,45,71,45,26,58,81,17,21,14,76,58,76,45,58,129,57,116,205,55,71,129,24,18,76,43,89,205,,,,,H355,R419
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS059,R64,01:35:00,,F,3,MC10,"6-4,6-2,6-2",A. Murray,X. Malisse,,,GBR,BEL,6-4,6-2,6-2,,,01:35:00,A,A. Murray,X. Malisse,GBR,BEL,,,,,,,304,/en/stats/leaderboard?page=serve,2,17,67,55,82,82,45,55,48,13,27,67,2,3,13,211,/en/stats/leaderboard?page=serve,2,2,63,53,84,60,32,53,35,11,31,45,5,11,13,71,58,82,49,41,84,60,99,166,51,43,84,29,24,82,40,67,166,,,,,MC10,M680
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS060,R64,03:16:00,,F,5,S694,"6-7(1),6-7(3),6-3,6-1,6-2",R. Stepanek,V. Troicki,,,CZE,SRB,6-7(1),6-7(3),6-3,6-1,6-2,03:16:00,A,R. Stepanek,V. Troicki,CZE,SRB,,,,,,,295,/en/stats/leaderboard?page=serve,8,15,67,107,159,72,77,107,58,30,52,80,8,10,24,254,/en/stats/leaderboard?page=serve,7,14,68,111,163,67,74,111,46,24,52,58,11,19,24,67,107,159,40,65,163,53,172,322,60,98,163,33,52,159,47,150,322,3.0,7.0,1.0,7.0,S694,T840
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS061,R64,03:25:00,,F,5,Y061,"4-6,6-4,6-3,3-6,6-3",M. Youzhny,S. Galvani,,,RUS,ITA,4-6,6-4,6-3,3-6,6-3,03:25:00,A,M. Youzhny,S. Galvani,RUS,ITA,,,,,,,277,/en/stats/leaderboard?page=serve,7,12,61,89,147,76,68,89,52,30,58,60,6,10,24,258,/en/stats/leaderboard?page=serve,6,5,62,98,157,68,67,98,51,30,59,55,6,11,23,67,98,147,38,60,157,52,158,304,62,97,157,33,49,147,48,146,304,,,,,Y061,G372
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS062,R64,01:34:00,,F,3,K316,"6-0,6-3,6-1",N. Kiefer,M. Vassallo Arguello,,,GER,ARG,6-0,6-3,6-1,,,01:34:00,A,N. Kiefer,M. Vassallo Arguello,GER,ARG,,,,,,,311,/en/stats/leaderboard?page=serve,2,10,58,35,60,89,31,35,56,14,25,100,1,1,11,185,/en/stats/leaderboard?page=serve,5,3,66,49,74,49,24,49,36,9,25,59,10,17,11,75,45,60,55,41,74,64,86,134,45,33,74,25,15,60,36,48,134,,,,,K316,V258
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS063,R64,02:58:00,,F,4,N409,"5-7,6-2,7-6(7),6-3",R. Nadal,E. Gulbis,,,ESP,LAT,5-7,6-2,7-6(7),6-3,,02:58:00,A,R. Nadal,E. Gulbis,ESP,LAT,,,7.0,2.0,,,305,/en/stats/leaderboard?page=serve,1,4,66,81,122,80,65,81,61,25,41,50,1,2,21,286,/en/stats/leaderboard?page=serve,3,15,68,82,120,76,62,82,45,17,38,57,4,7,20,74,90,122,34,41,120,54,131,242,66,79,120,26,32,122,46,111,242,,,,,N409,G858
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS064,R128,01:20:00,,F,3,F324,"6-3,6-2,6-2",R. Federer,D. Hrbaty,,,SUI,SVK,6-3,6-2,6-2,,,01:20:00,A,R. Federer,D. Hrbaty,SUI,SVK,,,,,,,320,/en/stats/leaderboard?page=serve,0,10,69,54,78,78,42,54,63,15,24,0,0,0,13,212,/en/stats/leaderboard?page=serve,7,2,57,39,69,62,24,39,40,12,30,55,6,11,12,73,57,78,48,33,69,61,90,147,52,36,69,27,21,78,39,57,147,,,,,F324,H377
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS065,R128,02:20:00,,F,4,SA49,"7-5,0-6,6-3,6-4",R. Soderling,K. Kim,,,SWE,USA,7-5,0-6,6-3,6-4,,02:20:00,A,R. Soderling,K. Kim,SWE,USA,,,,,,,267,/en/stats/leaderboard?page=serve,2,9,51,57,111,79,45,57,52,28,54,56,5,9,19,260,/en/stats/leaderboard?page=serve,6,12,65,91,141,70,64,91,42,21,50,73,11,15,18,66,73,111,40,56,141,51,129,252,60,85,141,34,38,111,49,123,252,,,,,SA49,K358
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS066,R128,01:15:00,,F,2,G436,"4-6,7-5",M. Gicquel,K. Nishikori,,,FRA,JPN,4-6,7-5,,,,01:15:00,A,M. Gicquel,K. Nishikori,FRA,JPN,,,,,,,300,/en/stats/leaderboard?page=serve,1,4,61,36,59,89,32,36,57,13,23,0,0,1,11,295,/en/stats/leaderboard?page=serve,3,5,73,47,64,77,36,47,53,9,17,67,2,3,11,76,45,59,30,19,64,52,64,123,70,45,64,24,14,59,48,59,123,,,,,G436,N552
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS067,R128,01:56:00,,F,4,BA57,"3-6,6-4,6-4,6-3",I. Bozoljac,C. Guccione,,,SRB,AUS,3-6,6-4,6-4,6-3,,01:56:00,A,I. Bozoljac,C. Guccione,SRB,AUS,,,,,,,305,/en/stats/leaderboard?page=serve,6,20,55,59,107,88,52,59,54,26,48,80,4,5,19,278,/en/stats/leaderboard?page=serve,4,9,60,62,104,77,48,62,52,22,42,25,1,4,19,73,78,107,33,34,104,53,112,211,67,70,104,27,29,107,47,99,211,,,,,BA57,G621
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS068,R128,03:37:00,,F,5,H432,"6-7(4),6-3,6-3,6-7(1),6-2",L. Hewitt,R. Haase,,,AUS,NED,6-7(4),6-3,6-3,6-7(1),6-2,03:37:00,A,L. Hewitt,R. Haase,AUS,NED,,,,,1.0,7.0,308,/en/stats/leaderboard?page=serve,8,18,56,80,144,85,68,80,61,39,64,75,3,4,25,268,/en/stats/leaderboard?page=serve,9,27,54,98,181,73,72,98,47,39,83,63,10,16,25,74,107,144,39,70,181,54,177,325,61,111,181,26,37,144,46,148,325,,,4.0,7.0,H432,H756
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS069,R128,01:51:00,,F,3,M824,"6-3,7-6(7),6-4",A. Montanes,C. Berlocq,,,ESP,ARG,6-3,7-6(7),6-4,,,01:51:00,A,A. Montanes,C. Berlocq,ESP,ARG,,,,,,,277,/en/stats/leaderboard?page=serve,5,2,67,70,104,74,52,70,53,18,34,75,6,8,15,236,/en/stats/leaderboard?page=serve,2,1,59,55,93,76,42,55,34,13,38,55,6,11,16,67,70,104,41,38,93,55,108,197,59,55,93,33,34,104,45,89,197,7.0,2.0,,,M824,B884
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS070,R128,03:06:00,,F,4,BA98,"7-6(7),4-6,6-3,7-6(7)",S. Bolelli,A. Bogdanovic,,,ITA,GBR,7-6(7),4-6,6-3,7-6(7),,03:06:00,A,S. Bolelli,A. Bogdanovic,ITA,GBR,,,,,7.0,4.0,306,/en/stats/leaderboard?page=serve,2,18,68,109,161,75,82,109,52,27,52,83,5,6,22,309,/en/stats/leaderboard?page=serve,6,13,63,81,129,77,62,81,67,32,48,83,5,6,21,68,109,161,27,35,129,50,144,290,73,94,129,32,52,161,50,146,290,,,7.0,4.0,BA98,B929
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS071,R128,02:11:00,,F,3,G415,"7-6(7),7-5,7-5",F. Gonzalez,R. Ginepri,,,CHI,USA,7-6(7),7-5,7-5,,,02:11:00,A,F. Gonzalez,R. Ginepri,CHI,USA,,,,,,,298,/en/stats/leaderboard?page=serve,5,17,57,65,114,80,52,65,55,27,49,86,6,7,18,272,/en/stats/leaderboard?page=serve,3,11,65,80,124,73,58,80,43,19,44,75,9,12,18,69,79,114,38,47,124,53,126,238,62,77,124,31,35,114,47,112,238,,,7.0,3.0,G415,G569
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS072,R128,03:01:00,,F,5,BA47,"4-6,6-1,6-4,3-6,7-5",T. Berdych,E. Korolev,,,CZE,KAZ,4-6,6-1,6-4,3-6,7-5,03:01:00,A,T. Berdych,E. Korolev,CZE,KAZ,,,,,,,283,/en/stats/leaderboard?page=serve,6,26,58,89,154,76,68,89,46,30,65,69,9,13,24,262,/en/stats/leaderboard?page=serve,8,22,54,75,140,81,61,75,38,25,65,54,7,13,24,64,98,154,39,54,140,52,152,294,61,86,140,36,56,154,48,142,294,,,,,BA47,K760
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS073,R128,02:44:00,,F,4,H528,"6-3,6-7(2),6-0,6-4",V. Hanescu,A. Falla,,,ROU,COL,6-3,6-7(2),6-0,6-4,,02:44:00,A,V. Hanescu,A. Falla,ROU,COL,,,,,,,278,/en/stats/leaderboard?page=serve,3,10,68,76,112,72,55,76,47,17,36,40,2,5,19,225,/en/stats/leaderboard?page=serve,2,4,59,79,135,66,52,79,43,24,56,67,16,24,18,64,72,112,44,59,135,53,131,247,56,76,135,36,40,112,47,116,247,2.0,7.0,,,H528,F444
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS074,R128,02:09:00,,F,3,R397,"6-4,7-5,6-4",O. Rochus,D. Sela,,,BEL,ISR,6-4,7-5,6-4,,,02:09:00,A,O. Rochus,D. Sela,BEL,ISR,,,,,,,261,/en/stats/leaderboard?page=serve,3,0,58,63,109,75,47,63,50,23,46,75,9,12,16,236,/en/stats/leaderboard?page=serve,1,5,56,48,86,67,32,48,47,18,38,40,4,10,16,64,70,109,42,36,86,54,106,195,58,50,86,36,39,109,46,89,195,,,,,R397,SC56
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS075,R128,01:39:00,,F,3,V306,"6-4,6-3,6-2",F. Verdasco,P. Kohlschreiber,,,ESP,GER,6-4,6-3,6-2,,,01:39:00,A,F. Verdasco,P. Kohlschreiber,ESP,GER,,,,,,,295,/en/stats/leaderboard?page=serve,3,2,74,55,74,69,38,55,68,13,19,33,1,3,14,205,/en/stats/leaderboard?page=serve,5,2,51,44,86,66,29,44,38,16,42,63,10,16,13,69,51,74,48,41,86,58,92,160,52,45,86,31,23,74,43,68,160,,,,,V306,K435
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS076,R128,01:34:00,,F,3,A385,"6-4,7-6(9),2-0",M. Ancic,M. Llodra,,,CRO,FRA,6-4,7-6(9),2-0,,,01:34:00,A,M. Ancic,M. Llodra,CRO,FRA,,,,,,,345,/en/stats/leaderboard?page=serve,3,18,65,43,66,91,39,43,74,17,23,0,0,0,12,270,/en/stats/leaderboard?page=serve,5,0,67,58,86,64,37,58,61,17,28,67,4,6,12,85,56,66,37,32,86,58,88,152,63,54,86,15,10,66,42,64,152,9.0,7.0,,,A385,L428
540,2008,Wimbledon,GS,2008-06-23T00:00:00,2008-07-06T00:00:00,Grass,128,5257000,£,MS077,R128,01:29:00,,F,3,P624,"6-7(4),6-1,6-4",P. Petzschner,H. Lee,,,GER,KOR,6-7(4),6-1,6-4,,,01:29:00,A,P. Petzschner,H. Lee,GER,KOR,,,,,,,313,/en/stats/leaderboard?page=serve,6,19,51,42,83,88,37,42,61,25,41,0,0,0,14,253,/en/stats/leaderboard?page=serve,5,1,65,65,100,68,44,65,46,16,35,67,6,9,14,75,62,83,40,40,100,56,102,183,60,60,100,25,21,83,44,81,183,,,4.0,7.0,P624,L311
