event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_isstatbetter_tot_winner,tiebreak_set4_winner,tiebreak_set4_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS073,R128,01:40:00,,F,3,D198,"6-3,6-2,7-6(7)",S. Dosedel,G. Etlis,,,CZE,ARG,6-3,6-2,7-6(7),,,01:40:00,,,7,3,308,/en/stats/leaderboard?page=serve,,4,72,62,86,79,49,62,67,16,24,60,3,5,15,226,/en/stats/leaderboard?page=serve,3,2,54,60,111,70,42,60,39,20,51,67,10,15,14,76,65,86,44,49,111,58,114,197,56,62,111,24,21,86,42,83,197,A,False,,,,,,S. Dosedel,G. Etlis,D198,E138,CZE,ARG,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS074,R128,02:17:00,,F,3,S321,"6-2,6-2,7-6(7)",B. Steven,G. Carraz,,,NZL,FRA,6-2,6-2,7-6(7),,,02:17:00,,,7,3,196,/en/stats/leaderboard?page=serve,3,2,65,64,99,50,32,64,40,14,35,50,8,16,14,164,/en/stats/leaderboard?page=serve,1,2,68,77,114,35,27,77,46,17,37,57,16,28,14,46,46,99,61,70,114,54,116,213,39,44,114,54,53,99,46,97,213,A,,,,,,,B. Steven,G. Carraz,S321,C400,NZL,FRA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS075,R128,03:11:00,,F,5,F192,"6-4,3-6,1-6,7-5,6-4",R. Furlan,J. Golmard,,,ITA,FRA,6-4,3-6,1-6,7-5,6-4,03:11:00,,,,,253,/en/stats/leaderboard?page=serve,3,2,71,110,156,61,67,110,52,24,46,65,13,20,24,250,/en/stats/leaderboard?page=serve,8,10,54,91,169,70,64,91,49,38,78,45,5,11,24,58,91,156,40,67,169,49,158,325,60,102,169,42,65,156,51,167,325,A,,,,,,,R. Furlan,J. Golmard,F192,G319,ITA,FRA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS076,R128,03:12:00,,F,5,K237,"3-6,7-6(10),4-6,6-2,6-2",K. Kucera,R. Carretero,,,SVK,ESP,3-6,7-6(10),4-6,6-2,6-2,03:12:00,,,,,271,/en/stats/leaderboard?page=serve,6,12,62,104,169,79,82,104,45,29,65,55,6,11,24,247,/en/stats/leaderboard?page=serve,7,0,76,137,180,61,84,137,44,19,43,57,8,14,23,66,111,169,43,77,180,54,188,349,57,103,180,34,58,169,46,161,349,A,,,,,10,8,K. Kucera,R. Carretero,K237,C383,SVK,ESP,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS077,R128,02:17:00,,F,4,N250,"4-6,6-3,6-2,6-0",M. Norman,M. Hadad,,,SWE,COL,4-6,6-3,6-2,6-0,,02:17:00,,,,,306,/en/stats/leaderboard?page=serve,,4,64,63,99,67,42,63,83,30,36,60,3,5,17,214,/en/stats/leaderboard?page=serve,2,0,60,72,120,50,36,72,50,24,48,63,12,19,16,73,72,99,50,60,120,60,132,219,50,60,120,27,27,99,40,87,219,A,False,,,,,,M. Norman,M. Hadad,N250,H256,SWE,COL,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS078,R128,01:46:00,,F,4,R203,"7-6(7),7-5,6-7(4),6-1",D. Rikl,S. Matsuoka,,,CZE,JPN,7-6(7),7-5,6-7(4),6-1,,01:46:00,7,2,4,7,271,/en/stats/leaderboard?page=serve,3,3,57,78,137,76,59,78,53,31,59,63,5,8,21,264,/en/stats/leaderboard?page=serve,1,12,68,106,156,69,73,106,48,24,50,56,9,16,22,66,90,137,38,59,156,51,149,293,62,97,156,34,47,137,49,144,293,A,,,,,,,D. Rikl,S. Matsuoka,R203,M338,CZE,JPN,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS079,R128,02:47:00,,F,4,C243,"6-1,3-6,7-6(7),6-4",J. Courier,A. Olhovskiy,,,USA,RUS,6-1,3-6,7-6(7),6-4,,02:47:00,,,7,4,277,/en/stats/leaderboard?page=serve,3,6,62,78,125,79,62,78,49,23,47,57,4,7,19,247,/en/stats/leaderboard?page=serve,7,12,56,95,170,74,70,95,39,29,75,74,14,19,19,68,85,125,42,71,170,53,156,295,58,99,170,32,40,125,47,139,295,A,,,,,,,J. Courier,A. Olhovskiy,C243,O009,USA,RUS,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS080,R128,02:00:00,,F,4,A092,"6-1,6-7(7),6-4,6-4",A. Agassi,J. Diaz,,,USA,ESP,6-1,6-7(7),6-4,6-4,,02:00:00,,,,,285,/en/stats/leaderboard?page=serve,3,6,73,100,137,74,74,100,46,17,37,67,4,6,19,257,/en/stats/leaderboard?page=serve,3,1,81,116,144,59,68,116,54,15,28,46,6,13,20,66,91,137,42,61,144,54,152,281,58,83,144,34,46,137,46,129,281,A,,,,,7,9,A. Agassi,J. Diaz,A092,D291,USA,ESP,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS081,R128,03:00:00,,F,4,W212,"6-2,6-2,3-6,7-6(7)",C. Woodruff,V. Spadea,,,USA,USA,6-2,6-2,3-6,7-6(7),,03:00:00,,,,,236,/en/stats/leaderboard?page=serve,5,6,63,100,158,68,68,100,38,22,58,71,15,21,18,229,/en/stats/leaderboard?page=serve,1,2,76,102,135,58,59,102,42,14,33,63,15,24,19,57,90,158,46,62,135,52,152,293,54,73,135,43,68,158,48,141,293,A,,7,4,,,,C. Woodruff,V. Spadea,W212,S544,USA,USA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS082,R128,03:31:00,,F,5,C028,"2-6,6-4,7-6(7),4-6,7-5",T. Champion,S. Stolle,,,FRA,AUS,2-6,6-4,7-6(7),4-6,7-5,03:31:00,,,7,3,271,/en/stats/leaderboard?page=serve,3,3,77,126,164,68,86,126,50,19,38,57,8,14,26,253,/en/stats/leaderboard?page=serve,10,11,57,111,194,78,87,111,37,31,83,64,9,14,26,64,105,164,39,76,194,51,181,358,61,118,194,36,59,164,49,177,358,A,,,,,,,T. Champion,S. Stolle,C028,S443,FRA,AUS,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS083,R128,01:45:00,,F,3,B446,"6-4,6-4,6-3",J. Bjorkman,F. Dewulf,,,SWE,BEL,6-4,6-4,6-3,,,01:45:00,,,,,278,/en/stats/leaderboard?page=serve,1,1,75,63,84,70,44,63,48,10,21,50,2,4,14,207,/en/stats/leaderboard?page=serve,5,1,58,59,101,83,49,59,10,4,42,50,6,12,15,64,54,84,48,48,101,55,102,185,52,53,101,36,30,84,45,83,185,A,,,,,,,J. Bjorkman,F. Dewulf,B446,D228,SWE,BEL,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS084,R128,02:03:00,,F,5,W136,"0-6,6-2,2-6,6-4,6-1",T. Woodbridge,N. Kulti,,,AUS,SWE,0-6,6-2,2-6,6-4,6-1,02:03:00,,,,,229,/en/stats/leaderboard?page=serve,11,3,50,67,134,70,47,67,42,28,67,29,2,7,20,250,/en/stats/leaderboard?page=serve,7,12,54,79,145,73,58,79,45,30,66,64,9,14,19,56,75,134,39,57,145,47,132,279,61,88,145,44,59,134,53,147,279,A,,,,,,,T. Woodbridge,N. Kulti,W136,K181,AUS,SWE,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS085,R128,01:14:00,,F,3,P338,"6-3,6-2,6-2",M. Philippoussis,A. Volkov,,,AUS,RUS,6-3,6-2,6-2,,,01:14:00,,,,,318,/en/stats/leaderboard?page=serve,2,21,59,57,97,88,50,57,68,27,40,,0,,13,218,/en/stats/leaderboard?page=serve,4,5,53,46,86,63,29,46,43,17,40,44,4,9,12,79,77,97,47,40,86,64,117,183,53,46,86,21,20,97,36,66,183,A,,,,,,,M. Philippoussis,A. Volkov,P338,V037,AUS,RUS,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS086,R128,02:55:00,,F,4,C216,"4-6,6-4,6-4,7-6(7)",T. Carbonell,T. El Sawy,,,ESP,EGY,4-6,6-4,6-4,7-6(7),,02:55:00,,,,,238,/en/stats/leaderboard?page=serve,6,1,75,103,137,62,64,103,35,12,34,63,10,16,21,234,/en/stats/leaderboard?page=serve,4,7,50,76,153,64,49,76,51,39,77,53,8,15,21,55,76,137,42,65,153,49,141,290,58,88,153,45,61,137,51,149,290,A,,7,5,,,,T. Carbonell,T. El Sawy,C216,E146,ESP,EGY,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS087,R128,02:55:00,,F,4,K214,"4-6,7-6(7),6-1,6-4",R. Krajicek,S. Noszaly,,,NED,HUN,4-6,7-6(7),6-1,6-4,,02:55:00,,,,,278,/en/stats/leaderboard?page=serve,4,19,56,87,155,89,77,87,38,26,68,50,4,8,20,254,/en/stats/leaderboard?page=serve,3,3,73,97,133,60,58,97,53,19,36,60,9,15,19,66,103,155,42,56,133,55,159,288,58,77,133,34,52,155,45,129,288,A,,,,,7,2,R. Krajicek,S. Noszaly,K214,N112,NED,HUN,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS088,R128,02:42:00,,F,4,C378,"3-6,6-4,6-3,7-6(7)",A. Costa,F. Meligeni,,,ESP,BRA,3-6,6-4,6-3,7-6(7),,02:42:00,,,,,262,/en/stats/leaderboard?page=serve,3,1,67,87,130,66,57,87,56,24,43,67,10,15,20,238,/en/stats/leaderboard?page=serve,5,6,59,89,151,60,53,89,48,30,62,68,13,19,20,62,81,130,45,68,151,53,149,281,55,83,151,38,49,130,47,132,281,A,,7,2,,,,A. Costa,F. Meligeni,C378,M443,ESP,BRA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS089,R128,03:00:00,,F,4,C252,"4-6,7-5,7-6(7),6-3",F. Clavet,J. Van Herck,,,ESP,BEL,4-6,7-5,7-6(7),6-3,,03:00:00,,,7,2,231,/en/stats/leaderboard?page=serve,4,3,62,83,134,64,53,83,45,23,51,33,4,12,21,200,/en/stats/leaderboard?page=serve,11,6,51,92,181,63,58,92,37,33,89,58,14,24,22,57,76,134,50,90,181,53,166,315,50,91,181,43,58,134,47,149,315,A,,,,,,,F. Clavet,J. Van Herck,C252,V167,ESP,BEL,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS090,R128,01:50:00,,F,3,G285,"6-4,6-4,7-5",K. Goossens,T. Henman,,,BEL,GBR,6-4,6-4,7-5,,,01:50:00,,,,,265,/en/stats/leaderboard?page=serve,3,4,53,50,94,78,39,50,52,23,44,40,2,5,16,208,/en/stats/leaderboard?page=serve,9,3,42,43,103,67,29,43,43,26,60,45,5,11,16,66,62,94,47,48,103,56,110,197,53,55,103,34,32,94,44,87,197,A,,,,,,,K. Goossens,T. Henman,G285,H336,BEL,GBR,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS091,R128,04:11:00,,F,5,F035,"7-6(7),7-6(7),2-6,3-6,6-4",G. Forget,A. Chesnokov,,,FRA,RUS,7-6(7),7-6(7),2-6,3-6,6-4,04:11:00,7,5,,,237,/en/stats/leaderboard?page=serve,3,11,63,123,194,67,82,123,42,30,71,42,8,19,26,256,/en/stats/leaderboard?page=serve,3,2,70,123,175,59,72,123,60,31,52,56,10,18,25,58,112,194,41,72,175,50,184,369,59,103,175,42,82,194,50,185,369,A,,,,,7,4,G. Forget,A. Chesnokov,F035,C031,FRA,RUS,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS092,R128,02:45:00,,F,4,M535,"6-4,6-2,5-7,6-4",F. Mantilla,D. Dier,,,ESP,GER,6-4,6-2,5-7,6-4,,02:45:00,,,,,281,/en/stats/leaderboard?page=serve,,1,76,95,125,67,64,95,57,17,30,60,6,10,20,233,/en/stats/leaderboard?page=serve,3,3,59,79,133,66,52,79,43,23,54,59,10,17,20,65,81,125,44,58,133,54,139,258,56,75,133,35,44,125,46,119,258,A,False,,,,,,F. Mantilla,D. Dier,M535,D207,ESP,GER,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS093,R128,02:27:00,,F,4,C344,"6-3,6-4,0-6,6-4",A. Corretja,M. Woodforde,,,ESP,AUS,6-3,6-4,0-6,6-4,,02:27:00,,,,,257,/en/stats/leaderboard?page=serve,3,4,63,79,126,67,53,79,49,23,47,60,6,10,18,259,/en/stats/leaderboard?page=serve,,1,62,71,114,69,49,71,51,22,43,75,12,16,17,60,76,126,38,43,114,50,119,240,62,71,114,40,50,126,50,121,240,A,,,,False,,,A. Corretja,M. Woodforde,C344,W035,ESP,AUS,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS094,R128,01:38:00,,F,3,J129,"6-1,6-1,6-4",T. Johansson,H. Leconte,,,SWE,FRA,6-1,6-1,6-4,,,01:38:00,,,,,287,/en/stats/leaderboard?page=serve,2,3,53,38,72,74,28,38,68,23,34,50,1,2,12,182,/en/stats/leaderboard?page=serve,3,3,44,36,81,61,22,36,36,16,45,13,1,8,12,71,51,72,53,43,81,61,94,153,47,38,81,29,21,72,39,59,153,A,,,,,,,T. Johansson,H. Leconte,J129,L014,SWE,FRA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS095,R128,01:20:00,,F,3,K267,"6-1,6-3,6-3",Y. Kafelnikov,G. Blanco,,,RUS,ESP,6-1,6-3,6-3,,,01:20:00,,,,,215,/en/stats/leaderboard?page=serve,2,6,61,46,75,91,42,46,59,17,29,0,0,,13,213,/en/stats/leaderboard?page=serve,4,1,60,51,85,69,35,51,29,10,34,50,5,10,12,79,59,75,47,40,85,62,99,160,53,45,85,21,16,75,38,61,160,A,,,,,,,Y. Kafelnikov,G. Blanco,K267,B518,RUS,ESP,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS096,R128,01:26:00,,F,3,I034,"6-4,6-4,6-1",G. Ivanisevic,J. Arrese,,,CRO,ESP,6-4,6-4,6-1,,,01:26:00,,,,,306,/en/stats/leaderboard?page=serve,3,10,59,48,82,83,40,48,65,22,34,0,0,1,14,252,/en/stats/leaderboard?page=serve,1,2,77,65,84,60,39,65,53,10,19,58,7,12,13,76,62,82,42,35,84,58,97,166,58,49,84,24,20,82,42,69,166,A,,,,,,,G. Ivanisevic,J. Arrese,I034,A034,CRO,ESP,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS097,R128,02:21:00,,F,4,W123,"6-7(3),6-0,6-4,6-4",D. Wheaton,G. Raoux,,,USA,FRA,6-7(3),6-0,6-4,6-4,,02:21:00,3,7,,,296,/en/stats/leaderboard?page=serve,3,18,67,94,140,80,75,94,50,23,46,79,11,14,19,224,/en/stats/leaderboard?page=serve,5,7,56,70,126,71,50,70,38,21,56,43,6,14,19,70,98,140,44,55,126,58,153,266,56,71,126,30,42,140,42,113,266,A,,,,,,,D. Wheaton,G. Raoux,W123,R186,USA,FRA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS098,R128,01:46:00,,F,3,U032,"6-2,6-4,6-2",B. Ulihrach,F. Montana,,,CZE,USA,6-2,6-4,6-2,,,01:46:00,,,,,315,/en/stats/leaderboard?page=serve,,8,85,75,88,76,57,75,54,7,13,50,1,2,13,214,/en/stats/leaderboard?page=serve,2,0,85,71,84,55,39,71,23,3,13,50,6,12,13,73,64,88,50,42,84,62,106,172,50,42,84,27,24,88,38,66,172,A,False,,,,,,B. Ulihrach,F. Montana,U032,M399,CZE,USA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS099,R128,01:29:00,,F,3,M475,"6-2,6-2,6-3",A. Medvedev,N. Lapentti,,,UKR,ECU,6-2,6-2,6-3,,,01:29:00,,,,,297,/en/stats/leaderboard?page=serve,1,2,70,52,74,75,39,52,68,15,22,,0,,12,227,/en/stats/leaderboard?page=serve,1,2,62,50,81,46,23,50,65,20,31,57,8,14,13,73,54,74,47,38,81,59,92,155,53,43,81,27,20,74,41,63,155,A,,,,,,,A. Medvedev,N. Lapentti,M475,L290,UKR,ECU,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS100,R128,01:29:00,,F,3,G254,"6-3,6-1,6-1",A. Gaudenzi,K. Tiilikainen,,,ITA,FIN,6-3,6-1,6-1,,,01:29:00,,,,,266,/en/stats/leaderboard?page=serve,3,1,65,47,72,62,29,47,60,15,25,50,2,4,11,146,/en/stats/leaderboard?page=serve,6,0,60,50,83,46,23,50,21,7,33,40,6,15,12,61,44,72,64,53,83,63,97,155,36,30,83,39,28,72,37,58,155,A,,,,,,,A. Gaudenzi,K. Tiilikainen,G254,T207,ITA,FIN,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS101,R128,01:46:00,,F,3,K190,"6-2,6-4,6-4",B. Karbacher,G. Perez-Roldan,,,GER,ARG,6-2,6-4,6-4,,,01:46:00,,,,,325,/en/stats/leaderboard?page=serve,1,8,70,58,83,84,49,58,72,18,25,,0,,14,246,/en/stats/leaderboard?page=serve,2,2,79,77,97,66,51,77,30,6,20,69,9,13,14,81,67,83,41,40,97,59,107,180,59,57,97,19,16,83,41,73,180,A,,,,,,,B. Karbacher,G. Perez-Roldan,K190,P190,GER,ARG,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS102,R128,01:45:00,,F,3,H223,"7-5,7-6(8),3-0",P. Haarhuis,Y. El Aynaoui,,,NED,MAR,7-5,7-6(8),3-0,,,01:45:00,,,,,290,/en/stats/leaderboard?page=serve,1,2,70,62,88,76,47,62,58,15,26,60,3,5,14,242,/en/stats/leaderboard?page=serve,2,2,63,59,94,54,32,59,54,19,35,33,2,6,14,70,62,88,46,43,94,58,105,182,54,51,94,30,26,88,42,77,182,A,,,,,8,6,P. Haarhuis,Y. El Aynaoui,H223,E121,NED,MAR,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS103,R128,01:55:00,,F,3,B053,"6-3,6-4,6-3",A. Boetsch,J. Palmer,,,FRA,USA,6-3,6-4,6-3,,,01:55:00,,,,,272,/en/stats/leaderboard?page=serve,1,2,68,68,100,71,48,68,47,15,32,85,11,13,14,228,/en/stats/leaderboard?page=serve,1,2,66,58,88,64,37,58,40,12,30,40,4,10,14,63,63,100,44,39,88,54,102,188,56,49,88,37,37,100,46,86,188,A,,,,,,,A. Boetsch,J. Palmer,B053,P233,FRA,USA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS104,R128,01:37:00,,F,3,R214,"6-4,6-4,6-0",M. Rosset,C. Steeb,,,SUI,GER,6-4,6-4,6-0,,,01:37:00,,,,,302,/en/stats/leaderboard?page=serve,3,14,61,61,100,89,54,61,49,19,39,75,3,4,13,234,/en/stats/leaderboard?page=serve,,3,71,58,82,57,33,58,50,12,24,45,5,11,13,73,73,100,45,37,82,60,110,182,55,45,82,27,27,100,40,72,182,A,,,,False,,,M. Rosset,C. Steeb,R214,S080,SUI,GER,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS105,R128,02:13:00,,F,5,N254,"2-6,4-6,6-2,6-1,6-1",J. Novak,N. Pereira,,,CZE,VEN,2-6,4-6,6-2,6-1,6-1,02:13:00,,,,,277,/en/stats/leaderboard?page=serve,3,6,65,87,133,74,64,87,50,23,46,63,5,8,20,242,/en/stats/leaderboard?page=serve,3,6,66,81,123,72,58,81,36,15,42,30,3,10,20,65,87,133,41,50,123,54,137,256,59,73,123,35,46,133,46,119,256,A,,,,,,,J. Novak,N. Pereira,N254,P218,CZE,VEN,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS106,R128,01:55:00,,F,4,H025,"6-1,6-4,4-6,6-3",J. Hlasek,M. Larsson,,,SUI,SWE,6-1,6-4,4-6,6-3,,01:55:00,,,,,292,/en/stats/leaderboard?page=serve,3,6,61,74,121,77,57,74,57,27,47,80,4,5,18,271,/en/stats/leaderboard?page=serve,1,6,68,69,102,78,54,69,48,16,33,55,6,11,18,69,84,121,31,32,102,52,116,223,69,70,102,31,37,121,48,107,223,A,,,,,,,J. Hlasek,M. Larsson,H025,L206,SUI,SWE,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS107,R128,01:49:00,,F,3,S381,"7-6(7),6-3,6-1",J. Siemerink,H. Gumy,,,NED,ARG,7-6(7),6-3,6-1,,,01:49:00,7,4,,,292,/en/stats/leaderboard?page=serve,3,5,48,40,83,83,33,40,67,29,43,0,0,1,14,234,/en/stats/leaderboard?page=serve,,2,61,57,93,54,31,57,53,19,36,50,5,10,14,75,62,83,46,43,93,60,105,176,54,50,93,25,21,83,40,71,176,A,,,,False,,,J. Siemerink,H. Gumy,S381,G247,NED,ARG,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS108,R128,01:35:00,,F,3,E004,"6-4,6-2,6-4",S. Edberg,K. Alami,,,SWE,MAR,6-4,6-2,6-4,,,01:35:00,,,,,282,/en/stats/leaderboard?page=serve,2,1,66,59,89,75,44,59,57,17,30,,0,,14,250,/en/stats/leaderboard?page=serve,3,4,65,58,89,71,41,58,42,13,31,43,3,7,14,69,61,89,39,35,89,54,96,178,61,54,89,31,28,89,46,82,178,A,,,,,,,S. Edberg,K. Alami,E004,A203,SWE,MAR,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS109,R128,02:16:00,,F,3,M605,"6-4,7-6(7),6-2",C. Moya,P. Rafter,,,ESP,AUS,6-4,7-6(7),6-2,,,02:16:00,,,,,317,/en/stats/leaderboard?page=serve,,0,84,77,92,73,56,77,67,10,15,50,1,2,15,235,/en/stats/leaderboard?page=serve,5,3,60,74,123,65,48,74,39,19,49,50,4,8,15,72,66,92,46,56,123,57,122,215,54,67,123,28,26,92,43,93,215,A,False,,,,7,1,C. Moya,P. Rafter,M605,R255,ESP,AUS,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS110,R128,01:34:00,,F,3,F164,"6-3,6-1,6-3",R. Fromberg,O. Delaitre,,,AUS,FRA,6-3,6-1,6-3,,,01:34:00,,,,,282,/en/stats/leaderboard?page=serve,3,15,66,67,101,88,59,67,47,16,34,,0,,13,210,/en/stats/leaderboard?page=serve,5,2,53,45,85,64,29,45,38,15,40,67,10,15,12,74,75,101,48,41,85,62,116,186,52,44,85,26,26,101,38,70,186,A,,,,,,,R. Fromberg,O. Delaitre,F164,D015,AUS,FRA,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS111,R128,01:29:00,,F,3,C274,"6-1,6-1,6-2",M. Chang,D. Prinosil,,,USA,GER,6-1,6-1,6-2,,,01:29:00,,,,,276,/en/stats/leaderboard?page=serve,1,7,46,39,84,72,28,39,62,28,45,86,6,7,11,166,/en/stats/leaderboard?page=serve,4,5,54,44,81,57,25,44,27,10,37,33,4,12,11,67,56,84,57,46,81,62,102,165,43,35,81,33,28,84,38,63,165,A,,,,,,,M. Chang,D. Prinosil,C274,P273,USA,GER,,
520,1996,Roland Garros,GS,1996-05-27T00:00:00,1996-06-09T00:00:00,Clay,128,5125107,$,MS112,R128,02:50:00,,F,5,R016,"6-2,3-6,3-6,6-4,6-4",R. Reneberg,T. Enqvist,,,USA,SWE,6-2,3-6,3-6,6-4,6-4,02:50:00,,,,,279,/en/stats/leaderboard?page=serve,3,15,61,106,173,76,81,106,48,32,67,83,19,23,23,281,/en/stats/leaderboard?page=serve,6,23,57,94,165,81,76,94,48,34,71,50,5,10,23,65,113,173,33,55,165,50,168,338,67,110,165,35,60,173,50,170,338,A,,,,,,,R. Reneberg,T. Enqvist,R016,E113,USA,SWE,,
