event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS011,R16,01:28:00,,F,2,C243,"7-6(7),6-3",J. Courier,M. Bhupathi,,,USA,IND,7-6(7),6-3,,,,01:28:00,279,/en/stats/leaderboard?page=serve,4,4,57,39,69,82,32,39,50,15,30,0,0,1,11,252,/en/stats/leaderboard?page=serve,5,7,51,35,68,77,27,35,42,14,33,50,2,4,10,68,47,69,40,27,68,54,74,137,60,41,68,32,22,69,46,63,137,A,7,5,,,,,,,J. Courier,M. Bhupathi,C243,B471,USA,IND,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS012,R16,01:44:00,,F,2,R186,"6-4,7-6(7)",G. Raoux,P. Rafter,,,FRA,AUS,6-4,7-6(7),,,,01:44:00,279,/en/stats/leaderboard?page=serve,,1,44,32,73,66,21,32,78,32,41,,0,,11,269,/en/stats/leaderboard?page=serve,6,2,50,36,72,75,27,36,58,21,36,75,3,4,11,73,53,73,33,24,72,53,77,145,67,48,72,27,20,73,47,68,145,A,,,7,5,,,False,,G. Raoux,P. Rafter,R186,R255,FRA,AUS,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS013,R16,01:29:00,,F,3,P338,"3-6,6-4,6-3",M. Philippoussis,S. Stolle,,,AUS,AUS,3-6,6-4,6-3,,,01:29:00,289,/en/stats/leaderboard?page=serve,4,7,57,43,76,77,33,43,67,22,33,60,3,5,14,277,/en/stats/leaderboard?page=serve,4,9,62,45,73,89,40,45,43,12,28,40,2,5,14,72,55,76,29,21,73,51,76,149,71,52,73,28,21,76,49,73,149,A,,,,,,,,,M. Philippoussis,S. Stolle,P338,S443,AUS,AUS,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS014,R16,01:55:00,,F,3,C328,"6-4,3-6,6-3",K. Carlsen,S. Sargsian,,,DEN,ARM,6-4,3-6,6-3,,,01:55:00,271,/en/stats/leaderboard?page=serve,5,5,56,47,84,81,38,47,49,18,37,50,2,4,14,260,/en/stats/leaderboard?page=serve,6,4,58,48,83,69,33,48,57,20,35,25,1,4,14,67,56,84,36,30,83,51,86,167,64,53,83,33,28,84,49,81,167,A,,,,,,,,,K. Carlsen,S. Sargsian,C328,S545,DEN,ARM,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS015,R16,01:07:00,,F,2,E113,"7-6(7),6-1",T. Enqvist,V. Spadea,,,SWE,USA,7-6(7),6-1,,,,01:07:00,301,/en/stats/leaderboard?page=serve,1,4,54,31,57,77,24,31,77,20,26,50,1,2,10,232,/en/stats/leaderboard?page=serve,,5,47,27,57,67,18,27,47,14,30,25,1,4,9,77,44,57,44,25,57,61,69,114,56,32,57,23,13,57,39,45,114,A,7,4,,,,,,False,T. Enqvist,V. Spadea,E113,S544,SWE,USA,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS016,R32,01:15:00,,F,2,I034,"7-6(7),6-3",G. Ivanisevic,N. Godwin,,,CRO,RSA,7-6(7),6-3,,,,01:15:00,288,/en/stats/leaderboard?page=serve,4,11,42,28,67,93,26,28,56,22,39,67,2,3,11,264,/en/stats/leaderboard?page=serve,2,9,47,30,64,80,24,30,50,17,34,50,2,4,10,72,48,67,36,23,64,54,71,131,64,41,64,28,19,67,46,60,131,A,7,4,,,,,,,G. Ivanisevic,N. Godwin,I034,G288,CRO,RSA,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS017,R32,01:21:00,,F,2,D015,"6-4,6-4",O. Delaitre,E. Ran,,,FRA,ISR,6-4,6-4,,,,01:21:00,277,/en/stats/leaderboard?page=serve,2,4,51,31,61,74,23,31,60,18,30,0,0,1,10,247,/en/stats/leaderboard?page=serve,2,3,56,42,75,62,26,42,58,19,33,63,5,8,10,67,41,61,40,30,75,52,71,136,60,45,75,33,20,61,48,65,136,A,,,,,,,,,O. Delaitre,E. Ran,D015,R243,FRA,ISR,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS018,R32,01:01:00,,F,2,B397,"6-2,6-0",B. Black,D. Flach,,,ZIM,USA,6-2,6-0,,,,01:01:00,262,/en/stats/leaderboard?page=serve,2,4,45,21,47,76,16,21,54,14,26,80,4,5,7,141,/en/stats/leaderboard?page=serve,2,1,48,30,63,53,16,30,27,9,33,60,9,15,7,64,30,47,60,38,63,62,68,110,40,25,63,36,17,47,38,42,110,A,,,,,,,,,B. Black,D. Flach,B397,F191,ZIM,USA,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS019,R32,01:27:00,,F,2,G354,"7-5,6-2",J. Gimelstob,A. Agassi,,,USA,USA,7-5,6-2,,,,01:27:00,234,/en/stats/leaderboard?page=serve,4,1,56,36,64,75,27,36,36,10,28,57,4,7,10,188,/en/stats/leaderboard?page=serve,5,1,57,43,76,56,24,43,39,13,33,45,5,11,10,58,37,64,51,39,76,54,76,140,49,37,76,42,27,64,46,64,140,A,,,,,,,,,J. Gimelstob,A. Agassi,G354,A092,USA,USA,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS020,R32,01:20:00,,F,2,K214,"6-4,6-4",R. Krajicek,M. Ondruska,,,NED,RSA,6-4,6-4,,,,01:20:00,289,/en/stats/leaderboard?page=serve,4,14,54,30,56,87,26,30,58,15,26,,0,,10,251,/en/stats/leaderboard?page=serve,4,0,59,42,71,71,30,42,45,13,29,67,4,6,10,73,41,56,39,28,71,54,69,127,61,43,71,27,15,56,46,58,127,A,,,,,,,,,R. Krajicek,M. Ondruska,K214,O098,NED,RSA,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS021,R32,00:55:00,,F,2,W217,"6-4,6-3",G. Weiner,B. Bryan,,,USA,USA,6-4,6-3,,,,00:55:00,267,/en/stats/leaderboard?page=serve,5,6,64,35,55,86,30,35,50,10,20,,0,,9,272,/en/stats/leaderboard?page=serve,3,3,71,34,48,74,25,34,57,8,14,25,1,4,10,73,40,55,31,15,48,53,55,103,69,33,48,27,15,55,47,48,103,A,,,,,,,,,G. Weiner,B. Bryan,W217,B588,USA,USA,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS022,R32,01:43:00,,F,2,B471,"7-6(7),7-6(7)",M. Bhupathi,D. Nestor,,,IND,CAN,7-6(7),7-6(7),,,,01:43:00,271,/en/stats/leaderboard?page=serve,3,14,49,48,97,77,37,48,51,25,49,75,6,8,12,255,/en/stats/leaderboard?page=serve,8,6,48,38,80,71,27,38,55,23,42,60,3,5,12,64,62,97,38,30,80,52,92,177,63,50,80,36,35,97,48,85,177,A,7,1,7,5,,,,,M. Bhupathi,D. Nestor,B471,N210,IND,CAN,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS023,R32,01:37:00,,F,2,C243,"7-5,7-5",J. Courier,G. Stafford,,,USA,RSA,7-5,7-5,,,,01:37:00,277,/en/stats/leaderboard?page=serve,1,5,59,34,58,76,26,34,63,15,24,0,0,3,12,212,/en/stats/leaderboard?page=serve,5,6,44,36,81,67,24,36,42,19,45,44,4,9,12,71,41,58,47,38,81,57,79,139,53,43,81,29,17,58,43,60,139,A,,,,,,,,,J. Courier,G. Stafford,C243,S406,USA,RSA,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS024,R32,02:28:00,,F,3,R255,"7-6(7),6-7(3),6-3",P. Rafter,L. Roux,,,AUS,FRA,7-6(7),6-7(3),6-3,,,02:28:00,303,/en/stats/leaderboard?page=serve,2,8,58,59,102,78,46,59,67,29,43,67,2,3,17,272,/en/stats/leaderboard?page=serve,2,1,59,68,115,65,44,68,62,29,47,71,5,7,16,74,75,102,37,42,115,54,117,217,63,73,115,26,27,102,46,100,217,A,7,3,3,7,,,,,P. Rafter,L. Roux,R255,R280,AUS,FRA,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS025,R32,01:35:00,,F,2,R186,"6-3,6-4",G. Raoux,G. Etlis,,,FRA,ARG,6-3,6-4,,,,01:35:00,256,/en/stats/leaderboard?page=serve,4,2,40,31,77,71,22,31,57,26,46,86,6,7,10,229,/en/stats/leaderboard?page=serve,4,6,51,36,70,72,26,36,38,13,34,80,12,15,9,62,48,77,44,31,70,54,79,147,56,39,70,38,29,77,46,68,147,A,,,,,,,,,G. Raoux,G. Etlis,R186,E138,FRA,ARG,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS026,R32,01:48:00,,F,3,S443,"2-6,6-3,7-6(7)",S. Stolle,M. Tebbutt,,,AUS,AUS,2-6,6-3,7-6(7),,,01:48:00,256,/en/stats/leaderboard?page=serve,5,10,53,55,103,80,44,55,38,18,48,50,3,6,15,265,/en/stats/leaderboard?page=serve,11,14,47,41,87,80,33,41,50,23,46,60,3,5,14,60,62,103,36,31,87,49,93,190,64,56,87,40,41,103,51,97,190,A,,,,,7,5,,,S. Stolle,M. Tebbutt,S443,T195,AUS,AUS,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS027,R32,01:43:00,,F,3,P338,"1-6,6-3,7-6(7)",M. Philippoussis,R. Jabali,,,AUS,BRA,1-6,6-3,7-6(7),,,01:43:00,276,/en/stats/leaderboard?page=serve,6,20,49,42,85,86,36,42,49,21,43,63,5,8,14,283,/en/stats/leaderboard?page=serve,1,6,63,52,82,67,35,52,63,19,30,75,6,8,14,67,57,85,34,28,82,51,85,167,66,54,82,33,28,85,49,82,167,A,,,,,7,0,,,M. Philippoussis,R. Jabali,P338,J085,AUS,BRA,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS028,R32,01:12:00,,F,2,S545,"6-4,6-3",S. Sargsian,A. O'Brien,,,ARM,USA,6-4,6-3,,,,01:12:00,273,/en/stats/leaderboard?page=serve,4,6,50,27,54,89,24,27,44,12,27,0,0,1,9,225,/en/stats/leaderboard?page=serve,4,3,56,33,59,64,21,33,46,12,26,56,5,9,10,67,36,54,44,26,59,55,62,113,56,33,59,33,18,54,45,51,113,A,,,,,,,,,S. Sargsian,A. O'Brien,S545,O099,ARM,USA,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS029,R32,01:31:00,,F,2,C328,"7-6(7),6-1",K. Carlsen,S. Lareau,,,DEN,CAN,7-6(7),6-1,,,,01:31:00,277,/en/stats/leaderboard?page=serve,5,5,52,30,58,80,24,30,57,16,28,67,2,3,9,216,/en/stats/leaderboard?page=serve,7,2,59,51,87,55,28,51,47,17,36,64,7,11,10,69,40,58,48,42,87,57,82,145,52,45,87,31,18,58,43,63,145,A,7,4,,,,,,,K. Carlsen,S. Lareau,C328,L226,DEN,CAN,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS030,R32,01:13:00,,F,2,S544,"7-6,6-1",V. Spadea,S. Simian,,,USA,FRA,7-6,6-1,,,,01:13:00,238,/en/stats/leaderboard?page=serve,2,5,68,38,56,68,26,38,33,6,18,57,4,7,9,169,/en/stats/leaderboard?page=serve,6,0,57,35,61,54,19,35,31,8,26,54,7,13,9,57,32,56,56,34,61,56,66,117,44,27,61,43,24,56,44,51,117,A,,,,,,,,,V. Spadea,S. Simian,S544,S454,USA,FRA,,
423,1997,Los Angeles,GP,1997-07-21T00:00:00,1997-07-27T00:00:00,Hard,32,303000,$,MS031,R32,01:13:00,,F,2,E113,"6-3,6-2",T. Enqvist,S. Bryan,,,SWE,USA,6-3,6-2,,,,01:13:00,264,/en/stats/leaderboard?page=serve,5,6,52,33,64,88,29,33,35,11,31,50,1,2,9,198,/en/stats/leaderboard?page=serve,5,2,53,31,58,65,20,31,33,9,27,64,7,11,8,63,40,64,50,29,58,57,69,122,50,29,58,38,24,64,43,53,122,A,,,,,,,,,T. Enqvist,S. Bryan,E113,B401,SWE,USA,,
