event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set4_winner,tiebreak_set4_loser,tiebreak_set1_winner,tiebreak_set1_loser,player_id_winner,player_id_loser
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS065,R128,01:32:00,,F,3,H432,"6-4,6-1,6-1",L. Hewitt,R. Ginepri,,,AUS,USA,6-4,6-1,6-1,,,01:32:00,A,L. Hewitt,R. Ginepri,AUS,USA,,,,,,,299,/en/stats/leaderboard?page=serve,3,13,59,40,68,93,37,40,46,13,28,75,3,4,12,184,/en/stats/leaderboard?page=serve,6,3,56,49,88,49,24,49,41,16,39,61,11,18,12,74,50,68,55,48,88,63,98,156,45,40,88,26,18,68,37,58,156,,,,,H432,G569
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS066,R128,01:56:00,,F,4,P624,"2-6,6-1,7-6(7),6-1",P. Petzschner,R. Ram,,,GER,USA,2-6,6-1,7-6(7),6-1,,01:56:00,A,P. Petzschner,R. Ram,GER,USA,,,,,7.0,3.0,296,/en/stats/leaderboard?page=serve,6,18,50,53,105,81,43,53,65,34,52,71,5,7,18,264,/en/stats/leaderboard?page=serve,3,12,64,62,97,73,45,62,43,15,35,56,5,9,16,73,77,105,38,37,97,56,114,202,62,60,97,27,28,105,44,88,202,,,,,P624,R548
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS067,R128,01:23:00,,F,3,Z168,"6-4,6-2,3-0",M. Zverev,D. Tursunov,,,GER,RUS,6-4,6-2,3-0,,,01:23:00,A,M. Zverev,D. Tursunov,GER,RUS,,,,,,,316,/en/stats/leaderboard?page=serve,0,6,74,46,62,80,37,46,56,9,16,100,1,1,10,210,/en/stats/leaderboard?page=serve,5,6,55,41,74,73,30,41,27,9,33,50,5,10,11,74,46,62,47,35,74,60,81,136,53,39,74,26,16,62,40,55,136,,,,,Z168,T315
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS068,R128,01:50:00,,F,3,S694,"6-4,6-4,6-1",R. Stepanek,A. Falla,,,CZE,COL,6-4,6-4,6-1,,,01:50:00,A,R. Stepanek,A. Falla,CZE,COL,,,,,,,289,/en/stats/leaderboard?page=serve,3,5,63,51,81,75,38,51,57,17,30,80,4,5,13,206,/en/stats/leaderboard?page=serve,8,2,60,55,91,62,34,55,33,12,36,33,3,9,14,68,55,81,49,45,91,58,100,172,51,46,91,32,26,81,42,72,172,,,,,S694,F444
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS069,R128,01:17:00,,F,2,S843,"7-6(0),6-3",P. Starace,J. Acasuso,,,ITA,ARG,7-6(0),6-3,,,,01:17:00,A,P. Starace,J. Acasuso,ITA,ARG,,,,,,,335,/en/stats/leaderboard?page=serve,0,3,78,40,51,90,36,40,64,7,11,0,0,0,10,264,/en/stats/leaderboard?page=serve,2,4,64,44,69,73,32,44,44,11,25,60,3,5,11,84,43,51,38,26,69,58,69,120,62,43,69,16,8,51,43,51,120,,,0.0,,S843,A389
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS070,R128,02:24:00,,F,4,F510,"1-6,6-7(3),6-4,3-1",F. Fognini,D. Istomin,,,ITA,UZB,1-6,6-7(3),6-4,3-1,,02:24:00,A,F. Fognini,D. Istomin,ITA,UZB,,,3.0,7.0,,,266,/en/stats/leaderboard?page=serve,4,7,66,77,117,66,51,77,50,20,40,67,6,9,16,262,/en/stats/leaderboard?page=serve,5,6,62,83,133,73,61,83,44,22,50,82,14,17,17,61,71,117,38,50,133,48,121,250,62,83,133,39,46,117,52,129,250,,,,,F510,I165
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS071,R128,02:25:00,,F,4,F401,"7-5,6-3,4-6,6-2",D. Ferrer,K. Kim,,,ESP,USA,7-5,6-3,4-6,6-2,,02:25:00,A,D. Ferrer,K. Kim,ESP,USA,,,,,,,252,/en/stats/leaderboard?page=serve,3,7,63,74,117,68,50,74,47,20,43,57,8,14,20,205,/en/stats/leaderboard?page=serve,6,4,54,61,113,64,39,61,37,19,52,36,5,14,19,60,70,117,49,55,113,54,125,230,51,58,113,40,47,117,46,105,230,,,,,F401,K358
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS072,R128,01:49:00,,F,3,D402,"6-2,6-3,6-3",N. Davydenko,D. Evans,,,RUS,GBR,6-2,6-3,6-3,,,01:49:00,A,N. Davydenko,D. Evans,RUS,GBR,,,,,,,279,/en/stats/leaderboard?page=serve,3,3,73,47,64,77,36,47,53,9,17,0,0,3,13,186,/en/stats/leaderboard?page=serve,5,3,66,65,98,54,35,65,30,10,33,47,7,15,13,70,45,64,54,53,98,60,98,162,46,45,98,30,19,64,40,64,162,,,,,D402,E687
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS073,R128,02:58:00,,F,5,C856,"4-6,6-1,7-6(7),2-6,6-3",V. Crivoi,B. Phau,,,ROU,GER,4-6,6-1,7-6(7),2-6,6-3,02:58:00,A,V. Crivoi,B. Phau,ROU,GER,,,,,7.0,3.0,277,/en/stats/leaderboard?page=serve,1,5,67,96,143,65,62,96,62,29,47,50,5,10,24,254,/en/stats/leaderboard?page=serve,6,13,52,75,145,64,48,75,54,38,70,58,7,12,22,64,91,143,41,59,145,52,150,288,59,86,145,36,52,143,48,138,288,,,,,C856,P436
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS074,R128,02:05:00,,F,4,M850,"6-1,2-6,6-4,6-2",P. Mathieu,F. Gil,,,FRA,POR,6-1,2-6,6-4,6-2,,02:05:00,A,P. Mathieu,F. Gil,FRA,POR,,,,,,,284,/en/stats/leaderboard?page=serve,6,13,64,64,100,83,53,64,42,15,36,60,3,5,17,251,/en/stats/leaderboard?page=serve,1,12,62,60,97,72,43,60,38,14,37,55,6,11,16,68,68,100,41,40,97,55,108,197,59,57,97,32,32,100,45,89,197,,,,,M850,G717
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS075,R128,01:28:00,,F,3,BA47,"6-3,6-4,6-4",T. Berdych,A. Bogdanovic,,,CZE,GBR,6-3,6-4,6-4,,,01:28:00,A,T. Berdych,A. Bogdanovic,CZE,GBR,,,,,,,337,/en/stats/leaderboard?page=serve,1,9,61,44,72,93,41,44,75,21,28,0,0,0,15,267,/en/stats/leaderboard?page=serve,3,5,64,47,74,79,37,47,44,12,27,40,2,5,14,86,62,72,34,25,74,60,87,146,66,49,74,14,10,72,40,59,146,,,,,BA47,B929
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS076,R128,01:25:00,,F,3,M762,"6-1,6-4,6-2",J. Melzer,W. Odesnik,,,AUT,USA,6-1,6-4,6-2,,,01:25:00,A,J. Melzer,W. Odesnik,AUT,USA,,,,,,,304,/en/stats/leaderboard?page=serve,3,16,64,51,80,76,39,51,59,17,29,75,3,4,13,208,/en/stats/leaderboard?page=serve,7,5,63,52,83,58,30,52,39,12,31,60,9,15,12,70,56,80,49,41,83,60,97,163,51,42,83,30,24,80,40,66,163,,,,,M762,O234
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS077,R128,01:13:00,,F,3,B896,"6-4,6-4,6-1",B. Becker,R. Karanusic,,,GER,CRO,6-4,6-4,6-1,,,01:13:00,A,B. Becker,R. Karanusic,GER,CRO,,,,,,,320,/en/stats/leaderboard?page=serve,1,13,63,45,71,91,41,45,62,16,26,83,5,6,14,237,/en/stats/leaderboard?page=serve,2,3,61,43,70,58,25,43,56,15,27,17,1,6,13,80,57,71,43,30,70,62,87,141,57,40,70,20,14,71,38,54,141,,,,,B896,K371
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS078,R128,01:15:00,,F,3,K403,"3-6,6-0,3-0",I. Kunitsyn,G. Dimitrov,,,RUS,BUL,3-6,6-0,3-0,,,01:15:00,A,I. Kunitsyn,G. Dimitrov,RUS,BUL,,,,,,,257,/en/stats/leaderboard?page=serve,4,4,53,31,58,71,22,31,56,15,27,60,3,5,9,186,/en/stats/leaderboard?page=serve,6,3,57,40,70,55,22,40,33,10,30,62,8,13,9,64,37,58,54,38,70,59,75,128,46,32,70,36,21,58,41,53,128,,,,,K403,D875
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS079,R128,02:12:00,,F,4,R485,"6-3,7-6(7),4-6,6-3",A. Roddick,J. Chardy,,,USA,FRA,6-3,7-6(7),4-6,6-3,,02:12:00,A,A. Roddick,J. Chardy,USA,FRA,,,7.0,3.0,,,331,/en/stats/leaderboard?page=serve,1,21,72,76,106,89,68,76,60,18,30,33,1,3,21,277,/en/stats/leaderboard?page=serve,6,14,53,63,120,81,51,63,51,29,57,70,7,10,19,81,86,106,33,40,120,56,126,226,67,80,120,19,20,106,44,100,226,,,,,R485,CA12
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS080,R128,02:38:00,,F,4,MC10,"7-5,6-7(3),6-3,6-4",A. Murray,R. Kendrick,,,GBR,USA,7-5,6-7(3),6-3,6-4,,02:38:00,A,A. Murray,R. Kendrick,GBR,USA,,,3.0,7.0,,,313,/en/stats/leaderboard?page=serve,4,20,59,74,126,85,63,74,58,30,52,50,1,2,22,284,/en/stats/leaderboard?page=serve,5,18,67,91,136,73,66,91,51,23,45,50,4,8,21,74,93,126,35,47,136,53,140,262,65,89,136,26,33,126,47,122,262,,,,,MC10,K448
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS081,R128,01:28:00,,F,3,G858,"6-2,6-4,6-4",E. Gulbis,R. Ghedin,,,LAT,ITA,6-2,6-4,6-4,,,01:28:00,A,E. Gulbis,R. Ghedin,LAT,ITA,,,,,,,293,/en/stats/leaderboard?page=serve,6,11,56,45,80,80,36,45,60,21,35,50,1,2,14,235,/en/stats/leaderboard?page=serve,4,6,55,42,76,64,27,42,50,17,34,17,1,6,14,71,57,80,42,32,76,57,89,156,58,44,76,29,23,80,43,67,156,,,,,G858,G822
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS082,R128,03:25:00,,F,5,G676,"7-5,7-6(8),4-6,6-7(3),6-4",D. Gimeno-Traver,T. Dent,,,ESP,USA,7-5,7-6(8),4-6,6-7(3),6-4,03:25:00,A,D. Gimeno-Traver,T. Dent,ESP,USA,,,8.0,6.0,,,292,/en/stats/leaderboard?page=serve,6,5,70,113,162,77,87,113,57,28,49,50,3,6,28,261,/en/stats/leaderboard?page=serve,20,12,52,94,182,82,77,94,50,44,88,73,11,15,28,71,115,162,34,61,182,51,176,344,66,121,182,29,47,162,49,168,344,3.0,7.0,,,G676,D362
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS083,R128,01:45:00,,F,3,T840,"6-4,6-4,6-3",V. Troicki,B. Dabul,,,SRB,ARG,6-4,6-4,6-3,,,01:45:00,A,V. Troicki,B. Dabul,SRB,ARG,,,,,,,294,/en/stats/leaderboard?page=serve,5,11,57,50,87,80,40,50,59,22,37,86,6,7,14,240,/en/stats/leaderboard?page=serve,3,3,64,59,92,68,40,59,42,14,33,29,2,7,15,71,62,87,41,38,92,56,100,179,59,54,92,29,25,87,44,79,179,,,,,T840,D556
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS084,R128,01:52:00,,F,3,W367,"7-5,6-4,6-1",S. Wawrinka,E. Schwank,,,SUI,ARG,7-5,6-4,6-1,,,01:52:00,A,S. Wawrinka,E. Schwank,SUI,ARG,,,,,,,309,/en/stats/leaderboard?page=serve,0,11,61,54,89,80,43,54,57,20,35,100,6,6,14,238,/en/stats/leaderboard?page=serve,5,8,63,60,96,70,42,60,36,13,36,29,2,7,15,71,63,89,43,41,96,56,104,185,57,55,96,29,26,89,44,81,185,,,,,W367,SE66
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS085,R128,02:19:00,,F,4,V258,"4-6,6-3,6-2,6-2",M. Vassallo Arguello,P. Andujar,,,ARG,ESP,4-6,6-3,6-2,6-2,,02:19:00,A,M. Vassallo Arguello,P. Andujar,ARG,ESP,,,,,,,281,/en/stats/leaderboard?page=serve,1,4,70,71,101,72,51,71,53,16,30,50,3,6,18,225,/en/stats/leaderboard?page=serve,5,2,59,57,96,60,34,57,51,20,39,36,4,11,17,66,67,101,44,42,96,55,109,197,56,54,96,34,34,101,45,88,197,,,,,V258,A596
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS086,R128,03:04:00,,F,5,C882,"3-6,4-6,6-4,6-1,11-9",P. Cuevas,C. Rochus,,,URU,BEL,3-6,4-6,6-4,6-1,11-9,03:04:00,A,P. Cuevas,C. Rochus,URU,BEL,,,,,,,302,/en/stats/leaderboard?page=serve,6,33,67,100,150,80,80,100,46,23,50,44,4,9,28,267,/en/stats/leaderboard?page=serve,2,0,71,116,164,63,73,116,60,29,48,50,7,14,28,69,103,150,38,62,164,53,165,314,62,102,164,31,47,150,47,149,314,,,,,C882,R336
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS087,R128,02:16:00,,F,4,L799,"6-2,3-6,7-6(7),6-4",J. Levine,M. Safin,,,CAN,RUS,6-2,3-6,7-6(7),6-4,,02:16:00,A,J. Levine,M. Safin,CAN,RUS,,,,,7.0,4.0,283,/en/stats/leaderboard?page=serve,10,11,57,68,119,87,59,68,49,25,51,85,11,13,19,278,/en/stats/leaderboard?page=serve,2,13,63,78,123,71,55,78,53,24,45,50,4,8,20,71,84,119,36,44,123,53,128,242,64,79,123,29,35,119,47,114,242,,,,,L799,S741
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS088,R128,02:14:00,,F,3,G415,"7-5,7-5,6-3",F. Gonzalez,T. Gabashvili,,,CHI,RUS,7-5,7-5,6-3,,,02:14:00,A,F. Gonzalez,T. Gabashvili,CHI,RUS,,,,,,,298,/en/stats/leaderboard?page=serve,3,18,58,63,109,79,50,63,52,24,46,80,4,5,17,244,/en/stats/leaderboard?page=serve,9,8,46,48,105,75,36,48,49,28,57,67,8,12,16,68,74,109,39,41,105,54,115,214,61,64,105,32,35,109,46,99,214,,,,,G415,G681
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS089,R128,01:11:00,,F,3,MD56,"6-0,6-0,6-3",L. Mayer,O. Hernandez,,,ARG,ESP,6-0,6-0,6-3,,,01:11:00,A,L. Mayer,O. Hernandez,ARG,ESP,,,,,,,317,/en/stats/leaderboard?page=serve,1,10,64,38,59,92,35,38,52,11,21,100,3,3,11,173,/en/stats/leaderboard?page=serve,5,1,71,44,62,48,21,44,28,5,18,36,4,11,10,78,46,59,58,36,62,68,82,121,42,26,62,22,13,59,32,39,121,,,,,MD56,H472
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS090,R128,01:54:00,,F,3,F316,"6-3,7-6(7),6-3",J. Ferrero,M. Youzhny,,,ESP,RUS,6-3,7-6(7),6-3,,,01:54:00,A,J. Ferrero,M. Youzhny,ESP,RUS,,,7.0,3.0,,,315,/en/stats/leaderboard?page=serve,1,6,67,64,96,78,50,64,72,23,32,83,5,6,16,275,/en/stats/leaderboard?page=serve,0,5,72,56,78,79,44,56,41,9,22,40,2,5,14,76,73,96,32,25,78,56,98,174,68,53,78,24,23,96,44,76,174,,,,,F316,Y061
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS091,R128,01:47:00,,F,3,S424,"6-4,6-2,6-2",F. Santoro,N. Kiefer,,,FRA,GER,6-4,6-2,6-2,,,01:47:00,A,F. Santoro,N. Kiefer,FRA,GER,,,,,,,308,/en/stats/leaderboard?page=serve,3,11,61,50,82,76,38,50,63,20,32,100,2,2,13,221,/en/stats/leaderboard?page=serve,8,3,48,42,88,69,29,42,48,22,46,58,7,12,13,71,58,82,42,37,88,56,95,170,58,51,88,29,24,82,44,75,170,,,,,S424,K316
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS092,R128,04:11:00,,F,5,H528,"6-3,6-7(5),6-4,6-7(5),12-10",V. Hanescu,I. Navarro,,,ROU,ESP,6-3,6-7(5),6-4,6-7(5),12-10,04:11:00,A,V. Hanescu,I. Navarro,ROU,ESP,,,5.0,7.0,,,316,/en/stats/leaderboard?page=serve,0,12,69,135,197,76,102,135,63,39,62,83,5,6,33,289,/en/stats/leaderboard?page=serve,10,18,57,107,187,78,83,107,59,47,80,43,3,7,32,72,141,197,30,57,187,52,198,384,70,130,187,28,56,197,48,186,384,5.0,7.0,,,H528,N309
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS093,R128,03:43:00,,F,5,D469,"3-6,6-4,6-3,4-6,7-5",N. Devilder,N. Lapentti,,,FRA,ECU,3-6,6-4,6-3,4-6,7-5,03:43:00,A,N. Devilder,N. Lapentti,FRA,ECU,,,,,,,274,/en/stats/leaderboard?page=serve,4,13,65,113,173,65,74,113,55,33,60,69,11,16,25,261,/en/stats/leaderboard?page=serve,3,5,58,88,152,72,63,88,53,34,64,57,8,14,25,62,107,173,36,55,152,50,162,325,64,97,152,38,66,173,50,163,325,,,,,D469,L290
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS094,R128,02:20:00,,F,5,A410,"6-3,2-6,6-1,2-6,6-1",T. Alves,A. Pavel,,,BRA,ROU,6-3,2-6,6-1,2-6,6-1,02:20:00,A,T. Alves,A. Pavel,BRA,ROU,,,,,,,254,/en/stats/leaderboard?page=serve,4,3,66,80,121,70,56,80,41,17,41,50,4,8,19,230,/en/stats/leaderboard?page=serve,9,6,57,68,120,69,47,68,42,22,52,56,9,16,20,60,73,121,43,51,120,51,124,241,58,69,120,40,48,121,49,117,241,,,,,A410,P280
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS095,R128,01:36:00,,F,3,SD32,"6-4,6-3,6-3",G. Simon,B. Reynolds,,,FRA,USA,6-4,6-3,6-3,,,01:36:00,A,G. Simon,B. Reynolds,FRA,USA,,,,,,,309,/en/stats/leaderboard?page=serve,3,14,64,50,78,78,39,50,64,18,28,67,2,3,14,230,/en/stats/leaderboard?page=serve,4,4,64,60,94,67,40,60,35,12,34,50,5,10,14,73,57,78,45,42,94,58,99,172,55,52,94,27,21,78,42,73,172,,,,,SD32,R483
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS096,R128,02:09:00,,F,3,SA93,"7-5,6-4,7-6(7)",A. Seppi,J. Blake,,,ITA,USA,7-5,6-4,7-6(7),,,02:09:00,A,A. Seppi,J. Blake,ITA,USA,,,,,7.0,5.0,291,/en/stats/leaderboard?page=serve,2,9,64,69,108,70,48,69,62,24,39,67,4,6,17,263,/en/stats/leaderboard?page=serve,2,11,64,81,127,68,55,81,46,21,46,73,11,15,17,67,72,108,40,51,127,52,123,235,60,76,127,33,36,108,48,112,235,,,,,SA93,B676
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS097,R128,01:32:00,,F,3,G436,"6-2,6-2,6-4",M. Gicquel,A. Mannarino,,,FRA,FRA,6-2,6-2,6-4,,,01:32:00,A,M. Gicquel,A. Mannarino,FRA,FRA,,,,,,,289,/en/stats/leaderboard?page=serve,3,5,53,39,74,79,31,39,63,22,35,75,3,4,13,221,/en/stats/leaderboard?page=serve,4,8,64,51,80,59,30,51,41,12,29,33,3,9,13,72,53,74,48,38,80,59,91,154,53,42,80,28,21,74,41,63,154,,,,,G436,ME82
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS098,R128,01:26:00,,F,3,S544,"6-0,6-4,7-5",V. Spadea,P. Capdeville,,,USA,CHI,6-0,6-4,7-5,,,01:26:00,A,V. Spadea,P. Capdeville,USA,CHI,,,,,,,326,/en/stats/leaderboard?page=serve,0,10,65,47,72,87,41,47,64,16,25,100,1,1,14,250,/en/stats/leaderboard?page=serve,2,11,62,47,76,77,36,47,38,11,29,29,2,7,14,79,57,72,38,29,76,58,86,148,62,47,76,21,15,72,42,62,148,,,,,S544,C634
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS099,R128,02:50:00,,F,4,A511,"4-6,7-6(7),6-4,7-6(7)",I. Andreev,E. Korolev,,,RUS,KAZ,4-6,7-6(7),6-4,7-6(7),,02:50:00,A,I. Andreev,E. Korolev,RUS,KAZ,,,7.0,2.0,,,300,/en/stats/leaderboard?page=serve,4,20,58,76,131,80,61,76,60,33,55,25,1,4,22,289,/en/stats/leaderboard?page=serve,6,15,68,104,153,69,72,104,57,28,49,73,8,11,22,72,94,131,35,53,153,52,147,284,65,100,153,28,37,131,48,137,284,7.0,4.0,,,A511,K760
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS100,R128,02:54:00,,F,4,H355,"6-7(5),7-6(0),6-3,6-4",T. Haas,A. Peya,,,GER,AUT,6-7(5),7-6(0),6-3,6-4,,02:54:00,A,T. Haas,A. Peya,GER,AUT,,,0.0,,,,275,/en/stats/leaderboard?page=serve,13,12,60,96,160,79,76,96,47,30,64,86,12,14,22,274,/en/stats/leaderboard?page=serve,4,11,58,74,127,69,51,74,60,32,53,67,8,12,21,66,106,160,35,44,127,52,150,287,65,83,127,34,54,160,48,137,287,,,5.0,7.0,H355,P467
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS101,R128,03:14:00,,F,5,L428,"4-6,7-6(7),6-4,3-6,6-4",M. Llodra,J. Goodall,,,FRA,GBR,4-6,7-6(7),6-4,3-6,6-4,03:14:00,A,M. Llodra,J. Goodall,FRA,GBR,,,7.0,5.0,,,312,/en/stats/leaderboard?page=serve,4,25,67,101,150,77,78,101,59,29,49,67,6,9,25,288,/en/stats/leaderboard?page=serve,7,17,63,109,173,77,84,109,50,32,64,83,15,18,26,71,107,150,33,57,173,51,164,323,67,116,173,29,43,150,49,159,323,,,,,L428,G744
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS102,R128,01:41:00,,F,3,Q927,"6-3,6-4,6-4",S. Querrey,D. Udomchoke,,,USA,THA,6-3,6-4,6-4,,,01:41:00,A,S. Querrey,D. Udomchoke,USA,THA,,,,,,,296,/en/stats/leaderboard?page=serve,5,14,71,73,103,86,63,73,30,9,30,100,7,7,15,266,/en/stats/leaderboard?page=serve,1,5,66,69,104,67,46,69,51,18,35,70,7,10,14,70,72,103,38,40,104,54,112,207,62,64,104,30,31,103,46,95,207,,,,,Q927,U043
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS103,R128,01:50:00,,F,3,C977,"6-3,6-4,6-4",M. Cilic,A. Martin,,,CRO,ESP,6-3,6-4,6-4,,,01:50:00,A,M. Cilic,A. Martin,CRO,ESP,,,,,,,318,/en/stats/leaderboard?page=serve,1,12,63,57,90,74,42,57,70,23,33,100,4,4,15,264,/en/stats/leaderboard?page=serve,1,2,63,56,89,64,36,56,58,19,33,63,5,8,14,72,65,90,38,34,89,55,99,179,62,55,89,28,25,90,45,80,179,,,,,C977,M590
540,2009,Wimbledon,GS,2009-06-22T00:00:00,2009-07-05T00:00:00,Grass,128,5616600,£,MS104,R128,03:00:00,,F,4,R419,"7-6(7),6-4,5-7,7-6(7)",T. Robredo,L. Gregorc,,,ESP,SLO,7-6(7),6-4,5-7,7-6(7),,03:00:00,A,T. Robredo,L. Gregorc,ESP,SLO,,,,,,,301,/en/stats/leaderboard?page=serve,4,13,64,89,139,87,77,89,50,25,50,71,5,7,23,283,/en/stats/leaderboard?page=serve,8,15,64,97,151,77,75,97,44,24,54,83,10,12,23,73,102,139,34,52,151,53,154,290,66,99,151,27,37,139,47,136,290,7.0,3.0,7.0,4.0,R419,G527
