event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set5_winner,tiebreak_set5_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_id_winner,player_id_loser
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS072,R128,01:54:00,,F,3,BA47,"6-3,7-6(7),6-2",T. Berdych,M. Gicquel,,,CZE,FRA,6-3,7-6(7),6-2,,,01:54:00,A,T. Berdych,M. Gicquel,CZE,FRA,,,,,7.0,,311,/en/stats/leaderboard?page=serve,1,9,56,45,81,87,39,45,67,24,36,67,2,3,15,229,/en/stats/leaderboard?page=serve,3,2,43,42,98,71,30,42,45,25,56,60,6,10,14,78,63,81,44,43,98,59,106,179,56,55,98,22,18,81,41,73,179,,,,,,,BA47,G436
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS073,R128,02:14:00,,F,4,BA98,"6-3,6-4,3-6,6-1",S. Bolelli,J. Benneteau,,,ITA,FRA,6-3,6-4,3-6,6-1,,02:14:00,A,S. Bolelli,J. Benneteau,ITA,FRA,,,,,,,296,/en/stats/leaderboard?page=serve,2,12,59,61,103,82,50,61,57,24,42,60,3,5,18,241,/en/stats/leaderboard?page=serve,8,7,66,70,106,67,47,70,39,14,36,50,5,10,17,72,74,103,42,45,106,57,119,209,58,61,106,28,29,103,43,90,209,,,,,,,BA98,B747
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS074,R128,01:17:00,,F,2,SD32,"6-4,6-1",G. Simon,A. Waske,,,FRA,GER,6-4,6-1,,,,01:17:00,A,G. Simon,A. Waske,FRA,GER,,,,,,,287,/en/stats/leaderboard?page=serve,2,11,51,30,59,77,23,30,62,18,29,83,5,6,9,200,/en/stats/leaderboard?page=serve,4,3,50,24,48,63,15,24,38,9,24,33,2,6,8,69,41,59,50,24,48,61,65,107,50,24,48,31,18,59,39,42,107,,,,,,,SD32,W300
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS075,R128,03:24:00,,F,5,V306,"3-6,1-6,6-4,6-3,6-3",F. Verdasco,P. Mathieu,,,ESP,FRA,3-6,1-6,6-4,6-3,6-3,03:24:00,A,F. Verdasco,P. Mathieu,ESP,FRA,,,,,,,244,/en/stats/leaderboard?page=serve,8,9,67,106,159,66,70,106,42,22,53,61,11,18,22,241,/en/stats/leaderboard?page=serve,6,7,60,81,134,69,56,81,43,23,53,36,4,11,22,58,92,159,41,55,134,50,147,293,59,79,134,42,67,159,50,146,293,,,,,,,V306,M850
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS076,R128,04:06:00,,F,5,C487,"7-6(7),6-4,4-6,6-7(6),6-4",A. Clement,I. Karlovic,,,FRA,CRO,7-6(7),6-4,4-6,6-7(6),6-4,04:06:00,A,A. Clement,I. Karlovic,FRA,CRO,,,7.0,5.0,,,280,/en/stats/leaderboard?page=serve,5,10,56,94,168,76,71,94,58,43,74,64,7,11,27,296,/en/stats/leaderboard?page=serve,4,38,67,120,178,71,85,120,43,25,58,67,10,15,27,68,114,168,38,68,178,53,182,346,62,110,178,32,54,168,47,164,346,,,,,6.0,8.0,C487,K336
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS077,R128,02:43:00,,F,4,J129,"2-6,7-6(7),6-3,6-3",T. Johansson,N. Massu,,,SWE,CHI,2-6,7-6(7),6-3,6-3,,02:43:00,A,T. Johansson,N. Massu,SWE,CHI,,,,,7.0,3.0,274,/en/stats/leaderboard?page=serve,4,12,51,53,104,70,37,53,67,34,51,43,3,7,19,257,/en/stats/leaderboard?page=serve,2,10,56,64,115,69,44,64,51,26,51,50,5,10,19,68,71,104,39,45,115,53,116,219,61,70,115,32,33,104,47,103,219,,,,,,,J129,M655
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS078,R128,02:39:00,,F,4,A389,"6-4,6-7(2),6-3,6-4",J. Acasuso,M. Vassallo Arguello,,,ARG,ARG,6-4,6-7(2),6-3,6-4,,02:39:00,A,J. Acasuso,M. Vassallo Arguello,ARG,ARG,,,,,2.0,7.0,310,/en/stats/leaderboard?page=serve,3,9,90,36,40,89,32,36,25,1,4,0,0,0,8,189,/en/stats/leaderboard?page=serve,1,6,94,33,35,48,16,33,0,0,2,33,2,6,7,83,33,40,54,19,35,69,52,75,46,16,35,18,7,40,31,23,75,,,,,,,A389,V258
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS079,R128,01:58:00,,F,3,R485,"7-6(8),6-3,6-3",A. Roddick,J. Gimelstob,,,USA,USA,7-6(8),6-3,6-3,,,01:58:00,A,A. Roddick,J. Gimelstob,USA,USA,,,8.0,6.0,,,330,/en/stats/leaderboard?page=serve,2,17,77,66,86,88,58,66,50,10,20,100,2,2,15,274,/en/stats/leaderboard?page=serve,5,8,61,58,95,71,41,58,59,22,37,40,2,5,15,79,68,86,34,32,95,55,100,181,66,63,95,21,18,86,45,81,181,,,,,,,R485,G354
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS080,R128,01:39:00,,F,3,D402,"6-4,6-0,6-1",N. Davydenko,J. Levine,,,RUS,CAN,6-4,6-0,6-1,,,01:39:00,A,N. Davydenko,J. Levine,RUS,CAN,,,,,,,306,/en/stats/leaderboard?page=serve,2,5,66,45,68,80,36,45,57,13,23,100,5,5,11,189,/en/stats/leaderboard?page=serve,8,4,59,51,87,51,26,51,42,15,36,50,7,14,12,72,49,68,53,46,87,61,95,155,47,41,87,28,19,68,39,60,155,,,,,,,D402,L799
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS081,R128,01:56:00,,F,3,K316,"6-2,7-6(7),6-3",N. Kiefer,V. Spadea,,,GER,USA,6-2,7-6(7),6-3,,,01:56:00,A,N. Kiefer,V. Spadea,GER,USA,,,,,7.0,1.0,304,/en/stats/leaderboard?page=serve,6,12,54,43,80,86,37,43,65,24,37,0,0,1,15,238,/en/stats/leaderboard?page=serve,5,0,61,60,99,62,37,60,49,19,39,67,8,12,14,76,61,80,43,43,99,58,104,179,57,56,99,24,19,80,42,75,179,,,,,,,K316,S544
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS082,R128,02:14:00,,F,3,H390,"7-6(7),6-3,7-6(8)",L. Horna,P. Luczak,,,PER,AUS,7-6(7),6-3,7-6(8),,,02:14:00,A,L. Horna,P. Luczak,PER,AUS,,,7.0,4.0,,,314,/en/stats/leaderboard?page=serve,3,12,70,71,102,80,57,71,61,19,31,67,2,3,17,284,/en/stats/leaderboard?page=serve,2,11,69,79,115,75,59,79,44,16,36,75,6,8,16,75,76,102,35,40,115,53,116,217,65,75,115,25,26,102,47,101,217,,,8.0,6.0,,,H390,L515
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS083,R128,01:36:00,,F,3,A479,"6-4,6-0,7-6(7)",N. Almagro,A. Kuznetsov,,,ESP,USA,6-4,6-0,7-6(7),,,01:36:00,A,N. Almagro,A. Kuznetsov,ESP,USA,,,,,,,332,/en/stats/leaderboard?page=serve,1,12,65,50,77,86,43,50,70,19,27,100,1,1,14,261,/en/stats/leaderboard?page=serve,3,7,51,38,74,82,31,38,53,19,36,33,2,6,14,81,62,77,32,24,74,57,86,151,68,50,74,19,15,77,43,65,151,,,7.0,4.0,,,A479,K737
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS084,R128,01:42:00,,F,3,MC10,"6-2,6-3,6-0",A. Murray,P. Cuevas,,,GBR,URU,6-2,6-3,6-0,,,01:42:00,A,A. Murray,P. Cuevas,GBR,URU,,,,,,,275,/en/stats/leaderboard?page=serve,4,6,51,40,78,78,31,40,53,20,38,86,6,7,12,167,/en/stats/leaderboard?page=serve,5,1,44,34,78,50,17,34,41,18,44,59,10,17,11,65,51,78,55,43,78,60,94,156,45,35,78,35,27,78,40,62,156,,,,,,,MC10,C882
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS085,R128,01:56:00,,F,3,B446,"6-3,7-6(7),6-2",J. Bjorkman,J. Guzman,,,SWE,ARG,6-3,7-6(7),6-2,,,01:56:00,A,J. Bjorkman,J. Guzman,SWE,ARG,,,,,7.0,4.0,308,/en/stats/leaderboard?page=serve,4,9,58,54,93,81,44,54,64,25,39,100,7,7,15,256,/en/stats/leaderboard?page=serve,4,8,56,53,95,75,40,53,43,18,42,63,5,8,14,74,69,93,39,37,95,56,106,188,61,58,95,26,24,93,44,82,188,,,,,,,B446,G483
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS086,R128,03:58:00,,F,5,L311,"6-7(4),6-4,7-5,6-7(6),6-4",H. Lee,D. Hrbaty,,,KOR,SVK,6-7(4),6-4,7-5,6-7(6),6-4,03:58:00,A,H. Lee,D. Hrbaty,KOR,SVK,,,4.0,7.0,,,249,/en/stats/leaderboard?page=serve,5,12,60,109,182,69,75,109,42,31,73,50,8,16,28,226,/en/stats/leaderboard?page=serve,12,12,58,111,192,65,72,111,43,35,81,52,12,23,28,58,106,182,44,85,192,51,191,374,56,107,192,42,76,182,49,183,374,,,,,6.0,8.0,L311,H377
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS087,R128,03:15:00,,F,4,C433,"6-3,4-6,7-5,6-3",G. Canas,R. Ramirez Hidalgo,,,ARG,ESP,6-3,4-6,7-5,6-3,,03:15:00,A,G. Canas,R. Ramirez Hidalgo,ARG,ESP,,,,,,,274,/en/stats/leaderboard?page=serve,3,6,57,64,112,78,50,64,56,27,48,56,5,9,20,236,/en/stats/leaderboard?page=serve,5,9,52,65,125,68,44,65,47,28,60,50,7,14,20,69,77,112,42,53,125,55,130,237,58,72,125,31,35,112,45,107,237,,,,,,,C433,R383
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS088,R128,02:33:00,,F,4,H355,"6-7(5),7-5,6-3,6-4",T. Haas,S. Darcis,,,GER,BEL,6-7(5),7-5,6-3,6-4,,02:33:00,A,T. Haas,S. Darcis,GER,BEL,,,5.0,7.0,,,313,/en/stats/leaderboard?page=serve,4,14,59,75,127,84,63,75,65,34,52,80,4,5,22,283,/en/stats/leaderboard?page=serve,6,7,65,74,114,82,61,74,55,22,40,20,1,5,21,76,97,127,27,31,114,53,128,241,73,83,114,24,30,127,47,113,241,,,,,,,H355,D632
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS089,R128,02:41:00,,F,5,P624,"2-6,3-6,6-4,6-4,6-1",P. Petzschner,B. Becker,,,GER,GER,2-6,3-6,6-4,6-4,6-1,02:41:00,A,P. Petzschner,B. Becker,GER,GER,,,,,,,286,/en/stats/leaderboard?page=serve,6,20,59,74,126,78,58,74,54,28,52,56,5,9,22,240,/en/stats/leaderboard?page=serve,14,6,47,66,139,79,52,66,45,33,73,62,8,13,22,68,86,126,39,54,139,53,140,265,61,85,139,32,40,126,47,125,265,,,,,,,P624,B896
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS090,R128,00:45:00,,F,2,G379,"6-1,4-1",S. Grosjean,P. Goldstein,,,FRA,USA,6-1,4-1,,,,00:45:00,A,S. Grosjean,P. Goldstein,FRA,USA,,,,,,,323,/en/stats/leaderboard?page=serve,0,5,43,12,28,100,12,12,75,12,16,0,0,0,6,175,/en/stats/leaderboard?page=serve,4,1,57,29,51,52,15,29,36,8,22,64,7,11,6,86,24,28,55,28,51,66,52,79,45,23,51,14,4,28,34,27,79,,,,,,,G379,G333
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS091,R128,03:21:00,,F,4,M595,"6-3,7-5,3-6,7-6(8)",M. Mirnyi,M. Baghdatis,,,BLR,CYP,6-3,7-5,3-6,7-6(8),,03:21:00,A,M. Mirnyi,M. Baghdatis,BLR,CYP,,,,,,,279,/en/stats/leaderboard?page=serve,12,16,57,85,148,79,67,85,49,31,63,80,8,10,21,255,/en/stats/leaderboard?page=serve,8,2,39,56,142,82,46,56,55,47,86,57,4,7,21,66,98,148,35,49,142,51,147,290,65,93,142,34,50,148,49,143,290,,,,,8.0,6.0,M595,B837
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS092,R128,02:34:00,,F,4,L428,"6-3,4-6,6-4,6-4",M. Llodra,F. Volandri,,,FRA,ITA,6-3,4-6,6-4,6-4,,02:34:00,A,M. Llodra,F. Volandri,FRA,ITA,,,,,,,272,/en/stats/leaderboard?page=serve,8,8,58,72,125,76,55,72,53,28,53,77,10,13,20,260,/en/stats/leaderboard?page=serve,2,1,70,84,120,65,55,84,53,19,36,62,8,13,19,66,83,125,38,46,120,53,129,245,62,74,120,34,42,125,47,116,245,,,,,,,L428,V254
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS093,R128,01:22:00,,F,3,K310,"7-6(7),6-1,6-1",S. Koubek,S. Querrey,,,AUT,USA,7-6(7),6-1,6-1,,,01:22:00,A,S. Koubek,S. Querrey,AUT,USA,,,7.0,1.0,,,317,/en/stats/leaderboard?page=serve,3,8,62,48,78,83,40,48,67,20,30,100,7,7,13,225,/en/stats/leaderboard?page=serve,7,6,61,50,82,66,33,50,38,12,32,29,2,7,13,77,60,78,45,37,82,61,97,160,55,45,82,23,18,78,39,63,160,,,,,,,K310,Q927
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS094,R128,02:31:00,,F,4,S424,"6-1,6-7(8),6-2,6-1",F. Santoro,A. Montanes,,,FRA,ESP,6-1,6-7(8),6-2,6-1,,02:31:00,A,F. Santoro,A. Montanes,FRA,ESP,,,,,8.0,10.0,329,/en/stats/leaderboard?page=serve,1,18,64,65,101,85,55,65,69,25,36,80,4,5,18,237,/en/stats/leaderboard?page=serve,2,3,74,85,115,59,50,85,47,14,30,53,8,15,16,79,80,101,44,51,115,61,131,216,56,64,115,21,21,101,39,85,216,,,,,,,S424,M824
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS095,R128,02:41:00,,F,3,B676,"7-6(8),6-3,7-6(7)",J. Blake,M. Russell,,,USA,USA,7-6(8),6-3,7-6(7),,,02:41:00,A,J. Blake,M. Russell,USA,USA,,,8.0,6.0,,,297,/en/stats/leaderboard?page=serve,5,14,67,82,122,72,59,82,55,22,40,67,2,3,17,264,/en/stats/leaderboard?page=serve,5,5,59,76,128,70,53,76,48,25,52,85,11,13,16,66,81,122,39,50,128,52,131,250,61,78,128,34,41,122,48,119,250,,,7.0,4.0,,,B676,R368
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS096,R128,01:59:00,,F,3,R419,"6-3,7-6(7),6-1",T. Robredo,B. Reynolds,,,ESP,USA,6-3,7-6(7),6-1,,,01:59:00,A,T. Robredo,B. Reynolds,ESP,USA,,,,,7.0,5.0,315,/en/stats/leaderboard?page=serve,0,5,70,71,102,72,51,71,68,21,31,100,9,9,15,266,/en/stats/leaderboard?page=serve,5,7,61,46,75,65,30,46,62,18,29,0,0,3,13,71,72,102,36,27,75,56,99,177,64,48,75,29,30,102,44,78,177,,,,,,,R419,R483
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS097,R128,01:35:00,,F,3,F339,"6-4,6-1,6-2",M. Fish,B. Echagaray,,,USA,MEX,6-4,6-1,6-2,,,01:35:00,A,M. Fish,B. Echagaray,USA,MEX,,,,,,,300,/en/stats/leaderboard?page=serve,3,12,51,35,69,86,30,35,62,21,34,67,2,3,13,206,/en/stats/leaderboard?page=serve,3,4,63,48,76,56,27,48,36,10,28,54,7,13,12,74,51,69,51,39,76,62,90,145,49,37,76,26,18,69,38,55,145,,,,,,,F339,E212
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS098,R128,03:14:00,,F,4,B678,"6-1,4-6,6-1,7-6(7)",M. Berrer,M. Przysiezny,,,GER,POL,6-1,4-6,6-1,7-6(7),,03:14:00,A,M. Berrer,M. Przysiezny,GER,POL,,,,,,,272,/en/stats/leaderboard?page=serve,4,9,61,68,111,72,49,68,51,22,43,63,5,8,18,228,/en/stats/leaderboard?page=serve,9,13,61,97,159,62,60,97,40,25,62,73,19,26,18,64,71,111,47,74,159,54,145,270,53,85,159,36,40,111,46,125,270,,,,,7.0,4.0,B678,P701
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS099,R128,01:57:00,,F,3,G858,"7-5,7-6(7),6-3",E. Gulbis,P. Starace,,,LAT,ITA,7-5,7-6(7),6-3,,,01:57:00,A,E. Gulbis,P. Starace,LAT,ITA,,,,,7.0,4.0,307,/en/stats/leaderboard?page=serve,5,17,59,60,101,83,50,60,59,24,41,80,4,5,17,265,/en/stats/leaderboard?page=serve,6,3,63,64,102,69,44,64,55,21,38,50,3,6,16,73,74,101,36,37,102,55,111,203,64,65,102,27,27,101,45,92,203,,,,,,,G858,S843
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS100,R128,01:29:00,,F,3,M605,"6-1,6-2,6-4",C. Moya,B. Phau,,,ESP,GER,6-1,6-2,6-4,,,01:29:00,A,C. Moya,B. Phau,ESP,GER,,,,,,,307,/en/stats/leaderboard?page=serve,4,7,70,55,79,76,42,55,58,14,24,100,3,3,13,211,/en/stats/leaderboard?page=serve,2,4,39,28,72,64,18,28,48,21,44,44,4,9,12,71,56,79,46,33,72,59,89,151,54,39,72,29,23,79,41,62,151,,,,,,,M605,P436
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS101,R128,03:47:00,,F,5,K403,"4-6,6-3,7-5,2-6,7-5",I. Kunitsyn,G. Garcia-Lopez,,,RUS,ESP,4-6,6-3,7-5,2-6,7-5,03:47:00,A,I. Kunitsyn,G. Garcia-Lopez,RUS,ESP,,,,,,,236,/en/stats/leaderboard?page=serve,4,7,56,100,178,66,66,100,46,36,78,47,8,17,26,228,/en/stats/leaderboard?page=serve,7,7,52,79,151,68,54,79,44,32,72,36,5,14,25,57,102,178,43,65,151,51,167,329,57,86,151,43,76,178,49,162,329,,,,,,,K403,G476
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS102,R128,01:42:00,,F,3,K435,"6-2,6-2,6-4",P. Kohlschreiber,M. Zabaleta,,,GER,ARG,6-2,6-2,6-4,,,01:42:00,A,P. Kohlschreiber,M. Zabaleta,GER,ARG,,,,,,,286,/en/stats/leaderboard?page=serve,3,3,56,43,77,79,34,43,59,20,34,83,5,6,13,204,/en/stats/leaderboard?page=serve,7,3,50,41,82,56,23,41,49,20,41,45,5,11,13,70,54,77,48,39,82,58,93,159,52,43,82,30,23,77,42,66,159,,,,,,,K435,Z073
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS103,R128,01:41:00,,F,3,Y061,"6-0,6-1,6-2",M. Youzhny,N. Devilder,,,RUS,FRA,6-0,6-1,6-2,,,01:41:00,A,M. Youzhny,N. Devilder,RUS,FRA,,,,,,,259,/en/stats/leaderboard?page=serve,4,6,53,36,68,67,24,36,56,18,32,60,3,5,11,127,/en/stats/leaderboard?page=serve,1,1,42,29,69,45,13,29,30,12,40,31,4,13,10,62,42,68,64,44,69,63,86,137,36,25,69,38,26,68,37,51,137,,,,,,,Y061,D469
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS104,R128,01:37:00,,F,3,H432,"6-2,6-4,6-2",L. Hewitt,A. Delic,,,AUS,BIH,6-2,6-4,6-2,,,01:37:00,A,L. Hewitt,A. Delic,AUS,BIH,,,,,,,334,/en/stats/leaderboard?page=serve,1,8,64,39,61,95,37,39,68,15,22,0,0,0,13,233,/en/stats/leaderboard?page=serve,1,9,55,47,85,62,29,47,47,18,38,55,6,11,13,85,52,61,45,38,85,62,90,146,55,47,85,15,9,61,38,56,146,,,,,,,H432,D438
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS105,R128,02:49:00,,F,4,C478,"6-4,6-4,3-6,7-5",A. Calleri,A. Seppi,,,ARG,ITA,6-4,6-4,3-6,7-5,,02:49:00,A,A. Calleri,A. Seppi,ARG,ITA,,,,,,,281,/en/stats/leaderboard?page=serve,5,12,60,70,117,74,52,70,55,26,47,57,4,7,20,249,/en/stats/leaderboard?page=serve,10,13,50,80,159,74,59,80,46,36,79,67,10,15,21,67,78,117,40,64,159,51,142,276,60,95,159,33,39,117,49,134,276,,,,,,,C478,SA93
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS106,R128,02:46:00,,F,4,SC56,"5-7,6-2,6-1,6-3",D. Sela,N. Lapentti,,,ISR,ECU,5-7,6-2,6-1,6-3,,02:46:00,A,D. Sela,N. Lapentti,ISR,ECU,,,,,,,275,/en/stats/leaderboard?page=serve,6,9,64,72,112,75,54,72,50,20,40,70,7,10,18,231,/en/stats/leaderboard?page=serve,0,4,71,84,119,55,46,84,46,16,35,38,5,13,18,66,74,112,48,57,119,57,131,231,52,62,119,34,38,112,43,100,231,,,,,,,SC56,L290
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS107,R128,02:20:00,,F,4,MA21,"6-2,3-6,6-1,7-5",J. Monaco,E. Roger-Vasselin,,,ARG,FRA,6-2,3-6,6-1,7-5,,02:20:00,A,J. Monaco,E. Roger-Vasselin,ARG,FRA,,,,,,,268,/en/stats/leaderboard?page=serve,3,10,60,62,104,74,46,62,50,21,42,43,3,7,18,213,/en/stats/leaderboard?page=serve,2,1,61,63,103,68,43,63,30,12,40,33,4,12,18,64,67,104,47,48,103,56,115,207,53,55,103,36,37,104,44,92,207,,,,,,,MA21,R613
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS108,R128,02:18:00,,F,3,M762,"6-4,7-5,7-5",J. Melzer,D. Hartfield,,,AUT,ARG,6-4,7-5,7-5,,,02:18:00,A,J. Melzer,D. Hartfield,AUT,ARG,,,,,,,304,/en/stats/leaderboard?page=serve,2,11,73,86,118,78,67,86,44,14,32,100,9,9,17,261,/en/stats/leaderboard?page=serve,9,5,60,60,100,75,45,60,48,19,40,67,6,9,17,69,81,118,36,36,100,54,117,218,64,64,100,31,37,118,46,101,218,,,,,,,M762,H502
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS109,R128,01:56:00,,F,3,D683,"6-0,6-4,6-2",J. del Potro,N. Mahut,,,ARG,FRA,6-0,6-4,6-2,,,01:56:00,A,J. del Potro,N. Mahut,ARG,FRA,,,,,,,297,/en/stats/leaderboard?page=serve,3,14,61,44,72,80,35,44,54,15,28,67,2,3,12,194,/en/stats/leaderboard?page=serve,6,8,55,53,97,57,30,53,39,17,44,68,15,22,12,69,50,72,52,50,97,59,100,169,48,47,97,31,22,72,41,69,169,,,,,,,D683,M873
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS110,R128,03:13:00,,F,4,S694,"7-6(7),6-7(4),6-4,6-2",R. Stepanek,C. Berlocq,,,CZE,ARG,7-6(7),6-7(4),6-4,6-2,,03:13:00,A,R. Stepanek,C. Berlocq,CZE,ARG,,,7.0,3.0,4.0,7.0,303,/en/stats/leaderboard?page=serve,5,9,66,82,125,80,66,82,63,27,43,71,5,7,21,258,/en/stats/leaderboard?page=serve,1,4,57,85,148,65,55,85,57,36,63,67,10,15,21,74,93,125,39,57,148,55,150,273,61,91,148,26,32,125,45,123,273,,,,,,,S694,B884
560,2007,US Open,GS,2007-08-27T00:00:00,2007-09-09T00:00:00,Hard,128,8848000,$,MS111,R128,01:36:00,,F,3,D643,"6-2,6-1,6-3",N. Djokovic,R. Haase,,,SRB,NED,6-2,6-1,6-3,,,01:36:00,A,N. Djokovic,R. Haase,SRB,NED,,,,,,,313,/en/stats/leaderboard?page=serve,1,5,61,40,66,83,33,40,65,17,26,100,1,1,12,207,/en/stats/leaderboard?page=serve,4,6,64,62,97,60,37,62,31,11,35,65,11,17,12,76,50,66,51,49,97,61,99,163,49,48,97,24,16,66,39,64,163,,,,,,,D643,H756
