event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,doublefaults_isstatbetter_tot_winner,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS041,R64,01:32:00,,F,2,S403,"7-6(8),6-2",J. Stark,C. Ruud,,,USA,NOR,7-6(8),6-2,,,,01:32:00,286,/en/stats/leaderboard?page=serve,2,18,59,41,70,80,33,41,41,12,29,50,1,2,10,239,/en/stats/leaderboard?page=serve,3,1,58,46,79,61,28,46,52,17,33,70,7,10,10,64,45,70,43,34,79,53,79,149,57,45,79,36,25,70,47,70,149,A,,,,8,6,,,,J. Stark,C. Ruud,S403,R219,USA,NOR,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS042,R64,01:34:00,,F,2,K181,"6-4,6-4",N. Kulti,A. Medvedev,,,SWE,UKR,6-4,6-4,,,,01:34:00,281,/en/stats/leaderboard?page=serve,1,9,51,36,71,75,27,36,57,20,35,86,6,7,10,244,/en/stats/leaderboard?page=serve,6,14,49,40,81,78,31,40,39,16,41,79,11,14,10,66,47,71,42,34,81,53,81,152,58,47,81,34,24,71,47,71,152,A,,,,,,,,,N. Kulti,A. Medvedev,K181,M475,SWE,UKR,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS043,R64,01:34:00,,F,2,B428,"7-6(7),7-6(8)",A. Berasategui,S. Lareau,,,ESP,CAN,7-6(7),7-6(8),,,,01:34:00,240,/en/stats/leaderboard?page=serve,7,7,70,59,84,64,38,59,40,10,25,60,6,10,12,219,/en/stats/leaderboard?page=serve,10,2,55,48,87,73,35,48,33,13,39,43,3,7,12,57,48,84,45,39,87,51,87,171,55,48,87,43,36,84,49,84,171,A,8,6,,7,5,,,,A. Berasategui,S. Lareau,B428,L226,ESP,CAN,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS044,R64,01:04:00,,F,2,T136,"6-3,6-3",J. Tarango,M. Tillstrom,,,USA,SWE,6-3,6-3,,,,01:04:00,296,/en/stats/leaderboard?page=serve,1,0,67,33,49,67,22,33,75,12,16,0,0,1,9,216,/en/stats/leaderboard?page=serve,4,10,54,36,67,69,25,36,32,10,31,64,7,11,9,69,34,49,48,32,67,57,66,116,52,35,67,31,15,49,43,50,116,A,,,,,,,,,J. Tarango,M. Tillstrom,T136,T166,USA,SWE,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS045,R64,00:54:00,,F,2,B446,"6-1,6-3",J. Bjorkman,A. Gaudenzi,,,SWE,ITA,6-1,6-3,,,,00:54:00,221,/en/stats/leaderboard?page=serve,,5,54,21,39,90,19,21,72,13,18,0,0,,8,199,/en/stats/leaderboard?page=serve,5,1,48,24,50,67,16,24,38,10,26,56,5,9,8,82,32,39,48,24,50,63,56,89,52,26,50,18,7,39,37,33,89,A,,,False,,,,,,J. Bjorkman,A. Gaudenzi,B446,G254,SWE,ITA,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS046,R64,02:19:00,,F,3,W212,"6-4,6-7(7),6-3",C. Woodruff,J. Gimelstob,,,USA,USA,6-4,6-7(7),6-3,,,02:19:00,284,/en/stats/leaderboard?page=serve,7,4,49,46,94,80,37,46,65,31,48,50,1,2,16,253,/en/stats/leaderboard?page=serve,4,7,53,66,125,68,45,66,49,29,59,80,12,15,15,72,68,94,41,51,125,54,119,219,59,74,125,28,26,94,46,100,219,A,7,9,,,,,,,C. Woodruff,J. Gimelstob,W212,G354,USA,USA,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS049,R64,01:06:00,,F,2,L206,"6-4,6-3",M. Larsson,V. Spadea,,,SWE,USA,6-4,6-3,,,,01:06:00,213,/en/stats/leaderboard?page=serve,2,5,71,34,48,82,28,34,57,8,14,0,0,,9,247,/en/stats/leaderboard?page=serve,1,0,65,44,68,59,26,44,54,13,24,57,4,7,10,75,36,48,43,29,68,56,65,116,57,39,68,25,12,48,44,51,116,A,,,,,,,,,M. Larsson,V. Spadea,L206,S544,SWE,USA,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS050,R64,01:40:00,,F,2,P226,"6-4,6-4",C. Pioline,J. Stoltenberg,,,FRA,AUS,6-4,6-4,,,,01:40:00,267,/en/stats/leaderboard?page=serve,5,3,44,28,63,89,25,28,46,16,35,80,4,5,10,228,/en/stats/leaderboard?page=serve,5,3,42,30,72,73,22,30,45,19,42,77,10,13,10,65,41,63,43,31,72,53,72,135,57,41,72,35,22,63,47,63,135,A,,,,,,,,,C. Pioline,J. Stoltenberg,P226,S331,FRA,AUS,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS051,R64,01:37:00,,F,3,S443,"0-6,6-3,6-3",S. Stolle,F. Mantilla,,,AUS,ESP,0-6,6-3,6-3,,,01:37:00,231,/en/stats/leaderboard?page=serve,7,9,49,39,79,74,29,39,40,16,40,69,9,13,12,239,/en/stats/leaderboard?page=serve,2,1,75,61,81,59,36,61,40,8,20,60,6,10,12,57,45,79,46,37,81,51,82,160,54,44,81,43,34,79,49,78,160,A,,,,,,,,,S. Stolle,F. Mantilla,S443,M535,AUS,ESP,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS052,R64,01:09:00,,F,2,R214,"6-3,7-5",M. Rosset,M. Zabaleta,,,SUI,ARG,6-3,7-5,,,,01:09:00,313,/en/stats/leaderboard?page=serve,5,9,58,32,55,91,29,32,70,16,23,,0,,11,262,/en/stats/leaderboard?page=serve,4,2,59,34,58,71,24,34,54,13,24,50,2,4,10,82,45,55,36,21,58,58,66,113,64,37,58,18,10,55,42,47,113,A,,,,,,,,,M. Rosset,M. Zabaleta,R214,Z073,SUI,ARG,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS053,R64,01:24:00,,F,2,D249,"7-6(7),6-3",H. Dreekmann,P. Rafter,,,GER,AUS,7-6(7),6-3,,,,01:24:00,279,/en/stats/leaderboard?page=serve,5,0,51,34,67,82,28,34,61,20,33,80,4,5,11,274,/en/stats/leaderboard?page=serve,2,13,64,42,66,69,29,42,50,12,24,50,2,4,10,72,48,67,38,25,66,55,73,133,62,41,66,28,19,67,45,60,133,A,,,,7,3,,,,H. Dreekmann,P. Rafter,D249,R255,GER,AUS,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS054,R64,01:12:00,,F,2,S572,"7-6(7),6-2",S. Schalken,L. Paes,,,NED,IND,7-6(7),6-2,,,,01:12:00,308,/en/stats/leaderboard?page=serve,3,7,68,40,59,83,33,40,63,12,19,75,3,4,10,251,/en/stats/leaderboard?page=serve,2,2,60,37,62,73,27,37,48,12,25,50,3,6,10,76,45,59,37,23,62,56,68,121,63,39,62,24,14,59,44,53,121,A,,,,7,5,,,,S. Schalken,L. Paes,S572,P269,NED,IND,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS057,R64,01:35:00,,F,3,N254,"5-7,6-4,6-2",J. Novak,M. Goellner,,,CZE,GER,5-7,6-4,6-2,,,01:35:00,294,/en/stats/leaderboard?page=serve,2,2,72,65,90,77,50,65,52,13,25,50,1,2,15,261,/en/stats/leaderboard?page=serve,3,13,43,40,92,68,27,40,60,31,52,57,4,7,15,70,63,90,37,34,92,53,97,182,63,58,92,30,27,90,47,85,182,A,,,,,,,,,J. Novak,M. Goellner,N254,G252,CZE,GER,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS058,R64,01:46:00,,F,3,W136,"7-5,5-7,6-2",T. Woodbridge,D. Hrbaty,,,AUS,SVK,7-5,5-7,6-2,,,01:46:00,271,/en/stats/leaderboard?page=serve,4,9,60,58,97,74,43,58,51,20,39,63,5,8,16,244,/en/stats/leaderboard?page=serve,6,4,52,47,90,79,37,47,47,20,43,38,3,8,16,65,63,97,37,33,90,51,96,187,63,57,90,35,34,97,49,91,187,A,,,,,,,,,T. Woodbridge,D. Hrbaty,W136,H377,AUS,SVK,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS059,R64,01:40:00,,F,2,P338,"7-6(7),7-6(7)",M. Philippoussis,A. Agassi,,,AUS,USA,7-6(7),7-6(7),,,,01:40:00,301,/en/stats/leaderboard?page=serve,6,23,53,44,83,84,37,44,56,22,39,83,5,6,12,290,/en/stats/leaderboard?page=serve,4,1,62,47,76,74,35,47,66,19,29,0,0,1,12,71,59,83,29,22,76,51,81,159,71,54,76,29,24,83,49,78,159,A,7,5,,7,5,,,,M. Philippoussis,A. Agassi,P338,A092,AUS,USA,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS060,R64,01:18:00,,F,2,C344,"6-3,6-3",A. Corretja,F. Meligeni,,,ESP,BRA,6-3,6-3,,,,01:18:00,272,/en/stats/leaderboard?page=serve,1,4,54,31,57,81,25,31,46,12,26,50,1,2,9,221,/en/stats/leaderboard?page=serve,3,0,53,30,57,60,18,30,56,15,27,56,5,9,9,65,37,57,42,24,57,54,61,114,58,33,57,35,20,57,46,53,114,A,,,,,,,,,A. Corretja,F. Meligeni,C344,M443,ESP,BRA,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS061,R64,01:35:00,,F,3,D198,"6-7(5),6-2,6-1",S. Dosedel,P. Haarhuis,,,CZE,NED,6-7(5),6-2,6-1,,,01:35:00,284,/en/stats/leaderboard?page=serve,1,4,69,54,78,70,38,54,58,14,24,50,2,4,13,218,/en/stats/leaderboard?page=serve,4,9,59,59,100,53,31,59,51,21,41,36,4,11,14,67,52,78,48,48,100,56,100,178,52,52,100,33,26,78,44,78,178,A,,,,5,7,,,,S. Dosedel,P. Haarhuis,D198,H223,CZE,NED,,
404,1997,ATP Masters 1000 Indian Wells,1000,1997-03-10T00:00:00,1997-03-16T00:00:00,Hard,56,2050000,$,MS062,R64,01:05:00,,F,2,V166,"4-6,4-2",A. Voinea,G. Forget,,,ROU,FRA,4-6,4-2,,,,01:05:00,283,/en/stats/leaderboard?page=serve,1,7,54,27,50,74,20,27,61,14,23,67,2,3,9,270,/en/stats/leaderboard?page=serve,1,5,53,30,57,67,20,30,59,16,27,80,4,5,8,68,34,50,37,21,57,51,55,107,63,36,57,32,16,50,49,52,107,A,,,,,,,,,A. Voinea,G. Forget,V166,F035,ROU,FRA,,
