event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set4_winner,tiebreak_set4_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS039,R64,01:27:00,,F,2,R286,"6-4,6-4",M. Rios,M. Chang,,,CHI,USA,6-4,6-4,,,,01:27:00,,,,,,,262,/en/stats/leaderboard?page=serve,3,4,54,33,61,73,24,33,54,15,28,0,0,2,10,217,/en/stats/leaderboard?page=serve,3,1,44,29,66,66,19,29,49,18,37,60,6,10,10,64,39,61,44,29,66,54,68,127,56,37,66,36,22,61,46,59,127,A,,,M. Rios,M. Chang,R286,C274,CHI,USA,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS040,R64,01:16:00,,F,2,F164,"6-4,6-4",R. Fromberg,N. Kiefer,,,AUS,GER,6-4,6-4,,,,01:16:00,,,,,,,307,/en/stats/leaderboard?page=serve,1,7,62,37,60,78,29,37,61,14,23,0,0,0,10,268,/en/stats/leaderboard?page=serve,2,1,51,26,51,62,16,26,76,19,25,33,1,3,10,72,43,60,31,16,51,53,59,111,69,35,51,28,17,60,47,52,111,A,,,R. Fromberg,N. Kiefer,F164,K316,AUS,GER,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS041,R64,01:06:00,,F,2,F196,"7-5,6-3",W. Ferreira,H. Arazi,,,RSA,MAR,7-5,6-3,,,,01:06:00,,,,,,,309,/en/stats/leaderboard?page=serve,1,6,50,26,52,85,22,26,69,18,26,0,0,0,10,254,/en/stats/leaderboard?page=serve,1,1,63,43,68,63,27,43,56,14,25,73,8,11,11,77,40,52,40,27,68,56,67,120,60,41,68,23,12,52,44,53,120,A,,,W. Ferreira,H. Arazi,F196,A226,RSA,MAR,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS042,R64,00:31:00,,F,2,H377,"6-1,6-1",D. Hrbaty,C. Rochus,,,SVK,BEL,6-1,6-1,,,,00:31:00,,,,,,,309,/en/stats/leaderboard?page=serve,1,9,47,14,30,100,14,14,69,11,16,0,0,1,7,111,/en/stats/leaderboard?page=serve,5,0,56,19,34,26,5,19,20,3,15,14,1,7,7,83,25,30,76,26,34,80,51,64,24,8,34,17,5,30,20,13,64,A,,,D. Hrbaty,C. Rochus,H377,R336,SVK,BEL,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS043,R64,01:54:00,,F,3,K319,"3-6,7-6(7),6-3",M. Kratochvil,A. Costa,,,SUI,ESP,3-6,7-6(7),6-3,,,01:54:00,7,2,,,,,277,/en/stats/leaderboard?page=serve,6,7,50,44,88,84,37,44,57,25,44,67,4,6,14,274,/en/stats/leaderboard?page=serve,2,2,69,71,103,65,46,71,59,19,32,50,3,6,16,70,62,88,37,38,103,52,100,191,63,65,103,30,26,88,48,91,191,A,,,M. Kratochvil,A. Costa,K319,C378,SUI,ESP,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS044,R64,01:58:00,,F,3,N254,"6-7(4),6-1,6-1",J. Novak,A. Corretja,,,CZE,ESP,6-7(4),6-1,6-1,,,01:58:00,,,,,,,299,/en/stats/leaderboard?page=serve,0,7,74,73,99,64,47,73,62,16,26,83,5,6,13,226,/en/stats/leaderboard?page=serve,0,6,55,46,84,59,27,46,53,20,38,54,7,13,13,64,63,99,44,37,84,55,100,183,56,47,84,36,36,99,45,83,183,A,4,7,J. Novak,A. Corretja,N254,C344,CZE,ESP,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS045,R64,01:20:00,,F,2,P045,"7-6(8),6-1",G. Pozzi,S. Koubek,,,ITA,AUT,7-6(8),6-1,,,,01:20:00,,,,,,,280,/en/stats/leaderboard?page=serve,4,6,39,32,83,84,27,32,55,28,51,100,11,11,10,286,/en/stats/leaderboard?page=serve,0,4,67,34,51,62,21,34,76,13,17,33,1,3,9,66,55,83,33,17,51,54,72,134,67,34,51,34,28,83,46,62,134,A,8,6,G. Pozzi,S. Koubek,P045,K310,ITA,AUT,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS046,R64,01:05:00,,F,2,I034,"7-5,6-2",G. Ivanisevic,V. Spadea,,,CRO,USA,7-5,6-2,,,,01:05:00,,,,,,,299,/en/stats/leaderboard?page=serve,2,9,50,25,50,80,20,25,72,18,25,67,2,3,10,237,/en/stats/leaderboard?page=serve,3,3,67,44,66,55,24,44,55,12,22,43,3,7,10,76,38,50,45,30,66,59,68,116,55,36,66,24,12,50,41,48,116,A,,,G. Ivanisevic,V. Spadea,I034,S544,CRO,USA,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS047,R64,02:26:00,,F,3,K293,"6-7(5),7-6(7),7-5",G. Kuerten,A. Clement,,,BRA,FRA,6-7(5),7-6(7),7-5,,,02:26:00,7,4,,,,,263,/en/stats/leaderboard?page=serve,6,15,51,60,117,75,45,60,51,29,57,43,3,7,18,254,/en/stats/leaderboard?page=serve,5,7,60,67,111,63,42,67,57,25,44,44,4,9,18,63,74,117,40,44,111,52,118,228,60,67,111,37,43,117,48,110,228,A,5,7,G. Kuerten,A. Clement,K293,C487,BRA,FRA,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS048,R64,01:09:00,,F,2,N250,"6-4,6-0",M. Norman,N. Massu,,,SWE,CHI,6-4,6-0,,,,01:09:00,,,,,,,283,/en/stats/leaderboard?page=serve,1,1,69,31,45,84,26,31,43,6,14,50,1,2,8,174,/en/stats/leaderboard?page=serve,1,0,42,21,50,62,13,21,34,10,29,50,5,10,8,71,32,45,54,27,50,62,59,95,46,23,50,29,13,45,38,36,95,A,,,M. Norman,N. Massu,N250,M655,SWE,CHI,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS049,R64,01:43:00,,F,3,G352,"6-4,5-7,6-1",J. Gambill,K. Alami,,,USA,MAR,6-4,5-7,6-1,,,01:43:00,,,,,,,292,/en/stats/leaderboard?page=serve,1,10,50,41,82,88,36,41,59,24,41,78,7,9,15,238,/en/stats/leaderboard?page=serve,5,4,49,41,84,68,28,41,51,22,43,50,4,8,14,73,60,82,40,34,84,57,94,166,60,50,84,27,22,82,43,72,166,A,,,J. Gambill,K. Alami,G352,A203,USA,MAR,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS050,R64,01:40:00,,F,3,P338,"4-6,6-3,6-4",M. Philippoussis,C. Saulnier,,,AUS,FRA,4-6,6-3,6-4,,,01:40:00,,,,,,,300,/en/stats/leaderboard?page=serve,6,18,54,45,84,87,39,45,54,21,39,50,1,2,15,283,/en/stats/leaderboard?page=serve,4,6,55,41,74,80,33,41,61,20,33,33,1,3,14,71,60,84,28,21,74,51,81,158,72,53,74,29,24,84,49,77,158,A,,,M. Philippoussis,C. Saulnier,P338,S681,AUS,FRA,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS051,R64,01:43:00,,F,2,P226,"7-6(7),6-3",C. Pioline,W. Black,,,FRA,ZIM,7-6(7),6-3,,,,01:43:00,,,,,,,255,/en/stats/leaderboard?page=serve,6,10,49,33,68,82,27,33,40,14,35,0,0,2,10,216,/en/stats/leaderboard?page=serve,2,1,53,47,89,53,25,47,48,20,42,69,9,13,11,60,41,68,49,44,89,54,85,157,51,45,89,40,27,68,46,72,157,A,7,3,C. Pioline,W. Black,P226,B499,FRA,ZIM,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS052,R64,03:10:00,,F,3,H432,"7-6(7),6-7(6),6-3",L. Hewitt,G. Gaudio,,,AUS,ARG,7-6(7),6-7(6),6-3,,,03:10:00,6,8,,,,,233,/en/stats/leaderboard?page=serve,4,8,60,79,132,56,44,79,49,26,53,60,9,15,17,213,/en/stats/leaderboard?page=serve,3,5,57,65,115,58,38,65,40,20,50,53,8,15,16,53,70,132,50,57,115,51,127,247,50,58,115,47,62,132,49,120,247,A,7,4,L. Hewitt,G. Gaudio,H432,G374,AUS,ARG,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS053,R64,00:46:00,,F,2,H355,"6-2,6-1",T. Haas,M. Fish,,,GER,USA,6-2,6-1,,,,00:46:00,,,,,,,260,/en/stats/leaderboard?page=serve,6,3,49,24,49,75,18,24,52,13,25,83,5,6,8,150,/en/stats/leaderboard?page=serve,6,0,58,23,40,52,12,23,18,3,17,38,3,8,7,63,31,49,63,25,40,63,56,89,38,15,40,37,18,49,37,33,89,A,,,T. Haas,M. Fish,H355,F339,GER,USA,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS054,R64,01:47:00,,F,2,M443,"7-5,7-6(7)",F. Meligeni,P. Goldstein,,,BRA,USA,7-5,7-6(7),,,,01:47:00,7,5,,,,,268,/en/stats/leaderboard?page=serve,3,3,53,45,85,69,31,45,63,25,40,75,6,8,12,262,/en/stats/leaderboard?page=serve,1,4,65,55,84,64,35,55,55,16,29,40,2,5,12,66,56,85,39,33,84,53,89,169,61,51,84,34,29,85,47,80,169,A,,,F. Meligeni,P. Goldstein,M443,G333,BRA,USA,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS055,R64,02:00:00,,F,3,K267,"6-3,4-6,6-4",Y. Kafelnikov,G. Canas,,,RUS,ARG,6-3,4-6,6-4,,,02:00:00,,,,,,,270,/en/stats/leaderboard?page=serve,1,1,55,53,97,68,36,53,61,27,44,71,5,7,15,269,/en/stats/leaderboard?page=serve,4,11,56,47,84,77,36,47,51,19,37,67,6,9,14,65,63,97,35,29,84,51,92,181,65,55,84,35,34,97,49,89,181,A,,,Y. Kafelnikov,G. Canas,K267,C433,RUS,ARG,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS056,R64,02:02:00,,F,3,E113,"6-7(5),6-3,6-4",T. Enqvist,J. Courier,,,SWE,USA,6-7(5),6-3,6-4,,,02:02:00,,,,,,,308,/en/stats/leaderboard?page=serve,3,13,55,49,89,80,39,49,70,28,40,67,2,3,16,269,/en/stats/leaderboard?page=serve,5,11,60,59,99,78,46,59,45,18,40,73,8,11,15,75,67,89,35,35,99,54,102,188,65,64,99,25,22,89,46,86,188,A,5,7,T. Enqvist,J. Courier,E113,C243,SWE,USA,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS057,R64,01:28:00,,F,2,B503,"7-6(7),6-4",G. Bastl,J. Ferrero,,,SUI,ESP,7-6(7),6-4,,,,01:28:00,,,,,,,248,/en/stats/leaderboard?page=serve,3,3,74,52,70,69,36,52,33,6,18,50,3,6,11,233,/en/stats/leaderboard?page=serve,3,6,66,45,68,58,26,45,43,10,23,33,2,6,11,60,42,70,47,32,68,54,74,138,53,36,68,40,28,70,46,64,138,A,7,1,G. Bastl,J. Ferrero,B503,F316,SUI,ESP,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS058,R64,02:05:00,,F,3,M535,"3-6,7-6(7),6-2",F. Mantilla,J. Golmard,,,ESP,FRA,3-6,7-6(7),6-2,,,02:05:00,7,5,,,,,287,/en/stats/leaderboard?page=serve,0,3,78,68,87,65,44,68,63,12,19,75,9,12,14,260,/en/stats/leaderboard?page=serve,2,6,56,50,90,72,36,50,55,22,40,60,6,10,15,64,56,87,36,32,90,50,88,177,64,58,90,36,31,87,50,89,177,A,,,F. Mantilla,J. Golmard,M535,G319,ESP,FRA,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS059,R64,01:27:00,,F,2,L290,"6-4,6-4",N. Lapentti,X. Malisse,,,ECU,BEL,6-4,6-4,,,,01:27:00,,,,,,,283,/en/stats/leaderboard?page=serve,1,4,61,39,64,69,27,39,60,15,25,80,4,5,10,248,/en/stats/leaderboard?page=serve,2,4,54,30,56,80,24,30,42,11,26,57,4,7,10,66,42,64,38,21,56,53,63,120,63,35,56,34,22,64,48,57,120,A,,,N. Lapentti,X. Malisse,L290,M680,ECU,BEL,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS060,R64,01:39:00,,F,3,B397,"6-3,1-6,6-1",B. Black,Y. El Aynaoui,,,ZIM,MAR,6-3,1-6,6-1,,,01:39:00,,,,,,,259,/en/stats/leaderboard?page=serve,2,2,58,48,83,75,36,48,43,15,35,71,5,7,12,254,/en/stats/leaderboard?page=serve,2,5,63,49,78,61,30,49,55,16,29,63,5,8,11,61,51,83,41,32,78,52,83,161,59,46,78,39,32,83,48,78,161,A,,,B. Black,Y. El Aynaoui,B397,E121,ZIM,MAR,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS061,R64,01:21:00,,F,2,R237,"6-4,7-5",G. Rusedski,A. Medvedev,,,GBR,UKR,6-4,7-5,,,,01:21:00,,,,,,,292,/en/stats/leaderboard?page=serve,6,6,62,49,79,80,39,49,50,15,30,100,5,5,11,258,/en/stats/leaderboard?page=serve,5,4,55,40,73,75,30,40,48,16,33,83,10,12,11,68,54,79,37,27,73,53,81,152,63,46,73,32,25,79,47,71,152,A,,,G. Rusedski,A. Medvedev,R237,M475,GBR,UKR,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS062,R64,01:21:00,,F,3,V250,"1-6,6-1,6-2",A. Vinciguerra,M. Safin,,,SWE,RUS,1-6,6-1,6-2,,,01:21:00,,,,,,,269,/en/stats/leaderboard?page=serve,1,1,62,39,63,72,28,39,54,13,24,50,2,4,11,229,/en/stats/leaderboard?page=serve,2,11,45,34,76,88,30,34,24,10,42,50,4,8,11,65,41,63,47,36,76,55,77,139,53,40,76,35,22,63,45,62,139,A,,,A. Vinciguerra,M. Safin,V250,S741,SWE,RUS,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS063,R64,00:53:00,,F,2,S402,"6-1,6-4",P. Sampras,C. Moya,,,USA,ESP,6-1,6-4,,,,00:53:00,,,,,,,331,/en/stats/leaderboard?page=serve,1,8,78,38,49,82,31,38,64,7,11,0,0,0,9,228,/en/stats/leaderboard?page=serve,1,3,58,28,48,71,20,28,35,7,20,40,2,5,8,78,38,49,44,21,48,61,59,97,56,27,48,22,11,49,39,38,97,A,,,P. Sampras,C. Moya,S402,M605,USA,ESP,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS065,R128,00:58:00,,F,2,R485,"6-4,6-0",A. Roddick,F. Vicente,,,USA,ESP,6-4,6-0,,,,00:58:00,,,,,,,314,/en/stats/leaderboard?page=serve,2,5,56,25,45,80,20,25,75,15,20,100,4,4,8,224,/en/stats/leaderboard?page=serve,2,4,63,41,65,59,24,41,50,12,24,50,4,8,8,78,35,45,45,29,65,58,64,110,55,36,65,22,10,45,42,46,110,A,,,A. Roddick,F. Vicente,R485,V195,USA,ESP,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS066,R128,00:59:00,,F,2,P280,"6-1,6-3",A. Pavel,S. Sargsian,,,ROU,ARM,6-1,6-3,,,,00:59:00,,,,,,,273,/en/stats/leaderboard?page=serve,1,0,66,29,44,66,19,29,67,10,15,33,1,3,8,161,/en/stats/leaderboard?page=serve,3,1,56,29,52,52,15,29,30,7,23,40,4,10,8,66,29,44,58,30,52,61,59,96,42,22,52,34,15,44,39,37,96,A,,,A. Pavel,S. Sargsian,P280,S545,ROU,ARM,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS069,R128,00:59:00,,F,2,S572,"6-3,6-1",S. Schalken,M. Hipfl,,,NED,AUT,6-3,6-1,,,,00:59:00,,,,,,,268,/en/stats/leaderboard?page=serve,2,1,41,19,46,74,14,19,67,18,27,67,2,3,8,197,/en/stats/leaderboard?page=serve,2,0,74,35,47,46,16,35,42,5,12,17,1,6,8,70,32,46,55,26,47,62,58,93,45,21,47,30,14,46,38,35,93,A,,,S. Schalken,M. Hipfl,S572,H364,NED,AUT,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS070,R128,01:25:00,,F,3,M595,"6-1,3-6,6-4",M. Mirnyi,M. Tillstrom,,,BLR,SWE,6-1,3-6,6-4,,,01:25:00,,,,,,,287,/en/stats/leaderboard?page=serve,4,6,51,36,70,92,33,36,50,17,34,50,1,2,13,258,/en/stats/leaderboard?page=serve,7,6,63,57,91,70,40,57,50,17,34,77,10,13,13,71,50,70,37,34,91,52,84,161,63,57,91,29,20,70,48,77,161,A,,,M. Mirnyi,M. Tillstrom,M595,T166,BLR,SWE,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS073,R128,02:19:00,,F,3,C478,"5-7,6-3,7-6(7)",A. Calleri,M. Rosset,,,ARG,SUI,5-7,6-3,7-6(7),,,02:19:00,,,7,5,,,265,/en/stats/leaderboard?page=serve,10,10,34,34,101,94,32,34,55,37,67,40,2,5,17,259,/en/stats/leaderboard?page=serve,7,8,46,50,108,72,36,50,59,34,58,63,5,8,16,68,69,101,35,38,108,51,107,209,65,70,108,32,32,101,49,102,209,A,,,A. Calleri,M. Rosset,C478,R214,ARG,SUI,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS074,R128,01:13:00,,F,2,F324,"7-5,6-3",R. Federer,J. Gimelstob,,,SUI,USA,7-5,6-3,,,,01:13:00,,,,,,,314,/en/stats/leaderboard?page=serve,1,7,63,42,67,69,29,42,76,19,25,100,2,2,11,269,/en/stats/leaderboard?page=serve,5,2,68,41,60,66,27,41,58,11,19,67,4,6,10,72,48,67,37,22,60,55,70,127,63,38,60,28,19,67,45,57,127,A,,,R. Federer,J. Gimelstob,F324,G354,SUI,USA,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS077,R128,01:05:00,,F,2,A202,"7-5,6-3",W. Arthurs,F. Clavet,,,AUS,ESP,7-5,6-3,,,,01:05:00,,,,,,,318,/en/stats/leaderboard?page=serve,6,11,55,31,56,94,29,31,64,16,25,100,1,1,11,271,/en/stats/leaderboard?page=serve,2,1,55,29,53,79,23,29,58,14,24,50,2,4,10,80,45,56,30,16,53,56,61,109,70,37,53,20,11,56,44,48,109,A,,,W. Arthurs,F. Clavet,A202,C252,AUS,ESP,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS078,R128,01:41:00,,F,2,C274,"6-3,6-4",M. Chang,J. Marin,,,USA,CRC,6-3,6-4,,,,01:41:00,,,,,,,285,/en/stats/leaderboard?page=serve,2,2,66,43,65,74,32,43,55,12,22,75,3,4,10,224,/en/stats/leaderboard?page=serve,3,3,55,41,74,73,30,41,30,10,33,79,11,14,9,68,44,65,46,34,74,56,78,139,54,40,74,32,21,65,44,61,139,A,,,M. Chang,J. Marin,C274,M578,USA,CRC,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS081,R128,02:45:00,,F,3,F164,"7-6(7),4-6,7-5",R. Fromberg,J. Tarango,,,AUS,USA,7-6(7),4-6,7-5,,,02:45:00,,,,,,,244,/en/stats/leaderboard?page=serve,6,18,51,69,134,68,47,69,43,28,65,76,16,21,17,233,/en/stats/leaderboard?page=serve,9,4,57,66,115,68,45,66,43,21,49,50,5,10,17,56,75,134,43,49,115,50,124,249,57,66,115,44,59,134,50,125,249,A,7,5,R. Fromberg,J. Tarango,F164,T136,AUS,USA,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS082,R128,01:39:00,,F,3,F196,"4-6,6-1,6-4",W. Ferreira,M. Damm,,,RSA,CZE,4-6,6-1,6-4,,,01:39:00,,,,,,,260,/en/stats/leaderboard?page=serve,4,4,55,42,76,71,30,42,56,19,34,25,1,4,14,230,/en/stats/leaderboard?page=serve,3,5,49,40,82,68,27,40,50,21,42,62,8,13,13,64,49,76,41,34,82,53,83,158,59,48,82,36,27,76,47,75,158,A,,,W. Ferreira,M. Damm,F196,D214,RSA,CZE,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS085,R128,01:46:00,,F,3,R336,"4-6,6-3,6-4",C. Rochus,F. Squillari,,,BEL,ARG,4-6,6-3,6-4,,,01:46:00,,,,,,,265,/en/stats/leaderboard?page=serve,3,0,55,45,82,71,32,45,62,23,37,50,3,6,15,238,/en/stats/leaderboard?page=serve,8,8,53,51,97,75,38,51,39,18,46,64,7,11,14,67,55,82,42,41,97,54,96,179,58,56,97,33,27,82,46,83,179,A,,,C. Rochus,F. Squillari,R336,S568,BEL,ARG,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS086,R128,01:05:00,,F,2,K319,"6-3,6-3",M. Kratochvil,J. van Lottum,,,SUI,NED,6-3,6-3,,,,01:05:00,,,,,,,264,/en/stats/leaderboard?page=serve,6,2,55,31,56,81,25,31,44,11,25,67,2,3,9,214,/en/stats/leaderboard?page=serve,2,2,53,28,53,54,15,28,52,13,25,33,2,6,9,64,36,56,47,25,53,56,61,109,53,28,53,36,20,56,44,48,109,A,,,M. Kratochvil,J. van Lottum,K319,V201,SUI,NED,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS089,R128,01:00:00,,F,2,N254,"6-2,6-4",J. Novak,A. Martin,,,CZE,ESP,6-2,6-4,,,,01:00:00,,,,,,,277,/en/stats/leaderboard?page=serve,3,1,57,30,53,77,23,30,57,13,23,75,3,4,9,215,/en/stats/leaderboard?page=serve,3,1,64,36,56,58,21,36,40,8,20,67,8,12,9,68,36,53,48,27,56,58,63,109,52,29,56,32,17,53,42,46,109,A,,,J. Novak,A. Martin,N254,M590,CZE,ESP,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS090,R128,02:05:00,,F,3,P045,"0-6,7-6(7),6-3",G. Pozzi,J. Bjorkman,,,ITA,SWE,0-6,7-6(7),6-3,,,02:05:00,7,3,,,,,233,/en/stats/leaderboard?page=serve,2,2,47,47,99,77,36,47,38,20,52,20,1,5,14,269,/en/stats/leaderboard?page=serve,1,5,49,39,79,62,24,39,70,28,40,50,2,4,13,57,56,99,34,27,79,47,83,178,66,52,79,43,43,99,53,95,178,A,,,G. Pozzi,J. Bjorkman,P045,B446,ITA,SWE,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS093,R128,01:06:00,,F,2,I034,"6-3,6-2",G. Ivanisevic,D. Prinosil,,,CRO,GER,6-3,6-2,,,,01:06:00,,,,,,,289,/en/stats/leaderboard?page=serve,7,10,46,26,57,92,24,26,48,15,31,100,1,1,9,228,/en/stats/leaderboard?page=serve,2,5,63,38,60,68,26,38,32,7,22,63,5,8,8,68,39,57,45,27,60,56,66,117,55,33,60,32,18,57,44,51,117,A,,,G. Ivanisevic,D. Prinosil,I034,P273,CRO,GER,,
403,2000,ATP Masters 1000 Miami,1000,2000-03-20T00:00:00,2000-04-02T00:00:00,Hard,96,2700000,$,MS094,R128,02:11:00,,F,3,C487,"6-4,3-6,6-4",A. Clement,C. Woodruff,,,FRA,USA,6-4,3-6,6-4,,,02:11:00,,,,,,,243,/en/stats/leaderboard?page=serve,6,3,53,54,101,69,37,54,51,24,47,56,5,9,15,244,/en/stats/leaderboard?page=serve,6,6,58,47,81,68,32,47,47,16,34,43,3,7,14,60,61,101,41,33,81,52,94,182,59,48,81,40,40,101,48,88,182,A,,,A. Clement,C. Woodruff,C487,W212,FRA,USA,,
