event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_isstatbetter_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_winner,tiebreak_set2_winner,tiebreak_set2_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS012,R16,01:37:00,,F,2,S572,"7-6(7),6-4",S. Schalken,T. Woodbridge,,,NED,AUS,7-6(7),6-4,,,,01:37:00,274,/en/stats/leaderboard?page=serve,1,5,69,53,77,74,39,53,46,11,24,67,4,6,11,247,/en/stats/leaderboard?page=serve,4,0,59,39,66,64,25,39,56,15,27,50,3,6,11,65,50,77,39,26,66,53,76,143,61,40,66,35,27,77,47,67,143,A,,7,3,,,,,,S. Schalken,T. Woodbridge,S572,W136,NED,AUS,,
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS013,R16,01:08:00,,F,2,V201,"6-4,6-2",J. van Lottum,M. Kohlmann,,,NED,GER,6-4,6-2,,,,01:08:00,292,/en/stats/leaderboard?page=serve,1,2,57,28,49,86,24,28,71,15,21,,0,,9,236,/en/stats/leaderboard?page=serve,1,4,63,37,59,68,25,37,36,8,22,57,4,7,9,80,39,49,44,26,59,60,65,108,56,33,59,20,10,49,40,43,108,A,,,,,,,,,J. van Lottum,M. Kohlmann,V201,K257,NED,GER,,
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS014,R16,00:57:00,,F,2,C328,"6-1,6-1",K. Carlsen,M. Damm,,,DEN,CZE,6-1,6-1,,,,00:57:00,272,/en/stats/leaderboard?page=serve,3,6,50,21,42,86,18,21,48,10,21,0,0,1,7,137,/en/stats/leaderboard?page=serve,5,0,53,24,45,42,10,24,33,7,21,45,5,11,7,67,28,42,62,28,45,64,56,87,38,17,45,33,14,42,36,31,87,A,,,,,,,,,K. Carlsen,M. Damm,C328,D214,DEN,CZE,,
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS015,R16,01:13:00,,F,2,W035,"6-4,7-6(7)",M. Woodforde,G. Ivanisevic,,,AUS,CRO,6-4,7-6(7),,,,01:13:00,291,/en/stats/leaderboard?page=serve,2,5,59,37,63,89,33,37,50,13,26,0,0,1,11,267,/en/stats/leaderboard?page=serve,3,4,56,36,64,86,31,36,43,12,28,33,1,3,11,73,46,63,33,21,64,53,67,127,67,43,64,27,17,63,47,60,127,A,,,,,,,7,4,M. Woodforde,G. Ivanisevic,W035,I034,AUS,CRO,,
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS016,R32,00:47:00,,F,2,R286,"6-2,6-0",M. Rios,S. Lareau,,,CHI,CAN,6-2,6-0,,,,00:47:00,282,/en/stats/leaderboard?page=serve,1,4,68,27,40,78,21,27,62,8,13,,0,,7,186,/en/stats/leaderboard?page=serve,1,1,73,36,49,47,17,36,38,5,13,62,8,13,7,73,29,40,55,27,49,63,56,89,45,22,49,28,11,40,37,33,89,A,,,,,,,,,M. Rios,S. Lareau,R286,L226,CHI,CAN,,
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS017,R32,01:18:00,,F,2,P280,"7-6(7),6-4",A. Pavel,D. van Scheppingen,,,ROU,NED,7-6(7),6-4,,,,01:18:00,293,/en/stats/leaderboard?page=serve,2,6,56,39,70,82,32,39,61,19,31,,0,,11,278,/en/stats/leaderboard?page=serve,1,3,62,42,68,74,31,42,50,13,26,67,2,3,11,73,51,70,35,24,68,54,75,138,65,44,68,27,19,70,46,63,138,A,,7,3,,,,,,A. Pavel,D. van Scheppingen,P280,S559,ROU,NED,,
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS018,R32,01:36:00,,F,2,H432,"6-2,7-6(8)",L. Hewitt,L. Roux,,,AUS,FRA,6-2,7-6(8),,,,01:36:00,266,/en/stats/leaderboard?page=serve,2,4,50,32,64,78,25,32,56,18,32,50,2,4,10,225,/en/stats/leaderboard?page=serve,1,3,63,50,80,70,35,50,30,9,30,69,9,13,10,67,43,64,45,36,80,55,79,144,55,44,80,33,21,64,45,65,144,A,,,,,,,8,6,L. Hewitt,L. Roux,H432,R280,AUS,FRA,,
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS019,R32,01:15:00,,F,2,G354,"6-4,6-4",J. Gimelstob,R. Delgado,,,USA,PAR,6-4,6-4,,,,01:15:00,258,/en/stats/leaderboard?page=serve,1,2,51,30,59,67,20,30,59,17,29,0,0,2,10,227,/en/stats/leaderboard?page=serve,4,4,69,45,65,58,26,45,40,8,20,20,1,5,10,63,37,59,48,31,65,55,68,124,52,34,65,37,22,59,45,56,124,A,,,,,,,,,J. Gimelstob,R. Delgado,G354,D316,USA,PAR,,
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS020,R32,01:03:00,,F,2,G352,"6-1,6-2",J. Gambill,J. Stark,,,USA,USA,6-1,6-2,,,,01:03:00,210,/en/stats/leaderboard?page=serve,,7,53,24,45,88,21,24,62,13,21,0,0,,8,203,/en/stats/leaderboard?page=serve,,4,66,38,58,61,23,38,30,6,20,67,8,12,7,76,34,45,50,29,58,61,63,103,50,29,58,24,11,45,39,40,103,A,False,,,,,False,,,J. Gambill,J. Stark,G352,S403,USA,USA,,
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS021,R32,01:14:00,,F,2,S321,"6-3,6-4",B. Steven,C. Vinck,,,NZL,GER,6-3,6-4,,,,01:14:00,276,/en/stats/leaderboard?page=serve,2,4,70,46,66,74,34,46,60,12,20,,0,,10,265,/en/stats/leaderboard?page=serve,1,1,59,34,58,50,17,34,79,19,24,67,4,6,9,70,46,66,38,22,58,55,68,124,62,36,58,30,20,66,45,56,124,A,,,,,,,,,B. Steven,C. Vinck,S321,V175,NZL,GER,,
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS022,R32,01:00:00,,F,2,C243,"6-3,6-2",J. Courier,D. Nestor,,,USA,CAN,6-3,6-2,,,,01:00:00,277,/en/stats/leaderboard?page=serve,1,4,76,39,51,85,33,39,58,7,12,,0,,9,234,/en/stats/leaderboard?page=serve,1,3,65,30,46,67,20,30,38,6,16,40,2,5,8,78,40,51,43,20,46,62,60,97,57,26,46,22,11,51,38,37,97,A,,,,,,,,,J. Courier,D. Nestor,C243,N210,USA,CAN,,
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS023,R32,00:49:00,,F,2,T166,"6-1,6-3",M. Tillstrom,M. Bhupathi,,,SWE,IND,6-1,6-3,,,,00:49:00,276,/en/stats/leaderboard?page=serve,5,2,49,22,45,86,19,22,57,13,23,0,0,1,8,174,/en/stats/leaderboard?page=serve,,2,54,22,41,55,12,22,26,5,19,17,1,6,8,71,32,45,59,24,41,65,56,86,41,17,41,29,13,45,35,30,86,A,False,,,,,,,,M. Tillstrom,M. Bhupathi,T166,B471,SWE,IND,,
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS024,R32,01:18:00,,F,2,S572,"6-4,6-2",S. Schalken,A. Ilie,,,NED,AUS,6-4,6-2,,,,01:18:00,279,/en/stats/leaderboard?page=serve,2,2,61,35,57,71,25,35,59,13,22,75,3,4,9,198,/en/stats/leaderboard?page=serve,2,2,39,23,59,57,13,23,47,17,36,43,3,7,9,67,38,57,49,29,59,58,67,116,51,30,59,33,19,57,42,49,116,A,,,,,,,,,S. Schalken,A. Ilie,S572,I052,NED,AUS,,
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS025,R32,02:49:00,,F,3,W136,"7-6(7),6-7(5),6-4",T. Woodbridge,S. Sargsian,,,AUS,ARM,7-6(7),6-7(5),6-4,,,02:49:00,262,/en/stats/leaderboard?page=serve,2,3,63,89,142,65,58,89,51,27,53,79,11,14,17,254,/en/stats/leaderboard?page=serve,4,4,60,68,114,75,51,68,43,20,46,43,3,7,17,60,85,142,38,43,114,50,128,256,62,71,114,40,57,142,50,128,256,A,,7,4,,,,5,7,T. Woodbridge,S. Sargsian,W136,S545,AUS,ARM,,
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS026,R32,01:12:00,,F,2,V201,"7-5,6-2",J. van Lottum,W. Black,,,NED,ZIM,7-5,6-2,,,,01:12:00,283,/en/stats/leaderboard?page=serve,2,2,47,25,53,92,23,25,54,15,28,0,0,1,10,234,/en/stats/leaderboard?page=serve,,1,61,36,59,47,17,36,65,15,23,33,2,6,10,72,38,53,46,27,59,58,65,112,54,32,59,28,15,53,42,47,112,A,False,,,,,,,,J. van Lottum,W. Black,V201,B499,NED,ZIM,,
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS027,R32,01:50:00,,F,3,K257,"2-6,6-3,6-4",M. Kohlmann,M. Chang,,,GER,USA,2-6,6-3,6-4,,,01:50:00,273,/en/stats/leaderboard?page=serve,1,5,69,59,85,68,40,59,54,14,26,40,2,5,14,256,/en/stats/leaderboard?page=serve,1,5,54,43,79,86,37,43,36,13,36,0,0,3,13,64,54,85,37,29,79,51,83,164,63,50,79,36,31,85,49,81,164,A,,,,,,,,,M. Kohlmann,M. Chang,K257,C274,GER,USA,,
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS028,R32,01:58:00,,F,3,C328,"0-6,6-3,6-4",K. Carlsen,P. Haarhuis,,,DEN,NED,0-6,6-3,6-4,,,01:58:00,241,/en/stats/leaderboard?page=serve,1,3,56,45,80,60,27,45,54,19,35,20,1,5,13,250,/en/stats/leaderboard?page=serve,1,2,62,53,85,62,33,53,50,16,32,57,4,7,12,58,46,80,42,36,85,50,82,165,58,49,85,43,34,80,50,83,165,A,,,,,,,,,K. Carlsen,P. Haarhuis,C328,H223,DEN,NED,,
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS029,R32,01:02:00,,F,2,D214,"7-5,6-1",M. Damm,L. Paes,,,CZE,IND,7-5,6-1,,,,01:02:00,316,/en/stats/leaderboard?page=serve,,8,67,33,49,82,27,33,69,11,16,67,2,3,10,212,/en/stats/leaderboard?page=serve,5,3,60,32,53,66,21,32,33,7,21,33,2,6,9,78,38,49,47,25,53,62,63,102,53,28,53,22,11,49,38,39,102,A,,,,,,False,,,M. Damm,L. Paes,D214,P269,CZE,IND,,
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS030,R32,01:25:00,,F,2,W035,"7-6(7),6-2",M. Woodforde,M. Ondruska,,,AUS,RSA,7-6(7),6-2,,,,01:25:00,272,/en/stats/leaderboard?page=serve,4,4,60,38,63,76,29,38,56,14,25,33,1,3,10,221,/en/stats/leaderboard?page=serve,2,1,55,36,66,64,23,36,43,13,30,50,4,8,10,68,43,63,45,30,66,57,73,129,55,36,66,32,20,63,43,56,129,A,,7,4,,,,,,M. Woodforde,M. Ondruska,W035,O098,AUS,RSA,,
326,1998,Singapore,CS,1998-10-12T00:00:00,1998-10-18T00:00:00,Hard,32,575000,$,MS031,R32,00:45:00,,F,2,I034,"6-2,6-1",G. Ivanisevic,S. Campbell,,,CRO,USA,6-2,6-1,,,,00:45:00,321,/en/stats/leaderboard?page=serve,2,11,59,23,39,91,21,23,75,12,16,,0,,8,191,/en/stats/leaderboard?page=serve,3,0,61,25,41,60,15,25,31,5,16,33,2,6,7,85,33,39,51,21,41,68,54,80,49,20,41,15,6,39,33,26,80,A,,,,,,,,,G. Ivanisevic,S. Campbell,I034,C355,CRO,USA,,
