event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,doublefaults_isstatbetter_tot_winner,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS039,R64,01:38:00,,F,2,R286,"6-3,7-5",M. Rios,O. Camporese,,,CHI,ITA,6-3,7-5,,,,01:38:00,274,/en/stats/leaderboard?page=serve,5,6,53,38,72,89,34,38,41,14,34,88,7,8,11,246,/en/stats/leaderboard?page=serve,2,9,55,43,78,74,32,43,40,14,35,79,11,14,10,67,48,72,41,32,78,53,80,150,59,46,78,33,24,72,47,70,150,A,,,,,,,,,M. Rios,O. Camporese,R286,C009,CHI,ITA,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS040,R64,02:20:00,,F,2,K267,"7-5,7-6(7)",Y. Kafelnikov,J. Sanchez,,,RUS,ESP,7-5,7-6(7),,,,02:20:00,232,/en/stats/leaderboard?page=serve,1,5,52,54,103,69,37,54,41,20,49,67,8,12,12,217,/en/stats/leaderboard?page=serve,10,5,61,84,137,61,51,84,42,22,53,81,21,26,12,55,57,103,47,64,137,50,121,240,53,73,137,45,46,103,50,119,240,A,,,7,5,,,,,Y. Kafelnikov,J. Sanchez,K267,S015,RUS,ESP,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS041,R64,01:13:00,,F,2,H223,"7-5,6-1",P. Haarhuis,T. Woodbridge,,,NED,AUS,7-5,6-1,,,,01:13:00,268,/en/stats/leaderboard?page=serve,4,4,51,24,47,83,20,24,57,13,23,50,2,4,9,175,/en/stats/leaderboard?page=serve,3,3,44,28,63,57,16,28,34,12,35,14,1,7,10,70,33,47,56,35,63,62,68,110,44,28,63,30,14,47,38,42,110,A,,,,,,,,,P. Haarhuis,T. Woodbridge,H223,W136,NED,AUS,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS042,R64,01:25:00,,F,2,B428,"6-3,6-4",A. Berasategui,D. Vacek,,,ESP,CZE,6-3,6-4,,,,01:25:00,294,/en/stats/leaderboard?page=serve,2,3,77,53,69,70,37,53,56,9,16,86,6,7,10,235,/en/stats/leaderboard?page=serve,4,5,55,40,73,68,27,40,45,15,33,57,4,7,9,67,46,69,42,31,73,54,77,142,58,42,73,33,23,69,46,65,142,A,,,,,,,,,A. Berasategui,D. Vacek,B428,V141,ESP,CZE,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS043,R64,01:45:00,,F,3,R255,"6-1,3-6,6-4",P. Rafter,F. Mantilla,,,AUS,ESP,6-1,3-6,6-4,,,01:45:00,259,/en/stats/leaderboard?page=serve,5,10,52,43,82,67,29,43,59,23,39,40,2,5,13,243,/en/stats/leaderboard?page=serve,4,1,78,65,83,57,37,65,50,9,18,50,5,10,13,63,52,82,45,37,83,54,89,165,55,46,83,37,30,82,46,76,165,A,,,,,,,,,P. Rafter,F. Mantilla,R255,M535,AUS,ESP,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS044,R64,00:57:00,,F,2,C378,"7-5,6-2",A. Costa,A. Radulescu,,,ESP,GER,7-5,6-2,,,,00:57:00,301,/en/stats/leaderboard?page=serve,3,4,55,27,49,78,21,27,77,17,22,50,1,2,10,223,/en/stats/leaderboard?page=serve,4,5,49,28,57,75,21,28,38,11,29,50,4,8,10,78,38,49,44,25,57,59,63,106,56,32,57,22,11,49,41,43,106,A,,,,,,,,,A. Costa,A. Radulescu,C378,R284,ESP,GER,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS045,R64,01:33:00,,F,2,S381,"7-5,6-3",J. Siemerink,J. Tarango,,,NED,USA,7-5,6-3,,,,01:33:00,248,/en/stats/leaderboard?page=serve,5,8,44,38,86,68,26,38,52,25,48,82,9,11,11,225,/en/stats/leaderboard?page=serve,1,0,57,32,56,59,19,32,50,12,24,33,2,6,10,59,51,86,45,25,56,54,76,142,55,31,56,41,35,86,46,66,142,A,,,,,,,,,J. Siemerink,J. Tarango,S381,T136,NED,USA,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS046,R64,01:30:00,,F,2,G252,"7-6(7),6-4",M. Goellner,J. Stark,,,GER,USA,7-6(7),6-4,,,,01:30:00,303,/en/stats/leaderboard?page=serve,2,14,52,33,64,91,30,33,58,18,31,,0,,11,270,/en/stats/leaderboard?page=serve,7,9,59,48,81,77,37,48,42,14,33,75,3,4,11,75,48,64,37,30,81,54,78,145,63,51,81,25,16,64,46,67,145,A,7,4,,,,,,,M. Goellner,J. Stark,G252,S403,GER,USA,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS047,R64,01:25:00,,F,2,K214,"7-5,6-3",R. Krajicek,D. Nargiso,,,NED,ITA,7-5,6-3,,,,01:25:00,211,/en/stats/leaderboard?page=serve,2,9,57,33,58,91,30,33,56,14,25,0,0,,11,258,/en/stats/leaderboard?page=serve,1,6,58,42,73,67,28,42,48,15,31,71,5,7,10,76,44,58,41,30,73,56,74,131,59,43,73,24,14,58,44,57,131,A,,,,,,,,,R. Krajicek,D. Nargiso,K214,N109,NED,ITA,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS048,R64,02:29:00,,F,3,I034,"6-2,6-7(8),6-4",G. Ivanisevic,M. Woodforde,,,CRO,AUS,6-2,6-7(8),6-4,,,02:29:00,266,/en/stats/leaderboard?page=serve,8,13,57,75,132,67,50,75,51,29,57,88,14,16,15,242,/en/stats/leaderboard?page=serve,2,6,71,79,112,62,49,79,39,13,33,64,9,14,15,60,79,132,45,50,112,53,129,244,55,62,112,40,53,132,47,115,244,A,,,8,10,,,,,G. Ivanisevic,M. Woodforde,I034,W035,CRO,AUS,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS049,R64,01:55:00,,F,2,R219,"6-4,7-5",C. Ruud,F. Fetterlein,,,NOR,DEN,6-4,7-5,,,,01:55:00,281,/en/stats/leaderboard?page=serve,2,0,61,41,67,78,32,41,54,14,26,67,2,3,11,239,/en/stats/leaderboard?page=serve,6,4,56,45,80,73,33,45,40,14,35,50,3,6,11,69,46,67,41,33,80,54,79,147,59,47,80,31,21,67,46,68,147,A,,,,,,,,,C. Ruud,F. Fetterlein,R219,F206,NOR,DEN,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS050,R64,01:10:00,,F,2,P226,"6-4,6-3",C. Pioline,B. Black,,,FRA,ZIM,6-4,6-3,,,,01:10:00,274,/en/stats/leaderboard?page=serve,1,2,70,40,57,70,28,40,53,9,17,60,3,5,10,214,/en/stats/leaderboard?page=serve,3,0,55,36,66,67,24,36,40,12,30,69,9,13,9,65,37,57,45,30,66,54,67,123,55,36,66,35,20,57,46,56,123,A,,,,,,,,,C. Pioline,B. Black,P226,B397,FRA,ZIM,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS051,R64,01:29:00,,F,2,B028,"7-6(7),6-2",B. Becker,A. Gaudenzi,,,GER,ITA,7-6(7),6-2,,,,01:29:00,268,/en/stats/leaderboard?page=serve,3,7,55,37,67,89,33,37,40,12,30,78,7,9,10,224,/en/stats/leaderboard?page=serve,2,0,62,40,65,60,24,40,44,11,25,56,5,9,10,67,45,67,46,30,65,57,75,132,54,35,65,33,22,67,43,57,132,A,7,3,,,,,,,B. Becker,A. Gaudenzi,B028,G254,GER,ITA,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS052,R64,01:46:00,,F,3,H336,"4-6,7-5,2-0",T. Henman,R. Carretero,,,GBR,ESP,4-6,7-5,2-0,,,01:46:00,248,/en/stats/leaderboard?page=serve,8,4,36,24,66,92,22,24,48,20,42,57,4,7,13,235,/en/stats/leaderboard?page=serve,3,1,69,62,90,56,35,62,46,13,28,69,9,13,12,64,42,66,47,42,90,54,84,156,53,48,90,36,24,66,46,72,156,A,,,,,,,,,T. Henman,R. Carretero,H336,C383,GBR,ESP,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS053,R64,02:52:00,,F,3,S465,"6-4,6-7(3),7-6(7)",D. Scala,D. Musa,,,ITA,ITA,6-4,6-7(3),7-6(7),,,02:52:00,268,/en/stats/leaderboard?page=serve,3,5,73,97,133,69,67,97,42,15,36,79,11,14,17,258,/en/stats/leaderboard?page=serve,3,6,63,71,113,76,54,71,40,17,42,67,8,12,17,62,82,133,37,42,113,50,124,246,63,71,113,38,51,133,50,122,246,A,,,3,7,,7,4,,D. Scala,D. Musa,S465,M510,ITA,ITA,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS054,R64,01:13:00,,F,2,D270,"7-5,6-3",S. Draper,A. Medvedev,,,AUS,UKR,7-5,6-3,,,,01:13:00,275,/en/stats/leaderboard?page=serve,3,1,52,36,69,83,30,36,52,17,33,80,4,5,11,253,/en/stats/leaderboard?page=serve,2,5,61,35,57,74,26,35,45,10,22,25,1,4,10,68,47,69,37,21,57,54,68,126,63,36,57,32,22,69,46,58,126,A,,,,,,,,,S. Draper,A. Medvedev,D270,M475,AUS,UKR,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS055,R64,01:02:00,,F,2,M099,"6-3,6-2",T. Muster,M. Martelli,,,AUT,ITA,6-3,6-2,,,,01:02:00,282,/en/stats/leaderboard?page=serve,3,1,51,26,51,85,22,26,60,15,25,67,2,3,9,199,/en/stats/leaderboard?page=serve,4,6,42,22,53,73,16,22,32,10,31,33,2,6,8,73,37,51,51,27,53,62,64,104,49,26,53,27,14,51,38,40,104,A,,,,,,,,,T. Muster,M. Martelli,M099,M543,AUT,ITA,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS056,R64,01:22:00,,F,2,M605,"6-4,6-4",C. Moya,S. Pescosolido,,,ESP,ITA,6-4,6-4,,,,01:22:00,268,/en/stats/leaderboard?page=serve,1,4,59,35,59,80,28,35,46,11,24,33,1,3,10,214,/en/stats/leaderboard?page=serve,3,0,55,38,69,63,24,38,39,12,31,71,10,14,10,66,39,59,48,33,69,56,72,128,52,36,69,34,20,59,44,56,128,A,,,,,,,,,C. Moya,S. Pescosolido,M605,P235,ESP,ITA,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS057,R64,01:59:00,,F,3,H355,"3-6,6-4,7-5",T. Haas,M. Gustafsson,,,GER,SWE,3-6,6-4,7-5,,,01:59:00,234,/en/stats/leaderboard?page=serve,6,4,53,57,108,58,33,57,57,29,51,38,3,8,16,231,/en/stats/leaderboard?page=serve,9,1,56,50,90,62,31,50,55,22,40,50,5,10,15,57,62,108,41,37,90,50,99,198,59,53,90,43,46,108,50,99,198,A,,,,,,,,,T. Haas,M. Gustafsson,H355,G182,GER,SWE,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS058,R64,01:42:00,,F,2,B053,"7-6(7),6-4",A. Boetsch,A. O'Brien,,,FRA,USA,7-6(7),6-4,,,,01:42:00,251,/en/stats/leaderboard?page=serve,5,3,60,46,77,63,29,46,58,18,31,50,3,6,11,246,/en/stats/leaderboard?page=serve,3,7,63,40,63,68,27,40,48,11,23,56,5,9,11,61,47,77,40,25,63,51,72,140,60,38,63,39,30,77,49,68,140,A,7,4,,,,,,,A. Boetsch,A. O'Brien,B053,O099,FRA,USA,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS059,R64,01:16:00,,F,2,C344,"6-0,6-3",A. Corretja,H. Arazi,,,ESP,MAR,6-0,6-3,,,,01:16:00,176,/en/stats/leaderboard?page=serve,4,4,46,30,65,70,21,30,60,21,35,,0,,8,191,/en/stats/leaderboard?page=serve,1,1,51,24,47,63,15,24,35,8,23,50,4,8,7,65,42,65,51,24,47,59,66,112,49,23,47,35,23,65,41,46,112,A,,,,,,,,,A. Corretja,H. Arazi,C344,A226,ESP,MAR,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS060,R64,00:58:00,,F,2,A203,"6-2,6-0",K. Alami,M. Philippoussis,,,MAR,AUS,6-2,6-0,,,,00:58:00,307,/en/stats/leaderboard?page=serve,1,3,64,23,36,87,20,23,69,9,13,,0,,7,157,/en/stats/leaderboard?page=serve,10,3,43,25,58,60,15,25,33,11,33,50,5,10,7,81,29,36,55,32,58,65,61,94,45,26,58,19,7,36,35,33,94,A,,,,,,,,,K. Alami,M. Philippoussis,A203,P338,MAR,AUS,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS061,R64,01:04:00,,F,2,W212,"6-3,6-2",C. Woodruff,D. Prinosil,,,USA,GER,6-3,6-2,,,,01:04:00,276,/en/stats/leaderboard?page=serve,3,3,61,27,44,81,22,27,47,8,17,0,0,1,8,204,/en/stats/leaderboard?page=serve,3,3,63,41,65,51,21,41,46,11,24,38,3,8,9,68,30,44,51,33,65,58,63,109,49,32,65,32,14,44,42,46,109,A,,,,,,,,,C. Woodruff,D. Prinosil,W212,P273,USA,GER,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS062,R64,01:03:00,,F,2,B350,"6-1,6-4",S. Bruguera,S. Stolle,,,ESP,AUS,6-1,6-4,,,,01:03:00,268,/en/stats/leaderboard?page=serve,,1,67,31,46,58,18,31,67,10,15,33,1,3,8,178,/en/stats/leaderboard?page=serve,5,3,53,31,59,55,17,31,39,11,28,40,4,10,9,61,28,46,53,31,59,56,59,105,47,28,59,39,18,46,44,46,105,A,,,,,,,,False,S. Bruguera,S. Stolle,B350,S443,ESP,AUS,,
416,1997,ATP Masters 1000 Rome,1000,1997-05-12T00:00:00,1997-05-18T00:00:00,Clay,64,2050000,$,MS063,R64,01:28:00,,F,2,G247,"6-3,6-2",H. Gumy,M. Chang,,,ARG,USA,6-3,6-2,,,,01:28:00,290,/en/stats/leaderboard?page=serve,2,3,75,40,53,73,29,40,54,7,13,0,0,1,8,192,/en/stats/leaderboard?page=serve,,5,38,21,56,71,15,21,34,12,35,55,6,11,9,68,36,53,52,29,56,60,65,109,48,27,56,32,17,53,40,44,109,A,,,,,False,,,,H. Gumy,M. Chang,G247,C274,ARG,USA,,
