event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS011,R16,01:01:00,,F,2,K237,"6-1,6-3",K. Kucera,M. Gustafsson,,,SVK,SWE,6-1,6-3,,,,01:01:00,201,/en/stats/leaderboard?page=serve,1,2,52,23,44,91,21,23,57,12,21,0,0,,8,212,/en/stats/leaderboard?page=serve,2,0,67,34,51,56,19,34,41,7,17,43,3,7,8,75,33,44,49,25,51,61,58,95,51,26,51,25,11,44,39,37,95,A,,,,,,,,,K. Kucera,M. Gustafsson,K237,G182,SVK,SWE,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS012,R16,01:05:00,,F,2,C378,"6-1,6-3",A. Costa,A. Portas,,,ESP,ESP,6-1,6-3,,,,01:05:00,268,/en/stats/leaderboard?page=serve,1,2,51,26,51,65,17,26,64,16,25,83,5,6,8,169,/en/stats/leaderboard?page=serve,4,1,55,27,49,48,13,27,32,7,22,50,5,10,8,65,33,51,59,29,49,62,62,100,41,20,49,35,18,51,38,38,100,A,,,,,,,,,A. Costa,A. Portas,C378,P305,ESP,ESP,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS013,R16,00:59:00,,F,2,K293,"6-2,6-4",G. Kuerten,C. Costa,,,BRA,ESP,6-2,6-4,,,,00:59:00,275,/en/stats/leaderboard?page=serve,,5,46,24,52,75,18,24,61,17,28,75,3,4,9,220,/en/stats/leaderboard?page=serve,2,2,74,43,58,58,25,43,33,5,15,60,6,10,9,67,35,52,48,28,58,57,63,110,52,30,58,33,17,52,43,47,110,A,,,,,False,,,,G. Kuerten,C. Costa,K293,C179,BRA,ESP,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS014,R16,02:11:00,,F,3,V195,"6-7(4),6-3,6-2",F. Vicente,G. Raoux,,,ESP,FRA,6-7(4),6-3,6-2,,,02:11:00,286,/en/stats/leaderboard?page=serve,1,3,63,51,81,78,40,51,57,17,30,33,1,3,15,235,/en/stats/leaderboard?page=serve,4,4,62,72,117,60,43,72,49,22,45,67,10,15,14,70,57,81,44,52,117,55,109,198,56,65,117,30,24,81,45,89,198,A,,,4,7,,,,,F. Vicente,G. Raoux,V195,R186,ESP,FRA,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS015,R16,00:58:00,,F,2,M605,"6-2,6-2",C. Moya,D. Hrbaty,,,ESP,SVK,6-2,6-2,,,,00:58:00,270,/en/stats/leaderboard?page=serve,1,3,50,23,46,83,19,23,48,11,23,67,2,3,8,180,/en/stats/leaderboard?page=serve,3,4,51,30,59,57,17,30,34,10,29,62,8,13,8,65,30,46,54,32,59,59,62,105,46,27,59,35,16,46,41,43,105,A,,,,,,,,,C. Moya,D. Hrbaty,M605,H377,ESP,SVK,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS016,R32,01:25:00,,F,2,R286,"7-6(7),6-2",M. Rios,J. Knippschild,,,CHI,GER,7-6(7),6-2,,,,01:25:00,285,/en/stats/leaderboard?page=serve,2,2,65,50,77,60,30,50,70,19,27,88,7,8,10,234,/en/stats/leaderboard?page=serve,3,2,53,35,66,83,29,35,29,9,31,50,3,6,10,64,49,77,42,28,66,54,77,143,58,38,66,36,28,77,46,66,143,A,,,7,5,,,,,M. Rios,J. Knippschild,R286,K260,CHI,GER,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS017,R32,01:11:00,,F,2,D249,"6-4,7-5",H. Dreekmann,M. Larsson,,,GER,SWE,6-4,7-5,,,,01:11:00,273,/en/stats/leaderboard?page=serve,1,10,54,38,71,74,28,38,55,18,33,78,7,9,11,237,/en/stats/leaderboard?page=serve,2,8,58,35,60,66,23,35,44,11,25,50,4,8,11,65,46,71,43,26,60,55,72,131,57,34,60,35,25,71,45,59,131,A,,,,,,,,,H. Dreekmann,M. Larsson,D249,L206,GER,SWE,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS018,R32,01:25:00,,F,2,B028,"7-6(7),6-1",B. Becker,C. Pioline,,,GER,FRA,7-6(7),6-1,,,,01:25:00,268,/en/stats/leaderboard?page=serve,3,8,48,30,63,83,25,30,52,17,33,60,3,5,10,212,/en/stats/leaderboard?page=serve,,1,54,29,54,62,18,29,40,10,25,20,1,5,9,67,42,63,48,26,54,58,68,117,52,28,54,33,21,63,42,49,117,A,,,7,5,,False,,,B. Becker,C. Pioline,B028,P226,GER,FRA,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS019,R32,02:15:00,,F,2,M535,"7-6(7),7-5",F. Mantilla,R. Fromberg,,,ESP,AUS,7-6(7),7-5,,,,02:15:00,281,/en/stats/leaderboard?page=serve,2,3,59,54,92,67,36,54,63,24,38,90,9,10,12,259,/en/stats/leaderboard?page=serve,4,10,62,72,116,74,53,72,34,15,44,88,14,16,12,65,60,92,41,48,116,52,108,208,59,68,116,35,32,92,48,100,208,A,,,7,5,,,,,F. Mantilla,R. Fromberg,M535,F164,ESP,AUS,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS020,R32,01:48:00,,F,3,U032,"6-3,3-6,6-3",B. Ulihrach,Y. Kafelnikov,,,CZE,RUS,6-3,3-6,6-3,,,01:48:00,258,/en/stats/leaderboard?page=serve,3,3,46,40,87,68,27,40,60,28,47,71,5,7,13,237,/en/stats/leaderboard?page=serve,8,5,53,56,106,80,45,56,36,18,50,69,9,13,14,63,55,87,41,43,106,51,98,193,59,63,106,37,32,87,49,95,193,A,,,,,,,,,B. Ulihrach,Y. Kafelnikov,U032,K267,CZE,RUS,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS021,R32,01:57:00,,F,2,C252,"7-6(7),7-5",F. Clavet,G. Blanco,,,ESP,ESP,7-6(7),7-5,,,,01:57:00,261,/en/stats/leaderboard?page=serve,4,2,71,62,87,69,43,62,48,12,25,70,7,10,12,232,/en/stats/leaderboard?page=serve,1,1,49,37,75,70,26,37,47,18,38,33,2,6,12,63,55,87,41,31,75,53,86,162,59,44,75,37,32,87,47,76,162,A,,,7,4,,,,,F. Clavet,G. Blanco,C252,B518,ESP,ESP,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS022,R32,00:53:00,,F,2,G182,"6-3,6-1",M. Gustafsson,T. Haas,,,SWE,GER,6-3,6-1,,,,00:53:00,239,/en/stats/leaderboard?page=serve,,2,54,19,35,89,17,19,94,15,16,0,0,,8,192,/en/stats/leaderboard?page=serve,7,3,50,25,50,76,19,25,20,5,25,56,5,9,8,91,32,35,52,26,50,68,58,85,48,24,50,9,3,35,32,27,85,A,,,,,False,,,,M. Gustafsson,T. Haas,G182,H355,SWE,GER,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS023,R32,00:57:00,,F,2,K237,"6-1,6-1",K. Kucera,S. Dosedel,,,SVK,CZE,6-1,6-1,,,,00:57:00,235,/en/stats/leaderboard?page=serve,2,2,55,24,44,83,20,24,55,11,20,,0,,7,165,/en/stats/leaderboard?page=serve,,0,57,26,46,50,13,26,30,6,20,44,4,9,7,70,31,44,59,27,46,64,58,90,41,19,46,30,13,44,36,32,90,A,,,,,,False,,,K. Kucera,S. Dosedel,K237,D198,SVK,CZE,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS024,R32,01:16:00,,F,2,C378,"6-3,6-4",A. Costa,F. Squillari,,,ESP,ARG,6-3,6-4,,,,01:16:00,228,/en/stats/leaderboard?page=serve,2,1,55,37,67,65,24,37,43,13,30,63,5,8,9,187,/en/stats/leaderboard?page=serve,,0,59,27,46,41,11,27,47,9,19,0,0,6,10,55,37,67,57,26,46,56,63,113,43,20,46,45,30,67,44,50,113,A,,,,,,False,,,A. Costa,F. Squillari,C378,S568,ESP,ARG,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS025,R32,01:55:00,,F,3,P305,"1-6,6-2,7-6(9)",A. Portas,F. Santoro,,,ESP,FRA,1-6,6-2,7-6(9),,,01:55:00,249,/en/stats/leaderboard?page=serve,1,0,69,59,86,68,40,59,44,12,27,33,2,6,13,245,/en/stats/leaderboard?page=serve,2,3,54,49,91,71,35,49,48,20,42,33,2,6,14,60,52,86,40,36,91,50,88,177,60,55,91,40,34,86,50,89,177,A,,,,,,,9,7,A. Portas,F. Santoro,P305,S424,ESP,FRA,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS026,R32,01:29:00,,F,2,K293,"7-6(7),6-4",G. Kuerten,F. Meligeni,,,BRA,BRA,7-6(7),6-4,,,,01:29:00,298,/en/stats/leaderboard?page=serve,,6,43,26,61,85,22,26,74,26,35,0,0,1,11,256,/en/stats/leaderboard?page=serve,5,2,57,50,87,70,35,50,51,19,37,78,7,9,11,79,48,61,38,33,87,55,81,148,62,54,87,21,13,61,45,67,148,A,,,7,5,False,,,,G. Kuerten,F. Meligeni,K293,M443,BRA,BRA,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS027,R32,03:28:00,,F,3,C179,"7-6(7),6-7(6),7-5",C. Costa,A. Corretja,,,ESP,ESP,7-6(7),6-7(6),7-5,,,03:28:00,239,/en/stats/leaderboard?page=serve,3,3,51,64,125,73,47,64,43,26,61,55,6,11,18,225,/en/stats/leaderboard?page=serve,7,4,49,65,134,72,47,65,41,28,69,67,12,18,18,58,73,125,44,59,134,51,132,259,56,75,134,42,52,125,49,127,259,A,6,8,7,4,,,,,C. Costa,A. Corretja,C179,C344,ESP,ESP,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS028,R32,00:50:00,,F,2,R186,"6-1,6-2",G. Raoux,A. Berasategui,,,FRA,ESP,6-1,6-2,,,,00:50:00,257,/en/stats/leaderboard?page=serve,,3,71,34,48,76,26,34,57,8,14,,0,,8,202,/en/stats/leaderboard?page=serve,2,1,73,27,37,48,13,27,40,4,10,20,1,5,7,71,34,48,54,20,37,64,54,85,46,17,37,29,14,48,36,31,85,A,,,,,False,,,,G. Raoux,A. Berasategui,R186,B428,FRA,ESP,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS029,R32,03:11:00,,F,3,V195,"6-3,6-7(5),7-5",F. Vicente,T. Muster,,,ESP,AUT,6-3,6-7(5),7-5,,,03:11:00,258,/en/stats/leaderboard?page=serve,2,2,62,68,109,60,41,68,61,25,41,69,9,13,16,228,/en/stats/leaderboard?page=serve,1,1,63,70,111,51,36,70,56,23,41,59,10,17,17,61,66,109,47,52,111,54,118,220,53,59,111,39,43,109,46,102,220,A,5,7,,,,,,,F. Vicente,T. Muster,V195,M099,ESP,AUT,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS030,R32,01:24:00,,F,3,H377,"2-6,6-3,6-3",D. Hrbaty,N. Escude,,,SVK,FRA,2-6,6-3,6-3,,,01:24:00,258,/en/stats/leaderboard?page=serve,6,3,43,33,77,82,27,33,52,23,44,33,1,3,13,252,/en/stats/leaderboard?page=serve,3,4,55,41,75,73,30,41,47,16,34,57,4,7,13,65,50,77,39,29,75,52,79,152,61,46,75,35,27,77,48,73,152,A,,,,,,,,,D. Hrbaty,N. Escude,H377,E140,SVK,FRA,,
321,1998,Stuttgart-1,CS,1998-07-20T00:00:00,1998-07-26T00:00:00,Clay,48,915000,$,MS031,R32,01:15:00,,F,2,M605,"7-6(8),7-5",C. Moya,J. Alonso,,,ESP,ESP,7-6(8),7-5,,,,01:15:00,292,/en/stats/leaderboard?page=serve,,2,95,77,81,70,54,77,50,2,4,,0,,12,285,/en/stats/leaderboard?page=serve,4,3,79,54,68,80,43,54,36,5,14,0,0,1,12,69,56,81,29,20,68,51,76,149,71,48,68,31,25,81,49,73,149,A,,,8,6,False,,,,C. Moya,J. Alonso,M605,A272,ESP,ESP,,
