event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS043,R64,01:47:00,,F,2,H336,"7-6(7),6-3",T. Henman,L. Hewitt,,,GBR,AUS,7-6(7),6-3,,,,01:47:00,7,5,,,,,244,/en/stats/leaderboard?page=serve,1,3,59,47,79,77,36,47,34,11,32,40,2,5,11,217,/en/stats/leaderboard?page=serve,4,3,56,41,73,68,28,41,34,11,32,56,5,9,10,59,47,79,47,34,73,53,81,152,53,39,73,41,32,79,47,71,152,A,T. Henman,L. Hewitt,H336,H432,GBR,AUS,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS044,R64,00:46:00,,F,2,F401,"6-1,6-1",D. Ferrer,A. Montanes,,,ESP,ESP,6-1,6-1,,,,00:46:00,,,,,,,299,/en/stats/leaderboard?page=serve,1,1,77,30,39,70,21,30,67,6,9,50,1,2,7,124,/en/stats/leaderboard?page=serve,4,1,38,15,40,47,7,15,28,7,25,45,5,11,7,69,27,39,65,26,40,67,53,79,35,14,40,31,12,39,33,26,79,A,D. Ferrer,A. Montanes,F401,M824,ESP,ESP,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS045,R64,01:31:00,,F,2,G379,"6-3,7-6(8)",S. Grosjean,F. Lopez,,,FRA,ESP,6-3,7-6(8),,,,01:31:00,,,8,6,,,291,/en/stats/leaderboard?page=serve,2,6,53,34,64,74,25,34,70,21,30,50,1,2,11,262,/en/stats/leaderboard?page=serve,3,5,66,46,70,76,35,46,38,9,24,60,3,5,10,72,46,64,37,26,70,54,72,134,63,44,70,28,18,64,46,62,134,A,S. Grosjean,F. Lopez,G379,L397,FRA,ESP,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS046,R64,01:58:00,,F,3,R397,"6-4,3-6,6-1",O. Rochus,M. Mirnyi,,,BEL,BLR,6-4,3-6,6-1,,,01:58:00,,,,,,,267,/en/stats/leaderboard?page=serve,3,0,75,78,104,65,51,78,46,12,26,88,14,16,13,240,/en/stats/leaderboard?page=serve,5,7,49,43,87,77,33,43,43,19,44,56,5,9,13,61,63,104,40,35,87,51,98,191,60,52,87,39,41,104,49,93,191,A,O. Rochus,M. Mirnyi,R397,M595,BEL,BLR,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS047,R64,01:28:00,,F,2,C524,"7-5,6-1",G. Coria,N. Djokovic,,,ARG,SRB,7-5,6-1,,,,01:28:00,,,,,,,292,/en/stats/leaderboard?page=serve,0,1,75,39,52,62,24,39,77,10,13,0,0,2,9,182,/en/stats/leaderboard?page=serve,6,2,52,43,82,56,24,43,38,15,39,67,12,18,10,65,34,52,52,43,82,57,77,134,48,39,82,35,18,52,43,57,134,A,G. Coria,N. Djokovic,C524,D643,ARG,SRB,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS048,R64,01:36:00,,F,2,D402,"6-4,7-5",N. Davydenko,M. Fish,,,RUS,USA,6-4,7-5,,,,01:36:00,,,,,,,289,/en/stats/leaderboard?page=serve,3,1,65,39,60,74,29,39,62,13,21,0,0,1,11,237,/en/stats/leaderboard?page=serve,3,6,49,42,85,62,26,42,51,22,43,57,4,7,11,70,42,60,44,37,85,54,79,145,56,48,85,30,18,60,46,66,145,A,N. Davydenko,M. Fish,D402,F339,RUS,USA,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS049,R64,01:03:00,,F,2,B837,"6-2,6-4",M. Baghdatis,A. Bogomolov Jr.,,,CYP,RUS,6-2,6-4,,,,01:03:00,,,,,,,293,/en/stats/leaderboard?page=serve,0,7,55,27,49,70,19,27,73,16,22,0,0,1,9,221,/en/stats/leaderboard?page=serve,4,0,67,34,51,56,19,34,47,8,17,33,2,6,9,71,35,49,47,24,51,59,59,100,53,27,51,29,14,49,41,41,100,A,M. Baghdatis,A. Bogomolov Jr.,B837,B842,CYP,RUS,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS050,R64,01:44:00,,F,3,A385,"6-3,2-6,6-4",M. Ancic,K. Kim,,,CRO,USA,6-3,2-6,6-4,,,01:44:00,,,,,,,258,/en/stats/leaderboard?page=serve,1,12,67,53,79,74,39,53,35,9,26,20,1,5,14,240,/en/stats/leaderboard?page=serve,5,3,67,60,89,65,39,60,41,12,29,50,4,8,13,61,48,79,43,38,89,51,86,168,57,51,89,39,31,79,49,82,168,A,M. Ancic,K. Kim,A385,K358,CRO,USA,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS051,R64,01:27:00,,F,2,S963,"7-6(9),6-3",F. Serra,R. Gasquet,,,FRA,FRA,7-6(9),6-3,,,,01:27:00,9,7,,,,,286,/en/stats/leaderboard?page=serve,0,4,57,45,79,73,33,45,62,21,34,75,3,4,11,280,/en/stats/leaderboard?page=serve,2,7,66,42,64,74,31,42,55,12,22,33,1,3,10,68,54,79,33,21,64,52,75,143,67,43,64,32,25,79,48,68,143,A,F. Serra,R. Gasquet,S963,G628,FRA,FRA,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS052,R64,01:09:00,,F,2,S694,"6-1,6-4",R. Stepanek,X. Malisse,,,CZE,BEL,6-1,6-4,,,,01:09:00,,,,,,,313,/en/stats/leaderboard?page=serve,1,4,67,37,55,76,28,37,67,12,18,100,2,2,9,233,/en/stats/leaderboard?page=serve,0,1,64,38,59,58,22,38,48,10,21,67,6,9,8,73,40,55,46,27,59,59,67,114,54,32,59,27,15,55,41,47,114,A,R. Stepanek,X. Malisse,S694,M680,CZE,BEL,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS053,R64,01:26:00,,F,2,M655,"6-4,6-4",N. Massu,T. Robredo,,,CHI,ESP,6-4,6-4,,,,01:26:00,,,,,,,287,/en/stats/leaderboard?page=serve,2,1,72,42,58,76,32,42,50,8,16,50,1,2,10,242,/en/stats/leaderboard?page=serve,2,1,64,43,67,67,29,43,42,10,24,67,6,9,10,69,40,58,42,28,67,54,68,125,58,39,67,31,18,58,46,57,125,A,N. Massu,T. Robredo,M655,R419,CHI,ESP,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS054,R64,00:45:00,,F,2,BA47,"6-1,6-2",T. Berdych,J. Acasuso,,,CZE,ARG,6-1,6-2,,,,00:45:00,,,,,,,316,/en/stats/leaderboard?page=serve,1,10,61,25,41,96,24,25,50,8,16,0,0,0,8,193,/en/stats/leaderboard?page=serve,5,3,51,22,43,64,14,22,38,8,21,20,1,5,7,78,32,41,49,21,43,63,53,84,51,22,43,22,9,41,37,31,84,A,T. Berdych,J. Acasuso,BA47,A389,CZE,ARG,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS055,R64,02:50:00,,F,3,N301,"3-6,7-5,7-6(7)",D. Nalbandian,P. Goldstein,,,ARG,USA,3-6,7-5,7-6(7),,,02:50:00,,,,,7,2,242,/en/stats/leaderboard?page=serve,6,2,64,77,120,65,50,77,49,21,43,71,12,17,16,237,/en/stats/leaderboard?page=serve,4,1,52,64,122,63,40,64,55,32,58,67,10,15,17,59,71,120,41,50,122,50,121,242,59,72,122,41,49,120,50,121,242,A,D. Nalbandian,P. Goldstein,N301,G333,ARG,USA,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS056,R64,02:06:00,,F,3,L360,"6-3,6-7(2),6-3",I. Ljubicic,R. Vik,,,CRO,CZE,6-3,6-7(2),6-3,,,02:06:00,,,2,7,,,288,/en/stats/leaderboard?page=serve,1,11,66,61,92,77,47,61,48,15,31,50,2,4,16,253,/en/stats/leaderboard?page=serve,3,5,73,71,97,69,49,71,38,10,26,60,6,10,14,67,62,92,39,38,97,53,100,189,61,59,97,33,30,92,47,89,189,A,I. Ljubicic,R. Vik,L360,V247,CRO,CZE,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS057,R64,01:59:00,,F,3,V254,"3-6,7-6(7),6-2",F. Volandri,M. Llodra,,,ITA,FRA,3-6,7-6(7),6-2,,,01:59:00,,,7,5,,,260,/en/stats/leaderboard?page=serve,1,1,68,72,106,64,46,72,50,17,34,75,9,12,14,257,/en/stats/leaderboard?page=serve,2,7,60,61,101,69,42,61,50,20,40,69,9,13,15,59,63,106,39,39,101,49,102,207,61,62,101,41,43,106,51,105,207,A,F. Volandri,M. Llodra,V254,L428,ITA,FRA,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS058,R64,01:14:00,,F,2,G569,"6-2,7-5",R. Ginepri,K. Carlsen,,,USA,DEN,6-2,7-5,,,,01:14:00,,,,,,,312,/en/stats/leaderboard?page=serve,1,3,75,36,48,78,28,36,67,8,12,0,0,1,10,221,/en/stats/leaderboard?page=serve,3,2,59,39,66,62,24,39,41,11,27,43,3,7,10,75,36,48,47,31,66,59,67,114,53,35,66,25,12,48,41,47,114,A,R. Ginepri,K. Carlsen,G569,C328,USA,DEN,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS059,R64,02:02:00,,F,3,R336,"5-7,6-4,6-2",C. Rochus,B. Phau,,,BEL,GER,5-7,6-4,6-2,,,02:02:00,,,,,,,256,/en/stats/leaderboard?page=serve,7,3,67,74,111,70,52,74,43,16,37,77,10,13,15,226,/en/stats/leaderboard?page=serve,6,8,49,49,99,69,34,49,40,20,50,55,6,11,15,61,68,111,45,45,99,54,113,210,55,54,99,39,43,111,46,97,210,A,C. Rochus,B. Phau,R336,P436,BEL,GER,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS060,R64,02:30:00,,F,3,K316,"7-6(7),2-6,6-4",N. Kiefer,F. Santoro,,,GER,FRA,7-6(7),2-6,6-4,,,02:30:00,7,4,,,,,246,/en/stats/leaderboard?page=serve,2,6,60,56,94,66,37,56,50,19,38,58,7,12,15,239,/en/stats/leaderboard?page=serve,4,7,50,59,119,68,40,59,45,27,60,75,12,16,15,60,56,94,44,52,119,51,108,213,56,67,119,40,38,94,49,105,213,A,N. Kiefer,F. Santoro,K316,S424,GER,FRA,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS061,R64,01:45:00,,F,3,G415,"3-6,6-2,7-6(7)",F. Gonzalez,S. Wawrinka,,,CHI,SUI,3-6,6-2,7-6(7),,,01:45:00,,,,,7,1,274,/en/stats/leaderboard?page=serve,1,4,65,50,77,72,36,50,56,15,27,25,1,4,14,239,/en/stats/leaderboard?page=serve,11,3,53,45,85,76,34,45,45,18,40,33,2,6,15,66,51,77,39,33,85,52,84,162,61,52,85,34,26,77,48,78,162,A,F. Gonzalez,S. Wawrinka,G415,W367,CHI,SUI,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS062,R64,01:15:00,,F,2,C478,"7-5,6-4",A. Calleri,G. Monfils,,,ARG,FRA,7-5,6-4,,,,01:15:00,,,,,,,270,/en/stats/leaderboard?page=serve,3,0,58,37,64,78,29,37,56,15,27,60,3,5,11,223,/en/stats/leaderboard?page=serve,6,3,56,35,63,71,25,35,36,10,28,20,1,5,11,69,44,64,44,28,63,57,72,127,56,35,63,31,20,64,43,55,127,A,A. Calleri,G. Monfils,C478,MC65,ARG,FRA,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS063,R64,01:43:00,,F,3,M605,"2-6,6-1,6-1",C. Moya,R. Nadal,,,ESP,ESP,2-6,6-1,6-1,,,01:43:00,,,,,,,255,/en/stats/leaderboard?page=serve,2,6,63,42,67,76,32,42,40,10,25,0,0,3,11,206,/en/stats/leaderboard?page=serve,3,2,64,47,74,57,27,47,41,11,27,50,6,12,11,63,42,67,49,36,74,55,78,141,51,38,74,37,25,67,45,63,141,A,C. Moya,R. Nadal,M605,N409,ESP,ESP,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS065,R128,00:58:00,,F,2,C487,"6-1,6-2",A. Clement,P. Luczak,,,FRA,AUS,6-1,6-2,,,,00:58:00,,,,,,,327,/en/stats/leaderboard?page=serve,1,9,68,27,40,89,24,27,62,8,13,0,0,0,8,199,/en/stats/leaderboard?page=serve,0,3,61,27,44,52,14,27,41,7,17,20,1,5,7,80,32,40,52,23,44,65,55,84,48,21,44,20,8,40,35,29,84,A,A. Clement,P. Luczak,C487,L515,FRA,AUS,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS066,R128,01:39:00,,F,2,H390,"6-4,7-6(7)",L. Horna,F. Mayer,,,PER,GER,6-4,7-6(7),,,,01:39:00,,,7,5,,,298,/en/stats/leaderboard?page=serve,5,6,63,48,76,73,35,48,61,17,28,100,3,3,11,276,/en/stats/leaderboard?page=serve,0,11,61,47,77,74,35,47,40,12,30,0,0,1,11,68,52,76,39,30,77,54,82,153,61,47,77,32,24,76,46,71,153,A,L. Horna,F. Mayer,H390,MB02,PER,GER,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS069,R128,02:36:00,,F,3,B503,"6-7(5),6-1,6-4",G. Bastl,D. Bracciali,,,SUI,ITA,6-7(5),6-1,6-4,,,02:36:00,5,7,,,,,297,/en/stats/leaderboard?page=serve,1,11,62,80,130,65,52,80,60,30,50,100,10,10,15,254,/en/stats/leaderboard?page=serve,5,6,49,46,94,76,35,46,50,24,48,63,5,8,14,63,82,130,37,35,94,52,117,224,63,59,94,37,48,130,48,107,224,A,G. Bastl,D. Bracciali,B503,B570,SUI,ITA,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS070,R128,00:54:00,,F,2,T315,"6-2,6-1",D. Tursunov,P. Capdeville,,,RUS,CHI,6-2,6-1,,,,00:54:00,,,,,,,287,/en/stats/leaderboard?page=serve,1,7,49,21,43,95,20,21,50,11,22,0,0,1,8,157,/en/stats/leaderboard?page=serve,4,1,56,24,43,50,12,24,26,5,19,17,1,6,7,72,31,43,60,26,43,66,57,86,40,17,43,28,12,43,34,29,86,A,D. Tursunov,P. Capdeville,T315,C634,RUS,CHI,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS073,R128,00:49:00,,F,2,B884,"6-0,6-0",C. Berlocq,D. Young,,,ARG,USA,6-0,6-0,,,,00:49:00,,,,,,,294,/en/stats/leaderboard?page=serve,0,2,54,21,39,71,15,21,67,12,18,100,2,2,6,98,/en/stats/leaderboard?page=serve,3,0,55,18,33,33,6,18,13,2,15,25,2,8,6,69,27,39,76,25,33,72,52,72,24,8,33,31,12,39,28,20,72,A,C. Berlocq,D. Young,B884,Y124,ARG,USA,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS074,R128,02:00:00,,F,3,P338,"6-4,4-6,6-3",M. Philippoussis,D. Sanguinetti,,,AUS,ITA,6-4,4-6,6-3,,,02:00:00,,,,,,,280,/en/stats/leaderboard?page=serve,4,15,51,49,97,76,37,49,56,27,48,75,6,8,15,264,/en/stats/leaderboard?page=serve,2,9,53,44,83,77,34,44,49,19,39,40,2,5,14,66,64,97,36,30,83,52,94,180,64,53,83,34,33,97,48,86,180,A,M. Philippoussis,D. Sanguinetti,P338,S480,AUS,ITA,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS077,R128,01:11:00,,F,2,R237,"6-3,6-1",G. Rusedski,M. Youzhny,,,GBR,RUS,6-3,6-1,,,,01:11:00,,,,,,,272,/en/stats/leaderboard?page=serve,5,4,54,26,48,73,19,26,59,13,22,67,2,3,8,184,/en/stats/leaderboard?page=serve,6,4,52,32,61,56,18,32,41,12,29,38,3,8,8,67,32,48,51,31,61,58,63,109,49,30,61,33,16,48,42,46,109,A,G. Rusedski,M. Youzhny,R237,Y061,GBR,RUS,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS078,R128,01:54:00,,F,3,V309,"6-2,4-6,6-3",K. Vliegen,B. Pashanski,,,BEL,SRB,6-2,4-6,6-3,,,01:54:00,,,,,,,303,/en/stats/leaderboard?page=serve,3,14,62,48,78,85,41,48,53,16,30,67,2,3,14,251,/en/stats/leaderboard?page=serve,2,0,59,49,83,80,39,49,38,13,34,50,3,6,13,73,57,78,37,31,83,55,88,161,63,52,83,27,21,78,45,73,161,A,K. Vliegen,B. Pashanski,V309,P642,BEL,SRB,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS081,R128,01:05:00,,F,2,M590,"6-2,6-2",A. Martin,A. Pavel,,,ESP,ROU,6-2,6-2,,,,01:05:00,,,,,,,267,/en/stats/leaderboard?page=serve,2,5,47,25,53,76,19,25,54,15,28,75,3,4,8,181,/en/stats/leaderboard?page=serve,4,4,64,39,61,62,24,39,18,4,22,64,9,14,8,64,34,53,54,33,61,59,67,114,46,28,61,36,19,53,41,47,114,A,A. Martin,A. Pavel,M590,P280,ESP,ROU,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS082,R128,01:14:00,,F,2,S544,"6-1,6-4",V. Spadea,A. Seppi,,,USA,ITA,6-1,6-4,,,,01:14:00,,,,,,,285,/en/stats/leaderboard?page=serve,2,4,58,33,57,70,23,33,67,16,24,75,3,4,9,202,/en/stats/leaderboard?page=serve,1,1,48,26,54,65,17,26,39,11,28,50,4,8,8,68,39,57,48,26,54,59,65,111,52,28,54,32,18,57,41,46,111,A,V. Spadea,A. Seppi,S544,SA93,USA,ITA,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS085,R128,02:23:00,,F,3,G511,"5-7,6-2,7-5",S. Greul,P. Srichaphan,,,GER,THA,5-7,6-2,7-5,,,02:23:00,,,,,,,279,/en/stats/leaderboard?page=serve,3,6,50,53,106,75,40,53,58,31,53,89,8,9,16,257,/en/stats/leaderboard?page=serve,7,10,59,74,126,74,55,74,40,21,52,73,8,11,16,67,71,106,40,50,126,52,121,232,60,76,126,33,35,106,48,111,232,A,S. Greul,P. Srichaphan,G511,S675,GER,THA,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS086,R128,01:16:00,,F,2,H336,"6-3,6-3",T. Henman,M. Safin,,,GBR,RUS,6-3,6-3,,,,01:16:00,,,,,,,280,/en/stats/leaderboard?page=serve,0,3,57,28,49,75,21,28,57,12,21,0,0,1,9,214,/en/stats/leaderboard?page=serve,2,3,53,36,68,58,21,36,47,15,32,56,5,9,9,67,33,49,47,32,68,56,65,117,53,36,68,33,16,49,44,52,117,A,T. Henman,M. Safin,H336,S741,GBR,RUS,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS089,R128,01:32:00,,F,2,M824,"6-4,6-2",A. Montanes,I. Kunitsyn,,,ESP,RUS,6-4,6-2,,,,01:32:00,,,,,,,284,/en/stats/leaderboard?page=serve,0,2,59,33,56,70,23,33,65,15,23,80,4,5,9,212,/en/stats/leaderboard?page=serve,0,0,58,30,52,63,19,30,36,8,22,0,0,4,9,68,38,56,48,25,52,58,63,108,52,27,52,32,18,56,42,45,108,A,A. Montanes,I. Kunitsyn,M824,K403,ESP,RUS,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS090,R128,01:42:00,,F,3,L397,"6-4,4-6,6-1",F. Lopez,A. Kuznetsov,,,ESP,USA,6-4,4-6,6-1,,,01:42:00,,,,,,,258,/en/stats/leaderboard?page=serve,4,6,49,36,74,81,29,36,50,19,38,40,2,5,13,218,/en/stats/leaderboard?page=serve,5,0,62,54,87,56,30,54,48,16,33,25,2,8,14,65,48,74,47,41,87,55,89,161,53,46,87,35,26,74,45,72,161,A,F. Lopez,A. Kuznetsov,L397,K737,ESP,USA,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS093,R128,03:13:00,,F,3,M595,"7-6(7),5-7,6-4",M. Mirnyi,G. Muller,,,BLR,LUX,7-6(7),5-7,6-4,,,03:13:00,7,5,,,,,308,/en/stats/leaderboard?page=serve,9,19,56,53,94,94,50,53,54,22,41,67,2,3,17,297,/en/stats/leaderboard?page=serve,3,13,66,74,112,80,59,74,47,18,38,67,2,3,17,77,72,94,31,35,112,52,107,206,69,77,112,23,22,94,48,99,206,A,M. Mirnyi,G. Muller,M595,MA30,BLR,LUX,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS094,R128,00:57:00,,F,2,D643,"6-1,6-3",N. Djokovic,P. Mathieu,,,SRB,FRA,6-1,6-3,,,,00:57:00,,,,,,,339,/en/stats/leaderboard?page=serve,1,8,72,26,36,100,26,26,60,6,10,0,0,0,8,211,/en/stats/leaderboard?page=serve,2,3,60,30,50,60,18,30,40,8,20,43,3,7,8,89,32,36,48,24,50,65,56,86,52,26,50,11,4,36,35,30,86,A,N. Djokovic,P. Mathieu,D643,M850,SRB,FRA,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS097,R128,01:21:00,,F,2,F339,"6-3,6-3",M. Fish,J. Hernych,,,USA,CZE,6-3,6-3,,,,01:21:00,,,,,,,314,/en/stats/leaderboard?page=serve,0,5,68,41,60,73,30,41,68,13,19,100,4,4,9,237,/en/stats/leaderboard?page=serve,1,0,69,48,70,58,28,48,45,10,22,70,7,10,9,72,43,60,46,32,70,58,75,130,54,38,70,28,17,60,42,55,130,A,M. Fish,J. Hernych,F339,H442,USA,CZE,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS098,R128,01:28:00,,F,3,B842,"4-6,6-4,6-3",A. Bogomolov Jr.,S. Querrey,,,RUS,USA,4-6,6-4,6-3,,,01:28:00,,,,,,,278,/en/stats/leaderboard?page=serve,2,3,57,45,79,78,35,45,56,19,34,0,0,2,15,291,/en/stats/leaderboard?page=serve,0,21,65,47,72,83,39,47,44,11,25,40,2,5,14,68,54,79,31,22,72,50,76,151,69,50,72,32,25,79,50,75,151,A,A. Bogomolov Jr.,S. Querrey,B842,Q927,RUS,USA,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS101,R128,01:41:00,,F,3,K358,"3-6,6-2,6-3",K. Kim,J. Melzer,,,USA,AUT,3-6,6-2,6-3,,,01:41:00,,,,,,,280,/en/stats/leaderboard?page=serve,0,7,59,50,85,76,38,50,54,19,35,50,2,4,13,233,/en/stats/leaderboard?page=serve,8,8,42,33,79,76,25,33,46,21,46,50,4,8,13,67,57,85,42,33,79,55,90,164,58,46,79,33,28,85,45,74,164,A,K. Kim,J. Melzer,K358,M762,USA,AUT,,
403,2006,ATP Masters 1000 Miami,1000,2006-03-20T00:00:00,2006-04-02T00:00:00,Hard,96,3200000,$,MS102,R128,01:08:00,,F,2,S963,"6-2,6-4",F. Serra,G. Simon,,,FRA,FRA,6-2,6-4,,,,01:08:00,,,,,,,268,/en/stats/leaderboard?page=serve,2,3,47,27,58,74,20,27,58,18,31,67,2,3,9,219,/en/stats/leaderboard?page=serve,1,7,42,21,50,71,15,21,45,13,29,50,4,8,9,66,38,58,44,22,50,56,60,108,56,28,50,34,20,58,44,48,108,A,F. Serra,G. Simon,S963,SD32,FRA,FRA,,
