event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,doublefaults_isstatbetter_tot_winner,tiebreak_set3_winner,tiebreak_set3_loser,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_loser,tiebreak_set2_winner,tiebreak_set2_loser,servicegamesplayed_isstatbetter_tot_winner,servicegamesplayed_isstatbetter_tot_loser,tiebreak_set4_winner,tiebreak_set4_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS069,R128,02:45:00,,F,4,W124,"6-2,6-4,4-6,7-5",M. Washington,R. Vasek,,,USA,CZE,6-2,6-4,4-6,7-5,,02:45:00,283,/en/stats/leaderboard?page=serve,6,22,65,113.0,173,80,90.0,113.0,37,22.0,60.0,63,5,8,20,225,/en/stats/leaderboard?page=serve,8,2,51,70.0,136,60,42.0,70.0,50,33.0,66.0,50,6,12.0,20,65,112,173,45,61,136,56,173,309,55,75,136,35,61,173,44,136,309,A,,,,,,,,,,,,,M. Washington,R. Vasek,W124,V151,USA,CZE,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS070,R128,01:51:00,,F,3,A226,"7-6(7),6-3,6-2",H. Arazi,H. Dreekmann,,,MAR,GER,7-6(7),6-3,6-2,,,01:51:00,270,/en/stats/leaderboard?page=serve,2,5,62,72.0,116,76,55.0,72.0,43,19.0,44.0,78,7,9,15,221,/en/stats/leaderboard?page=serve,5,3,66,73.0,110,66,48.0,73.0,27,10.0,37.0,64,9,14.0,14,64,74,116,47,52,110,56,126,226,53,58,110,36,42,116,44,100,226,A,,,,7,2,,,,,,,,H. Arazi,H. Dreekmann,A226,D249,MAR,GER,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS071,R128,01:51:00,,F,3,P338,"7-6(7),6-4,7-6(7)",M. Philippoussis,A. Calatrava,,,AUS,ESP,7-6(7),6-4,7-6(7),,,01:51:00,248,/en/stats/leaderboard?page=serve,1,22,79,95.0,120,88,84.0,95.0,60,15.0,25.0,0,0,,17,309,/en/stats/leaderboard?page=serve,3,20,57,73.0,129,89,65.0,73.0,52,29.0,56.0,83,5,6.0,17,83,99,120,27,35,129,54,134,249,73,94,129,18,21,120,46,115,249,A,,7,4,7,0,,,,,,,,M. Philippoussis,A. Calatrava,P338,C361,AUS,ESP,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS072,R128,01:47:00,,F,3,K237,"3-6,7-5,6-1",K. Kucera,S. Bruguera,,,SVK,ESP,3-6,7-5,6-1,,,01:47:00,251,/en/stats/leaderboard?page=serve,8,11,51,59.0,115,80,47.0,59.0,39,22.0,56.0,63,5,8,14,237,/en/stats/leaderboard?page=serve,3,1,55,42.0,77,69,29.0,42.0,49,17.0,35.0,50,5,10.0,15,60,69,115,40,31,77,52,100,192,60,46,77,40,46,115,48,92,192,A,,,,,,,,,,,,,K. Kucera,S. Bruguera,K237,B350,SVK,ESP,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS073,R128,03:15:00,,F,5,V141,"6-2,6-4,1-6,2-6,6-3",D. Vacek,L. Hewitt,,,CZE,AUS,6-2,6-4,1-6,2-6,6-3,03:15:00,231,/en/stats/leaderboard?page=serve,7,8,52,85.0,165,68,58.0,85.0,44,35.0,80.0,63,12,19,21,223,/en/stats/leaderboard?page=serve,10,4,53,73.0,137,74,54.0,73.0,36,23.0,64.0,59,10,17.0,21,56,93,165,44,60,137,51,153,302,56,77,137,44,72,165,49,149,302,A,,,,,,,,,,,,,D. Vacek,L. Hewitt,V141,H432,CZE,AUS,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS074,R128,01:36:00,,F,3,N210,"6-3,6-0,7-6(8)",D. Nestor,G. Schaller,,,CAN,AUT,6-3,6-0,7-6(8),,,01:36:00,282,/en/stats/leaderboard?page=serve,10,13,58,69.0,118,86,59.0,69.0,43,21.0,49.0,,0,,14,267,/en/stats/leaderboard?page=serve,1,2,69,55.0,80,64,35.0,55.0,64,16.0,25.0,0,0,4.0,13,68,80,118,36,29,80,55,109,198,64,51,80,32,38,118,45,89,198,A,,8,6,,,,,,,,,,D. Nestor,G. Schaller,N210,S315,CAN,AUT,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS075,R128,02:02:00,,F,3,D214,"6-4,7-6(7),3-0",M. Damm,M. Woodforde,,,CZE,AUS,6-4,7-6(7),3-0,,,02:02:00,244,/en/stats/leaderboard?page=serve,6,4,66,68.0,103,60,41.0,68.0,51,18.0,35.0,33,2,6,13,204,/en/stats/leaderboard?page=serve,6,4,62,58.0,94,55,32.0,58.0,36,13.0,36.0,25,2,8.0,13,57,59,103,52,49,94,55,108,197,48,45,94,43,44,103,45,89,197,A,,,,,,,7,3,,,,,M. Damm,M. Woodforde,D214,W035,CZE,AUS,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS076,R128,01:30:00,,F,3,T166,"6-3,6-2,6-2",M. Tillstrom,L. Paes,,,SWE,IND,6-3,6-2,6-2,,,01:30:00,300,/en/stats/leaderboard?page=serve,1,1,83,57.0,69,75,43.0,57.0,58,7.0,12.0,71,5,7,13,189,/en/stats/leaderboard?page=serve,4,0,67,72.0,108,54,39.0,72.0,31,11.0,36.0,59,10,17.0,12,72,50,69,54,58,108,61,108,177,46,50,108,28,19,69,39,69,177,A,,,,,,,,,,,,,M. Tillstrom,L. Paes,T166,P269,SWE,IND,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS077,R128,04:10:00,,F,5,L226,"6-4,6-7(5),7-6(8),6-7(4),7-5",S. Lareau,M. Norman,,,CAN,SWE,6-4,6-7(5),7-6(8),6-7(4),7-5,04:10:00,305,/en/stats/leaderboard?page=serve,3,20,71,154.0,216,78,120.0,154.0,50,31.0,62.0,75,9,12,29,271,/en/stats/leaderboard?page=serve,9,20,53,133.0,251,79,105.0,133.0,46,54.0,118.0,67,10,15.0,29,70,151,216,37,92,251,52,243,467,63,159,251,30,65,216,48,224,467,A,,8,6,,,,5,7,,,4,7,S. Lareau,M. Norman,L226,N250,CAN,SWE,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS078,R128,03:17:00,,F,5,F164,"2-6,6-3,6-4,3-6,6-3",R. Fromberg,T. Larkham,,,AUS,AUS,2-6,6-3,6-4,3-6,6-3,03:17:00,257,/en/stats/leaderboard?page=serve,8,14,57,86.0,152,79,68.0,86.0,42,28.0,66.0,54,7,13,23,239,/en/stats/leaderboard?page=serve,4,1,59,101.0,171,65,66.0,101.0,46,32.0,70.0,67,12,18.0,22,63,96,152,43,73,171,52,169,323,57,98,171,37,56,152,48,154,323,A,,,,,,,,,,,,,R. Fromberg,T. Larkham,F164,L257,AUS,AUS,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS079,R128,02:42:00,,F,4,M605,"6-4,6-3,6-7(6),7-6(7)",C. Moya,P. Tramacchi,,,ESP,AUS,6-4,6-3,6-7(6),7-6(7),,02:42:00,279,/en/stats/leaderboard?page=serve,4,6,61,89.0,145,72,64.0,89.0,59,33.0,56.0,70,7,10,21,254,/en/stats/leaderboard?page=serve,7,15,62,109.0,177,75,82.0,109.0,37,25.0,68.0,60,9,15.0,22,67,97,145,40,70,177,52,167,322,60,107,177,33,48,145,48,155,322,A,,6,8,,,,,,,,7,3,C. Moya,P. Tramacchi,M605,T156,ESP,AUS,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS080,R128,01:51:00,,F,4,B446,"2-6,6-1,6-1,6-1",J. Bjorkman,A. Belobrajdic,,,SWE,AUS,2-6,6-1,6-1,6-1,,01:51:00,266,/en/stats/leaderboard?page=serve,6,4,59,57.0,96,79,45.0,57.0,44,17.0,39.0,75,6,8,15,211,/en/stats/leaderboard?page=serve,2,2,67,70.0,104,53,37.0,70.0,41,14.0,34.0,59,10,17.0,14,65,62,96,51,53,104,58,115,200,49,51,104,35,34,96,43,85,200,A,,,,,,,,,,,,,J. Bjorkman,A. Belobrajdic,B446,B510,SWE,AUS,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS081,R128,02:05:00,,F,4,F196,"6-4,3-6,6-2,6-3",W. Ferreira,J. Kroslak,,,RSA,SVK,6-4,3-6,6-2,6-3,,02:05:00,258,/en/stats/leaderboard?page=serve,3,10,57,67.0,117,78,52.0,67.0,44,22.0,50.0,38,3,8,18,187,/en/stats/leaderboard?page=serve,17,5,44,59.0,134,73,43.0,59.0,27,20.0,75.0,56,10,18.0,18,63,74,117,53,71,134,58,145,251,47,63,134,37,43,117,42,106,251,A,,,,,,,,,,,,,W. Ferreira,J. Kroslak,F196,K296,RSA,SVK,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS082,R128,03:35:00,,F,5,L290,"5-7,6-3,6-4,6-7(3),6-1",N. Lapentti,J. Viloca-Puig,,,ECU,ESP,5-7,6-3,6-4,6-7(3),6-1,03:35:00,254,/en/stats/leaderboard?page=serve,8,4,65,127.0,195,69,87.0,127.0,44,30.0,68.0,74,14,19,26,222,/en/stats/leaderboard?page=serve,9,4,54,93.0,173,66,61.0,93.0,41,33.0,80.0,62,13,21.0,24,60,117,195,46,79,173,53,196,368,54,94,173,40,78,195,47,172,368,A,,,,,,,,,,,3,7,N. Lapentti,J. Viloca-Puig,L290,V161,ECU,ESP,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS083,R128,03:24:00,,F,5,S424,"4-6,6-0,6-3,5-7,6-4",F. Santoro,E. Benfele Alvarez,,,FRA,ESP,4-6,6-0,6-3,5-7,6-4,03:24:00,282,/en/stats/leaderboard?page=serve,4,11,67,100.0,150,80,80.0,100.0,42,21.0,50.0,63,5,8,23,230,/en/stats/leaderboard?page=serve,7,12,57,110.0,194,67,74.0,110.0,40,34.0,84.0,65,15,23.0,21,67,101,150,44,86,194,54,187,344,56,108,194,33,49,150,46,157,344,A,,,,,,,,,,,,,F. Santoro,E. Benfele Alvarez,S424,A190,FRA,ESP,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS084,R128,03:05:00,,F,5,C355,"3-6,6-3,3-6,6-3,6-4",S. Campbell,J. Gimelstob,,,USA,USA,3-6,6-3,3-6,6-3,6-4,03:05:00,268,/en/stats/leaderboard?page=serve,3,5,63,90.0,144,66,59.0,90.0,59,32.0,54.0,58,7,12,23,249,/en/stats/leaderboard?page=serve,9,9,59,93.0,157,76,71.0,93.0,41,26.0,64.0,25,2,8.0,23,63,91,144,38,60,157,50,151,301,62,97,157,37,53,144,50,150,301,A,,,,,,,,,,,,,S. Campbell,J. Gimelstob,C355,G354,USA,USA,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS085,R128,02:03:00,,F,4,O099,"3-6,7-5,6-1,6-3",A. O'Brien,J. Gambill,,,USA,USA,3-6,7-5,6-1,6-3,,02:03:00,296,/en/stats/leaderboard?page=serve,,7,71,69.0,97,78,54.0,69.0,57,16.0,28.0,25,1,4,18,230,/en/stats/leaderboard?page=serve,3,5,52,64.0,122,70,45.0,64.0,43,25.0,58.0,22,2,9.0,19,72,70,97,43,52,122,56,122,219,57,70,122,28,27,97,44,97,219,A,False,,,,,,,,,,,,A. O'Brien,J. Gambill,O099,G352,USA,USA,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS086,R128,03:30:00,,F,5,P045,"6-4,4-6,5-7,6-2,6-4",G. Pozzi,A. Clement,,,ITA,FRA,6-4,4-6,5-7,6-2,6-4,03:30:00,242,/en/stats/leaderboard?page=serve,7,11,53,98.0,186,71,70.0,98.0,42,37.0,88.0,65,13,20,25,240,/en/stats/leaderboard?page=serve,4,3,64,96.0,150,65,62.0,96.0,48,26.0,54.0,31,4,13.0,25,58,107,186,41,62,150,50,169,336,59,88,150,42,79,186,50,167,336,A,,,,,,,,,,,,,G. Pozzi,A. Clement,P045,C487,ITA,FRA,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS087,R128,02:30:00,,F,4,B397,"6-4,6-0,4-6,6-4",B. Black,F. Mantilla,,,ZIM,ESP,6-4,6-0,4-6,6-4,,02:30:00,265,/en/stats/leaderboard?page=serve,3,1,72,86.0,120,74,64.0,86.0,38,13.0,34.0,73,8,11,18,228,/en/stats/leaderboard?page=serve,1,1,73,108.0,148,61,66.0,108.0,33,13.0,40.0,63,12,19.0,18,64,77,120,47,69,148,54,146,268,53,79,148,36,43,120,46,122,268,A,,,,,,,,,,,,,B. Black,F. Mantilla,B397,M535,ZIM,ESP,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS088,R128,02:52:00,,F,4,C344,"6-4,7-5,2-6,6-3",A. Corretja,L. Arnold Ker,,,ESP,ARG,6-4,7-5,2-6,6-3,,02:52:00,248,/en/stats/leaderboard?page=serve,2,3,58,73.0,125,67,49.0,73.0,52,27.0,52.0,33,3,9,20,240,/en/stats/leaderboard?page=serve,3,1,72,85.0,118,49,42.0,85.0,58,19.0,33.0,22,2,9.0,19,61,76,125,48,57,118,55,133,243,52,61,118,39,49,125,45,110,243,A,,,,,,,,,,,,,A. Corretja,L. Arnold Ker,C344,A228,ESP,ARG,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS089,R128,02:50:00,,F,5,P273,"3-6,6-7(2),6-1,6-4,6-1",D. Prinosil,J. Van Herck,,,GER,BEL,3-6,6-7(2),6-1,6-4,6-1,02:50:00,258,/en/stats/leaderboard?page=serve,9,4,57,83.0,146,90,75.0,83.0,30,19.0,63.0,25,1,4,23,233,/en/stats/leaderboard?page=serve,6,0,63,91.0,144,74,67.0,91.0,34,18.0,53.0,56,9,16.0,22,64,94,146,41,59,144,53,153,290,59,85,144,36,52,146,47,137,290,A,,,,,,,2,7,,,,,D. Prinosil,J. Van Herck,P273,V167,GER,BEL,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS090,R128,01:53:00,,F,3,P226,"6-4,1-6,6-5",C. Pioline,F. Meligeni,,,FRA,BRA,6-4,1-6,6-5,,,01:53:00,276,/en/stats/leaderboard?page=serve,1,5,70,60.0,86,62,37.0,60.0,69,18.0,26.0,60,6,10,14,261,/en/stats/leaderboard?page=serve,4,6,70,72.0,103,64,46.0,72.0,45,14.0,31.0,77,10,13.0,15,64,55,86,42,43,103,52,98,189,58,60,103,36,31,86,48,91,189,A,,,,,,,,,,,,,C. Pioline,F. Meligeni,P226,M443,FRA,BRA,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS091,R128,03:18:00,,F,5,B429,"6-3,6-4,1-6,3-6,9-7",J. Burillo,S. Sargsian,,,ESP,ARM,6-3,6-4,1-6,3-6,9-7,03:18:00,258,/en/stats/leaderboard?page=serve,6,12,63,110.0,175,76,84.0,110.0,37,24.0,65.0,50,6,12,25,268,/en/stats/leaderboard?page=serve,3,13,68,119.0,175,74,88.0,119.0,41,23.0,56.0,50,6,12.0,24,62,108,175,37,64,175,49,172,350,63,111,175,38,67,175,51,178,350,A,,,,,,,,,,,,,J. Burillo,S. Sargsian,B429,S545,ESP,ARM,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS092,R128,02:50:00,,F,5,R214,"6-4,0-6,6-4,3-6,6-4",M. Rosset,B. MacPhie,,,SUI,USA,6-4,0-6,6-4,3-6,6-4,02:50:00,226,/en/stats/leaderboard?page=serve,14,8,44,67.0,153,73,49.0,67.0,43,37.0,86.0,40,4,10,22,251,/en/stats/leaderboard?page=serve,10,9,60,105.0,176,73,77.0,105.0,41,29.0,71.0,69,11,16.0,23,56,86,153,40,70,176,47,156,329,60,106,176,44,67,153,53,173,329,A,,,,,,,,,,,,,M. Rosset,B. MacPhie,R214,M448,SUI,USA,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS093,R128,02:46:00,,F,5,S544,"6-7(4),6-1,6-4,4-6(3),6-3",V. Spadea,J. Stasiak,,,USA,AUS,6-7(4),6-1,6-4,4-6(3),6-3,02:46:00,270,/en/stats/leaderboard?page=serve,1,6,61,97.0,160,69,67.0,97.0,59,37.0,63.0,57,8,14,25,221,/en/stats/leaderboard?page=serve,7,6,64,112.0,175,61,68.0,112.0,37,23.0,63.0,57,13,23.0,25,65,104,160,48,84,175,56,188,335,52,91,175,35,56,160,44,147,335,A,,,,4,7,,,,,,3,7,V. Spadea,J. Stasiak,S544,S637,USA,AUS,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS094,R128,02:00:00,,F,3,D270,"6-4,7-5,7-5",S. Draper,D. Hrbaty,,,AUS,SVK,6-4,7-5,7-5,,,02:00:00,275,/en/stats/leaderboard?page=serve,2,8,52,57.0,110,77,44.0,57.0,58,31.0,53.0,57,4,7,17,232,/en/stats/leaderboard?page=serve,4,8,60,72.0,120,69,50.0,72.0,35,17.0,48.0,63,10,16.0,17,68,75,110,44,53,120,56,128,230,56,67,120,32,35,110,44,102,230,A,,,,,,,,,,,,,S. Draper,D. Hrbaty,D270,H377,AUS,SVK,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS095,R128,02:03:00,,F,4,K148,"6-3,4-6,6-1,6-4",P. Korda,A. Portas,,,CZE,ESP,6-3,4-6,6-1,6-4,,02:03:00,276,/en/stats/leaderboard?page=serve,7,7,53,61.0,116,82,50.0,61.0,53,29.0,55.0,78,7,9,18,221,/en/stats/leaderboard?page=serve,8,3,57,73.0,128,68,50.0,73.0,35,19.0,55.0,45,5,11.0,18,68,79,116,46,59,128,57,138,244,54,69,128,32,37,116,43,106,244,A,,,,,,,,,,,,,P. Korda,A. Portas,K148,P305,CZE,ESP,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS096,R128,01:39:00,,F,3,R237,"7-6(7),6-3,6-4",G. Rusedski,D. Witt,,,GBR,USA,7-6(7),6-3,6-4,,,01:39:00,326,/en/stats/leaderboard?page=serve,4,27,64,76.0,118,95,72.0,76.0,57,24.0,42.0,,0,,16,266,/en/stats/leaderboard?page=serve,5,7,55,59.0,108,76,45.0,59.0,47,23.0,49.0,33,1,3.0,15,81,96,118,37,40,108,60,136,226,63,68,108,19,22,118,40,90,226,A,,,,7,4,,,,,,,,G. Rusedski,D. Witt,R237,W177,GBR,USA,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS097,R128,00:45:00,,F,2,S403,"6-3,4-1",J. Stark,C. Costa,,,USA,ESP,6-3,4-1,,,,00:45:00,274,/en/stats/leaderboard?page=serve,,2,52,25.0,48,76,19.0,25.0,57,13.0,23.0,83,5,6,8,189,/en/stats/leaderboard?page=serve,2,0,80,32.0,40,44,14.0,32.0,25,2.0,8.0,0,0,4.0,7,67,32,48,60,24,40,64,56,88,40,16,40,33,16,48,36,32,88,A,False,,,,,,,,,,,,J. Stark,C. Costa,S403,C179,USA,ESP,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS098,R128,02:03:00,,F,3,W136,"7-5,6-3,7-5",T. Woodbridge,F. Dewulf,,,AUS,BEL,7-5,6-3,7-5,,,02:03:00,277,/en/stats/leaderboard?page=serve,3,7,65,73.0,113,73,53.0,73.0,53,21.0,40.0,67,6,9,17,243,/en/stats/leaderboard?page=serve,,3,60,59.0,99,58,34.0,59.0,60,24.0,40.0,45,5,11.0,16,65,74,113,41,41,99,54,115,212,59,58,99,35,39,113,46,97,212,A,,,,,,False,,,,,,,T. Woodbridge,F. Dewulf,W136,D228,AUS,BEL,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS099,R128,03:29:00,,F,5,V170,"7-6(7),4-6,1-6,6-4,6-3",C. Van Garsse,C. Ruud,,,BEL,NOR,7-6(7),4-6,1-6,6-4,6-3,03:29:00,221,/en/stats/leaderboard?page=serve,15,7,72,155.0,214,66,103.0,155.0,25,15.0,59.0,62,13,21,24,257,/en/stats/leaderboard?page=serve,5,12,81,140.0,172,68,95.0,140.0,31,10.0,32.0,61,11,18.0,24,55,118,214,39,67,172,48,185,386,61,105,172,45,96,214,52,201,386,A,,,,7,4,,,,,,,,C. Van Garsse,C. Ruud,V170,R219,BEL,NOR,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS100,R128,03:45:00,,F,5,S568,"6-4,2-6,6-3,6-7(6),8-6",F. Squillari,T. Johansson,,,ARG,SWE,6-4,2-6,6-3,6-7(6),8-6,03:45:00,240,/en/stats/leaderboard?page=serve,14,13,58,121.0,208,73,88.0,121.0,36,31.0,87.0,59,10,17,27,230,/en/stats/leaderboard?page=serve,11,5,57,111.0,196,71,79.0,111.0,39,33.0,85.0,62,13,21.0,26,57,119,208,43,84,196,50,203,404,57,112,196,43,89,208,50,201,404,A,,,,,,,,,,,6,8,F. Squillari,T. Johansson,S568,J129,ARG,SWE,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS101,R128,01:30:00,,F,3,R016,"6-3,6-1,6-1",R. Reneberg,M. Ondruska,,,USA,RSA,6-3,6-1,6-1,,,01:30:00,288,/en/stats/leaderboard?page=serve,2,5,80,59.0,74,81,48.0,59.0,33,5.0,15.0,67,2,3,12,175,/en/stats/leaderboard?page=serve,2,2,62,48.0,77,56,27.0,48.0,21,6.0,29.0,56,9,16.0,11,72,53,74,57,44,77,64,97,151,43,33,77,28,21,74,36,54,151,A,,,,,,,,,,,,,R. Reneberg,M. Ondruska,R016,O098,USA,RSA,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS102,R128,03:23:00,,F,5,E140,"5-7,4-6,7-5,6-1,10-8",N. Escude,M. Larsson,,,FRA,SWE,5-7,4-6,7-5,6-1,10-8,03:23:00,277,/en/stats/leaderboard?page=serve,4,12,62,104.0,168,72,75.0,104.0,50,32.0,64.0,84,16,19,21,268,/en/stats/leaderboard?page=serve,4,5,66,78.0,118,73,57.0,78.0,48,19.0,40.0,60,6,10.0,20,64,107,168,36,42,118,52,149,286,64,76,118,36,61,168,48,137,286,A,,,,,,,,,,,,,N. Escude,M. Larsson,E140,L206,FRA,SWE,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS103,R128,02:05:00,,F,4,K293,"6-3,3-6,6-3,6-2",G. Kuerten,J. Diaz,,,BRA,ESP,6-3,3-6,6-3,6-2,,02:05:00,306,/en/stats/leaderboard?page=serve,2,15,54,64.0,118,84,54.0,64.0,61,33.0,54.0,50,1,2,18,239,/en/stats/leaderboard?page=serve,9,2,71,99.0,139,64,63.0,99.0,35,14.0,40.0,71,10,14.0,17,74,87,118,45,62,139,58,149,257,55,77,139,26,31,118,42,108,257,A,,,,,,,,,,,,,G. Kuerten,J. Diaz,K293,D291,BRA,ESP,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS104,R128,02:24:00,,F,4,S381,"6-2,7-6(7),3-6,6-4",J. Siemerink,G. Ivanisevic,,,NED,CRO,6-2,7-6(7),3-6,6-4,,02:24:00,300,/en/stats/leaderboard?page=serve,7,14,63,98.0,155,80,78.0,98.0,56,32.0,57.0,89,8,9,19,279,/en/stats/leaderboard?page=serve,8,18,59,94.0,160,81,76.0,94.0,44,29.0,66.0,57,4,7.0,20,71,110,155,34,55,160,52,165,315,66,105,160,29,45,155,48,150,315,A,,,,,,,7,3,,,,,J. Siemerink,G. Ivanisevic,S381,I034,NED,CRO,,
580,1998,Australian Open,GS,1998-01-19T00:00:00,1998-02-01T00:00:00,Hard,128,3140107,$,MS105,R128,04:19:00,,F,5,G319,"6-3,6-7(3),6-2,3-6,11-9",J. Golmard,T. Henman,,,FRA,GBR,6-3,6-7(3),6-2,3-6,11-9,04:19:00,275,/en/stats/leaderboard?page=serve,3,5,73,94.0,129,72,68.0,94.0,40,14.0,35.0,85,11,13,18,249,/en/stats/leaderboard?page=serve,7,9,59,103.0,174,69,71.0,103.0,44,31.0,71.0,69,11,16.0,20,64,82,129,41,72,174,51,154,303,59,102,174,36,47,129,49,149,303,A,,,,,,,3,7,,,,,J. Golmard,T. Henman,G319,H336,FRA,GBR,,
