event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set4_winner,tiebreak_set4_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set2_winner,tiebreak_set2_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS041,R64,01:51:00,,F,3,S568,"6-1,1-6,7-6(7)",F. Squillari,H. Dreekmann,,,ARG,GER,6-1,1-6,7-6(7),,,01:51:00,,,,,250,/en/stats/leaderboard?page=serve,2,4,67,58,86,66,38,58,46,13,28,43,3,7,13,240,/en/stats/leaderboard?page=serve,1,1,59,53,90,66,35,53,46,17,37,33,2,6,13,59,51,86,42,38,90,51,89,176,58,52,90,41,35,86,49,87,176,A,,,7,5,F. Squillari,H. Dreekmann,S568,D249,ARG,GER,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS042,R64,01:11:00,,F,2,P372,"6-3,6-3",M. Puerta,C. Ruud,,,ARG,NOR,6-3,6-3,,,,01:11:00,,,,,246,/en/stats/leaderboard?page=serve,0,1,71,40,56,58,23,40,50,8,16,63,5,8,9,188,/en/stats/leaderboard?page=serve,0,0,85,44,52,45,20,44,25,2,8,14,1,7,9,55,31,56,58,30,52,56,61,108,42,22,52,45,25,56,44,47,108,A,,,,,M. Puerta,C. Ruud,P372,R219,ARG,NOR,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS043,R64,01:49:00,,F,3,S424,"3-6,6-2,6-3",F. Santoro,C. Pioline,,,FRA,FRA,3-6,6-2,6-3,,,01:49:00,,,,,251,/en/stats/leaderboard?page=serve,1,0,58,49,85,71,35,49,47,17,36,67,6,9,13,226,/en/stats/leaderboard?page=serve,2,1,54,43,79,56,24,43,56,20,36,44,4,9,13,61,52,85,44,35,79,53,87,164,56,44,79,39,33,85,47,77,164,A,,,,,F. Santoro,C. Pioline,S424,P226,FRA,FRA,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS044,R64,00:54:00,,F,2,C252,"6-0,6-4",F. Clavet,D. Hrbaty,,,ESP,SVK,6-0,6-4,,,,00:54:00,,,,,316,/en/stats/leaderboard?page=serve,1,2,63,25,40,92,23,25,60,9,15,0,0,0,8,210,/en/stats/leaderboard?page=serve,2,2,57,25,44,56,14,25,47,9,19,33,2,6,8,80,32,40,48,21,44,63,53,84,52,23,44,20,8,40,37,31,84,A,,,,,F. Clavet,D. Hrbaty,C252,H377,ESP,SVK,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS045,R64,01:17:00,,F,2,A203,"6-3,6-4",K. Alami,A. Gaudenzi,,,MAR,ITA,6-3,6-4,,,,01:17:00,,,,,247,/en/stats/leaderboard?page=serve,3,7,50,30,60,83,25,30,40,12,30,50,3,6,10,197,/en/stats/leaderboard?page=serve,4,3,54,41,76,54,22,41,46,16,35,62,8,13,9,62,37,60,50,38,76,55,75,136,50,38,76,38,23,60,45,61,136,A,,,,,K. Alami,A. Gaudenzi,A203,G254,MAR,ITA,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS046,R64,01:16:00,,F,2,Z073,"6-3,6-2",M. Zabaleta,B. Ulihrach,,,ARG,CZE,6-3,6-2,,,,01:16:00,,,,,279,/en/stats/leaderboard?page=serve,1,8,55,38,69,74,28,38,55,17,31,89,8,9,9,204,/en/stats/leaderboard?page=serve,3,1,54,30,56,60,18,30,42,11,26,43,3,7,8,65,45,69,48,27,56,58,72,125,52,29,56,35,24,69,42,53,125,A,,,,,M. Zabaleta,B. Ulihrach,Z073,U032,ARG,CZE,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS049,R64,01:17:00,,F,2,B428,"6-2,7-5",A. Berasategui,G. Pozzi,,,ESP,ITA,6-2,7-5,,,,01:17:00,,,,,310,/en/stats/leaderboard?page=serve,3,0,79,58,73,67,39,58,67,10,15,100,9,9,10,240,/en/stats/leaderboard?page=serve,3,3,46,26,57,69,18,26,55,17,31,40,2,5,10,67,49,73,39,22,57,55,71,130,61,35,57,33,24,73,45,59,130,A,,,,,A. Berasategui,G. Pozzi,B428,P045,ESP,ITA,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS050,R64,01:22:00,,F,2,K297,"6-3,7-5",T. Ketola,R. Delgado,,,FIN,PAR,6-3,7-5,,,,01:22:00,,,,,255,/en/stats/leaderboard?page=serve,0,4,69,47,68,60,28,47,52,11,21,57,4,7,10,203,/en/stats/leaderboard?page=serve,3,2,67,46,69,57,26,46,35,8,23,33,3,9,11,57,39,68,51,35,69,54,74,137,49,34,69,43,29,68,46,63,137,A,,,,,T. Ketola,R. Delgado,K297,D316,FIN,PAR,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS051,R64,01:47:00,,F,3,H355,"6-3,3-6,6-2",T. Haas,F. Vicente,,,GER,ESP,6-3,3-6,6-2,,,01:47:00,,,,,254,/en/stats/leaderboard?page=serve,4,8,58,51,88,75,38,51,41,15,37,63,5,8,13,230,/en/stats/leaderboard?page=serve,5,2,61,56,92,55,31,56,56,20,36,38,3,8,13,60,53,88,45,41,92,52,94,180,55,51,92,40,35,88,48,86,180,A,,,,,T. Haas,F. Vicente,H355,V195,GER,ESP,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS052,R64,01:37:00,,F,2,F196,"7-5,7-5",W. Ferreira,M. Kohlmann,,,RSA,GER,7-5,7-5,,,,01:37:00,,,,,278,/en/stats/leaderboard?page=serve,2,6,43,32,75,75,24,32,65,28,43,86,6,7,12,244,/en/stats/leaderboard?page=serve,6,7,59,50,85,72,36,50,37,13,35,73,8,11,12,69,52,75,42,36,85,55,88,160,58,49,85,31,23,75,45,72,160,A,,,,,W. Ferreira,M. Kohlmann,F196,K257,RSA,GER,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS053,R64,02:44:00,,F,3,S572,"6-7(3),6-1,7-6(7)",S. Schalken,M. Chang,,,NED,USA,6-7(3),6-1,7-6(7),,,02:44:00,3,7,,,258,/en/stats/leaderboard?page=serve,1,3,59,82,138,61,50,82,55,31,56,84,16,19,16,243,/en/stats/leaderboard?page=serve,2,3,72,76,105,59,45,76,45,13,29,58,7,12,15,59,81,138,45,47,105,53,128,243,55,58,105,41,57,138,47,115,243,A,,,7,5,S. Schalken,M. Chang,S572,C274,NED,USA,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS054,R64,01:18:00,,F,2,G297,"6-4,6-2",O. Gross,A. Ilie,,,GER,AUS,6-4,6-2,,,,01:18:00,,,,,284,/en/stats/leaderboard?page=serve,2,3,62,38,61,68,26,38,65,15,23,80,4,5,9,204,/en/stats/leaderboard?page=serve,4,1,47,35,74,54,19,35,51,20,39,71,10,14,9,67,41,61,47,35,74,56,76,135,53,39,74,33,20,61,44,59,135,A,,,,,O. Gross,A. Ilie,G297,I052,GER,AUS,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS057,R64,01:48:00,,F,3,G352,"3-6,6-2,6-3",J. Gambill,F. Jonsson,,,USA,SWE,3-6,6-2,6-3,,,01:48:00,,,,,265,/en/stats/leaderboard?page=serve,4,10,51,45,88,73,33,45,51,22,43,60,3,5,13,254,/en/stats/leaderboard?page=serve,0,4,59,46,78,59,27,46,63,20,32,64,7,11,13,63,55,88,40,31,78,52,86,166,60,47,78,38,33,88,48,80,166,A,,,,,J. Gambill,F. Jonsson,G352,J148,USA,SWE,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS058,R64,00:51:00,,F,2,D198,"6-1,6-3",S. Dosedel,M. Hantschk,,,CZE,GER,6-1,6-3,,,,00:51:00,,,,,322,/en/stats/leaderboard?page=serve,1,1,77,33,43,85,28,33,60,6,10,100,1,1,8,217,/en/stats/leaderboard?page=serve,0,0,71,36,51,56,20,36,40,6,15,33,2,6,8,79,34,43,49,25,51,63,59,94,51,26,51,21,9,43,37,35,94,A,,,,,S. Dosedel,M. Hantschk,D198,H366,CZE,GER,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS059,R64,00:57:00,,F,2,S636,"6-1,6-3",R. Schuettler,G. Ivanisevic,,,GER,CRO,6-1,6-3,,,,00:57:00,,,,,272,/en/stats/leaderboard?page=serve,3,1,58,32,55,72,23,32,57,13,23,80,4,5,8,178,/en/stats/leaderboard?page=serve,8,3,57,26,46,69,18,26,20,4,20,44,4,9,8,65,36,55,52,24,46,59,60,101,48,22,46,35,19,55,41,41,101,A,,,,,R. Schuettler,G. Ivanisevic,S636,I034,GER,CRO,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS060,R64,01:34:00,,F,2,S741,"6-3,7-6(7)",M. Safin,D. Vacek,,,RUS,CZE,6-3,7-6(7),,,,01:34:00,,,,,306,/en/stats/leaderboard?page=serve,0,10,51,36,70,89,32,36,56,19,34,100,4,4,10,249,/en/stats/leaderboard?page=serve,2,3,52,43,83,65,28,43,50,20,40,75,6,8,11,73,51,70,42,35,83,56,86,153,58,48,83,27,19,70,44,67,153,A,7,3,,,M. Safin,D. Vacek,S741,V141,RUS,CZE,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS061,R64,01:01:00,,F,2,V166,"6-3,6-2",A. Voinea,D. Prinosil,,,ROU,GER,6-3,6-2,,,,01:01:00,,,,,318,/en/stats/leaderboard?page=serve,2,2,60,29,48,79,23,29,79,15,19,0,0,0,9,231,/en/stats/leaderboard?page=serve,1,9,53,28,53,68,19,28,40,10,25,40,2,5,8,79,38,48,45,24,53,61,62,101,55,29,53,21,10,48,39,39,101,A,,,,,A. Voinea,D. Prinosil,V166,P273,ROU,GER,,
414,1999,ATP Masters 1000 Hamburg,1000,1999-05-03T00:00:00,1999-05-09T00:00:00,Clay,56,2200000,$,MS062,R64,01:47:00,,F,3,M445,"1-6,7-5,6-4",M. Meneschincheri,J. Kroslak,,,ITA,SVK,1-6,7-5,6-4,,,01:47:00,,,,,227,/en/stats/leaderboard?page=serve,5,2,58,52,89,62,32,52,46,17,37,44,4,9,14,250,/en/stats/leaderboard?page=serve,5,6,69,66,96,64,42,66,50,15,30,55,6,11,15,55,49,89,41,39,96,48,88,185,59,57,96,45,40,89,52,97,185,A,,,,,M. Meneschincheri,J. Kroslak,M445,K296,ITA,SVK,,
