event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,winner_flag,player_winner,player_loser,country_winner,country_loser,seed_winner,seed_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,tiebreak_set1_winner,tiebreak_set1_loser,tiebreak_set2_winner,tiebreak_set2_loser,settime_tot_winner,settime_tot_loser,player_id_winner,player_id_loser
7581,2023,Chengdu,250,2023-09-20T00:00:00,2023-09-26T00:00:00,Hard,28,1152805,$,MS015,R16,02:55:00,,F,3,M0EJ,"7-6(7),6-7(4),6-0",L. Musetti,P. Sekulic,,,ITA,AUS,7-6(7),6-7(4),6-0,,,02:55:00,A,L. Musetti,P. Sekulic,ITA,AUS,,,274,/en/stats/leaderboard?page=serve,5,11,56,52,93,73,38,52,59,24,41,0,0,3,15,239,/en/stats/leaderboard?page=serve,2,6,69,72,105,64,46,72,42,14,33,60,9,15,15,67,62,93,43,45,105,54,107,198,57,60,105,33,31,93,46,91,198,7,3,4,7,02:55:00,02:55:00,M0EJ,S0TI
7581,2023,Chengdu,250,2023-09-20T00:00:00,2023-09-26T00:00:00,Hard,28,1152805,$,MS017,R32,01:53:00,,F,2,K09F,"7-5,7-5",P. Kotov,D. Galan,,,RUS,COL,7-5,7-5,,,,01:53:00,A,P. Kotov,D. Galan,RUS,COL,,,290,/en/stats/leaderboard?page=serve,0,2,56,40,72,75,30,40,66,21,32,88,7,8,12,262,/en/stats/leaderboard?page=serve,1,10,62,48,78,69,33,48,47,14,30,63,5,8,12,71,51,72,40,31,78,55,82,150,60,47,78,29,21,72,45,68,150,,,,,01:53:00,01:53:00,K09F,GE33
7581,2023,Chengdu,250,2023-09-20T00:00:00,2023-09-26T00:00:00,Hard,28,1152805,$,MS018,R32,01:18:00,,F,2,MW02,"6-2,6-2",C. Moutet,T. Mu,,,FRA,CHN,6-2,6-2,,,,01:18:00,A,C. Moutet,T. Mu,FRA,CHN,,,273,/en/stats/leaderboard?page=serve,1,0,69,35,51,80,28,35,38,6,16,75,3,4,8,167,/en/stats/leaderboard?page=serve,7,1,63,29,46,55,16,29,18,3,17,44,4,9,8,67,34,51,59,27,46,63,61,97,41,19,46,33,17,51,37,36,97,,,,,01:18:00,01:18:00,MW02,M09E
7581,2023,Chengdu,250,2023-09-20T00:00:00,2023-09-26T00:00:00,Hard,28,1152805,$,MS019,R32,01:28:00,,F,2,KI95,"6-2,6-3",M. Kecmanovic,B. Lock,,,SRB,ZIM,6-2,6-3,,,,01:28:00,A,M. Kecmanovic,B. Lock,SRB,ZIM,,,284,/en/stats/leaderboard?page=serve,1,6,56,32,57,75,24,32,60,15,25,88,7,8,9,205,/en/stats/leaderboard?page=serve,3,0,61,38,62,55,21,38,42,10,24,60,6,10,8,68,39,57,50,31,62,59,70,119,50,31,62,32,18,57,41,49,119,,,,,01:28:00,01:28:00,KI95,LC54
7581,2023,Chengdu,250,2023-09-20T00:00:00,2023-09-26T00:00:00,Hard,28,1152805,$,MS021,R32,01:18:00,,F,2,V836,"6-1,6-3",J. Varillas,J. Cui,,,PER,CHN,6-1,6-3,,,,01:18:00,A,J. Varillas,J. Cui,PER,CHN,,,301,/en/stats/leaderboard?page=serve,0,5,62,31,50,81,25,31,53,10,19,0,0,0,8,221,/en/stats/leaderboard?page=serve,1,5,60,25,42,60,15,25,47,8,17,33,2,6,8,70,35,50,45,19,42,59,54,92,55,23,42,30,15,50,41,38,92,,,,,01:18:00,01:18:00,V836,C0AJ
7581,2023,Chengdu,250,2023-09-20T00:00:00,2023-09-26T00:00:00,Hard,28,1152805,$,MS022,R32,02:08:00,,F,2,O483,"7-6(7),6-4",C. O'Connell,A. Kachmazov,,,AUS,RUS,7-6(7),6-4,,,,02:08:00,A,C. O'Connell,A. Kachmazov,AUS,RUS,,,276,/en/stats/leaderboard?page=serve,1,6,60,44,73,68,30,44,62,18,29,75,6,8,11,233,/en/stats/leaderboard?page=serve,6,3,50,42,84,71,30,42,43,18,42,67,6,9,11,66,48,73,43,36,84,54,84,157,57,48,84,34,25,73,46,73,157,7,3,,,02:08:00,02:08:00,O483,K0E6
7581,2023,Chengdu,250,2023-09-20T00:00:00,2023-09-26T00:00:00,Hard,28,1152805,$,MS023,R32,02:14:00,,F,3,DA81,"4-6,6-4,6-2",T. Daniel,A. Vukic,,,JPN,AUS,4-6,6-4,6-2,,,02:14:00,A,T. Daniel,A. Vukic,JPN,AUS,,,258,/en/stats/leaderboard?page=serve,5,7,52,41,79,73,30,41,53,20,38,57,4,7,14,235,/en/stats/leaderboard?page=serve,2,6,58,53,91,62,33,53,47,18,38,64,9,14,14,63,50,79,44,40,91,53,90,170,56,51,91,37,29,79,47,80,170,,,,,02:14:00,02:14:00,DA81,V832
7581,2023,Chengdu,250,2023-09-20T00:00:00,2023-09-26T00:00:00,Hard,28,1152805,$,MS024,R32,01:51:00,,F,2,TC61,"6-2,7-6(10)",J. Thompson,M. Purcell,,,AUS,AUS,6-2,7-6(10),,,,01:51:00,A,J. Thompson,M. Purcell,AUS,AUS,,,297,/en/stats/leaderboard?page=serve,0,13,52,34,66,79,27,34,63,20,32,50,1,2,10,248,/en/stats/leaderboard?page=serve,2,6,52,36,69,86,31,36,36,12,33,67,6,9,10,71,47,66,38,26,69,54,73,135,62,43,69,29,19,66,46,62,135,,,10,8,01:51:00,01:51:00,TC61,PH71
7581,2023,Chengdu,250,2023-09-20T00:00:00,2023-09-26T00:00:00,Hard,28,1152805,$,MS025,R32,01:43:00,,F,3,L987,"6-4,1-6,6-3",D. Lajovic,Z. Bergs,,,SRB,BEL,6-4,1-6,6-3,,,01:43:00,A,D. Lajovic,Z. Bergs,SRB,BEL,,,306,/en/stats/leaderboard?page=serve,1,0,88,61,69,72,44,61,63,5,8,50,2,4,13,288,/en/stats/leaderboard?page=serve,4,10,59,40,68,85,34,40,54,15,28,50,2,4,13,71,49,69,28,19,68,50,68,137,72,49,68,29,20,69,50,69,137,,,,,01:43:00,01:43:00,L987,BU13
7581,2023,Chengdu,250,2023-09-20T00:00:00,2023-09-26T00:00:00,Hard,28,1152805,$,MS026,R32,01:28:00,,F,2,SX50,"6-4,6-4",R. Safiullin,B. Nakashima,,,RUS,USA,6-4,6-4,,,,01:28:00,A,R. Safiullin,B. Nakashima,RUS,USA,,,309,/en/stats/leaderboard?page=serve,2,5,62,34,55,82,28,34,62,13,21,0,0,0,10,281,/en/stats/leaderboard?page=serve,1,9,69,40,58,68,27,40,56,10,18,33,1,3,10,75,41,55,36,21,58,55,62,113,64,37,58,25,14,55,45,51,113,,,,,01:28:00,01:28:00,SX50,N0AE
7581,2023,Chengdu,250,2023-09-20T00:00:00,2023-09-26T00:00:00,Hard,28,1152805,$,MS028,R32,01:41:00,,F,2,GC88,"7-6(8),6-3",M. Giron,A. Bublik,,,USA,KAZ,7-6(8),6-3,,,,01:41:00,A,M. Giron,A. Bublik,USA,KAZ,,,255,/en/stats/leaderboard?page=serve,1,1,56,47,84,72,34,47,46,17,37,71,5,7,11,238,/en/stats/leaderboard?page=serve,7,4,57,37,65,68,25,37,46,13,28,40,2,5,10,61,51,84,42,27,65,52,78,149,58,38,65,39,33,84,48,71,149,8,6,,,01:41:00,01:41:00,GC88,BK92
7581,2023,Chengdu,250,2023-09-20T00:00:00,2023-09-26T00:00:00,Hard,28,1152805,$,MS029,R32,01:57:00,,F,2,RC91,"7-6(7),7-6(8)",A. Rinderknech,L. Tu,,,FRA,AUS,7-6(7),7-6(8),,,,01:57:00,A,A. Rinderknech,L. Tu,FRA,AUS,,,288,/en/stats/leaderboard?page=serve,5,11,60,51,85,84,43,51,47,16,34,50,1,2,12,296,/en/stats/leaderboard?page=serve,2,5,57,42,74,79,33,42,66,21,32,83,5,6,12,69,59,85,27,20,74,50,79,159,73,54,74,31,26,85,50,80,159,7,5,8,6,01:57:00,01:57:00,RC91,TC01
7581,2023,Chengdu,250,2023-09-20T00:00:00,2023-09-26T00:00:00,Hard,28,1152805,$,MS030,R32,02:35:00,,F,3,S0TI,"7-5,5-7,6-3",P. Sekulic,N. Borges,,,AUS,POR,7-5,5-7,6-3,,,02:35:00,A,P. Sekulic,N. Borges,AUS,POR,,,254,/en/stats/leaderboard?page=serve,6,5,55,56,101,75,42,56,49,22,45,60,6,10,17,250,/en/stats/leaderboard?page=serve,3,13,67,74,111,70,52,74,35,13,37,69,11,16,16,63,64,101,41,46,111,52,110,212,59,65,111,37,37,101,48,102,212,,,,,02:35:00,02:35:00,S0TI,BT72
