event_id,event_year,tourney_name,level,start_date,end_date,surface,singles_draw_size,prize_money,prize_money_currency,match_id,round,match_time_total,match_message,match_status,num_sets,winner_flag_raw,score_string,winner_player_name,loser_player_name,winner_seed,loser_seed,winner_country,loser_country,set1_score,set2_score,set3_score,set4_score,set5_score,match_date,tiebreak_set2_winner,tiebreak_set2_loser,serverating_tot_winner,serveratinglink_tot_winner,doublefaults_tot_winner,aces_tot_winner,firstserve_percent_tot_winner,firstserve_dividend_tot_winner,firstserve_divisor_tot_winner,firstservepointswon_percent_tot_winner,firstservepointswon_dividend_tot_winner,firstservepointswon_divisor_tot_winner,secondservepointswon_percent_tot_winner,secondservepointswon_dividend_tot_winner,secondservepointswon_divisor_tot_winner,breakpointssaved_percent_tot_winner,breakpointssaved_dividend_tot_winner,breakpointssaved_divisor_tot_winner,servicegamesplayed_tot_winner,serverating_tot_loser,serveratinglink_tot_loser,doublefaults_tot_loser,aces_tot_loser,firstserve_percent_tot_loser,firstserve_dividend_tot_loser,firstserve_divisor_tot_loser,firstservepointswon_percent_tot_loser,firstservepointswon_dividend_tot_loser,firstservepointswon_divisor_tot_loser,secondservepointswon_percent_tot_loser,secondservepointswon_dividend_tot_loser,secondservepointswon_divisor_tot_loser,breakpointssaved_percent_tot_loser,breakpointssaved_dividend_tot_loser,breakpointssaved_divisor_tot_loser,servicegamesplayed_tot_loser,totalservicepointswon_percent_tot_winner,totalservicepointswon_dividend_tot_winner,totalservicepointswon_divisor_tot_winner,totalreturnpointswon_percent_tot_winner,totalreturnpointswon_dividend_tot_winner,totalreturnpointswon_divisor_tot_winner,totalpointswon_percent_tot_winner,totalpointswon_dividend_tot_winner,totalpointswon_divisor_tot_winner,totalservicepointswon_percent_tot_loser,totalservicepointswon_dividend_tot_loser,totalservicepointswon_divisor_tot_loser,totalreturnpointswon_percent_tot_loser,totalreturnpointswon_dividend_tot_loser,totalreturnpointswon_divisor_tot_loser,totalpointswon_percent_tot_loser,totalpointswon_dividend_tot_loser,totalpointswon_divisor_tot_loser,winner_flag,tiebreak_set1_winner,tiebreak_set1_loser,doublefaults_isstatbetter_tot_winner,doublefaults_isstatbetter_tot_loser,tiebreak_set3_winner,tiebreak_set3_loser,player_winner,player_loser,player_id_winner,player_id_loser,country_winner,country_loser,seed_winner,seed_loser
429,1997,Stockholm,GP,1997-11-03T00:00:00,1997-11-09T00:00:00,Hard,32,800000,$,MS016,R32,00:55:00,,F,2,R255,"6-3,6-0",P. Rafter,M. Tillstrom,,,AUS,SWE,6-3,6-0,,,,00:55:00,,,261,/en/stats/leaderboard?page=serve,1,5,68,34,50,76,26,34,63,10,16,,0,,8,177,/en/stats/leaderboard?page=serve,4,0,40,19,48,58,11,19,41,12,29,56,5,9,7,72,36,50,52,25,48,62,61,98,48,23,48,28,14,50,38,37,98,A,,,,,,,P. Rafter,M. Tillstrom,R255,T166,AUS,SWE,,
429,1997,Stockholm,GP,1997-11-03T00:00:00,1997-11-09T00:00:00,Hard,32,800000,$,MS017,R32,01:57:00,,F,3,V167,"6-3,6-7(7),6-3",J. Van Herck,H. Holm,,,BEL,SWE,6-3,6-7(7),6-3,,,01:57:00,7,9,284,/en/stats/leaderboard?page=serve,3,4,53,51,96,73,37,51,64,29,45,50,1,2,16,262,/en/stats/leaderboard?page=serve,13,15,49,42,86,88,37,42,45,20,44,40,2,5,14,69,66,96,34,29,86,52,95,182,66,57,86,31,30,96,48,87,182,A,,,,,,,J. Van Herck,H. Holm,V167,H191,BEL,SWE,,
429,1997,Stockholm,GP,1997-11-03T00:00:00,1997-11-09T00:00:00,Hard,32,800000,$,MS018,R32,01:09:00,,F,2,G182,"6-2,6-2",M. Gustafsson,M. Ondruska,,,SWE,RSA,6-2,6-2,,,,01:09:00,,,276,/en/stats/leaderboard?page=serve,1,2,50,21,42,71,15,21,67,14,21,0,0,1,8,182,/en/stats/leaderboard?page=serve,2,2,51,27,53,52,14,27,42,11,26,38,3,8,8,69,29,42,53,28,53,60,57,95,47,25,53,31,13,42,40,38,95,A,,,,,,,M. Gustafsson,M. Ondruska,G182,O098,SWE,RSA,,
429,1997,Stockholm,GP,1997-11-03T00:00:00,1997-11-09T00:00:00,Hard,32,800000,$,MS019,R32,02:12:00,,F,3,H336,"1-6,6-1,7-6(10)",T. Henman,D. Wheaton,,,GBR,USA,1-6,6-1,7-6(10),,,02:12:00,,,240,/en/stats/leaderboard?page=serve,5,7,52,51,99,61,31,51,56,27,48,50,4,8,13,244,/en/stats/leaderboard?page=serve,5,9,62,65,105,69,45,65,40,16,40,71,10,14,13,59,58,99,42,44,105,50,102,204,58,61,105,41,41,99,50,102,204,A,,,,,10,8,T. Henman,D. Wheaton,H336,W123,GBR,USA,,
429,1997,Stockholm,GP,1997-11-03T00:00:00,1997-11-09T00:00:00,Hard,32,800000,$,MS020,R32,01:00:00,,F,2,B446,"6-4,5-2",J. Bjorkman,M. Goellner,,,SWE,GER,6-4,5-2,,,,01:00:00,,,198,/en/stats/leaderboard?page=serve,1,2,42,18,43,83,15,18,72,18,25,0,0,,9,226,/en/stats/leaderboard?page=serve,3,4,48,28,58,64,18,28,47,14,30,50,3,6,9,77,33,43,45,26,58,58,59,101,55,32,58,23,10,43,42,42,101,A,,,,,,,J. Bjorkman,M. Goellner,B446,G252,SWE,GER,,
429,1997,Stockholm,GP,1997-11-03T00:00:00,1997-11-09T00:00:00,Hard,32,800000,$,MS021,R32,00:58:00,,F,2,J129,"6-2,7-5",T. Johansson,F. Dewulf,,,SWE,BEL,6-2,7-5,,,,00:58:00,,,297,/en/stats/leaderboard?page=serve,1,11,49,26,53,81,21,26,67,18,27,0,0,1,10,222,/en/stats/leaderboard?page=serve,2,4,42,23,55,74,17,23,44,14,32,50,4,8,10,74,39,53,44,24,55,58,63,108,56,31,55,26,14,53,42,45,108,A,,,,,,,T. Johansson,F. Dewulf,J129,D228,SWE,BEL,,
429,1997,Stockholm,GP,1997-11-03T00:00:00,1997-11-09T00:00:00,Hard,32,800000,$,MS022,R32,01:09:00,,F,2,K237,"6-4,6-3",K. Kucera,G. Raoux,,,SVK,FRA,6-4,6-3,,,,01:09:00,,,257,/en/stats/leaderboard?page=serve,4,5,54,28,52,71,20,28,54,13,24,33,1,3,9,206,/en/stats/leaderboard?page=serve,4,2,52,32,62,59,19,32,47,14,30,17,1,6,10,63,33,52,47,29,62,54,62,114,53,33,62,37,19,52,46,52,114,A,,,,,,,K. Kucera,G. Raoux,K237,R186,SVK,FRA,,
429,1997,Stockholm,GP,1997-11-03T00:00:00,1997-11-09T00:00:00,Hard,32,800000,$,MS023,R32,01:06:00,,F,2,M099,"6-3,6-1",T. Muster,C. Ruud,,,AUT,NOR,6-3,6-1,,,,01:06:00,,,207,/en/stats/leaderboard?page=serve,1,4,44,19,43,89,17,19,71,17,24,0,0,,8,199,/en/stats/leaderboard?page=serve,2,3,48,29,60,52,15,29,48,15,31,33,2,6,8,79,34,43,50,30,60,62,64,103,50,30,60,21,9,43,38,39,103,A,,,,,,,T. Muster,C. Ruud,M099,R219,AUT,NOR,,
429,1997,Stockholm,GP,1997-11-03T00:00:00,1997-11-09T00:00:00,Hard,32,800000,$,MS024,R32,01:56:00,,F,3,T195,"4-6,6-4,6-4",M. Tebbutt,A. Corretja,,,AUS,ESP,4-6,6-4,6-4,,,01:56:00,,,279,/en/stats/leaderboard?page=serve,10,17,53,58,109,79,46,58,47,24,51,93,13,14,15,275,/en/stats/leaderboard?page=serve,5,9,50,45,90,84,38,45,51,23,45,60,3,5,15,64,70,109,32,29,90,50,99,199,68,61,90,36,39,109,50,100,199,A,,,,,,,M. Tebbutt,A. Corretja,T195,C344,AUS,ESP,,
429,1997,Stockholm,GP,1997-11-03T00:00:00,1997-11-09T00:00:00,Hard,32,800000,$,MS025,R32,01:20:00,,F,2,P226,"6-4,6-4",C. Pioline,R. Reneberg,,,FRA,USA,6-4,6-4,,,,01:20:00,,,254,/en/stats/leaderboard?page=serve,3,5,48,31,65,71,22,31,53,18,34,67,4,6,10,234,/en/stats/leaderboard?page=serve,2,2,66,40,61,60,24,40,48,10,21,43,3,7,10,62,40,65,44,27,61,53,67,126,56,34,61,38,25,65,47,59,126,A,,,,,,,C. Pioline,R. Reneberg,P226,R016,FRA,USA,,
429,1997,Stockholm,GP,1997-11-03T00:00:00,1997-11-09T00:00:00,Hard,32,800000,$,MS026,R32,01:19:00,,F,3,S381,"3-6,6-1,6-3",J. Siemerink,F. Bergh,,,NED,SWE,3-6,6-1,6-3,,,01:19:00,,,312,/en/stats/leaderboard?page=serve,3,11,66,40,61,90,36,40,57,12,21,67,2,3,12,235,/en/stats/leaderboard?page=serve,4,0,49,39,80,72,28,39,49,20,41,33,2,6,13,79,48,61,40,32,80,57,80,141,60,48,80,21,13,61,43,61,141,A,,,,,,,J. Siemerink,F. Bergh,S381,B479,NED,SWE,,
429,1997,Stockholm,GP,1997-11-03T00:00:00,1997-11-09T00:00:00,Hard,32,800000,$,MS027,R32,01:03:00,,F,2,B028,"6-4,6-3",B. Becker,C. Moya,,,GER,ESP,6-4,6-3,,,,01:03:00,,,253,/en/stats/leaderboard?page=serve,4,10,44,25,57,76,19,25,50,16,32,50,2,4,9,197,/en/stats/leaderboard?page=serve,3,0,59,30,51,67,20,30,24,5,21,17,1,6,10,61,35,57,51,26,51,56,61,108,49,25,51,39,22,57,44,47,108,A,,,,,,,B. Becker,C. Moya,B028,M605,GER,ESP,,
429,1997,Stockholm,GP,1997-11-03T00:00:00,1997-11-09T00:00:00,Hard,32,800000,$,MS028,R32,01:17:00,,F,2,E113,"7-5,6-3",T. Enqvist,M. Norman,,,SWE,SWE,7-5,6-3,,,,01:17:00,,,280,/en/stats/leaderboard?page=serve,2,16,63,45,72,78,35,45,44,12,27,60,3,5,11,212,/en/stats/leaderboard?page=serve,1,9,42,27,64,59,16,27,43,16,37,20,1,5,10,65,47,72,50,32,64,58,79,136,50,32,64,35,25,72,42,57,136,A,,,,,,,T. Enqvist,M. Norman,E113,N250,SWE,SWE,,
429,1997,Stockholm,GP,1997-11-03T00:00:00,1997-11-09T00:00:00,Hard,32,800000,$,MS029,R32,01:31:00,,F,2,L206,"7-5,7-5",M. Larsson,F. Jonsson,,,SWE,SWE,7-5,7-5,,,,01:31:00,,,297,/en/stats/leaderboard?page=serve,3,17,70,49,70,84,41,49,38,8,21,80,4,5,12,246,/en/stats/leaderboard?page=serve,1,4,54,50,92,74,37,50,40,17,42,79,11,14,12,70,49,70,41,38,92,54,87,162,59,54,92,30,21,70,46,75,162,A,,,,,,,M. Larsson,F. Jonsson,L206,J148,SWE,SWE,,
429,1997,Stockholm,GP,1997-11-03T00:00:00,1997-11-09T00:00:00,Hard,32,800000,$,MS030,R32,00:44:00,,F,2,R280,"6-2,6-1",L. Roux,A. Berasategui,,,FRA,ESP,6-2,6-1,,,,00:44:00,,,283,/en/stats/leaderboard?page=serve,2,3,57,28,49,86,24,28,52,11,21,,0,,8,206,/en/stats/leaderboard?page=serve,4,3,71,29,41,52,15,29,42,5,12,20,1,5,7,71,35,49,51,21,41,62,56,90,49,20,41,29,14,49,38,34,90,A,,,,,,,L. Roux,A. Berasategui,R280,B428,FRA,ESP,,
429,1997,Stockholm,GP,1997-11-03T00:00:00,1997-11-09T00:00:00,Hard,32,800000,$,MS031,R32,01:24:00,,F,2,R237,"7-6(7),6-4",G. Rusedski,N. Kulti,,,GBR,SWE,7-6(7),6-4,,,,01:24:00,,,302,/en/stats/leaderboard?page=serve,6,23,57,41,72,90,37,41,48,15,31,,0,,11,277,/en/stats/leaderboard?page=serve,5,8,51,38,75,71,27,38,62,23,37,80,4,5,11,72,52,72,33,25,75,52,77,147,67,50,75,28,20,72,48,70,147,A,7,3,,,,,G. Rusedski,N. Kulti,R237,K181,GBR,SWE,,
